osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access
"[346591643, 454330463]",,,"['unclassified', 'residential']",,False,False,118.894,"LINESTRING (73.2702771 31.5009721, 73.270225 31.500823, 73.2701713 31.5006622, 73.2709966 31.5004131)",,,
130509009,2,Khurianwala Bypass,secondary,60,False,False,50.993,"LINESTRING (73.2725845 31.4999337, 73.2727253 31.4994911)",,,
454330463,,,residential,,False,False,38.291,"LINESTRING (73.2725845 31.4999337, 73.2729669 31.4998229)",,,
454330463,,,residential,,False,True,159.707,"LINESTRING (73.2725845 31.4999337, 73.2709966 31.5004131)",,,
130509009,2,Khurianwala Bypass,secondary,60,False,True,80.49600000000001,"LINESTRING (73.2725845 31.4999337, 73.2723981 31.5005516, 73.2723717 31.5006345)",,,
454117035,4,Chak Jhumra - Khurrianwal Road,primary,80,False,False,22.504,"LINESTRING (73.2737855 31.4969961, 73.2739319 31.4968368)",yes,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,True,38.964,"LINESTRING (73.2737855 31.4969961, 73.2735341 31.4972733)",,,
454117050,,,unclassified,,True,False,19.031,"LINESTRING (73.2737855 31.4969961, 73.2736049 31.4970708)",,,
45493188,2,,primary,60,False,True,9.141,"LINESTRING (73.2716196 31.4975429, 73.2716623 31.4974692)",,,
230934987,2,فیصل آباد - شیخو پورہ - لاہور روڈ,trunk,70,True,False,5.017,"LINESTRING (73.2716196 31.4975429, 73.2716656 31.4975652)",,,
45493188,2,,primary,60,False,False,19.730999999999998,"LINESTRING (73.2717524 31.4973096, 73.2717195 31.4973795, 73.2716904 31.4974277, 73.2716623 31.4974692)",,,
45493188,2,,primary,60,False,True,54.98,"LINESTRING (73.2717524 31.4973096, 73.2717681 31.497226, 73.2717748 31.4971517, 73.2717767 31.49705, 73.2717708 31.4969321, 73.2717565 31.4968172)",,,
454117049,,,unclassified,,True,False,169.68300000000002,"LINESTRING (73.2717524 31.4973096, 73.2719636 31.4972846, 73.2721634 31.4972595, 73.2723485 31.4972435, 73.2725577 31.4972274, 73.2727481 31.4972274, 73.2729198 31.497232, 73.2731505 31.497248, 73.2733731 31.497264, 73.2735341 31.4972733)",,,
45493188,2,,primary,60,False,True,3.985,"LINESTRING (73.2716902 31.496524, 73.2716741 31.4964909)",,,
45493188,2,,primary,60,False,False,33.289,"LINESTRING (73.2716902 31.496524, 73.2717519 31.4967494, 73.2717565 31.4968172)",,,
45493188,2,,primary,60,False,False,3.985,"LINESTRING (73.2716741 31.4964909, 73.2716902 31.496524)",,,
45493188,2,,primary,60,False,True,90.90299999999999,"LINESTRING (73.2716741 31.4964909, 73.2715454 31.4962862, 73.2713442 31.4959626, 73.2712222 31.4957699)",,,
454117047,,,unclassified,,False,False,169.615,"LINESTRING (73.2716741 31.4964909, 73.2717309 31.4964241, 73.2718302 31.496367, 73.272089 31.4962812, 73.2723438 31.4962023, 73.2725798 31.4961394, 73.2728226 31.4960719, 73.2730506 31.4960113, 73.2733204 31.4959408)",,,
45493188,2,,primary,60,False,False,38.114,"LINESTRING (73.2709365 31.4953188, 73.2711275 31.4956204)",,,
454330473,,,unclassified,,False,False,80.335,"LINESTRING (73.2709365 31.4953188, 73.2717335 31.4950736)",,,
45493188,2,,primary,60,False,True,89.935,"LINESTRING (73.2709365 31.4953188, 73.2705192 31.4946705, 73.2704807 31.4946095)",,,
454113005,,,primary_link,,True,False,49.783,"LINESTRING (73.2736376 31.4977362, 73.273604 31.4977227, 73.2735719 31.4977095, 73.273539 31.4976901, 73.2735194 31.4976694, 73.2734854 31.4976278, 73.2734713 31.497594, 73.2734606 31.4975563, 73.2734572 31.4974934, 73.2734641 31.4974252, 73.2734766 31.4973579)",,,
454117039,2,فیصل آباد - شیخو پورہ - لاہور روڈ,trunk,70,True,False,60.963,"LINESTRING (73.2736376 31.4977362, 73.2734303 31.4977413, 73.2731496 31.4977409, 73.2729947 31.4977409)",,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,False,10.873,"LINESTRING (73.2734766 31.4973579, 73.2735341 31.4972733)",,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,True,62.581,"LINESTRING (73.2734766 31.4973579, 73.2733606 31.497468, 73.2732137 31.4975869, 73.2731096 31.4976634, 73.2729947 31.4977409)",,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,False,38.964,"LINESTRING (73.2735341 31.4972733, 73.2737855 31.4969961)",,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,True,10.873,"LINESTRING (73.2735341 31.4972733, 73.2734766 31.4973579)",,,
454390802,,,tertiary,,False,False,43.877,"LINESTRING (73.2747052 31.5004724, 73.2748259 31.5005582, 73.27496 31.5006485, 73.2750655 31.50072)",,,
454390802,,,tertiary,,False,True,52.341,"LINESTRING (73.2747052 31.5004724, 73.2745751 31.5003946, 73.2744919 31.5003386, 73.2744061 31.5002734, 73.2743551 31.5002231, 73.2743162 31.5001499)",,,
779666543,,,residential,,False,True,116.286,"LINESTRING (73.2747052 31.5004724, 73.2753003 31.4998341, 73.2754794 31.4996616)",,,
454390802,,,tertiary,,False,False,52.34100000000001,"LINESTRING (73.2743162 31.5001499, 73.2743551 31.5002231, 73.2744061 31.5002734, 73.2744919 31.5003386, 73.2745751 31.5003946, 73.2747052 31.5004724)",,,
454390802,,,tertiary,,False,True,172.466,"LINESTRING (73.2743162 31.5001499, 73.2743001 31.5000813, 73.2742934 31.5000104, 73.2742894 31.4998652, 73.2742787 31.4996914, 73.2742452 31.4994993, 73.2741982 31.4993026, 73.2741241 31.4990673, 73.2740919 31.4989095, 73.2740651 31.4987472, 73.2740463 31.4986202)",,,
454390805,,,residential,,False,False,84.754,"LINESTRING (73.2740049 31.4978605, 73.2740142 31.4979399, 73.2740356 31.4981045, 73.2740571 31.4983309, 73.2740571 31.4984258, 73.2740567 31.4985119, 73.2740463 31.4986202)",,,
"[454336410, 454336411, 454117046]",,,tertiary,,False,True,96.71000000000001,"LINESTRING (73.2740463 31.4986202, 73.2740048 31.4985653, 73.2739726 31.498539, 73.2739297 31.4985265, 73.2738318 31.4985413, 73.2737607 31.4985711, 73.2736816 31.4986042, 73.2735957 31.498634, 73.2735005 31.4986706, 73.2734281 31.4987003, 73.2733731 31.4987254, 73.2733235 31.498746, 73.2732926 31.4987517, 73.2732564 31.498746, 73.2732041 31.4987254, 73.2731576 31.4986859)",yes,,
454390802,,,tertiary,,False,False,172.466,"LINESTRING (73.2740463 31.4986202, 73.2740651 31.4987472, 73.2740919 31.4989095, 73.2741241 31.4990673, 73.2741982 31.4993026, 73.2742452 31.4994993, 73.2742787 31.4996914, 73.2742894 31.4998652, 73.2742934 31.5000104, 73.2743001 31.5000813, 73.2743162 31.5001499)",,,
454390805,,,residential,,False,True,84.754,"LINESTRING (73.2740463 31.4986202, 73.2740567 31.4985119, 73.2740571 31.4984258, 73.2740571 31.4983309, 73.2740356 31.4981045, 73.2740142 31.4979399, 73.2740049 31.4978605)",,,
454117047,,,unclassified,,False,True,169.615,"LINESTRING (73.2733204 31.4959408, 73.2730506 31.4960113, 73.2728226 31.4960719, 73.2725798 31.4961394, 73.2723438 31.4962023, 73.272089 31.4962812, 73.2718302 31.496367, 73.2717309 31.4964241, 73.2716741 31.4964909)",,,
454117048,,,unclassified,,False,False,87.881,"LINESTRING (73.2733204 31.4959408, 73.2732772 31.4957666, 73.2732383 31.4956111, 73.2732008 31.4954853, 73.273186 31.4954224, 73.2731713 31.4953309, 73.2731605 31.4952349, 73.2731556 31.4951645)",,,
454117048,,,unclassified,,False,True,128.514,"LINESTRING (73.2733204 31.4959408, 73.2734317 31.4963902, 73.2736049 31.4970708)",,,
130509009,2,Khurianwala Bypass,secondary,60,False,False,40.317,"LINESTRING (73.272952 31.4989999, 73.2731027 31.4988128, 73.2731357 31.4987506, 73.2731576 31.4986859)",,,
130509009,2,Khurianwala Bypass,secondary,60,False,True,28.161,"LINESTRING (73.272952 31.4989999, 73.2728558 31.4991341, 73.2728098 31.4992217)",,,
454330478,,,residential,,False,False,87.409,"LINESTRING (73.272952 31.4989999, 73.2730414 31.4991953, 73.2733177 31.4997213)",,,
130509009,2,Khurianwala Bypass,secondary,60,False,False,28.161,"LINESTRING (73.2728098 31.4992217, 73.2728558 31.4991341, 73.272952 31.4989999)",,,
130509009,2,Khurianwala Bypass,secondary,60,False,True,31.009,"LINESTRING (73.2728098 31.4992217, 73.2727767 31.4993296, 73.2727253 31.4994911)",,,
707875340,,,residential,,False,False,280.802,"LINESTRING (73.2728098 31.4992217, 73.2726135 31.4992181, 73.2722084 31.4993553, 73.2716264 31.4995543, 73.2711007 31.4997121, 73.2707225 31.4998219, 73.2709966 31.5004131)",,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,False,36.767,"LINESTRING (73.2722154 31.4982689, 73.2724168 31.4981389, 73.2725269 31.498072)",,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,True,177.84099999999998,"LINESTRING (73.2722154 31.4982689, 73.2717986 31.4985585, 73.271398 31.4988509, 73.2710101 31.4991531, 73.270796 31.4993139)",,,
801361690,,,trunk_link,,False,False,100.02199999999999,"LINESTRING (73.2722154 31.4982689, 73.2722103 31.4981013, 73.2722037 31.4980275, 73.2721526 31.4979411, 73.2720785 31.4978675, 73.2719089 31.4977469, 73.2716656 31.4975652)",,,
454117050,,,unclassified,,True,False,112.661,"LINESTRING (73.2725657 31.4971176, 73.2722814 31.4970742, 73.2721232 31.4970056, 73.2720078 31.4969404, 73.2719113 31.4968352, 73.2718107 31.4966843, 73.2716902 31.496524)",,,
454330466,,,unclassified,,True,False,80.81700000000001,"LINESTRING (73.2725657 31.4971176, 73.2722689 31.4971481, 73.272108 31.4971778, 73.2719176 31.497235, 73.2717524 31.4973096)",,,
454330463,,,residential,,False,False,35.126,"LINESTRING (73.2729669 31.4998229, 73.2733177 31.4997213)",,,
454330463,,,residential,,False,True,38.291,"LINESTRING (73.2729669 31.4998229, 73.2725845 31.4999337)",,,
454330458,,,residential,,False,True,84.237,"LINESTRING (73.2703017 31.4986844, 73.270796 31.4993139)",,,
454330459,,,residential,,True,False,12.472,"LINESTRING (73.2703017 31.4986844, 73.2703108 31.498679, 73.270333 31.4986505, 73.2703406 31.4986169, 73.2703326 31.4985833)",,roundabout,
454330457,,,residential,,False,True,77.4,"LINESTRING (73.2693735 31.498884, 73.2701429 31.4986513)",,,
454330477,,Jumra Road,unclassified,,False,False,45.721,"LINESTRING (73.2693735 31.498884, 73.2695841 31.4992539)",,,
454330477,,Jumra Road,unclassified,,False,True,20.564,"LINESTRING (73.2693735 31.498884, 73.2692944 31.4987118)",,,
454330458,,,residential,,False,False,84.237,"LINESTRING (73.270796 31.4993139, 73.2703017 31.4986844)",,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,False,177.841,"LINESTRING (73.270796 31.4993139, 73.2710101 31.4991531, 73.271398 31.4988509, 73.2717986 31.4985585, 73.2722154 31.4982689)",,,
454117036,2,Chak Jhumra - Khurrianwal Road,primary,60,False,True,111.31200000000001,"LINESTRING (73.270796 31.4993139, 73.2702222 31.4997449, 73.269919 31.4999794)",,,
454330457,,,residential,,False,False,77.4,"LINESTRING (73.2701429 31.4986513, 73.2693735 31.498884)",,,
454330459,,,residential,,True,False,17.923,"LINESTRING (73.2701429 31.4986513, 73.2701654 31.4986796, 73.2701988 31.4986985, 73.2702382 31.498705, 73.2702802 31.4986959, 73.2703017 31.4986844)",,roundabout,
954765109,,,residential,,False,False,31.239,"LINESTRING (73.2703326 31.4985833, 73.2706396 31.4984813)",,,
454330459,,,residential,,True,False,30.442,"LINESTRING (73.2703326 31.4985833, 73.2703101 31.498555, 73.2702766 31.4985361, 73.2702372 31.4985296, 73.2701979 31.4985364, 73.2701647 31.4985556, 73.2701425 31.4985841, 73.2701349 31.4986177, 73.2701429 31.4986513)",,roundabout,
454330477,,Jumra Road,unclassified,,False,False,30.106,"LINESTRING (73.2689488 31.4979083, 73.2690637 31.4981607)",,,
454330477,,Jumra Road,unclassified,,False,True,38.301,"LINESTRING (73.2689488 31.4979083, 73.2688026 31.4975872)",,,
"[454330480, 454330460]",,,"['residential', 'unclassified']",,False,"[False, True]",167.274,"LINESTRING (73.2689488 31.4979083, 73.2692689 31.4978096, 73.2699247 31.4976026, 73.2699207 31.4975535, 73.2699193 31.4975077, 73.269918 31.4974426, 73.2699233 31.4973659, 73.269926 31.4972779, 73.2699368 31.4971887, 73.2699529 31.4970618, 73.2699889 31.4969928)",,,
454330461,,,unclassified,,False,False,32.188,"LINESTRING (73.2768971 31.4966147, 73.2771609 31.4967969)",,,
454330461,,,unclassified,,False,True,74.68,"LINESTRING (73.2768971 31.4966147, 73.2762949 31.4961818)",,,
779665932,,,unclassified,,False,False,38.543,"LINESTRING (73.2768971 31.4966147, 73.277151 31.496344)",,,
779665932,,,unclassified,,False,True,76.276,"LINESTRING (73.2768971 31.4966147, 73.2765824 31.4969249, 73.2768291 31.4971033)",,,
454330462,,,unclassified,,False,True,87.258,"LINESTRING (73.2768822 31.4941868, 73.2775703 31.4947079)",,,
940929151,2,Khurrianwal-Jaranwala Road,primary,60,False,False,35.794,"LINESTRING (73.2768822 31.4941868, 73.277145 31.4939557)",,,
940929151,2,Khurrianwal-Jaranwala Road,primary,60,False,True,69.609,"LINESTRING (73.2768822 31.4941868, 73.2763733 31.494638)",,,
454330462,,,unclassified,,False,False,87.258,"LINESTRING (73.2775703 31.4947079, 73.2768822 31.4941868)",,,
454330464,,,unclassified,,False,True,49.24,"LINESTRING (73.2775703 31.4947079, 73.2772511 31.4950572)",,,
454330464,,,unclassified,,False,False,49.24,"LINESTRING (73.2772511 31.4950572, 73.2775703 31.4947079)",,,
454330464,,,unclassified,,False,True,28.388,"LINESTRING (73.2772511 31.4950572, 73.2770634 31.4952561)",,,
779665920,,,unclassified,,False,True,28.186,"LINESTRING (73.2772511 31.4950572, 73.2770383 31.4948802)",,,
454330464,,,unclassified,,False,False,28.388,"LINESTRING (73.2770634 31.4952561, 73.2772511 31.4950572)",,,
454330464,,,unclassified,,False,True,41.11,"LINESTRING (73.2770634 31.4952561, 73.2767952 31.4955466)",,,
454330464,,,unclassified,,False,False,41.11,"LINESTRING (73.2767952 31.4955466, 73.2770634 31.4952561)",,,
779665914,,,residential,,False,True,38.376,"LINESTRING (73.2767952 31.4955466, 73.2771188 31.4957539)",,,
454330464,,,unclassified,,False,True,44.101,"LINESTRING (73.2767952 31.4955466, 73.2765404 31.4958119, 73.2765016 31.4958542)",,,
779665914,,,residential,,False,False,98.869,"LINESTRING (73.2767952 31.4955466, 73.2765502 31.4953422, 73.2760446 31.4949294)",,,
454330461,,,unclassified,,False,False,74.68,"LINESTRING (73.2762949 31.4961818, 73.2768971 31.4966147)",,,
454330461,,,unclassified,,False,True,114.21799999999999,"LINESTRING (73.2762949 31.4961818, 73.2758202 31.4958382, 73.2753744 31.4955192)",,,
454330464,,,unclassified,,False,False,42.533,"LINESTRING (73.2762949 31.4961818, 73.2764036 31.4960589, 73.276425 31.4959377, 73.2765016 31.4958542)",,,
454330464,,,unclassified,,False,True,76.361,"LINESTRING (73.2762949 31.4961818, 73.2758711 31.4966004, 73.2757618 31.4966963)",,,
454330464,,,unclassified,,False,False,139.26500000000001,"LINESTRING (73.2748037 31.4976439, 73.2751872 31.4972224, 73.2755922 31.4968451, 73.2757618 31.4966963)",,,
454330461,,,unclassified,,False,False,114.21799999999999,"LINESTRING (73.2753744 31.4955192, 73.2758202 31.4958382, 73.2762949 31.4961818)",,,
454330461,,,unclassified,,False,True,56.238,"LINESTRING (73.2753744 31.4955192, 73.2750289 31.4952727, 73.274918 31.4951962)",,,
940929151,2,Khurrianwal-Jaranwala Road,primary,60,False,False,73.681,"LINESTRING (73.2753744 31.4955192, 73.2754165 31.4954863, 73.2759156 31.4950438)",,,
940929151,2,Khurrianwal-Jaranwala Road,primary,60,False,True,200.49800000000002,"LINESTRING (73.2753744 31.4955192, 73.27478 31.4960452, 73.2741505 31.4966115, 73.2740558 31.4967107, 73.2739319 31.4968368)",,,
454330461,,,unclassified,,False,True,37.898,"LINESTRING (73.2739507 31.4945111, 73.2736247 31.4943139)",,,
779663807,,,unclassified,,False,True,38.763,"LINESTRING (73.2739507 31.4945111, 73.2742006 31.4942352)",,,
454330461,,,unclassified,,False,False,119.229,"LINESTRING (73.2739507 31.4945111, 73.2747205 31.49506, 73.274918 31.4951962)",,,
454330461,,,unclassified,,False,False,17.913,"LINESTRING (73.2734706 31.4942207, 73.2736247 31.4943139)",,,
454330465,,,unclassified,,False,True,299.563,"LINESTRING (73.2734706 31.4942207, 73.2734545 31.4944425, 73.2734303 31.495028, 73.2734277 31.4952201, 73.27361 31.4959428, 73.2737522 31.4964368, 73.2737576 31.4966129, 73.2738353 31.4967341, 73.2739319 31.4968368)",,,
454408637,,,unclassified,,False,False,163.002,"LINESTRING (73.2734706 31.4942207, 73.2735102 31.4937018, 73.2736604 31.4932077, 73.2737702 31.4927824)",,,
45493188,2,,primary,60,False,False,68.658,"LINESTRING (73.2701375 31.4940658, 73.2704807 31.4946095)",,,
45493188,2,,primary,60,False,True,38.304,"LINESTRING (73.2701375 31.4940658, 73.2699464 31.4937623)",,,
454330468,,,unclassified,,False,True,254.39100000000002,"LINESTRING (73.2701375 31.4940658, 73.2694741 31.4942801, 73.2686801 31.4945523, 73.2681222 31.4947307, 73.2676341 31.4948885)",,,
"[454385443, 454330469]",,,tertiary,,False,True,30.735,"LINESTRING (73.2673712 31.4943213, 73.2674195 31.4944098, 73.2674944 31.4945768)",yes,,
454405553,,,unclassified,,False,False,246.517,"LINESTRING (73.2673712 31.4943213, 73.2678674 31.4941649, 73.2696679 31.4935759, 73.269787 31.4935092)",,,
454330469,,,tertiary,,False,False,37.104,"LINESTRING (73.2676341 31.4948885, 73.2674944 31.4945768)",,,
454330469,,,tertiary,,False,True,30.993,"LINESTRING (73.2676341 31.4948885, 73.2677519 31.4951485)",,,
454330468,,,unclassified,,False,False,254.391,"LINESTRING (73.2676341 31.4948885, 73.2681222 31.4947307, 73.2686801 31.4945523, 73.2694741 31.4942801, 73.2701375 31.4940658)",,,
45493188,2,,primary,60,False,False,8.379,"LINESTRING (73.2711802 31.4957036, 73.2712222 31.4957699)",,,
45493188,2,,primary,60,False,True,10.515,"LINESTRING (73.2711802 31.4957036, 73.2711275 31.4956204)",,,
454330470,,,unclassified,,False,True,204.841,"LINESTRING (73.2711802 31.4957036, 73.270217 31.4960229, 73.2691708 31.4963803)",,,
454330470,,,unclassified,,False,False,204.841,"LINESTRING (73.2691708 31.4963803, 73.270217 31.4960229, 73.2711802 31.4957036)",,,
454330471,,,unclassified,,False,True,117.098,"LINESTRING (73.269826 31.4969251, 73.2686748 31.4973065)",,,
454330476,,,unclassified,,False,True,32.405,"LINESTRING (73.2676501 31.4976123, 73.2677749 31.4978836)",,,
454382652,,,unclassified,,False,False,35.65,"LINESTRING (73.2676501 31.4976123, 73.268005 31.4975064)",,,
454382652,,,unclassified,,False,True,27.587,"LINESTRING (73.2676501 31.4976123, 73.267377 31.4976979)",,,
779672404,,,unclassified,,False,True,52.555,"LINESTRING (73.2676501 31.4976123, 73.2675165 31.4971536)",,,
454330476,,,unclassified,,False,False,70.036,"LINESTRING (73.2680445 31.49847, 73.2677749 31.4978836)",,,
454330476,,,unclassified,,False,True,64.906,"LINESTRING (73.2680445 31.49847, 73.2682698 31.4990212)",,,
779672395,,,unclassified,,False,False,38.96,"LINESTRING (73.2680445 31.49847, 73.2684231 31.4983338)",,,
779672395,,,unclassified,,False,True,28.398,"LINESTRING (73.2680445 31.49847, 73.2677579 31.4985442)",,,
454330476,,,unclassified,,False,False,64.906,"LINESTRING (73.2682698 31.4990212, 73.2680445 31.49847)",,,
454330476,,,unclassified,,False,True,51.777,"LINESTRING (73.2682698 31.4990212, 73.2684606 31.4994575)",,,
954765110,,,residential,,False,True,38.466,"LINESTRING (73.2682698 31.4990212, 73.268656 31.4989152)",,,
454330473,,,unclassified,,False,False,109.743,"LINESTRING (73.2720302 31.4949823, 73.2731404 31.4947032)",,,
454330473,,,unclassified,,False,True,29.907,"LINESTRING (73.2720302 31.4949823, 73.2717335 31.4950736)",,,
454330467,,,unclassified,,False,False,182.54,"LINESTRING (73.2720302 31.4949823, 73.2716869 31.4942367, 73.2713714 31.4934403)",,,
454330473,,,unclassified,,False,True,109.743,"LINESTRING (73.2731404 31.4947032, 73.2720302 31.4949823)",,,
454117048,,,unclassified,,False,False,102.649,"LINESTRING (73.2731404 31.4947032, 73.2731391 31.4946516, 73.2731444 31.4943863, 73.2731444 31.4942068, 73.2731593 31.4937803)",,,
454117048,,,unclassified,,False,True,33.799,"LINESTRING (73.2731404 31.4947032, 73.2731431 31.494806, 73.2731444 31.4949844, 73.2731457 31.4950071)",,,
