osmid,oneway,name,highway,reversed,length,geometry,bridge,maxspeed,junction
226079402,True,Liaquat Bazar,residential,False,103.932,"LINESTRING (67.0167545 30.1948939, 67.0161949 30.1940941)",,,
226354819,False,Mechongy Road,tertiary,False,72.122,"LINESTRING (67.0167545 30.1948939, 67.0170398 30.194294)",,,
434581398,False,Liaqat Market Road,tertiary,True,69.043,"LINESTRING (67.0167545 30.1948939, 67.0170901 30.1954429)",,,
202022406,False,Archar Road,residential,True,51.596,"LINESTRING (67.015744 30.1916932, 67.0162047 30.191455)",,,
226354827,False,Art School Road Quetta,residential,False,157.891,"LINESTRING (67.015744 30.1916932, 67.0166123 30.1928986)",,,
858294642,False,Archer Road,residential,False,51.365,"LINESTRING (67.015744 30.1916932, 67.0152868 30.1919324)",,,
156721156,False,Wyatt Road,residential,False,154.358,"LINESTRING (67.0121572 30.1939723, 67.0135526 30.193285)",,,
226073591,True,فاطمہ جناح روڈ,residential,False,62.517,"LINESTRING (67.0126936 30.1948724, 67.0123957 30.1943726)",,,
226079420,False,لندن اسٹریٹ,residential,False,157.094,"LINESTRING (67.0126936 30.1948724, 67.0131428 30.1946619, 67.0141211 30.1941843)",,,
226354823,True,Abdul Sattar Road,residential,False,28.03,"LINESTRING (67.0161726 30.1931273, 67.0163284 30.1933404)",,,
653421671,False,Jameet Rai Road,residential,False,49.321,"LINESTRING (67.0161726 30.1931273, 67.0166123 30.1928986)",,,
653421671,False,Jameet Rai Road,residential,True,53.817,"LINESTRING (67.0161726 30.1931273, 67.0156866 30.1933677)",,,
226354819,False,Mechongy Road,tertiary,False,10.352,"LINESTRING (67.0179917 30.192181, 67.0180452 30.1921002)",,,
226354819,False,Mechongy Road,tertiary,True,31.346,"LINESTRING (67.0179917 30.192181, 67.0178864 30.1924478)",,,
653421671,False,Jameet Rai Road,residential,True,100.139,"LINESTRING (67.0179917 30.192181, 67.017099 30.1926454)",,,
1020617445,True,,residential,False,115.511,"LINESTRING (67.0192813 30.1930548, 67.0199465 30.19392)",,,
"[35462892, 35462895]",False,,residential,True,177.205,"LINESTRING (67.0192813 30.1930548, 67.0190686 30.1928809, 67.0188242 30.1925242, 67.0187119 30.1923443, 67.0183223 30.1924083, 67.0178864 30.1924478)",,,
226354838,False,Kasi Road,tertiary,True,198.74499999999998,"LINESTRING (67.0192813 30.1930548, 67.0194613 30.192834, 67.0196159 30.1926938, 67.0201969 30.1924329, 67.020378 30.1923221, 67.0204685 30.1921427, 67.02051 30.1918166, 67.0205262 30.1917769)",,,
662933213,False,Kasi Road,tertiary,False,68.128,"LINESTRING (67.0192813 30.1930548, 67.0191331 30.193297, 67.0189552 30.1934609, 67.0188613 30.1935409)",,,
1020617445,True,,residential,False,66.913,"LINESTRING (67.0199465 30.19392, 67.0202699 30.1944529)",,,
589495163,False,,residential,False,207.17499999999998,"LINESTRING (67.0199465 30.19392, 67.0204197 30.1936858, 67.0205967 30.1935258, 67.0207348 30.1933473, 67.0210782 30.1928628, 67.0213484 30.1925535)",,,
589495163,False,,residential,True,224.03799999999998,"LINESTRING (67.0199465 30.19392, 67.0190907 30.194372, 67.0189284 30.1944903, 67.0188788 30.1945784, 67.0185582 30.1952634, 67.0184939 30.1953782)",,,
226354837,False,Alamdar Road,tertiary,False,46.48,"LINESTRING (67.0202699 30.1944529, 67.0207002 30.1942621)",,,
226354837,False,Alamdar Road,tertiary,True,44.006,"LINESTRING (67.0202699 30.1944529, 67.0198595 30.1946284)",,,
1020617444,False,,residential,False,87.861,"LINESTRING (67.0202699 30.1944529, 67.0206075 30.1951872)",,,
226354837,False,Alamdar Road,tertiary,False,44.006,"LINESTRING (67.0198595 30.1946284, 67.0202699 30.1944529)",,,
226354837,False,Alamdar Road,tertiary,True,46.093,"LINESTRING (67.0198595 30.1946284, 67.0194347 30.1948208)",,,
226354839,False,,residential,False,82.79,"LINESTRING (67.0198595 30.1946284, 67.0201771 30.1953205)",,,
226354839,False,,residential,False,82.968,"LINESTRING (67.0201771 30.1953205, 67.0205031 30.1960114)",,,
226354839,False,,residential,True,82.79,"LINESTRING (67.0201771 30.1953205, 67.0198595 30.1946284)",,,
589500620,False,Wafa Road,residential,False,54.053,"LINESTRING (67.0201771 30.1953205, 67.0196505 30.1954912)",,,
589500620,False,Wafa Road,residential,True,43.94,"LINESTRING (67.0201771 30.1953205, 67.0206075 30.1951872)",,,
226354822,False,Toghi Road,tertiary,False,55.573,"LINESTRING (67.0199556 30.1961722, 67.0205031 30.1960114)",,,
226354846,False,Zonki Ram Road,residential,False,25.087,"LINESTRING (67.0199556 30.1961722, 67.0200386 30.1963861)",,,
514534036,False,Toghi Road,tertiary,False,12.495,"LINESTRING (67.0199556 30.1961722, 67.0198326 30.1962086)",,,
226354846,False,Zonki Ram Road,residential,False,30.154,"LINESTRING (67.0203218 30.197118, 67.0204188 30.1973759)",,,
226354846,False,Zonki Ram Road,residential,True,61.88,"LINESTRING (67.0203218 30.197118, 67.0201177 30.1965902)",,,
514534029,False,,residential,False,67.601,"LINESTRING (67.0203218 30.197118, 67.0209878 30.1969224)",,,
658277690,False,,residential,True,179.072,"LINESTRING (67.0203218 30.197118, 67.0199408 30.1972248, 67.0185169 30.1975142)",,,
226354846,False,Zonki Ram Road,residential,True,7.367,"LINESTRING (67.0205042 30.1976141, 67.0204844 30.1975501)",,,
514534026,False,,residential,True,69.552,"LINESTRING (67.0205042 30.1976141, 67.0211962 30.197431)",,,
226354846,False,Zonki Ram Road,residential,False,23.411,"LINESTRING (67.0205042 30.1976141, 67.0205525 30.1977625, 67.0205417 30.1978181)",,,
1238450743,False,Zonki Ram Road,residential,False,8.814,"LINESTRING (67.0206258 30.1996068, 67.0206639 30.1996789)",,,
656989913,False,,unclassified,False,171.061,"LINESTRING (67.0206258 30.1996068, 67.0203808 30.1996431, 67.0200992 30.1996369, 67.0200203 30.1996351, 67.0193456 30.1994913, 67.0188802 30.1994056)",,,
"[1238450744, 514534049, 514534050, 1238450743]",False,Zonki Ram Road,residential,True,200.38100000000003,"LINESTRING (67.0206258 30.1996068, 67.0206329 30.1995278, 67.0206243 30.1994465, 67.0205333 30.1983096, 67.0204988 30.1979433, 67.0205069 30.1978668, 67.0205417 30.1978181)",yes,,
226354819,False,Mechongy Road,tertiary,False,31.346,"LINESTRING (67.0178864 30.1924478, 67.0179917 30.192181)",,,
"[35462892, 35462895]",False,,residential,False,177.205,"LINESTRING (67.0178864 30.1924478, 67.0183223 30.1924083, 67.0187119 30.1923443, 67.0188242 30.1925242, 67.0190686 30.1928809, 67.0192813 30.1930548)",,,
226354819,False,Mechongy Road,tertiary,True,21.012999999999998,"LINESTRING (67.0178864 30.1924478, 67.0178377 30.192538, 67.0177983 30.1926207)",,,
656795421,True,Masij Road,residential,False,32.374,"LINESTRING (67.0141211 30.1941843, 67.0142826 30.1944398)",,30,
226079420,False,لندن اسٹریٹ,residential,False,175.773,"LINESTRING (67.0141211 30.1941843, 67.0144732 30.1940165, 67.0156866 30.1933677)",,,
226079420,False,لندن اسٹریٹ,residential,True,157.094,"LINESTRING (67.0141211 30.1941843, 67.0131428 30.1946619, 67.0126936 30.1948724)",,,
656795421,True,Masij Road,residential,False,36.6,"LINESTRING (67.014957 30.1955073, 67.0151399 30.195796)",,30,
659328598,False,,residential,False,81.988,"LINESTRING (67.014957 30.1955073, 67.014188 30.1958265)",,,
226079419,True,Dr Banu Road,residential,False,81.402,"LINESTRING (67.0147026 30.1951043, 67.0139629 30.1954609)",,,
656795421,True,Masij Road,residential,False,51.048,"LINESTRING (67.0147026 30.1951043, 67.014957 30.1955073)",,30,
226354844,False,سرکلر روڈ,residential,False,25.967,"LINESTRING (67.0163814 30.1978011, 67.016542 30.1979889)",,,
226354844,False,سرکلر روڈ,residential,True,144.49699999999999,"LINESTRING (67.0163814 30.1978011, 67.0165044 30.1974293, 67.0167267 30.1970023, 67.0168813 30.1965783)",,,
653741664,True,شاہراہ اقبال,tertiary,False,82.067,"LINESTRING (67.015549 30.1964786, 67.0147984 30.1968305)",,,
1013180198,True,Masij Road,residential,False,7.971,"LINESTRING (67.015549 30.1964786, 67.0155859 30.1965428)",,30,
656795421,True,Masij Road,residential,False,18.741,"LINESTRING (67.0132727 30.1928423, 67.0133662 30.1929902)",,30,
226073601,False,وزیر محمد روڈ,residential,True,83.806,"LINESTRING (67.0157708 30.1968352, 67.0149942 30.197178)",,,
1013180198,True,Masij Road,residential,False,27.089,"LINESTRING (67.0157708 30.1968352, 67.0158253 30.1969215, 67.0159059 30.197049)",,30,
226073603,False,Munsafi Road,residential,False,51.044,"LINESTRING (67.0147984 30.1968305, 67.0145523 30.1964237)",,,
226073603,False,Munsafi Road,residential,True,6.914,"LINESTRING (67.0147984 30.1968305, 67.0148299 30.1968864)",,,
653741664,True,شاہراہ اقبال,tertiary,False,80.139,"LINESTRING (67.0147984 30.1968305, 67.0140607 30.1971665)",,,
226073598,False,Sarafa Bazar,residential,True,84.592,"LINESTRING (67.0159059 30.197049, 67.0151318 30.1974111)",,,
1013180198,True,Masij Road,residential,False,28.652,"LINESTRING (67.0159059 30.197049, 67.0160489 30.1972751)",,30,
226073601,False,وزیر محمد روڈ,residential,False,83.806,"LINESTRING (67.0149942 30.197178, 67.0157708 30.1968352)",,,
226073601,False,وزیر محمد روڈ,residential,True,79.174,"LINESTRING (67.0149942 30.197178, 67.0142621 30.1975045)",,,
226073603,False,Munsafi Road,residential,False,36.065,"LINESTRING (67.0149942 30.197178, 67.0148299 30.1968864)",,,
226073603,False,Munsafi Road,residential,True,29.098,"LINESTRING (67.0149942 30.197178, 67.0151318 30.1974111)",,,
226073591,True,فاطمہ جناح روڈ,residential,False,50.329,"LINESTRING (67.0140607 30.1971665, 67.0138214 30.1967639)",,,
653741664,True,شاہراہ اقبال,tertiary,False,80.892,"LINESTRING (67.0140607 30.1971665, 67.01331 30.1974955)",,,
659328587,False,تھانہ روڈ,residential,True,85.412,"LINESTRING (67.0160489 30.1972751, 67.0152666 30.1976396)",,,
1013180198,True,Masij Road,residential,False,66.648,"LINESTRING (67.0160489 30.1972751, 67.0161032 30.1973611, 67.0162605 30.1976099, 67.0163814 30.1978011)",,30,
226354825,False,مشن روڈ,tertiary,False,23.125,"LINESTRING (67.0184701 30.1973102, 67.0185169 30.1975142)",,,
226354825,False,مشن روڈ,tertiary,True,23.374,"LINESTRING (67.0184701 30.1973102, 67.0184246 30.1971037)",,,
653421670,True,Suraj Ganj Bazar,residential,False,176.983,"LINESTRING (67.0184701 30.1973102, 67.0167695 30.1979209)",,,
226073598,False,Sarafa Bazar,residential,False,84.592,"LINESTRING (67.0151318 30.1974111, 67.0159059 30.197049)",,,
226073598,False,Sarafa Bazar,residential,True,79.067,"LINESTRING (67.0151318 30.1974111, 67.0144036 30.197742)",,,
226073603,False,Munsafi Road,residential,False,29.098,"LINESTRING (67.0151318 30.1974111, 67.0149942 30.197178)",,,
226073603,False,Munsafi Road,residential,True,28.52,"LINESTRING (67.0151318 30.1974111, 67.0152666 30.1976396)",,,
226073591,True,فاطمہ جناح روڈ,residential,False,35.482,"LINESTRING (67.0142621 30.1975045, 67.0140931 30.1972208)",,,
226073601,False,وزیر محمد روڈ,residential,False,79.174,"LINESTRING (67.0142621 30.1975045, 67.0149942 30.197178)",,,
226073601,False,وزیر محمد روڈ,residential,True,80.738,"LINESTRING (67.0142621 30.1975045, 67.0135164 30.1978389)",,,
226073592,True,Jamal ud Din Afghani Road,residential,False,7.95,"LINESTRING (67.01331 30.1974955, 67.0133471 30.1975594)",,,
653741664,True,شاہراہ اقبال,tertiary,False,55.627,"LINESTRING (67.01331 30.1974955, 67.0127986 30.1977298)",,,
226073603,False,Munsafi Road,residential,False,28.52,"LINESTRING (67.0152666 30.1976396, 67.0151318 30.1974111)",,,
226073603,False,Munsafi Road,residential,True,17.082,"LINESTRING (67.0152666 30.1976396, 67.0153454 30.1977773)",,,
659328587,False,تھانہ روڈ,residential,False,85.412,"LINESTRING (67.0152666 30.1976396, 67.0160489 30.1972751)",,,
659328587,False,تھانہ روڈ,residential,True,41.02,"LINESTRING (67.0152666 30.1976396, 67.0148859 30.1978064)",,,
226073591,True,فاطمہ جناح روڈ,residential,False,29.704,"LINESTRING (67.0144036 30.197742, 67.0142621 30.1975045)",,,
226073598,False,Sarafa Bazar,residential,False,79.067,"LINESTRING (67.0144036 30.197742, 67.0151318 30.1974111)",,,
226073598,False,Sarafa Bazar,residential,True,80.334,"LINESTRING (67.0144036 30.197742, 67.0136726 30.1980924)",,,
226073604,False,,residential,False,7.763,"LINESTRING (67.0127986 30.1977298, 67.0128385 30.1977905)",,,
653741664,True,شاہراہ اقبال,tertiary,False,27.385,"LINESTRING (67.0127986 30.1977298, 67.0125456 30.1978431)",,,
226073592,True,Jamal ud Din Afghani Road,residential,False,31.936,"LINESTRING (67.0135164 30.1978389, 67.0136726 30.1980924)",,,
226073601,False,وزیر محمد روڈ,residential,False,80.738,"LINESTRING (67.0135164 30.1978389, 67.0142621 30.1975045)",,,
226073591,True,فاطمہ جناح روڈ,residential,False,27.218,"LINESTRING (67.0145333 30.1979596, 67.0144036 30.197742)",,,
659328587,False,تھانہ روڈ,residential,False,37.928,"LINESTRING (67.0145333 30.1979596, 67.0148859 30.1978064)",,,
659328587,False,تھانہ روڈ,residential,True,79.969,"LINESTRING (67.0145333 30.1979596, 67.0137906 30.1982839)",,,
226073592,True,Jamal ud Din Afghani Road,residential,False,24.125,"LINESTRING (67.0136726 30.1980924, 67.0137906 30.1982839)",,,
226073598,False,Sarafa Bazar,residential,False,80.334,"LINESTRING (67.0136726 30.1980924, 67.0144036 30.197742)",,,
226073591,True,فاطمہ جناح روڈ,residential,False,1.339,"LINESTRING (67.0146994 30.1982383, 67.014693 30.1982276)",,,
