osmid,oneway,lanes,ref,name,highway,maxspeed,access,reversed,length,geometry,bridge
28007313,True,3,N-5,گرینڈ ٹرنک روڈ,trunk,60,permissive,False,26.292,"LINESTRING (71.5803813 34.0151, 71.5806651 34.0151239)",
1127921575,True,,,اسٹیڈیم روڈ,secondary,40,,False,38.062000000000005,"LINESTRING (71.5803813 34.0151, 71.5803531 34.0153844, 71.5803508 34.0154413)",
323399804,False,,,Shahi Bagh Road,residential,,,True,204.86599999999999,"LINESTRING (71.5736559 34.016542, 71.5735406 34.0163753, 71.5733974 34.0161445, 71.5733636 34.015912, 71.5733602 34.0157747, 71.573372 34.015461, 71.5733856 34.0153027, 71.5734705 34.0148995, 71.573524 34.0147695)",
906812844,False,,,,living_street,,,False,67.62299999999999,"LINESTRING (71.5736559 34.016542, 71.5743203 34.0164094, 71.5743703 34.016414)",
235093697,False,2,,Hashtnagri Road,tertiary,40,permissive,True,42.564,"LINESTRING (71.5805254 34.014004, 71.5804489 34.0143815)",
837754794,False,2,,Ashraf Road,tertiary,40,permissive,False,48.541,"LINESTRING (71.5805254 34.014004, 71.5801881 34.0139401, 71.580012 34.0139067)",
"[1034693792, 837754795]",False,2,,Hashtnagri Gate Road,"['living_street', 'tertiary']",30,permissive,False,38.407,"LINESTRING (71.5805254 34.014004, 71.5805419 34.0139404, 71.5806129 34.0136663)",
1033250382,False,2,,Sikanderabad Road,tertiary,40,permissive,True,138.582,"LINESTRING (71.5805254 34.014004, 71.5809383 34.014057, 71.5811037 34.0140804, 71.5812791 34.0141008, 71.5815102 34.0141305, 71.5816148 34.0141439, 71.5818673 34.0141763, 71.5820112 34.0141948)",
766551601,False,,,Jhanda Bazaar,living_street,,,False,457.58099999999996,"LINESTRING (71.5769037 34.0118506, 71.5769311 34.0117621, 71.5770234 34.0117498, 71.5771458 34.0117336, 71.5771979 34.0117351, 71.5772915 34.0117378, 71.5774036 34.0120552, 71.5776558 34.0120552, 71.5777596 34.0122248, 71.5777985 34.0122584, 71.5778303 34.0122859, 71.5779173 34.012361, 71.5779635 34.01242, 71.5780442 34.0125229, 71.5780994 34.0125933, 71.5781157 34.0126938, 71.5782675 34.0129688, 71.5783215 34.0130159, 71.5784403 34.0131197, 71.5785944 34.0132204, 71.5786481 34.0132476, 71.5788749 34.0133628, 71.578968 34.0134101, 71.5792996 34.0134875, 71.5797217 34.01353, 71.580153 34.013596, 71.5802209 34.0136064, 71.5806129 34.0136663)",
837754791,False,2,,Ashraf Road,tertiary,40,permissive,False,66.048,"LINESTRING (71.5769037 34.0118506, 71.5768663 34.0118531, 71.5763055 34.0120182, 71.5762264 34.0120415)",
837754794,False,2,,Ashraf Road,tertiary,40,permissive,True,383.255,"LINESTRING (71.5769037 34.0118506, 71.5769339 34.0118769, 71.5774241 34.0125617, 71.577486 34.0126155, 71.5777217 34.0128206, 71.5779818 34.013047, 71.5785197 34.0134278, 71.5786281 34.0135046, 71.5787313 34.0135735, 71.5789204 34.0136998, 71.580012 34.0139067)",
