osmid,oneway,highway,maxspeed,reversed,length,geometry,ref,name
1004626588,False,tertiary,60,False,177.321,"LINESTRING (74.224372 31.9732959, 74.2240199 31.9734452, 74.2237759 31.9734961, 74.2234886 31.9735611, 74.2232085 31.9736698, 74.2230484 31.9737319, 74.2228878 31.9737943, 74.222738 31.9738053, 74.2226119 31.9738146)",,
1004626588,False,tertiary,60,True,177.321,"LINESTRING (74.2226119 31.9738146, 74.222738 31.9738053, 74.2228878 31.9737943, 74.2230484 31.9737319, 74.2232085 31.9736698, 74.2234886 31.9735611, 74.2237759 31.9734961, 74.2240199 31.9734452, 74.224372 31.9732959)",,
292657752,False,tertiary,60,True,167.328,"LINESTRING (74.2260521 31.9791832, 74.2243266 31.9788336)",,
714083680,False,residential,,False,63.3,"LINESTRING (74.2260521 31.9791832, 74.2261196 31.9787593, 74.2261976 31.9786342)",,
292657752,False,tertiary,60,False,167.328,"LINESTRING (74.2243266 31.9788336, 74.2260521 31.9791832)",,
292657752,False,tertiary,60,True,78.798,"LINESTRING (74.2243266 31.9788336, 74.2235085 31.97869)",,
714083681,False,residential,,True,41.695,"LINESTRING (74.2243266 31.9788336, 74.2243353 31.9792085)",,
714083681,False,residential,,False,56.333,"LINESTRING (74.2243266 31.9788336, 74.2244589 31.978417, 74.2244763 31.9783433)",,
233269122,True,trunk,100,False,51.844,"LINESTRING (74.2217479 31.9784026, 74.2218339 31.9779421)",N-5,گرینڈ ٹرنک روڈ
292657752,False,tertiary,60,False,123.193,"LINESTRING (74.2217479 31.9784026, 74.2221365 31.9784624, 74.2226247 31.9785341, 74.2230333 31.978599)",,
292657752,False,tertiary,60,False,78.798,"LINESTRING (74.2235085 31.97869, 74.2243266 31.9788336)",,
292657752,False,tertiary,60,True,45.949,"LINESTRING (74.2235085 31.97869, 74.2230333 31.978599)",,
829386750,False,residential,,True,55.41,"LINESTRING (74.2235085 31.97869, 74.2235121 31.9791883)",,
714083674,False,residential,,False,85.119,"LINESTRING (74.2270879 31.9787589, 74.226682 31.9787075, 74.2261976 31.9786342)",,
292657752,False,tertiary,60,False,45.949,"LINESTRING (74.2230333 31.978599, 74.2235085 31.97869)",,
714083667,False,residential,,False,66.284,"LINESTRING (74.2230333 31.978599, 74.2230347 31.9791951)",,
292657752,False,tertiary,60,True,123.19300000000001,"LINESTRING (74.2230333 31.978599, 74.2226247 31.9785341, 74.2221365 31.9784624, 74.2217479 31.9784026)",,
714083668,False,residential,,True,253.196,"LINESTRING (74.2244763 31.9783433, 74.2218339 31.9779421)",,
714083668,False,residential,,False,152.317,"LINESTRING (74.2244763 31.9783433, 74.2250551 31.9784841, 74.2253221 31.978702, 74.2259583 31.9787765)",,
714083681,False,residential,,False,56.076,"LINESTRING (74.2244763 31.9783433, 74.2244943 31.978305, 74.2246199 31.9780848, 74.2247369 31.9778902)",,
714083681,False,residential,,True,56.333,"LINESTRING (74.2244763 31.9783433, 74.2244589 31.978417, 74.2243266 31.9788336)",,
233269122,True,trunk,100,False,74.373,"LINESTRING (74.2218339 31.9779421, 74.2219574 31.9772815)",N-5,گرینڈ ٹرنک روڈ
714083668,False,residential,,False,253.196,"LINESTRING (74.2218339 31.9779421, 74.2244763 31.9783433)",,
714083669,False,residential,,True,237.259,"LINESTRING (74.2244249 31.977696, 74.2219574 31.9772815)",,
714083674,False,residential,,True,36.501,"LINESTRING (74.2244249 31.977696, 74.2247369 31.9778902)",,
714083674,False,residential,,False,149.474,"LINESTRING (74.2244249 31.977696, 74.2242757 31.9776032, 74.2236477 31.9772835, 74.223273 31.9771427, 74.2230559 31.9770253)",,
233269122,True,trunk,100,False,91.0,"LINESTRING (74.2219574 31.9772815, 74.2221084 31.9764732)",N-5,گرینڈ ٹرنک روڈ
714083669,False,residential,,False,237.259,"LINESTRING (74.2219574 31.9772815, 74.2244249 31.977696)",,
233269122,True,trunk,100,False,141.022,"LINESTRING (74.2223808 31.9750676, 74.2226119 31.9738146)",N-5,گرینڈ ٹرنک روڈ
714083670,False,residential,,True,270.446,"LINESTRING (74.2223808 31.9750676, 74.222501 31.9750657, 74.2241197 31.9750394, 74.2242538 31.9750462, 74.2243021 31.9750781, 74.2243128 31.9751941, 74.2243124 31.9758687)",,
714083670,False,residential,,True,75.373,"LINESTRING (74.2243124 31.9758687, 74.2242909 31.9765463)",,
714083676,False,residential,,False,45.198,"LINESTRING (74.2243124 31.9758687, 74.2247915 31.975876)",,
714083676,False,residential,,True,117.469,"LINESTRING (74.2243124 31.9758687, 74.2230686 31.9758154)",,
714083670,False,residential,,False,270.44599999999997,"LINESTRING (74.2243124 31.9758687, 74.2243128 31.9751941, 74.2243021 31.9750781, 74.2242538 31.9750462, 74.2241197 31.9750394, 74.222501 31.9750657, 74.2223808 31.9750676)",,
714083670,False,residential,,False,75.373,"LINESTRING (74.2242909 31.9765463, 74.2243124 31.9758687)",,
714083673,False,residential,,False,45.339,"LINESTRING (74.2242909 31.9765463, 74.2247715 31.9765537)",,
714083673,False,residential,,True,206.02100000000002,"LINESTRING (74.2242909 31.9765463, 74.2222246 31.9764761, 74.2221084 31.9764732)",,
714083671,False,residential,,True,68.926,"LINESTRING (74.2265926 31.9765947, 74.2258623 31.976573)",,
714083680,False,residential,,False,75.693,"LINESTRING (74.2265926 31.9765947, 74.2267108 31.9759214)",,
714083680,False,residential,,True,73.23,"LINESTRING (74.2265926 31.9765947, 74.2264707 31.9772451)",,
714083671,False,residential,,False,46.983,"LINESTRING (74.2253645 31.9765582, 74.2258623 31.976573)",,
714083673,False,residential,,True,55.936,"LINESTRING (74.2253645 31.9765582, 74.2247715 31.9765537)",,
714083675,False,residential,,False,23.551,"LINESTRING (74.2253645 31.9765582, 74.2253567 31.9767699)",,
714083675,False,residential,,True,23.807,"LINESTRING (74.2253645 31.9765582, 74.2253724 31.9763442)",,
714083672,False,residential,,True,56.09,"LINESTRING (74.2253567 31.9767699, 74.2247622 31.9767581)",,
714083675,False,residential,,False,159.398,"LINESTRING (74.2253567 31.9767699, 74.225304 31.9782027)",,
714083675,False,residential,,True,23.551,"LINESTRING (74.2253567 31.9767699, 74.2253645 31.9765582)",,
714083672,False,residential,,False,56.09,"LINESTRING (74.2247622 31.9767581, 74.2253567 31.9767699)",,
714083681,False,residential,,False,22.745,"LINESTRING (74.2247622 31.9767581, 74.2247715 31.9765537)",,
714083681,False,residential,,True,125.91,"LINESTRING (74.2247622 31.9767581, 74.2247419 31.9774443, 74.2247369 31.9778902)",,
714083673,False,residential,,False,55.936,"LINESTRING (74.2247715 31.9765537, 74.2253645 31.9765582)",,
714083673,False,residential,,True,45.339,"LINESTRING (74.2247715 31.9765537, 74.2242909 31.9765463)",,
714083681,False,residential,,False,24.337,"LINESTRING (74.2247715 31.9765537, 74.2247779 31.9763349)",,
714083681,False,residential,,True,22.745,"LINESTRING (74.2247715 31.9765537, 74.2247622 31.9767581)",,
233269122,True,trunk,100,False,158.394,"LINESTRING (74.2221084 31.9764732, 74.2223808 31.9750676)",N-5,گرینڈ ٹرنک روڈ
714083673,False,residential,,False,206.02100000000002,"LINESTRING (74.2221084 31.9764732, 74.2222246 31.9764761, 74.2242909 31.9765463)",,
714083674,False,residential,,True,149.474,"LINESTRING (74.2230559 31.9770253, 74.223273 31.9771427, 74.2236477 31.9772835, 74.2242757 31.9776032, 74.2244249 31.977696)",,
714083675,False,residential,,True,159.398,"LINESTRING (74.225304 31.9782027, 74.2253567 31.9767699)",,
714083674,False,residential,,False,63.854,"LINESTRING (74.225304 31.9782027, 74.2250272 31.9780655, 74.2248526 31.9779625, 74.2247369 31.9778902)",,
714083674,False,residential,,True,97.34800000000001,"LINESTRING (74.225304 31.9782027, 74.2254892 31.9783183, 74.2257425 31.9784411, 74.2259533 31.9785494, 74.2261976 31.9786342)",,
714083675,False,residential,,False,51.553,"LINESTRING (74.2253894 31.9758808, 74.2253724 31.9763442)",,
714083676,False,residential,,False,45.636,"LINESTRING (74.2253894 31.9758808, 74.2258729 31.9758957)",,
714083676,False,residential,,True,56.399,"LINESTRING (74.2253894 31.9758808, 74.2247915 31.975876)",,
714083676,False,residential,,True,79.085,"LINESTRING (74.2267108 31.9759214, 74.2258729 31.9758957)",,
714083680,False,residential,,True,75.693,"LINESTRING (74.2267108 31.9759214, 74.2265926 31.9765947)",,
714083676,False,residential,,False,117.469,"LINESTRING (74.2230686 31.9758154, 74.2243124 31.9758687)",,
714083680,False,residential,,False,73.23,"LINESTRING (74.2264707 31.9772451, 74.2265926 31.9765947)",,
714083680,False,residential,,True,156.8,"LINESTRING (74.2264707 31.9772451, 74.2262717 31.9784182, 74.2261976 31.9786342)",,
1161841295,False,residential,,True,128.65800000000002,"LINESTRING (74.2264707 31.9772451, 74.2258983 31.9772199, 74.2258611 31.9772056, 74.225843 31.9771725, 74.2258623 31.976573)",,
714083674,False,residential,,False,97.348,"LINESTRING (74.2261976 31.9786342, 74.2259533 31.9785494, 74.2257425 31.9784411, 74.2254892 31.9783183, 74.225304 31.9782027)",,
714083674,False,residential,,True,85.119,"LINESTRING (74.2261976 31.9786342, 74.226682 31.9787075, 74.2270879 31.9787589)",,
714083680,False,residential,,False,156.8,"LINESTRING (74.2261976 31.9786342, 74.2262717 31.9784182, 74.2264707 31.9772451)",,
