osmid,oneway,highway,access,reversed,length,ref,name,maxspeed,geometry
241957234,True,secondary,yes,False,9.267,,,,"LINESTRING (72.4108686 32.92669, 72.4108934 32.9267707)"
1041263857,True,trunk,,False,140.268,N-130,تلا گنگ – چکوال سڑک‎,80,"LINESTRING (72.4108686 32.92669, 72.4094477 32.9262791)"
569593760,False,residential,,True,8.327,,,,"LINESTRING (72.4094477 32.9262791, 72.4093772 32.926325)"
343518732,False,tertiary,,True,44.523,,,,"LINESTRING (72.4105199 32.9233598, 72.4102131 32.9230532)"
343518732,False,tertiary,,False,474.67500000000007,,,,"LINESTRING (72.4105199 32.9233598, 72.4106003 32.9238371, 72.4106433 32.9240443, 72.4107345 32.9242604, 72.4110885 32.9248323, 72.4114372 32.9253186, 72.4118395 32.9257778, 72.412606 32.9272046)"
400691971,False,unclassified,,False,85.33800000000002,,,,"LINESTRING (72.4105199 32.9233598, 72.4105935 32.923051, 72.4106859 32.9227614, 72.4107608 32.9226222)"
343518732,False,tertiary,,False,8.385,,,,"LINESTRING (72.412606 32.9272046, 72.4126199 32.9272791)"
747457916,True,trunk,,False,161.253,N-130,تلا گنگ – چکوال سڑک‎,80,"LINESTRING (72.412606 32.9272046, 72.4109758 32.9267243)"
343518732,False,tertiary,,True,474.675,,,,"LINESTRING (72.412606 32.9272046, 72.4118395 32.9257778, 72.4114372 32.9253186, 72.4110885 32.9248323, 72.4107345 32.9242604, 72.4106433 32.9240443, 72.4106003 32.9238371, 72.4105199 32.9233598)"
343518734,False,tertiary,,False,70.89,,,,"LINESTRING (72.418964 32.9233597, 72.4190183 32.9239956)"
343518734,False,tertiary,,True,68.516,,,,"LINESTRING (72.418964 32.9233597, 72.4190452 32.9228322, 72.419064 32.9227494)"
747451907,False,residential,,True,203.025,,,,"LINESTRING (72.418964 32.9233597, 72.4181937 32.9234471, 72.417739 32.9235574, 72.4174265 32.9235856, 72.4169907 32.9235912, 72.4168163 32.9235934)"
343518734,False,tertiary,,True,70.89,,,,"LINESTRING (72.4190183 32.9239956, 72.418964 32.9233597)"
343518734,False,tertiary,,False,106.201,,,,"LINESTRING (72.4190183 32.9239956, 72.4190885 32.9242308, 72.419165 32.9243667, 72.4192054 32.9248457, 72.4192215 32.9249267)"
974780354,False,residential,,True,40.948,,,,"LINESTRING (72.4190183 32.9239956, 72.4186931 32.9240053, 72.4185799 32.924001)"
343518734,False,tertiary,,True,106.20100000000001,,,,"LINESTRING (72.4192215 32.9249267, 72.4192054 32.9248457, 72.419165 32.9243667, 72.4190885 32.9242308, 72.4190183 32.9239956)"
709025154,False,residential,,False,138.423,,,,"LINESTRING (72.4192215 32.9249267, 72.4190182 32.9251472, 72.4188975 32.92519, 72.4185113 32.9252778, 72.4183745 32.9252958, 72.4182216 32.9253003, 72.4180848 32.9252756, 72.4179013 32.9253113)"
398033377,False,tertiary,,False,7.233,,,,"LINESTRING (72.414737 32.9278804, 72.4147399 32.9279454)"
747457916,True,trunk,,False,212.659,N-130,تلا گنگ – چکوال سڑک‎,80,"LINESTRING (72.414737 32.9278804, 72.4146297 32.927852, 72.4139457 32.9276181, 72.412606 32.9272046)"
398033377,False,tertiary,,True,7.233,,,,"LINESTRING (72.4147399 32.9279454, 72.414737 32.9278804)"
747457928,True,trunk,,False,97.416,N-130,تلا گنگ – چکوال سڑک‎,80,"LINESTRING (72.4147399 32.9279454, 72.4148464 32.9279465, 72.4149998 32.9279383, 72.4152602 32.9279194, 72.4155357 32.9278994, 72.415781 32.9278886)"
400691971,False,unclassified,,False,6.565,,,,"LINESTRING (72.4114424 32.9204568, 72.4114573 32.9203991)"
400691972,False,residential,,False,128.94,,,,"LINESTRING (72.4114424 32.9204568, 72.412823 32.9204173)"
400691971,False,unclassified,,True,123.17800000000001,,,,"LINESTRING (72.4114424 32.9204568, 72.4114052 32.920613, 72.4112346 32.9212897, 72.4112229 32.9215463)"
343518732,False,tertiary,,False,44.523,,,,"LINESTRING (72.4102131 32.9230532, 72.4105199 32.9233598)"
587674280,False,residential,,False,59.433,,,,"LINESTRING (72.4156637 32.924502, 72.4150316 32.9244374)"
776807405,False,residential,,False,121.849,,,,"LINESTRING (72.4156637 32.924502, 72.4158426 32.9240706, 72.4159831 32.9235577, 72.41602 32.9234493)"
776807406,False,residential,,True,56.637,,,,"LINESTRING (72.4156637 32.924502, 72.4156355 32.9245948, 72.4156145 32.925008)"
587674280,False,residential,,False,7.772,,,,"LINESTRING (72.4150316 32.9244374, 72.4149504 32.9244219)"
587674280,False,residential,,True,59.433,,,,"LINESTRING (72.4150316 32.9244374, 72.4156637 32.924502)"
776807403,False,residential,,False,194.593,,,,"LINESTRING (72.4150316 32.9244374, 72.4151534 32.9240144, 72.4152446 32.9237015, 72.4153411 32.9233458, 72.4153611 32.9233018, 72.4153898 32.9232904, 72.4154371 32.9232904, 72.41602 32.9234493)"
587674280,False,residential,,False,37.591,,,,"LINESTRING (72.4143771 32.9242009, 72.4144751 32.923873)"
776807402,False,residential,,False,24.081,,,,"LINESTRING (72.4143771 32.9242009, 72.414234 32.9243811)"
587674280,False,residential,,True,59.06,,,,"LINESTRING (72.4143771 32.9242009, 72.4146247 32.9243189, 72.4149504 32.9244219)"
587674280,False,residential,,True,37.591,,,,"LINESTRING (72.4144751 32.923873, 72.4143771 32.9242009)"
587674280,False,residential,,False,103.128,,,,"LINESTRING (72.4144751 32.923873, 72.4145223 32.9238436, 72.4149257 32.9230334)"
776807401,False,residential,,True,59.72,,,,"LINESTRING (72.4144751 32.923873, 72.4141607 32.9237397, 72.4139167 32.9236119)"
587674280,False,residential,,False,13.924,,,,"LINESTRING (72.4149257 32.9230334, 72.4150012 32.9229254)"
587674280,False,residential,,True,103.128,,,,"LINESTRING (72.4149257 32.9230334, 72.4145223 32.9238436, 72.4144751 32.923873)"
747451907,False,residential,,False,111.733,,,,"LINESTRING (72.4149257 32.9230334, 72.4154055 32.9230778, 72.4161055 32.9231975)"
587674280,False,residential,,True,94.02699999999999,,,,"LINESTRING (72.4152539 32.9217015, 72.415288 32.9223448, 72.4152735 32.9223854, 72.4152087 32.9225351)"
776807401,False,residential,,False,102.052,,,,"LINESTRING (72.4127848 32.92248, 72.412758 32.9233975)"
776807394,False,residential,,True,229.228,,,,"LINESTRING (72.4127848 32.92248, 72.412962 32.9224677, 72.4130693 32.9224429, 72.4132276 32.9224249, 72.4133107 32.9224227, 72.4134153 32.9223956, 72.4136916 32.9223596, 72.4140671 32.9223776, 72.4144319 32.9224024, 72.4152087 32.9225351)"
776807401,False,residential,,True,230.417,,,,"LINESTRING (72.4127848 32.92248, 72.4127092 32.922053, 72.4126947 32.921848, 72.4127454 32.9213062, 72.4128029 32.9208268, 72.412823 32.9204173)"
776807401,False,residential,,True,102.052,,,,"LINESTRING (72.412758 32.9233975, 72.4127848 32.92248)"
747451906,False,residential,,True,139.382,,,,"LINESTRING (72.412758 32.9233975, 72.4124134 32.9232537, 72.4118192 32.9232602, 72.4113931 32.9232838, 72.4113059 32.9232852)"
776807401,False,residential,,False,111.29,,,,"LINESTRING (72.412758 32.9233975, 72.4128494 32.9234426, 72.4131112 32.9234905, 72.4139167 32.9236119)"
974780350,False,residential,,True,87.899,,,,"LINESTRING (72.412758 32.9233975, 72.4127166 32.9233964, 72.4126884 32.9234065, 72.4126536 32.9234583, 72.4126241 32.9234763, 72.4125449 32.923491, 72.4125235 32.9235079, 72.4123532 32.9238253, 72.4123357 32.9238399, 72.4122406 32.9238749, 72.412132 32.9238767)"
776807401,False,residential,,False,59.72,,,,"LINESTRING (72.4139167 32.9236119, 72.4141607 32.9237397, 72.4144751 32.923873)"
776807401,False,residential,,True,111.29,,,,"LINESTRING (72.4139167 32.9236119, 72.4131112 32.9234905, 72.4128494 32.9234426, 72.412758 32.9233975)"
974780349,False,residential,,False,153.79000000000002,,,,"LINESTRING (72.4139167 32.9236119, 72.4140267 32.9231065, 72.4140565 32.9230708, 72.4141629 32.9230172, 72.4144227 32.9229367, 72.4146419 32.9229046, 72.4150012 32.9229254)"
709025154,False,residential,,True,19.352,,,,"LINESTRING (72.4177018 32.9253587, 72.4179013 32.9253113)"
709025154,False,residential,,False,356.623,,,,"LINESTRING (72.4177018 32.9253587, 72.4174652 32.9254309, 72.4172534 32.9254489, 72.4169127 32.9254354, 72.4167706 32.9254512, 72.4164675 32.925584, 72.41621 32.9257168, 72.4159042 32.9257078, 72.4157594 32.9257101, 72.415416 32.9257686, 72.4152336 32.9257799, 72.4149145 32.9257731, 72.414488 32.9258362, 72.4140052 32.9259127)"
974780353,False,residential,,False,56.966,,,,"LINESTRING (72.4177018 32.9253587, 72.4175796 32.9251328, 72.4175441 32.9250491, 72.4175222 32.9248747)"
709025154,False,residential,,True,356.623,,,,"LINESTRING (72.4140052 32.9259127, 72.414488 32.9258362, 72.4149145 32.9257731, 72.4152336 32.9257799, 72.415416 32.9257686, 72.4157594 32.9257101, 72.4159042 32.9257078, 72.41621 32.9257168, 72.4164675 32.925584, 72.4167706 32.9254512, 72.4169127 32.9254354, 72.4172534 32.9254489, 72.4174652 32.9254309, 72.4177018 32.9253587)"
747457928,True,trunk,,False,41.548,N-130,تلا گنگ – چکوال سڑک‎,80,"LINESTRING (72.415781 32.9278886, 72.4162235 32.9278478)"
747451906,False,residential,,False,139.382,,,,"LINESTRING (72.4113059 32.9232852, 72.4113931 32.9232838, 72.4118192 32.9232602, 72.4124134 32.9232537, 72.412758 32.9233975)"
747451906,False,residential,,True,90.451,,,,"LINESTRING (72.4113059 32.9232852, 72.4112678 32.9232618, 72.4111032 32.9230598, 72.4109859 32.9228406, 72.4107608 32.9226222)"
776807400,False,residential,,False,121.96600000000001,,,,"LINESTRING (72.4113059 32.9232852, 72.411299 32.9236159, 72.4113017 32.9237127, 72.4113071 32.9237533, 72.411342 32.9238096, 72.4114627 32.9239446, 72.4115977 32.9241287, 72.4116182 32.9242621, 72.4116102 32.9243071)"
400691971,False,unclassified,,False,4.827,,,,"LINESTRING (72.4107608 32.9226222, 72.4107809 32.9225822)"
400691971,False,unclassified,,True,85.33800000000001,,,,"LINESTRING (72.4107608 32.9226222, 72.4106859 32.9227614, 72.4105935 32.923051, 72.4105199 32.9233598)"
747451906,False,residential,,False,90.45100000000001,,,,"LINESTRING (72.4107608 32.9226222, 72.4109859 32.9228406, 72.4111032 32.9230598, 72.4112678 32.9232618, 72.4113059 32.9232852)"
776807404,False,residential,,False,69.132,,,,"LINESTRING (72.4168163 32.9235934, 72.4167422 32.924212)"
747451907,False,residential,,False,203.02499999999998,,,,"LINESTRING (72.4168163 32.9235934, 72.4169907 32.9235912, 72.4174265 32.9235856, 72.417739 32.9235574, 72.4181937 32.9234471, 72.418964 32.9233597)"
747451907,False,residential,,True,108.112,,,,"LINESTRING (72.4168163 32.9235934, 72.4168673 32.9233142, 72.4168647 32.9232715, 72.4168485 32.9232602, 72.4163443 32.9232444, 72.4161055 32.9231975)"
747457916,True,trunk,,False,10.708,N-130,تلا گنگ – چکوال سڑک‎,80,"LINESTRING (72.4109758 32.9267243, 72.4108686 32.92669)"
747457915,True,trunk,,False,400.842,N-130,تلا گنگ – چکوال سڑک‎,80,"LINESTRING (72.4190084 32.927529, 72.4161972 32.9277724, 72.4157624 32.9278125, 72.4155273 32.9278426, 72.41499 32.9278828, 72.414845 32.9278907, 72.414737 32.9278804)"
587674280,False,residential,,True,7.772,,,,"LINESTRING (72.4149504 32.9244219, 72.4150316 32.9244374)"
587674280,False,residential,,False,59.06,,,,"LINESTRING (72.4149504 32.9244219, 72.4146247 32.9243189, 72.4143771 32.9242009)"
776807391,False,residential,,True,99.697,,,,"LINESTRING (72.4149504 32.9244219, 72.4148476 32.9249285, 72.4148476 32.9253112)"
776807391,False,residential,,False,99.697,,,,"LINESTRING (72.4148476 32.9253112, 72.4148476 32.9249285, 72.4149504 32.9244219)"
776807393,False,residential,,True,113.151,,,,"LINESTRING (72.4135508 32.921539, 72.4136969 32.9211393, 72.4138378 32.920823, 72.4138404 32.9207937, 72.4138351 32.9207798, 72.4136818 32.9207048, 72.4136205 32.920659)"
776807392,False,residential,,True,99.619,,,,"LINESTRING (72.4136205 32.920659, 72.4134093 32.9209425, 72.4132859 32.9211891, 72.4132135 32.9214768)"
776807393,False,residential,,False,113.15100000000001,,,,"LINESTRING (72.4136205 32.920659, 72.4136818 32.9207048, 72.4138351 32.9207798, 72.4138404 32.9207937, 72.4138378 32.920823, 72.4136969 32.9211393, 72.4135508 32.921539)"
776807393,False,residential,,True,38.493,,,,"LINESTRING (72.4136205 32.920659, 72.4135285 32.9205904, 72.4133305 32.9204133)"
776807392,False,residential,,False,99.619,,,,"LINESTRING (72.4132135 32.9214768, 72.4132859 32.9211891, 72.4134093 32.9209425, 72.4136205 32.920659)"
400691972,False,residential,,True,47.372,,,,"LINESTRING (72.4133305 32.9204133, 72.412823 32.9204173)"
400691972,False,residential,,False,72.568,,,,"LINESTRING (72.4133305 32.9204133, 72.4140504 32.9204078, 72.4141056 32.9203942)"
776807393,False,residential,,False,38.493,,,,"LINESTRING (72.4133305 32.9204133, 72.4135285 32.9205904, 72.4136205 32.920659)"
587674280,False,residential,,False,94.02699999999999,,,,"LINESTRING (72.4152087 32.9225351, 72.4152735 32.9223854, 72.415288 32.9223448, 72.4152539 32.9217015)"
587674280,False,residential,,True,47.713,,,,"LINESTRING (72.4152087 32.9225351, 72.4151024 32.9227806, 72.4150012 32.9229254)"
776807394,False,residential,,False,229.22799999999998,,,,"LINESTRING (72.4152087 32.9225351, 72.4144319 32.9224024, 72.4140671 32.9223776, 72.4136916 32.9223596, 72.4134153 32.9223956, 72.4133107 32.9224227, 72.4132276 32.9224249, 72.4130693 32.9224429, 72.412962 32.9224677, 72.4127848 32.92248)"
776807395,False,residential,,True,220.69599999999997,,,,"LINESTRING (72.4155909 32.9201772, 72.4156382 32.9208325, 72.4156889 32.9210367, 72.4158342 32.9212296, 72.4160978 32.9214338, 72.4166953 32.9217452)"
776807395,False,residential,,False,220.696,,,,"LINESTRING (72.4166953 32.9217452, 72.4160978 32.9214338, 72.4158342 32.9212296, 72.4156889 32.9210367, 72.4156382 32.9208325, 72.4155909 32.9201772)"
776807405,False,residential,,True,170.914,,,,"LINESTRING (72.4166953 32.9217452, 72.4165106 32.9223146, 72.4163175 32.9226816, 72.4161055 32.9231975)"
776807396,False,residential,,True,165.647,,,,"LINESTRING (72.4149951 32.9199212, 72.4150166 32.9200406, 72.4150676 32.9204594, 72.415038 32.9205202, 72.4149924 32.9205562, 72.41492 32.9205764, 72.4147511 32.9206282, 72.4146169 32.9206282, 72.4143729 32.9205809, 72.4141056 32.9203942)"
400691972,False,residential,,True,72.568,,,,"LINESTRING (72.4141056 32.9203942, 72.4140504 32.9204078, 72.4133305 32.9204133)"
