osmid,oneway,ref,name,highway,junction,reversed,length,geometry,maxspeed
434896873,False,,,residential,,True,52.236,"LINESTRING (51.076241 29.3639333, 51.0760082 29.3635096)",
434896863,False,,حافظ,residential,,True,143.168,"LINESTRING (51.0755885 29.361624, 51.0744162 29.3624075)",30
434897043,False,,رسالت,residential,,False,30.906,"LINESTRING (51.0759925 29.3590127, 51.0761156 29.3592691)",30
434897043,False,,رسالت,residential,,True,86.771,"LINESTRING (51.0759925 29.3590127, 51.0759925 29.3587402, 51.076024 29.3582331)",30
555799263,False,,مهر,residential,,True,245.034,"LINESTRING (51.0759925 29.3590127, 51.0752645 29.3586814, 51.0737824 29.3579431)",30
434897043,False,,رسالت,residential,,False,65.454,"LINESTRING (51.0761156 29.3592691, 51.0761842 29.3598547)",30
434897043,False,,رسالت,residential,,True,30.906,"LINESTRING (51.0761156 29.3592691, 51.0759925 29.3590127)",30
555799279,False,,شهیدان رستگار,residential,,False,340.661,"LINESTRING (51.0761156 29.3592691, 51.0726582 29.359822)",30
434896872,False,,,residential,,False,185.341,"LINESTRING (51.0740419 29.3637888, 51.0757894 29.3631115)",
434896872,False,,,residential,,True,64.742,"LINESTRING (51.0740419 29.3637888, 51.0734338 29.3640299)",
435721085,False,,,residential,,False,102.264,"LINESTRING (51.0740419 29.3637888, 51.074464 29.3646317)",
434896866,False,,بهار,residential,,False,112.747,"LINESTRING (51.074464 29.3646317, 51.0755246 29.3642149)",30
434896866,False,,بهار,residential,,True,70.811,"LINESTRING (51.074464 29.3646317, 51.0737979 29.3648935)",30
435721085,False,,,residential,,True,102.264,"LINESTRING (51.074464 29.3646317, 51.0740419 29.3637888)",
393559831,True,,بلوار انقلاب,primary,,False,63.244,"LINESTRING (51.0707792 29.3629624, 51.0705991 29.3632632, 51.0704774 29.3634667)",60
435724206,False,,ایمان,residential,,False,303.014,"LINESTRING (51.0707792 29.3629624, 51.0717198 29.3633397, 51.0719237 29.3633491, 51.0719612 29.3630171, 51.0733131 29.362442)",
435724206,False,,ایمان,residential,,False,104.025,"LINESTRING (51.0733131 29.362442, 51.0741745 29.3618838)",
1266751992,False,,,residential,,False,63.076,"LINESTRING (51.0733131 29.362442, 51.0735448 29.3629721)",
435724206,False,,ایمان,residential,,True,303.014,"LINESTRING (51.0733131 29.362442, 51.0719612 29.3630171, 51.0719237 29.3633491, 51.0717198 29.3633397, 51.0707792 29.3629624)",
1068804300,False,,,residential,,False,21.375,"LINESTRING (51.0742475 29.3620652, 51.0741745 29.3618838)",
1068804300,False,,,residential,,True,42.876,"LINESTRING (51.0742475 29.3620652, 51.0743796 29.3624332)",
435724207,False,,پدرام,residential,,False,230.929,"LINESTRING (51.0742475 29.3620652, 51.0746852 29.3618987, 51.0749095 29.3617501, 51.0751692 29.3614864, 51.0753258 29.361262, 51.0753773 29.3611246, 51.0756537 29.3606982, 51.075746 29.3605478)",
393559836,True,,شهدا,tertiary,,False,62.214,"LINESTRING (51.0735683 29.3600733, 51.0729446 29.3599408)",
435724211,False,,لاله,residential,,False,104.212,"LINESTRING (51.0735683 29.3600733, 51.0733206 29.3609853)",
435724211,False,,لاله,residential,,True,104.212,"LINESTRING (51.0733206 29.3609853, 51.0735683 29.3600733)",
435863680,False,,,tertiary,,False,11.092,"LINESTRING (51.066307 29.3637593, 51.0663596 29.3636707)",
393559843,True,,بلوارشهرداری,tertiary,,False,199.622,"LINESTRING (51.0663596 29.3636707, 51.068225 29.3644322)",
435863680,False,,,tertiary,,True,11.092,"LINESTRING (51.0663596 29.3636707, 51.066307 29.3637593)",
175938351,True,,بلوار انقلاب,primary,,False,126.271,"LINESTRING (51.0718368 29.3608275, 51.0724386 29.3598203)",60
435863682,True,,بلوار وحدت,tertiary,,False,9.565,"LINESTRING (51.0694049 29.3611066, 51.0695033 29.3610999)",
555806936,False,,,residential,,False,92.908,"LINESTRING (51.0694049 29.3611066, 51.0692816 29.360278)",30
435863682,True,,بلوار وحدت,tertiary,,False,88.664,"LINESTRING (51.0668432 29.3613098, 51.0677549 29.3612432)",
884255281,False,,ناصر خسرو,residential,,False,71.587,"LINESTRING (51.0668432 29.3613098, 51.0667523 29.3606709)",30
435863682,True,,بلوار وحدت,tertiary,,False,24.829,"LINESTRING (51.0665879 29.3613285, 51.0668432 29.3613098)",
435863686,False,,,tertiary_link,,False,12.853,"LINESTRING (51.0665879 29.3613285, 51.0666069 29.3614429)",
435863686,False,,,tertiary_link,,True,12.853,"LINESTRING (51.0666069 29.3614429, 51.0665879 29.3613285)",
393559829,True,,بلوار وحدت,tertiary,,False,63.146,"LINESTRING (51.0695309 29.3611992, 51.0688822 29.3612526)",
435863687,False,,,residential,,False,11.361,"LINESTRING (51.0695309 29.3611992, 51.0695033 29.3610999)",
555806963,False,,,residential,,True,169.183,"LINESTRING (51.0695309 29.3611992, 51.0695306 29.3625073, 51.0692858 29.3625027)",30
435863682,True,,بلوار وحدت,tertiary,,False,56.294,"LINESTRING (51.0695033 29.3610999, 51.0700824 29.3610603)",
435863687,False,,,residential,,True,11.361,"LINESTRING (51.0695033 29.3610999, 51.0695309 29.3611992)",
175938351,True,,بلوار انقلاب,primary,,False,105.373,"LINESTRING (51.0728321 29.3591617, 51.0733343 29.3583212)",60
437094343,False,,مهدی,tertiary,,False,59.6,"LINESTRING (51.0728321 29.3591617, 51.0722496 29.3589898)",
437094343,False,,مهدی,tertiary,,False,17.941,"LINESTRING (51.0711989 29.3586798, 51.0710217 29.3586331)",
437094343,False,,مهدی,tertiary,,True,58.66,"LINESTRING (51.0711989 29.3586798, 51.0717722 29.358849)",
555799269,False,,رزم,residential,,False,190.82,"LINESTRING (51.0711989 29.3586798, 51.0720216 29.3571207)",30
437094343,False,,مهدی,tertiary,,False,69.951,"LINESTRING (51.069426 29.3582257, 51.0687049 29.3581984)",
437094343,False,,مهدی,tertiary,,True,24.469,"LINESTRING (51.069426 29.3582257, 51.0696715 29.3582771)",
555799282,False,,ادب,residential,,False,104.994,"LINESTRING (51.069426 29.3582257, 51.0695589 29.3591628)",30
1070241816,False,,دل آرا,residential,,True,208.321,"LINESTRING (51.069426 29.3582257, 51.0692488 29.3563586)",30
437094343,False,,مهدی,tertiary,,False,81.647,"LINESTRING (51.0683035 29.3581832, 51.0674622 29.3581447)",
437094343,False,,مهدی,tertiary,,True,38.938,"LINESTRING (51.0683035 29.3581832, 51.0687049 29.3581984)",
555806953,False,,,residential,,True,26.09,"LINESTRING (51.0683035 29.3581832, 51.068338 29.3584159)",30
437094343,False,,مهدی,tertiary,,True,107.539,"LINESTRING (51.0663541 29.3580939, 51.0674622 29.3581447)",
884255281,False,,ناصر خسرو,residential,,False,39.516,"LINESTRING (51.0663541 29.3580939, 51.0662997 29.3577417)",30
884255281,False,,ناصر خسرو,residential,,True,55.55,"LINESTRING (51.0663541 29.3580939, 51.0664306 29.358589)",30
393559846,False,,دانش آموز,residential,,False,97.244,"LINESTRING (51.0710947 29.3567858, 51.0720216 29.3571207)",30
393559846,False,,دانش آموز,residential,,True,21.419,"LINESTRING (51.0710947 29.3567858, 51.0708908 29.3567115)",30
555799284,False,,,residential,,False,200.861,"LINESTRING (51.0710947 29.3567858, 51.0702082 29.3584186)",30
437094343,False,,مهدی,tertiary,,False,54.342,"LINESTRING (51.0702082 29.3584186, 51.0696715 29.3582771)",
437094343,False,,مهدی,tertiary,,True,22.862,"LINESTRING (51.0702082 29.3584186, 51.070434 29.3584781)",
555799284,False,,,residential,,True,200.861,"LINESTRING (51.0702082 29.3584186, 51.0710947 29.3567858)",30
393559846,False,,دانش آموز,residential,,False,35.482,"LINESTRING (51.0692488 29.3563586, 51.0696046 29.3564338)",30
393559846,False,,دانش آموز,residential,,True,41.764,"LINESTRING (51.0692488 29.3563586, 51.06883 29.3562701)",30
1070241816,False,,دل آرا,residential,,False,208.321,"LINESTRING (51.0692488 29.3563586, 51.069426 29.3582257)",30
434897043,False,,رسالت,residential,,False,20.078,"LINESTRING (51.0760352 29.3580528, 51.076024 29.3582331)",30
434897043,False,,رسالت,residential,,True,106.124,"LINESTRING (51.0760352 29.3580528, 51.0760943 29.3570998)",30
555799264,False,,,residential,,True,207.35699999999997,"LINESTRING (51.0760352 29.3580528, 51.0754129 29.357904, 51.0739414 29.3576774)",30
393559831,True,,بلوار انقلاب,primary,,False,33.322,"LINESTRING (51.0739414 29.3576774, 51.0737824 29.3579431)",60
555799264,False,,,residential,,False,207.35699999999997,"LINESTRING (51.0739414 29.3576774, 51.0754129 29.357904, 51.0760352 29.3580528)",30
555799290,False,,گلریز,residential,,True,296.863,"LINESTRING (51.0710224 29.3564331, 51.0738391 29.3574822)",30
798823494,False,,رزمندگان,residential,,True,33.481,"LINESTRING (51.0710224 29.3564331, 51.0708908 29.3567115)",
434897043,False,,رسالت,residential,,True,20.078,"LINESTRING (51.076024 29.3582331, 51.0760352 29.3580528)",30
434897043,False,,رسالت,residential,,False,86.771,"LINESTRING (51.076024 29.3582331, 51.0759925 29.3587402, 51.0759925 29.3590127)",30
437094343,False,,مهدی,tertiary,,False,48.844,"LINESTRING (51.0722496 29.3589898, 51.0717722 29.358849)",
437094343,False,,مهدی,tertiary,,True,59.6,"LINESTRING (51.0722496 29.3589898, 51.0728321 29.3591617)",
555799278,False,,رفاه,residential,,False,181.204,"LINESTRING (51.0722496 29.3589898, 51.0730957 29.3575366)",30
393559831,True,,بلوار انقلاب,primary,,False,56.308,"LINESTRING (51.0737824 29.3579431, 51.0735049 29.358388)",60
555799263,False,,مهر,residential,,False,245.034,"LINESTRING (51.0737824 29.3579431, 51.0752645 29.3586814, 51.0759925 29.3590127)",30
437094343,False,,مهدی,tertiary,,False,58.66,"LINESTRING (51.0717722 29.358849, 51.0711989 29.3586798)",
437094343,False,,مهدی,tertiary,,True,48.844,"LINESTRING (51.0717722 29.358849, 51.0722496 29.3589898)",
555799265,False,,بزم,residential,,False,187.432,"LINESTRING (51.0717722 29.358849, 51.0726596 29.3573513)",30
393559846,False,,دانش آموز,residential,,False,60.83,"LINESTRING (51.0730957 29.3575366, 51.0736599 29.3577763)",30
393559846,False,,دانش آموز,residential,,True,47.02,"LINESTRING (51.0730957 29.3575366, 51.0726596 29.3573513)",30
555799278,False,,رفاه,residential,,True,181.204,"LINESTRING (51.0730957 29.3575366, 51.0722496 29.3589898)",30
437094343,False,,مهدی,tertiary,,False,24.469,"LINESTRING (51.0696715 29.3582771, 51.069426 29.3582257)",
437094343,False,,مهدی,tertiary,,True,54.342,"LINESTRING (51.0696715 29.3582771, 51.0702082 29.3584186)",
555799285,False,,نظم,residential,,False,200.122,"LINESTRING (51.0696715 29.3582771, 51.0704657 29.3566158)",30
175938351,True,,بلوار انقلاب,primary,,False,104.994,"LINESTRING (51.0738391 29.3574822, 51.0743473 29.3566483)",60
555799290,False,,گلریز,residential,,False,296.863,"LINESTRING (51.0738391 29.3574822, 51.0710224 29.3564331)",30
393559846,False,,دانش آموز,residential,,False,66.938,"LINESTRING (51.0720216 29.3571207, 51.0726596 29.3573513)",30
393559846,False,,دانش آموز,residential,,True,97.244,"LINESTRING (51.0720216 29.3571207, 51.0710947 29.3567858)",30
555799269,False,,رزم,residential,,True,190.82,"LINESTRING (51.0720216 29.3571207, 51.0711989 29.3586798)",30
393559846,False,,دانش آموز,residential,,False,42.551,"LINESTRING (51.0704657 29.3566158, 51.0708908 29.3567115)",30
393559846,False,,دانش آموز,residential,,True,33.957,"LINESTRING (51.0704657 29.3566158, 51.0701252 29.3565438)",30
555799285,False,,نظم,residential,,True,200.122,"LINESTRING (51.0704657 29.3566158, 51.0696715 29.3582771)",30
393559846,False,,دانش آموز,residential,,False,32.348,"LINESTRING (51.0672632 29.3560104, 51.0675931 29.3560546)",30
393559846,False,,دانش آموز,residential,,True,30.358,"LINESTRING (51.0672632 29.3560104, 51.0669536 29.3559689)",30
437094343,False,,مهدی,tertiary,,False,38.938,"LINESTRING (51.0687049 29.3581984, 51.0683035 29.3581832)",
437094343,False,,مهدی,tertiary,,True,69.951,"LINESTRING (51.0687049 29.3581984, 51.069426 29.3582257)",
555799686,False,,گل آرا,residential,,False,120.461,"LINESTRING (51.0687049 29.3581984, 51.0685576 29.3571227)",30
393559846,False,,دانش آموز,residential,,False,30.358,"LINESTRING (51.0669536 29.3559689, 51.0672632 29.3560104)",30
555799689,False,,,residential,,False,128.052,"LINESTRING (51.0669536 29.3559689, 51.0672406 29.357093)",30
555799683,False,,,residential,,True,47.398,"LINESTRING (51.0672406 29.357093, 51.0677295 29.357104)",30
555799689,False,,,residential,,False,58.735,"LINESTRING (51.0672406 29.357093, 51.0673659 29.3576098)",30
555799689,False,,,residential,,True,128.052,"LINESTRING (51.0672406 29.357093, 51.0669536 29.3559689)",30
393559846,False,,دانش آموز,residential,,False,58.384,"LINESTRING (51.0675931 29.3560546, 51.0681885 29.3561345)",30
393559846,False,,دانش آموز,residential,,True,32.348,"LINESTRING (51.0675931 29.3560546, 51.0672632 29.3560104)",30
798823500,False,,,residential,,True,117.435,"LINESTRING (51.0675931 29.3560546, 51.0677295 29.357104)",
555799689,False,,,residential,,False,60.206,"LINESTRING (51.0673659 29.3576098, 51.0674622 29.3581447)",30
555799689,False,,,residential,,True,58.735,"LINESTRING (51.0673659 29.3576098, 51.0672406 29.357093)",30
798823499,False,,,residential,,False,55.04,"LINESTRING (51.0673659 29.3576098, 51.0679338 29.3576143)",
798823499,False,,,residential,,True,106.715,"LINESTRING (51.0673659 29.3576098, 51.066268 29.3575365)",
555799683,False,,,residential,,False,80.283,"LINESTRING (51.0685576 29.3571227, 51.0677295 29.357104)",30
555799686,False,,گل آرا,residential,,False,104.963,"LINESTRING (51.0685576 29.3571227, 51.0684292 29.3561854)",30
555799686,False,,گل آرا,residential,,True,120.461,"LINESTRING (51.0685576 29.3571227, 51.0687049 29.3581984)",30
393559846,False,,دانش آموز,residential,,False,39.97,"LINESTRING (51.0684292 29.3561854, 51.06883 29.3562701)",30
393559846,False,,دانش آموز,residential,,True,24.005,"LINESTRING (51.0684292 29.3561854, 51.0681885 29.3561345)",30
555799686,False,,گل آرا,residential,,True,104.963,"LINESTRING (51.0684292 29.3561854, 51.0685576 29.3571227)",30
393559846,False,,دانش آموز,residential,,False,33.957,"LINESTRING (51.0701252 29.3565438, 51.0704657 29.3566158)",30
393559846,False,,دانش آموز,residential,,True,51.916,"LINESTRING (51.0701252 29.3565438, 51.0696046 29.3564338)",30
393559846,False,,دانش آموز,residential,,False,51.916,"LINESTRING (51.0696046 29.3564338, 51.0701252 29.3565438)",30
393559846,False,,دانش آموز,residential,,True,35.482,"LINESTRING (51.0696046 29.3564338, 51.0692488 29.3563586)",30
437094343,False,,مهدی,tertiary,,False,107.539,"LINESTRING (51.0674622 29.3581447, 51.0663541 29.3580939)",
437094343,False,,مهدی,tertiary,,True,81.647,"LINESTRING (51.0674622 29.3581447, 51.0683035 29.3581832)",
555799689,False,,,residential,,True,60.206,"LINESTRING (51.0674622 29.3581447, 51.0673659 29.3576098)",30
884255281,False,,ناصر خسرو,residential,,False,23.023,"LINESTRING (51.0662997 29.3577417, 51.066268 29.3575365)",30
884255281,False,,ناصر خسرو,residential,,True,39.516,"LINESTRING (51.0662997 29.3577417, 51.0663541 29.3580939)",30
878481733,True,,بلوار وحدت,tertiary,,False,61.482,"LINESTRING (51.0672385 29.3613911, 51.0668369 29.361426, 51.0666069 29.3614429)",
393559829,True,,بلوار وحدت,tertiary,,False,60.615,"LINESTRING (51.0688822 29.3612526, 51.0682595 29.3613038)",
555806931,False,,,residential,,False,170.562,"LINESTRING (51.0688822 29.3612526, 51.0689893 29.3625238, 51.0692858 29.3625027)",30
175938351,True,,بلوار انقلاب,primary,,False,68.348,"LINESTRING (51.0700063 29.3638913, 51.070332 29.3633461)",60
555806946,False,,,residential,,False,135.837,"LINESTRING (51.0700063 29.3638913, 51.0687749 29.3633077)",30
555799282,False,,ادب,residential,,False,116.748,"LINESTRING (51.0695589 29.3591628, 51.069714 29.360204)",30
555799282,False,,ادب,residential,,True,104.994,"LINESTRING (51.0695589 29.3591628, 51.069426 29.3582257)",30
555806921,False,,گلنار,residential,,True,107.068,"LINESTRING (51.0695589 29.3591628, 51.068478 29.3593619)",30
555806918,False,,,residential,,False,110.831,"LINESTRING (51.070854 29.3610075, 51.0707974 29.360012)",30
435863682,True,,بلوار وحدت,tertiary,,False,98.83200000000001,"LINESTRING (51.070854 29.3610075, 51.0714789 29.3609647, 51.0716807 29.3609061, 51.0718368 29.3608275)",
435863682,True,,بلوار وحدت,tertiary,,False,75.007,"LINESTRING (51.0700824 29.3610603, 51.070854 29.3610075)",
555806955,False,,,residential,,False,101.298,"LINESTRING (51.0700824 29.3610603, 51.0699688 29.3601547)",30
393559848,False,,شهید روا,residential,,False,48.277,"LINESTRING (51.0699688 29.3601547, 51.0704577 29.3600714)",30
393559848,False,,شهید روا,residential,,True,25.295,"LINESTRING (51.0699688 29.3601547, 51.069714 29.360204)",30
555806955,False,,,residential,,True,101.298,"LINESTRING (51.0699688 29.3601547, 51.0700824 29.3610603)",30
884255281,False,,ناصر خسرو,residential,,False,46.843,"LINESTRING (51.0666658 29.3601109, 51.0666013 29.3596934)",30
884255281,False,,ناصر خسرو,residential,,True,62.831,"LINESTRING (51.0666658 29.3601109, 51.0667523 29.3606709)",30
393559848,False,,شهید روا,residential,,False,42.705,"LINESTRING (51.0692816 29.360278, 51.069714 29.360204)",30
393559848,False,,شهید روا,residential,,True,59.873,"LINESTRING (51.0692816 29.360278, 51.0686757 29.3603832)",30
555806936,False,,,residential,,True,92.908,"LINESTRING (51.0692816 29.360278, 51.0694049 29.3611066)",30
555806963,False,,,residential,,True,102.293,"LINESTRING (51.0692858 29.3625027, 51.0687749 29.3633077)",30
555806931,False,,,residential,,True,170.562,"LINESTRING (51.0692858 29.3625027, 51.0689893 29.3625238, 51.0688822 29.3612526)",30
555806963,False,,,residential,,False,169.183,"LINESTRING (51.0692858 29.3625027, 51.0695306 29.3625073, 51.0695309 29.3611992)",30
393559848,False,,شهید روا,residential,,False,33.577,"LINESTRING (51.0704577 29.3600714, 51.0707974 29.360012)",30
393559848,False,,شهید روا,residential,,True,48.277,"LINESTRING (51.0704577 29.3600714, 51.0699688 29.3601547)",30
555806947,False,,,residential,,True,179.019,"LINESTRING (51.0704577 29.3600714, 51.0703356 29.3587709, 51.070434 29.3584781)",30
393559848,False,,شهید روا,residential,,False,39.202,"LINESTRING (51.0707974 29.360012, 51.0711929 29.359938)",30
393559848,False,,شهید روا,residential,,True,33.577,"LINESTRING (51.0707974 29.360012, 51.0704577 29.3600714)",30
555806918,False,,,residential,,True,110.831,"LINESTRING (51.0707974 29.360012, 51.070854 29.3610075)",30
393559848,False,,شهید روا,residential,,False,39.195,"LINESTRING (51.0674885 29.3605608, 51.0678871 29.3605011)",30
393559848,False,,شهید روا,residential,,True,72.39,"LINESTRING (51.0674885 29.3605608, 51.0667523 29.3606709)",30
555806933,False,,,residential,,True,111.656,"LINESTRING (51.0674885 29.3605608, 51.0672918 29.3595714)",30
393559848,False,,شهید روا,residential,,False,59.873,"LINESTRING (51.0686757 29.3603832, 51.0692816 29.360278)",30
393559848,False,,شهید روا,residential,,True,24.376,"LINESTRING (51.0686757 29.3603832, 51.0684278 29.3604203)",30
555806953,False,,,residential,,False,115.168,"LINESTRING (51.0686757 29.3603832, 51.068478 29.3593619)",30
555806921,False,,گلنار,residential,,False,68.28,"LINESTRING (51.0666013 29.3596934, 51.0672918 29.3595714)",30
884255281,False,,ناصر خسرو,residential,,False,40.774,"LINESTRING (51.0666013 29.3596934, 51.0665451 29.35933)",30
