osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes
401112794,حافظ,tertiary,False,False,46.516,"LINESTRING (51.8192425 35.7379635, 51.819756 35.7379279)",,,
401112789,,residential,False,False,142.984,"LINESTRING (51.8192425 35.7379635, 51.8193172 35.7381198, 51.8194134 35.7392353)",,,
"[401112800, 401112794]",حافظ,tertiary,False,True,185.044,"LINESTRING (51.8192425 35.7379635, 51.8182364 35.7380333, 51.8175197 35.7375066, 51.8174874 35.7374529)",,,
382555118,نیایش,residential,False,True,124.83,"LINESTRING (51.8194134 35.7392353, 51.8207931 35.7391569)",,,
382555118,نیایش,residential,False,False,256.138,"LINESTRING (51.8194134 35.7392353, 51.8180134 35.7393148, 51.8177112 35.739332, 51.8165824 35.7393962)",,,
401112789,,residential,False,True,142.984,"LINESTRING (51.8194134 35.7392353, 51.8193172 35.7381198, 51.8192425 35.7379635)",,,
382555118,نیایش,residential,False,False,124.241,"LINESTRING (51.8165824 35.7393962, 51.8152092 35.7394742)",,,
401112790,شهریار,residential,False,False,50.557,"LINESTRING (51.8165824 35.7393962, 51.8166242 35.7398496)",,,
382555118,نیایش,residential,False,True,256.138,"LINESTRING (51.8165824 35.7393962, 51.8177112 35.739332, 51.8180134 35.7393148, 51.8194134 35.7392353)",,,
401112792,شهریار,residential,False,True,183.09,"LINESTRING (51.8207119 35.739774, 51.8186875 35.7398798)",,,
184492568,بلوار فروردین جنوبی,secondary,True,False,81.346,"LINESTRING (51.8151757 35.7402093, 51.8150947 35.7394807)",,,
221900791,مهتاب,residential,False,True,99.835,"LINESTRING (51.8151757 35.7402093, 51.8140722 35.7402715)",,,
682848297,,primary_link,False,True,15.628,"LINESTRING (51.8195902 35.7404505, 51.819575 35.7403105)",,,
1234615402,بلوار شهید سلیمانی,primary,True,False,163.961,"LINESTRING (51.8195902 35.7404505, 51.817778 35.7405538)",,,
400148667,پیام,tertiary,False,False,116.468,"LINESTRING (51.817778 35.7405538, 51.8178799 35.7414315, 51.8178977 35.7415967)",30,,
1234615402,بلوار شهید سلیمانی,primary,True,False,151.852,"LINESTRING (51.817778 35.7405538, 51.8170644 35.7405908, 51.8166319 35.740618, 51.8161725 35.7408384)",,,
184492585,میدان عدالت,primary,True,False,79.04,"LINESTRING (51.8161725 35.7408384, 51.8155037 35.7412973)",,roundabout,
184492585,میدان عدالت,primary,True,False,27.44,"LINESTRING (51.8152353 35.740989, 51.8154676 35.7408298)",,roundabout,
184492568,بلوار فروردین جنوبی,secondary,True,False,87.13900000000001,"LINESTRING (51.8152353 35.740989, 51.8152539 35.7408274, 51.8152301 35.7406448, 51.8151757 35.7402093)",,,
184492585,میدان عدالت,primary,True,False,81.478,"LINESTRING (51.8145457 35.7414619, 51.8152353 35.740989)",,roundabout,
124112497,بلوار ملاصدرا,primary,True,False,24.719,"LINESTRING (51.8148447 35.7417495, 51.8146932 35.7419347)",,,3
