osmid,name,highway,maxspeed,oneway,reversed,length,junction,geometry
162969750,شهید رجایی,tertiary,40,False,True,61.448,,"LINESTRING (53.0843185 32.8621946, 53.0838238 32.8618303)"
182670102,میدان امام خمینی,primary,30,True,False,20.253,roundabout,"LINESTRING (53.0843185 32.8621946, 53.0843887 32.8621252, 53.0844815 32.8620781)"
162969750,شهید رجایی,tertiary,40,False,False,27.001,,"LINESTRING (53.0830854 32.8612798, 53.0833016 32.861441)"
162969750,شهید رجایی,tertiary,40,False,True,41.893,,"LINESTRING (53.0830854 32.8612798, 53.0827506 32.8610291)"
182670123,جهانگردی,residential,30,False,True,55.848,,"LINESTRING (53.0830854 32.8612798, 53.0826958 32.8616608)"
182670123,جهانگردی,residential,30,False,False,89.197,,"LINESTRING (53.0817211 32.8626136, 53.0823435 32.8620052)"
67165459,پیرنیا,secondary,50,False,False,95.842,,"LINESTRING (53.0887333 32.8628956, 53.089461 32.8622879)"
1177166945,امام خمینی,primary,60,True,False,41.5,,"LINESTRING (53.0887333 32.8628956, 53.0890904 32.8629246, 53.0891664 32.8629576)"
753673587,,primary,,True,False,8.965,roundabout,"LINESTRING (53.0822671 32.8636358, 53.0822266 32.8637089)"
162969750,شهید رجایی,tertiary,40,False,False,35.033,,"LINESTRING (53.0814451 32.8600308, 53.0817196 32.8602455)"
162969750,شهید رجایی,tertiary,40,False,True,30.234,,"LINESTRING (53.0814451 32.8600308, 53.081208 32.8598457)"
162969675,,residential,30,False,False,135.567,,"LINESTRING (53.0812221 32.856612, 53.0822822 32.8574447)"
162969737,,residential,30,False,True,21.77,,"LINESTRING (53.0812221 32.856612, 53.0810541 32.8567477)"
162969711,دکتر حسن آیت ۶,residential,30,False,True,98.372,,"LINESTRING (53.0890762 32.8566753, 53.088314 32.8572858)"
162969751,دکتر حسن آیت,residential,30,False,True,68.616,,"LINESTRING (53.0890762 32.8566753, 53.0895719 32.8571307)"
162969737,,residential,30,False,False,21.77,,"LINESTRING (53.0810541 32.8567477, 53.0812221 32.856612)"
162969737,,residential,30,False,True,35.526,,"LINESTRING (53.0810541 32.8567477, 53.08078 32.8569692)"
162969726,,residential,30,False,True,70.125,,"LINESTRING (53.0830585 32.8567461, 53.0825462 32.8572071)"
162969732,فردوسی,tertiary,40,False,True,71.519,,"LINESTRING (53.0830585 32.8567461, 53.0835923 32.8572072)"
224707747,نظامی گنجوی,tertiary,40,False,False,37.0,,"LINESTRING (53.0910221 32.8568268, 53.0907328 32.8570541)"
162969737,,residential,30,False,False,35.526,,"LINESTRING (53.08078 32.8569692, 53.0810541 32.8567477)"
483984505,نواب ۶,residential,30,False,False,138.672,,"LINESTRING (53.08078 32.8569692, 53.0818796 32.8578071)"
162969668,دکتر حسن آیت ۴,residential,30,False,False,237.748,,"LINESTRING (53.0895719 32.8571307, 53.0877021 32.8585814)"
162969751,دکتر حسن آیت,residential,30,False,False,68.616,,"LINESTRING (53.0895719 32.8571307, 53.0890762 32.8566753)"
162969751,دکتر حسن آیت,residential,30,False,True,67.847,,"LINESTRING (53.0895719 32.8571307, 53.0900614 32.8575815)"
162969732,فردوسی,tertiary,40,False,False,71.519,,"LINESTRING (53.0835923 32.8572072, 53.0830585 32.8567461)"
162969732,فردوسی,tertiary,40,False,True,83.064,,"LINESTRING (53.0835923 32.8572072, 53.084215 32.8577405)"
483984515,جابر انصاری,residential,30,False,False,32.998,,"LINESTRING (53.0835923 32.8572072, 53.0838368 32.856993)"
162969711,دکتر حسن آیت ۶,residential,30,False,False,98.372,,"LINESTRING (53.088314 32.8572858, 53.0890762 32.8566753)"
162969711,دکتر حسن آیت ۶,residential,30,False,True,72.562,,"LINESTRING (53.088314 32.8572858, 53.0877714 32.8577528)"
224707698,آزادگان ۹,residential,30,False,False,72.35,,"LINESTRING (53.088314 32.8572858, 53.0877903 32.8568064)"
162969667,بعثت۲,residential,30,False,False,43.0,,"LINESTRING (53.09082 32.8574173, 53.0911305 32.8577028)"
162969675,,residential,30,False,True,135.567,,"LINESTRING (53.0822822 32.8574447, 53.0812221 32.856612)"
162969726,,residential,30,False,False,28.401,,"LINESTRING (53.0822822 32.8574447, 53.0824897 32.857258)"
162969726,,residential,30,False,True,55.118,,"LINESTRING (53.0822822 32.8574447, 53.0818796 32.8578071)"
162969751,دکتر حسن آیت,residential,30,False,False,67.847,,"LINESTRING (53.0900614 32.8575815, 53.0895719 32.8571307)"
162969751,دکتر حسن آیت,residential,30,False,True,80.058,,"LINESTRING (53.0900614 32.8575815, 53.0906393 32.8581132)"
224707747,نظامی گنجوی,tertiary,40,False,False,195.413,,"LINESTRING (53.0900614 32.8575815, 53.0885333 32.8587818)"
224707747,نظامی گنجوی,tertiary,40,False,True,85.861,,"LINESTRING (53.0900614 32.8575815, 53.0907328 32.8570541)"
162969714,آزادگان ۳,residential,30,False,False,76.073,,"LINESTRING (53.0867339 32.8576697, 53.0872761 32.8581802)"
162969733,آزادگان,tertiary,40,False,False,28.77,,"LINESTRING (53.0867339 32.8576697, 53.0865131 32.8578501)"
162969733,آزادگان,tertiary,40,False,True,4.016,,"LINESTRING (53.0867339 32.8576697, 53.0867647 32.8576445)"
