osmid,name,highway,junction,oneway,reversed,length,geometry,bridge
211193821,میدان نماز,secondary,roundabout,True,False,19.558,"LINESTRING (55.1227768 30.1147185, 55.12277 30.1147621, 55.1227494 30.1148023, 55.1227166 30.1148359, 55.1226742 30.1148601)",
211193920,خیابان امام خمینی,secondary,,False,True,77.158,"LINESTRING (55.122447 30.1148094, 55.1217749 30.1151882)",
211193933,خیابان شهید حقانی,secondary,,False,True,112.038,"LINESTRING (55.1226742 30.1148601, 55.1232813 30.11572)",
211193821,میدان نماز,secondary,roundabout,True,False,24.291999999999998,"LINESTRING (55.1226742 30.1148601, 55.1226241 30.1148733, 55.1225718 30.1148734, 55.1225216 30.1148604, 55.122478 30.1148354, 55.122447 30.1148094)",
479257742,خیابان شهید قایینی,tertiary,,False,False,25.576,"LINESTRING (55.1272273 30.1151695, 55.1270823 30.1149767)",
479257742,خیابان شهید قایینی,tertiary,,False,True,41.015,"LINESTRING (55.1272273 30.1151695, 55.1274973 30.115455)",
211193933,خیابان شهید حقانی,secondary,,False,False,32.998,"LINESTRING (55.1265539 30.1191557, 55.1263583 30.1189119)",
818508198,,residential,,False,False,55.198,"LINESTRING (55.1265539 30.1191557, 55.1260845 30.1194413)",
211193877,,secondary,,True,False,50.364000000000004,"LINESTRING (55.1265539 30.1191557, 55.1267028 30.1192344, 55.1268733 30.1192669, 55.1270467 30.1192496)",
211193816,بلوار معلم,primary,,True,False,16.252,"LINESTRING (55.1270467 30.1192496, 55.1271911 30.1191737)",
211193816,بلوار معلم,primary,,True,False,53.567,"LINESTRING (55.126564 30.1194899, 55.1270467 30.1192496)",
211193912,,secondary,,True,False,39.157000000000004,"LINESTRING (55.126564 30.1194899, 55.126604 30.119409, 55.1266159 30.1193215, 55.1265987 30.1192347, 55.1265539 30.1191557)",
211193772,,primary,,False,True,10.465,"LINESTRING (55.1251111 30.1202154, 55.1251661 30.1202966)",
211193816,بلوار معلم,primary,,True,False,128.597,"LINESTRING (55.1251111 30.1202154, 55.1262711 30.1196403)",
211193772,,primary,,False,False,10.465,"LINESTRING (55.1251661 30.1202966, 55.1251111 30.1202154)",
593862559,خیابان شهید قاسمیان,tertiary,,False,False,21.463,"LINESTRING (55.1251661 30.1202966, 55.1252653 30.1204695)",
211193767,بلوار معلم,primary,,True,False,172.89499999999998,"LINESTRING (55.1251661 30.1202966, 55.1246698 30.120551, 55.1242452 30.1207208, 55.12382 30.1208813, 55.1235517 30.1209742)",
211193784,,primary,,False,False,10.466,"LINESTRING (55.1224723 30.1212467, 55.1225127 30.1213341)",
211193816,بلوار معلم,primary,,True,False,6.473,"LINESTRING (55.1224723 30.1212467, 55.1225348 30.1212251)",
211193784,,primary,,False,True,10.466,"LINESTRING (55.1225127 30.1213341, 55.1224723 30.1212467)",
211193767,بلوار معلم,primary,,True,False,139.878,"LINESTRING (55.1225127 30.1213341, 55.1219075 30.1215447, 55.1211635 30.1218037)",
362165419,کوچه حسن آباد شمالی,residential,,False,False,69.583,"LINESTRING (55.1195714 30.1234005, 55.1191165 30.1229139)",
593862560,کوچه احد,residential,,False,False,30.076,"LINESTRING (55.1195714 30.1234005, 55.1198336 30.1232531)",
1092265381,,primary_link,,True,False,13.394,"LINESTRING (55.1276289 30.1189463, 55.1277124 30.1190427)",
479257701,شهید بهشتی شمالی,residential,,False,False,28.863,"LINESTRING (55.1289858 30.1205998, 55.1291503 30.1208169)",
479257701,شهید بهشتی شمالی,residential,,False,True,50.886,"LINESTRING (55.1289858 30.1205998, 55.1287038 30.1202126)",
752121908,شهدای قطب اباد۶,residential,,False,False,54.085,"LINESTRING (55.1289858 30.1205998, 55.1294497 30.1203249)",
593862533,معلم 48,residential,,False,True,76.494,"LINESTRING (55.1218713 30.1188674, 55.1223487 30.1194176)",
769093071,معلم ۳,residential,,False,True,40.606,"LINESTRING (55.1218713 30.1188674, 55.1215575 30.1191117)",
807107472,,residential,,False,False,69.74,"LINESTRING (55.1218713 30.1188674, 55.1214222 30.118375)",
769093071,معلم ۳,residential,,False,False,119.14699999999999,"LINESTRING (55.1218713 30.1188674, 55.1225368 30.1184123, 55.1228417 30.1182014)",
593862533,معلم 48,residential,,False,False,76.895,"LINESTRING (55.1235152 30.1208866, 55.1231167 30.1202871)",
211193816,بلوار معلم,primary,,True,False,112.297,"LINESTRING (55.1235152 30.1208866, 55.123778 30.1207945, 55.1242006 30.120635, 55.1245845 30.1204815)",
593862534,معلم45,residential,,False,True,21.88,"LINESTRING (55.1235517 30.1209742, 55.1236539 30.12115)",
211193767,بلوار معلم,primary,,True,False,107.647,"LINESTRING (55.1235517 30.1209742, 55.1225936 30.1213061, 55.1225127 30.1213341)",
593862535,,residential,,False,True,75.212,"LINESTRING (55.1245907 30.1208116, 55.1252653 30.1204695)",
753545164,شهید قاسمیان ۳,residential,,False,False,109.169,"LINESTRING (55.1245907 30.1208116, 55.1252431 30.121615)",
755682572,,residential,,False,True,98.665,"LINESTRING (55.1245907 30.1208116, 55.1236795 30.1212192)",
593862535,,residential,,False,False,75.212,"LINESTRING (55.1252653 30.1204695, 55.1245907 30.1208116)",
593862559,خیابان شهید قاسمیان,tertiary,,False,False,84.555,"LINESTRING (55.1252653 30.1204695, 55.1257257 30.1211173)",
593862559,خیابان شهید قاسمیان,tertiary,,False,True,21.463,"LINESTRING (55.1252653 30.1204695, 55.1251661 30.1202966)",
593862560,کوچه احد,residential,,False,False,25.552,"LINESTRING (55.1203925 30.122943, 55.1206158 30.1228185)",
593862560,کوچه احد,residential,,False,True,28.067,"LINESTRING (55.1203925 30.122943, 55.1201457 30.1230777)",
593862534,معلم45,residential,,False,False,21.88,"LINESTRING (55.1236539 30.12115, 55.1235517 30.1209742)",
755682571,معلم45,residential,,False,True,8.079,"LINESTRING (55.1236539 30.12115, 55.1236795 30.1212192)",
