osmid,oneway,highway,reversed,length,name,geometry,bridge
1132107188,True,secondary,False,88.344,,"LINESTRING (49.8696783 31.8259941, 49.8699516 31.8267539)",
418071490,False,residential,True,53.905,,"LINESTRING (49.8696533 31.8262345, 49.8691267 31.8264211)",
417710831,False,residential,False,76.031,جهان آرا,"LINESTRING (49.8699516 31.8267539, 49.8707113 31.8265283)",
1132107188,True,secondary,False,47.113,,"LINESTRING (49.8699516 31.8267539, 49.8701052 31.827157)",
418071509,False,residential,True,45.548,کانون,"LINESTRING (49.8698752 31.826806, 49.8694324 31.826968)",
1132107189,True,secondary,False,66.917,بلوار فلسطین,"LINESTRING (49.8698752 31.826806, 49.8696533 31.8262345)",
418071503,False,residential,False,52.779,زائر,"LINESTRING (49.8699553 31.8270459, 49.8694593 31.8272643)",
1132107189,True,secondary,False,27.728,بلوار فلسطین,"LINESTRING (49.8699553 31.8270459, 49.8698752 31.826806)",
417710751,False,residential,True,77.379,مینا,"LINESTRING (49.8715236 31.828045, 49.8719921 31.8274742)",
1132107656,True,secondary,False,56.068,بلوار شهید مطهری,"LINESTRING (49.8715236 31.828045, 49.8719933 31.8283532)",
418071504,False,residential,True,86.525,سپاه,"LINESTRING (49.8721359 31.8285617, 49.8713806 31.8290018)",
1132107657,True,secondary,False,157.639,بلوار شهید مطهری,"LINESTRING (49.8721359 31.8285617, 49.8707741 31.8277425)",
835951871,True,secondary,False,12.72,,"LINESTRING (49.863732 31.830951, 49.8638407 31.8310185)",
123699791,True,secondary,False,254.292,بلوار مدرس,"LINESTRING (49.863732 31.830951, 49.8641935 31.8301444, 49.8649469 31.8289105)",
416531038,True,secondary,False,32.496,حافظ جنوبی,"LINESTRING (49.8638407 31.8310185, 49.8641199 31.8311892)",
835951874,True,secondary,False,10.857,,"LINESTRING (49.8638407 31.8310185, 49.8637909 31.8311065)",
416529548,True,secondary,False,30.505,حافظ جنوبی,"LINESTRING (49.8636807 31.8310434, 49.8634283 31.8308723)",
835951872,True,secondary,False,11.36,,"LINESTRING (49.8636807 31.8310434, 49.863732 31.830951)",
416529543,True,secondary,False,13.558,بلوار مدرس,"LINESTRING (49.8637909 31.8311065, 49.863737 31.8312195)",
835951873,True,secondary,False,12.554,,"LINESTRING (49.8637909 31.8311065, 49.8636807 31.8310434)",
418071504,False,residential,False,86.525,سپاه,"LINESTRING (49.8713806 31.8290018, 49.8721359 31.8285617)",
418071504,False,residential,True,11.226,سپاه,"LINESTRING (49.8713806 31.8290018, 49.8712808 31.8290566)",
1132106673,True,secondary,False,37.939,بلوار طالقانی,"LINESTRING (49.8713806 31.8290018, 49.8715935 31.8292911)",
393549064,False,secondary,False,11.324,سلمان فارسی,"LINESTRING (49.865967 31.8321969, 49.8658795 31.8322665)",
393549064,False,secondary,True,94.296,سلمان فارسی,"LINESTRING (49.865967 31.8321969, 49.8666082 31.831547)",
416531038,True,secondary,False,232.034,حافظ جنوبی,"LINESTRING (49.865967 31.8321969, 49.8666906 31.8326363, 49.8680072 31.8333578)",
398459658,True,tertiary,False,62.724,شهید اشکبوس نادری,"LINESTRING (49.8641607 31.8335802, 49.864504 31.833967, 49.8645595 31.8340312)",
416531036,False,residential,False,161.876,یحیی طهماسبی,"LINESTRING (49.8641607 31.8335802, 49.8644757 31.8333272, 49.8635048 31.8326185)",
1132106674,True,secondary,False,30.925,بلوار طالقانی,"LINESTRING (49.8714484 31.8292955, 49.8712808 31.8290566)",
398461199,False,tertiary,True,220.936,فرهنگ,"LINESTRING (49.8714484 31.8292955, 49.871413 31.829543, 49.8715116 31.8299984, 49.871604 31.8306319, 49.8717843 31.8312494)",
"[1268192574, 1268192575]",False,residential,False,125.474,,"LINESTRING (49.8714484 31.8292955, 49.8710605 31.829395, 49.8710324 31.8294019, 49.8710042 31.8293882, 49.8708939 31.8292484, 49.8707506 31.8291149, 49.8705888 31.8289955, 49.8703904 31.8288867)",
416529544,True,secondary,False,14.501,بلوار مدرس,"LINESTRING (49.8635474 31.8312831, 49.863613 31.8311652)",
416529544,True,secondary,False,32.561,بلوار مدرس,"LINESTRING (49.8634038 31.8315493, 49.8635474 31.8312831)",
416531038,True,secondary,False,58.26,حافظ جنوبی,"LINESTRING (49.8641199 31.8311892, 49.8646401 31.8314706)",
417697163,False,residential,True,208.15699999999998,شهید کیانی,"LINESTRING (49.8641199 31.8311892, 49.8646949 31.8305033, 49.8653881 31.8296584)",
416529543,True,secondary,False,60.47,بلوار مدرس,"LINESTRING (49.8636146 31.831476, 49.8633462 31.8319697)",
416531044,False,residential,True,79.688,مهتاب,"LINESTRING (49.8636146 31.831476, 49.8643202 31.8318687)",
416531044,False,residential,False,79.688,مهتاب,"LINESTRING (49.8643202 31.8318687, 49.8636146 31.831476)",
416531037,False,residential,True,54.81,امیدیان پور,"LINESTRING (49.8633462 31.8319697, 49.863815 31.8322601)",
393549064,False,secondary,True,11.324,سلمان فارسی,"LINESTRING (49.8658795 31.8322665, 49.865967 31.8321969)",
1139112881,True,residential,False,114.582,فجر,"LINESTRING (49.8658795 31.8322665, 49.8652323 31.833138)",
416531039,True,secondary,False,235.76100000000002,حافظ جنوبی,"LINESTRING (49.8658795 31.8322665, 49.8653153 31.8319371, 49.86406 31.831258, 49.8637909 31.8311065)",
1270841797,False,residential,False,25.547,,"LINESTRING (49.8635048 31.8326185, 49.8633066 31.8327748)",
1270841798,False,residential,False,49.467,,"LINESTRING (49.8635048 31.8326185, 49.863815 31.8322601)",
416531036,False,residential,True,161.876,یحیی طهماسبی,"LINESTRING (49.8635048 31.8326185, 49.8644757 31.8333272, 49.8641607 31.8335802)",
1270841797,False,residential,True,25.547,,"LINESTRING (49.8633066 31.8327748, 49.8635048 31.8326185)",
398459658,True,tertiary,False,120.66600000000001,شهید اشکبوس نادری,"LINESTRING (49.8633066 31.8327748, 49.8633668 31.8328462, 49.8637848 31.8332092, 49.8641607 31.8335802)",
416531037,False,residential,False,165.7,امیدیان پور,"LINESTRING (49.8652323 31.833138, 49.863815 31.8322601)",
416531043,False,residential,True,53.094,فجر,"LINESTRING (49.8652323 31.833138, 49.86496 31.8335557)",
416531042,False,residential,True,49.105,غلام زاده,"LINESTRING (49.86496 31.8335557, 49.8653607 31.833837)",
416531043,False,residential,False,53.094,فجر,"LINESTRING (49.86496 31.8335557, 49.8652323 31.833138)",
416531043,False,residential,True,65.016,فجر,"LINESTRING (49.86496 31.8335557, 49.8645595 31.8340312)",
416531035,False,residential,True,63.456,,"LINESTRING (49.866128 31.8336507, 49.8657363 31.8341143)",
416531041,False,residential,True,37.596,شهید غلام زاده,"LINESTRING (49.8684034 31.8336764, 49.868188 31.8339607)",
750374794,False,secondary_link,True,9.488,,"LINESTRING (49.8684034 31.8336764, 49.8684591 31.8336054)",
416531039,True,secondary,False,285.383,حافظ جنوبی,"LINESTRING (49.8684034 31.8336764, 49.8666349 31.8327073, 49.8658795 31.8322665)",
416531042,False,residential,False,49.105,غلام زاده,"LINESTRING (49.8653607 31.833837, 49.86496 31.8335557)",
416531042,False,residential,True,47.008,غلام زاده,"LINESTRING (49.8653607 31.833837, 49.8657363 31.8341143)",
416531040,False,residential,True,354.906,شهریار,"LINESTRING (49.8653607 31.833837, 49.865967 31.8331129, 49.8666751 31.8334867, 49.8669165 31.8332588, 49.868188 31.8339607)",
416531041,False,residential,False,37.596,شهید غلام زاده,"LINESTRING (49.868188 31.8339607, 49.8684034 31.8336764)",
