osmid,oneway,highway,reversed,length,name,geometry
"[566196908, 566196917]",True,primary,False,1036.6359999999997,بزرگراه شیراز قائمیه,"LINESTRING (52.1562655 29.6732752, 52.1573836 29.6734744, 52.158781 29.6737075, 52.1590507 29.673746, 52.1596447 29.6738193, 52.1599719 29.6738566, 52.1601999 29.6738729, 52.1603957 29.6738753, 52.1609268 29.6738753, 52.1613023 29.6738543, 52.1614723 29.6739103, 52.1612996 29.6739894, 52.1608152 29.6740197, 52.1605727 29.6740197, 52.1603689 29.6740174, 52.1601543 29.6740098, 52.1599075 29.6739941, 52.1596105 29.6739723, 52.1593443 29.6739335, 52.1590051 29.6738858, 52.15873 29.6738427, 52.1574896 29.6736169, 52.156834 29.6735137, 52.1561115 29.6733999)"
566196926,False,residential,False,234.21299999999997,,"LINESTRING (52.1562655 29.6732752, 52.1562294 29.673047, 52.1561295 29.672563, 52.1561319 29.6719546, 52.1561985 29.6711809)"
566198808,False,residential,True,190.042,,"LINESTRING (52.1470682 29.6730962, 52.1482919 29.6717581)"
566196924,False,primary,False,56.812,بزرگراه شیراز قائمیه,"LINESTRING (52.1482919 29.6717581, 52.1477208 29.6716364)"
566198808,False,residential,False,190.042,,"LINESTRING (52.1482919 29.6717581, 52.1470682 29.6730962)"
566196924,False,primary,True,141.36,بزرگراه شیراز قائمیه,"LINESTRING (52.1482919 29.6717581, 52.1488918 29.6718734, 52.1497144 29.672055)"
566196912,False,residential,False,109.44400000000002,,"LINESTRING (52.1522588 29.6724568, 52.1519978 29.6719977, 52.1518718 29.6716886, 52.1518129 29.6715537)"
566196917,True,primary,False,84.679,,"LINESTRING (52.1522588 29.6724568, 52.1529282 29.6725958, 52.1531119 29.6726314)"
566196925,False,residential,False,75.784,,"LINESTRING (52.151802 29.6696002, 52.1514469 29.6702079)"
566196911,False,residential,False,128.323,,"LINESTRING (52.151802 29.6696002, 52.1513045 29.6694668, 52.1510856 29.6693386, 52.1509026 29.6697833)"
566196911,False,residential,True,121.75,,"LINESTRING (52.151802 29.6696002, 52.1520609 29.6695992, 52.1519372 29.6701495, 52.151715 29.6703911)"
566196925,False,residential,True,41.019999999999996,,"LINESTRING (52.151802 29.6696002, 52.1518776 29.6694709, 52.1517587 29.6692723)"
566196919,False,residential,False,17.241,,"LINESTRING (52.1531923 29.6703653, 52.1533695 29.670347)"
566196919,False,residential,True,36.146,,"LINESTRING (52.1531923 29.6703653, 52.1528208 29.6704037)"
566196920,False,residential,False,174.267,,"LINESTRING (52.1531923 29.6703653, 52.1535582 29.6710407, 52.1538769 29.6716031, 52.1536857 29.671703)"
566196918,False,residential,False,15.239,,"LINESTRING (52.1515709 29.6702926, 52.1514469 29.6702079)"
566196918,False,residential,True,17.714,,"LINESTRING (52.1515709 29.6702926, 52.151715 29.6703911)"
566196912,False,residential,True,144.007,,"LINESTRING (52.1515709 29.6702926, 52.1515414 29.6704547, 52.1515566 29.6707694, 52.1516647 29.671098, 52.1517592 29.6714305, 52.1518129 29.6715537)"
566196912,False,residential,False,144.007,,"LINESTRING (52.1518129 29.6715537, 52.1517592 29.6714305, 52.1516647 29.671098, 52.1515566 29.6707694, 52.1515414 29.6704547, 52.1515709 29.6702926)"
566196912,False,residential,True,109.444,,"LINESTRING (52.1518129 29.6715537, 52.1518718 29.6716886, 52.1519978 29.6719977, 52.1522588 29.6724568)"
566196921,False,residential,True,173.25199999999998,,"LINESTRING (52.1518129 29.6715537, 52.1525738 29.6712532, 52.1524215 29.6707112, 52.1523716 29.6704407)"
566196908,True,primary,False,50.36,بزرگراه شیراز قائمیه,"LINESTRING (52.1502055 29.6722068, 52.1497144 29.672055)"
566196918,False,residential,False,41.488,,"LINESTRING (52.1523716 29.6704407, 52.1519438 29.6704084)"
566196918,False,residential,True,43.594,,"LINESTRING (52.1523716 29.6704407, 52.1528208 29.6704037)"
566196921,False,residential,False,173.252,,"LINESTRING (52.1523716 29.6704407, 52.1524215 29.6707112, 52.1525738 29.6712532, 52.1518129 29.6715537)"
566196913,False,residential,False,201.65,,"LINESTRING (52.1517587 29.6692723, 52.1514189 29.6690942, 52.1508691 29.6690488, 52.1505171 29.6692391, 52.1501745 29.6694584, 52.1502521 29.6697083)"
566196925,False,residential,False,41.019999999999996,,"LINESTRING (52.1517587 29.6692723, 52.1518776 29.6694709, 52.151802 29.6696002)"
