osmid,oneway,ref,name,highway,maxspeed,reversed,length,junction,geometry
635763567,True,21,بزرگراه دیواندره - سقز,trunk,85,False,82.611,,"LINESTRING (46.4603487 36.2002781, 46.4594565 36.2000948)"
1226963380,False,,,trunk_link,,False,17.011,,"LINESTRING (46.4603487 36.2002781, 46.4603872 36.2001283)"
635763567,True,21,بزرگراه دیواندره - سقز,trunk,85,False,96.122,,"LINESTRING (46.463192 36.2010477, 46.4621772 36.2007708)"
965314016,True,,میدان زیویه,trunk,,False,14.988,roundabout,"LINESTRING (46.463192 36.2010477, 46.4631826 36.2010165, 46.4632067 36.2009602, 46.4632402 36.2009266)"
635763567,True,21,بزرگراه دیواندره - سقز,trunk,85,False,172.976,,"LINESTRING (46.4621772 36.2007708, 46.4603487 36.2002781)"
966010287,False,,,tertiary,,False,69.332,,"LINESTRING (46.4621772 36.2007708, 46.4618205 36.2013239)"
966010287,False,,,tertiary,,False,33.853,,"LINESTRING (46.4616852 36.2014986, 46.4615019 36.2017647)"
966010287,False,,,tertiary,,True,22.907,,"LINESTRING (46.4616852 36.2014986, 46.4618205 36.2013239)"
1226963386,False,,,residential,,True,85.31500000000001,,"LINESTRING (46.4616852 36.2014986, 46.4618981 36.201801, 46.4618993 36.2020389, 46.4619305 36.2022187)"
398929728,True,,,residential,,False,26.766,roundabout,"LINESTRING (46.459338 36.2016562, 46.4593075 36.2016306, 46.4592439 36.2016295, 46.4591857 36.2016089, 46.4591417 36.2015719, 46.4591186 36.2015241)"
398929730,False,,,residential,,False,34.315,,"LINESTRING (46.459338 36.2016562, 46.4594762 36.2017638, 46.4596615 36.2017991)"
635763580,False,,,residential,,False,20.045,,"LINESTRING (46.4591186 36.2015241, 46.4589059 36.2015792)"
398929728,True,,,residential,,False,9.260000000000002,roundabout,"LINESTRING (46.4591186 36.2015241, 46.4591177 36.2014825, 46.459133 36.2014427)"
1226963381,False,,,residential,,False,161.879,,"LINESTRING (46.459133 36.2014427, 46.4575603 36.2007294)"
398929728,True,,,residential,,False,32.403,roundabout,"LINESTRING (46.459133 36.2014427, 46.459163 36.2014088, 46.4592045 36.2013841, 46.4592536 36.2013712, 46.4593052 36.2013713, 46.4593541 36.2013844, 46.4593956 36.2014091, 46.4594254 36.2014431)"
