osmid,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,lanes
541737457,طوطی,residential,30,False,True,41.307,"LINESTRING (51.7801558 32.4827782, 51.7805915 32.4827242)",,,
682077066,ولی عصر جنوبی,secondary,40,True,False,115.198,"LINESTRING (51.7801558 32.4827782, 51.780364 32.4837992)",,,
682077067,شمشاد,residential,30,False,False,213.389,"LINESTRING (51.780364 32.4837992, 51.782612 32.4835045)",,,
682077066,ولی عصر جنوبی,secondary,40,True,False,32.616,"LINESTRING (51.780364 32.4837992, 51.7803984 32.4839412, 51.7804671 32.4840778)",,,
917553510,,secondary,30,True,False,8.983,"LINESTRING (51.7808899 32.4863934, 51.7809587 32.4864496)",roundabout,,
72883765,پیمان,residential,30,False,True,43.863,"LINESTRING (51.7799638 32.4827837, 51.7795011 32.4828408)",,,
482590109,ولی عصر جنوبی,secondary,40,True,False,112.241,"LINESTRING (51.7799638 32.4827837, 51.7797949 32.4817844)",,,
682077072,ایثار جنوبی,secondary,50,True,False,34.488,"LINESTRING (51.7733441 32.4846226, 51.7734109 32.4849276)",,,
825140844,شمشاد,residential,30,False,False,41.737,"LINESTRING (51.7733441 32.4846226, 51.7737856 32.4845758)",,,
72883301,ایثار شمالی,secondary,50,True,False,15.647,"LINESTRING (51.776121 32.489701, 51.7762368 32.4898023)",,,
917609712,فروردین غربی,secondary,40,True,False,33.519,"LINESTRING (51.776121 32.489701, 51.7764747 32.4896579)",,,
917609715,ایثار شمالی,secondary,50,True,False,16.094,"LINESTRING (51.7761018 32.489815, 51.7759737 32.4897187)",,,
256484093,فروردین غربی,secondary,40,True,False,194.66899999999998,"LINESTRING (51.7761018 32.489815, 51.7749509 32.4899513, 51.7746223 32.4899902, 51.7740464 32.4900584)",,,
527240047,بوستان هفت,residential,30,False,True,58.299,"LINESTRING (51.7750891 32.482892, 51.7750018 32.4823729)",,narrow,
72882970,میدان بوستان هفت,residential,30,False,False,59.306000000000004,"LINESTRING (51.7750891 32.482892, 51.7751712 32.4828821, 51.7751936 32.4830153, 51.7750385 32.4830339, 51.7750161 32.4829007, 51.7750891 32.482892)",,narrow,
72882970,میدان بوستان هفت,residential,30,False,True,59.306,"LINESTRING (51.7750891 32.482892, 51.7750161 32.4829007, 51.7750385 32.4830339, 51.7751936 32.4830153, 51.7751712 32.4828821, 51.7750891 32.482892)",,narrow,
72883765,پیمان,residential,30,False,False,29.406,"LINESTRING (51.7777009 32.4830628, 51.7780111 32.4830245)",,,
256484087,عرفان,tertiary,30,False,False,58.854,"LINESTRING (51.7777009 32.4830628, 51.7777918 32.4835865)",,,
256484087,عرفان,tertiary,30,False,True,56.101,"LINESTRING (51.7777009 32.4830628, 51.7776142 32.4825636)",,,
72883765,پیمان,residential,30,False,True,209.94400000000002,"LINESTRING (51.7777009 32.4830628, 51.7765863 32.4832016, 51.7754862 32.4833359)",,,
72883575,پیمان چهار,residential,30,False,True,58.178,"LINESTRING (51.7780111 32.4830245, 51.778104 32.4835418)",,,
72883765,پیمان,residential,30,False,False,48.896,"LINESTRING (51.7780111 32.4830245, 51.7785269 32.4829609)",,,
72883765,پیمان,residential,30,False,True,29.406,"LINESTRING (51.7780111 32.4830245, 51.7777009 32.4830628)",,,
72883362,پیمان دو,residential,30,False,False,58.935,"LINESTRING (51.7790954 32.4834264, 51.7790163 32.4829006)",,,
72883648,میدان پیمان دو,residential,30,False,False,59.332,"LINESTRING (51.7790954 32.4834264, 51.7791775 32.4834165, 51.7792 32.4835497, 51.7790448 32.4835684, 51.7790223 32.4834352, 51.7790954 32.4834264)",,narrow,
72883648,میدان پیمان دو,residential,30,False,True,59.331999999999994,"LINESTRING (51.7790954 32.4834264, 51.7790223 32.4834352, 51.7790448 32.4835684, 51.7792 32.4835497, 51.7791775 32.4834165, 51.7790954 32.4834264)",,narrow,
72883686,طوطی سه,residential,30,False,False,59.098,"LINESTRING (51.7809984 32.4826738, 51.781087 32.4832)",,narrow,
541737457,طوطی,residential,30,False,False,38.576,"LINESTRING (51.7809984 32.4826738, 51.7805915 32.4827242)",,,
541737457,طوطی,residential,30,False,True,56.335,"LINESTRING (51.7809984 32.4826738, 51.7815926 32.4826001)",,,
72883498,بوستان چهارده,residential,30,False,False,61.298,"LINESTRING (51.7733359 32.4820203, 51.7734277 32.4825661)",,narrow,
72883390,میدان بوستان چهارده,residential,30,False,False,59.511,"LINESTRING (51.7733359 32.4820203, 51.7734189 32.4820103, 51.7733963 32.4818762, 51.7732412 32.4818948, 51.7732638 32.4820289, 51.7733359 32.4820203)",,narrow,
72883390,میدان بوستان چهارده,residential,30,False,True,59.510999999999996,"LINESTRING (51.7733359 32.4820203, 51.7732638 32.4820289, 51.7732412 32.4818948, 51.7733963 32.4818762, 51.7734189 32.4820103, 51.7733359 32.4820203)",,narrow,
72883768,طاووس,residential,30,False,False,47.03,"LINESTRING (51.7814221 32.4815811, 51.7819185 32.4815216)",,,
