osmid,highway,oneway,reversed,length,geometry,bridge,junction,lanes,ref,name,maxspeed
709106896,residential,False,True,134.456,"LINESTRING (60.4859785 32.2870767, 60.4873855 32.2868591)",,,,,,
709106897,residential,False,False,68.001,"LINESTRING (60.4889676 32.2873401, 60.4882541 32.2874409)",,,,,,
709146825,residential,True,False,79.386,"LINESTRING (60.4889676 32.2873401, 60.4888184 32.2866374)",,,,,,
709106897,residential,False,False,135.96,"LINESTRING (60.4875327 32.2875427, 60.4861061 32.2877441)",,,,,,
709106897,residential,False,True,68.751,"LINESTRING (60.4875327 32.2875427, 60.4882541 32.2874409)",,,,,,
709146834,residential,False,False,77.262,"LINESTRING (60.4875327 32.2875427, 60.4873855 32.2868591)",,,,,,
709146834,residential,False,True,70.849,"LINESTRING (60.4875327 32.2875427, 60.48767 32.2881692)",,,,,,
599413997,residential,False,False,70.532,"LINESTRING (60.4861061 32.2877441, 60.4862108 32.2883722)",,,,,,
599413997,residential,False,True,75.175,"LINESTRING (60.4861061 32.2877441, 60.4859785 32.2870767)",,,,,,
709106897,residential,False,True,135.96,"LINESTRING (60.4861061 32.2877441, 60.4875327 32.2875427)",,,,,,
599413998,residential,False,False,69.125,"LINESTRING (60.487961 32.2895321, 60.4878293 32.2889205)",,,,,,
599413998,residential,False,True,15.981,"LINESTRING (60.487961 32.2895321, 60.4879914 32.2896735)",,,,,,
709106898,residential,False,False,138.837,"LINESTRING (60.487961 32.2895321, 60.4865047 32.2897404)",,,,,,
599413997,residential,False,False,76.307,"LINESTRING (60.4865047 32.2897404, 60.4866417 32.2904168)",,,,,,
599413997,residential,False,True,70.47,"LINESTRING (60.4865047 32.2897404, 60.4863771 32.2891159)",,,,,,
709106898,residential,False,False,133.328,"LINESTRING (60.4865047 32.2897404, 60.4851062 32.2899405)",,,,,,
709106898,residential,False,True,138.837,"LINESTRING (60.4865047 32.2897404, 60.487961 32.2895321)",,,,,,
709106898,residential,False,True,133.328,"LINESTRING (60.4851062 32.2899405, 60.4865047 32.2897404)",,,,,,
709146837,residential,False,False,78.88,"LINESTRING (60.4851062 32.2899405, 60.4852579 32.2906382)",,,,,,
709146837,residential,False,True,70.979,"LINESTRING (60.4851062 32.2899405, 60.4849696 32.2893127)",,,,,,
599413998,residential,False,False,75.248,"LINESTRING (60.4878293 32.2889205, 60.4876887 32.2882543)",,,,,,
599413998,residential,False,True,69.125,"LINESTRING (60.4878293 32.2889205, 60.487961 32.2895321)",,,,,,
709106899,residential,False,False,138.226,"LINESTRING (60.4878293 32.2889205, 60.4863771 32.2891159)",,,,,,
599413997,residential,False,False,70.47,"LINESTRING (60.4863771 32.2891159, 60.4865047 32.2897404)",,,,,,
599413997,residential,False,True,74.127,"LINESTRING (60.4863771 32.2891159, 60.4862279 32.2884613)",,,,,,
709106899,residential,False,False,134.103,"LINESTRING (60.4863771 32.2891159, 60.4849696 32.2893127)",,,,,,
709106899,residential,False,True,138.226,"LINESTRING (60.4863771 32.2891159, 60.4878293 32.2889205)",,,,,,
709106899,residential,False,True,134.103,"LINESTRING (60.4849696 32.2893127, 60.4863771 32.2891159)",,,,,,
709146837,residential,False,False,70.979,"LINESTRING (60.4849696 32.2893127, 60.4851062 32.2899405)",,,,,,
709146837,residential,False,True,74.083,"LINESTRING (60.4849696 32.2893127, 60.4848229 32.2886581)",,,,,,
198063885,tertiary,False,False,49.257,"LINESTRING (60.4915881 32.2928257, 60.4916263 32.2932675)",,,,,,
198063885,tertiary,False,True,221.866,"LINESTRING (60.4915881 32.2928257, 60.4911315 32.2908681)",,,,,,
"[599414002, 599414003]","['unclassified', 'residential']",False,True,419.79900000000004,"LINESTRING (60.4915881 32.2928257, 60.4928209 32.2925339, 60.4937915 32.2924019, 60.4948715 32.2922684, 60.4948192 32.29133)",,,,,,
709106905,residential,False,False,23.06,"LINESTRING (60.4854357 32.2844478, 60.4851936 32.2844812)",,,,,,
709107023,residential,False,True,74.246,"LINESTRING (60.4854357 32.2844478, 60.4855836 32.2851037)",,,,,,
709106907,residential,False,False,42.582,"LINESTRING (60.4918922 32.2898996, 60.4914433 32.289951)",,,,,,
709106907,residential,False,True,235.909,"LINESTRING (60.4918922 32.2898996, 60.4914403 32.2878127)",,,,,,
1241310158,residential,False,True,158.97899999999998,"LINESTRING (60.4918922 32.2898996, 60.4929304 32.2902764, 60.4934883 32.2902232)",,,,,,
198063885,tertiary,False,False,97.163,"LINESTRING (60.4909665 32.2900055, 60.4911315 32.2908681)",,,,,,
198063885,tertiary,False,True,94.671,"LINESTRING (60.4909665 32.2900055, 60.4907728 32.28917)",,,,,,
709106907,residential,False,True,45.227,"LINESTRING (60.4909665 32.2900055, 60.4914433 32.289951)",,,,,,
709106908,residential,False,False,60.345,"LINESTRING (60.4915496 32.2904862, 60.4914433 32.289951)",,,,,,
709106907,residential,False,False,45.227,"LINESTRING (60.4914433 32.289951, 60.4909665 32.2900055)",,,,,,
709106907,residential,False,True,42.582,"LINESTRING (60.4914433 32.289951, 60.4918922 32.2898996)",,,,,,
709106908,residential,False,False,243.721,"LINESTRING (60.4914433 32.289951, 60.4909862 32.2877935)",,,,,,
709106908,residential,False,True,60.345,"LINESTRING (60.4914433 32.289951, 60.4915496 32.2904862)",,,,,,
709106908,residential,False,True,243.721,"LINESTRING (60.4909862 32.2877935, 60.4914433 32.289951)",,,,,,
198063888,tertiary,True,False,49.132000000000005,"LINESTRING (60.4909862 32.2877935, 60.4906749 32.2878397, 60.4904717 32.2878713)",,,,,,
709106909,residential,False,False,80.717,"LINESTRING (60.4887585 32.2902954, 60.4886116 32.2895802)",,,,,,
709106909,residential,False,True,159.739,"LINESTRING (60.488321 32.2881648, 60.4886116 32.2895802)",,,,,,
709146823,tertiary,True,False,60.264,"LINESTRING (60.488321 32.2881648, 60.4876887 32.2882543)",,,,,,
599413999,residential,False,False,66.359,"LINESTRING (60.4879936 32.2861302, 60.4886894 32.2860295)",,,,,,
599413999,residential,False,True,70.762,"LINESTRING (60.4879936 32.2861302, 60.4872516 32.2862374)",,,,,,
709146822,residential,False,True,69.434,"LINESTRING (60.4879936 32.2861302, 60.488116 32.286746)",,,,,,
709106896,residential,False,False,69.811,"LINESTRING (60.488116 32.286746, 60.4873855 32.2868591)",,,,,,
709106896,residential,False,True,67.123,"LINESTRING (60.488116 32.286746, 60.4888184 32.2866374)",,,,,,
709146822,residential,False,False,69.434,"LINESTRING (60.488116 32.286746, 60.4879936 32.2861302)",,,,,,
709146822,residential,False,True,78.352,"LINESTRING (60.488116 32.286746, 60.4882541 32.2874409)",,,,,,
709106897,residential,False,False,68.751,"LINESTRING (60.4882541 32.2874409, 60.4875327 32.2875427)",,,,,,
709106897,residential,False,True,68.001,"LINESTRING (60.4882541 32.2874409, 60.4889676 32.2873401)",,,,,,
709146822,residential,False,False,78.352,"LINESTRING (60.4882541 32.2874409, 60.488116 32.286746)",,,,,,
709146822,residential,False,True,71.088,"LINESTRING (60.4882541 32.2874409, 60.4883887 32.28807)",,,,,,
599413993,residential,False,False,108.891,"LINESTRING (60.4896481 32.2904189, 60.4894365 32.2894561)",,,,,,
599413998,residential,False,False,26.764,"LINESTRING (60.4881522 32.29042, 60.4881012 32.2901832)",,,,,,
709146826,residential,False,False,128.641,"LINESTRING (60.4899834 32.2878499, 60.4897545 32.2867093)",,,,,,
709146827,tertiary,True,False,44.776,"LINESTRING (60.4899834 32.2878499, 60.4904535 32.287785)",,,,,,
709146824,tertiary,True,False,5.81,"LINESTRING (60.4891095 32.2879705, 60.4891705 32.2879621)",,,,,,
709146825,residential,True,False,71.355,"LINESTRING (60.4891095 32.2879705, 60.4889676 32.2873401)",,,,,,
709146822,residential,False,False,71.088,"LINESTRING (60.4883887 32.28807, 60.4882541 32.2874409)",,,,,,
709146821,tertiary,True,False,68.65299999999999,"LINESTRING (60.4883887 32.28807, 60.4887566 32.2880192, 60.4891095 32.2879705)",,,,,,
709146833,tertiary,True,False,68.453,"LINESTRING (60.48767 32.2881692, 60.4883887 32.28807)",,,,,,
709146834,residential,False,False,70.849,"LINESTRING (60.48767 32.2881692, 60.4875327 32.2875427)",,,,,,
599413997,residential,False,False,10.037,"LINESTRING (60.4862108 32.2883722, 60.4862279 32.2884613)",,,,,,
599413997,residential,False,True,70.532,"LINESTRING (60.4862108 32.2883722, 60.4861061 32.2877441)",,,,,,
709146835,tertiary,True,False,139.011,"LINESTRING (60.4862108 32.2883722, 60.48767 32.2881692)",,,,,,
709146827,tertiary,True,False,19.45,"LINESTRING (60.4904535 32.287785, 60.4906577 32.2877568)",,,,,,
709146830,tertiary,False,True,9.747,"LINESTRING (60.4904535 32.287785, 60.4904717 32.2878713)",,,,,,
709106906,residential,False,False,105.035,"LINESTRING (60.4912441 32.2866181, 60.4914773 32.2875419)",,,,,,
709106906,residential,False,True,78.771,"LINESTRING (60.4912441 32.2866181, 60.4910692 32.2859253)",,,,,,
709146839,residential,False,False,60.962,"LINESTRING (60.4912441 32.2866181, 60.4918875 32.2865494)",,,,,,
198063844,tertiary,False,False,54.235,"LINESTRING (60.4926205 32.2864712, 60.4925322 32.2859892)",,,,,,
198063844,tertiary,False,True,32.312,"LINESTRING (60.4926205 32.2864712, 60.4926606 32.2867598)",,,,,,
709146839,residential,False,True,52.311,"LINESTRING (60.4926205 32.2864712, 60.4920684 32.2865301)",,,,,,
709106895,residential,False,False,60.521,"LINESTRING (60.4863407 32.2857054, 60.4857084 32.2858079)",,,,,,
709106895,residential,False,True,73.655,"LINESTRING (60.4863407 32.2857054, 60.4871102 32.2855806)",,,,,,
945787048,residential,False,False,78.058,"LINESTRING (60.4863407 32.2857054, 60.4861885 32.2850153)",,,,,,
599413995,residential,False,False,57.707,"LINESTRING (60.4861885 32.2850153, 60.4855836 32.2851037)",,,,,,
599413995,residential,False,True,211.485,"LINESTRING (60.4861885 32.2850153, 60.4884053 32.2846911)",,,,,,
945787048,residential,False,True,78.058,"LINESTRING (60.4861885 32.2850153, 60.4863407 32.2857054)",,,,,,
709146824,tertiary,True,False,77.426,"LINESTRING (60.4891705 32.2879621, 60.4899834 32.2878499)",,,,,,
709106896,residential,False,False,7.208,"LINESTRING (60.4888941 32.2866271, 60.4888184 32.2866374)",,,,,,
1210109917,residential,True,False,150.70499999999998,"LINESTRING (60.4888941 32.2866271, 60.4889846 32.2870431, 60.4890409 32.2873242, 60.4891705 32.2879621)",,,,,,
1210109915,residential,False,True,6.075,"LINESTRING (60.4886933 32.2857384, 60.4886295 32.2857471)",,,,,,
1210109917,residential,True,False,12.965,"LINESTRING (60.4886933 32.2857384, 60.4887217 32.2858525)",,,,,,
709146825,residential,True,False,42.037,"LINESTRING (60.4886295 32.2857471, 60.4885505 32.285375)",,,,,,
1210109915,residential,False,False,6.075,"LINESTRING (60.4886295 32.2857471, 60.4886933 32.2857384)",,,,,,
599414000,residential,False,False,79.82,"LINESTRING (60.4887217 32.2858525, 60.4895537 32.2857091)",,,,,,
1210109917,residential,True,False,87.653,"LINESTRING (60.4887217 32.2858525, 60.4887821 32.2860953, 60.4888867 32.286593, 60.4888941 32.2866271)",,,,,,
1210109916,residential,False,False,147.623,"LINESTRING (60.4886137 32.2853684, 60.4901599 32.2851363)",,,,,,
1210109917,residential,True,False,41.82000000000001,"LINESTRING (60.4886137 32.2853684, 60.4886198 32.2853991, 60.4886828 32.2856962, 60.4886933 32.2857384)",,,,,,
599413995,residential,False,False,6.994,"LINESTRING (60.4884786 32.2846803, 60.4884053 32.2846911)",,,,,,
"[599413995, 709146828]",residential,False,True,223.921,"LINESTRING (60.4884786 32.2846803, 60.4900174 32.2844536, 60.4901599 32.2851363)",,,,,,
1210109917,residential,True,False,77.561,"LINESTRING (60.4884786 32.2846803, 60.4885434 32.285017, 60.4886137 32.2853684)",,,,,,
709106905,residential,False,True,23.06,"LINESTRING (60.4851936 32.2844812, 60.4854357 32.2844478)",,,,,,
599413998,residential,False,False,57.608,"LINESTRING (60.4881012 32.2901832, 60.4879914 32.2896735)",,,,,,
599413998,residential,False,True,26.764,"LINESTRING (60.4881012 32.2901832, 60.4881522 32.29042)",,,,,,
1241310149,residential,False,False,139.629,"LINESTRING (60.4881012 32.2901832, 60.4866417 32.2904168)",,,,,,
599413998,residential,False,False,15.981,"LINESTRING (60.4879914 32.2896735, 60.487961 32.2895321)",,,,,,
599413998,residential,False,True,57.608,"LINESTRING (60.4879914 32.2896735, 60.4881012 32.2901832)",,,,,,
1241310150,residential,False,False,59.215,"LINESTRING (60.4879914 32.2896735, 60.4886116 32.2895802)",,,,,,
599413993,residential,False,False,7.713,"LINESTRING (60.4894365 32.2894561, 60.4894215 32.2893879)",,,,,,
599413993,residential,False,True,108.891,"LINESTRING (60.4894365 32.2894561, 60.4896481 32.2904189)",,,,,,
1241310150,residential,False,True,78.759,"LINESTRING (60.4894365 32.2894561, 60.4886116 32.2895802)",,,,,,
709106909,residential,False,False,159.739,"LINESTRING (60.4886116 32.2895802, 60.488321 32.2881648)",,,,,,
709106909,residential,False,True,80.717,"LINESTRING (60.4886116 32.2895802, 60.4887585 32.2902954)",,,,,,
1241310150,residential,False,False,78.759,"LINESTRING (60.4886116 32.2895802, 60.4894365 32.2894561)",,,,,,
1241310150,residential,False,True,59.215,"LINESTRING (60.4886116 32.2895802, 60.4879914 32.2896735)",,,,,,
599413993,residential,False,False,72.587,"LINESTRING (60.4894215 32.2893879, 60.4892804 32.2887461)",,,,,,
599413993,residential,False,True,7.713,"LINESTRING (60.4894215 32.2893879, 60.4894365 32.2894561)",,,,,,
1241310151,residential,False,False,129.313,"LINESTRING (60.4894215 32.2893879, 60.4907728 32.28917)",,,,,,
198063885,tertiary,False,False,94.671,"LINESTRING (60.4907728 32.28917, 60.4909665 32.2900055)",,,,,,
198063885,tertiary,False,True,71.465,"LINESTRING (60.4907728 32.28917, 60.4906266 32.2885393)",,,,,,
1241310151,residential,False,True,129.313,"LINESTRING (60.4907728 32.28917, 60.4894215 32.2893879)",,,,,,
599413993,residential,False,False,77.948,"LINESTRING (60.4892804 32.2887461, 60.4891289 32.2880569)",,,,,,
599413993,residential,False,True,72.587,"LINESTRING (60.4892804 32.2887461, 60.4894215 32.2893879)",,,,,,
1241310152,residential,False,False,128.616,"LINESTRING (60.4892804 32.2887461, 60.4906266 32.2885393)",,,,,,
198063885,tertiary,False,False,71.465,"LINESTRING (60.4906266 32.2885393, 60.4907728 32.28917)",,,,,,
198063885,tertiary,False,True,75.692,"LINESTRING (60.4906266 32.2885393, 60.4904717 32.2878713)",,,,,,
1241310152,residential,False,True,128.616,"LINESTRING (60.4906266 32.2885393, 60.4892804 32.2887461)",,,,,,
709146826,residential,False,False,112.808,"LINESTRING (60.4897545 32.2867093, 60.4895537 32.2857091)",,,,,,
709146826,residential,False,True,128.641,"LINESTRING (60.4897545 32.2867093, 60.4899834 32.2878499)",,,,,,
1241310153,residential,False,False,66.836,"LINESTRING (60.4897545 32.2867093, 60.4904548 32.2866054)",,,,,,
709146828,residential,False,False,114.047,"LINESTRING (60.4904548 32.2866054, 60.4902554 32.2855937)",,,,,,
1241310153,residential,False,True,66.836,"LINESTRING (60.4904548 32.2866054, 60.4897545 32.2867093)",,,,,,
709146828,residential,False,True,129.72899999999998,"LINESTRING (60.4904548 32.2866054, 60.4906671 32.2876823, 60.4906577 32.2877568)",,,,,,
599414002,residential,False,True,15.707,"LINESTRING (60.4948192 32.29133, 60.4948113 32.2911889)",,,,,,
"[599414002, 599414003]","['residential', 'unclassified']",False,False,419.79900000000004,"LINESTRING (60.4948192 32.29133, 60.4948715 32.2922684, 60.4937915 32.2924019, 60.4928209 32.2925339, 60.4915881 32.2928257)",,,,,,
599414002,residential,False,True,14.49,"LINESTRING (60.4948021 32.2907987, 60.4947999 32.2906684)",,,,,,
599414002,residential,False,False,43.4,"LINESTRING (60.4948021 32.2907987, 60.4948076 32.2911229, 60.4948113 32.2911889)",,,,,,
599414002,residential,False,False,14.49,"LINESTRING (60.4947999 32.2906684, 60.4948021 32.2907987)",,,,,,
599414002,residential,False,True,52.723,"LINESTRING (60.4947999 32.2906684, 60.4947918 32.2901943)",,,,,,
1241310156,residential,False,False,124.55,"LINESTRING (60.4947999 32.2906684, 60.4934758 32.2907101)",,,,,,
1241310156,residential,False,True,124.55,"LINESTRING (60.4934758 32.2907101, 60.4947999 32.2906684)",,,,,,
599414002,residential,False,False,15.707,"LINESTRING (60.4948113 32.2911889, 60.4948192 32.29133)",,,,,,
1241310157,residential,False,False,66.306,"LINESTRING (60.4948113 32.2911889, 60.4941059 32.2911898)",,,,,,
599414002,residential,False,True,43.4,"LINESTRING (60.4948113 32.2911889, 60.4948076 32.2911229, 60.4948021 32.2907987)",,,,,,
1241310157,residential,False,True,66.306,"LINESTRING (60.4941059 32.2911898, 60.4948113 32.2911889)",,,,,,
599414002,residential,False,False,52.723,"LINESTRING (60.4947918 32.2901943, 60.4947999 32.2906684)",,,,,,
599414002,residential,False,True,51.558,"LINESTRING (60.4947918 32.2901943, 60.4947768 32.2897308)",,,,,,
1241310158,residential,False,False,122.57,"LINESTRING (60.4947918 32.2901943, 60.4934883 32.2902232)",,,,,,
599414002,residential,False,False,51.558,"LINESTRING (60.4947768 32.2897308, 60.4947918 32.2901943)",,,,,,
