osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry
541653269,2,15;46,میدان سرباز,tertiary,30,roundabout,True,False,31.498,"LINESTRING (46.1810252 35.5218188, 46.1807893 35.5218725, 46.1806895 35.5218935)"
196797851,2,,بلوار بعثت,tertiary,60,,True,False,89.965,"LINESTRING (46.1806895 35.5218935, 46.1806119 35.5219726, 46.1805153 35.522056, 46.1803573 35.5221529, 46.179927 35.5224062)"
541653269,2,15;46,میدان سرباز,tertiary,30,roundabout,True,False,27.942999999999998,"LINESTRING (46.1806895 35.5218935, 46.1806148 35.5219123, 46.18056 35.5219195, 46.1804995 35.5219198, 46.1804445 35.5219105, 46.1804149 35.521893, 46.1803984 35.5218814)"
541653269,2,15;46,میدان سرباز,tertiary,30,roundabout,True,False,7.231,"LINESTRING (46.1803984 35.5218814, 46.1803648 35.5218224)"
541653269,2,15;46,میدان سرباز,tertiary,30,roundabout,True,False,19.211,"LINESTRING (46.1803648 35.5218224, 46.1803558 35.5217773, 46.1803644 35.521735, 46.1803861 35.5217044, 46.1804353 35.5216764)"
699874841,2,15;46,سید قطب,tertiary,60,,True,False,165.425,"LINESTRING (46.1803648 35.5218224, 46.1801048 35.5218475, 46.1790428 35.5219459, 46.1785488 35.5219917)"
541569698,2,,اداره برق,residential,50,,True,False,52.192,"LINESTRING (46.1805147 35.5216551, 46.1804811 35.5214043, 46.1804521 35.5211885)"
541653269,2,15;46,میدان سرباز,tertiary,30,roundabout,True,False,51.717999999999996,"LINESTRING (46.1805147 35.5216551, 46.1809156 35.5216159, 46.1810077 35.5216065, 46.1810825 35.521604)"
541653269,2,15;46,میدان سرباز,tertiary,30,roundabout,True,False,15.901,"LINESTRING (46.1810825 35.521604, 46.1811185 35.5216089, 46.1811405 35.5216169, 46.1811628 35.52163, 46.1811796 35.5216466, 46.1811923 35.5216632, 46.1811996 35.5216842, 46.1812003 35.5216926)"
541653269,2,15;46,میدان سرباز,tertiary,30,roundabout,True,False,21.856999999999996,"LINESTRING (46.1812083 35.5217117, 46.1811962 35.5217394, 46.1811641 35.5217735, 46.1811473 35.5217862, 46.1811205 35.5217996, 46.1810802 35.521809, 46.1810252 35.5218188)"
196794949,2,15,میدان سپاه,tertiary,30,roundabout,True,False,51.182,"LINESTRING (46.1752887 35.5185477, 46.1752893 35.5184403, 46.1753148 35.5183391, 46.1754102 35.5182252, 46.1755173 35.5181553)"
196794949,2,15,میدان سپاه,tertiary,30,roundabout,True,False,36.442,"LINESTRING (46.1753583 35.5188705, 46.1752887 35.5185477)"
196794946,,,بلوار ۲۳ تیر,secondary,,,True,False,392.044,"LINESTRING (46.1753583 35.5188705, 46.1752404 35.518806, 46.1750472 35.518812, 46.1743398 35.5189, 46.1734784 35.5190172, 46.1734076 35.5190268, 46.1711039 35.5193401)"
196794949,2,15,میدان سپاه,tertiary,30,roundabout,True,False,50.147999999999996,"LINESTRING (46.1756559 35.5192022, 46.1755118 35.519166, 46.1754124 35.5190613, 46.1753832 35.5189732, 46.1753583 35.5188705)"
196794949,2,15,میدان سپاه,tertiary,30,roundabout,True,False,33.244,"LINESTRING (46.1755173 35.5181553, 46.1756502 35.5181522, 46.1757534 35.5181591, 46.1758794 35.5181877)"
196794949,2,15,میدان سپاه,tertiary,30,roundabout,True,False,38.191,"LINESTRING (46.1758794 35.5181877, 46.1759877 35.5182816, 46.1760318 35.5183585, 46.1760704 35.5184424, 46.1760741 35.5184825)"
196794949,2,15,میدان سپاه,tertiary,30,roundabout,True,False,19.578,"LINESTRING (46.1760741 35.5184825, 46.1760899 35.5186581)"
196794950,2,,بلوار شهید بروجردی,tertiary,60,,True,False,248.03200000000004,"LINESTRING (46.1760741 35.5184825, 46.1761597 35.5185214, 46.1762695 35.5185222, 46.1764306 35.5185141, 46.1766067 35.5185008, 46.178321 35.5183434, 46.1783653 35.5183391, 46.178787 35.5182985)"
196794949,2,15,میدان سپاه,tertiary,30,roundabout,True,False,64.563,"LINESTRING (46.1760899 35.5186581, 46.1760945 35.519014, 46.1759355 35.5191977)"
196794949,2,15,میدان سپاه,tertiary,30,roundabout,True,False,25.313000000000002,"LINESTRING (46.1759355 35.5191977, 46.175804 35.519198, 46.1756559 35.5192022)"
1154910994,3,15,شهید جلال بارنامه,tertiary,60,,True,False,52.164,"LINESTRING (46.1759355 35.5191977, 46.1758604 35.5193253, 46.1758874 35.5196522)"
307726676,,,,tertiary,,,True,False,12.944,"LINESTRING (46.1801226 35.5183028, 46.1801048 35.5181873)"
1156161705,2,,بلوار شهید بروجردی,tertiary,60,,True,False,159.96699999999998,"LINESTRING (46.1801226 35.5183028, 46.1799764 35.5183156, 46.1783653 35.5184571)"
1156161705,2,,بلوار شهید بروجردی,tertiary,60,,True,False,69.814,"LINESTRING (46.1783653 35.5184571, 46.1775991 35.5185298)"
203434005,2,,جهاد,residential,30,,False,False,33.117999999999995,"LINESTRING (46.1783653 35.5184571, 46.1784045 35.5187362, 46.1784069 35.518753)"
196797833,2,,شهید جلال بارنامه,tertiary,60,,True,False,189.786,"LINESTRING (46.1765704 35.5248949, 46.1764696 35.5246707, 46.1764588 35.5246098, 46.1763262 35.5238588, 46.1762471 35.5232142)"
196797848,3,,جمهوری,tertiary,60,,True,False,112.292,"LINESTRING (46.1765704 35.5248949, 46.176291 35.5249664, 46.1761675 35.5249935, 46.1759785 35.5250289, 46.1753651 35.525131)"
196797849,2,,بلوار بعثت,tertiary,60,roundabout,True,False,329.537,"LINESTRING (46.1765704 35.5248949, 46.1767629 35.5246124, 46.1769503 35.5243192, 46.1770583 35.5241448, 46.1771127 35.5240602, 46.1771434 35.5240186, 46.1771949 35.5239574, 46.1772604 35.5238803, 46.1773034 35.5238341, 46.1773494 35.5237907, 46.1774336 35.5237241, 46.1775207 35.523661, 46.1776425 35.5235803, 46.1777426 35.5235227, 46.1790189 35.5227929)"
196797854,2,,آیت الله دستغیب,tertiary,,,False,False,104.00899999999999,"LINESTRING (46.1765704 35.5248949, 46.1764918 35.5251674, 46.1764705 35.5255213, 46.1764639 35.5258224)"
290285234,,,بن بست گلستان ۱,residential,,,False,False,28.025,"LINESTRING (46.1712328 35.5256368, 46.1710354 35.525831)"
199164505,,,مولوی کرد,secondary,,,True,False,133.343,"LINESTRING (46.1712328 35.5256368, 46.1711198 35.5254494, 46.1706248 35.5245446)"
302934446,,,هلال احمر,secondary,,,False,False,52.351,"LINESTRING (46.1712328 35.5256368, 46.1709862 35.5255496, 46.1706879 35.5254821)"
