osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,bridge
110398824,میدان معلم,tertiary,,roundabout,True,False,20.250999999999998,"LINESTRING (49.8678804 37.1564488, 49.8678378 37.1564356, 49.8678009 37.1564142, 49.8677722 37.1563858, 49.8677537 37.1563525, 49.8677467 37.1563165)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,False,48.73,"LINESTRING (49.8699821 37.1523586, 49.8694588 37.1524931)",,
1111156831,بهارستان,residential,30,,False,True,60.973,"LINESTRING (49.8699821 37.1523586, 49.8702326 37.1528693)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,True,77.524,"LINESTRING (49.8699821 37.1523586, 49.8701339 37.1523162, 49.8704426 37.1522346, 49.8708119 37.1521381)",,
110398819,بهارستان,residential,30,,False,True,129.58100000000002,"LINESTRING (49.8699821 37.1523586, 49.8698793 37.1521076, 49.8698471 37.1517794, 49.8700376 37.1512278)",,
1111156846,باهنر,residential,,,False,False,58.858,"LINESTRING (49.8680426 37.1562122, 49.8685218 37.1558457)",,
110398824,میدان معلم,tertiary,,roundabout,True,False,24.307000000000002,"LINESTRING (49.8680426 37.1562122, 49.8680713 37.1562406, 49.8680897 37.1562739, 49.8680968 37.1563099, 49.8680919 37.1563461, 49.8680754 37.1563801, 49.8680484 37.1564095)",,
110398824,میدان معلم,tertiary,,roundabout,True,False,16.198999999999998,"LINESTRING (49.8678725 37.1561793, 49.8679176 37.1561737, 49.8679631 37.1561776, 49.8680057 37.1561907, 49.8680426 37.1562122)",,
1051457254,معلم,tertiary,,,False,False,157.39,"LINESTRING (49.8678725 37.1561793, 49.8677618 37.1558314, 49.8676705 37.1555235, 49.8674972 37.1549401, 49.8674626 37.1548022)",2,
157430949,میراث,residential,20,,False,False,75.599,"LINESTRING (49.8700376 37.1512278, 49.8692036 37.1513705)",,
110398819,بهارستان,residential,30,,False,False,129.58100000000002,"LINESTRING (49.8700376 37.1512278, 49.8698471 37.1517794, 49.8698793 37.1521076, 49.8699821 37.1523586)",,
112501398,باران,residential,,,False,False,53.664,"LINESTRING (49.8700376 37.1512278, 49.8700072 37.1510329, 49.8699756 37.1507478)",,
1051457257,ابوذراول,residential,,,False,True,35.558,"LINESTRING (49.8700376 37.1512278, 49.8704007 37.1511442, 49.870423 37.1511389)",,
110398824,میدان معلم,tertiary,,roundabout,True,False,16.204,"LINESTRING (49.8680484 37.1564095, 49.8680128 37.1564324, 49.867971 37.1564471, 49.8679259 37.1564527, 49.8678804 37.1564488)",,
156640814,,tertiary,,,True,False,35.122,"LINESTRING (49.8723031 37.1544199, 49.8719159 37.1544872)",,
102605335,,residential,30,,True,False,104.138,"LINESTRING (49.8723031 37.1544199, 49.8720874 37.1535924, 49.8720832 37.1535011)",,
1051436304,خیابان ابو علی سینا,tertiary,,,False,False,133.225,"LINESTRING (49.8723031 37.1544199, 49.8731433 37.1544658, 49.8735858 37.1544743, 49.8737928 37.15453)",,
112501397,بلوار شهید انصاری,secondary,,,True,False,104.299,"LINESTRING (49.8750525 37.1483201, 49.8739298 37.1486012)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,False,22.914,"LINESTRING (49.8684155 37.1527602, 49.8681624 37.1528023)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,True,27.532,"LINESTRING (49.8684155 37.1527602, 49.8687181 37.1527042)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,False,36.416,"LINESTRING (49.8681624 37.1528023, 49.8677619 37.1528755)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,True,22.914,"LINESTRING (49.8681624 37.1528023, 49.8684155 37.1527602)",,
112022483,,tertiary,20,,True,False,24.673000000000002,"LINESTRING (49.8681624 37.1528023, 49.8681619 37.1527281, 49.8681385 37.1525816)",,
112022469,خیابان شهید تقوی نژاد,residential,50,,False,True,32.711,"LINESTRING (49.8668168 37.1500899, 49.8664497 37.1501203)",,
112191863,بویه ۱,residential,,,False,True,92.418,"LINESTRING (49.8668168 37.1500899, 49.8668606 37.1509203)",,
504791487,,residential,,,False,True,45.669,"LINESTRING (49.8668168 37.1500899, 49.86682 37.1496792)",,
112022469,خیابان شهید تقوی نژاد,residential,50,,False,False,145.805,"LINESTRING (49.8668168 37.1500899, 49.8681123 37.1499916, 49.8684557 37.149979)",,
83905269,خیابان امام,secondary,,,False,True,43.43,"LINESTRING (49.870365 37.1498926, 49.8703556 37.1495021)",,
112022469,خیابان شهید تقوی نژاد,residential,50,,False,True,42.738,"LINESTRING (49.870365 37.1498926, 49.8698847 37.1499268)",,
83905269,خیابان امام,secondary,,,False,False,82.159,"LINESTRING (49.870365 37.1498926, 49.8703949 37.1505647, 49.8703982 37.150631)",,
112022473,,tertiary,,,True,False,31.729,"LINESTRING (49.8681385 37.1525816, 49.8682867 37.1526949, 49.8684155 37.1527602)",,
112191850,شهید مطهری,tertiary,,,False,True,206.61200000000002,"LINESTRING (49.8681385 37.1525816, 49.8675549 37.1517636, 49.8671515 37.151207, 49.8669351 37.1509937)",,
112191850,شهید مطهری,tertiary,,,False,False,10.498,"LINESTRING (49.8668606 37.1509203, 49.8669351 37.1509937)",,
112191863,بویه ۱,residential,,,False,False,92.418,"LINESTRING (49.8668606 37.1509203, 49.8668168 37.1500899)",,
112191850,شهید مطهری,tertiary,,,False,True,30.687,"LINESTRING (49.8668606 37.1509203, 49.8666172 37.1508249, 49.8665499 37.1507985)",,
100024354,قدیم دیلمان,residential,60,,False,False,15.497,"LINESTRING (49.8743536 37.1503175, 49.8743806 37.1501798)",,
100024354,قدیم دیلمان,residential,60,,False,True,95.042,"LINESTRING (49.8743536 37.1503175, 49.8740068 37.1511263)",,
112191865,فاضل خان محلّه,residential,,,False,True,162.126,"LINESTRING (49.8743536 37.1503175, 49.8739439 37.1502735, 49.8731247 37.1503155, 49.8728136 37.1503946, 49.8725454 37.1503856)",,
112191862,فاضل خان محّله دو,residential,,,False,True,58.049,"LINESTRING (49.8712713 37.1507388, 49.8717729 37.1510745)",,
112191865,فاضل خان محلّه,residential,,,False,False,14.926,"LINESTRING (49.8712713 37.1507388, 49.8713937 37.1506466)",,
112191865,فاضل خان محلّه,residential,,,False,True,90.683,"LINESTRING (49.8712713 37.1507388, 49.871031 37.1509747, 49.8704503 37.1511313, 49.870423 37.1511389)",,
112191848,,residential,,,False,True,136.841,"LINESTRING (49.8685218 37.1558457, 49.8682402 37.1546357)",,
1111156846,باهنر,residential,,,False,True,58.858,"LINESTRING (49.8685218 37.1558457, 49.8680426 37.1562122)",,
"[1111156846, 1111156847]",باهنر,residential,,,False,False,50.368,"LINESTRING (49.8685218 37.1558457, 49.8688123 37.1556597, 49.8688419 37.1556408, 49.8689599 37.1555573)",,yes
110398816,باهنر,residential,,,False,True,43.721000000000004,"LINESTRING (49.8709484 37.1543045, 49.8709382 37.1543672, 49.8706382 37.1545946)",,
110398830,بهارستان,residential,30,,False,False,126.201,"LINESTRING (49.8709484 37.1543045, 49.8709042 37.1541642, 49.870887 37.1540347, 49.8708613 37.1539092, 49.8708661 37.1537837, 49.8704666 37.1532665)",,
112191860,,residential,,,False,False,64.691,"LINESTRING (49.8711482 37.1530583, 49.8704666 37.1532665)",,
110407958,خیابان امام,secondary,,,True,False,41.217,"LINESTRING (49.8711482 37.1530583, 49.8710856 37.1528762, 49.8710481 37.152758, 49.8710508 37.1526981)",,
112191859,ولایت,residential,20,,False,False,37.512,"LINESTRING (49.8691304 37.1538539, 49.8690178 37.1535287)",,
1111156829,صدوقی,residential,,,False,False,4.27,"LINESTRING (49.8691304 37.1538539, 49.8691781 37.1538485)",,
1111156829,صدوقی,residential,,,False,True,96.534,"LINESTRING (49.8691304 37.1538539, 49.8681168 37.1541718)",,
504791490,فرهنگ سوم,residential,,,False,True,73.736,"LINESTRING (49.8672923 37.1543086, 49.8664874 37.1544765)",,
1051457254,معلم,tertiary,,,False,False,34.354,"LINESTRING (49.8672923 37.1543086, 49.8671952 37.1540095)",2,
1051457254,معلم,tertiary,,,False,True,56.923,"LINESTRING (49.8672923 37.1543086, 49.8674626 37.1548022)",2,
1051457256,فرهنگ سیزدهم,residential,,,False,True,74.637,"LINESTRING (49.8672923 37.1543086, 49.8681168 37.1541718)",,
112191859,ولایت,residential,20,,False,True,37.512,"LINESTRING (49.8690178 37.1535287, 49.8691304 37.1538539)",,
112191859,ولایت,residential,20,,False,False,95.465,"LINESTRING (49.8690178 37.1535287, 49.8689048 37.1532431, 49.8687181 37.1527042)",,
769893389,,residential,,,False,False,130.429,"LINESTRING (49.8690178 37.1535287, 49.8702654 37.1532558, 49.8704151 37.1531791)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,False,58.17,"LINESTRING (49.8677619 37.1528755, 49.8671305 37.1530184)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,True,36.416,"LINESTRING (49.8677619 37.1528755, 49.8681624 37.1528023)",,
112191854,خیابان فرهنگ,residential,30,,False,True,62.435,"LINESTRING (49.8677619 37.1528755, 49.8679061 37.1534251)",,
112191848,,residential,,,False,False,52.73,"LINESTRING (49.8681168 37.1541718, 49.8682402 37.1546357)",,
112191854,خیابان فرهنگ,residential,30,,False,False,37.964,"LINESTRING (49.8681168 37.1541718, 49.8680228 37.1538387)",,
1051457256,فرهنگ سیزدهم,residential,,,False,False,74.637,"LINESTRING (49.8681168 37.1541718, 49.8672923 37.1543086)",,
1111156829,صدوقی,residential,,,False,False,96.534,"LINESTRING (49.8681168 37.1541718, 49.8691304 37.1538539)",,
112191860,,residential,,,False,True,64.691,"LINESTRING (49.8704666 37.1532665, 49.8711482 37.1530583)",,
112191861,صدوقی,residential,,,False,True,55.626,"LINESTRING (49.8704666 37.1532665, 49.8699363 37.1535341)",,
1111156832,بهارستان,residential,30,,False,False,10.737,"LINESTRING (49.8704666 37.1532665, 49.8704151 37.1531791)",,yes
110398830,بهارستان,residential,30,,False,True,126.201,"LINESTRING (49.8704666 37.1532665, 49.8708661 37.1537837, 49.8708613 37.1539092, 49.870887 37.1540347, 49.8709042 37.1541642, 49.8709484 37.1543045)",,
112191848,,residential,,,False,False,136.841,"LINESTRING (49.8682402 37.1546357, 49.8685218 37.1558457)",,
112191848,,residential,,,False,True,52.73,"LINESTRING (49.8682402 37.1546357, 49.8681168 37.1541718)",,
1051457255,فرهنگ دوازدهم,residential,,,False,True,71.357,"LINESTRING (49.8682402 37.1546357, 49.8674626 37.1548022)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,False,27.532,"LINESTRING (49.8687181 37.1527042, 49.8684155 37.1527602)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,True,69.716,"LINESTRING (49.8687181 37.1527042, 49.8694588 37.1524931)",,
112191859,ولایت,residential,20,,False,True,95.465,"LINESTRING (49.8687181 37.1527042, 49.8689048 37.1532431, 49.8690178 37.1535287)",,
112191862,فاضل خان محّله دو,residential,,,False,False,58.049,"LINESTRING (49.8717729 37.1510745, 49.8712713 37.1507388)",,
112191862,فاضل خان محّله دو,residential,,,False,True,131.701,"LINESTRING (49.8717729 37.1510745, 49.8712176 37.1514209, 49.8707053 37.1518906)",,
158525131,فاضل خان محّله دو,residential,,,False,True,117.492,"LINESTRING (49.8717729 37.1510745, 49.872323 37.1507653, 49.8725992 37.1506499, 49.8724568 37.1504032)",,
112191855,شیرودی,residential,30,,False,False,93.729,"LINESTRING (49.874409 37.153543, 49.8752984 37.1530869)",,
112191855,شیرودی,residential,30,,False,True,127.44399999999999,"LINESTRING (49.874409 37.153543, 49.8739358 37.153291, 49.8734706 37.153176, 49.8731447 37.1530174)",,
769896184,,residential,,,False,False,99.453,"LINESTRING (49.874409 37.153543, 49.8747314 37.1540926, 49.8748591 37.1543617)",,
112191858,خیابان ابو علی سینا,tertiary,,,False,False,100.658,"LINESTRING (49.8759185 37.1551491, 49.8770517 37.1552103)",,
112191858,خیابان ابو علی سینا,tertiary,,,False,True,36.731,"LINESTRING (49.8759185 37.1551491, 49.875514 37.1550771)",,
158178002,,residential,,,False,True,20.013,"LINESTRING (49.87161 37.1482445, 49.8715853 37.1484234)",,
762599906,فیاض رحیمی,residential,20,,False,True,70.082,"LINESTRING (49.87161 37.1482445, 49.8720903 37.1482466, 49.872399 37.1482725)",,
100024354,قدیم دیلمان,residential,60,,False,False,95.042,"LINESTRING (49.8740068 37.1511263, 49.8743536 37.1503175)",,
100024354,قدیم دیلمان,residential,60,,False,True,96.869,"LINESTRING (49.8740068 37.1511263, 49.8738184 37.1514827, 49.8735073 37.1518119, 49.8734382 37.1518587)",,
"[112501392, 1111156838, 1111156839]",شهید چمران,residential,,,False,False,41.488,"LINESTRING (49.8740068 37.1511263, 49.8740905 37.1511335, 49.8741923 37.1511423, 49.8744722 37.1511665)",,yes
112022469,خیابان شهید تقوی نژاد,residential,50,,False,False,42.738,"LINESTRING (49.8698847 37.1499268, 49.870365 37.1498926)",,
112022469,خیابان شهید تقوی نژاد,residential,50,,False,True,117.938,"LINESTRING (49.8698847 37.1499268, 49.8685554 37.1499754)",,
112501398,باران,residential,,,False,True,91.646,"LINESTRING (49.8698847 37.1499268, 49.8699756 37.1507478)",,
159090162,,residential,,,False,False,85.831,"LINESTRING (49.8698847 37.1499268, 49.8697546 37.1491619)",,
112501397,بلوار شهید انصاری,secondary,,,True,False,56.209,"LINESTRING (49.872189 37.1490323, 49.8715816 37.1491777)",,
158525128,نسترن ۳,residential,30,,False,False,97.22800000000001,"LINESTRING (49.872189 37.1490323, 49.8724189 37.1498268, 49.872432 37.1498849)",,
83905269,خیابان امام,secondary,,,False,False,43.43,"LINESTRING (49.8703556 37.1495021, 49.870365 37.1498926)",,
83905269,خیابان امام,secondary,,,False,True,14.765,"LINESTRING (49.8703556 37.1495021, 49.8703284 37.1493711)",,
112501392,شهید چمران,residential,,,False,False,21.837,"LINESTRING (49.8764499 37.1509987, 49.8766925 37.1509644)",,
112501392,شهید چمران,residential,,,False,True,88.847,"LINESTRING (49.8764499 37.1509987, 49.8754622 37.1511354)",,
112191855,شیرودی,residential,30,,False,False,53.772000000000006,"LINESTRING (49.8761147 37.1523285, 49.8765072 37.1521442, 49.8766383 37.1520842)",,
112191855,شیرودی,residential,30,,False,True,119.214,"LINESTRING (49.8761147 37.1523285, 49.8756641 37.1525059, 49.8755031 37.1529377, 49.8752984 37.1530869)",,
112501385,,residential,,,False,False,147.405,"LINESTRING (49.8761147 37.1523285, 49.8757946 37.1517999, 49.8753529 37.1511505)",,
112501392,شهید چمران,residential,,,False,False,9.831,"LINESTRING (49.8753529 37.1511505, 49.8754622 37.1511354)",,
112501392,شهید چمران,residential,,,False,True,34.073,"LINESTRING (49.8753529 37.1511505, 49.8749705 37.1511821)",,
112501385,,residential,,,False,True,147.405,"LINESTRING (49.8753529 37.1511505, 49.8757946 37.1517999, 49.8761147 37.1523285)",,
112501397,بلوار شهید انصاری,secondary,,,True,False,57.749,"LINESTRING (49.8715816 37.1491777, 49.8709576 37.1493272)",,
156779581,,secondary,,,False,False,12.488,"LINESTRING (49.8715816 37.1491777, 49.8715408 37.1490702)",,
110412331,بلوار شهید انصاری,secondary,,,True,False,166.992,"LINESTRING (49.8715408 37.1490702, 49.8733444 37.1486358)",,
156779581,,secondary,,,False,True,12.488,"LINESTRING (49.8715408 37.1490702, 49.8715816 37.1491777)",,
112501394,فارابی,residential,20,,False,True,72.46000000000001,"LINESTRING (49.8715408 37.1490702, 49.8715133 37.1488938, 49.8715853 37.1484234)",,
457976242,,residential,,,False,False,111.94300000000001,"LINESTRING (49.8665928 37.1519546, 49.8669157 37.1525312, 49.8669923 37.1529015)",,
110407958,خیابان امام,secondary,,,True,False,153.924,"LINESTRING (49.8717671 37.1543517, 49.8715357 37.1538696, 49.8711482 37.1530583)",,
157428784,میدان امام رضا,secondary,,roundabout,True,False,7.914999999999999,"LINESTRING (49.8717671 37.1543517, 49.8717938 37.1543412, 49.871823 37.1543366, 49.8718527 37.1543382)",,
157428784,میدان امام رضا,secondary,,roundabout,True,False,2.636,"LINESTRING (49.8719159 37.1544872, 49.8718935 37.1545028)",,
157428784,میدان امام رضا,secondary,,roundabout,True,False,7.912,"LINESTRING (49.8717551 37.1544955, 49.8717355 37.1544777, 49.8717224 37.1544564, 49.8717166 37.1544331)",,
110407954,,tertiary,,,True,False,38.32,"LINESTRING (49.8718808 37.1543459, 49.8723031 37.1544199)",,
157428784,میدان امام رضا,secondary,,roundabout,True,False,18.445999999999998,"LINESTRING (49.8718808 37.1543459, 49.8719055 37.1543591, 49.8719251 37.1543769, 49.8719382 37.1543982, 49.871944 37.1544214, 49.871942 37.1544451, 49.8719325 37.1544675, 49.8719159 37.1544872)",,
112191849,باهنر,residential,,,True,False,17.673,"LINESTRING (49.8717166 37.1544331, 49.8715173 37.1544276)",,
157428784,میدان امام رضا,secondary,,roundabout,True,False,10.543,"LINESTRING (49.8717166 37.1544331, 49.8717186 37.1544094, 49.8717282 37.154387, 49.8717447 37.1543673, 49.8717671 37.1543517)",,
157428784,میدان امام رضا,secondary,,roundabout,True,False,2.633,"LINESTRING (49.8718527 37.1543382, 49.8718808 37.1543459)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,False,69.716,"LINESTRING (49.8694588 37.1524931, 49.8687181 37.1527042)",,
83905360,خیابان ابوذر (۱۶ متری),tertiary,,,False,True,48.73,"LINESTRING (49.8694588 37.1524931, 49.8699821 37.1523586)",,
157430949,میراث,residential,20,,False,True,122.121,"LINESTRING (49.8694588 37.1524931, 49.8689432 37.1515487, 49.8689264 37.1514817)",,
158178000,ارغوان,residential,20,,False,False,39.445,"LINESTRING (49.8738039 37.1485221, 49.8736871 37.1481798)",,
110412331,بلوار شهید انصاری,secondary,,,True,False,158.22299999999998,"LINESTRING (49.8738039 37.1485221, 49.8750194 37.1482268, 49.8755132 37.1481117)",,
158177999,پروانه,residential,20,,False,True,30.316,"LINESTRING (49.8715853 37.1484234, 49.8712435 37.1484339)",,
158178002,,residential,,,False,False,20.013,"LINESTRING (49.8715853 37.1484234, 49.87161 37.1482445)",,
112501394,فارابی,residential,20,,False,False,72.46000000000001,"LINESTRING (49.8715853 37.1484234, 49.8715133 37.1488938, 49.8715408 37.1490702)",,
112501397,بلوار شهید انصاری,secondary,,,True,False,96.28,"LINESTRING (49.8732262 37.1487749, 49.872189 37.1490323)",,
158178231,نسترن چهارم,residential,,,False,True,46.099,"LINESTRING (49.8732262 37.1487749, 49.873211 37.1491893)",,
110412331,بلوار شهید انصاری,secondary,,,True,False,24.468,"LINESTRING (49.8735407 37.1485885, 49.8738039 37.1485221)",,
156779583,,secondary,,,False,False,11.742,"LINESTRING (49.8735407 37.1485885, 49.8735676 37.1486919)",,
112501397,بلوار شهید انصاری,secondary,,,True,False,31.635,"LINESTRING (49.8735676 37.1486919, 49.8732262 37.1487749)",,
156779583,,secondary,,,False,True,11.742,"LINESTRING (49.8735676 37.1486919, 49.8735407 37.1485885)",,
158178231,نسترن چهارم,residential,,,False,False,46.099,"LINESTRING (49.873211 37.1491893, 49.8732262 37.1487749)",,
158178231,نسترن چهارم,residential,,,False,True,40.704,"LINESTRING (49.873211 37.1491893, 49.8732027 37.1495553)",,
457976246,,residential,,,False,False,41.591,"LINESTRING (49.873211 37.1491893, 49.8736676 37.149103)",,
158178231,نسترن چهارم,residential,,,False,False,40.704,"LINESTRING (49.8732027 37.1495553, 49.873211 37.1491893)",,
112191865,فاضل خان محلّه,residential,,,False,True,8.093,"LINESTRING (49.8725454 37.1503856, 49.8724568 37.1504032)",,
158525128,نسترن ۳,residential,30,,False,True,56.575,"LINESTRING (49.8725454 37.1503856, 49.872432 37.1498849)",,
112191865,فاضل خان محلّه,residential,,,False,False,162.126,"LINESTRING (49.8725454 37.1503856, 49.8728136 37.1503946, 49.8731247 37.1503155, 49.8739439 37.1502735, 49.8743536 37.1503175)",,
112191858,خیابان ابو علی سینا,tertiary,,,False,False,118.584,"LINESTRING (49.8737928 37.15453, 49.8750181 37.1549585)",,
158525129,سینای چهارم,residential,20,,False,False,223.631,"LINESTRING (49.8737928 37.15453, 49.8737736 37.1548954, 49.8739131 37.1553615, 49.8739667 37.1555154, 49.8741223 37.1555923, 49.8742273 37.1557164, 49.8744043 37.1564132)",,
1051436304,خیابان ابو علی سینا,tertiary,,,False,True,133.225,"LINESTRING (49.8737928 37.15453, 49.8735858 37.1544743, 49.8731433 37.1544658, 49.8723031 37.1544199)",,
1213982384,خیابان منظریه,residential,,,False,True,68.842,"LINESTRING (49.8751607 37.1562722, 49.8744043 37.1564132)",,
158525127,کوی شهید بهشتی,residential,,,False,False,141.814,"LINESTRING (49.8751607 37.1562722, 49.8752729 37.1561695, 49.8751898 37.1557698, 49.875222 37.1554769, 49.8753262 37.1550448)",,
1213982384,خیابان منظریه,residential,,,False,False,68.842,"LINESTRING (49.8744043 37.1564132, 49.8751607 37.1562722)",,
1213982384,خیابان منظریه,residential,,,False,True,59.422,"LINESTRING (49.8744043 37.1564132, 49.8737493 37.1565275)",,
158525129,سینای چهارم,residential,20,,False,True,223.63099999999997,"LINESTRING (49.8744043 37.1564132, 49.8742273 37.1557164, 49.8741223 37.1555923, 49.8739667 37.1555154, 49.8739131 37.1553615, 49.8737736 37.1548954, 49.8737928 37.15453)",,
112191858,خیابان ابو علی سینا,tertiary,,,False,True,100.658,"LINESTRING (49.8770517 37.1552103, 49.8759185 37.1551491)",,
158536346,میدان پورنوروز,tertiary,,roundabout,True,False,10.751999999999999,"LINESTRING (49.8770517 37.1552103, 49.8770826 37.1551783, 49.8771518 37.1551669)",,
158536346,میدان پورنوروز,tertiary,,roundabout,True,False,4.749,"LINESTRING (49.8770443 37.1552526, 49.8770517 37.1552103)",,
