osmid,ref,name,highway,junction,oneway,reversed,length,geometry,maxspeed
188813136,72,میدان امام حسین,trunk,roundabout,True,False,6.056,"LINESTRING (51.6470238 31.9365781, 51.6470692 31.9365396)",
188813132,,میدان دفاع مقدس,secondary,roundabout,True,False,23.383,"LINESTRING (51.6473104 31.9386617, 51.6473069 31.9386268, 51.6473153 31.9385925, 51.647335 31.9385617, 51.6473644 31.938537, 51.6474008 31.9385205, 51.6474413 31.9385136)",
1192254489,,شهید سید رضا حجازی,tertiary,,True,False,136.41199999999998,"LINESTRING (51.6473104 31.9386617, 51.646827 31.9386915, 51.6465077 31.9387148, 51.6462883 31.9387002, 51.6460205 31.9386439, 51.6458883 31.9385944)",40
199578174,72,انقلاب,trunk,,True,False,49.748,"LINESTRING (51.6470249 31.9367661, 51.6464999 31.9367253)",60
188813136,72,میدان امام حسین,trunk,roundabout,True,False,22.22,"LINESTRING (51.6470249 31.9367661, 51.6469982 31.9367216, 51.6469888 31.9366723, 51.6469977 31.9366229, 51.6470238 31.9365781)",
1140708597,,شهید بشارت,secondary,,True,False,17.904,"LINESTRING (51.6475901 31.9386205, 51.6477798 31.9386237)",30
188813132,,میدان دفاع مقدس,secondary,roundabout,True,False,22.189,"LINESTRING (51.6475901 31.9386205, 51.6475876 31.9386604, 51.6475699 31.9386973, 51.647539 31.9387274, 51.6474982 31.9387473, 51.647452 31.9387547)",
537934272,,خیابان شهید موسوی,secondary,,True,False,108.7,"LINESTRING (51.6472133 31.9368305, 51.6473495 31.9378012)",40
188813136,72,میدان امام حسین,trunk,roundabout,True,False,20.147,"LINESTRING (51.6472133 31.9368305, 51.647153 31.9368315, 51.6471038 31.9368199, 51.6470601 31.9367975, 51.6470249 31.9367661)",
188813132,,میدان دفاع مقدس,secondary,roundabout,True,False,18.191,"LINESTRING (51.647452 31.9387547, 51.6474043 31.9387487, 51.6473618 31.9387295, 51.6473292 31.9386994, 51.6473104 31.9386617)",
537952806,,موسوی,secondary,,True,False,65.487,"LINESTRING (51.647452 31.9387547, 51.6474451 31.9388294, 51.6474306 31.9389872, 51.6474038 31.9393422)",40
188813132,,میدان دفاع مقدس,secondary,roundabout,True,False,20.195999999999998,"LINESTRING (51.6474413 31.9385136, 51.6474839 31.9385171, 51.6475233 31.9385313, 51.647556 31.9385548, 51.6475789 31.9385854, 51.6475901 31.9386205)",
188813136,72,میدان امام حسین,trunk,roundabout,True,False,10.193,"LINESTRING (51.6472341 31.9365168, 51.6472831 31.9365361, 51.6473237 31.9365663)",
537952860,,دکتر علی شریعتی,tertiary,,False,False,13.929,"LINESTRING (51.6470051 31.9406578, 51.6471467 31.9406932)",
1161066646,,موسوی,secondary,,False,False,21.848,"LINESTRING (51.6470051 31.9406578, 51.6468996 31.9408327)",40
188813136,72,میدان امام حسین,trunk,roundabout,True,False,16.259,"LINESTRING (51.6470692 31.9365396, 51.6471206 31.9365178, 51.6471773 31.9365099, 51.6472341 31.9365168)",
