osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,bridge,junction
617155566,True,بلوار بهشتی,secondary,False,13.961,,"LINESTRING (49.1922461 36.2059855, 49.1921645 36.2058786)",,,
617155538,True,بلوار بهشتی,secondary,False,16.278,,"LINESTRING (49.1871015 36.2019156, 49.1872475 36.2018287)",,,
1182638046,False,خیابان هفده شهریور,tertiary,False,25.518,40,"LINESTRING (49.1871015 36.2019156, 49.1868622 36.2020396)",,,
1189902633,False,خیابان طالقانی,secondary,True,56.183,,"LINESTRING (49.1871015 36.2019156, 49.1869363 36.2018627, 49.1866854 36.2018293, 49.1864913 36.2018315)",,,
1072706082,False,ششم,residential,False,25.535,,"LINESTRING (49.1847461 36.201905, 49.184576 36.2017209)",,,
1189902633,False,خیابان طالقانی,secondary,False,15.808,,"LINESTRING (49.1847461 36.201905, 49.1849221 36.2018987)",,,
1189902633,False,خیابان طالقانی,secondary,True,61.796,,"LINESTRING (49.1847461 36.201905, 49.1840594 36.2019474)",,,
234984079,False,خیابان مطهری,tertiary,True,53.157,40,"LINESTRING (49.186199 36.2018645, 49.1866559 36.2021688)",2,,
1189902633,False,خیابان طالقانی,secondary,False,26.483,,"LINESTRING (49.186199 36.2018645, 49.1864913 36.2018315)",,,
1189902633,False,خیابان طالقانی,secondary,True,114.637,,"LINESTRING (49.186199 36.2018645, 49.1849221 36.2018987)",,,
234984079,False,خیابان مطهری,tertiary,False,287.443,40,"LINESTRING (49.186199 36.2018645, 49.1857501 36.2015668, 49.1847109 36.2010446, 49.1835197 36.2004538)",2,,
234984079,False,خیابان مطهری,tertiary,False,74.787,40,"LINESTRING (49.1835197 36.2004538, 49.1828124 36.200098)",2,,
1088233970,False,کوچه سوم,residential,False,97.649,,"LINESTRING (49.1835197 36.2004538, 49.1827698 36.2010902)",,,
234984079,False,خیابان مطهری,tertiary,True,287.443,40,"LINESTRING (49.1835197 36.2004538, 49.1847109 36.2010446, 49.1857501 36.2015668, 49.186199 36.2018645)",2,,
234984925,True,بلوار امیرکبیر,secondary,False,49.587,50,"LINESTRING (49.1928456 36.1998877, 49.1933339 36.2000965)",2,,
235101344,False,خیابان شهید رجائی,secondary,True,208.066,40,"LINESTRING (49.1892162 36.2039179, 49.1876419 36.2052918)",2,,
238163753,True,شهید مصطفی خمینی,tertiary,False,190.721,40,"LINESTRING (49.1892162 36.2039179, 49.1881419 36.2024379)",,,
265025353,False,عدالت,residential,False,182.40699999999998,,"LINESTRING (49.1892162 36.2039179, 49.1892007 36.2042147, 49.1892398 36.2045084, 49.1893087 36.2050327, 49.1895502 36.2055156)",,,
"[617490693, 617490694]",False,,secondary,"[False, True]",57.56400000000001,40,"LINESTRING (49.1892162 36.2039179, 49.1896757 36.2039356, 49.1898357 36.2038664)",,,
235099577,False,خیابان هفده شهریور,tertiary,False,6.77,40,"LINESTRING (49.1826944 36.2064251, 49.1827326 36.2063726)",,,
235101344,False,خیابان شهید رجائی,secondary,False,75.73,40,"LINESTRING (49.1866525 36.206114, 49.1872405 36.2056254)",2,,
235254385,False,خیابان شهید چمران,tertiary,True,49.919,,"LINESTRING (49.1866525 36.206114, 49.1862376 36.2058149)",2,,
238164287,False,خیابان شهید چمران,secondary,False,16.385,,"LINESTRING (49.1866525 36.206114, 49.1867815 36.2062183)",2,,
"[617155538, 617490692, 617155535]",True,بلوار بهشتی,secondary,False,105.134,,"LINESTRING (49.187551 36.2018018, 49.1877672 36.2018013, 49.1879385 36.2018378, 49.1879691 36.2018547, 49.1881652 36.2019633, 49.1884805 36.2021869, 49.1885307 36.2022409)",,yes,
1088243096,False,خیابان سردار جنگل,secondary,False,70.774,,"LINESTRING (49.187551 36.2018018, 49.1875543 36.2015822, 49.1875784 36.2014546, 49.1875838 36.2013291, 49.1876294 36.2011711)",2,,
235101674,False,خیابان سردار جنگل,secondary,False,183.088,,"LINESTRING (49.1876294 36.2011711, 49.1887344 36.1997869)",2,,
1088241919,False,,residential,False,149.788,,"LINESTRING (49.1876294 36.2011711, 49.188026 36.2001969, 49.1880207 36.2001797, 49.1880132 36.2001548, 49.1879483 36.2000294, 49.1878376 36.1999185)",,,
1088243096,False,خیابان سردار جنگل,secondary,True,70.774,,"LINESTRING (49.1876294 36.2011711, 49.1875838 36.2013291, 49.1875784 36.2014546, 49.1875543 36.2015822, 49.187551 36.2018018)",2,,
235101674,False,خیابان سردار جنگل,secondary,True,183.088,,"LINESTRING (49.1887344 36.1997869, 49.1876294 36.2011711)",2,,
235101708,False,شریعتی,secondary,False,98.527,,"LINESTRING (49.1863729 36.1996496, 49.1864549 36.2005332)",,,
1088241918,False,,residential,True,86.722,,"LINESTRING (49.1863729 36.1996496, 49.1868456 36.1995045, 49.1869073 36.199502, 49.1869488 36.199538, 49.187084 36.199788)",,,
235101820,True,شریعتی,secondary,False,105.262,,"LINESTRING (49.1864913 36.2018315, 49.1865022 36.2008849)",,,
1189902633,False,خیابان طالقانی,secondary,True,26.483,,"LINESTRING (49.1864913 36.2018315, 49.186199 36.2018645)",,,
1189902633,False,خیابان طالقانی,secondary,False,56.183,,"LINESTRING (49.1864913 36.2018315, 49.1866854 36.2018293, 49.1869363 36.2018627, 49.1871015 36.2019156)",,,
235101708,False,شریعتی,secondary,True,39.337,,"LINESTRING (49.1865022 36.2008849, 49.1864549 36.2005332)",,,
235101973,True,,secondary,False,41.827,,"LINESTRING (49.1865022 36.2008849, 49.1868834 36.2011014)",1,,
235442970,False,,residential,True,105.236,,"LINESTRING (49.1865022 36.2008849, 49.1859705 36.2007727, 49.1853652 36.2006529)",,,
235101973,True,,secondary,False,88.66400000000002,,"LINESTRING (49.1868834 36.2011014, 49.1870865 36.2013438, 49.1872175 36.2016395, 49.1872475 36.2018287)",1,,
"[671619201, 1088229483, 1088229484, 1088229485]",False,,residential,False,181.04,,"LINESTRING (49.1868834 36.2011014, 49.186878 36.2009088, 49.1868807 36.2008936, 49.1868994 36.2008855, 49.187 36.2008633, 49.187012 36.2008568, 49.1870094 36.200846, 49.1869437 36.2007389, 49.1869423 36.2007249, 49.1869511 36.2007129, 49.1871724 36.2005419, 49.1871835 36.2005325, 49.1871844 36.2005192, 49.1870959 36.2002535, 49.1870871 36.2002449, 49.1870698 36.2002481, 49.1867575 36.2004222, 49.1864549 36.2005332)",,,
235099577,False,خیابان هفده شهریور,tertiary,False,44.77,40,"LINESTRING (49.1839728 36.2044541, 49.1842385 36.2041133)",,,
235254385,False,خیابان شهید چمران,tertiary,False,28.459,,"LINESTRING (49.1839728 36.2044541, 49.1842428 36.2045884)",2,,
235099577,False,خیابان هفده شهریور,tertiary,True,167.703,40,"LINESTRING (49.1839728 36.2044541, 49.1834162 36.2052385, 49.1831202 36.2057936)",,,
235442273,True,مدرس,tertiary,False,53.34,,"LINESTRING (49.1914283 36.2012655, 49.1918004 36.2008914)",,,
238163154,False,,residential,False,60.653000000000006,,"LINESTRING (49.1914283 36.2012655, 49.1917486 36.2014976, 49.1919534 36.2016068)",,,
235442295,True,خاکی,tertiary,False,114.26399999999998,,"LINESTRING (49.1885367 36.2012207, 49.188476 36.2017167, 49.1884744 36.2018373, 49.1884785 36.2020645, 49.1885307 36.2022409)",,,
238163432,False,,residential,False,170.433,,"LINESTRING (49.1885367 36.2012207, 49.1889491 36.2013535, 49.1894158 36.2015786, 49.1897806 36.2017128, 49.1902688 36.201834)",,,
238163355,False,,residential,True,107.558,,"LINESTRING (49.1908681 36.2002834, 49.1918004 36.2008914)",,,
235442295,True,خاکی,tertiary,False,130.641,,"LINESTRING (49.1908681 36.2002834, 49.1907019 36.2002898, 49.1905275 36.2002966, 49.1904336 36.2003002, 49.1901952 36.2003613, 49.1899234 36.200456, 49.1895319 36.2006727)",,,
238164768,True,بلوار امیرکبیر,secondary,False,41.579,60,"LINESTRING (49.1921055 36.1996031, 49.1917482 36.199365)",2,,
235442295,True,خاکی,tertiary,False,141.64100000000002,,"LINESTRING (49.1921055 36.1996031, 49.1915428 36.2001396, 49.1913289 36.2002228, 49.1911643 36.200266, 49.1908681 36.2002834)",,,
234984079,False,خیابان مطهری,tertiary,True,74.787,40,"LINESTRING (49.1828124 36.200098, 49.1835197 36.2004538)",2,,
1088233971,False,ششم,residential,False,102.987,,"LINESTRING (49.1828124 36.200098, 49.1833292 36.1997155, 49.1836791 36.1994917)",,,
235442970,False,,residential,False,192.884,,"LINESTRING (49.1836791 36.1994917, 49.1843546 36.2000954, 49.184581 36.2003009, 49.1846671 36.2003704, 49.1847557 36.2004409, 49.1848494 36.2004875, 49.1852462 36.2006494)",,,
1088233971,False,ششم,residential,True,102.987,,"LINESTRING (49.1836791 36.1994917, 49.1833292 36.1997155, 49.1828124 36.200098)",,,
235442970,False,,residential,False,10.685,,"LINESTRING (49.1852462 36.2006494, 49.1853652 36.2006529)",,,
235442970,False,,residential,True,192.88400000000001,,"LINESTRING (49.1852462 36.2006494, 49.1848494 36.2004875, 49.1847557 36.2004409, 49.1846671 36.2003704, 49.184581 36.2003009, 49.1843546 36.2000954, 49.1836791 36.1994917)",,,
