osmid,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,tunnel
399015902,,ندای بهار ۷,residential,,,False,True,173.23,"LINESTRING (54.3190234 27.6616072, 54.3207206 27.6611981)",
565859253,,بلوار جانباز,tertiary,,,True,False,63.485,"LINESTRING (54.3190234 27.6616072, 54.3191943 27.6621577)",
566258669,,,tertiary_link,,,False,False,9.69,"LINESTRING (54.3192894 27.6625028, 54.3191956 27.6625291)",
565859253,,بلوار جانباز,tertiary,,,True,False,30.546,"LINESTRING (54.3192894 27.6625028, 54.3193553 27.6626377, 54.3194566 27.6627286)",
98356935,94,بلوار ولایت,primary,60,,True,False,121.003,"LINESTRING (54.3194566 27.6627286, 54.3206312 27.6624094)",
70844035,,بلوار جانباز,tertiary,,,True,False,28.296,"LINESTRING (54.3192357 27.6627797, 54.319233 27.6626698, 54.3191956 27.6625291)",
98356935,94,بلوار ولایت,primary,60,,True,False,22.488,"LINESTRING (54.3192357 27.6627797, 54.3193381 27.6627544, 54.3194566 27.6627286)",
399015909,,ندای بهار,residential,,,False,False,65.091,"LINESTRING (54.3208943 27.6617629, 54.3207206 27.6611981)",
1173579973,,ندای بهار ۸,residential,,,False,False,173.085,"LINESTRING (54.3208943 27.6617629, 54.3191943 27.6621577)",
399015909,,ندای بهار,residential,,,False,True,44.156,"LINESTRING (54.3208943 27.6617629, 54.3209631 27.662003, 54.3210046 27.6621478)",
1173579973,,ندای بهار ۸,residential,,,False,True,173.085,"LINESTRING (54.3191943 27.6621577, 54.3208943 27.6617629)",
565859253,,بلوار جانباز,tertiary,,,True,False,39.509,"LINESTRING (54.3191943 27.6621577, 54.3192605 27.6623828, 54.3192894 27.6625028)",
399015902,,ندای بهار ۷,residential,,,False,False,137.729,"LINESTRING (54.32207 27.6608729, 54.3207206 27.6611981)",
399015908,,,tertiary,,,True,False,92.25699999999999,"LINESTRING (54.32207 27.6608729, 54.3221317 27.6607162, 54.3221832 27.6605567, 54.3222245 27.6603948, 54.3222554 27.6602311, 54.3222758 27.6600662)",
399015902,,ندای بهار ۷,residential,,,False,False,173.23,"LINESTRING (54.3207206 27.6611981, 54.3190234 27.6616072)",
399015902,,ندای بهار ۷,residential,,,False,True,137.729,"LINESTRING (54.3207206 27.6611981, 54.32207 27.6608729)",
399015909,,ندای بهار,residential,,,False,False,62.852,"LINESTRING (54.3207206 27.6611981, 54.3205526 27.6606528)",
399015909,,ندای بهار,residential,,,False,True,65.091,"LINESTRING (54.3207206 27.6611981, 54.3208943 27.6617629)",
399015903,,ندای بهار ۶,residential,,,False,False,119.164,"LINESTRING (54.3217199 27.6603708, 54.3205526 27.6606528)",
399015903,,ندای بهار ۶,residential,,,False,True,119.164,"LINESTRING (54.3205526 27.6606528, 54.3217199 27.6603708)",
399015909,,ندای بهار,residential,,,False,False,60.869,"LINESTRING (54.3205526 27.6606528, 54.3203899 27.6601247)",
399015909,,ندای بهار,residential,,,False,True,62.852,"LINESTRING (54.3205526 27.6606528, 54.3207206 27.6611981)",
399015903,,ندای بهار ۶,residential,,,False,False,172.228,"LINESTRING (54.3205526 27.6606528, 54.3204445 27.6606789, 54.3188655 27.6610604)",
565859253,,بلوار جانباز,tertiary,,,True,False,62.759,"LINESTRING (54.3188655 27.6610604, 54.3190234 27.6616072)",
399015903,,ندای بهار ۶,residential,,,False,True,172.228,"LINESTRING (54.3188655 27.6610604, 54.3204445 27.6606789, 54.3205526 27.6606528)",
866412434,,ندای بهار ۵,residential,,,False,False,112.014,"LINESTRING (54.3214789 27.6598342, 54.3204632 27.6601036, 54.3203899 27.6601247)",
399015909,,ندای بهار,residential,,,False,False,63.288,"LINESTRING (54.3203899 27.6601247, 54.3202208 27.6595756)",
399015909,,ندای بهار,residential,,,False,True,60.869,"LINESTRING (54.3203899 27.6601247, 54.3205526 27.6606528)",
866412434,,ندای بهار ۵,residential,,,False,False,171.286,"LINESTRING (54.3203899 27.6601247, 54.3187164 27.660544)",
866412434,,ندای بهار ۵,residential,,,False,True,112.014,"LINESTRING (54.3203899 27.6601247, 54.3204632 27.6601036, 54.3214789 27.6598342)",
565859253,,بلوار جانباز,tertiary,,,True,False,59.269,"LINESTRING (54.3187164 27.660544, 54.3188655 27.6610604)",
866412434,,ندای بهار ۵,residential,,,False,True,171.286,"LINESTRING (54.3187164 27.660544, 54.3203899 27.6601247)",
399015905,,ندای بهار ۴,residential,,,False,False,122.284,"LINESTRING (54.3214073 27.6592516, 54.3202208 27.6595756)",
399015905,,ندای بهار ۴,residential,,,False,False,170.645,"LINESTRING (54.3202208 27.6595756, 54.3185528 27.6599909)",
399015905,,ندای بهار ۴,residential,,,False,True,122.284,"LINESTRING (54.3202208 27.6595756, 54.3214073 27.6592516)",
399015909,,ندای بهار,residential,,,False,False,62.437,"LINESTRING (54.3202208 27.6595756, 54.3200539 27.6590339)",
399015909,,ندای بهار,residential,,,False,True,63.288,"LINESTRING (54.3202208 27.6595756, 54.3203899 27.6601247)",
399015905,,ندای بهار ۴,residential,,,False,True,170.645,"LINESTRING (54.3185528 27.6599909, 54.3202208 27.6595756)",
565859253,,بلوار جانباز,tertiary,,,True,False,63.578,"LINESTRING (54.3185528 27.6599909, 54.3187164 27.660544)",
399015906,,ندای بهار ۳,residential,,,False,False,122.684,"LINESTRING (54.3212575 27.6587496, 54.3200539 27.6590339)",
399015906,,ندای بهار ۳,residential,,,False,False,169.7,"LINESTRING (54.3200539 27.6590339, 54.3183922 27.6594375)",
399015906,,ندای بهار ۳,residential,,,False,True,122.684,"LINESTRING (54.3200539 27.6590339, 54.3212575 27.6587496)",
399015909,,ندای بهار,residential,,,False,False,62.287,"LINESTRING (54.3200539 27.6590339, 54.3198874 27.6584935)",
399015909,,ندای بهار,residential,,,False,True,62.437,"LINESTRING (54.3200539 27.6590339, 54.3202208 27.6595756)",
399015906,,ندای بهار ۳,residential,,,False,True,169.7,"LINESTRING (54.3183922 27.6594375, 54.3200539 27.6590339)",
565859253,,بلوار جانباز,tertiary,,,True,False,63.542,"LINESTRING (54.3183922 27.6594375, 54.3185156 27.6598483, 54.3185528 27.6599909)",
399015907,,ندای بهار ۲,residential,,,False,False,119.722,"LINESTRING (54.3210556 27.6581958, 54.3198874 27.6584935)",
399015907,,ندای بهار ۲,residential,,,False,True,169.307,"LINESTRING (54.318226 27.6588845, 54.3198874 27.6584935)",
565859253,,بلوار جانباز,tertiary,,,True,False,63.632,"LINESTRING (54.318226 27.6588845, 54.3183922 27.6594375)",
399015908,,,tertiary,,,True,False,178.508,"LINESTRING (54.3210046 27.6621478, 54.3213333 27.6618891, 54.3216205 27.6615942, 54.3217541 27.6614248, 54.321874 27.6612476, 54.3219795 27.6610633, 54.32207 27.6608729)",
399015909,,ندای بهار,residential,,,False,False,44.156,"LINESTRING (54.3210046 27.6621478, 54.3209631 27.662003, 54.3208943 27.6617629)",
399015907,,ندای بهار ۲,residential,,,False,False,169.307,"LINESTRING (54.3198874 27.6584935, 54.318226 27.6588845)",
399015907,,ندای بهار ۲,residential,,,False,True,119.722,"LINESTRING (54.3198874 27.6584935, 54.3210556 27.6581958)",
399015909,,ندای بهار,residential,,,False,False,58.88,"LINESTRING (54.3198874 27.6584935, 54.3197353 27.6579814)",
399015909,,ندای بهار,residential,,,False,True,62.287,"LINESTRING (54.3198874 27.6584935, 54.3200539 27.6590339)",
950261723,,ندای بهار,residential,,,False,False,173.089,"LINESTRING (54.3196441 27.6575644, 54.3179478 27.6579714)",
399830894,,شهید کاملی,residential,,,False,False,13.254,"LINESTRING (54.3211414 27.662532, 54.3211807 27.662646)",
484858618,94,بلوار ولایت,primary,60,,True,False,14.021,"LINESTRING (54.3211414 27.662532, 54.3209992 27.6625381)",
399830894,,شهید کاملی,residential,,,False,False,62.502,"LINESTRING (54.3214824 27.6636002, 54.3216408 27.6641445)",
484867781,,شهید کاملی ۳,residential,,,False,False,171.058,"LINESTRING (54.3214824 27.6636002, 54.3198042 27.6639968)",
399830894,,شهید کاملی,residential,,,False,True,68.207,"LINESTRING (54.3214824 27.6636002, 54.3213815 27.6632558, 54.3212982 27.663009)",
399830896,,شهید کاملی ۲,residential,,,False,True,138.284,"LINESTRING (54.3214824 27.6636002, 54.3224906 27.6633408, 54.3226991 27.6632943, 54.3228363 27.6633153)",
399830894,,شهید کاملی,residential,,,False,True,62.502,"LINESTRING (54.3216408 27.6641445, 54.3214824 27.6636002)",
399872132,,شهید کاملی ۵,residential,,,False,False,169.781,"LINESTRING (54.3216408 27.6641445, 54.3199796 27.6645527)",
484867780,,شهید کاملی ۴,residential,,,False,True,40.828,"LINESTRING (54.3216408 27.6641445, 54.3220441 27.6640595)",
399830894,,شهید کاملی,residential,,,False,False,61.28,"LINESTRING (54.3216408 27.6641445, 54.3217704 27.6646633, 54.3217761 27.6646824)",
399830894,,شهید کاملی,residential,,,False,True,64.324,"LINESTRING (54.3219433 27.6652416, 54.3217761 27.6646824)",
399872137,,شهید کاملی ۹,residential,,,False,False,168.28,"LINESTRING (54.3219433 27.6652416, 54.3202892 27.6656212)",
484867783,,شهید کاملی ۸,residential,,,False,True,141.668,"LINESTRING (54.3219433 27.6652416, 54.3233208 27.6648745)",
950135503,,شهید کاملی,residential,,,False,False,60.042,"LINESTRING (54.3219433 27.6652416, 54.3220811 27.6657676)",
98356895,94,بلوار سید عبدالحسین لاری,secondary,60,,True,False,116.112,"LINESTRING (54.3232638 27.6636015, 54.3232222 27.6635357, 54.3230799 27.6633448, 54.322905 27.6631722, 54.3227616 27.6630325, 54.3225079 27.6628056)",
399830896,,شهید کاملی ۲,residential,,,False,False,52.782,"LINESTRING (54.3232638 27.6636015, 54.3230371 27.6634541, 54.3228363 27.6633153)",
399830896,,شهید کاملی ۲,residential,,,False,False,138.284,"LINESTRING (54.3228363 27.6633153, 54.3226991 27.6632943, 54.3224906 27.6633408, 54.3214824 27.6636002)",
399830896,,شهید کاملی ۲,residential,,,False,True,52.782,"LINESTRING (54.3228363 27.6633153, 54.3230371 27.6634541, 54.3232638 27.6636015)",
399830901,,دانش,tertiary,,,False,False,181.36300000000003,"LINESTRING (54.3228363 27.6633153, 54.3225398 27.663161, 54.3222284 27.6630106, 54.3218674 27.6628382, 54.3216338 27.662741, 54.3214922 27.6626783, 54.3214055 27.6626532, 54.32131 27.6626454, 54.321225 27.6626454, 54.3211807 27.662646)",
484867781,,شهید کاملی ۳,residential,,,False,True,171.058,"LINESTRING (54.3198042 27.6639968, 54.3214824 27.6636002)",
566259524,,بلوار سعدی,secondary,,,True,False,64.182,"LINESTRING (54.3198042 27.6639968, 54.3199796 27.6645527)",
484867780,,شهید کاملی ۴,residential,,,False,False,40.828,"LINESTRING (54.3220441 27.6640595, 54.3216408 27.6641445)",
399872132,,شهید کاملی ۵,residential,,,False,True,169.781,"LINESTRING (54.3199796 27.6645527, 54.3216408 27.6641445)",
566259528,,بلوار سعدی,secondary,,,True,False,60.305,"LINESTRING (54.3199796 27.6645527, 54.3201383 27.6650765)",
484867782,,شهید کاملی ۶,residential,,,False,False,142.659,"LINESTRING (54.3231644 27.6643162, 54.3217761 27.6646824)",
399830894,,شهید کاملی,residential,,,False,False,64.324,"LINESTRING (54.3217761 27.6646824, 54.3219433 27.6652416)",
399830898,,شهید کاملی ۷,residential,,,False,False,167.143,"LINESTRING (54.3217761 27.6646824, 54.3201383 27.6650765)",
484867782,,شهید کاملی ۶,residential,,,False,True,142.659,"LINESTRING (54.3217761 27.6646824, 54.3231644 27.6643162)",
399830894,,شهید کاملی,residential,,,False,True,61.28,"LINESTRING (54.3217761 27.6646824, 54.3217704 27.6646633, 54.3216408 27.6641445)",
399830898,,شهید کاملی ۷,residential,,,False,True,167.143,"LINESTRING (54.3201383 27.6650765, 54.3217761 27.6646824)",
566259533,,بلوار سعدی,secondary,,,True,False,62.364,"LINESTRING (54.3201383 27.6650765, 54.3202892 27.6656212)",
484867783,,شهید کاملی ۸,residential,,,False,False,141.668,"LINESTRING (54.3233208 27.6648745, 54.3219433 27.6652416)",
399872137,,شهید کاملی ۹,residential,,,False,True,168.28,"LINESTRING (54.3202892 27.6656212, 54.3219433 27.6652416)",
566259537,,بلوار سعدی,secondary,,,True,False,63.303,"LINESTRING (54.3202892 27.6656212, 54.3204428 27.666174)",
399830900,,شهید کاملی ۱۱,residential,,,False,False,167.552,"LINESTRING (54.3220811 27.6657676, 54.3204428 27.666174)",
950135503,,شهید کاملی,residential,,,False,False,59.139,"LINESTRING (54.3220811 27.6657676, 54.3222293 27.666283)",
950135503,,شهید کاملی,residential,,,False,True,60.042,"LINESTRING (54.3220811 27.6657676, 54.3219433 27.6652416)",
950135504,,شهید کاملی ۱۰,residential,,,False,True,140.268,"LINESTRING (54.3220811 27.6657676, 54.3234509 27.665422)",
399830900,,شهید کاملی ۱۱,residential,,,False,True,167.552,"LINESTRING (54.3204428 27.666174, 54.3220811 27.6657676)",
566259537,,بلوار سعدی,secondary,,,True,False,15.056,"LINESTRING (54.3204428 27.666174, 54.3204819 27.6663049)",
399830894,,شهید کاملی,residential,,,False,True,13.254,"LINESTRING (54.3211807 27.662646, 54.3211414 27.662532)",
399830894,,شهید کاملی,residential,,,False,False,42.003,"LINESTRING (54.3211807 27.662646, 54.3212663 27.6628943, 54.3212982 27.663009)",
399830901,,دانش,tertiary,,,False,True,181.363,"LINESTRING (54.3211807 27.662646, 54.321225 27.6626454, 54.32131 27.6626454, 54.3214055 27.6626532, 54.3214922 27.6626783, 54.3216338 27.662741, 54.3218674 27.6628382, 54.3222284 27.6630106, 54.3225398 27.663161, 54.3228363 27.6633153)",
484858618,94,بلوار ولایت,primary,60,,True,False,58.045,"LINESTRING (54.3196392 27.6628519, 54.3190699 27.662987)",
399830902,,بلوار سعدی,secondary,,,True,False,56.783,"LINESTRING (54.3196392 27.6628519, 54.3195471 27.6629893, 54.3195243 27.6631175, 54.3195796 27.6633331)",
399830902,,بلوار سعدی,secondary,,,True,False,10.746,"LINESTRING (54.3195796 27.6633331, 54.3196147 27.6634246)",
566259530,,بلوار سعدی,secondary,,,True,False,64.944,"LINESTRING (54.3198618 27.6645836, 54.3196803 27.6640221)",
566259531,,شهید کاملی ۱۵,residential,,,False,False,70.601,"LINESTRING (54.3198618 27.6645836, 54.3191753 27.6647665)",
566258673,,بلوار سعدی,secondary,,,True,False,61.84,"LINESTRING (54.3194692 27.663366, 54.3193438 27.6631173, 54.3192089 27.6630145, 54.3190699 27.662987)",
866214146,,,secondary_link,,,True,False,12.241,"LINESTRING (54.3194692 27.663366, 54.3194962 27.6633414, 54.3195344 27.6633302, 54.3195796 27.6633331)",
566259526,,شهید کاملی ۱۴,residential,,,False,False,79.852,"LINESTRING (54.3196803 27.6640221, 54.3189016 27.6642222)",
"[566258673, 566259525]",,بلوار سعدی,secondary,,,True,False,75.86999999999999,"LINESTRING (54.3196803 27.6640221, 54.3195882 27.6637374, 54.3195021 27.6634555, 54.3194692 27.663366)",
566259526,,شهید کاملی ۱۴,residential,,,False,True,79.852,"LINESTRING (54.3189016 27.6642222, 54.3196803 27.6640221)",
566259531,,شهید کاملی ۱۵,residential,,,False,True,70.601,"LINESTRING (54.3191753 27.6647665, 54.3198618 27.6645836)",
566259534,,بلوار سعدی,secondary,,,True,False,60.776,"LINESTRING (54.3200196 27.665112, 54.3198618 27.6645836)",
566259535,,شهید کاملی ۱۶,residential,,,False,False,60.83,"LINESTRING (54.3200196 27.665112, 54.3194249 27.6652598)",
566259535,,شهید کاملی ۱۶,residential,,,False,True,60.83,"LINESTRING (54.3194249 27.6652598, 54.3200196 27.665112)",
566259539,,شهید کاملی ۱۷,residential,,,False,False,49.412,"LINESTRING (54.3201757 27.6656591, 54.3196938 27.6657828)",
566259538,,بلوار سعدی,secondary,,,True,False,62.748000000000005,"LINESTRING (54.3201757 27.6656591, 54.3200587 27.6652428, 54.3200196 27.665112)",
566259539,,شهید کاملی ۱۷,residential,,,False,True,49.412,"LINESTRING (54.3196938 27.6657828, 54.3201757 27.6656591)",
400567110,,پاسداران ۳۱,residential,,,False,True,246.957,"LINESTRING (54.3279729 27.6633442, 54.3266451 27.6643804, 54.3261002 27.6648211)",
1194664504,,,residential,,,False,True,281.81100000000004,"LINESTRING (54.3279729 27.6633442, 54.3278459 27.663209, 54.3276179 27.6628859, 54.3274543 27.6626151, 54.3273041 27.6622279, 54.3270868 27.6615199, 54.3268965 27.6610203)",
70844035,,بلوار جانباز,tertiary,,,True,False,116.565,"LINESTRING (54.3187945 27.6611683, 54.3186997 27.6608505, 54.3184973 27.6601536)",
866412432,,فرهنگیان,residential,,,False,False,77.834,"LINESTRING (54.3187945 27.6611683, 54.3181589 27.6613187, 54.3180321 27.6613525)",
866412432,,فرهنگیان,residential,,,False,True,77.834,"LINESTRING (54.3180321 27.6613525, 54.3181589 27.6613187, 54.3187945 27.6611683)",
484867779,,شهید کاملی ۱,residential,,,False,False,172.119,"LINESTRING (54.3212982 27.663009, 54.3196147 27.6634246)",
399830894,,شهید کاملی,residential,,,False,False,68.207,"LINESTRING (54.3212982 27.663009, 54.3213815 27.6632558, 54.3214824 27.6636002)",
399830894,,شهید کاملی,residential,,,False,True,42.003,"LINESTRING (54.3212982 27.663009, 54.3212663 27.6628943, 54.3211807 27.662646)",
484867779,,شهید کاملی ۱,residential,,,False,True,172.119,"LINESTRING (54.3196147 27.6634246, 54.3212982 27.663009)",
566258671,,بلوار سعدی,secondary,,,True,False,66.306,"LINESTRING (54.3196147 27.6634246, 54.3198042 27.6639968)",
566258669,,,tertiary_link,,,False,True,9.69,"LINESTRING (54.3191956 27.6625291, 54.3192894 27.6625028)",
70844035,,بلوار جانباز,tertiary,,,True,False,156.389,"LINESTRING (54.3191956 27.6625291, 54.3190628 27.6620969, 54.3187945 27.6611683)",
950135503,,شهید کاملی,residential,,,False,True,59.139,"LINESTRING (54.3222293 27.666283, 54.3220811 27.6657676)",
950135505,,شهید کاملی ۱۲,residential,,,False,True,32.584,"LINESTRING (54.3222293 27.666283, 54.3225492 27.6662082)",
866214147,,,secondary_link,,,False,True,12.019,"LINESTRING (54.3204819 27.6663049, 54.3203629 27.6663289)",
866214147,,,secondary_link,,,False,False,12.019,"LINESTRING (54.3203629 27.6663289, 54.3204819 27.6663049)",
399830903,,بلوار سعدی,secondary,,,True,False,76.727,"LINESTRING (54.3203629 27.6663289, 54.320318 27.6661655, 54.3201757 27.6656591)",
399015909,,ندای بهار,residential,,,False,True,58.88,"LINESTRING (54.3197353 27.6579814, 54.3198874 27.6584935)",
1173579972,,ندای بهار ۱,residential,,,False,True,116.853,"LINESTRING (54.3197353 27.6579814, 54.3208855 27.6577236)",
1173579972,,ندای بهار ۱,residential,,,False,False,170.486,"LINESTRING (54.3197353 27.6579814, 54.3189141 27.6581655, 54.3187559 27.6582486, 54.3185574 27.6583294, 54.3180901 27.6584323)",
950135504,,شهید کاملی ۱۰,residential,,,False,False,140.268,"LINESTRING (54.3234509 27.665422, 54.3220811 27.6657676)",
950135505,,شهید کاملی ۱۲,residential,,,False,False,32.584,"LINESTRING (54.3225492 27.6662082, 54.3222293 27.666283)",
70844035,,بلوار جانباز,tertiary,,,True,False,54.805,"LINESTRING (54.3184973 27.6601536, 54.3183492 27.6596785)",
950261723,,ندای بهار,residential,,,False,True,173.089,"LINESTRING (54.3179478 27.6579714, 54.3196441 27.6575644)",
"[565859253, 307656270]",,بلوار جانباز,tertiary,,,True,False,53.132000000000005,"LINESTRING (54.3179478 27.6579714, 54.3179752 27.658059, 54.318011 27.6581737, 54.3180475 27.6582904, 54.3180901 27.6584323)",
962523738,,بلوار پاسداران جنوبی,secondary,,,True,False,142.787,"LINESTRING (54.3270524 27.6661451, 54.3267237 27.6658199, 54.3260873 27.6651868)",
962523743,,,secondary,,,False,False,7.462,"LINESTRING (54.3273718 27.6663426, 54.3273159 27.6663879)",
98356858,,بلوار پاسداران جنوبی,primary,,,True,False,180.017,"LINESTRING (54.3273718 27.6663426, 54.3271439 27.6661172, 54.3265959 27.6655851, 54.3261389 27.6651474)",
962523741,,بلوار پاسداران جنوبی,secondary,,,True,False,37.447,"LINESTRING (54.3273159 27.6663879, 54.3270524 27.6661451)",
