osmid,highway,oneway,reversed,length,geometry,junction,name,bridge
368888717,tertiary,False,False,48.111000000000004,"LINESTRING (50.7846548 32.4184551, 50.7849016 32.4184822, 50.7851411 32.4185753)",,,
368888717,tertiary,False,False,79.642,"LINESTRING (50.7863269 32.4192766, 50.786852 32.4198392)",,,
368888717,tertiary,False,True,137.418,"LINESTRING (50.7863269 32.4192766, 50.7860704 32.4190528, 50.785634 32.4187667, 50.7851411 32.4185753)",,,
880147896,residential,False,False,93.65100000000001,"LINESTRING (50.7863269 32.4192766, 50.7862718 32.4195864, 50.7856509 32.4196577)",,,
368888717,tertiary,False,True,16.65,"LINESTRING (50.7869618 32.4199568, 50.786852 32.4198392)",,,
540437994,tertiary,True,False,49.328,"LINESTRING (50.7869618 32.4199568, 50.7872019 32.4200579, 50.7874469 32.420124)",,,
540437993,tertiary,True,False,2.562,"LINESTRING (50.7872488 32.4203486, 50.7872424 32.4203262)",roundabout,,
540439406,residential,False,False,483.131,"LINESTRING (50.7872488 32.4203486, 50.7870376 32.4204173, 50.7869455 32.4204777, 50.7865604 32.4209198, 50.7861383 32.4215388, 50.7856361 32.4221838, 50.7854974 32.4227117, 50.7853742 32.4232657, 50.7851986 32.4237026, 50.7850315 32.424135)",,,
542794441,residential,False,False,28.628,"LINESTRING (50.7876696 32.4229435, 50.7879729 32.4229163)",,شهدا,
540437998,tertiary,False,False,203.95399999999998,"LINESTRING (50.7876696 32.4229435, 50.7879065 32.4234101, 50.7883212 32.4243102, 50.7884348 32.424658)",,امام خمینی,
540437998,tertiary,False,True,95.84200000000001,"LINESTRING (50.7876696 32.4229435, 50.7875126 32.4225522, 50.7872893 32.4221449)",,امام خمینی,
542794441,residential,False,True,293.322,"LINESTRING (50.7876696 32.4229435, 50.7867901 32.4232307, 50.7865566 32.4234279, 50.7862168 32.4237864, 50.7860044 32.4239836, 50.7856293 32.4240732, 50.7850315 32.424135)",,شهدا,
540437998,tertiary,False,False,55.06,"LINESTRING (50.7885198 32.4259819, 50.7885007 32.4264768)",,امام خمینی,
540437998,tertiary,False,True,48.427,"LINESTRING (50.7885198 32.4259819, 50.7885567 32.4255475)",,امام خمینی,
