osmid,highway,oneway,reversed,length,junction,geometry
886637005,residential,False,False,24.206,,"LINESTRING (56.8789429 30.4253467, 56.8788727 30.4255558)"
886637005,residential,False,True,28.579,,"LINESTRING (56.8789429 30.4253467, 56.8790257 30.4250998)"
886637014,residential,False,False,119.377,,"LINESTRING (56.8789429 30.4253467, 56.8801433 30.4256316)"
886637014,residential,False,True,105.577,,"LINESTRING (56.8789429 30.4253467, 56.8779265 30.4249815)"
886637001,residential,False,False,227.82,,"LINESTRING (56.882462 30.4238938, 56.8803593 30.4229398)"
886637002,tertiary,True,False,25.148,,"LINESTRING (56.882462 30.4238938, 56.8827081 30.4238156)"
886637000,tertiary,True,False,25.088,,"LINESTRING (56.8802634 30.4254151, 56.8802385 30.4256397)"
901535689,residential,False,True,142.473,,"LINESTRING (56.8802634 30.4254151, 56.8816957 30.4257562)"
886637010,tertiary,True,False,9.058,roundabout,"LINESTRING (56.880248 30.4246012, 56.8802969 30.4245315)"
886637015,residential,False,False,97.278,,"LINESTRING (56.880248 30.4246012, 56.8792869 30.424321)"
886636981,tertiary,True,False,6.316,roundabout,"LINESTRING (56.8799625 30.4276837, 56.8799902 30.427699, 56.8800091 30.4277223)"
886636980,residential,False,False,24.637,,"LINESTRING (56.8815508 30.4262383, 56.8816124 30.4260232)"
886636980,residential,False,True,26.996,,"LINESTRING (56.8815508 30.4262383, 56.8814779 30.4264728)"
901535687,residential,False,False,71.55,,"LINESTRING (56.8815508 30.4262383, 56.8808347 30.4260573)"
122118578,tertiary,True,False,139.49,,"LINESTRING (56.8859364 30.4228956, 56.8845806 30.4233504)"
886636997,residential,False,True,42.066,,"LINESTRING (56.8859364 30.4228956, 56.8862864 30.4231237)"
886636994,residential,False,False,70.572,,"LINESTRING (56.8834019 30.4276961, 56.8830886 30.4282704)"
886636994,residential,False,True,69.638,,"LINESTRING (56.8834019 30.4276961, 56.8837417 30.4271426)"
886636995,residential,False,False,229.202,,"LINESTRING (56.8834019 30.4276961, 56.8814779 30.4264728)"
886636995,residential,False,True,104.793,,"LINESTRING (56.8834019 30.4276961, 56.8842901 30.4282453)"
886636994,residential,False,False,56.541,,"LINESTRING (56.8860469 30.4235091, 56.8857684 30.4239573)"
886636994,residential,False,True,48.62,,"LINESTRING (56.8860469 30.4235091, 56.8862864 30.4231237)"
886636981,tertiary,True,False,12.222000000000001,roundabout,"LINESTRING (56.8798466 30.4277575, 56.8798541 30.4277214, 56.8798809 30.427693, 56.8799203 30.4276793)"
886637000,tertiary,True,False,29.221,,"LINESTRING (56.8801551 30.4263925, 56.8801261 30.4266541)"
901535686,residential,False,True,52.829,,"LINESTRING (56.8801551 30.4263925, 56.8806868 30.4265171)"
886636999,residential,False,True,26.9,,"LINESTRING (56.8778442 30.4267978, 56.8778745 30.4265573)"
901535682,residential,False,True,56.542,,"LINESTRING (56.8778442 30.4267978, 56.8783952 30.426979)"
886637005,residential,False,False,34.968,,"LINESTRING (56.8791962 30.4245914, 56.8790949 30.4248935)"
886637005,residential,False,True,31.3,,"LINESTRING (56.8791962 30.4245914, 56.8792869 30.424321)"
901535691,residential,False,False,111.552,,"LINESTRING (56.8791962 30.4245914, 56.8780451 30.4244458)"
901535691,residential,False,True,104.612,,"LINESTRING (56.8791962 30.4245914, 56.8802255 30.4249034)"
886636999,residential,False,False,23.76,,"LINESTRING (56.8780553 30.4242323, 56.8780451 30.4244458)"
886636999,residential,False,True,75.084,,"LINESTRING (56.8780553 30.4242323, 56.8784462 30.4236472)"
886637018,residential,False,False,239.71300000000002,,"LINESTRING (56.8780553 30.4242323, 56.877178 30.42351, 56.876191 30.4227977)"
886636985,residential,False,False,239.112,,"LINESTRING (56.8837417 30.4271426, 56.8816124 30.4260232)"
886636985,residential,False,True,108.278,,"LINESTRING (56.8837417 30.4271426, 56.8847248 30.4276218)"
886636994,residential,False,False,69.638,,"LINESTRING (56.8837417 30.4271426, 56.8834019 30.4276961)"
886636994,residential,False,True,61.575,,"LINESTRING (56.8837417 30.4271426, 56.8840533 30.4266584)"
122118578,tertiary,True,False,62.582,,"LINESTRING (56.8845806 30.4233504, 56.8839723 30.4235544)"
886637003,residential,False,True,132.383,,"LINESTRING (56.8845806 30.4233504, 56.8857684 30.4239573)"
