osmid,bridge,highway,oneway,reversed,length,name,geometry,maxspeed,junction
483714480,,residential,False,True,101.00999999999999,هادی ۱۲,"LINESTRING (52.6277346 36.6413248, 52.6276971 36.6418543, 52.6276671 36.642029, 52.6276327 36.6422288)",30,
483714485,,residential,False,False,32.07,هادی ۶,"LINESTRING (52.6314012 36.6413507, 52.6313985 36.6410623)",30,
1025768968,,residential,False,False,42.071,,"LINESTRING (52.6314012 36.6413507, 52.6309302 36.6413688)",,
483714485,,residential,False,True,163.79,هادی ۶,"LINESTRING (52.6314012 36.6413507, 52.6313985 36.6421362, 52.631538 36.642586, 52.63157 36.6428085)",30,
483714480,,residential,False,False,101.01,هادی ۱۲,"LINESTRING (52.6276327 36.6422288, 52.6276671 36.642029, 52.6276971 36.6418543, 52.6277346 36.6413248)",30,
483714480,,residential,False,True,51.510999999999996,هادی ۱۲,"LINESTRING (52.6276327 36.6422288, 52.6274718 36.6424052, 52.6272498 36.6425729)",30,
483714483,,residential,False,True,94.893,هادی ۱۰,"LINESTRING (52.6276327 36.6422288, 52.6283485 36.6422195, 52.6284181 36.6422619, 52.6284983 36.6424606)",30,
483714480,,residential,False,True,37.336,هادی ۱۲,"LINESTRING (52.6272498 36.6425729, 52.627329 36.6429026)",30,
682437777,,residential,False,True,50.321,شهید باباگلی,"LINESTRING (52.6272498 36.6425729, 52.626686 36.6425852)",,
483714480,,residential,False,False,51.510999999999996,هادی ۱۲,"LINESTRING (52.6272498 36.6425729, 52.6274718 36.6424052, 52.6276327 36.6422288)",30,
483714483,,residential,False,False,22.712,هادی ۱۰,"LINESTRING (52.6285768 36.6426549, 52.6284983 36.6424606)",30,
483714483,,residential,False,True,61.45,هادی ۱۰,"LINESTRING (52.6285768 36.6426549, 52.6284991 36.643204)",30,
682585609,,residential,False,True,114.685,,"LINESTRING (52.6285768 36.6426549, 52.627329 36.6429026)",,
682470748,,residential,False,True,68.555,,"LINESTRING (52.6285768 36.6426549, 52.6287423 36.642848, 52.6290737 36.6431225)",,
483714480,,residential,False,False,37.336,هادی ۱۲,"LINESTRING (52.627329 36.6429026, 52.6272498 36.6425729)",30,
682585609,,residential,False,False,114.685,,"LINESTRING (52.627329 36.6429026, 52.6285768 36.6426549)",,
483714480,,residential,False,True,91.45,هادی ۱۲,"LINESTRING (52.627329 36.6429026, 52.6271821 36.6430638, 52.6270748 36.6432403, 52.6269246 36.64352, 52.6268895 36.6436385)",30,
483714485,,residential,False,False,95.171,هادی ۶,"LINESTRING (52.6316636 36.6436456, 52.631715 36.6432532, 52.6315863 36.642926, 52.63157 36.6428085)",30,
975881351,,secondary,True,False,12.168,میدان اول آبان,"LINESTRING (52.6316636 36.6436456, 52.6317048 36.6436564, 52.6317411 36.6436754, 52.6317734 36.6437057)",,roundabout
975881351,,secondary,True,False,18.964,میدان اول آبان,"LINESTRING (52.6317958 36.6438012, 52.6317826 36.6438336, 52.6317594 36.6438623, 52.631728 36.6438852, 52.6316903 36.643901, 52.6316489 36.6439086)",,roundabout
483714483,,residential,False,False,114.703,هادی ۱۰,"LINESTRING (52.6283812 36.6442312, 52.6284991 36.643204)",30,
342141858,,secondary,True,False,280.475,بلوار آیت الله روحانی,"LINESTRING (52.6283812 36.6442312, 52.6287336 36.6442105, 52.6294783 36.6440884, 52.6299366 36.6440132, 52.6307131 36.6438858, 52.6314675 36.6437625)",,
342141858,,secondary,True,False,145.52100000000002,بلوار آیت الله روحانی,"LINESTRING (52.6267542 36.6443057, 52.6268346 36.6443138, 52.6277841 36.6442664, 52.6283812 36.6442312)",,
483714480,,residential,False,False,75.244,هادی ۱۲,"LINESTRING (52.6267542 36.6443057, 52.6268334 36.6438278, 52.6268895 36.6436385)",30,
483714488,,secondary,True,False,150.40400000000002,بلوار آیت الله روحانی,"LINESTRING (52.6283873 36.6443224, 52.6277519 36.6443697, 52.6272129 36.6443825, 52.6268453 36.6443913, 52.6267054 36.6443795)",,
483714488,,secondary,True,False,21.007,بلوار آیت الله روحانی,"LINESTRING (52.6267054 36.6443795, 52.6264717 36.6443565)",,
483714480,,residential,False,False,91.45,هادی ۱۲,"LINESTRING (52.6268895 36.6436385, 52.6269246 36.64352, 52.6270748 36.6432403, 52.6271821 36.6430638, 52.627329 36.6429026)",30,
483714480,,residential,False,True,75.244,هادی ۱۲,"LINESTRING (52.6268895 36.6436385, 52.6268334 36.6438278, 52.6267542 36.6443057)",30,
545332538,,residential,False,False,95.073,,"LINESTRING (52.6292022 36.6406738, 52.6292241 36.6409047, 52.6292214 36.6411557, 52.6290998 36.6413496, 52.6290329 36.6414954)",30,
682437764,,residential,False,False,178.81199999999998,خیابان غلامی,"LINESTRING (52.6292022 36.6406738, 52.6289567 36.6405762, 52.628711 36.6404865, 52.6285838 36.6403572, 52.6285185 36.6401959, 52.6283586 36.6400017, 52.628261 36.6399416, 52.6278739 36.6398946, 52.6276434 36.6398441)",30,
682437764,,residential,False,True,75.632,خیابان غلامی,"LINESTRING (52.6292022 36.6406738, 52.6294971 36.640605, 52.6298072 36.6405398, 52.63002 36.640495)",30,
545332538,,residential,False,False,26.853,,"LINESTRING (52.6290329 36.6414954, 52.629003 36.6417357)",30,
545332538,,residential,False,True,95.073,,"LINESTRING (52.6290329 36.6414954, 52.6290998 36.6413496, 52.6292214 36.6411557, 52.6292241 36.6409047, 52.6292022 36.6406738)",30,
824645184,,residential,False,True,45.957,,"LINESTRING (52.6290329 36.6414954, 52.6287348 36.6414924, 52.6285185 36.641506)",,
483714483,,residential,False,True,22.712,هادی ۱۰,"LINESTRING (52.6284983 36.6424606, 52.6285768 36.6426549)",30,
483714483,,residential,False,False,94.893,هادی ۱۰,"LINESTRING (52.6284983 36.6424606, 52.6284181 36.6422619, 52.6283485 36.6422195, 52.6276327 36.6422288)",30,
545332538,,residential,False,True,102.46,,"LINESTRING (52.6284983 36.6424606, 52.6288648 36.6423195, 52.6289316 36.64211, 52.6289801 36.6419101, 52.629003 36.6417357)",30,
682437763,,residential,False,True,23.055,خیابان الیاسی,"LINESTRING (52.63002 36.640495, 52.6302767 36.6404713)",30,
682437764,,residential,False,False,75.632,خیابان غلامی,"LINESTRING (52.63002 36.640495, 52.6298072 36.6405398, 52.6294971 36.640605, 52.6292022 36.6406738)",30,
682437774,,residential,False,False,164.207,خیابان شهید پورهاشم,"LINESTRING (52.63002 36.640495, 52.6297625 36.6398778, 52.6297028 36.6395142, 52.629628 36.639059)",,
483714480,,residential,False,True,27.665,هادی ۱۲,"LINESTRING (52.6276984 36.6410777, 52.6277346 36.6413248)",30,
483714480,,residential,False,False,114.983,هادی ۱۲,"LINESTRING (52.6276984 36.6410777, 52.6276726 36.6409019, 52.6276595 36.6408126, 52.6275469 36.6400508)",30,
342141861,,secondary,True,False,208.66299999999998,بلوار معلم,"LINESTRING (52.6369572 36.6429463, 52.6362063 36.6430549, 52.6347213 36.6433059, 52.6346633 36.6433093)",,
342141859,yes,secondary,False,True,5.253,,"LINESTRING (52.6333725 36.6434866, 52.6333148 36.643496)",,
682349617,,residential,False,False,52.499,هادی ۱,"LINESTRING (52.6333725 36.6434866, 52.6334413 36.6439555)",,
342141859,yes,secondary,False,False,88.51100000000001,,"LINESTRING (52.6333725 36.6434866, 52.6341865 36.6433539, 52.6343447 36.6433281)",,
682349617,,residential,False,True,52.499,هادی ۱,"LINESTRING (52.6334413 36.6439555, 52.6333725 36.6434866)",,
1228660955,,residential,False,False,113.16,,"LINESTRING (52.6334413 36.6439555, 52.6331267 36.6439806, 52.632837 36.6439591, 52.6327911 36.6439747, 52.6327769 36.6440093, 52.6328045 36.6444629)",,
1056158998,,residential,True,False,102.89,هادی ۲,"LINESTRING (52.6332503 36.6425665, 52.6333725 36.6434866)",,
682349619,,residential,False,False,139.115,هادی ۲,"LINESTRING (52.6332503 36.6425665, 52.6332691 36.6424739, 52.6333228 36.6422608, 52.6333657 36.6420693, 52.6334086 36.6419229, 52.6334408 36.641768, 52.6334515 36.6416302, 52.6334166 36.6414645, 52.633372 36.6413377)",,
682470747,,residential,False,False,153.044,شهید بهشتی,"LINESTRING (52.6332503 36.6425665, 52.6328125 36.6426063, 52.6324567 36.642624, 52.6320202 36.6426882, 52.63157 36.6428085)",,
682349619,,residential,False,False,7.451,هادی ۲,"LINESTRING (52.6333495 36.640382, 52.6333415 36.6403153)",,
1025768974,,residential,False,False,46.932,,"LINESTRING (52.6333495 36.640382, 52.6338753 36.6403701)",,
682349619,,residential,False,True,82.012,هادی ۲,"LINESTRING (52.6333495 36.640382, 52.6333093 36.6405671, 52.6332718 36.6406919, 52.6332664 36.6408017, 52.6332745 36.6409394, 52.6332906 36.6410793, 52.6333004 36.6411114)",,
682349619,,residential,False,True,7.451,هادی ۲,"LINESTRING (52.6333415 36.6403153, 52.6333495 36.640382)",,
1025768975,,residential,False,False,37.711,,"LINESTRING (52.6333415 36.6403153, 52.6329204 36.6402862)",,
682349619,,residential,False,False,119.89499999999998,هادی ۲,"LINESTRING (52.6333415 36.6403153, 52.6333147 36.640128, 52.6332906 36.6399688, 52.6332825 36.639803, 52.6332611 36.6395641, 52.6332477 36.6394006, 52.6331765 36.6392511)",,
682380284,,residential,False,True,152.851,خیابان قلی نتاج,"LINESTRING (52.6279722 36.6379015, 52.6278009 36.6379093, 52.6274467 36.6379721, 52.6271734 36.6380282, 52.6270879 36.6380407, 52.6269061 36.6380672, 52.6267674 36.6380918, 52.6267078 36.6381023, 52.6265374 36.6381301, 52.626307 36.6382038)",,
682380285,,residential,False,False,122.16800000000002,شهید محمدعلی توسلی,"LINESTRING (52.6279722 36.6379015, 52.6279874 36.6378332, 52.6279388 36.6376675, 52.6278416 36.6373946, 52.627796 36.6372386, 52.627714 36.6369876, 52.6276928 36.636912, 52.6276897 36.636834)",,
682385254,,residential,False,False,179.91199999999998,خیابان امام خمینی,"LINESTRING (52.6279722 36.6379015, 52.6280714 36.6379618, 52.6281259 36.6380465, 52.6281707 36.6381364, 52.6282187 36.6381775, 52.6283115 36.6382289, 52.6284427 36.6382468, 52.6286348 36.6382879, 52.6288108 36.6383136, 52.6291501 36.6383393, 52.6293325 36.6383521, 52.6294125 36.638365, 52.6295149 36.6383804, 52.6296526 36.6384163, 52.6297518 36.638442)",,
682380285,,residential,False,False,120.728,شهید محمدعلی توسلی,"LINESTRING (52.6276897 36.636834, 52.6276897 36.6367658, 52.6276806 36.6366781, 52.6276624 36.636622, 52.6276593 36.6365781, 52.6276624 36.6365075, 52.6276745 36.6363978, 52.627653 36.6362907, 52.6276442 36.6362467, 52.6275743 36.6361053, 52.6274557 36.6358891, 52.6274028 36.6357926)",,
682380285,,residential,False,True,122.168,شهید محمدعلی توسلی,"LINESTRING (52.6276897 36.636834, 52.6276928 36.636912, 52.627714 36.6369876, 52.627796 36.6372386, 52.6278416 36.6373946, 52.6279388 36.6376675, 52.6279874 36.6378332, 52.6279722 36.6379015)",,
682385263,,residential,False,False,263.8620000000001,شهید داداشتبار,"LINESTRING (52.6276897 36.636834, 52.6277777 36.6368284, 52.6279843 36.6367905, 52.6281474 36.6367527, 52.6282525 36.6367353, 52.6283213 36.6367178, 52.6283757 36.6367178, 52.6284482 36.6367266, 52.6285098 36.6367498, 52.628591 36.6367753, 52.6286584 36.6367935, 52.6287526 36.6367993, 52.6288432 36.6367993, 52.62897 36.6368051, 52.6290896 36.6368051, 52.6291839 36.6367964, 52.6293868 36.6367905, 52.6294883 36.6367876, 52.6295417 36.6367911, 52.6296102 36.6367955, 52.6296961 36.6368061, 52.6297777 36.6368132, 52.6298593 36.6368096, 52.6299695 36.6367955, 52.6300401 36.6367725, 52.630104 36.6367459, 52.6303178 36.6366663, 52.6304634 36.636615, 52.6305532 36.6365903)",,
682380285,,residential,False,True,120.728,شهید محمدعلی توسلی,"LINESTRING (52.6274028 36.6357926, 52.6274557 36.6358891, 52.6275743 36.6361053, 52.6276442 36.6362467, 52.627653 36.6362907, 52.6276745 36.6363978, 52.6276624 36.6365075, 52.6276593 36.6365781, 52.6276624 36.636622, 52.6276806 36.6366781, 52.6276897 36.6367658, 52.6276897 36.636834)",,
682385254,,residential,False,False,38.117,خیابان امام خمینی,"LINESTRING (52.6297518 36.638442, 52.6297934 36.6384934, 52.6298318 36.6385704, 52.6298638 36.6386192, 52.6298894 36.6386424, 52.6300123 36.6386964)",,
682385254,,residential,False,True,179.91200000000003,خیابان امام خمینی,"LINESTRING (52.6297518 36.638442, 52.6296526 36.6384163, 52.6295149 36.6383804, 52.6294125 36.638365, 52.6293325 36.6383521, 52.6291501 36.6383393, 52.6288108 36.6383136, 52.6286348 36.6382879, 52.6284427 36.6382468, 52.6283115 36.6382289, 52.6282187 36.6381775, 52.6281707 36.6381364, 52.6281259 36.6380465, 52.6280714 36.6379618, 52.6279722 36.6379015)",,
682385261,,residential,False,True,109.79699999999998,شهید عباسعلی قلی پور,"LINESTRING (52.6297518 36.638442, 52.6298761 36.6383755, 52.6299377 36.6383319, 52.6299916 36.6382942, 52.6300688 36.6382497, 52.6301551 36.6381923, 52.6302059 36.6381574, 52.630369 36.6381021, 52.630677 36.6379712, 52.6307896 36.6379225)",,
682385254,,residential,False,False,54.693999999999996,خیابان امام خمینی,"LINESTRING (52.630648 36.638686, 52.6308432 36.6387399, 52.6311281 36.6388273, 52.6312182 36.6388649)",,
682385254,,residential,False,True,57.438,خیابان امام خمینی,"LINESTRING (52.630648 36.638686, 52.630536 36.638668, 52.6303055 36.6386834, 52.6301263 36.6387117, 52.6300123 36.6386964)",,
1025768969,,residential,False,False,43.488,,"LINESTRING (52.630648 36.638686, 52.6306084 36.6388421, 52.6306272 36.6390734)",,
682385254,,residential,False,False,33.022,خیابان امام خمینی,"LINESTRING (52.6317939 36.6391774, 52.6321598 36.6391328)",,
682437762,,residential,False,False,34.883,خیابان خلیل تبار,"LINESTRING (52.6317939 36.6391774, 52.6318083 36.6394909)",,
682385254,,residential,False,True,62.083,خیابان امام خمینی,"LINESTRING (52.6317939 36.6391774, 52.6315754 36.6390435, 52.6312182 36.6388649)",,
682385254,,residential,False,True,33.022,خیابان امام خمینی,"LINESTRING (52.6321598 36.6391328, 52.6317939 36.6391774)",,
1025768972,,residential,False,False,62.318,,"LINESTRING (52.6321598 36.6391328, 52.6320487 36.6385795)",,
682385254,,residential,False,False,35.073,خیابان امام خمینی,"LINESTRING (52.6321598 36.6391328, 52.6324884 36.6391432, 52.6325523 36.639138)",,
682385255,,residential,True,False,9.735,میدان مادر,"LINESTRING (52.6325523 36.639138, 52.632618 36.6390681)",,roundabout
682385254,,residential,False,True,35.073,خیابان امام خمینی,"LINESTRING (52.6325523 36.639138, 52.6324884 36.6391432, 52.6321598 36.6391328)",,
682385255,,residential,True,False,64.83,میدان مادر,"LINESTRING (52.632618 36.6390681, 52.6329216 36.6390505, 52.6331952 36.6390804, 52.6332431 36.639137, 52.6332498 36.6391855)",,roundabout
682385257,,residential,False,False,106.81,خیابان شهید کامران,"LINESTRING (52.632618 36.6390681, 52.6326817 36.6386441, 52.6327425 36.6382486, 52.6327536 36.6381139)",,
682349619,,residential,False,True,119.89500000000001,هادی ۲,"LINESTRING (52.6331765 36.6392511, 52.6332477 36.6394006, 52.6332611 36.6395641, 52.6332825 36.639803, 52.6332906 36.6399688, 52.6333147 36.640128, 52.6333415 36.6403153)",,
682385255,,residential,True,False,30.983999999999998,میدان مادر,"LINESTRING (52.6331765 36.6392511, 52.6330409 36.6392625, 52.63283 36.63926)",,roundabout
682385255,,residential,True,False,8.451,میدان مادر,"LINESTRING (52.6325815 36.6392103, 52.6325523 36.639138)",,roundabout
682385255,,residential,True,False,9.926,میدان مادر,"LINESTRING (52.6332498 36.6391855, 52.6332083 36.6392329, 52.6331765 36.6392511)",,roundabout
682385256,,residential,False,False,83.935,,"LINESTRING (52.6332498 36.6391855, 52.6333588 36.6391602, 52.6335776 36.6390931, 52.6336839 36.6390541, 52.6337325 36.6390042, 52.6337537 36.6389603, 52.6338023 36.6389237, 52.6339116 36.6388884, 52.634062 36.6388616)",,
682385256,,residential,False,False,36.799,,"LINESTRING (52.634062 36.6388616, 52.63409 36.638859, 52.6342199 36.638847, 52.6344638 36.6387916)",,
682385256,,residential,False,True,83.935,,"LINESTRING (52.634062 36.6388616, 52.6339116 36.6388884, 52.6338023 36.6389237, 52.6337537 36.6389603, 52.6337325 36.6390042, 52.6336839 36.6390541, 52.6335776 36.6390931, 52.6333588 36.6391602, 52.6332498 36.6391855)",,
1025769463,,residential,False,True,114.022,,"LINESTRING (52.634062 36.6388616, 52.6344614 36.6385246, 52.6347296 36.6383427, 52.6348838 36.6380931)",,
682385256,,residential,False,True,36.799,,"LINESTRING (52.6344638 36.6387916, 52.6342199 36.638847, 52.63409 36.638859, 52.634062 36.6388616)",,
682385257,,residential,False,True,106.81,خیابان شهید کامران,"LINESTRING (52.6327536 36.6381139, 52.6327425 36.6382486, 52.6326817 36.6386441, 52.632618 36.6390681)",,
682385258,,residential,True,False,54.688,میدان بهار,"LINESTRING (52.6327536 36.6381139, 52.6327009 36.6380354, 52.6326465 36.6376938, 52.6326694 36.6376385)",,
682385258,,residential,True,False,50.215,میدان بهار,"LINESTRING (52.632892 36.6376851, 52.6328802 36.6378325, 52.6328033 36.6380662, 52.6327536 36.6381139)",,
682385260,,residential,False,True,179.247,,"LINESTRING (52.632892 36.6376851, 52.6329358 36.6376183, 52.6330409 36.6375793, 52.6330916 36.6375636, 52.6332006 36.6375496, 52.6333174 36.6375465, 52.6334148 36.6375496, 52.6336328 36.6375246, 52.6337438 36.6375121, 52.63392 36.6374596, 52.6339815 36.6374341, 52.6340839 36.6373982, 52.6342215 36.6373699, 52.6344936 36.637316, 52.6346088 36.6372826, 52.634691 36.6372732, 52.6347813 36.6372646)",,
682385258,,residential,True,False,16.769000000000002,میدان بهار,"LINESTRING (52.6327425 36.6376117, 52.6328617 36.6376403, 52.632892 36.6376851)",,
682385265,,residential,False,True,154.951,,"LINESTRING (52.6327425 36.6376117, 52.6326987 36.637531, 52.6326145 36.6374174, 52.632555 36.6373154, 52.6324442 36.6371655, 52.6323827 36.6370371, 52.6323498 36.6369301, 52.6323058 36.6368425, 52.6322937 36.6368253, 52.6322695 36.6367973, 52.6322372 36.6367901, 52.6322025 36.6367823, 52.6321301 36.6367661, 52.6320751 36.636708, 52.6320684 36.6366703, 52.6320429 36.6365993, 52.6320174 36.6365337, 52.6319933 36.6364626, 52.6319801 36.6364169)",,
682385258,,residential,True,False,7.171,میدان بهار,"LINESTRING (52.6326694 36.6376385, 52.6327425 36.6376117)",,
682385261,,residential,False,False,194.32399999999998,شهید عباسعلی قلی پور,"LINESTRING (52.6326694 36.6376385, 52.6325946 36.6375809, 52.6324964 36.6374979, 52.6324094 36.6374536, 52.6322282 36.6374187, 52.6320905 36.6374129, 52.6319817 36.6374129, 52.6318585 36.6374129, 52.6317715 36.6374362, 52.6317128 36.6374672, 52.6316483 36.6375205, 52.6316048 36.6375757, 52.6315799 36.6376133, 52.6314236 36.637695, 52.6312641 36.6377415, 52.6311047 36.6377851, 52.6310032 36.6378288, 52.6307896 36.6379225)",,
682385260,,residential,False,False,179.24699999999996,,"LINESTRING (52.6347813 36.6372646, 52.634691 36.6372732, 52.6346088 36.6372826, 52.6344936 36.637316, 52.6342215 36.6373699, 52.6340839 36.6373982, 52.6339815 36.6374341, 52.63392 36.6374596, 52.6337438 36.6375121, 52.6336328 36.6375246, 52.6334148 36.6375496, 52.6333174 36.6375465, 52.6332006 36.6375496, 52.6330916 36.6375636, 52.6330409 36.6375793, 52.6329358 36.6376183, 52.632892 36.6376851)",,
1025768245,,unclassified,False,True,60.681999999999995,,"LINESTRING (52.6347813 36.6372646, 52.6347041 36.6369545, 52.6347443 36.6368426, 52.6348785 36.6368082)",,
1025768247,,tertiary,True,False,69.41499999999999,,"LINESTRING (52.6347813 36.6372646, 52.6348771 36.637399, 52.6350032 36.6378574)",,
682385261,,residential,False,False,109.79699999999998,شهید عباسعلی قلی پور,"LINESTRING (52.6307896 36.6379225, 52.630677 36.6379712, 52.630369 36.6381021, 52.6302059 36.6381574, 52.6301551 36.6381923, 52.6300688 36.6382497, 52.6299916 36.6382942, 52.6299377 36.6383319, 52.6298761 36.6383755, 52.6297518 36.638442)",,
682385261,,residential,False,True,194.32399999999998,شهید عباسعلی قلی پور,"LINESTRING (52.6307896 36.6379225, 52.6310032 36.6378288, 52.6311047 36.6377851, 52.6312641 36.6377415, 52.6314236 36.637695, 52.6315799 36.6376133, 52.6316048 36.6375757, 52.6316483 36.6375205, 52.6317128 36.6374672, 52.6317715 36.6374362, 52.6318585 36.6374129, 52.6319817 36.6374129, 52.6320905 36.6374129, 52.6322282 36.6374187, 52.6324094 36.6374536, 52.6324964 36.6374979, 52.6325946 36.6375809, 52.6326694 36.6376385)",,
682385262,,residential,False,False,151.03200000000004,خیابان شهید کاظم پور,"LINESTRING (52.6307896 36.6379225, 52.6307987 36.6378043, 52.6307287 36.637632, 52.630682 36.6374694, 52.6306611 36.6373822, 52.6306662 36.6373227, 52.6306698 36.637221, 52.6306698 36.6371134, 52.6306553 36.6369854, 52.6306372 36.6368371, 52.6306154 36.6367411, 52.6305532 36.6365903)",,
682385262,,residential,False,True,87.502,خیابان شهید کاظم پور,"LINESTRING (52.6307896 36.6379225, 52.6308075 36.6380149, 52.630851 36.6380934, 52.6309198 36.6382243, 52.6310358 36.6384278, 52.6311411 36.6386542)",,
682385262,,residential,False,False,24.418,خیابان شهید کاظم پور,"LINESTRING (52.6312182 36.6388649, 52.6311411 36.6386542)",,
682385254,,residential,False,False,62.083,خیابان امام خمینی,"LINESTRING (52.6312182 36.6388649, 52.6315754 36.6390435, 52.6317939 36.6391774)",,
682385254,,residential,False,True,54.694,خیابان امام خمینی,"LINESTRING (52.6312182 36.6388649, 52.6311281 36.6388273, 52.6308432 36.6387399, 52.630648 36.638686)",,
682385262,,residential,False,True,24.418,خیابان شهید کاظم پور,"LINESTRING (52.6311411 36.6386542, 52.6312182 36.6388649)",,
1025768971,,residential,False,False,51.856,,"LINESTRING (52.6311411 36.6386542, 52.6316974 36.6385192)",,
682385262,,residential,False,False,87.502,خیابان شهید کاظم پور,"LINESTRING (52.6311411 36.6386542, 52.6310358 36.6384278, 52.6309198 36.6382243, 52.630851 36.6380934, 52.6308075 36.6380149, 52.6307896 36.6379225)",,
682385262,,residential,False,True,151.032,خیابان شهید کاظم پور,"LINESTRING (52.6305532 36.6365903, 52.6306154 36.6367411, 52.6306372 36.6368371, 52.6306553 36.6369854, 52.6306698 36.6371134, 52.6306698 36.637221, 52.6306662 36.6373227, 52.6306611 36.6373822, 52.630682 36.6374694, 52.6307287 36.637632, 52.6307987 36.6378043, 52.6307896 36.6379225)",,
682385263,,residential,False,False,130.52,شهید داداشتبار,"LINESTRING (52.6305532 36.6365903, 52.6307874 36.6365319, 52.6308844 36.6365106, 52.6309969 36.6364894, 52.6311071 36.6364823, 52.6311953 36.6364876, 52.6313011 36.6365106, 52.6313739 36.6365106, 52.631451 36.6365106, 52.631548 36.6365036, 52.6316428 36.6364823, 52.6318038 36.6364523, 52.6319294 36.6364257, 52.6319801 36.6364169)",,
