osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,bridge
229591342,جهاد,tertiary,False,True,27.066,"LINESTRING (50.8957207 32.2796583, 50.8954339 32.2796796)",,,
456606159,ابوذر غفاری,tertiary,False,False,107.591,"LINESTRING (50.8957207 32.2796583, 50.8958248 32.2798614, 50.8961994 32.2805371)",,,
543442589,ابوذر غفاری,tertiary,False,True,49.11,"LINESTRING (50.8957207 32.2796583, 50.8957763 32.279464, 50.8958833 32.279314, 50.8959338 32.2792629)",,,
229591378,۲,residential,False,True,42.382000000000005,"LINESTRING (50.8961994 32.2805371, 50.8961012 32.280555, 50.896033 32.2806763, 50.8960116 32.2808372)",30,,
456606159,ابوذر غفاری,tertiary,False,False,173.37300000000002,"LINESTRING (50.8961994 32.2805371, 50.8965198 32.2810821, 50.8966176 32.2812484, 50.8968851 32.2816842, 50.8969604 32.2818548, 50.8969939 32.2819421)",,,
456606159,ابوذر غفاری,tertiary,False,True,107.591,"LINESTRING (50.8961994 32.2805371, 50.8958248 32.2798614, 50.8957207 32.2796583)",,,
456606159,ابوذر غفاری,tertiary,False,False,32.475,"LINESTRING (50.8969939 32.2819421, 50.8969871 32.2822341)",,,
229591378,۲,residential,False,False,165.53000000000003,"LINESTRING (50.8969939 32.2819421, 50.8968776 32.2819376, 50.8967359 32.2818921, 50.8965136 32.2817769, 50.8963952 32.2816313, 50.8961084 32.2811493, 50.8960259 32.2809643, 50.8960116 32.2808372)",30,,
456606159,ابوذر غفاری,tertiary,False,True,173.373,"LINESTRING (50.8969939 32.2819421, 50.8969604 32.2818548, 50.8968851 32.2816842, 50.8966176 32.2812484, 50.8965198 32.2810821, 50.8961994 32.2805371)",,,
456606159,ابوذر غفاری,tertiary,False,True,32.475,"LINESTRING (50.8969871 32.2822341, 50.8969939 32.2819421)",,,
229591336,میدان شهدا,tertiary,True,False,29.256999999999998,"LINESTRING (50.8970539 32.2828191, 50.8970038 32.2829596, 50.8969164 32.2830495)",,roundabout,
229591336,میدان شهدا,tertiary,True,False,19.976000000000003,"LINESTRING (50.8969164 32.2830495, 50.8968283 32.2830466, 50.8967411 32.2830168, 50.8967225 32.2829966)",,roundabout,
