osmid,oneway,name,highway,reversed,length,bridge,geometry,maxspeed,junction
397121283,True,چای کنار,tertiary,False,31.041,,"LINESTRING (45.771396 38.4312996, 45.7714587 38.4315744)",,
397121284,True,طالقانی,primary,False,20.74,yes,"LINESTRING (45.771396 38.4312996, 45.7711624 38.4313357)",,
205687881,False,شیخ رفیعیان,tertiary,True,149.567,,"LINESTRING (45.7784938 38.4315135, 45.7784 38.4317509, 45.7780208 38.4326952, 45.7779814 38.4327973)",,
205688152,True,خیابان پروین اعتصامی,tertiary,False,124.428,,"LINESTRING (45.7784938 38.4315135, 45.7785188 38.4313289, 45.7786054 38.430398)",,
696228654,True,خیابان استادیوم,tertiary,False,80.271,,"LINESTRING (45.778011 38.4284037, 45.7777126 38.4277207)",,
696228655,True,خیابان شریعتی شرقی,tertiary,False,73.411,,"LINESTRING (45.778011 38.4284037, 45.7788424 38.4282957)",,
370969386,True,خیابان شریعتی شرقی,tertiary,False,28.064,,"LINESTRING (45.7767478 38.4285484, 45.777067 38.4285142)",,
547968890,False,جان اقا,residential,False,30.49,,"LINESTRING (45.7767478 38.4285484, 45.7767087 38.4284921, 45.7764419 38.4284706)",,
370969385,True,خیابان امام خمینی,primary,False,163.894,,"LINESTRING (45.7739672 38.4289559, 45.7740634 38.4303186, 45.7740729 38.4304275)",,
370969386,True,خیابان شریعتی شرقی,tertiary,False,51.748,,"LINESTRING (45.7739672 38.4289559, 45.7744749 38.4288762, 45.7745497 38.4288645)",,
397121287,True,شریعتی غربی,tertiary,False,115.93299999999999,,"LINESTRING (45.7739672 38.4289559, 45.7732998 38.4290303, 45.7726535 38.4291219)",,
397121293,False,شریعتی غربی,tertiary,True,15.649,yes,"LINESTRING (45.7710628 38.4293401, 45.7708839 38.429353)",,
422612067,True,قیام,tertiary,False,38.356,,"LINESTRING (45.7710628 38.4293401, 45.7710186 38.4296833)",,
1247316944,False,,residential,False,31.486,,"LINESTRING (45.7688176 38.4296169, 45.7688048 38.4295923, 45.7687879 38.4295765, 45.768744 38.42955, 45.7685108 38.4294891)",,
705313003,True,خیابان رجایی,secondary,False,124.963,,"LINESTRING (45.774426 38.4306274, 45.7751581 38.4307705, 45.7758143 38.4309104)",,
776654909,True,میدان امام خمینی,primary,False,52.207,,"LINESTRING (45.774426 38.4306274, 45.7744398 38.4306936, 45.7744329 38.4307605, 45.7744057 38.4308241, 45.7743599 38.4308807, 45.774298 38.4309271, 45.7742238 38.4309605, 45.7741415 38.430979)",40,roundabout
123404340,False,خیابان شهید رنجبر,primary,False,61.304,,"LINESTRING (45.7741415 38.430979, 45.774169 38.4315299)",,
776654909,True,میدان امام خمینی,primary,False,19.474,,"LINESTRING (45.7741415 38.430979, 45.7740297 38.430979, 45.7739235 38.4309517)",40,roundabout
758289923,False,خیابان دانشسرا,tertiary,False,22.388,,"LINESTRING (45.7707129 38.4345059, 45.7704567 38.4344897)",,
758289923,False,خیابان دانشسرا,tertiary,True,22.388,,"LINESTRING (45.7704567 38.4344897, 45.7707129 38.4345059)",,
370933469,False,خیابان دانشسرا,tertiary,False,159.048,,"LINESTRING (45.7704567 38.4344897, 45.7701395 38.4344701, 45.7696508 38.43444, 45.7686348 38.4343951)",,
370933470,True,چای کنار,tertiary,False,60.814,,"LINESTRING (45.7704567 38.4344897, 45.7705892 38.4342232, 45.7706797 38.4339721)",,
776654909,True,میدان امام خمینی,primary,False,40.683,,"LINESTRING (45.7740729 38.4304275, 45.7741887 38.4304393, 45.7742933 38.4304799, 45.7743754 38.430545, 45.774426 38.4306274)",40,roundabout
123404340,False,خیابان شهید رنجبر,primary,False,23.706,,"LINESTRING (45.7742664 38.432685, 45.774283 38.4328978)",,
123404340,False,خیابان شهید رنجبر,primary,True,122.011,,"LINESTRING (45.7742664 38.432685, 45.7741706 38.4315903)",,
1050984579,True,قره اغاج,residential,False,124.935,,"LINESTRING (45.7742664 38.432685, 45.7737217 38.4326349, 45.772842 38.432553)",,
205687881,False,شیخ رفیعیان,tertiary,False,5.08,,"LINESTRING (45.7771107 38.4350028, 45.7771304 38.4349598)",,
370958517,True,خیابان مسجد جامع,tertiary,False,79.78399999999999,,"LINESTRING (45.7771107 38.4350028, 45.7769462 38.4348605, 45.7768094 38.4347197, 45.7765533 38.4344346)",,
361599614,False,شهید دینداری ثانی,tertiary,False,39.637,,"LINESTRING (45.7797934 38.4338865, 45.7794669 38.4336382)",,
696228634,False,بن بست آسمانی,residential,False,28.638,,"LINESTRING (45.7797934 38.4338865, 45.7794903 38.4339863)",,
361599614,False,شهید دینداری ثانی,tertiary,False,8.578,,"LINESTRING (45.7794669 38.4336382, 45.7793871 38.433593)",,
361599614,False,شهید دینداری ثانی,tertiary,True,39.637,,"LINESTRING (45.7794669 38.4336382, 45.7797934 38.4338865)",,
361599614,False,شهید دینداری ثانی,tertiary,True,74.818,,"LINESTRING (45.7779814 38.4327973, 45.7786776 38.4331914)",,
205687881,False,شیخ رفیعیان,tertiary,False,149.567,,"LINESTRING (45.7779814 38.4327973, 45.7780208 38.4326952, 45.7784 38.4317509, 45.7784938 38.4315135)",,
205687881,False,شیخ رفیعیان,tertiary,True,251.663,,"LINESTRING (45.7779814 38.4327973, 45.7778908 38.4330394, 45.7772513 38.4346962, 45.7771304 38.4349598)",,
397121282,False,طالقانی,primary,False,83.107,,"LINESTRING (45.7711624 38.4313357, 45.7702266 38.4314814)",,
370934151,True,قیام,tertiary,False,120.19800000000001,,"LINESTRING (45.7711624 38.4313357, 45.7711164 38.4310917, 45.7710178 38.4307058, 45.7708899 38.4303348, 45.7708759 38.4302794)",,
370934151,True,قیام,tertiary,False,23.785,,"LINESTRING (45.7710575 38.4282762, 45.771078 38.4280629)",,
694449611,False,بن بست اعظمی,residential,False,23.398,,"LINESTRING (45.7710575 38.4282762, 45.7709234 38.4282698, 45.7707894 38.4282633)",,
