osmid,oneway,name,highway,reversed,length,junction,geometry,maxspeed
462372090,True,شهدای قهی,secondary,False,33.986,,"LINESTRING (52.4320274 32.566563, 52.4316689 32.5666092)",
539913792,True,میدان جوان,secondary,False,66.827,roundabout,"LINESTRING (52.4320274 32.566563, 52.4318682 32.5665174, 52.431685 32.5664121, 52.4315671 32.5662872, 52.4314996 32.5661898)",
462368156,False,امامزاده,secondary,False,44.156,,"LINESTRING (52.4399199 32.560007, 52.4403373 32.5598228)",
462368156,False,امامزاده,secondary,True,121.56,,"LINESTRING (52.4399199 32.560007, 52.438794 32.5605498)",
539913568,False,,tertiary,False,147.598,,"LINESTRING (52.4399199 32.560007, 52.4391414 32.5588833, 52.439132 32.5588584)",
462368156,False,امامزاده,secondary,False,29.064,,"LINESTRING (52.4358143 32.5618348, 52.4360953 32.5617242)",
462368158,True,میدان سردار شهید امینی,secondary,False,8.766,roundabout,"LINESTRING (52.4358143 32.5618348, 52.4358321 32.5618698, 52.4358385 32.5619102)",
462368153,False,امام,secondary,True,52.082,,"LINESTRING (52.4355876 32.5619301, 52.4350882 32.5621356)",
462368158,True,میدان سردار شهید امینی,secondary,False,17.910000000000004,roundabout,"LINESTRING (52.4355876 32.5619301, 52.4355698 32.5618951, 52.4355634 32.5618546, 52.435583 32.5618167, 52.4356224 32.561793)",
462368153,False,امام,secondary,False,56.346,,"LINESTRING (52.4342908 32.5624637, 52.4348311 32.5622414)",
462368153,False,امام,secondary,True,59.528,,"LINESTRING (52.4342908 32.5624637, 52.4337275 32.5627111)",
539913631,False,شهید امان ا... رضایی,residential,True,159.12900000000002,,"LINESTRING (52.4342908 32.5624637, 52.434622 32.5628194, 52.435176 32.5636798)",
539913792,True,میدان جوان,secondary,False,35.798,roundabout,"LINESTRING (52.4322474 32.5663323, 52.4322491 32.5664215, 52.4322004 32.5665092, 52.4321483 32.5665517, 52.4320895 32.5665673, 52.4320625 32.5665654)",
539913568,False,,tertiary,True,84.548,,"LINESTRING (52.4388586 32.5581338, 52.439132 32.5588584)",
539913743,False,,residential,False,82.81,,"LINESTRING (52.4388586 32.5581338, 52.4380756 32.5584789)",
371679304,False,امام حسین,tertiary,False,18.529,,"LINESTRING (52.4338536 32.5592526, 52.4339537 32.5593963)",
462632125,False,,tertiary,False,113.476,,"LINESTRING (52.4338536 32.5592526, 52.4347556 32.5585718)",
539913599,False,,residential,True,19.299,,"LINESTRING (52.4338536 32.5592526, 52.4337476 32.5594014)",
371679304,False,امام حسین,tertiary,True,77.23400000000001,,"LINESTRING (52.4338536 32.5592526, 52.4336913 32.5590171, 52.4335237 32.5586192)",
371679304,False,امام حسین,tertiary,True,40.238,,"LINESTRING (52.4356224 32.561793, 52.4354051 32.5614809)",
462368158,True,میدان سردار شهید امینی,secondary,False,20.29,roundabout,"LINESTRING (52.4356224 32.561793, 52.435665 32.5617801, 52.4357083 32.5617809, 52.4357498 32.5617877, 52.435784 32.5618086, 52.4358143 32.5618348)",
539913764,True,۲۲ بهمن,tertiary,False,6.434,,"LINESTRING (52.4365254 32.5652947, 52.4365372 32.5653517)",
734811081,True,شریعتی,tertiary,False,113.14,,"LINESTRING (52.4365254 32.5652947, 52.437702 32.5650667)",
539913784,True,ارشاد,tertiary,False,8.34,,"LINESTRING (52.4383702 32.5649384, 52.4383885 32.5650118)",
734811081,True,شریعتی,tertiary,False,159.08499999999998,,"LINESTRING (52.4383702 32.5649384, 52.4390974 32.5648447, 52.4400319 32.5646525)",
734775180,False,مصلی,tertiary,True,16.046,,"LINESTRING (52.4408614 32.5609096, 52.4408022 32.5607742)",
462368156,False,امامزاده,secondary,True,44.156,,"LINESTRING (52.4403373 32.5598228, 52.4399199 32.560007)",
734775180,False,مصلی,tertiary,False,68.173,,"LINESTRING (52.4403373 32.5598228, 52.4406143 32.5603897)",
539913747,False,,residential,True,127.399,,"LINESTRING (52.4408022 32.5607742, 52.4395251 32.5611668)",
734775180,False,مصلی,tertiary,False,16.046,,"LINESTRING (52.4408022 32.5607742, 52.4408614 32.5609096)",
734775180,False,مصلی,tertiary,True,33.337,,"LINESTRING (52.4408022 32.5607742, 52.4406667 32.560497)",
462368145,False,ولیعصر,tertiary,True,29.507,,"LINESTRING (52.4380995 32.5636785, 52.4381423 32.5639414)",
539913761,False,,residential,True,33.004,,"LINESTRING (52.4380995 32.5636785, 52.437748 32.5636969)",
539913755,True,ولیعصر,tertiary,False,50.317,,"LINESTRING (52.4380995 32.5636785, 52.4380016 32.5633699, 52.4379668 32.5633179, 52.4379055 32.5632658)",
462368146,True,میدان ولیعصر,tertiary,False,15.428,roundabout,"LINESTRING (52.4381103 32.5627708, 52.4381572 32.5629038)",
462370728,False,شهید غلامحسین رجایی,residential,False,128.914,,"LINESTRING (52.438324 32.5632553, 52.4396697 32.5630149)",
462368147,True,ولیعصر,tertiary,False,57.128,,"LINESTRING (52.4377578 32.5619289, 52.4379606 32.5624134)",
539913753,False,ولیعصر,tertiary,False,88.094,,"LINESTRING (52.4377578 32.5619289, 52.4375256 32.5611612)",
462368156,False,امامزاده,secondary,False,78.566,,"LINESTRING (52.4375256 32.5611612, 52.4382533 32.5608104)",
539913753,False,ولیعصر,tertiary,True,88.094,,"LINESTRING (52.4375256 32.5611612, 52.4377578 32.5619289)",
462368148,False,قدس,tertiary,False,116.28399999999999,,"LINESTRING (52.4375256 32.5611612, 52.4371874 32.5606349, 52.4369097 32.5602538)",
462368156,False,امامزاده,secondary,True,147.942,,"LINESTRING (52.4375256 32.5611612, 52.436787 32.5614519, 52.4360953 32.5617242)",
462368148,False,قدس,tertiary,False,65.848,,"LINESTRING (52.4369097 32.5602538, 52.4364559 32.5598017)",
736986064,False,,residential,False,39.818,,"LINESTRING (52.4369097 32.5602538, 52.4372515 32.5600411)",
462368148,False,قدس,tertiary,True,116.28399999999999,,"LINESTRING (52.4369097 32.5602538, 52.4371874 32.5606349, 52.4375256 32.5611612)",
462368148,False,قدس,tertiary,True,65.848,,"LINESTRING (52.4364559 32.5598017, 52.4369097 32.5602538)",
462368150,True,قدس,tertiary,False,86.42,,"LINESTRING (52.4364559 32.5598017, 52.4359837 32.559505, 52.4356781 32.5593932)",
