osmid,oneway,highway,reversed,length,name,maxspeed,geometry
1106362871,True,secondary,False,15.935,,,"LINESTRING (56.5622001 30.8139639, 56.5623173 30.8138619)"
118594755,False,tertiary,False,77.214,حافظ,30,"LINESTRING (56.5647153 30.8158958, 56.5641547 30.8163962)"
925188054,False,secondary,False,19.591,باهنر,40,"LINESTRING (56.5647153 30.8158958, 56.5648669 30.8160145)"
925188054,False,secondary,True,31.022,باهنر,40,"LINESTRING (56.5647153 30.8158958, 56.5644738 30.8157092)"
925188050,False,secondary,False,6.077,فردوس,,"LINESTRING (56.5643139 30.8121237, 56.5643586 30.8120848)"
925188050,False,secondary,True,46.358,فردوس,,"LINESTRING (56.5643139 30.8121237, 56.563973 30.8124205)"
1103934175,False,residential,False,61.936,سردار جنگل,30,"LINESTRING (56.5643139 30.8121237, 56.5638749 30.8117137)"
754156651,False,secondary,False,35.666,خیابان شهید چمران,30,"LINESTRING (56.5658688 30.8107701, 56.5655925 30.8105543)"
805196500,True,secondary,False,29.454,امام خمینی,,"LINESTRING (56.5658688 30.8107701, 56.5660885 30.8105842)"
1184590684,False,secondary,True,10.121,خیابان فلسطین,30,"LINESTRING (56.5658688 30.8107701, 56.5659487 30.8108299)"
754156651,False,secondary,False,45.511,خیابان شهید چمران,30,"LINESTRING (56.5642143 30.8095, 56.5638578 30.8092284)"
754156651,False,secondary,True,14.216,خیابان شهید چمران,30,"LINESTRING (56.5642143 30.8095, 56.5643257 30.8095848)"
118594795,False,residential,False,48.232,اسد آبادی,30,"LINESTRING (56.5696347 30.8096714, 56.5692141 30.8094313)"
947535022,False,residential,False,21.254,,,"LINESTRING (56.5696347 30.8096714, 56.5697263 30.8094972)"
118594795,False,residential,True,45.893,اسد آبادی,30,"LINESTRING (56.5696347 30.8096714, 56.569857 30.8098363, 56.5700358 30.8098828)"
118594795,False,residential,False,31.546,اسد آبادی,30,"LINESTRING (56.5703619 30.809928, 56.5700358 30.8098828)"
118594795,False,residential,True,31.693,اسد آبادی,30,"LINESTRING (56.5703619 30.809928, 56.5706881 30.8099804)"
947535020,False,residential,False,6.972,,,"LINESTRING (56.5703619 30.809928, 56.570402 30.8098756)"
947535023,False,residential,True,48.976,,,"LINESTRING (56.5703619 30.809928, 56.5702982 30.8099585, 56.5702599 30.8100024, 56.5702066 30.8100956, 56.5701321 30.8101925, 56.5700661 30.8102785)"
118594795,False,residential,False,31.693,اسد آبادی,30,"LINESTRING (56.5706881 30.8099804, 56.5703619 30.809928)"
118594795,False,residential,True,87.70599999999999,اسد آبادی,30,"LINESTRING (56.5706881 30.8099804, 56.571432 30.8102172, 56.5715383 30.8102737)"
947535024,False,residential,True,83.832,,,"LINESTRING (56.5706881 30.8099804, 56.570609 30.8101505, 56.5704834 30.8103059, 56.5704238 30.8103406, 56.5703684 30.8103534, 56.5702492 30.8103297, 56.5700661 30.8102785)"
72414233,False,residential,True,8.39,سردار جنگل,30,"LINESTRING (56.562135 30.8104627, 56.5622009 30.8105126)"
72414233,False,residential,False,8.39,سردار جنگل,30,"LINESTRING (56.5622009 30.8105126, 56.562135 30.8104627)"
72414233,False,residential,True,14.771,سردار جنگل,30,"LINESTRING (56.5622009 30.8105126, 56.5623288 30.8105873)"
118594487,False,residential,True,109.827,سردار جنگل ۸,30,"LINESTRING (56.5622009 30.8105126, 56.5627856 30.8096621)"
72414230,False,tertiary,False,47.923,ولیعصر,30,"LINESTRING (56.5678052 30.8107969, 56.5682213 30.8110378)"
72414230,False,tertiary,True,40.035,ولیعصر,30,"LINESTRING (56.5678052 30.8107969, 56.5675146 30.8105374)"
806896323,False,residential,False,71.31099999999999,ولیعصر ۱۹,,"LINESTRING (56.5678052 30.8107969, 56.567426 30.8111324, 56.5672877 30.8112592)"
72414233,False,residential,False,78.19,سردار جنگل,30,"LINESTRING (56.5630056 30.810983, 56.5623288 30.8105873)"
72414233,False,residential,True,4.355,سردار جنگل,30,"LINESTRING (56.5630056 30.810983, 56.5630397 30.811009)"
1103422904,False,residential,False,83.135,سردار جنگل ۶,30,"LINESTRING (56.5630056 30.810983, 56.5633662 30.8107368, 56.5636129 30.8104557)"
72414230,False,tertiary,True,47.923,ولیعصر,30,"LINESTRING (56.5682213 30.8110378, 56.5678052 30.8107969)"
1103934144,False,residential,False,51.809,,,"LINESTRING (56.5682213 30.8110378, 56.5684731 30.8106251)"
72414230,False,tertiary,False,47.638000000000005,ولیعصر,30,"LINESTRING (56.5682213 30.8110378, 56.568436 30.8111225, 56.5686985 30.8111272)"
72414230,False,tertiary,False,40.351,ولیعصر,30,"LINESTRING (56.5691721 30.8111019, 56.5695496 30.8112649)"
423534234,False,residential,False,23.585,,30,"LINESTRING (56.5691721 30.8111019, 56.5689787 30.81097)"
72414230,False,tertiary,True,45.542,ولیعصر,30,"LINESTRING (56.5691721 30.8111019, 56.5689969 30.8110916, 56.5686985 30.8111272)"
72414230,False,tertiary,False,45.542,ولیعصر,30,"LINESTRING (56.5686985 30.8111272, 56.5689969 30.8110916, 56.5691721 30.8111019)"
72414230,False,tertiary,True,47.638000000000005,ولیعصر,30,"LINESTRING (56.5686985 30.8111272, 56.568436 30.8111225, 56.5682213 30.8110378)"
423534170,False,residential,False,129.168,,30,"LINESTRING (56.5686985 30.8111272, 56.5684657 30.8117216, 56.5690121 30.8119775)"
925188050,False,secondary,False,14.899,فردوس,,"LINESTRING (56.5652456 30.8113386, 56.5653617 30.8112491)"
925188050,False,secondary,True,26.851,فردوس,,"LINESTRING (56.5652456 30.8113386, 56.5650498 30.8115119)"
"[1103934157, 118594679]",False,residential,True,343.615,فردوس ۱,30,"LINESTRING (56.5652456 30.8113386, 56.5664398 30.8120864, 56.5681284 30.8131875)"
72414233,False,residential,False,4.485,سردار جنگل,30,"LINESTRING (56.5634723 30.8113376, 56.5634365 30.8113115)"
1103934175,False,residential,True,56.809,سردار جنگل,30,"LINESTRING (56.5634723 30.8113376, 56.5638749 30.8117137)"
806895687,False,residential,False,86.628,سردار جنگل ۴,,"LINESTRING (56.5634723 30.8113376, 56.5636011 30.811214, 56.5638091 30.8110184, 56.5640987 30.8107746)"
72232790,False,secondary,False,38.895,خیابان فلسطین,30,"LINESTRING (56.5669196 30.8115609, 56.5666149 30.8113288)"
72232790,False,secondary,True,195.533,خیابان فلسطین,30,"LINESTRING (56.5669196 30.8115609, 56.5684513 30.8127278)"
1103934152,False,residential,True,48.758,فلسطین ۱۲,,"LINESTRING (56.5669196 30.8115609, 56.5670492 30.8114779, 56.5672877 30.8112592)"
925188050,False,secondary,False,55.341,فردوس,,"LINESTRING (56.5646264 30.8118517, 56.5650498 30.8115119)"
925188050,False,secondary,True,36.413,فردوس,,"LINESTRING (56.5646264 30.8118517, 56.5643586 30.8120848)"
"[118594660, 1103934159]",False,residential,False,354.839,فردوس ۳,30,"LINESTRING (56.5646264 30.8118517, 56.5658914 30.8126622, 56.5676 30.8137651)"
925188050,False,secondary,False,36.413,فردوس,,"LINESTRING (56.5643586 30.8120848, 56.5646264 30.8118517)"
925188050,False,secondary,True,6.077,فردوس,,"LINESTRING (56.5643586 30.8120848, 56.5643139 30.8121237)"
"[1103934161, 118594691]",False,residential,True,357.135,فردوس ۵,30,"LINESTRING (56.5643586 30.8120848, 56.5656355 30.8129309, 56.5673139 30.8140529)"
72414230,False,tertiary,True,28.255,ولیعصر,30,"LINESTRING (56.5715834 30.8121432, 56.5713191 30.812029)"
1106343690,False,residential,True,21.363,ولیعصر ۹,,"LINESTRING (56.5715834 30.8121432, 56.5714665 30.812307)"
