osmid,highway,oneway,reversed,length,geometry,name,ref,bridge
"[120020778, 1087496837]",residential,False,True,112.56199999999998,"LINESTRING (52.8813955 36.2967687, 52.8816243 36.2968336, 52.8817256 36.296931, 52.8817726 36.2971214, 52.8817953 36.2971339, 52.8818177 36.2971288, 52.8819386 36.2966847)",,,
1087496833,residential,False,True,105.324,"LINESTRING (52.8813955 36.2967687, 52.8815629 36.2969004, 52.8816723 36.2970896, 52.8818866 36.2976117)",زیولا,,
120017248,residential,False,False,423.74600000000004,"LINESTRING (52.8785567 36.3015163, 52.8786627 36.3014088, 52.8787394 36.3013693, 52.8788861 36.30127, 52.8790492 36.3011319, 52.8791783 36.3009874, 52.8794036 36.300715, 52.8796179 36.3004481, 52.8796408 36.3003305, 52.8795939 36.3002614, 52.8795274 36.3002232, 52.8794416 36.3001799, 52.8793182 36.3001324, 52.8791895 36.3000459, 52.8791144 36.2999724, 52.8790607 36.2998946, 52.8790339 36.2997995, 52.8790634 36.2996244, 52.8791318 36.2994417, 52.8792096 36.2992472, 52.8793451 36.2989391, 52.879451 36.2987738, 52.8795382 36.2986192, 52.8795703 36.2985089, 52.8795757 36.2984235, 52.8795759 36.2983174)",,,
1087499119,residential,False,True,125.02699999999999,"LINESTRING (52.8785567 36.3015163, 52.8787017 36.3015664, 52.8787872 36.3015893, 52.87905 36.3016585, 52.8792474 36.30168, 52.8795015 36.3016298, 52.8798758 36.3014949)",,,
818161833,primary_link,False,True,9.432,"LINESTRING (52.8822179 36.3012306, 52.8822786 36.3012999)",,,
818161847,primary,True,False,154.02800000000002,"LINESTRING (52.8822179 36.3012306, 52.882632 36.3009791, 52.8836821 36.3005106)",شهید اسلامی,417,
1087496836,residential,False,False,63.543000000000006,"LINESTRING (52.8822179 36.3012306, 52.8820849 36.300904, 52.8821619 36.3006849)",زیولا,,
818161847,primary,True,False,111.874,"LINESTRING (52.8813084 36.3019198, 52.8822179 36.3012306)",شهید اسلامی,417,
"[1087499125, 1087499126]",residential,False,False,140.62,"LINESTRING (52.8813084 36.3019198, 52.8810721 36.3018478, 52.8807217 36.3018359, 52.8805881 36.3018016, 52.8802347 36.3015764, 52.8800759 36.3015233, 52.8798758 36.3014949)",,,
848671100,residential,False,True,66.077,"LINESTRING (52.8822212 36.2983142, 52.8829584 36.2983253)",,,
1087496834,residential,False,True,60.403,"LINESTRING (52.8822212 36.2983142, 52.8822581 36.2988566)",زیولا,,
1087496834,residential,False,False,49.712,"LINESTRING (52.8822212 36.2983142, 52.8821649 36.2981537, 52.8820357 36.298009, 52.881935 36.2979472)",زیولا,,
