osmid,name,highway,oneway,reversed,length,geometry,ref,junction,tunnel
570578862,رسالت,residential,False,True,63.494,"LINESTRING (54.6811841 28.6538916, 54.6813024 28.6544531)",,,
868202672,ولیعصر,secondary,False,False,27.344,"LINESTRING (54.6811841 28.6538916, 54.6814011 28.653736)",,,
868202672,ولیعصر,secondary,False,True,38.656,"LINESTRING (54.6811841 28.6538916, 54.6808639 28.6540963)",,,
868202672,ولیعصر,secondary,False,False,38.656,"LINESTRING (54.6808639 28.6540963, 54.6811841 28.6538916)",,,
868202672,ولیعصر,secondary,False,True,98.912,"LINESTRING (54.6808639 28.6540963, 54.6800647 28.6546435)",,,
570727074,,residential,False,True,186.541,"LINESTRING (54.6808639 28.6540963, 54.6802377 28.6540698, 54.6795336 28.6539103, 54.6789783 28.6539549)",,,
570722612,,residential,False,True,78.339,"LINESTRING (54.6859993 28.6504571, 54.686526 28.6509888)",,,
868202672,ولیعصر,secondary,False,True,108.963,"LINESTRING (54.6859993 28.6504571, 54.6851317 28.651074)",,,
570727091,,residential,False,True,29.631,"LINESTRING (54.6841843 28.6517476, 54.6839888 28.6515437)",,,
868202672,ولیعصر,secondary,False,False,80.476,"LINESTRING (54.6841843 28.6517476, 54.6848251 28.651292)",,,
868202672,ولیعصر,secondary,False,True,73.549,"LINESTRING (54.6841843 28.6517476, 54.6835995 28.6521649)",,,
101418026,شیراز- بندرعباس,trunk,True,False,78.679,"LINESTRING (54.6813262 28.658844, 54.6806019 28.659155)",92,,
101418026,شیراز- بندرعباس,trunk,True,False,27.864,"LINESTRING (54.6851639 28.6573822, 54.6848996 28.6574771)",92,,
520778798,,residential,False,False,122.582,"LINESTRING (54.6814737 28.6586147, 54.6807769 28.6576974)",,,
684350468,بندرعباس - شیراز,trunk,True,False,236.811,"LINESTRING (54.6814737 28.6586147, 54.6817065 28.6585138, 54.6825864 28.6581596, 54.6836917 28.6577512)",92,,
868202672,ولیعصر,secondary,False,False,64.582,"LINESTRING (54.6791438 28.6552741, 54.6796656 28.6549168)",,,
570578859,شهید احمدی پور,residential,False,True,296.217,"LINESTRING (54.6791438 28.6552741, 54.6797627 28.6561596, 54.6802065 28.6567123, 54.6805481 28.6571661, 54.680822 28.6574923)",,,
1136937303,,secondary_link,False,False,12.537,"LINESTRING (54.6790199 28.6589748, 54.6789347 28.6588904)",,,
520778798,,residential,False,True,122.582,"LINESTRING (54.6807769 28.6576974, 54.6814737 28.6586147)",,,
389258938,بلوار امام خمینی,secondary,True,False,222.665,"LINESTRING (54.6807769 28.6576974, 54.6800559 28.6582028, 54.6796746 28.6584929, 54.6793833 28.6587107, 54.6790199 28.6589748)",,,
570727095,,residential,False,False,58.922,"LINESTRING (54.6818333 28.6551651, 54.6813259 28.6554524)",,,
570727095,,residential,False,True,117.427,"LINESTRING (54.6818333 28.6551651, 54.6828826 28.654648)",,,
