osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,junction
200911304,خیابان امیرکبیر شرقی,tertiary,False,True,33.103,,"LINESTRING (55.9965739 30.4049728, 55.9962891 30.4048046)",,
781499661,خیابان امیرکبیر شرقی,secondary,False,False,26.245,,"LINESTRING (55.9965739 30.4049728, 55.9967918 30.4051156)",,
781499662,خیابان امام خمینی,secondary,False,False,59.379,82,"LINESTRING (55.9965739 30.4049728, 55.9961743 30.4053807)",,
781499656,خیابان امام خمینی,tertiary,True,False,37.687999999999995,82,"LINESTRING (55.9965739 30.4049728, 55.9966274 30.4048775, 55.996704 30.4047978, 55.9967943 30.4046943)",,
468407986,شهید هنری,residential,False,True,85.987,,"LINESTRING (55.9954471 30.3979156, 55.9961885 30.3983504)",30,
627707165,خیابان جانبازان,tertiary,False,False,61.937,,"LINESTRING (55.9954471 30.3979156, 55.9950646 30.3983644)",,
781499654,خیابان معلم,residential,False,True,29.351,,"LINESTRING (55.9929167 30.3991528, 55.9927584 30.3993787)",,
1236410987,خیابان معلم,residential,False,False,21.59,,"LINESTRING (55.9929167 30.3991528, 55.9929121 30.3990748, 55.9928972 30.3990232, 55.992869 30.3989652)",,
133914116,شهید دستغیب,residential,False,True,71.178,,"LINESTRING (55.9972657 30.3989904, 55.9976993 30.3984709)",30,
468407986,شهید هنری,residential,False,False,37.955,,"LINESTRING (55.9972657 30.3989904, 55.9969385 30.3987984)",30,
468407986,شهید هنری,residential,False,True,13.729,,"LINESTRING (55.9972657 30.3989904, 55.9973851 30.3990585)",30,
133914034,هفده شهریور ۲۱,residential,False,False,69.893,,"LINESTRING (55.9943714 30.3996862, 55.9937806 30.4000542)",30,
805395847,بلوار هفدهم شهریور,tertiary,True,False,37.843,,"LINESTRING (55.9943714 30.3996862, 55.9940374 30.399505)",,
628409826,معلم ۹,residential,False,True,53.186,,"LINESTRING (55.9911247 30.4017094, 55.9915739 30.4014289)",30,
781499654,خیابان معلم,residential,False,False,78.194,,"LINESTRING (55.9911247 30.4017094, 55.9915465 30.4011076)",,
781499654,خیابان معلم,residential,False,True,9.044,,"LINESTRING (55.9911247 30.4017094, 55.9910759 30.401779)",,
200911304,خیابان امیرکبیر شرقی,tertiary,False,False,49.242,,"LINESTRING (55.9910759 30.401779, 55.9915059 30.402021)",,
200911304,خیابان امیرکبیر شرقی,tertiary,False,True,124.699,,"LINESTRING (55.9910759 30.401779, 55.9899913 30.4011605)",,
781499654,خیابان معلم,residential,False,False,9.044,,"LINESTRING (55.9910759 30.401779, 55.9911247 30.4017094)",,
"[781750352, 781499654]",خیابان معلم,residential,False,True,64.518,,"LINESTRING (55.9910759 30.401779, 55.9910125 30.4018694, 55.9907105 30.4022661)",,
133914114,,residential,False,True,54.049,,"LINESTRING (55.9907007 30.4019494, 55.9902473 30.4022381)",30,
133914097,خیابان بهشتی,tertiary,False,False,64.021,,"LINESTRING (55.9944331 30.403751, 55.993991 30.4041824)",,
133914097,خیابان بهشتی,tertiary,False,True,66.372,,"LINESTRING (55.9944331 30.403751, 55.9948634 30.4032835)",,
200911304,خیابان امیرکبیر شرقی,tertiary,False,False,61.585,,"LINESTRING (55.9944331 30.403751, 55.9949695 30.4040555)",,
200911304,خیابان امیرکبیر شرقی,tertiary,False,True,97.655,,"LINESTRING (55.9944331 30.403751, 55.9935955 30.4032516)",,
133914099,خیابان عباسیه,secondary,False,False,62.864,,"LINESTRING (55.998488 30.4061641, 55.9982078 30.4066752)",,
781499661,خیابان امیرکبیر شرقی,secondary,False,False,42.602,,"LINESTRING (55.998488 30.4061641, 55.9988681 30.4063624)",,
781499661,خیابان امیرکبیر شرقی,secondary,False,True,2.412,,"LINESTRING (55.998488 30.4061641, 55.9984666 30.4061527)",,
468050501,بلوار طالقانی,primary,True,False,32.863,,"LINESTRING (55.9921436 30.3980792, 55.9923724 30.3978592)",,
133914124,هفدهم شهریور,tertiary,False,True,54.719,,"LINESTRING (55.9915085 30.3980971, 55.9910908 30.3977619)",,
200911204,,tertiary,True,False,61.114000000000004,,"LINESTRING (55.9915085 30.3980971, 55.9916566 30.3981102, 55.9921436 30.3980792)",,
468050501,بلوار طالقانی,primary,True,False,70.165,,"LINESTRING (55.9916511 30.3985458, 55.9921436 30.3980792)",,
200911219,هفدهم شهریور,tertiary,True,False,52.449999999999996,,"LINESTRING (55.9916511 30.3985458, 55.9915822 30.3982009, 55.9915085 30.3980971)",,
133914097,خیابان بهشتی,tertiary,False,False,57.402,,"LINESTRING (55.9991281 30.3986807, 55.9987529 30.3990829)",,
468407993,بهشتی ۸,residential,False,False,75.128,,"LINESTRING (55.9991281 30.3986807, 55.9987961 30.3984758, 55.9984911 30.3982875)",30,
468050501,بلوار طالقانی,primary,True,False,117.948,,"LINESTRING (55.9892874 30.4007052, 55.9898025 30.4002339, 55.9901256 30.3999469, 55.9901359 30.3999374)",,
200911304,خیابان امیرکبیر شرقی,tertiary,False,False,61.016,,"LINESTRING (55.9894759 30.4008388, 55.9899913 30.4011605)",,
781499655,خیابان امام خمینی,tertiary,True,False,13.138,82,"LINESTRING (55.9993533 30.4018805, 55.9992736 30.4019766)",,
627707165,خیابان جانبازان,tertiary,False,False,78.63,,"LINESTRING (55.9950646 30.3983644, 55.9945853 30.3989381)",,
627707165,خیابان جانبازان,tertiary,False,True,61.937,,"LINESTRING (55.9950646 30.3983644, 55.9954471 30.3979156)",,
627707165,خیابان جانبازان,tertiary,False,True,6.83,,"LINESTRING (55.9945381 30.3989841, 55.9945853 30.3989381)",,
627707165,خیابان جانبازان,tertiary,False,False,69.057,,"LINESTRING (55.9945381 30.3989841, 55.9943854 30.3991437, 55.9940899 30.3994701)",,
"[628404330, 448048907]","['جانبازان ۴۲', 'هفده شهریور ۲۶']",residential,False,True,183.82999999999998,,"LINESTRING (55.9945381 30.3989841, 55.9935113 30.398462, 55.9930382 30.3989356)",30,
448048908,معلم ۴,residential,False,False,81.109,,"LINESTRING (55.992553 30.3996717, 55.9918744 30.3992364)",30,
781499654,خیابان معلم,residential,False,False,38.073,,"LINESTRING (55.992553 30.3996717, 55.9927584 30.3993787)",,
781499654,خیابان معلم,residential,False,True,54.458,,"LINESTRING (55.992553 30.3996717, 55.9922592 30.4000908)",,
468868033,معلم ۳,residential,False,True,110.99099999999999,,"LINESTRING (55.992553 30.3996717, 55.9930726 30.3999749, 55.9932442 30.400042, 55.9935184 30.4002176)",30,
781499654,خیابان معلم,residential,False,False,54.458,,"LINESTRING (55.9922592 30.4000908, 55.992553 30.3996717)",,
781499654,خیابان معلم,residential,False,True,25.829,,"LINESTRING (55.9922592 30.4000908, 55.9921199 30.4002896)",,
"[628409819, 448048909]","['طالقانی ۳۵', 'معلم ۶']",residential,False,False,127.984,,"LINESTRING (55.9922592 30.4000908, 55.9916448 30.3997235, 55.9911596 30.3994387)",30,
674642376,خیابان معلم,residential,False,False,62.106,,"LINESTRING (55.9896763 30.4037955, 55.9893153 30.4042592)",,
