osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,junction
55488369,رسالت,tertiary,False,False,51.894,,"LINESTRING (59.3695825 36.3116525, 59.3699006 36.3112625)",,
458867027,رسالت۶,residential,False,True,29.547,30,"LINESTRING (59.3695825 36.3116525, 59.3693052 36.3117963)",,
55488369,رسالت,tertiary,False,True,71.993,,"LINESTRING (59.3695825 36.3116525, 59.3694989 36.3117816, 59.3694686 36.3118651, 59.369452 36.3119783, 59.3694721 36.3122787)",,
55456115,صاحب الزمان,tertiary,False,True,114.86200000000001,,"LINESTRING (59.3705456 36.3095302, 59.371542 36.3095444, 59.3718255 36.3095703)",,
55488369,رسالت,tertiary,False,True,70.37700000000001,,"LINESTRING (59.3705456 36.3095302, 59.3705934 36.309713, 59.3707089 36.310045, 59.3707204 36.3100845, 59.3707312 36.3101446)",,
458854465,خیابان صاحب الزمان۱۲ - شهید عابدین زاده,residential,True,False,110.88400000000001,30,"LINESTRING (59.3705456 36.3095302, 59.3705277 36.3093795, 59.3713483 36.3090021, 59.3713975 36.3089806, 59.3714461 36.308977)",,
458854466,صاحب الزمان,tertiary,False,True,87.89,,"LINESTRING (59.3705456 36.3095302, 59.3698827 36.3094955, 59.3695668 36.3094789)",,
458854466,صاحب الزمان,tertiary,False,False,87.89,,"LINESTRING (59.3695668 36.3094789, 59.3698827 36.3094955, 59.3705456 36.3095302)",,
"[458867041, 706613157]","['لقمان ۵', 'صاحب الزمان ۱۴']",residential,False,False,395.41,30,"LINESTRING (59.3695668 36.3094789, 59.3695796 36.3091629, 59.3699077 36.3079171, 59.3701313 36.3079924, 59.370363 36.308094, 59.3706273 36.3082087, 59.3706634 36.3082133, 59.3710135 36.3082578, 59.3714851 36.3082447, 59.3718347 36.3081792, 59.3722266 36.3080769)",,
55488368,امام خمینی,trunk,True,False,8.321,,"LINESTRING (59.3720148 36.3139994, 59.3721061 36.3140131)",2,
"[87150674, 708493093]","['امام خمینی ۲۶', 'ناظمی ۲']",residential,False,True,164.969,30,"LINESTRING (59.3720148 36.3139994, 59.3719415 36.3139057, 59.3716919 36.3135065, 59.3716432 36.3134578, 59.3706298 36.3131777)",,
55456115,صاحب الزمان,tertiary,False,False,62.056,,"LINESTRING (59.3744443 36.3096478, 59.373752 36.3096325)",,
55488380,میدان صاحب الزمان,secondary,True,False,37.113,,"LINESTRING (59.3744443 36.3096478, 59.3744675 36.3095955, 59.3745139 36.3095542, 59.3745762 36.3095304, 59.3746452 36.3095276, 59.3747102 36.3095464, 59.3747614 36.3095837)",,roundabout
55456115,صاحب الزمان,tertiary,False,False,61.937,,"LINESTRING (59.373752 36.3096325, 59.3730608 36.3096278)",,
