osmid,oneway,name,highway,reversed,length,geometry,bridge,maxspeed,junction
435474043,False,,residential,True,55.147,"LINESTRING (52.5162313 36.6798401, 52.5164395 36.6803071)",,,
435474039,False,,residential,True,78.99,"LINESTRING (52.517324 36.6802691, 52.5164395 36.6803071)",,,
435474039,False,,residential,False,78.99,"LINESTRING (52.5164395 36.6803071, 52.517324 36.6802691)",,,
435474043,False,,residential,False,55.147,"LINESTRING (52.5164395 36.6803071, 52.5162313 36.6798401)",,,
435474043,False,,residential,True,53.811,"LINESTRING (52.5164395 36.6803071, 52.5166426 36.6807628)",,,
435474036,False,موعد 15,residential,False,54.669999999999995,"LINESTRING (52.5181957 36.6805444, 52.5182386 36.6807444, 52.5182412 36.6808217, 52.5182118 36.6808907, 52.5181179 36.6810069)",,,
435474036,False,موعد 15,residential,True,158.745,"LINESTRING (52.5181957 36.6805444, 52.5181018 36.6803293, 52.5179355 36.6801658, 52.5177236 36.6800324, 52.5176929 36.6800039, 52.5176727 36.6799658, 52.5176458 36.6798302, 52.5176287 36.679806, 52.5176056 36.6797937, 52.517578 36.6797898, 52.5169756 36.679815)",,,
853805438,False,,residential,False,174.341,"LINESTRING (52.5181957 36.6805444, 52.5187768 36.6806152, 52.5188573 36.6801527, 52.5189646 36.6797924, 52.5189914 36.6795342)",,,
853805439,False,,residential,False,59.568,"LINESTRING (52.5181179 36.6810069, 52.5175028 36.680798)",,,
435474036,False,موعد 15,residential,False,68.066,"LINESTRING (52.5181179 36.6810069, 52.518075 36.681065, 52.5176319 36.6814777)",,,
435474036,False,موعد 15,residential,True,54.67,"LINESTRING (52.5181179 36.6810069, 52.5182118 36.6808907, 52.5182412 36.6808217, 52.5182386 36.6807444, 52.5181957 36.6805444)",,,
435474034,False,موعود,residential,True,22.769,"LINESTRING (52.5161862 36.681213, 52.5161921 36.6813016, 52.5161992 36.6814175)",,,
435474043,False,,residential,False,80.557,"LINESTRING (52.5161862 36.681213, 52.5166857 36.6810151, 52.5167191 36.6809918, 52.5167282 36.6809434, 52.5166426 36.6807628)",,,
435474034,False,موعود,residential,False,56.297,"LINESTRING (52.5162296 36.6819232, 52.5162216 36.6817856, 52.5161992 36.6814175)",,,
435474034,False,موعود,residential,True,64.533,"LINESTRING (52.5162296 36.6819232, 52.5163289 36.6819392, 52.516412 36.6819444, 52.5164494 36.6819499, 52.5164807 36.6819575, 52.5165254 36.6819866, 52.5165377 36.6820199, 52.5165462 36.682054, 52.5165626 36.6821263, 52.5165792 36.6821624, 52.5166293 36.6821986, 52.5167457 36.6822082)",,,
435474034,False,موعود,residential,False,18.191,"LINESTRING (52.5169485 36.6822136, 52.5167998 36.6822022, 52.5167457 36.6822082)",,,
435474034,False,موعود,residential,True,33.06,"LINESTRING (52.5169485 36.6822136, 52.5170558 36.6822201, 52.5172247 36.6822459, 52.5173045 36.6822813)",,,
435474036,False,موعد 15,residential,True,102.07300000000001,"LINESTRING (52.5169485 36.6822136, 52.517273 36.6818759, 52.5175761 36.6815296, 52.5176319 36.6814777)",,,
435766607,False,موعد ۶,residential,True,48.248,"LINESTRING (52.5178577 36.6827965, 52.5176053 36.6831803)",,,
708825093,False,موعد ۱۱,residential,False,55.151,"LINESTRING (52.5178577 36.6827965, 52.5181996 36.6823832)",,,
435474034,False,موعود,residential,False,76.756,"LINESTRING (52.5178577 36.6827965, 52.5177317 36.6826696, 52.5175815 36.6824868, 52.5174474 36.6823448, 52.5173045 36.6822813)",,,
435474034,False,موعود,residential,True,45.611000000000004,"LINESTRING (52.5178577 36.6827965, 52.5181635 36.683003, 52.5182512 36.6830585)",,,
435474042,False,فاضلی,secondary,True,14.24,"LINESTRING (52.5171871 36.6830869, 52.517035 36.6830479)",,,
975336567,False,,residential,False,18.679,"LINESTRING (52.5171871 36.6830869, 52.5171385 36.6832503)",,,
435474042,False,فاضلی,secondary,False,38.762,"LINESTRING (52.5171871 36.6830869, 52.517564 36.6831654, 52.5176053 36.6831803)",,,
435474034,False,موعود,residential,True,19.425,"LINESTRING (52.5186034 36.6832633, 52.5185814 36.6834371)",,,
435474034,False,موعود,residential,False,38.811,"LINESTRING (52.5186034 36.6832633, 52.5183674 36.6831321, 52.5182512 36.6830585)",,,
435764275,False,ولیعصر ۳,residential,False,76.383,"LINESTRING (52.5186034 36.6832633, 52.5190034 36.6831585, 52.5194057 36.6830242)",,,
435474034,False,موعود,residential,False,19.425,"LINESTRING (52.5185814 36.6834371, 52.5186034 36.6832633)",,,
1178384364,False,,residential,True,21.608,"LINESTRING (52.5185814 36.6834371, 52.5185565 36.6836304)",yes,,
435474042,False,فاضلی,secondary,False,70.912,"LINESTRING (52.5185814 36.6834371, 52.5186691 36.6834451, 52.5192592 36.6835483, 52.5193589 36.683569)",,,
435474042,False,فاضلی,secondary,True,92.559,"LINESTRING (52.5185814 36.6834371, 52.5182453 36.6834064, 52.5180039 36.683316, 52.5178859 36.6832816, 52.5176053 36.6831803)",,,
435478750,False,شهیدان کارگران,tertiary,False,30.355,"LINESTRING (52.5268975 36.6833829, 52.527102 36.6833211, 52.5272163 36.6832872)",,,
435478750,False,شهیدان کارگران,tertiary,True,57.858999999999995,"LINESTRING (52.5268975 36.6833829, 52.5265052 36.6834814, 52.5262721 36.683519)",,,
435790266,False,,residential,False,106.197,"LINESTRING (52.5268975 36.6833829, 52.5270216 36.6836615, 52.5270645 36.684081, 52.5270417 36.6843186)",,,
435479791,False,امام خمینی ۱۹,residential,True,36.588,"LINESTRING (52.5263675 36.6852783, 52.5263739 36.6856073)",,,
435475086,False,شهیدان رحیمی,residential,True,47.856,"LINESTRING (52.5263675 36.6852783, 52.5264126 36.6852734, 52.5269024 36.685244)",,,
"[435790277, 435479791]",False,امام خمینی ۱۹,residential,"[False, True]",104.79499999999999,"LINESTRING (52.5263675 36.6852783, 52.5263596 36.6848675, 52.5263724 36.6845937, 52.5263471 36.6843369)",,,
53380046,True,امام خمینی,primary,False,42.863,"LINESTRING (52.5263739 36.6856073, 52.5268419 36.6856953)",,,
435479791,False,امام خمینی ۱۹,residential,False,36.588,"LINESTRING (52.5263739 36.6856073, 52.5263675 36.6852783)",,,
435760297,False,,residential,False,76.525,"LINESTRING (52.5175137 36.6833464, 52.5178141 36.6834668, 52.5180608 36.6835389, 52.5183103 36.6835969)",,,
435760297,False,,residential,True,35.123,"LINESTRING (52.5175137 36.6833464, 52.5171878 36.6832635, 52.5171385 36.6832503)",,,
435769096,False,شهدا ۳۵,residential,True,172.78099999999998,"LINESTRING (52.5175137 36.6833464, 52.5174211 36.6835943, 52.5174479 36.6838976, 52.517456 36.6841707, 52.5174479 36.6842589, 52.5174291 36.6843256, 52.5174264 36.684502, 52.5174264 36.6848866)",,,
435760297,False,,residential,False,22.272000000000002,"LINESTRING (52.5183103 36.6835969, 52.5184887 36.6836228, 52.5185565 36.6836304)",,,
435760297,False,,residential,True,76.525,"LINESTRING (52.5183103 36.6835969, 52.5180608 36.6835389, 52.5178141 36.6834668, 52.5175137 36.6833464)",,,
667255220,False,,residential,True,63.12800000000001,"LINESTRING (52.5183103 36.6835969, 52.5182312 36.6838116, 52.5181944 36.6838301, 52.5181503 36.6838304, 52.5179429 36.6838269, 52.5178094 36.6838339)",,,
435760297,False,,residential,False,19.755,"LINESTRING (52.5192732 36.6837411, 52.5194878 36.6837852)",,,
435760297,False,,residential,True,65.485,"LINESTRING (52.5192732 36.6837411, 52.5190667 36.683698, 52.5188776 36.6836496, 52.5186885 36.6836453, 52.5185565 36.6836304)",,,
435769177,False,شهدا ۳۹,residential,False,112.388,"LINESTRING (52.5192732 36.6837411, 52.5192249 36.6838104, 52.519147 36.6839438, 52.5190707 36.6840868, 52.5189164 36.6844137, 52.5188863 36.6845023, 52.5188823 36.6846894)",,,
435760297,False,,residential,False,16.262,"LINESTRING (52.5194878 36.6837852, 52.5196621 36.6838282)",,,
435760297,False,,residential,True,19.755,"LINESTRING (52.5194878 36.6837852, 52.5192732 36.6837411)",,,
706566088,False,شهدا ۴۱,residential,True,24.632,"LINESTRING (52.5194878 36.6837852, 52.5194655 36.684006)",,,
435760297,False,,residential,False,34.586,"LINESTRING (52.5196621 36.6838282, 52.5200482 36.6838578)",,,
435760297,False,,residential,True,16.262,"LINESTRING (52.5196621 36.6838282, 52.5194878 36.6837852)",,,
706566090,False,,residential,True,20.282,"LINESTRING (52.5196621 36.6838282, 52.5196627 36.6840106)",,,
435760297,False,,residential,True,34.586,"LINESTRING (52.5200482 36.6838578, 52.5196621 36.6838282)",,,
"[667405726, 435762038, 667405727]",True,ولیعصر,primary,False,15.760000000000002,"LINESTRING (52.5200482 36.6838578, 52.5200519 36.6838373, 52.5200713 36.6837286, 52.5200733 36.6837175)",yes,,
435474042,False,فاضلی,secondary,True,7.24,"LINESTRING (52.5201514 36.6837353, 52.5200733 36.6837175)",,,
1177250045,False,فاضلی,residential,False,164.808,"LINESTRING (52.5201514 36.6837353, 52.5202868 36.6837696, 52.5204779 36.6838448, 52.5209145 36.6840094, 52.5209972 36.6840172, 52.5210643 36.6840043, 52.5217232 36.6835628)",,,
"[667405724, 435762037, 1177250046]",True,ولیعصر,primary,False,41.115,"LINESTRING (52.5201514 36.6837353, 52.5201487 36.6837482, 52.5201373 36.6837934, 52.5201266 36.6838504, 52.5201279 36.6839042, 52.52014 36.6839316, 52.5201715 36.6839547, 52.5202399 36.6839827, 52.5203233 36.6840149)",yes,,
"[53380027, 53380043]",True,بلوار شهدا,primary,False,43.737,"LINESTRING (52.5206461 36.6848755, 52.5207201 36.6848681, 52.521136 36.6848664)",yes,60,
435762037,True,ولیعصر,primary,False,112.59500000000001,"LINESTRING (52.5203233 36.6840149, 52.5204223 36.6840531, 52.5205557 36.6841284, 52.5206456 36.684186, 52.5206805 36.6842413, 52.5207059 36.684308, 52.5206986 36.684408, 52.5206852 36.6844871, 52.5206657 36.6846769, 52.5206461 36.6848755)",,,
435762038,True,ولیعصر,primary,False,24.139000000000003,"LINESTRING (52.520048 36.6840743, 52.5200432 36.684033, 52.5200411 36.6838988, 52.5200482 36.6838578)",,,
435762172,True,,primary_link,False,26.578,"LINESTRING (52.520048 36.6840743, 52.520114 36.6840366, 52.520173 36.684014, 52.5202347 36.6840065, 52.5203233 36.6840149)",,,
435763509,False,,residential,False,82.874,"LINESTRING (52.5228558 36.6807822, 52.5227834 36.680879, 52.5227002 36.6809349, 52.5225768 36.6809801, 52.5223569 36.6810081, 52.5220361 36.6809885)",,,
"[667405712, 667405713, 435763940, 435763509]",False,,residential,True,95.92800000000001,"LINESTRING (52.5228558 36.6807822, 52.5228719 36.6806768, 52.5228714 36.6805813, 52.5228531 36.6803606, 52.5228399 36.6801755, 52.5228552 36.6801453, 52.5228819 36.6801346, 52.522939 36.6801239, 52.5230652 36.6801205, 52.523127 36.6801189)",yes,,
435763510,False,,residential,True,64.31700000000001,"LINESTRING (52.5228558 36.6807822, 52.5229365 36.6809653, 52.5229778 36.6810537, 52.5230325 36.681237, 52.5230606 36.6813358)",,,
435763506,False,ولیعصر,residential,False,51.879000000000005,"LINESTRING (52.5220361 36.6809885, 52.5220106 36.6811326, 52.5219596 36.681451)",,,
435763509,False,,residential,True,82.874,"LINESTRING (52.5220361 36.6809885, 52.5223569 36.6810081, 52.5225768 36.6809801, 52.5227002 36.6809349, 52.5227834 36.680879, 52.5228558 36.6807822)",,,
1184125382,False,ولیعصر 10,residential,True,26.295,"LINESTRING (52.5220361 36.6809885, 52.521969 36.680939, 52.5218818 36.6808853, 52.5217954 36.6808561)",,,
435763506,False,ولیعصر,residential,False,5.036,"LINESTRING (52.5219596 36.681451, 52.521956 36.6814962)",,,
1075761240,False,ولیعصر ۸,residential,True,66.536,"LINESTRING (52.5219596 36.681451, 52.5212283 36.6813323)",,,
435763506,False,ولیعصر,residential,True,51.879000000000005,"LINESTRING (52.5219596 36.681451, 52.5220106 36.6811326, 52.5220361 36.6809885)",,,
229418897,True,ولیعصر,primary,False,35.264,"LINESTRING (52.5210314 36.6816185, 52.5211803 36.6813247)",,,
435763507,False,ولیعصر ۶,residential,True,4.46,"LINESTRING (52.5210314 36.6816185, 52.5210792 36.6816303)",,,
435763507,False,ولیعصر ۶,residential,False,49.17900000000001,"LINESTRING (52.5212938 36.6819636, 52.5213085 36.6818625, 52.5212897 36.6817291, 52.5212535 36.6816797, 52.5211664 36.6816474, 52.5210792 36.6816303)",,,
435763507,False,ولیعصر ۶,residential,True,164.11,"LINESTRING (52.5212938 36.6819636, 52.5212763 36.6820142, 52.5212549 36.6820507, 52.5212482 36.6821088, 52.5213032 36.682211, 52.5213622 36.6823056, 52.5214064 36.6823766, 52.5214151 36.6824164, 52.5214165 36.6824557, 52.5213923 36.6825239, 52.5214024 36.6825783, 52.5214413 36.6826987, 52.5214426 36.682753, 52.5214057 36.6828009, 52.5212991 36.6828289, 52.5212207 36.6828461, 52.5211892 36.6828907, 52.5211939 36.6829472, 52.5212214 36.6830065, 52.5212951 36.6831152, 52.521385 36.6832324)",,,
706569425,False,ولیعصر ۴,residential,False,54.733999999999995,"LINESTRING (52.5212938 36.6819636, 52.5209878 36.6821856, 52.5208416 36.6822964)",,,
435763506,False,ولیعصر,residential,True,157.69899999999998,"LINESTRING (52.5222426 36.6832299, 52.5221474 36.6829524, 52.5220817 36.682662, 52.522024 36.6823426, 52.5219945 36.6822189, 52.5219569 36.6819447, 52.5219478 36.6818342)",,,
"[435763508, 435763510]",False,,residential,False,119.20199999999998,"LINESTRING (52.5222426 36.6832299, 52.5222829 36.6832137, 52.5223781 36.6831707, 52.5225712 36.6830965, 52.5227943 36.6830041, 52.5228233 36.6829793, 52.5228488 36.6829406, 52.5229091 36.6826319, 52.5229485 36.6824497)",,,
1177250045,False,فاضلی,residential,True,59.294,"LINESTRING (52.5222426 36.6832299, 52.5219422 36.6834259, 52.5217232 36.6835628)",,,
853805443,False,,residential,False,47.532,"LINESTRING (52.521385 36.6832324, 52.5217232 36.6835628)",,,
435763505,False,ولیعصر ۲,residential,True,57.641,"LINESTRING (52.521385 36.6832324, 52.5213856 36.6832418, 52.5213816 36.6832486, 52.5212951 36.6832931, 52.5209438 36.6834749, 52.5208512 36.6835136)",,,
435763507,False,ولیعصر ۶,residential,False,164.11,"LINESTRING (52.521385 36.6832324, 52.5212951 36.6831152, 52.5212214 36.6830065, 52.5211939 36.6829472, 52.5211892 36.6828907, 52.5212207 36.6828461, 52.5212991 36.6828289, 52.5214057 36.6828009, 52.5214426 36.682753, 52.5214413 36.6826987, 52.5214024 36.6825783, 52.5213923 36.6825239, 52.5214165 36.6824557, 52.5214151 36.6824164, 52.5214064 36.6823766, 52.5213622 36.6823056, 52.5213032 36.682211, 52.5212482 36.6821088, 52.5212549 36.6820507, 52.5212763 36.6820142, 52.5212938 36.6819636)",,,
706566093,False,,residential,False,36.392,"LINESTRING (52.5208512 36.6835136, 52.520965 36.6838279)",,,
435763505,False,ولیعصر ۲,residential,False,57.641,"LINESTRING (52.5208512 36.6835136, 52.5209438 36.6834749, 52.5212951 36.6832931, 52.5213816 36.6832486, 52.5213856 36.6832418, 52.521385 36.6832324)",,,
435763505,False,ولیعصر ۲,residential,True,62.212,"LINESTRING (52.5208512 36.6835136, 52.5207734 36.6835298, 52.5207171 36.6835362, 52.520575 36.6835308, 52.5203443 36.6835513, 52.5201587 36.6835615)",,,
435763505,False,ولیعصر ۲,residential,False,5.672,"LINESTRING (52.5200951 36.6835621, 52.5201587 36.6835615)",,,
229418897,True,ولیعصر,primary,False,53.045,"LINESTRING (52.5200951 36.6835621, 52.5202418 36.6832529, 52.5203078 36.6831166)",,,
435763940,False,,residential,False,62.85,"LINESTRING (52.5238314 36.6801003, 52.523127 36.6801189)",,,
435763940,False,,residential,True,121.633,"LINESTRING (52.5238314 36.6801003, 52.5251845 36.6799626)",,,
1149233559,False,,residential,False,33.849,"LINESTRING (52.5238314 36.6801003, 52.5238936 36.6804006)",,,
1149233559,False,,residential,True,50.649,"LINESTRING (52.5238314 36.6801003, 52.5237554 36.6796489)",,,
686419775,False,,residential,False,17.263,"LINESTRING (52.5239816 36.6808187, 52.5241734 36.6807977)",,,
1149233559,False,,residential,False,23.642,"LINESTRING (52.5239816 36.6808187, 52.5240624 36.6810212)",,,
1149233559,False,,residential,True,47.148,"LINESTRING (52.5239816 36.6808187, 52.5239059 36.68046, 52.5238936 36.6804006)",,,
1149233559,False,,residential,True,108.142,"LINESTRING (52.5243571 36.6819631, 52.5242927 36.6816619, 52.5241532 36.6812489, 52.5240624 36.6810212)",,,
435764275,False,ولیعصر ۳,residential,False,51.671,"LINESTRING (52.5197879 36.6829245, 52.5199475 36.6829499, 52.5200498 36.6829961, 52.5201846 36.6830501, 52.5202768 36.6830971, 52.5203078 36.6831166)",,,
435764275,False,ولیعصر ۳,residential,True,35.849000000000004,"LINESTRING (52.5197879 36.6829245, 52.5194352 36.6830144, 52.5194057 36.6830242)",,,
706566096,False,ولیعصر ۱,residential,True,95.779,"LINESTRING (52.5197879 36.6829245, 52.5197836 36.682951, 52.5197315 36.683193, 52.5196588 36.6834096, 52.5196405 36.6834309, 52.5196179 36.683436, 52.5194415 36.6834156, 52.519423 36.6834188, 52.5194053 36.6834301, 52.5193589 36.683569)",,,
435764275,False,ولیعصر ۳,residential,False,4.383,"LINESTRING (52.5203078 36.6831166, 52.5203537 36.6831307)",,,
229418897,True,ولیعصر,primary,False,41.799,"LINESTRING (52.5203078 36.6831166, 52.5203826 36.682962, 52.5204772 36.6827661)",,,
435764275,False,ولیعصر ۳,residential,True,51.671,"LINESTRING (52.5203078 36.6831166, 52.5202768 36.6830971, 52.5201846 36.6830501, 52.5200498 36.6829961, 52.5199475 36.6829499, 52.5197879 36.6829245)",,,
"[435765825, 435793955]",False,بهشتی ۲۲,residential,"[False, True]",84.148,"LINESTRING (52.5178253 36.6787346, 52.5182464 36.6790271, 52.5183278 36.6791114, 52.5183855 36.6791748, 52.5185411 36.6791705)",yes,,
435765843,False,,residential,True,113.31799999999998,"LINESTRING (52.5178253 36.6787346, 52.517541 36.6790379, 52.5172835 36.6793369, 52.517094 36.6795676)",,,
435765832,False,,residential,False,39.663,"LINESTRING (52.5166501 36.6795453, 52.517094 36.6795676)",,,
435765832,False,,residential,True,34.339,"LINESTRING (52.5166501 36.6795453, 52.5162658 36.6795259)",,,
435765832,False,,residential,True,39.663,"LINESTRING (52.517094 36.6795676, 52.5166501 36.6795453)",,,
435765843,False,,residential,False,113.31800000000001,"LINESTRING (52.517094 36.6795676, 52.5172835 36.6793369, 52.517541 36.6790379, 52.5178253 36.6787346)",,,
435765843,False,,residential,True,29.589000000000002,"LINESTRING (52.517094 36.6795676, 52.5170662 36.6796015, 52.5169756 36.679815)",,,
435474036,False,موعد 15,residential,True,66.433,"LINESTRING (52.5169756 36.679815, 52.5162313 36.6798401)",,,
435474036,False,موعد 15,residential,False,158.745,"LINESTRING (52.5169756 36.679815, 52.517578 36.6797898, 52.5176056 36.6797937, 52.5176287 36.679806, 52.5176458 36.6798302, 52.5176727 36.6799658, 52.5176929 36.6800039, 52.5177236 36.6800324, 52.5179355 36.6801658, 52.5181018 36.6803293, 52.5181957 36.6805444)",,,
435765843,False,,residential,False,29.589000000000002,"LINESTRING (52.5169756 36.679815, 52.5170662 36.6796015, 52.517094 36.6795676)",,,
435474034,False,موعود,residential,False,64.533,"LINESTRING (52.5167457 36.6822082, 52.5166293 36.6821986, 52.5165792 36.6821624, 52.5165626 36.6821263, 52.5165462 36.682054, 52.5165377 36.6820199, 52.5165254 36.6819866, 52.5164807 36.6819575, 52.5164494 36.6819499, 52.516412 36.6819444, 52.5163289 36.6819392, 52.5162296 36.6819232)",,,
435474034,False,موعود,residential,True,18.191,"LINESTRING (52.5167457 36.6822082, 52.5167998 36.6822022, 52.5169485 36.6822136)",,,
435765812,False,,residential,True,17.066,"LINESTRING (52.5167457 36.6822082, 52.5167192 36.682255, 52.5166709 36.6823173, 52.5166614 36.682345)",,,
435765812,False,,residential,False,17.066,"LINESTRING (52.5166614 36.682345, 52.5166709 36.6823173, 52.5167192 36.682255, 52.5167457 36.6822082)",,,
435765812,False,,residential,True,95.51299999999999,"LINESTRING (52.5166614 36.682345, 52.5166414 36.6824034, 52.5166924 36.6824765, 52.5167675 36.682526, 52.5168935 36.6825626, 52.5169847 36.6826056, 52.5170142 36.6827863, 52.517035 36.6830479)",,,
435765845,False,موعد ۹,residential,True,75.94,"LINESTRING (52.5186028 36.6824532, 52.518568 36.6825855, 52.5185492 36.6826587, 52.5185304 36.6827415, 52.5184861 36.6828082, 52.5182512 36.6830585)",,,
435765829,False,شهید رحیمی فر,residential,True,34.454,"LINESTRING (52.5192693 36.6827343, 52.5194057 36.6830242)",,,
435765829,False,شهید رحیمی فر,residential,False,34.454,"LINESTRING (52.5194057 36.6830242, 52.5192693 36.6827343)",,,
435764275,False,ولیعصر ۳,residential,False,35.849000000000004,"LINESTRING (52.5194057 36.6830242, 52.5194352 36.6830144, 52.5197879 36.6829245)",,,
435764275,False,ولیعصر ۳,residential,True,76.383,"LINESTRING (52.5194057 36.6830242, 52.5190034 36.6831585, 52.5186034 36.6832633)",,,
435474042,False,فاضلی,secondary,False,14.24,"LINESTRING (52.517035 36.6830479, 52.5171871 36.6830869)",,,
435765812,False,,residential,False,95.51299999999999,"LINESTRING (52.517035 36.6830479, 52.5170142 36.6827863, 52.5169847 36.6826056, 52.5168935 36.6825626, 52.5167675 36.682526, 52.5166924 36.6824765, 52.5166414 36.6824034, 52.5166614 36.682345)",,,
435474034,False,موعود,residential,False,45.611000000000004,"LINESTRING (52.5182512 36.6830585, 52.5181635 36.683003, 52.5178577 36.6827965)",,,
435474034,False,موعود,residential,True,38.811,"LINESTRING (52.5182512 36.6830585, 52.5183674 36.6831321, 52.5186034 36.6832633)",,,
435765845,False,موعد ۹,residential,False,75.94,"LINESTRING (52.5182512 36.6830585, 52.5184861 36.6828082, 52.5185304 36.6827415, 52.5185492 36.6826587, 52.518568 36.6825855, 52.5186028 36.6824532)",,,
435766609,False,,residential,True,65.317,"LINESTRING (52.5173733 36.6807222, 52.5166426 36.6807628)",,,
435474043,False,,residential,False,53.811,"LINESTRING (52.5166426 36.6807628, 52.5164395 36.6803071)",,,
435766609,False,,residential,False,65.317,"LINESTRING (52.5166426 36.6807628, 52.5173733 36.6807222)",,,
