osmid,name,highway,junction,oneway,reversed,length,geometry,bridge
200342063,فلکه شهرداری,primary,roundabout,True,False,10.407,"LINESTRING (45.5163011 36.9827746, 45.5162717 36.9828151, 45.5162302 36.9828481)",
200342103,خیابان شهید بهشتی,secondary,,True,False,33.56,"LINESTRING (45.5162302 36.9828481, 45.5162199 36.9831498)",
200342063,فلکه شهرداری,primary,roundabout,True,False,20.809,"LINESTRING (45.5162302 36.9828481, 45.5161794 36.9828714, 45.5161228 36.9828834, 45.5160642 36.9828833, 45.5160077 36.9828711)",
200342063,فلکه شهرداری,primary,roundabout,True,False,5.207,"LINESTRING (45.5160077 36.9828711, 45.515957 36.9828476)",
200342063,فلکه شهرداری,primary,roundabout,True,False,26.015,"LINESTRING (45.5159163 36.9825963, 45.5159578 36.9825633, 45.5160086 36.9825399, 45.5160652 36.9825279, 45.5161237 36.982528, 45.5161803 36.9825402)",
"[200342064, 200342080, 200342077]",بلوار شهید رجایی,primary,,True,False,120.905,"LINESTRING (45.5159163 36.9825963, 45.5159004 36.9824555, 45.5158405 36.9822742, 45.5155712 36.9819037, 45.51541 36.9816589, 45.5153771 36.9816124)",yes
200342063,فلکه شهرداری,primary,roundabout,True,False,5.199,"LINESTRING (45.5161803 36.9825402, 45.5162309 36.9825637)",
200342063,فلکه شهرداری,primary,roundabout,True,False,26.012999999999998,"LINESTRING (45.5162309 36.9825637, 45.5162723 36.9825969, 45.5163014 36.9826374, 45.5163165 36.9826827, 45.5163163 36.9827295, 45.5163011 36.9827746)",
200342090,خیابان امام خمینی,primary,,True,False,65.095,"LINESTRING (45.5162309 36.9825637, 45.5165245 36.9826095, 45.5169526 36.982554)",
316529251,,residential,,False,False,94.764,"LINESTRING (45.514903 36.9809299, 45.5139341 36.9812866)",
200342077,بلوار شهید رجایی,primary,,True,False,66.098,"LINESTRING (45.514903 36.9809299, 45.5147309 36.9806738, 45.5145182 36.980422)",
200342077,بلوار شهید رجایی,primary,,True,False,73.115,"LINESTRING (45.5145182 36.980422, 45.514342 36.9802508, 45.5142002 36.9801352, 45.5139513 36.9799466)",
316529256,,residential,,False,False,132.605,"LINESTRING (45.5145182 36.980422, 45.5137924 36.9807203, 45.5136376 36.9807562, 45.5134764 36.9807573, 45.5131232 36.9807357)",
200342071,بلوار شهید رجایی,primary,,True,False,170.28,"LINESTRING (45.5142072 36.9798782, 45.5143345 36.9800778, 45.5144417 36.980185, 45.5146222 36.9803604, 45.5148419 36.9806206, 45.5150166 36.9808806, 45.5152179 36.9811735)",
200342086,,primary,roundabout,True,False,26.549,"LINESTRING (45.5142072 36.9798782, 45.5141794 36.9799112, 45.5141418 36.9799373, 45.514097 36.9799547, 45.5140481 36.9799623, 45.5139984 36.9799596, 45.5139513 36.9799466)",
200342086,,primary,roundabout,True,False,8.849,"LINESTRING (45.5141955 36.979726, 45.5142174 36.9797618, 45.5142269 36.9798008)",
200342086,,primary,roundabout,True,False,8.857,"LINESTRING (45.5142269 36.9798008, 45.5142234 36.9798405, 45.5142072 36.9798782)",
480895074,,residential,,False,True,163.18299999999996,"LINESTRING (45.5142269 36.9798008, 45.514623 36.9798982, 45.5149441 36.9800205, 45.5152658 36.9802487, 45.5154354 36.9804231, 45.5154894 36.980432, 45.5157825 36.9803644)",
200342090,خیابان امام خمینی,primary,,True,False,60.953,"LINESTRING (45.5186364 36.9823386, 45.5193133 36.9822486)",
480892253,,primary_link,,False,True,8.58,"LINESTRING (45.5186364 36.9823386, 45.5186508 36.9824149)",
480892253,,primary_link,,False,False,8.58,"LINESTRING (45.5186508 36.9824149, 45.5186364 36.9823386)",
200342095,خیابان امام خمینی,primary,,True,False,213.126,"LINESTRING (45.5186508 36.9824149, 45.5165391 36.9826923, 45.5163011 36.9827746)",
377991349,,residential,,False,False,38.596,"LINESTRING (45.5186508 36.9824149, 45.5186748 36.9826278, 45.5186946 36.9827602)",
200342102,خیابان شهید بهشتی,secondary,,True,False,15.765,"LINESTRING (45.516347 36.9847536, 45.5162956 36.9846179)",
563121998,خیابان شهید بهشتی,secondary,,False,False,20.845,"LINESTRING (45.516347 36.9847536, 45.5163763 36.9849396)",
480895080,شهید جعفر کریم پور,residential,,False,False,248.51999999999998,"LINESTRING (45.516347 36.9847536, 45.5167996 36.9848906, 45.5175487 36.9850349, 45.5177032 36.9850349, 45.5176361 36.9854051, 45.5181998 36.9854939, 45.5185393 36.9855474)",
200342102,خیابان شهید بهشتی,secondary,,True,False,98.353,"LINESTRING (45.5162956 36.9846179, 45.5161733 36.9837388)",
800538839,,residential,,False,True,7.988,"LINESTRING (45.5162956 36.9846179, 45.5162154 36.9846504)",
200342103,خیابان شهید بهشتی,secondary,,True,False,42.419,"LINESTRING (45.5162199 36.9831498, 45.516266 36.9835295)",
800538845,,residential,,False,False,67.207,"LINESTRING (45.5162199 36.9831498, 45.5166712 36.9831187, 45.5169742 36.9831028)",
200342103,خیابان شهید بهشتی,secondary,,True,False,15.79,"LINESTRING (45.5163973 36.9846174, 45.516347 36.9847536)",
377991352,,residential,,False,True,74.847,"LINESTRING (45.5163973 36.9846174, 45.5172197 36.9847641)",
200342104,خیابان شهید بهشتی,residential,,False,False,37.398,"LINESTRING (45.5164183 36.9852068, 45.5164708 36.9855405)",
563121998,خیابان شهید بهشتی,secondary,,False,True,29.945,"LINESTRING (45.5164183 36.9852068, 45.5163763 36.9849396)",
17503820,,secondary,,False,True,98.782,"LINESTRING (45.5164183 36.9852068, 45.5161905 36.9852797, 45.5160602 36.9853856, 45.5159423 36.9855401, 45.5158283 36.9857987, 45.515799 36.9858843)",
200342086,,primary,roundabout,True,False,8.844999999999999,"LINESTRING (45.5139513 36.9799466, 45.51391 36.9799244, 45.5138773 36.9798944)",
316529249,,tertiary,,False,True,337.839,"LINESTRING (45.5188637 36.9802622, 45.5186099 36.9804169, 45.5183241 36.9805306, 45.5177561 36.9806792, 45.5169735 36.9808925, 45.5157745 36.9813191, 45.5154014 36.9814861)",
"[563122436, 563122438]",,residential,,False,True,69.497,"LINESTRING (45.5188637 36.9802622, 45.5187344 36.979789, 45.5185592 36.9797749)",
316529252,,residential,,False,False,74.099,"LINESTRING (45.5131232 36.9807357, 45.5129102 36.98138)",
316529256,,residential,,False,True,132.605,"LINESTRING (45.5131232 36.9807357, 45.5134764 36.9807573, 45.5136376 36.9807562, 45.5137924 36.9807203, 45.5145182 36.980422)",
"[200342074, 200342076, 200342071]",بلوار شهید رجایی,primary,,True,False,61.45,"LINESTRING (45.5154014 36.9814861, 45.5154748 36.9816311, 45.5156343 36.9818784, 45.5157095 36.98198)",yes
316529249,,tertiary,,False,False,337.839,"LINESTRING (45.5154014 36.9814861, 45.5157745 36.9813191, 45.5169735 36.9808925, 45.5177561 36.9806792, 45.5183241 36.9805306, 45.5186099 36.9804169, 45.5188637 36.9802622)",
316529252,,residential,,False,False,27.364,"LINESTRING (45.5128124 36.9816759, 45.5127226 36.9819113)",
316529252,,residential,,False,True,34.03,"LINESTRING (45.5128124 36.9816759, 45.5129102 36.98138)",
316529251,,residential,,False,True,108.756,"LINESTRING (45.5128124 36.9816759, 45.5130205 36.981623, 45.5139341 36.9812866)",
316529252,,residential,,False,True,82.826,"LINESTRING (45.5124507 36.9826238, 45.5127226 36.9819113)",
377993695,ستارخان,residential,,False,False,172.749,"LINESTRING (45.5124507 36.9826238, 45.5127069 36.9826634, 45.5129698 36.9826891, 45.5138066 36.9823763, 45.5142295 36.9821706)",
200342063,فلکه شهرداری,primary,roundabout,True,False,12.89,"LINESTRING (45.515957 36.9828476, 45.5159157 36.9828145, 45.5158865 36.9827739, 45.5158793 36.9827523)",
"[480895075, 380867550]",خیابان امام خمینی,residential,,True,False,305.866,"LINESTRING (45.515957 36.9828476, 45.5143704 36.9830561, 45.5142775 36.9830441, 45.5142446 36.9830082, 45.5142715 36.9829699, 45.5143405 36.9829579, 45.5158793 36.9827523)",
200342103,خیابان شهید بهشتی,secondary,,True,False,99.009,"LINESTRING (45.5162903 36.9837311, 45.5163973 36.9846174)",
316529248,,secondary_link,,False,True,10.428,"LINESTRING (45.5162903 36.9837311, 45.5161733 36.9837388)",
200342102,خیابان شهید بهشتی,secondary,,True,False,33.194,"LINESTRING (45.5161733 36.9837388, 45.5161321 36.9834421)",
316529248,,secondary_link,,False,False,10.428,"LINESTRING (45.5161733 36.9837388, 45.5162903 36.9837311)",
200342095,خیابان امام خمینی,primary,,True,False,219.377,"LINESTRING (45.5220375 36.9820081, 45.5195952 36.9823015)",
377991344,خیابان بسیج,residential,,False,True,57.924,"LINESTRING (45.5220375 36.9820081, 45.5223765 36.9824531)",
377991348,,residential,,False,False,73.055,"LINESTRING (45.5221224 36.9852197, 45.5213062 36.9853008)",
377991348,,residential,,False,True,5.521,"LINESTRING (45.5221224 36.9852197, 45.5221839 36.9852125)",
481056971,,residential,,False,False,114.088,"LINESTRING (45.5221224 36.9852197, 45.5215991 36.9842827)",
377991348,,residential,,False,False,156.623,"LINESTRING (45.5202184 36.985265, 45.5184883 36.9849928)",
1075510480,,residential,,False,False,96.854,"LINESTRING (45.5202184 36.985265, 45.5197906 36.9844638)",
377991348,,residential,,False,True,99.228,"LINESTRING (45.5202184 36.985265, 45.5205864 36.9853724, 45.5213062 36.9853008)",
377991348,,residential,,False,True,156.623,"LINESTRING (45.5184883 36.9849928, 45.5202184 36.985265)",
377991353,,residential,,False,True,61.835,"LINESTRING (45.5184883 36.9849928, 45.5185393 36.9855474)",
377991348,,residential,,False,False,54.068999999999996,"LINESTRING (45.5184883 36.9849928, 45.5180913 36.9848643, 45.5179462 36.9847787)",
377991349,,residential,,False,True,88.057,"LINESTRING (45.5179462 36.9847787, 45.5186663 36.9842344)",
377991348,,residential,,False,True,54.068999999999996,"LINESTRING (45.5179462 36.9847787, 45.5180913 36.9848643, 45.5184883 36.9849928)",
377991352,,residential,,False,False,65.374,"LINESTRING (45.5179462 36.9847787, 45.5175059 36.9848154, 45.5172197 36.9847641)",
377991349,,residential,,False,True,4.401,"LINESTRING (45.5187005 36.9827995, 45.5186946 36.9827602)",
800538850,,residential,,False,True,43.321,"LINESTRING (45.5187005 36.9827995, 45.5191808 36.9827318)",
377991349,,residential,,False,False,54.39,"LINESTRING (45.5187005 36.9827995, 45.5186791 36.9830089, 45.518649 36.9832869)",
377991349,,residential,,False,False,24.938,"LINESTRING (45.518649 36.9832869, 45.518642 36.9835111)",
480892248,,residential,,False,True,104.85,"LINESTRING (45.518649 36.9832869, 45.5198211 36.9831751)",
377991349,,residential,,False,True,54.39,"LINESTRING (45.518649 36.9832869, 45.5186791 36.9830089, 45.5187005 36.9827995)",
377991349,,residential,,False,False,26.111,"LINESTRING (45.518642 36.9835111, 45.5186596 36.9837455)",
377991349,,residential,,False,True,24.938,"LINESTRING (45.518642 36.9835111, 45.518649 36.9832869)",
800538849,,residential,,False,True,60.211,"LINESTRING (45.518642 36.9835111, 45.5179657 36.983548)",
377991349,,residential,,False,False,54.367,"LINESTRING (45.5186596 36.9837455, 45.5186663 36.9842344)",
377991349,,residential,,False,True,26.111,"LINESTRING (45.5186596 36.9837455, 45.518642 36.9835111)",
800538844,,residential,,False,True,64.101,"LINESTRING (45.5186596 36.9837455, 45.5193781 36.9836915)",
377991349,,residential,,False,False,88.057,"LINESTRING (45.5186663 36.9842344, 45.5179462 36.9847787)",
377991349,,residential,,False,True,54.367,"LINESTRING (45.5186663 36.9842344, 45.5186596 36.9837455)",
480892249,,residential,,False,True,15.937000000000001,"LINESTRING (45.5186663 36.9842344, 45.5187593 36.9841943, 45.518811 36.9841523)",
"[480892251, 800538847]",,residential,,False,True,117.2,"LINESTRING (45.5186663 36.9842344, 45.51811 36.9842179, 45.5180674 36.9841718, 45.5180217 36.9841429, 45.5179627 36.9841418, 45.5173964 36.9842155)",
377991352,,residential,,False,False,74.847,"LINESTRING (45.5172197 36.9847641, 45.5163973 36.9846174)",
377991352,,residential,,False,True,65.374,"LINESTRING (45.5172197 36.9847641, 45.5175059 36.9848154, 45.5179462 36.9847787)",
800538848,,residential,,False,False,68.87299999999999,"LINESTRING (45.5172197 36.9847641, 45.5172309 36.984477, 45.5173035 36.9843838, 45.5173821 36.9843568, 45.5174128 36.9843338, 45.5174184 36.9843002, 45.5173964 36.9842155)",
377991348,,residential,,False,False,5.521,"LINESTRING (45.5221839 36.9852125, 45.5221224 36.9852197)",
"[563122436, 563122438]",,residential,,False,False,69.497,"LINESTRING (45.5185592 36.9797749, 45.5187344 36.979789, 45.5188637 36.9802622)",
563122438,,residential,,False,True,110.47999999999999,"LINESTRING (45.5185592 36.9797749, 45.5179265 36.9797644, 45.5173213 36.9796978)",
377991367,,residential,,False,False,70.008,"LINESTRING (45.5152179 36.9811735, 45.5159445 36.9809296)",
200342071,بلوار شهید رجایی,primary,,True,False,38.456999999999994,"LINESTRING (45.5152179 36.9811735, 45.5153134 36.9813124, 45.5154014 36.9814861)",
377991367,,residential,,False,True,139.97899999999998,"LINESTRING (45.5173213 36.9796978, 45.5169324 36.9801886, 45.5168787 36.9804328, 45.5168814 36.9805764, 45.5165707 36.9807194)",
563122438,,residential,,False,False,110.47999999999999,"LINESTRING (45.5173213 36.9796978, 45.5179265 36.9797644, 45.5185592 36.9797749)",
377991367,,residential,,False,True,60.335,"LINESTRING (45.5165707 36.9807194, 45.5159445 36.9809296)",
377991367,,residential,,False,False,139.97899999999998,"LINESTRING (45.5165707 36.9807194, 45.5168814 36.9805764, 45.5168787 36.9804328, 45.5169324 36.9801886, 45.5173213 36.9796978)",
200342104,خیابان شهید بهشتی,residential,,False,False,38.375,"LINESTRING (45.5168379 36.9878734, 45.51689 36.988216)",
200342104,خیابان شهید بهشتی,residential,,False,True,29.721,"LINESTRING (45.5168379 36.9878734, 45.5167962 36.9876082)",
377991370,,residential,,False,False,96.707,"LINESTRING (45.5168379 36.9878734, 45.5179232 36.9878036)",
377991353,,residential,,False,False,60.303,"LINESTRING (45.5188106 36.9877466, 45.5187271 36.9872084)",
377991370,,residential,,False,True,79.072,"LINESTRING (45.5188106 36.9877466, 45.5179232 36.9878036)",
377991353,,residential,,False,True,55.25,"LINESTRING (45.5188106 36.9877466, 45.5188391 36.9879301, 45.5188963 36.9882387)",
200342104,خیابان شهید بهشتی,residential,,False,False,29.841,"LINESTRING (45.51689 36.988216, 45.5169336 36.9884821)",
200342104,خیابان شهید بهشتی,residential,,False,True,38.375,"LINESTRING (45.51689 36.988216, 45.5168379 36.9878734)",
377991371,,residential,,False,False,152.878,"LINESTRING (45.51689 36.988216, 45.5170776 36.9882221, 45.5173165 36.9882101, 45.5175281 36.9882196, 45.5177404 36.9882598, 45.5179395 36.9882634, 45.5186042 36.9882524)",
377991371,,residential,,False,False,25.988,"LINESTRING (45.5186042 36.9882524, 45.5188963 36.9882387)",
377991371,,residential,,False,True,152.878,"LINESTRING (45.5186042 36.9882524, 45.5179395 36.9882634, 45.5177404 36.9882598, 45.5175281 36.9882196, 45.5173165 36.9882101, 45.5170776 36.9882221, 45.51689 36.988216)",
377991371,,residential,,False,True,25.988,"LINESTRING (45.5188963 36.9882387, 45.5186042 36.9882524)",
377991353,,residential,,False,False,55.25,"LINESTRING (45.5188963 36.9882387, 45.5188391 36.9879301, 45.5188106 36.9877466)",
17503820,,secondary,,False,False,72.994,"LINESTRING (45.5153664 36.9871476, 45.5155832 36.9865144)",
17503820,,secondary,,False,True,54.597,"LINESTRING (45.5153664 36.9871476, 45.5152042 36.9876212)",
377992531,,residential,,False,False,131.825,"LINESTRING (45.5153664 36.9871476, 45.5148435 36.9873788, 45.51435 36.9876316, 45.514058 36.9876875)",
377992531,,residential,,False,False,46.711,"LINESTRING (45.5135988 36.9877597, 45.5130907 36.9878681)",
377992531,,residential,,False,True,41.568,"LINESTRING (45.5135988 36.9877597, 45.514058 36.9876875)",
800538832,,residential,,False,True,68.704,"LINESTRING (45.5135988 36.9877597, 45.513972 36.9883009)",
377992531,,residential,,False,True,46.711,"LINESTRING (45.5130907 36.9878681, 45.5135988 36.9877597)",
377992531,,residential,,False,False,117.189,"LINESTRING (45.5130907 36.9878681, 45.5128319 36.9879786, 45.5120648 36.9885228)",
"[800538830, 800538831]",,residential,,False,True,109.662,"LINESTRING (45.5130907 36.9878681, 45.5135505 36.9884336, 45.5135441 36.988471, 45.5135185 36.9885067, 45.5132652 36.9886223)",
377992531,,residential,,False,True,117.189,"LINESTRING (45.5120648 36.9885228, 45.5128319 36.9879786, 45.5130907 36.9878681)",
377993695,ستارخان,residential,,False,True,119.346,"LINESTRING (45.5153771 36.9816124, 45.5142295 36.9821706)",
200342077,بلوار شهید رجایی,primary,,True,False,86.793,"LINESTRING (45.5153771 36.9816124, 45.515199 36.9813606, 45.514903 36.9809299)",
316529252,,residential,,False,False,34.03,"LINESTRING (45.5129102 36.98138, 45.5128124 36.9816759)",
316529252,,residential,,False,True,74.099,"LINESTRING (45.5129102 36.98138, 45.5131232 36.9807357)",
377993695,ستارخان,residential,,False,False,119.346,"LINESTRING (45.5142295 36.9821706, 45.5153771 36.9816124)",
377993700,,residential,,False,False,101.738,"LINESTRING (45.5142295 36.9821706, 45.5139341 36.9812866)",
377993695,ستارخان,residential,,False,True,172.749,"LINESTRING (45.5142295 36.9821706, 45.5138066 36.9823763, 45.5129698 36.9826891, 45.5127069 36.9826634, 45.5124507 36.9826238)",
316529251,,residential,,False,True,94.764,"LINESTRING (45.5139341 36.9812866, 45.514903 36.9809299)",
377993700,,residential,,False,True,101.738,"LINESTRING (45.5139341 36.9812866, 45.5142295 36.9821706)",
316529251,,residential,,False,False,108.756,"LINESTRING (45.5139341 36.9812866, 45.5130205 36.981623, 45.5128124 36.9816759)",
316529252,,residential,,False,False,82.826,"LINESTRING (45.5127226 36.9819113, 45.5124507 36.9826238)",
316529252,,residential,,False,True,27.364,"LINESTRING (45.5127226 36.9819113, 45.5128124 36.9816759)",
17503820,,secondary,,False,True,72.639,"LINESTRING (45.515799 36.9858843, 45.5155832 36.9865144)",
377993702,,residential,,False,False,104.047,"LINESTRING (45.515799 36.9858843, 45.514789 36.9854103)",
17503820,,secondary,,False,False,98.782,"LINESTRING (45.515799 36.9858843, 45.5158283 36.9857987, 45.5159423 36.9855401, 45.5160602 36.9853856, 45.5161905 36.9852797, 45.5164183 36.9852068)",
377993702,,residential,,False,True,104.047,"LINESTRING (45.514789 36.9854103, 45.515799 36.9858843)",
377993702,,residential,,False,False,26.18,"LINESTRING (45.514789 36.9854103, 45.5145798 36.9853331, 45.5145155 36.9853331)",
800538843,,residential,,False,False,79.527,"LINESTRING (45.514789 36.9854103, 45.5149342 36.9852911, 45.515145 36.9852264, 45.5155984 36.9851584)",
377993702,,residential,,False,False,482.42600000000004,"LINESTRING (45.5145155 36.9853331, 45.5139522 36.9854103, 45.5121283 36.9854103, 45.5109213 36.985286, 45.5110393 36.9846775, 45.5110822 36.9844504, 45.5111949 36.984159, 45.5114256 36.983919)",
377993702,,residential,,False,True,26.18,"LINESTRING (45.5145155 36.9853331, 45.5145798 36.9853331, 45.514789 36.9854103)",
377993703,,residential,,False,False,61.852000000000004,"LINESTRING (45.5145155 36.9853331, 45.5145101 36.9849175, 45.5145253 36.9847774)",
377993702,,residential,,False,True,482.42599999999993,"LINESTRING (45.5114256 36.983919, 45.5111949 36.984159, 45.5110822 36.9844504, 45.5110393 36.9846775, 45.5109213 36.985286, 45.5121283 36.9854103, 45.5139522 36.9854103, 45.5145155 36.9853331)",
