osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,junction
648199135,primary_link,False,False,7.875,,,,"LINESTRING (48.0225592 33.5614401, 48.0224871 33.5614026)",
196553494,trunk,True,False,103.62599999999999,2,امام خمینی,60,"LINESTRING (48.0225592 33.5614401, 48.0223153 33.5615499, 48.0220797 33.5616036, 48.0217657 33.5616433, 48.0214865 33.5616498)",
260236833,tertiary,False,False,72.269,,بسیج,,"LINESTRING (48.0225592 33.5614401, 48.0224956 33.5617961, 48.0224201 33.5620792)",
196553495,trunk,True,False,189.91100000000003,2,امام خمینی,60,"LINESTRING (48.0204651 33.5615605, 48.0209895 33.5615583, 48.0212837 33.561557, 48.0216585 33.5615525, 48.022054 33.5615184, 48.0222497 33.561483, 48.0223906 33.5614496, 48.0224871 33.5614026)",
648199136,tertiary,False,True,109.115,,شهید مدنی,,"LINESTRING (48.0204651 33.5615605, 48.021184 33.5611326, 48.0214583 33.5610441)",
648199135,primary_link,False,True,7.875,,,,"LINESTRING (48.0224871 33.5614026, 48.0225592 33.5614401)",
"[615627461, 196553495]",trunk,True,False,332.17199999999997,2,امام خمینی,60,"LINESTRING (48.0224871 33.5614026, 48.0225971 33.5613031, 48.0229058 33.5609196, 48.0230891 33.5607048, 48.0232491 33.5605393, 48.0233558 33.5604501, 48.0234672 33.5603765, 48.0236433 33.5602722, 48.0237886 33.5601971, 48.0239478 33.5601336, 48.0243998 33.5599885, 48.0250121 33.5598421, 48.0250505 33.5598342, 48.0253216 33.5597784)",
260236800,tertiary,False,True,66.139,,,60,"LINESTRING (48.0207115 33.5640842, 48.0210477 33.5646089)",
260236822,tertiary,True,False,36.615,,,40,"LINESTRING (48.0207115 33.5640842, 48.0206457 33.5640822, 48.0205838 33.5640636, 48.0205316 33.56403, 48.0204944 33.5639848, 48.0204755 33.5639322, 48.0204769 33.5638773)",roundabout
486946127,tertiary,True,False,40.871,,,,"LINESTRING (48.0206623 33.5637324, 48.020935 33.5634435)",
260236822,tertiary,True,False,20.464,,,40,"LINESTRING (48.0206623 33.5637324, 48.0207358 33.5637362, 48.0208033 33.5637607, 48.0208567 33.5638029)",roundabout
260236822,tertiary,True,False,40.929,,,40,"LINESTRING (48.0208567 33.5638029, 48.0208897 33.5638577, 48.0208982 33.5639187, 48.0208813 33.5639784, 48.0208409 33.5640297, 48.020782 33.5640664, 48.0207115 33.5640842)",roundabout
260236822,tertiary,True,False,25.139,,,40,"LINESTRING (48.0204769 33.5638773, 48.0204993 33.563824, 48.0205407 33.5637792, 48.020597 33.5637476, 48.0206623 33.5637324)",roundabout
486946126,residential,False,True,180.02499999999998,,,,"LINESTRING (48.0204769 33.5638773, 48.0198792 33.5641683, 48.0197129 33.5643114, 48.0192366 33.5650551)",
260236833,tertiary,False,False,19.28,,بسیج,,"LINESTRING (48.0216363 33.56266, 48.0214308 33.5626872)",
486946121,residential,False,True,60.731,,,,"LINESTRING (48.0216363 33.56266, 48.0222864 33.5625904)",
260236833,tertiary,False,True,55.504,,بسیج,,"LINESTRING (48.0216363 33.56266, 48.0218791 33.5625277, 48.0221116 33.5623582)",
260236833,tertiary,False,True,19.28,,بسیج,,"LINESTRING (48.0214308 33.5626872, 48.0216363 33.56266)",
571076287,tertiary,False,False,18.59,,,,"LINESTRING (48.0214308 33.5626872, 48.0213599 33.5628436)",
260236835,tertiary,False,False,67.501,,,,"LINESTRING (48.0214308 33.5626872, 48.0214554 33.5623585, 48.0214683 33.562081)",
571076287,tertiary,False,False,13.212,,,,"LINESTRING (48.0210142 33.5633447, 48.020935 33.5634435)",
571076287,tertiary,False,True,64.694,,,,"LINESTRING (48.0210142 33.5633447, 48.0211048 33.5632503, 48.0212657 33.5630403, 48.0213599 33.5628436)",
666905958,residential,False,True,182.74099999999999,,,,"LINESTRING (48.0210142 33.5633447, 48.0209613 33.5630838, 48.0209184 33.5628514, 48.0208705 33.5624203, 48.0209097 33.5617103)",
196553494,trunk,True,False,203.75900000000001,2,امام خمینی,60,"LINESTRING (48.0214865 33.5616498, 48.0213619 33.5616527, 48.020913 33.5616512, 48.0205415 33.5616556, 48.0200104 33.5616523, 48.0197848 33.5616699, 48.0195044 33.5617279, 48.0193063 33.5617789)",
260236835,tertiary,False,True,47.977000000000004,,,,"LINESTRING (48.0214865 33.5616498, 48.0214741 33.5619552, 48.0214683 33.562081)",
196553494,trunk,True,False,49.797,2,امام خمینی,60,"LINESTRING (48.0228957 33.5610927, 48.0228284 33.5611713, 48.0226938 33.5613279, 48.0225592 33.5614401)",
260236845,tertiary,True,False,58.009,2,ولیعصر,,"LINESTRING (48.0228957 33.5610927, 48.0229283 33.5612496, 48.0230108 33.5613691, 48.0232367 33.5614916)",
260237002,tertiary,False,False,8.809,2,ولیعصر,,"LINESTRING (48.0232367 33.5614916, 48.02333 33.5615068)",
260236845,tertiary,True,False,63.045,2,ولیعصر,,"LINESTRING (48.0232367 33.5614916, 48.0228996 33.5614707, 48.0225592 33.5614401)",
260236833,tertiary,False,False,42.248000000000005,,بسیج,,"LINESTRING (48.0224201 33.5620792, 48.0223553 33.5621508, 48.0221116 33.5623582)",
260236833,tertiary,False,True,72.269,,بسیج,,"LINESTRING (48.0224201 33.5620792, 48.0224956 33.5617961, 48.0225592 33.5614401)",
486946113,residential,False,False,58.157,,,,"LINESTRING (48.0224201 33.5620792, 48.0225649 33.562371, 48.0226972 33.5625465)",
486946113,residential,False,True,146.291,,,,"LINESTRING (48.0247739 33.5654561, 48.0243675 33.5649775, 48.0239433 33.5644842, 48.0238623 33.564382)",
486946114,residential,False,False,92.467,,,,"LINESTRING (48.024278 33.5634621, 48.023378 33.5638214)",
486946412,residential,False,True,30.623,,,,"LINESTRING (48.024278 33.5634621, 48.0240849 33.5632386)",
"[548824219, 486946412]",residential,False,False,423.80999999999995,,,,"LINESTRING (48.024278 33.5634621, 48.0243799 33.5635381, 48.0256403 33.5644639, 48.0264647 33.5651338, 48.0271552 33.5656319, 48.0276499 33.5660355)",
486946114,residential,False,True,92.467,,,,"LINESTRING (48.023378 33.5638214, 48.024278 33.5634621)",
486946115,residential,False,False,80.428,,,,"LINESTRING (48.023378 33.5638214, 48.0226152 33.5641666)",
486946113,residential,False,False,50.897,,,,"LINESTRING (48.023378 33.5638214, 48.0236341 33.564094, 48.0237078 33.5641871)",
486946113,residential,False,True,47.833,,,,"LINESTRING (48.023378 33.5638214, 48.023316 33.5637553, 48.0230418 33.5634951)",
486946115,residential,False,True,35.729,,,,"LINESTRING (48.0220435 33.5644253, 48.0223824 33.564272)",
486946118,tertiary,False,False,55.606,,,,"LINESTRING (48.0220435 33.5644253, 48.0221849 33.5649113)",
486946117,tertiary,False,True,195.658,,میرزاوند,,"LINESTRING (48.0220435 33.5644253, 48.0219913 33.564436, 48.0219269 33.5644248, 48.0218786 33.5643645, 48.0217943 33.5642443, 48.0217138 33.5639582, 48.0216083 33.5635729, 48.0215046 33.5631939, 48.0213599 33.5628436)",
486946113,residential,False,True,25.973,,,,"LINESTRING (48.0238623 33.564382, 48.0237078 33.5641871)",
486946116,residential,False,False,47.16,,,,"LINESTRING (48.0238623 33.564382, 48.0233863 33.5645322)",
486946113,residential,False,False,146.291,,,,"LINESTRING (48.0238623 33.564382, 48.0239433 33.5644842, 48.0243675 33.5649775, 48.0247739 33.5654561)",
486946116,residential,False,True,36.42,,,,"LINESTRING (48.0221849 33.5649113, 48.0225525 33.5647953)",
486946118,tertiary,False,True,55.606,,,,"LINESTRING (48.0221849 33.5649113, 48.0220435 33.5644253)",
571076287,tertiary,False,True,18.59,,,,"LINESTRING (48.0213599 33.5628436, 48.0214308 33.5626872)",
486946117,tertiary,False,False,195.658,,میرزاوند,,"LINESTRING (48.0213599 33.5628436, 48.0215046 33.5631939, 48.0216083 33.5635729, 48.0217138 33.5639582, 48.0217943 33.5642443, 48.0218786 33.5643645, 48.0219269 33.5644248, 48.0219913 33.564436, 48.0220435 33.5644253)",
571076287,tertiary,False,False,64.694,,,,"LINESTRING (48.0213599 33.5628436, 48.0212657 33.5630403, 48.0211048 33.5632503, 48.0210142 33.5633447)",
486946116,residential,False,False,17.723,,,,"LINESTRING (48.0230304 33.5646445, 48.0228515 33.5647009)",
486946116,residential,False,True,35.261,,,,"LINESTRING (48.0230304 33.5646445, 48.0233863 33.5645322)",
486946119,residential,False,False,103.056,,,,"LINESTRING (48.0230304 33.5646445, 48.0234304 33.5655093)",
486946119,residential,False,True,103.056,,,,"LINESTRING (48.0234304 33.5655093, 48.0230304 33.5646445)",
486946116,residential,False,False,35.261,,,,"LINESTRING (48.0233863 33.5645322, 48.0230304 33.5646445)",
486946116,residential,False,True,47.16,,,,"LINESTRING (48.0233863 33.5645322, 48.0238623 33.564382)",
486946120,residential,False,False,111.069,,,,"LINESTRING (48.0233863 33.5645322, 48.0235162 33.5647986, 48.023527 33.564955, 48.0237898 33.5654646)",
486946120,residential,False,True,111.069,,,,"LINESTRING (48.0237898 33.5654646, 48.023527 33.564955, 48.0235162 33.5647986, 48.0233863 33.5645322)",
486946121,residential,False,False,38.375,,,,"LINESTRING (48.0226972 33.5625465, 48.0222864 33.5625904)",
486946113,residential,False,False,31.307000000000002,,,,"LINESTRING (48.0226972 33.5625465, 48.0227593 33.5626287, 48.022821 33.5628058)",
486946113,residential,False,True,58.157,,,,"LINESTRING (48.0226972 33.5625465, 48.0225649 33.562371, 48.0224201 33.5620792)",
486946121,residential,False,False,60.731,,,,"LINESTRING (48.0222864 33.5625904, 48.0216363 33.56266)",
486946121,residential,False,True,38.375,,,,"LINESTRING (48.0222864 33.5625904, 48.0226972 33.5625465)",
486946122,residential,False,False,193.91000000000003,,,,"LINESTRING (48.0222864 33.5625904, 48.0224219 33.5631134, 48.0225024 33.5634665, 48.022379 33.5636856, 48.0222931 33.5639001, 48.0223307 33.5641505, 48.0223824 33.564272)",
486946115,residential,False,False,35.729,,,,"LINESTRING (48.0223824 33.564272, 48.0220435 33.5644253)",
486946115,residential,False,True,24.548,,,,"LINESTRING (48.0223824 33.564272, 48.0226152 33.5641666)",
486946122,residential,False,True,193.91,,,,"LINESTRING (48.0223824 33.564272, 48.0223307 33.5641505, 48.0222931 33.5639001, 48.022379 33.5636856, 48.0225024 33.5634665, 48.0224219 33.5631134, 48.0222864 33.5625904)",
486946123,residential,False,False,88.37,,,,"LINESTRING (48.0198255 33.5655585, 48.0206248 33.5651249)",
548824217,residential,False,False,23.782,,,,"LINESTRING (48.0198255 33.5655585, 48.0197129 33.5653663)",
548824217,residential,False,True,52.046,,,,"LINESTRING (48.0198255 33.5655585, 48.0199025 33.5658191, 48.0199805 33.5660079)",
486946123,residential,False,True,88.37,,,,"LINESTRING (48.0206248 33.5651249, 48.0198255 33.5655585)",
486946408,residential,False,False,49.567,,,,"LINESTRING (48.0206248 33.5651249, 48.0208662 33.5655227)",
486946408,residential,False,True,25.637,,,,"LINESTRING (48.0206248 33.5651249, 48.0205037 33.5649176)",
486946124,residential,False,False,88.645,,,,"LINESTRING (48.0197129 33.5653663, 48.0205037 33.5649176)",
548824217,residential,False,False,23.212,,,,"LINESTRING (48.0197129 33.5653663, 48.0195305 33.5652232)",
