osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,tunnel
302521545,True,2,55,بزرگراه برازجان - کازرون,trunk,110,False,58.193,"LINESTRING (51.2899904 29.4339573, 51.2900434 29.4344786)",,
762954877,False,,,,residential,,False,168.935,"LINESTRING (51.2899904 29.4339573, 51.2904802 29.4338699, 51.2905312 29.4338442, 51.290558 29.4338091, 51.2907123 29.4328279)",,
302521545,True,2,55,بزرگراه برازجان - کازرون,trunk,110,False,38.619,"LINESTRING (51.2879773 29.4282762, 51.2881064 29.4286048)",,
302521573,False,,,,trunk_link,,False,13.982,"LINESTRING (51.2879773 29.4282762, 51.2878411 29.4283179)",,
302521573,False,,,,trunk_link,,True,13.982,"LINESTRING (51.2878411 29.4283179, 51.2879773 29.4282762)",,
435512430,True,2,55,بزرگراه کازرون - برازجان,trunk,110,False,21.993,"LINESTRING (51.2878411 29.4283179, 51.2877642 29.4281318)",,
302521598,False,,,,trunk_link,,False,13.991,"LINESTRING (51.2900874 29.4349303, 51.2899438 29.4349441)",,
302521598,False,,,,trunk_link,,True,13.991,"LINESTRING (51.2899438 29.4349441, 51.2900874 29.4349303)",,
435512430,True,2,55,بزرگراه کازرون - برازجان,trunk,110,False,68.15,"LINESTRING (51.2899438 29.4349441, 51.2898844 29.4343334)",,
435508290,False,,,,tertiary,,False,18.088,"LINESTRING (51.2922943 29.4273671, 51.292411 29.4274941)",,
435508290,False,,,,tertiary,,True,45.684,"LINESTRING (51.2922943 29.4273671, 51.2919517 29.4270847)",,
435511130,False,,,,residential,,True,277.199,"LINESTRING (51.2922943 29.4273671, 51.2920315 29.4274516, 51.291676 29.4275244, 51.2907352 29.4275973, 51.2899156 29.4276119, 51.2894646 29.4276447)",,
435508290,False,,,,tertiary,,False,68.525,"LINESTRING (51.2941321 29.4312326, 51.2944401 29.4314293, 51.2946577 29.4316403)",,
435508290,False,,,,tertiary,,True,79.193,"LINESTRING (51.2941321 29.4312326, 51.2939391 29.4310646, 51.2938324 29.4307964, 51.2937821 29.4306108)",,
435511106,False,,,,residential,,True,116.46799999999999,"LINESTRING (51.2941321 29.4312326, 51.2940124 29.4312836, 51.2932764 29.4313455, 51.2929531 29.4314029)",,
