osmid,highway,oneway,reversed,length,junction,geometry,lanes,name
489647537,residential,False,False,113.94999999999999,,"LINESTRING (57.3097969 36.0239209, 57.3095852 36.0243231, 57.3094765 36.0244308, 57.3089414 36.024549)",,
489647537,residential,False,True,43.536,,"LINESTRING (57.3097969 36.0239209, 57.3099124 36.0237895, 57.3101085 36.0236225)",,
449803527,tertiary,False,True,22.969,,"LINESTRING (57.3067152 36.0229493, 57.3068059 36.0227562)",,
489647538,residential,False,False,138.125,,"LINESTRING (57.3067152 36.0229493, 57.3081514 36.0233895)",,
449803527,tertiary,False,False,83.087,,"LINESTRING (57.3067152 36.0229493, 57.306639 36.0232082, 57.3066887 36.0236876)",,
489647538,residential,False,False,159.344,,"LINESTRING (57.3081514 36.0233895, 57.3097969 36.0239209)",,
489647538,residential,False,True,138.125,,"LINESTRING (57.3081514 36.0233895, 57.3067152 36.0229493)",,
489647539,residential,False,True,59.821,,"LINESTRING (57.3081514 36.0233895, 57.3084188 36.0228969)",,ملاصدرا
122637570,secondary,True,False,65.362,,"LINESTRING (57.3105098 36.0196911, 57.3099115 36.0193574)",2,بلوار امام خمینی (ره)
489647539,residential,False,False,68.33,,"LINESTRING (57.3105098 36.0196911, 57.3101099 36.0202136)",,ملاصدرا
122637440,residential,False,False,63.657,,"LINESTRING (57.3130798 36.0201999, 57.3134289 36.0197019)",,
122637440,residential,False,True,64.007,,"LINESTRING (57.3130798 36.0201999, 57.3127311 36.0207017)",,
489647543,residential,False,True,108.771,,"LINESTRING (57.3130798 36.0201999, 57.3121591 36.0195656)",,
541372161,residential,False,False,126.588,,"LINESTRING (57.3130798 36.0201999, 57.3135812 36.0206593, 57.3139902 36.0210678)",,
489647543,residential,False,False,108.771,,"LINESTRING (57.3121591 36.0195656, 57.3130798 36.0201999)",,
489647543,residential,False,True,98.628,,"LINESTRING (57.3121591 36.0195656, 57.3113476 36.018969)",,
489647545,residential,False,False,60.765,,"LINESTRING (57.3121591 36.0195656, 57.312539 36.0191137)",,
489647545,residential,False,True,83.998,,"LINESTRING (57.3121591 36.0195656, 57.3116347 36.0201907)",,
489647543,residential,False,False,98.628,,"LINESTRING (57.3113476 36.018969, 57.3121591 36.0195656)",,
489647544,residential,False,False,59.161,,"LINESTRING (57.3113476 36.018969, 57.3117925 36.0185771)",,
489647544,residential,False,True,97.117,,"LINESTRING (57.3113476 36.018969, 57.3106851 36.0196587)",,
489647544,residential,False,False,48.343,,"LINESTRING (57.3130156 36.0175566, 57.3134309 36.0172806)",,
489647544,residential,False,True,35.32,,"LINESTRING (57.3130156 36.0175566, 57.3127379 36.0177812)",,
742464962,residential,False,False,61.916,,"LINESTRING (57.3130156 36.0175566, 57.3135873 36.0178668)",,
489647544,residential,False,False,64.803,,"LINESTRING (57.3122283 36.0181932, 57.3127379 36.0177812)",,
489647544,residential,False,True,57.952,,"LINESTRING (57.3122283 36.0181932, 57.3117925 36.0185771)",,
742464961,residential,False,True,81.75,,"LINESTRING (57.3122283 36.0181932, 57.3129713 36.0186167)",,
122637523,secondary,True,False,103.89,,"LINESTRING (57.3106851 36.0196587, 57.3116347 36.0201907)",2,بلوار امام خمینی (ره)
489647544,residential,False,False,97.117,,"LINESTRING (57.3106851 36.0196587, 57.3113476 36.018969)",,
489647545,residential,False,True,36.5,,"LINESTRING (57.3135873 36.0178668, 57.3133627 36.0181402)",,
742464962,residential,False,False,96.556,,"LINESTRING (57.3135873 36.0178668, 57.3144789 36.0183505)",,
742464962,residential,False,True,61.916,,"LINESTRING (57.3135873 36.0178668, 57.3130156 36.0175566)",,
489647545,residential,False,False,83.998,,"LINESTRING (57.3116347 36.0201907, 57.3121591 36.0195656)",,
122637523,secondary,True,False,104.625,,"LINESTRING (57.3116347 36.0201907, 57.312388 36.0205832, 57.3126274 36.0206793)",2,بلوار امام خمینی (ره)
122637686,secondary,True,False,114.779,,"LINESTRING (57.3134386 36.0214384, 57.3142621 36.022227)",2,بلوار امام خمینی (ره)
541372145,residential,False,False,64.491,,"LINESTRING (57.3134386 36.0214384, 57.3139902 36.0210678)",,
541372145,residential,False,False,75.421,,"LINESTRING (57.3159923 36.0194948, 57.3165737 36.019006)",,
541372145,residential,False,True,55.167,,"LINESTRING (57.3159923 36.0194948, 57.3155624 36.0198487)",,
541372163,residential,False,False,183.947,,"LINESTRING (57.3159923 36.0194948, 57.3143513 36.0185074)",,
541372145,residential,False,True,75.421,,"LINESTRING (57.3165737 36.019006, 57.3159923 36.0194948)",,
742464963,residential,False,False,197.475,,"LINESTRING (57.3165737 36.019006, 57.3147618 36.0180029)",,
541372145,residential,False,False,62.235,,"LINESTRING (57.3145026 36.0207138, 57.314992 36.0203181)",,
541372145,residential,False,True,60.606,,"LINESTRING (57.3145026 36.0207138, 57.3139902 36.0210678)",,
541372154,residential,False,False,116.121,,"LINESTRING (57.3145026 36.0207138, 57.315391 36.0214716)",,
541372162,residential,False,True,148.273,,"LINESTRING (57.3145026 36.0207138, 57.3134289 36.0197019)",,
122637686,secondary,True,False,112.898,,"LINESTRING (57.3154089 36.0233221, 57.3162237 36.0240945)",2,بلوار امام خمینی (ره)
122637686,secondary,True,False,7.706,,"LINESTRING (57.3153534 36.0232693, 57.3154089 36.0233221)",2,بلوار امام خمینی (ره)
541372152,residential,True,False,61.112,,"LINESTRING (57.3153534 36.0232693, 57.3158676 36.02291)",,
541372154,residential,False,True,31.361,,"LINESTRING (57.3165325 36.022446, 57.3164856 36.0224053, 57.316293 36.022241)",,
541372152,residential,True,False,42.068,,"LINESTRING (57.3158676 36.02291, 57.3162215 36.0226626)",,
541372155,residential,False,False,31.121,,"LINESTRING (57.3158676 36.02291, 57.3156483 36.0226935)",,
541372145,residential,False,False,60.606,,"LINESTRING (57.3139902 36.0210678, 57.3145026 36.0207138)",,
541372145,residential,False,True,64.491,,"LINESTRING (57.3139902 36.0210678, 57.3134386 36.0214384)",,
541372155,residential,False,True,114.91,,"LINESTRING (57.3139902 36.0210678, 57.314524 36.0215839, 57.3148068 36.0218626)",,
541372161,residential,False,True,126.588,,"LINESTRING (57.3139902 36.0210678, 57.3135812 36.0206593, 57.3130798 36.0201999)",,
122637686,secondary,True,False,65.923,,"LINESTRING (57.3142621 36.022227, 57.3147357 36.0226795)",2,بلوار امام خمینی (ره)
541372157,residential,False,False,63.573,,"LINESTRING (57.3142621 36.022227, 57.3148068 36.0218626)",,
541372154,residential,False,False,117.898,,"LINESTRING (57.315391 36.0214716, 57.316293 36.022241)",,
541372154,residential,False,True,116.121,,"LINESTRING (57.315391 36.0214716, 57.3145026 36.0207138)",,
541372157,residential,False,True,68.196,,"LINESTRING (57.315391 36.0214716, 57.3148068 36.0218626)",,
541372145,residential,False,False,58.752,,"LINESTRING (57.3150196 36.0202958, 57.3154773 36.0199188)",,
541372145,residential,False,True,3.509,,"LINESTRING (57.3150196 36.0202958, 57.314992 36.0203181)",,
122637440,residential,False,False,20.883,,"LINESTRING (57.3143513 36.0185074, 57.3144789 36.0183505)",,
122637440,residential,False,True,18.117,,"LINESTRING (57.3143513 36.0185074, 57.3142446 36.0186456)",,
541372163,residential,False,True,183.947,,"LINESTRING (57.3143513 36.0185074, 57.3159923 36.0194948)",,
449803527,tertiary,False,False,26.875,,"LINESTRING (57.3080403 36.0205205, 57.3078928 36.0207307)",,
449803527,tertiary,False,True,103.367,,"LINESTRING (57.3080403 36.0205205, 57.3086221 36.0197188)",,
541372164,residential,False,False,69.212,,"LINESTRING (57.3080403 36.0205205, 57.3087154 36.0208193)",,
489647539,residential,False,False,75.787,,"LINESTRING (57.3094266 36.0211423, 57.3090542 36.0217537)",,ملاصدرا
489647539,residential,False,True,63.073,,"LINESTRING (57.3094266 36.0211423, 57.3097917 36.020658)",,ملاصدرا
541372164,residential,False,True,73.356,,"LINESTRING (57.3094266 36.0211423, 57.3087154 36.0208193)",,
541372171,residential,False,False,167.483,,"LINESTRING (57.3094266 36.0211423, 57.3110381 36.0218972)",,
449803527,tertiary,False,False,72.783,,"LINESTRING (57.3075247 36.0212553, 57.3072341 36.0218662)",,
449803527,tertiary,False,True,67.072,,"LINESTRING (57.3075247 36.0212553, 57.3078928 36.0207307)",,
541372165,residential,False,False,148.299,,"LINESTRING (57.3075247 36.0212553, 57.3090542 36.0217537)",,
742464918,residential,False,True,99.489,,"LINESTRING (57.3075247 36.0212553, 57.3065072 36.0209042)",,
489647539,residential,False,False,68.254,,"LINESTRING (57.3090542 36.0217537, 57.3087476 36.0223152)",,ملاصدرا
489647539,residential,False,True,75.787,,"LINESTRING (57.3090542 36.0217537, 57.3094266 36.0211423)",,ملاصدرا
541372165,residential,False,True,148.299,,"LINESTRING (57.3090542 36.0217537, 57.3075247 36.0212553)",,
742464916,residential,False,True,146.219,,"LINESTRING (57.3090542 36.0217537, 57.3105079 36.0223426)",,
541372164,residential,False,False,73.356,,"LINESTRING (57.3087154 36.0208193, 57.3094266 36.0211423)",,
541372164,residential,False,True,69.212,,"LINESTRING (57.3087154 36.0208193, 57.3080403 36.0205205)",,
541372166,residential,False,False,63.012,,"LINESTRING (57.3087154 36.0208193, 57.3090529 36.0203227)",,
122637570,secondary,True,False,65.635,,"LINESTRING (57.309781 36.0192847, 57.3091809 36.0189488)",2,بلوار امام خمینی (ره)
541372166,residential,False,True,74.152,,"LINESTRING (57.309781 36.0192847, 57.3093715 36.0198635)",,
541372166,residential,False,False,58.551,,"LINESTRING (57.3090529 36.0203227, 57.3093715 36.0198635)",,
541372166,residential,False,True,63.012,,"LINESTRING (57.3090529 36.0203227, 57.3087154 36.0208193)",,
541372167,residential,False,False,76.19,,"LINESTRING (57.3090529 36.0203227, 57.3097917 36.020658)",,
489647539,residential,False,False,63.073,,"LINESTRING (57.3097917 36.020658, 57.3094266 36.0211423)",,ملاصدرا
489647539,residential,False,True,57.103,,"LINESTRING (57.3097917 36.020658, 57.3101099 36.0202136)",,ملاصدرا
541372167,residential,False,True,76.19,,"LINESTRING (57.3097917 36.020658, 57.3090529 36.0203227)",,
742464922,residential,False,True,166.504,,"LINESTRING (57.3097917 36.020658, 57.3113959 36.0214055)",,
541372166,residential,False,False,74.152,,"LINESTRING (57.3093715 36.0198635, 57.309781 36.0192847)",,
541372166,residential,False,True,58.551,,"LINESTRING (57.3093715 36.0198635, 57.3090529 36.0203227)",,
541372168,residential,False,False,76.978,,"LINESTRING (57.3093715 36.0198635, 57.3101099 36.0202136)",,
489647539,residential,False,False,57.103,,"LINESTRING (57.3101099 36.0202136, 57.3097917 36.020658)",,ملاصدرا
489647539,residential,False,True,68.33,,"LINESTRING (57.3101099 36.0202136, 57.3105098 36.0196911)",,ملاصدرا
541372168,residential,False,True,76.978,,"LINESTRING (57.3101099 36.0202136, 57.3093715 36.0198635)",,
742464921,residential,False,True,166.904,,"LINESTRING (57.3101099 36.0202136, 57.3117096 36.0209745)",,
449803527,tertiary,False,False,37.487,,"LINESTRING (57.3072341 36.0218662, 57.3070808 36.0221797)",,
449803527,tertiary,False,True,72.783,,"LINESTRING (57.3072341 36.0218662, 57.3075247 36.0212553)",,
541372169,residential,False,False,144.982,,"LINESTRING (57.3072341 36.0218662, 57.3087476 36.0223152)",,
742464917,residential,False,True,100.313,,"LINESTRING (57.3072341 36.0218662, 57.3061834 36.0215634)",,
489647539,residential,False,False,71.121,,"LINESTRING (57.3087476 36.0223152, 57.3084188 36.0228969)",,ملاصدرا
489647539,residential,False,True,68.254,,"LINESTRING (57.3087476 36.0223152, 57.3090542 36.0217537)",,ملاصدرا
541372169,residential,False,True,144.982,,"LINESTRING (57.3087476 36.0223152, 57.3072341 36.0218662)",,
742464915,residential,False,True,172.197,,"LINESTRING (57.3087476 36.0223152, 57.3105374 36.0228654)",,
449803527,tertiary,False,False,42.558,,"LINESTRING (57.3069739 36.0223984, 57.3068059 36.0227562)",,
449803527,tertiary,False,True,26.15,,"LINESTRING (57.3069739 36.0223984, 57.3070808 36.0221797)",,
541372170,residential,False,False,141.273,,"LINESTRING (57.3069739 36.0223984, 57.3084188 36.0228969)",,
489647539,residential,False,False,59.821,,"LINESTRING (57.3084188 36.0228969, 57.3081514 36.0233895)",,ملاصدرا
489647539,residential,False,True,71.121,,"LINESTRING (57.3084188 36.0228969, 57.3087476 36.0223152)",,ملاصدرا
541372170,residential,False,True,141.273,,"LINESTRING (57.3084188 36.0228969, 57.3069739 36.0223984)",,
541372170,residential,False,False,134.443,,"LINESTRING (57.3084188 36.0228969, 57.3094659 36.0232743, 57.3097984 36.0233589)",,
489647537,residential,False,True,166.338,,"LINESTRING (57.311651 36.0221843, 57.3125604 36.0208817)",,
541372171,residential,False,True,63.698,,"LINESTRING (57.311651 36.0221843, 57.3110381 36.0218972)",,
742464924,residential,False,True,100.157,,"LINESTRING (57.311651 36.0221843, 57.3126218 36.0226257)",,
489647537,residential,False,False,216.342,,"LINESTRING (57.311651 36.0221843, 57.3112001 36.0228368, 57.3110321 36.0230489, 57.3107411 36.0232831, 57.3104461 36.0234513, 57.3101085 36.0236225)",,
541372172,residential,False,False,136.737,,"LINESTRING (57.3134046 36.0215715, 57.3126218 36.0226257)",,
122637678,secondary,True,False,99.87100000000001,,"LINESTRING (57.3134046 36.0215715, 57.3129967 36.021189, 57.3128502 36.0210405, 57.3126641 36.0209042)",2,بلوار امام خمینی (ره)
541372172,residential,False,True,79.6,,"LINESTRING (57.3121938 36.0232523, 57.3126218 36.0226257)",,
122637678,secondary,True,False,77.611,,"LINESTRING (57.3139606 36.0221053, 57.3134046 36.0215715)",2,بلوار امام خمینی (ره)
541372173,residential,False,False,110.89,,"LINESTRING (57.3139606 36.0221053, 57.3133711 36.0229812)",,
541372173,residential,False,True,15.152,,"LINESTRING (57.3132906 36.0231009, 57.3133711 36.0229812)",,
541372172,residential,False,False,79.6,,"LINESTRING (57.3126218 36.0226257, 57.3121938 36.0232523)",,
541372172,residential,False,True,136.737,,"LINESTRING (57.3126218 36.0226257, 57.3134046 36.0215715)",,
742464924,residential,False,False,100.157,,"LINESTRING (57.3126218 36.0226257, 57.311651 36.0221843)",,
742464924,residential,False,True,78.125,,"LINESTRING (57.3126218 36.0226257, 57.3133711 36.0229812)",,
122637686,secondary,True,False,11.209,,"LINESTRING (57.3162764 36.0241446, 57.3163594 36.0242198)",2,بلوار امام خمینی (ره)
122637686,secondary,True,False,7.314,,"LINESTRING (57.3162237 36.0240945, 57.3162764 36.0241446)",2,بلوار امام خمینی (ره)
541372175,residential,True,False,40.923,,"LINESTRING (57.3162237 36.0240945, 57.3165709 36.0238566)",,
541372177,residential,False,False,8.452,,"LINESTRING (57.3162215 36.0226626, 57.3162841 36.0227193)",,
541372152,residential,True,False,36.91,,"LINESTRING (57.3162215 36.0226626, 57.3163374 36.0225817, 57.3165325 36.022446)",,
541372150,residential,True,False,15.955,,"LINESTRING (57.3162841 36.0227193, 57.316149 36.0228123)",,
541372177,residential,False,True,8.452,,"LINESTRING (57.3162841 36.0227193, 57.3162215 36.0226626)",,
541372150,residential,True,False,45.963,,"LINESTRING (57.3166732 36.0224513, 57.3162841 36.0227193)",,
541372150,residential,True,False,48.292,,"LINESTRING (57.316149 36.0228123, 57.3157402 36.0230939)",,
541372179,residential,False,False,70.977,,"LINESTRING (57.316149 36.0228123, 57.3166667 36.0232941)",,
541372179,residential,False,True,42.156,,"LINESTRING (57.3169737 36.0235806, 57.3166667 36.0232941)",,
541372150,residential,True,False,39.136,,"LINESTRING (57.3157402 36.0230939, 57.3154089 36.0233221)",,
541372180,residential,False,False,113.02,,"LINESTRING (57.3157402 36.0230939, 57.3165709 36.0238566)",,
541372175,residential,True,False,47.477,,"LINESTRING (57.3165709 36.0238566, 57.3169737 36.0235806)",,
541372180,residential,False,True,113.02,,"LINESTRING (57.3165709 36.0238566, 57.3157402 36.0230939)",,
541372179,residential,False,False,42.156,,"LINESTRING (57.3166667 36.0232941, 57.3169737 36.0235806)",,
541372179,residential,False,True,70.977,,"LINESTRING (57.3166667 36.0232941, 57.316149 36.0228123)",,
541372155,residential,False,True,119.43,,"LINESTRING (57.3148068 36.0218626, 57.3156483 36.0226935)",,
541372157,residential,False,False,68.196,,"LINESTRING (57.3148068 36.0218626, 57.315391 36.0214716)",,
541372157,residential,False,True,63.573,,"LINESTRING (57.3148068 36.0218626, 57.3142621 36.022227)",,
541372155,residential,False,False,114.91,,"LINESTRING (57.3148068 36.0218626, 57.314524 36.0215839, 57.3139902 36.0210678)",,
742464965,secondary,True,False,23.343,roundabout,"LINESTRING (57.3069798 36.0177529, 57.3069938 36.0177016, 57.3070225 36.0176546, 57.3070643 36.0176145, 57.3071168 36.0175836)",,
489647537,residential,False,False,53.778,,"LINESTRING (57.3073804 36.0242391, 57.3067826 36.0242269)",,
742464914,residential,False,True,62.682,,"LINESTRING (57.3073804 36.0242391, 57.3073763 36.0248028)",,
489647537,residential,False,True,145.686,,"LINESTRING (57.3073804 36.0242391, 57.307788 36.0242474, 57.3085095 36.0244405, 57.3089414 36.024549)",,
742464915,residential,False,False,172.197,,"LINESTRING (57.3105374 36.0228654, 57.3087476 36.0223152)",,
810389656,residential,False,False,86.187,,"LINESTRING (57.3105374 36.0228654, 57.3097984 36.0233589)",,
810389656,residential,False,True,31.744,,"LINESTRING (57.3105374 36.0228654, 57.3108217 36.0226962)",,
742464916,residential,False,False,146.219,,"LINESTRING (57.3105079 36.0223426, 57.3090542 36.0217537)",,
541372170,residential,False,True,40.458,,"LINESTRING (57.3101085 36.0236225, 57.3097984 36.0233589)",,
489647537,residential,False,False,43.536,,"LINESTRING (57.3101085 36.0236225, 57.3099124 36.0237895, 57.3097969 36.0239209)",,
489647537,residential,False,True,216.34199999999998,,"LINESTRING (57.3101085 36.0236225, 57.3104461 36.0234513, 57.3107411 36.0232831, 57.3110321 36.0230489, 57.3112001 36.0228368, 57.311651 36.0221843)",,
541372170,residential,False,False,40.458,,"LINESTRING (57.3097984 36.0233589, 57.3101085 36.0236225)",,
810389656,residential,False,True,86.187,,"LINESTRING (57.3097984 36.0233589, 57.3105374 36.0228654)",,
541372170,residential,False,True,134.443,,"LINESTRING (57.3097984 36.0233589, 57.3094659 36.0232743, 57.3084188 36.0228969)",,
742464919,residential,False,True,74.984,,"LINESTRING (57.3061037 36.0199844, 57.3068447 36.0202935)",,
541372171,residential,False,False,63.698,,"LINESTRING (57.3110381 36.0218972, 57.311651 36.0221843)",,
541372171,residential,False,True,167.483,,"LINESTRING (57.3110381 36.0218972, 57.3094266 36.0211423)",,
742464920,residential,False,True,63.441,,"LINESTRING (57.3110381 36.0218972, 57.3113959 36.0214055)",,
122637570,secondary,True,False,165.754,,"LINESTRING (57.312032 36.0205315, 57.3105098 36.0196911)",2,بلوار امام خمینی (ره)
742464920,residential,False,False,57.159,,"LINESTRING (57.312032 36.0205315, 57.3117096 36.0209745)",,
742464920,residential,False,False,55.613,,"LINESTRING (57.3117096 36.0209745, 57.3113959 36.0214055)",,
742464920,residential,False,True,57.159,,"LINESTRING (57.3117096 36.0209745, 57.312032 36.0205315)",,
742464921,residential,False,False,166.904,,"LINESTRING (57.3117096 36.0209745, 57.3101099 36.0202136)",,
742464920,residential,False,False,63.441,,"LINESTRING (57.3113959 36.0214055, 57.3110381 36.0218972)",,
742464920,residential,False,True,55.613,,"LINESTRING (57.3113959 36.0214055, 57.3117096 36.0209745)",,
742464922,residential,False,False,166.504,,"LINESTRING (57.3113959 36.0214055, 57.3097917 36.020658)",,
541372173,residential,False,False,15.152,,"LINESTRING (57.3133711 36.0229812, 57.3132906 36.0231009)",,
541372173,residential,False,True,110.89,,"LINESTRING (57.3133711 36.0229812, 57.3139606 36.0221053)",,
742464924,residential,False,False,78.125,,"LINESTRING (57.3133711 36.0229812, 57.3126218 36.0226257)",,
742464925,residential,False,True,124.064,,"LINESTRING (57.3137051 36.0234945, 57.3144083 36.0225346)",,
122637678,secondary,True,False,62.449,,"LINESTRING (57.3144083 36.0225346, 57.3139606 36.0221053)",2,بلوار امام خمینی (ره)
742464925,residential,False,False,124.064,,"LINESTRING (57.3144083 36.0225346, 57.3137051 36.0234945)",,
489647545,residential,False,False,67.57,,"LINESTRING (57.312539 36.0191137, 57.3129713 36.0186167)",,
489647545,residential,False,True,60.765,,"LINESTRING (57.312539 36.0191137, 57.3121591 36.0195656)",,
742464960,residential,False,False,103.36,,"LINESTRING (57.312539 36.0191137, 57.3134289 36.0197019)",,
742464960,residential,False,True,89.82,,"LINESTRING (57.312539 36.0191137, 57.3117925 36.0185771)",,
489647544,residential,False,False,57.952,,"LINESTRING (57.3117925 36.0185771, 57.3122283 36.0181932)",,
489647544,residential,False,True,59.161,,"LINESTRING (57.3117925 36.0185771, 57.3113476 36.018969)",,
742464960,residential,False,False,89.82,,"LINESTRING (57.3117925 36.0185771, 57.312539 36.0191137)",,
122637440,residential,False,False,61.852,,"LINESTRING (57.3138803 36.0191174, 57.3142446 36.0186456)",,
122637440,residential,False,True,76.631,,"LINESTRING (57.3138803 36.0191174, 57.3134289 36.0197019)",,
742464961,residential,False,False,98.91,,"LINESTRING (57.3138803 36.0191174, 57.3129713 36.0186167)",,
742464956,residential,False,False,185.976,,"LINESTRING (57.3138803 36.0191174, 57.3144454 36.0194334, 57.314601 36.0193054, 57.3151132 36.0196612, 57.3154773 36.0199188)",,
122637440,residential,False,False,46.274,,"LINESTRING (57.3144789 36.0183505, 57.3147618 36.0180029)",,
122637440,residential,False,True,20.883,,"LINESTRING (57.3144789 36.0183505, 57.3143513 36.0185074)",,
742464962,residential,False,True,96.556,,"LINESTRING (57.3144789 36.0183505, 57.3135873 36.0178668)",,
489647544,residential,False,True,48.343,,"LINESTRING (57.3134309 36.0172806, 57.3130156 36.0175566)",,
742464963,residential,False,True,144.148,,"LINESTRING (57.3134309 36.0172806, 57.3147618 36.0180029)",,
742464965,secondary,True,False,52.513000000000005,roundabout,"LINESTRING (57.3071168 36.0175836, 57.3071769 36.0175638, 57.3072411 36.0175562, 57.3073056 36.0175612, 57.3073668 36.0175786, 57.3074211 36.0176074, 57.3074653 36.0176458, 57.3074969 36.0176916, 57.307514 36.0177423, 57.3075155 36.0177947)",,
742464965,secondary,True,False,52.518,roundabout,"LINESTRING (57.3073786 36.017964, 57.3073185 36.0179838, 57.3072543 36.0179914, 57.3071897 36.0179864, 57.3071285 36.017969, 57.3070742 36.0179402, 57.30703 36.0179018, 57.3069984 36.017856, 57.3069814 36.0178053, 57.3069798 36.0177529)",,
