osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,junction
306294565,True,بلوار آیت الله روحانی,primary,False,62.696,,"LINESTRING (52.6639283 36.5988989, 52.6633543 36.5992238)",,
523662085,False,شهید مهرابی,residential,False,88.339,30,"LINESTRING (52.6639283 36.5988989, 52.6642057 36.5990347, 52.6648039 36.5992673)",,
83350994,True,بلوار آیت الله روحانی,primary,False,30.677,60,"LINESTRING (52.6578151 36.6023022, 52.6575065 36.6024236)",2,
698430770,True,,primary,False,24.037,,"LINESTRING (52.6578151 36.6023022, 52.6577469 36.6022766, 52.6577134 36.6022346, 52.6577027 36.6021915, 52.6577201 36.6021312)",,roundabout
864532091,True,بلوار آیت الله روحانی,primary,False,83.926,,"LINESTRING (52.6580581 36.6019352, 52.6588127 36.601485)",2,
698430770,True,,primary,False,24.442,,"LINESTRING (52.6580581 36.6019352, 52.6581547 36.601932, 52.6582217 36.6019428, 52.6583019 36.6020018)",,roundabout
315412853,True,منبع آب,secondary,False,8.802,30,"LINESTRING (52.6666047 36.5982301, 52.6665808 36.5981955, 52.6665716 36.5981566)",,
1094066427,True,مصطفی خمینی,tertiary,False,52.665,30,"LINESTRING (52.6668172 36.5980503, 52.6673747 36.5982052)",,
315412853,True,منبع آب,secondary,False,13.099,30,"LINESTRING (52.6668172 36.5980503, 52.6668523 36.5980777, 52.6668751 36.5981124, 52.6668834 36.5981511)",,
315412853,True,منبع آب,secondary,False,4.361,30,"LINESTRING (52.6667733 36.5980331, 52.6668172 36.5980503)",,
315412853,True,منبع آب,secondary,False,18.287,30,"LINESTRING (52.6668834 36.5981511, 52.6668757 36.5981917, 52.666852 36.5982282, 52.6668149 36.5982565, 52.6667683 36.5982736)",,
315412853,True,منبع آب,secondary,False,26.339,30,"LINESTRING (52.6665716 36.5981566, 52.6665778 36.5981174, 52.666599 36.5980818, 52.6666329 36.5980532, 52.6666762 36.5980345, 52.6667246 36.5980276, 52.6667733 36.5980331)",,
315412854,True,بلوار ناصری,secondary,False,38.019,,"LINESTRING (52.6665716 36.5981566, 52.6664104 36.5980646, 52.6662107 36.5979761)",,
315412848,True,بلوار ناصری,secondary,False,90.327,30,"LINESTRING (52.6667683 36.5982736, 52.666735 36.5984479, 52.6667833 36.5986525, 52.6669206 36.5990658)",,
315412853,True,منبع آب,secondary,False,16.241,30,"LINESTRING (52.6667683 36.5982736, 52.6667232 36.598278, 52.6666784 36.5982716, 52.6666377 36.5982552, 52.6666047 36.5982301)",,
483706062,False,,residential,True,11.625,30,"LINESTRING (52.661266 36.5997443, 52.6611511 36.5996951)",,
523669719,False,,residential,True,14.843,30,"LINESTRING (52.661266 36.5997443, 52.6614283 36.5997733)",,
858836010,False,طالقانی,secondary,False,42.544,,"LINESTRING (52.661266 36.5997443, 52.6613769 36.5993722)",,
858836010,False,طالقانی,secondary,True,35.995,,"LINESTRING (52.661266 36.5997443, 52.6612211 36.600066)",,
698430771,True,,primary,False,11.879,,"LINESTRING (52.6651565 36.5975157, 52.6651474 36.5974741, 52.6651642 36.597434, 52.6651845 36.5974188)",,roundabout
443606964,True,بلوار ناصری,secondary,False,59.171,,"LINESTRING (52.6661695 36.5978136, 52.6667733 36.5980331)",,
467219347,False,شهید سید جواد علیان,residential,True,76.248,30,"LINESTRING (52.6661695 36.5978136, 52.6663005 36.597136)",,
467219348,False,شهید سید جواد علیان,residential,True,9.176,30,"LINESTRING (52.6664024 36.5971468, 52.6663005 36.597136)",,
467219347,False,شهید سید جواد علیان,residential,False,76.248,30,"LINESTRING (52.6663005 36.597136, 52.6661695 36.5978136)",,
467219348,False,شهید سید جواد علیان,residential,False,9.176,30,"LINESTRING (52.6663005 36.597136, 52.6664024 36.5971468)",,
467219348,False,شهید سید جواد علیان,residential,True,55.807,30,"LINESTRING (52.6663005 36.597136, 52.6661503 36.5970887, 52.6658794 36.597009, 52.665728 36.5969381)",,
1090654921,True,امام خمینی,primary,False,64.905,,"LINESTRING (52.665728 36.5969381, 52.6653435 36.5974335)",,
467219348,False,شهید سید جواد علیان,residential,False,55.807,30,"LINESTRING (52.665728 36.5969381, 52.6658794 36.597009, 52.6661503 36.5970887, 52.6663005 36.597136)",,
467219363,False,شهید کرامت۲,residential,True,36.826,30,"LINESTRING (52.6680072 36.598081, 52.6679467 36.5984086)",,
467219364,False,,residential,False,41.855,30,"LINESTRING (52.6676134 36.5962865, 52.6675977 36.5959103)",,
