osmid,highway,oneway,reversed,length,name,geometry,junction,lanes
205979578,residential,True,False,72.649,حاج غفار,"LINESTRING (45.0695665 37.5471228, 45.0694772 37.5469928, 45.070082 37.5468334)",,
205979578,residential,True,False,35.026,حاج غفار,"LINESTRING (45.0693535 37.5473887, 45.0695665 37.5471228)",,
741807178,primary,True,False,77.208,امام خمینی,"LINESTRING (45.0693535 37.5473887, 45.0699693 37.5478824)",,
69553006,secondary,True,False,85.741,سرداران,"LINESTRING (45.0683586 37.5478287, 45.0689749 37.5472322)",,
208701739,tertiary,True,False,96.179,خان باباخان,"LINESTRING (45.0683586 37.5478287, 45.0674728 37.5473238)",,
274676502,residential,False,False,12.191,,"LINESTRING (45.0713914 37.5482998, 45.0715288 37.5482874)",,
382257620,residential,True,False,24.077,کوی ارگ,"LINESTRING (45.0713914 37.5482998, 45.071133 37.5483699)",,
762590253,residential,False,True,34.418,کوی ارگ,"LINESTRING (45.0713914 37.5482998, 45.0712886 37.5480012)",,
205979580,residential,True,False,36.677,کوچه صحیه- کوی سوم,"LINESTRING (45.0705521 37.5511899, 45.0705586 37.5515197)",,
274670540,residential,False,True,33.027,,"LINESTRING (45.0705521 37.5511899, 45.0709129 37.5511099)",,
205979577,residential,True,False,101.713,شهید صفوی(تلفنخانه),"LINESTRING (45.069708 37.551467, 45.0690366 37.5507231)",,
929653576,residential,True,False,43.722,,"LINESTRING (45.069708 37.551467, 45.0701688 37.5513216)",,
205979580,residential,True,False,23.562,کوچه صحیه- کوی سوم,"LINESTRING (45.0705586 37.5515197, 45.0705503 37.5517315)",,
648699301,residential,False,False,20.038,,"LINESTRING (45.0705586 37.5515197, 45.0707859 37.5515201)",,
205979579,residential,False,True,34.391,کوی ۱۵ خرداد ( صحیه ),"LINESTRING (45.0693565 37.5516052, 45.0689678 37.5515789)",,
929653576,residential,True,False,34.588,,"LINESTRING (45.0693565 37.5516052, 45.069708 37.551467)",,
205979574,residential,True,False,106.173,,"LINESTRING (45.0705503 37.5517315, 45.0693565 37.5516052)",,
205979580,residential,True,False,60.855,کوچه صحیه- کوی سوم,"LINESTRING (45.0705503 37.5517315, 45.0704901 37.5522767)",,
205979580,residential,True,False,19.742,کوچه صحیه- کوی سوم,"LINESTRING (45.0704901 37.5522767, 45.0704762 37.5524539)",,
648699300,residential,False,False,43.485,,"LINESTRING (45.0704901 37.5522767, 45.0708454 37.5522569, 45.0709198 37.5523482)",,
205979571,residential,False,True,47.107,دوازدهم,"LINESTRING (45.0704762 37.5524539, 45.0699431 37.5524248)",,
752163080,residential,True,False,33.136,کوچه صحیه- کوی سوم,"LINESTRING (45.0704762 37.5524539, 45.0704593 37.5527516)",,
699041205,residential,True,False,70.709,,"LINESTRING (45.0704593 37.5527516, 45.0701749 37.5527428, 45.0699321 37.5525875, 45.0699431 37.5524248)",,
168057394,tertiary,True,False,50.466,خیام شمالی,"LINESTRING (45.0662171 37.546608, 45.0658178 37.5469332)",,
555343695,residential,False,True,32.11,کوی ۲۲,"LINESTRING (45.0662171 37.546608, 45.0659386 37.5464219)",,
301753134,secondary,True,False,70.722,شهید مدنی ۲,"LINESTRING (45.0684984 37.5522977, 45.068176 37.5517153)",,2
382257127,tertiary,False,True,32.962,شهید خمسه لویی,"LINESTRING (45.0684984 37.5522977, 45.0681361 37.552371)",,
382257127,tertiary,False,False,48.424,شهید خمسه لویی,"LINESTRING (45.0663891 37.5528156, 45.066913 37.5526847)",,
650440532,residential,False,False,82.86,,"LINESTRING (45.0663891 37.5528156, 45.0658885 37.5521849)",,
208964916,residential,False,False,54.102,سی و پنجم(شهریار ۱),"LINESTRING (45.063108 37.5463895, 45.0632029 37.5468702)",,
273431096,secondary_link,True,False,50.525,شهید مدنی ۲,"LINESTRING (45.063108 37.5463895, 45.0626256 37.5461442)",,1
208964916,residential,False,False,9.893,سی و پنجم(شهریار ۱),"LINESTRING (45.0633133 37.547554, 45.0633298 37.547642)",,
208964916,residential,False,True,76.656,سی و پنجم(شهریار ۱),"LINESTRING (45.0633133 37.547554, 45.0632029 37.5468702)",,
648715885,residential,False,False,37.156,,"LINESTRING (45.0633133 37.547554, 45.0628973 37.5476076)",,
208964916,residential,False,False,29.945,سی و پنجم(شهریار ۱),"LINESTRING (45.0633939 37.5484734, 45.0633807 37.5487425)",,
208964916,residential,False,True,92.62,سی و پنجم(شهریار ۱),"LINESTRING (45.0633939 37.5484734, 45.0633298 37.547642)",,
208964928,residential,False,True,22.279,یونجه زار,"LINESTRING (45.0633939 37.5484734, 45.0636461 37.5484861)",,
69552903,tertiary,True,False,18.289,خیابان حافظ,"LINESTRING (45.0628436 37.5486285, 45.062861 37.5487924)",,
208964952,residential,False,False,132.149,دوازدهم(ناصرنیا),"LINESTRING (45.0628436 37.5486285, 45.0614255 37.5490136)",,
208964916,residential,False,False,114.27,سی و پنجم(شهریار ۱),"LINESTRING (45.0633807 37.5487425, 45.0634929 37.5497663)",,
208964916,residential,False,True,29.945,سی و پنجم(شهریار ۱),"LINESTRING (45.0633807 37.5487425, 45.0633939 37.5484734)",,
588239373,residential,False,True,46.151,کوی ۵,"LINESTRING (45.0633807 37.5487425, 45.062861 37.5487924)",,
208964952,residential,False,True,132.149,دوازدهم(ناصرنیا),"LINESTRING (45.0614255 37.5490136, 45.0628436 37.5486285)",,
208964928,residential,False,False,116.60499999999999,یونجه زار,"LINESTRING (45.0657764 37.5495692, 45.0649015 37.5492812, 45.0645649 37.5491495)",,
499186804,secondary,True,False,40.45,سرداران ۲,"LINESTRING (45.0657764 37.5495692, 45.0659125 37.5494293, 45.0660567 37.5492812)",,
208964916,residential,False,False,164.441,سی و پنجم(شهریار ۱),"LINESTRING (45.0634929 37.5497663, 45.0639488 37.5512003)",,
208964916,residential,False,True,114.27,سی و پنجم(شهریار ۱),"LINESTRING (45.0634929 37.5497663, 45.0633807 37.5487425)",,
208964930,tertiary,False,False,19.987,مقدم شش,"LINESTRING (45.0634929 37.5497663, 45.0637154 37.5498008)",,
208964930,tertiary,False,True,46.755,مقدم شش,"LINESTRING (45.0634929 37.5497663, 45.0629691 37.5498322)",,
208964930,tertiary,False,True,62.638,مقدم شش,"LINESTRING (45.0644171 37.5498893, 45.0637154 37.5498008)",,
208964930,tertiary,False,False,47.842,مقدم شش,"LINESTRING (45.0644171 37.5498893, 45.064661 37.5499656, 45.0649156 37.5500589)",,
648716637,residential,False,False,29.985,,"LINESTRING (45.0644171 37.5498893, 45.0643305 37.5500031, 45.0644401 37.5501087)",,
208964930,tertiary,False,True,35.831,مقدم شش,"LINESTRING (45.0651871 37.5502987, 45.0649156 37.5500589)",,
499186804,secondary,True,False,67.189,سرداران ۲,"LINESTRING (45.0651871 37.5502987, 45.0655992 37.5497904)",,
1123283186,secondary_link,False,False,13.183,,"LINESTRING (45.0651871 37.5502987, 45.0653197 37.5503535)",,
208964917,residential,False,False,16.482,پنجم,"LINESTRING (45.0625756 37.5503905, 45.0626827 37.550512)",,
650435136,residential,False,False,39.613,,"LINESTRING (45.0625756 37.5503905, 45.0624133 37.5500583)",,
208964917,residential,False,True,41.315000000000005,پنجم,"LINESTRING (45.0625756 37.5503905, 45.0621563 37.5502915, 45.0621252 37.5502901)",,
69552903,tertiary,True,False,37.298,خیابان حافظ,"LINESTRING (45.0631314 37.5505063, 45.0632211 37.5508341)",,
"[904381080, 208964917]",residential,False,True,40.062,پنجم,"LINESTRING (45.0631314 37.5505063, 45.0628898 37.5505211, 45.062754 37.550532, 45.0626827 37.550512)",,
208964917,residential,False,True,16.482,پنجم,"LINESTRING (45.0626827 37.550512, 45.0625756 37.5503905)",,
208964921,residential,False,True,9.395,هشت متری قریشی(کوی ۱۶),"LINESTRING (45.0626827 37.550512, 45.0625813 37.550538)",,
"[904381080, 208964917]",residential,False,False,40.062,پنجم,"LINESTRING (45.0626827 37.550512, 45.062754 37.550532, 45.0628898 37.5505211, 45.0631314 37.5505063)",,
208964916,residential,False,True,164.441,سی و پنجم(شهریار ۱),"LINESTRING (45.0639488 37.5512003, 45.0634929 37.5497663)",,
499186804,secondary,True,False,74.249,سرداران ۲,"LINESTRING (45.0639488 37.5512003, 45.0646309 37.5508086)",,
902640786,residential,False,True,11.067,,"LINESTRING (45.0639488 37.5512003, 45.0639714 37.5512982)",,
208964933,residential,True,False,26.177,شهید بهزاد دربندی,"LINESTRING (45.0662995 37.5509532, 45.0665568 37.5510707)",,
208964937,residential,True,False,74.17699999999999,میرزائیان,"LINESTRING (45.0662995 37.5509532, 45.0661578 37.5510376, 45.0656365 37.5513639)",,
208964918,residential,False,False,51.011,قنبرپور,"LINESTRING (45.0613593 37.5513351, 45.0611947 37.5508953)",,
208964935,residential,False,False,33.842,کوی ۱۸,"LINESTRING (45.0613593 37.5513351, 45.0617227 37.551237)",,
301753134,secondary,True,False,97.239,شهید مدنی ۲,"LINESTRING (45.0680666 37.5515768, 45.0674515 37.5508509)",,2
884318091,residential,True,False,51.605,میرزائیان,"LINESTRING (45.0644617 37.5520683, 45.0639328 37.5522672)",,
902638083,residential,True,False,27.565,سی و پنجم(شهریار ۱),"LINESTRING (45.0644617 37.5520683, 45.0643208 37.551847)",,
499186801,tertiary,True,False,47.251,حافظ یک,"LINESTRING (45.0639328 37.5522672, 45.0641767 37.5526456)",,
382257127,tertiary,False,False,27.325,شهید خمسه لویی,"LINESTRING (45.0675522 37.5525188, 45.0678461 37.5524407)",,
382257127,tertiary,False,True,27.465,شهید خمسه لویی,"LINESTRING (45.0675522 37.5525188, 45.0672568 37.5525973)",,
205979582,residential,True,False,30.967,مخابرات,"LINESTRING (45.0695381 37.5454233, 45.0691981 37.5454932)",,
208966794,residential,False,True,29.756,,"LINESTRING (45.0695381 37.5454233, 45.0696368 37.5456792)",,
205979578,residential,True,False,65.84,حاج غفار,"LINESTRING (45.070082 37.5468334, 45.0707979 37.5466648)",,
208966794,residential,False,False,53.721,,"LINESTRING (45.070082 37.5468334, 45.0699038 37.5463714)",,
208964918,residential,False,True,51.011,قنبرپور,"LINESTRING (45.0611947 37.5508953, 45.0613593 37.5513351)",,
208964921,residential,False,False,128.533,هشت متری قریشی(کوی ۱۶),"LINESTRING (45.0611947 37.5508953, 45.0625813 37.550538)",,
268904547,residential,True,False,30.61,کوچه شهید عارفیان,"LINESTRING (45.0720997 37.5459587, 45.071755 37.5459257)",,
555339349,residential,False,False,29.375,,"LINESTRING (45.0720997 37.5459587, 45.0721926 37.545705)",,
272429034,residential,False,True,72.598,,"LINESTRING (45.071755 37.5459257, 45.0716804 37.5452755)",,
893665682,residential,False,True,61.645,,"LINESTRING (45.071755 37.5459257, 45.071825 37.5464773)",,
268904547,residential,True,False,68.523,کوچه شهید عارفیان,"LINESTRING (45.071755 37.5459257, 45.0710615 37.5459995, 45.070985 37.5460094)",,
699022760,residential,True,False,84.773,کوی ارگ,"LINESTRING (45.0705458 37.5460518, 45.0703135 37.545312)",,
762590253,residential,False,False,101.713,کوی ارگ,"LINESTRING (45.0709846 37.5471188, 45.0712886 37.5480012)",,
893665683,residential,False,True,36.602,,"LINESTRING (45.0709846 37.5471188, 45.0713887 37.5470433)",,
1134198568,residential,False,True,31.893,کوی ارگ,"LINESTRING (45.0709846 37.5471188, 45.0708725 37.5468461)",,
893665683,residential,False,False,53.298,,"LINESTRING (45.0723189 37.5465575, 45.0721008 37.5468003, 45.0719761 37.5468928, 45.0719253 37.5469147)",,
893665697,residential,False,True,131.507,,"LINESTRING (45.0723189 37.5465575, 45.0720347 37.546621, 45.0708725 37.5468461)",,
893665682,residential,False,False,61.645,,"LINESTRING (45.071825 37.5464773, 45.071755 37.5459257)",,
274670540,residential,False,False,33.027,,"LINESTRING (45.0709129 37.5511099, 45.0705521 37.5511899)",,
1086124373,residential,False,False,35.141,,"LINESTRING (45.0709129 37.5511099, 45.0713082 37.5510692)",,
893665683,residential,False,False,20.718,,"LINESTRING (45.0719253 37.5469147, 45.0718366 37.5469438, 45.0717032 37.5469748)",,
893665683,residential,False,True,53.298,,"LINESTRING (45.0719253 37.5469147, 45.0719761 37.5468928, 45.0721008 37.5468003, 45.0723189 37.5465575)",,
272429022,residential,False,False,58.351,,"LINESTRING (45.0715243 37.5450065, 45.0714803 37.5444829)",,
272429022,residential,False,True,32.926,,"LINESTRING (45.0715243 37.5450065, 45.0716804 37.5452755)",,
272429022,residential,False,False,32.926,,"LINESTRING (45.0716804 37.5452755, 45.0715243 37.5450065)",,
272429034,residential,False,False,72.598,,"LINESTRING (45.0716804 37.5452755, 45.071755 37.5459257)",,
272429022,residential,False,True,58.351,,"LINESTRING (45.0714803 37.5444829, 45.0715243 37.5450065)",,
648661566,residential,False,False,9.057,,"LINESTRING (45.0714803 37.5444829, 45.0714585 37.5444033)",,
276465007,residential,False,True,62.915000000000006,کوی ۱۰,"LINESTRING (45.0714803 37.5444829, 45.0717732 37.5444759, 45.0718827 37.5443116, 45.0720662 37.5443367)",,
272429024,residential,False,False,121.001,,"LINESTRING (45.0701316 37.5443717, 45.0695517 37.5444433, 45.0694814 37.5444408, 45.0694176 37.5444263, 45.0693001 37.5443694, 45.0692026 37.5443153, 45.0688657 37.5441562)",,
274672850,residential,False,True,91.473,,"LINESTRING (45.0701316 37.5443717, 45.0703907 37.5443417, 45.071158 37.5442516)",,
382816400,residential,False,False,6.459,,"LINESTRING (45.0720662 37.5443367, 45.0720894 37.5442816)",,
276465007,residential,False,False,62.915,کوی ۱۰,"LINESTRING (45.0720662 37.5443367, 45.0718827 37.5443116, 45.0717732 37.5444759, 45.0714803 37.5444829)",,
205890433,primary,True,False,25.611,میدان انقلاب,"LINESTRING (45.0648999 37.544041, 45.0648331 37.5440635, 45.0647612 37.5440716, 45.0646891 37.5440646, 45.0646218 37.5440429)",roundabout,
273431042,secondary_link,True,False,41.596,,"LINESTRING (45.0613806 37.5449428, 45.0617226 37.5452005)",,
649120311,residential,False,False,34.212,کوی چهارم,"LINESTRING (45.0613806 37.5449428, 45.0616424 37.5447157)",,
273431047,secondary_link,True,False,26.141,,"LINESTRING (45.0619549 37.5456423, 45.0617509 37.5454717)",,
382813706,primary,True,False,71.674,امینی,"LINESTRING (45.0626317 37.5457216, 45.0631637 37.5452342)",,4
205890432,primary,True,False,46.359,امینی,"LINESTRING (45.0622801 37.5460316, 45.0624015 37.5459246, 45.0626317 37.5457216)",,2
273431047,secondary_link,True,False,14.95,,"LINESTRING (45.0622801 37.5460316, 45.0622764 37.5459547, 45.0622557 37.5458996)",,
69552903,tertiary,True,False,36.588,خیابان حافظ,"LINESTRING (45.0626256 37.5461442, 45.0626186 37.5464732)",,
273431096,secondary_link,True,False,5.587,شهید مدنی ۲,"LINESTRING (45.0626256 37.5461442, 45.062571 37.5461187)",,1
273431087,secondary_link,True,False,31.851,شهید مدنی ۲,"LINESTRING (45.0631216 37.5461596, 45.0634178 37.5463236)",,2
273431096,secondary_link,True,False,60.068,شهید مدنی ۲,"LINESTRING (45.063668 37.5466972, 45.063108 37.5463895)",,1
648715887,residential,False,False,115.171,شهید نجفیان,"LINESTRING (45.063668 37.5466972, 45.0635418 37.5468761, 45.0635147 37.5469713, 45.0633783 37.5473918, 45.0637144 37.5475274)",,
273431087,secondary_link,True,False,37.529,شهید مدنی ۲,"LINESTRING (45.0638783 37.5465719, 45.0641349 37.5468412)",,2
555343696,residential,False,False,46.688,,"LINESTRING (45.0638783 37.5465719, 45.0641952 37.5462355)",,
273431087,secondary_link,True,False,22.542,شهید مدنی ۲,"LINESTRING (45.0641349 37.5468412, 45.0642254 37.5470308)",,2
555343695,residential,False,False,168.743,کوی ۲۲,"LINESTRING (45.0641349 37.5468412, 45.0649863 37.5462486, 45.0651573 37.5463974, 45.0655577 37.5461255)",,
273430939,secondary,True,False,9.113,شهید مدنی ۲,"LINESTRING (45.0642254 37.5470308, 45.0642895 37.5470951)",,2
273431096,secondary_link,True,False,6.34,شهید مدنی ۲,"LINESTRING (45.0641367 37.5470884, 45.0640694 37.5470683)",,1
273430939,secondary,True,False,57.414,شهید مدنی ۲,"LINESTRING (45.0642895 37.5470951, 45.0647163 37.5474851)",,2
555343698,residential,False,False,60.939,کوی ۲۰,"LINESTRING (45.0642895 37.5470951, 45.0648121 37.5467364)",,
273430939,secondary,True,False,26.833,شهید مدنی ۲,"LINESTRING (45.0647163 37.5474851, 45.0649186 37.5476654)",,2
555343697,residential,False,False,117.03099999999999,کوی ۱۸,"LINESTRING (45.0647163 37.5474851, 45.0649222 37.5473371, 45.0648802 37.5472252, 45.0655635 37.546758)",,
205976606,secondary,True,False,26.595,شهید مدنی ۲,"LINESTRING (45.0643126 37.5472827, 45.0641367 37.5470884)",,2
1266815670,residential,False,True,36.001,,"LINESTRING (45.0643126 37.5472827, 45.0640352 37.5475203)",,
168057394,tertiary,True,False,9.64,خیام شمالی,"LINESTRING (45.0649949 37.5476033, 45.0649186 37.5476654)",,
273431013,residential,True,False,29.382,,"LINESTRING (45.0649949 37.5476033, 45.0652419 37.5477807)",,
205976606,secondary,True,False,62.524,شهید مدنی ۲,"LINESTRING (45.0647727 37.5477106, 45.0643126 37.5472827)",,2
638668001,residential,False,False,55.025999999999996,کوی بیست و نهم,"LINESTRING (45.0647727 37.5477106, 45.064556 37.5479466, 45.0644139 37.5481154)",,
205976606,secondary,True,False,24.293,شهید مدنی ۲,"LINESTRING (45.0649573 37.5478728, 45.0647727 37.5477106)",,2
"[648715889, 648715890]",residential,False,"[False, True]",77.538,بیست و هفتم,"LINESTRING (45.0649573 37.5478728, 45.0648062 37.5480139, 45.0647418 37.548082, 45.0647083 37.5481405, 45.0646878 37.5482478, 45.0644139 37.5481154)",,
273430939,secondary,True,False,10.18,شهید مدنی ۲,"LINESTRING (45.0661281 37.548879, 45.0661792 37.5489611)",,2
894536887,secondary_link,True,False,18.491,,"LINESTRING (45.0661281 37.548879, 45.0661058 37.5489265, 45.0660757 37.5489511, 45.0660297 37.5489629, 45.065977 37.5489527)",,
205976606,secondary,True,False,18.041,شهید مدنی ۲,"LINESTRING (45.065977 37.5489527, 45.0658923 37.548805)",,2
205976615,secondary,True,False,11.209,میدان امام حسین,"LINESTRING (45.0662897 37.5493373, 45.0662265 37.5493422, 45.0661637 37.549334)",roundabout,3
208964930,tertiary,False,False,35.831,مقدم شش,"LINESTRING (45.0649156 37.5500589, 45.0651871 37.5502987)",,
648716635,residential,False,False,20.175,,"LINESTRING (45.0649156 37.5500589, 45.0650601 37.5499182)",,
208964930,tertiary,False,True,47.842,مقدم شش,"LINESTRING (45.0649156 37.5500589, 45.064661 37.5499656, 45.0644171 37.5498893)",,
273430979,secondary_link,False,False,14.278,,"LINESTRING (45.0681197 37.5516364, 45.0682629 37.5515764)",,
301753134,secondary,True,False,8.114,شهید مدنی ۲,"LINESTRING (45.0681197 37.5516364, 45.0680666 37.5515768)",,2
301753134,secondary,True,False,10.08,شهید مدنی ۲,"LINESTRING (45.068176 37.5517153, 45.0681197 37.5516364)",,2
650440249,residential,False,False,48.486,حاجی محمد,"LINESTRING (45.068176 37.5517153, 45.0677276 37.5519678)",,
273451054,residential,False,True,15.939,,"LINESTRING (45.0715391 37.5526673, 45.0716846 37.5527524)",,
273451130,secondary,True,False,89.38,بلوار عطایی,"LINESTRING (45.0715391 37.5526673, 45.0720853 37.5519901)",,
550250974,residential,True,False,94.29,هفتم,"LINESTRING (45.0715391 37.5526673, 45.0713272 37.5525273, 45.0713568 37.552284, 45.071307 37.5520385, 45.0714246 37.5519392)",,
274670542,residential,True,False,16.78,شیشه گرخانه,"LINESTRING (45.07163 37.5509735, 45.0718071 37.5509182)",,
648696534,residential,False,False,30.519,,"LINESTRING (45.07163 37.5509735, 45.0715509 37.5507063)",,
278029327,residential,False,False,103.92599999999999,بن بست مجید جعفری,"LINESTRING (45.0712975 37.5498928, 45.070762 37.5497794, 45.0706308 37.5498015, 45.0702775 37.5500712)",,
601455814,residential,True,False,70.805,اعظم السلطنه,"LINESTRING (45.0712975 37.5498928, 45.0711938 37.5499359, 45.0711162 37.5500097, 45.0710267 37.5504519)",,
648691680,residential,False,False,89.271,امام خطیبی,"LINESTRING (45.0712975 37.5498928, 45.071367 37.5496909, 45.0712105 37.5494882, 45.0711326 37.5492473, 45.0711501 37.549141)",,
274670542,residential,True,False,30.299,شیشه گرخانه,"LINESTRING (45.0713082 37.5510692, 45.07163 37.5509735)",,
1086124373,residential,False,True,35.141,,"LINESTRING (45.0713082 37.5510692, 45.0709129 37.5511099)",,
648696535,residential,False,False,68.309,,"LINESTRING (45.0718071 37.5509182, 45.0720362 37.551219, 45.0723085 37.5510689)",,
274672850,residential,False,False,91.473,,"LINESTRING (45.071158 37.5442516, 45.0703907 37.5443417, 45.0701316 37.5443717)",,
648663102,residential,False,False,17.531,,"LINESTRING (45.0718285 37.5486239, 45.0716475 37.5486892)",,
274676502,residential,False,False,22.169,,"LINESTRING (45.0718285 37.5486239, 45.0718795 37.5486218, 45.0719197 37.5486345, 45.0719519 37.5486728, 45.0720036 37.5487398)",,
274676502,residential,False,True,62.794000000000004,,"LINESTRING (45.0718285 37.5486239, 45.0717745 37.5482586, 45.0715288 37.5482874)",,
274676502,residential,False,True,22.169,,"LINESTRING (45.0720036 37.5487398, 45.0719519 37.5486728, 45.0719197 37.5486345, 45.0718795 37.5486218, 45.0718285 37.5486239)",,
278029324,residential,False,False,32.839,,"LINESTRING (45.0702775 37.5500712, 45.0706296 37.5501676)",,
