osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,junction,maxspeed
301455151,,پاسداران,residential,False,True,67.065,"LINESTRING (52.7504678 28.8663386, 52.7503769 28.8664019, 52.7500469 28.8666433, 52.7499255 28.8667088)",,,
301455153,,,residential,False,False,208.325,"LINESTRING (52.7504678 28.8663386, 52.750948 28.8668617, 52.7512627 28.8672098, 52.7513661 28.8673306, 52.751419 28.8674271, 52.7515201 28.8677511, 52.7515689 28.8679099)",,,
301455151,,پاسداران,residential,False,True,79.31,"LINESTRING (52.7511052 28.8658946, 52.7504678 28.8663386)",,,
301390819,,,residential,False,False,193.249,"LINESTRING (52.7511052 28.8658946, 52.7510678 28.8658793, 52.75096 28.8658746, 52.7508146 28.8659029, 52.7506692 28.8659288, 52.7505049 28.8659241, 52.7502437 28.8658746, 52.7500794 28.8658133, 52.7499663 28.8657331, 52.7499259 28.8656529, 52.7498801 28.8654171, 52.749837 28.8650609)",,,
301390819,,,residential,False,True,104.717,"LINESTRING (52.7511052 28.8658946, 52.7511943 28.8659312, 52.7513101 28.8660043, 52.7514852 28.866167, 52.7518824 28.8665358)",,,
301455153,,,residential,False,False,26.174999999999997,"LINESTRING (52.7515689 28.8679099, 52.7516005 28.8680127, 52.751658 28.8681314)",,,
301455153,,,residential,False,True,208.32500000000002,"LINESTRING (52.7515689 28.8679099, 52.7515201 28.8677511, 52.751419 28.8674271, 52.7513661 28.8673306, 52.7512627 28.8672098, 52.750948 28.8668617, 52.7504678 28.8663386)",,,
301455155,,,residential,False,True,75.55499999999999,"LINESTRING (52.7515689 28.8679099, 52.7509801 28.8682843, 52.7509365 28.8683024)",,,
301455153,,,residential,False,True,26.174999999999997,"LINESTRING (52.751658 28.8681314, 52.7516005 28.8680127, 52.7515689 28.8679099)",,,
301455154,,اسلامی,residential,False,False,29.197,"LINESTRING (52.7508046 28.8680666, 52.7509365 28.8683024)",,,
301455164,,,residential,False,False,71.716,"LINESTRING (52.7508046 28.8680666, 52.7501719 28.8683967)",,,
301455154,,اسلامی,residential,False,True,173.623,"LINESTRING (52.7508046 28.8680666, 52.7507733 28.8680107, 52.750408 28.8674131, 52.7499255 28.8667088)",,,
301455154,,اسلامی,residential,False,False,64.917,"LINESTRING (52.7509365 28.8683024, 52.7512236 28.8688293)",,,
301455154,,اسلامی,residential,False,True,29.197,"LINESTRING (52.7509365 28.8683024, 52.7508046 28.8680666)",,,
301455155,,,residential,False,False,75.55499999999999,"LINESTRING (52.7509365 28.8683024, 52.7509801 28.8682843, 52.7515689 28.8679099)",,,
301455154,,اسلامی,residential,False,True,64.917,"LINESTRING (52.7512236 28.8688293, 52.7509365 28.8683024)",,,
301390822,,امام خمینی,secondary,False,False,17.437,"LINESTRING (52.7512236 28.8688293, 52.7511504 28.8688485, 52.7510521 28.8688744)",,,
301390822,,امام خمینی,secondary,False,True,114.81899999999999,"LINESTRING (52.7512236 28.8688293, 52.7514397 28.8687748, 52.7521869 28.868536, 52.7523391 28.8684962)",,,
301455156,,مدرسه سعدی,residential,False,False,22.952,"LINESTRING (52.7490294 28.865417, 52.7489161 28.865236)",,,
563725330,,,residential,False,True,88.05,"LINESTRING (52.7490294 28.865417, 52.749837 28.8650609)",,,
301455156,,مدرسه سعدی,residential,False,True,165.70799999999997,"LINESTRING (52.7490294 28.865417, 52.7495096 28.8661796, 52.7497624 28.8665861, 52.7498337 28.8667296)",,,
301455158,,,residential,False,False,32.902,"LINESTRING (52.7485693 28.8646928, 52.7488181 28.8644926)",,,
"[301390819, 301455156]",,مدرسه سعدی,residential,False,"[False, True]",367.27000000000004,"LINESTRING (52.7485693 28.8646928, 52.7485216 28.8646201, 52.7483217 28.8643404, 52.7480621 28.8640024, 52.7472005 28.8630747, 52.7472597 28.8629877, 52.7474454 28.862953, 52.7475741 28.8629459, 52.7477029 28.8629882, 52.7480406 28.8632428, 52.7484146 28.8634631)",,,
301455156,,مدرسه سعدی,residential,False,True,69.20400000000001,"LINESTRING (52.7485693 28.8646928, 52.7487169 28.8649179, 52.7489161 28.865236)",,,
"[301390819, 301455156]",,مدرسه سعدی,residential,False,"[False, True]",367.27,"LINESTRING (52.7484146 28.8634631, 52.7480406 28.8632428, 52.7477029 28.8629882, 52.7475741 28.8629459, 52.7474454 28.862953, 52.7472597 28.8629877, 52.7472005 28.8630747, 52.7480621 28.8640024, 52.7483217 28.8643404, 52.7485216 28.8646201, 52.7485693 28.8646928)",,,
301390819,,,residential,False,True,94.519,"LINESTRING (52.7484146 28.8634631, 52.7484743 28.8634855, 52.7486602 28.8635704, 52.749239 28.8639089)",,,
301455157,,,residential,False,False,100.944,"LINESTRING (52.7484146 28.8634631, 52.748406 28.8635205, 52.7484182 28.8635783, 52.7485137 28.8637334, 52.7487289 28.8640056, 52.7488748 28.8641591, 52.7489474 28.8642142)",,,
301455157,,,residential,False,False,14.374,"LINESTRING (52.7489474 28.8642142, 52.749059 28.8642988)",,,
301455159,,,residential,False,False,44.258,"LINESTRING (52.7489474 28.8642142, 52.749239 28.8639089)",,,
301455157,,,residential,False,True,100.944,"LINESTRING (52.7489474 28.8642142, 52.7488748 28.8641591, 52.7487289 28.8640056, 52.7485137 28.8637334, 52.7484182 28.8635783, 52.748406 28.8635205, 52.7484146 28.8634631)",,,
301455157,,,residential,False,True,14.374,"LINESTRING (52.749059 28.8642988, 52.7489474 28.8642142)",,,
301455158,,,residential,False,True,31.855,"LINESTRING (52.749059 28.8642988, 52.7488181 28.8644926)",,,
301455157,,,residential,False,False,23.095000000000002,"LINESTRING (52.749059 28.8642988, 52.7490953 28.8643264, 52.749229 28.8644435)",,,
301455157,,,residential,False,True,23.095000000000002,"LINESTRING (52.749229 28.8644435, 52.7490953 28.8643264, 52.749059 28.8642988)",,,
301455159,,,residential,False,True,44.258,"LINESTRING (52.749239 28.8639089, 52.7489474 28.8642142)",,,
301390819,,,residential,False,False,94.519,"LINESTRING (52.749239 28.8639089, 52.7486602 28.8635704, 52.7484743 28.8634855, 52.7484146 28.8634631)",,,
301390819,,,residential,False,True,156.71400000000003,"LINESTRING (52.749239 28.8639089, 52.7493981 28.864002, 52.7496754 28.8642024, 52.7497885 28.8642873, 52.7498478 28.864351, 52.7498586 28.8644312, 52.7498263 28.8645822, 52.7498128 28.8648062, 52.749837 28.8650609)",,,
301390852,,,secondary,False,False,23.453,"LINESTRING (52.7504246 28.8689636, 52.750665 28.8689764)",,,
301390852,,,secondary,False,True,72.638,"LINESTRING (52.7504246 28.8689636, 52.7503873 28.8689616, 52.7501989 28.8689286, 52.7500583 28.8688714, 52.7497468 28.8687109)",,,
301455161,,استوار,residential,False,False,67.93599999999999,"LINESTRING (52.7504246 28.8689636, 52.7503719 28.8688173, 52.7503007 28.8686326, 52.7502506 28.8685125, 52.7501719 28.8683967)",,,
301455164,,,residential,False,True,71.716,"LINESTRING (52.7501719 28.8683967, 52.7508046 28.8680666)",,,
301455161,,استوار,residential,False,False,50.467,"LINESTRING (52.7501719 28.8683967, 52.7501187 28.8683185, 52.7499368 28.8681014, 52.749869 28.8680291)",,,
301455161,,استوار,residential,False,True,67.936,"LINESTRING (52.7501719 28.8683967, 52.7502506 28.8685125, 52.7503007 28.8686326, 52.7503719 28.8688173, 52.7504246 28.8689636)",,,
301455163,,,residential,False,False,59.726,"LINESTRING (52.749869 28.8680291, 52.7493722 28.8683441)",,,
301455163,,,residential,False,True,34.577,"LINESTRING (52.749869 28.8680291, 52.750124 28.8678127)",,,
301455161,,استوار,residential,False,False,119.703,"LINESTRING (52.749869 28.8680291, 52.7497073 28.8678566, 52.7491538 28.8671543)",,,
301455161,,استوار,residential,False,True,50.467,"LINESTRING (52.749869 28.8680291, 52.7499368 28.8681014, 52.7501187 28.8683185, 52.7501719 28.8683967)",,,
301455162,,ثابتی,residential,False,True,72.358,"LINESTRING (52.7491538 28.8671543, 52.7485976 28.8675858)",,,
301455161,,استوار,residential,False,True,119.703,"LINESTRING (52.7491538 28.8671543, 52.7497073 28.8678566, 52.749869 28.8680291)",,,
301455162,,ثابتی,residential,False,False,62.867000000000004,"LINESTRING (52.7491538 28.8671543, 52.7495201 28.8668659, 52.7495728 28.8668197, 52.7495886 28.8667524)",,,
301390850,,ولیعصر,secondary,False,True,53.08,"LINESTRING (52.7485976 28.8675858, 52.748961 28.8679416)",,,
301455162,,ثابتی,residential,False,False,72.358,"LINESTRING (52.7485976 28.8675858, 52.7491538 28.8671543)",,,
301390850,,ولیعصر,secondary,False,False,65.893,"LINESTRING (52.7485976 28.8675858, 52.7484258 28.8674176, 52.74826 28.8672592, 52.7481654 28.8671317)",,,
301455163,,,residential,False,False,34.577,"LINESTRING (52.750124 28.8678127, 52.749869 28.8680291)",,,
301390850,,ولیعصر,secondary,False,False,60.054,"LINESTRING (52.7493722 28.8683441, 52.748961 28.8679416)",,,
301390850,,ولیعصر,secondary,False,True,54.719,"LINESTRING (52.7493722 28.8683441, 52.7497468 28.8687109)",,,
301455163,,,residential,False,True,59.726,"LINESTRING (52.7493722 28.8683441, 52.749869 28.8680291)",,,
301390822,,امام خمینی,secondary,False,False,114.81899999999999,"LINESTRING (52.7523391 28.8684962, 52.7521869 28.868536, 52.7514397 28.8687748, 52.7512236 28.8688293)",,,
563718783,,میدان امام خمینی,primary,True,False,16.691,"LINESTRING (52.7523391 28.8684962, 52.7523329 28.8684465, 52.7523431 28.8683972, 52.7523687 28.8683525)",,roundabout,
563718783,,میدان امام خمینی,primary,True,False,6.581,"LINESTRING (52.7526997 28.8683555, 52.7527271 28.8684096)",,roundabout,
563718783,,میدان امام خمینی,primary,True,False,15.721000000000002,"LINESTRING (52.7527271 28.8684096, 52.7527332 28.8684564, 52.7527248 28.868503, 52.7527026 28.8685459)",,roundabout,
563718783,,میدان امام خمینی,primary,True,False,14.594000000000001,"LINESTRING (52.7524251 28.8686003, 52.7523867 28.8685724, 52.7523574 28.8685369, 52.7523391 28.8684962)",,roundabout,
563718782,,ساحلی غربی,primary,True,False,80.839,"LINESTRING (52.7527026 28.8685459, 52.7527204 28.8686296, 52.7528652 28.8689208, 52.7529014 28.8690278, 52.7529127 28.8691486, 52.7529036 28.8692397)",,,
563718783,,میدان امام خمینی,primary,True,False,30.665,"LINESTRING (52.7527026 28.8685459, 52.7526611 28.8685874, 52.752607 28.8686156, 52.7525455 28.8686276, 52.7524829 28.8686224, 52.7524251 28.8686003)",,roundabout,
563719456,,خلیج فارس,secondary,False,True,72.888,"LINESTRING (52.7514048 28.870581, 52.7515297 28.8703527, 52.7518544 28.8700932, 52.7518691 28.8700815)",,,
563720826,,,residential,False,True,194.16500000000002,"LINESTRING (52.7514048 28.870581, 52.7512657 28.8704531, 52.7508056 28.8691447, 52.7507839 28.8689451)",,,
301390822,,امام خمینی,secondary,False,False,74.497,"LINESTRING (52.7486084 28.8704156, 52.7480667 28.8708887)",,,
301390822,,امام خمینی,secondary,False,True,75.857,"LINESTRING (52.7486084 28.8704156, 52.7491783 28.8699505)",,,
563720838,,,residential,False,False,75.835,"LINESTRING (52.7486084 28.8704156, 52.7490775 28.87096)",,,
563720821,,,residential,False,False,95.265,"LINESTRING (52.7515526 28.8640916, 52.7520662 28.8637852, 52.7521921 28.8640776)",,,
301455152,,,residential,False,True,63.449,"LINESTRING (52.7524914 28.8643646, 52.7519869 28.8647257)",,,
563720821,,,residential,False,False,156.569,"LINESTRING (52.7524914 28.8643646, 52.7532231 28.8656184)",,,
563720821,,,residential,False,True,43.22,"LINESTRING (52.7524914 28.8643646, 52.7521921 28.8640776)",,,
563720817,,,residential,False,True,130.803,"LINESTRING (52.7490775 28.87096, 52.7502709 28.87042)",,,
563720838,,,residential,False,True,75.835,"LINESTRING (52.7490775 28.87096, 52.7486084 28.8704156)",,,
563719456,,خلیج فارس,secondary,False,True,51.263,"LINESTRING (52.7518691 28.8700815, 52.75226 28.8697727)",,,
563720830,,,residential,False,False,156.029,"LINESTRING (52.7518691 28.8700815, 52.7510521 28.8688744)",,,
563719456,,خلیج فارس,secondary,False,False,72.888,"LINESTRING (52.7518691 28.8700815, 52.7518544 28.8700932, 52.7515297 28.8703527, 52.7514048 28.870581)",,,
563720821,,,residential,False,False,43.22,"LINESTRING (52.7521921 28.8640776, 52.7524914 28.8643646)",,,
563720841,,,residential,False,False,127.024,"LINESTRING (52.7521921 28.8640776, 52.7531829 28.8633346)",,,
563720841,,,residential,False,True,42.339,"LINESTRING (52.7521921 28.8640776, 52.7518619 28.8643253)",,,
563720821,,,residential,False,True,95.265,"LINESTRING (52.7521921 28.8640776, 52.7520662 28.8637852, 52.7515526 28.8640916)",,,
563720831,,,residential,False,True,91.747,"LINESTRING (52.7534013 28.8664468, 52.752888 28.8657549)",,,
301390822,,امام خمینی,secondary,False,False,27.274,"LINESTRING (52.7510521 28.8688744, 52.7507839 28.8689451)",,,
563720830,,,residential,False,True,156.029,"LINESTRING (52.7510521 28.8688744, 52.7518691 28.8700815)",,,
301390822,,امام خمینی,secondary,False,True,17.437,"LINESTRING (52.7510521 28.8688744, 52.7511504 28.8688485, 52.7512236 28.8688293)",,,
563720820,,,residential,False,True,27.135,"LINESTRING (52.753158 28.8693393, 52.7529036 28.8692397)",,,
563720820,,,residential,False,False,43.411,"LINESTRING (52.753158 28.8693393, 52.7533435 28.8692799, 52.7535477 28.8691562)",,,
563720841,,,residential,False,True,127.024,"LINESTRING (52.7531829 28.8633346, 52.7521921 28.8640776)",,,
563720815,,,residential,False,True,107.621,"LINESTRING (52.7527831 28.8673287, 52.7532432 28.8669254, 52.7531755 28.8667754, 52.7530656 28.8665594)",,,
563720841,,,residential,False,False,42.339,"LINESTRING (52.7518619 28.8643253, 52.7521921 28.8640776)",,,
563720818,,,residential,False,False,65.413,"LINESTRING (52.750481 28.8709776, 52.7503851 28.8707784, 52.7502709 28.87042)",,,
301455152,,,residential,False,False,63.449,"LINESTRING (52.7519869 28.8647257, 52.7524914 28.8643646)",,,
563720840,,,residential,False,True,144.211,"LINESTRING (52.7519869 28.8647257, 52.752888 28.8657549)",,,
301455152,,,residential,False,True,279.886,"LINESTRING (52.7519869 28.8647257, 52.7513862 28.8651557, 52.7510972 28.8653558, 52.7511392 28.8655469, 52.7515034 28.8658574, 52.7518569 28.8662009, 52.7520119 28.8663886, 52.7521283 28.8665384)",,,
301390822,,امام خمینی,secondary,False,False,12.09,"LINESTRING (52.7507839 28.8689451, 52.750665 28.8689764)",,,
301390822,,امام خمینی,secondary,False,True,27.274,"LINESTRING (52.7507839 28.8689451, 52.7510521 28.8688744)",,,
563720826,,,residential,False,False,194.16499999999996,"LINESTRING (52.7507839 28.8689451, 52.7508056 28.8691447, 52.7512657 28.8704531, 52.7514048 28.870581)",,,
563720831,,,residential,False,False,91.747,"LINESTRING (52.752888 28.8657549, 52.7534013 28.8664468)",,,
563720832,,,residential,False,True,35.989,"LINESTRING (52.752888 28.8657549, 52.7532231 28.8656184)",,,
563720840,,,residential,False,False,144.211,"LINESTRING (52.752888 28.8657549, 52.7519869 28.8647257)",,,
563720817,,,residential,False,False,130.803,"LINESTRING (52.7502709 28.87042, 52.7490775 28.87096)",,,
563720818,,,residential,False,False,114.008,"LINESTRING (52.7502709 28.87042, 52.750152 28.8701322, 52.7495859 28.8696111)",,,
563720818,,,residential,False,True,65.413,"LINESTRING (52.7502709 28.87042, 52.7503851 28.8707784, 52.750481 28.8709776)",,,
563720821,,,residential,False,True,156.569,"LINESTRING (52.7532231 28.8656184, 52.7524914 28.8643646)",,,
563720832,,,residential,False,False,35.989,"LINESTRING (52.7532231 28.8656184, 52.752888 28.8657549)",,,
563725350,,۱,residential,False,False,149.9,"LINESTRING (52.7465257 28.866911, 52.7478536 28.8662291)",,,
563725380,,,residential,False,True,47.739,"LINESTRING (52.7465257 28.866911, 52.7467956 28.8672694)",,,
563725380,,,residential,False,False,81.915,"LINESTRING (52.7465257 28.866911, 52.7464135 28.866762, 52.7460776 28.8662876)",,,
301390850,,ولیعصر,secondary,False,False,53.08,"LINESTRING (52.748961 28.8679416, 52.7485976 28.8675858)",,,
301390850,,ولیعصر,secondary,False,True,60.054,"LINESTRING (52.748961 28.8679416, 52.7493722 28.8683441)",,,
