osmid,oneway,highway,junction,reversed,length,geometry,name,maxspeed,bridge
401994057,False,residential,,True,71.125,"LINESTRING (61.3223987 30.9370208, 61.3224265 30.93766)",,,
401994070,False,residential,,False,118.314,"LINESTRING (61.3223987 30.9370208, 61.321163 30.9371144)",وصال,30,
401994070,False,residential,,True,102.759,"LINESTRING (61.3223987 30.9370208, 61.323469 30.9369148)",وصال,30,
401994056,False,residential,,False,115.916,"LINESTRING (61.3212191 30.9377792, 61.3224265 30.93766)",,,
401994056,False,residential,,True,83.841,"LINESTRING (61.3212191 30.9377792, 61.3203432 30.9378432)",,,
401994058,False,residential,,False,74.116,"LINESTRING (61.3212191 30.9377792, 61.321163 30.9371144)",,,
401994058,False,residential,,True,74.116,"LINESTRING (61.321163 30.9371144, 61.3212191 30.9377792)",,,
401994070,False,residential,,True,118.314,"LINESTRING (61.321163 30.9371144, 61.3223987 30.9370208)",وصال,30,
401994070,False,residential,,False,129.575,"LINESTRING (61.321163 30.9371144, 61.3209526 30.9371326, 61.3198357 30.9372294, 61.3198113 30.9372315)",وصال,30,
401994056,False,residential,,False,44.494,"LINESTRING (61.3198784 30.9378775, 61.3203432 30.9378432)",,,
401994059,False,residential,,False,72.117,"LINESTRING (61.3198784 30.9378775, 61.3198113 30.9372315)",,,
401994059,False,residential,,True,72.117,"LINESTRING (61.3198113 30.9372315, 61.3198784 30.9378775)",,,
401994070,False,residential,,True,129.575,"LINESTRING (61.3198113 30.9372315, 61.3198357 30.9372294, 61.3209526 30.9371326, 61.321163 30.9371144)",وصال,30,
401994053,False,residential,,False,23.543,"LINESTRING (61.3198312 30.9406679, 61.319791 30.9408768)",,,
401994053,False,residential,,True,42.42,"LINESTRING (61.3198312 30.9406679, 61.3198678 30.9402877)",,,
401994060,False,residential,,False,161.988,"LINESTRING (61.3198312 30.9406679, 61.3215193 30.9408288)",,,
401994052,False,residential,,False,64.044,"LINESTRING (61.3215193 30.9408288, 61.3214305 30.9413997)",,,
401994052,False,residential,,True,66.285,"LINESTRING (61.3215193 30.9408288, 61.3216218 30.9402392)",,,
401994060,False,residential,,False,40.729,"LINESTRING (61.3215193 30.9408288, 61.321942 30.940881)",,,
401994060,False,residential,,True,161.988,"LINESTRING (61.3215193 30.9408288, 61.3198312 30.9406679)",,,
401994054,False,residential,,False,36.41,"LINESTRING (61.3227199 30.9409772, 61.3226565 30.9413001)",,30,
401994054,False,residential,,True,37.507,"LINESTRING (61.3227199 30.9409772, 61.3227606 30.9406417)",,30,
401994060,False,residential,,True,74.957,"LINESTRING (61.3227199 30.9409772, 61.321942 30.940881)",,,
401994054,False,residential,,False,44.048,"LINESTRING (61.3228653 30.9399671, 61.3227949 30.9403586)",,30,
401994054,False,residential,,True,133.175,"LINESTRING (61.3228653 30.9399671, 61.3230241 30.9387772)",,30,
401994061,False,residential,,False,156.293,"LINESTRING (61.3228653 30.9399671, 61.3244894 30.9401547)",,30,
401994061,False,residential,,True,73.836,"LINESTRING (61.3264156 30.9399298, 61.3256485 30.9400194)",,30,
1169949489,False,residential,,True,20.501,"LINESTRING (61.3264156 30.9399298, 61.3264376 30.9401132)",,30,
"[1169949489, 401994063]",False,residential,,False,100.697,"LINESTRING (61.3264156 30.9399298, 61.3263399 30.9394584, 61.32684 30.9394322)",,30,
401994054,False,residential,,False,31.203,"LINESTRING (61.3226565 30.9413001, 61.3225943 30.9415756)",,30,
401994054,False,residential,,True,36.41,"LINESTRING (61.3226565 30.9413001, 61.3227199 30.9409772)",,30,
401994062,False,residential,,False,163.023,"LINESTRING (61.3226565 30.9413001, 61.3243532 30.9414781)",,30,
401994049,False,residential,,False,96.937,"LINESTRING (61.3243532 30.9414781, 61.3242665 30.9423467)",,30,
401994049,False,residential,,True,68.947,"LINESTRING (61.3243532 30.9414781, 61.3244187 30.9408606)",,30,
401994062,False,residential,,False,215.692,"LINESTRING (61.3243532 30.9414781, 61.3265967 30.9412332)",,30,
401994062,False,residential,,True,163.023,"LINESTRING (61.3243532 30.9414781, 61.3226565 30.9413001)",,30,
401994062,False,residential,,True,215.692,"LINESTRING (61.3265967 30.9412332, 61.3243532 30.9414781)",,30,
1169949489,False,residential,,False,50.204,"LINESTRING (61.3265967 30.9412332, 61.3265332 30.940785)",,30,
1169949489,False,residential,,True,20.168,"LINESTRING (61.3265967 30.9412332, 61.3266385 30.941411)",,30,
1169949489,False,residential,,False,18.189,"LINESTRING (61.326746 30.9423008, 61.326733 30.9421376)",,30,
401994063,False,residential,,False,118.711,"LINESTRING (61.32684 30.9394322, 61.3280838 30.9393916)",,30,
401994075,False,residential,,False,120.33,"LINESTRING (61.32684 30.9394322, 61.326539 30.9383813)",,30,
"[1169949489, 401994063]",False,residential,,True,100.697,"LINESTRING (61.32684 30.9394322, 61.3263399 30.9394584, 61.3264156 30.9399298)",,30,
401994063,False,residential,,False,115.458,"LINESTRING (61.3280838 30.9393916, 61.3292734 30.9391991)",,30,
401994063,False,residential,,True,118.711,"LINESTRING (61.3280838 30.9393916, 61.32684 30.9394322)",,30,
401994064,False,residential,,False,67.715,"LINESTRING (61.3280838 30.9393916, 61.3282361 30.9399864)",,30,
401994064,False,residential,,True,65.89,"LINESTRING (61.3280838 30.9393916, 61.3279047 30.9388193)",,30,
401994064,False,residential,,False,72.096,"LINESTRING (61.3277514 30.9381844, 61.3279047 30.9388193)",,30,
401994074,True,tertiary,,False,117.686,"LINESTRING (61.3277514 30.9381844, 61.326539 30.9383813)",بلوار امام خمینی,30,
401994065,False,residential,,False,119.333,"LINESTRING (61.3266385 30.941411, 61.3278793 30.9412726)",,30,
1169949489,False,residential,,False,20.168,"LINESTRING (61.3266385 30.941411, 61.3265967 30.9412332)",,30,
1169949489,False,residential,,True,47.289,"LINESTRING (61.3266385 30.941411, 61.3266971 30.9418333)",,30,
401994049,False,residential,,False,68.947,"LINESTRING (61.3244187 30.9408606, 61.3243532 30.9414781)",,30,
401994049,False,residential,,True,78.782,"LINESTRING (61.3244187 30.9408606, 61.3244894 30.9401547)",,30,
401994066,False,residential,,False,200.265,"LINESTRING (61.3244187 30.9408606, 61.3264954 30.940594)",,30,
721522327,False,residential,,True,159.999,"LINESTRING (61.3244187 30.9408606, 61.3227606 30.9406417)",,,
401994066,False,residential,,True,200.265,"LINESTRING (61.3264954 30.940594, 61.3244187 30.9408606)",,30,
1169949489,False,residential,,False,53.746,"LINESTRING (61.3264954 30.940594, 61.3264376 30.9401132)",,30,
1169949489,False,residential,,True,21.542,"LINESTRING (61.3264954 30.940594, 61.3265332 30.940785)",,30,
401994067,False,residential,,False,82.561,"LINESTRING (61.3265332 30.940785, 61.327394 30.9407063)",,30,
1169949489,False,residential,,False,21.542,"LINESTRING (61.3265332 30.940785, 61.3264954 30.940594)",,30,
1169949489,False,residential,,True,50.204,"LINESTRING (61.3265332 30.940785, 61.3265967 30.9412332)",,30,
401994067,False,residential,,True,138.7,"LINESTRING (61.3288364 30.940547, 61.327394 30.9407063)",,30,
"[401994064, 401994065]",False,residential,,"[False, True]",208.518,"LINESTRING (61.3288364 30.940547, 61.3292643 30.9409481, 61.3292478 30.9410913, 61.3278793 30.9412726)",,30,
401994064,False,residential,,True,82.577,"LINESTRING (61.3288364 30.940547, 61.3283431 30.9401075, 61.3282415 30.9400076)",,30,
401994067,False,residential,,False,145.945,"LINESTRING (61.3288364 30.940547, 61.3295969 30.940419, 61.3294226 30.9397887)",,30,
401994064,False,residential,,True,2.413,"LINESTRING (61.3282415 30.9400076, 61.3282361 30.9399864)",,30,
401994068,False,residential,,False,115.245,"LINESTRING (61.3282415 30.9400076, 61.3294226 30.9397887)",,30,
401994064,False,residential,,False,82.577,"LINESTRING (61.3282415 30.9400076, 61.3283431 30.9401075, 61.3288364 30.940547)",,30,
401994064,False,residential,,False,65.89,"LINESTRING (61.3279047 30.9388193, 61.3280838 30.9393916)",,30,
401994064,False,residential,,True,72.096,"LINESTRING (61.3279047 30.9388193, 61.3277514 30.9381844)",,30,
401994069,False,residential,,False,121.072,"LINESTRING (61.3279047 30.9388193, 61.3291483 30.9386007)",,30,
721522758,False,residential,,False,96.263,"LINESTRING (61.3263498 30.9366319, 61.3253477 30.9367351)",,30,
721522758,False,residential,,True,11.38,"LINESTRING (61.3263498 30.9366319, 61.3264673 30.9366141)",,30,
721516603,False,residential,,True,55.777,"LINESTRING (61.3263498 30.9366319, 61.3263193 30.9363906, 61.3263651 30.9361347)",,,
401994072,False,residential,,False,115.434,"LINESTRING (61.3269929 30.937208, 61.3281969 30.9371021)",,30,
401994074,True,tertiary,,False,31.574,"LINESTRING (61.3253927 30.9385707, 61.3250668 30.9386206)",بلوار امام خمینی,30,
1169950568,False,residential,,True,162.925,"LINESTRING (61.3253927 30.9385707, 61.3256485 30.9400194)",,,
401994074,True,tertiary,,False,111.337,"LINESTRING (61.326539 30.9383813, 61.3253927 30.9385707)",بلوار امام خمینی,30,
401994075,False,residential,,True,120.33,"LINESTRING (61.326539 30.9383813, 61.32684 30.9394322)",,30,
721515634,True,tertiary,,False,16.941,"LINESTRING (61.3246877 30.9387061, 61.3246538 30.9387777, 61.3246087 30.9388104, 61.3245816 30.9388179)",میدان سفیر امید,,
721515634,True,tertiary,,False,6.005,"LINESTRING (61.324436 30.9385779, 61.3244812 30.9385403)",میدان سفیر امید,,
721512747,True,secondary,roundabout,False,8.635,"LINESTRING (61.3243818 30.936226, 61.3243439 30.9362473, 61.3243003 30.9362576)",,,
721512747,True,secondary,roundabout,False,25.016000000000002,"LINESTRING (61.3243678 30.9360297, 61.3243995 30.9360556, 61.3244208 30.9360883, 61.3244299 30.936125, 61.3244261 30.9361623, 61.3244095 30.936197, 61.3243818 30.936226)",,,
721512747,True,secondary,roundabout,False,18.744,"LINESTRING (61.3241853 30.9360392, 61.3242267 30.9360166, 61.3242746 30.936007, 61.3243235 30.9360116, 61.3243678 30.9360297)",,,
401994053,False,residential,,False,41.033,"LINESTRING (61.3199595 30.9396554, 61.3199064 30.9400216)",,,
401994053,False,residential,,True,29.831,"LINESTRING (61.3199595 30.9396554, 61.3199934 30.9393887)",,,
721515634,True,tertiary,,False,6.542,"LINESTRING (61.3244411 30.9387652, 61.3244177 30.9387099)",میدان سفیر امید,,
721515053,True,tertiary,,False,191.014,"LINESTRING (61.3244812 30.9385403, 61.3244763 30.938464, 61.3243009 30.9368295)",بلوار سفیر امید,30,
721515634,True,tertiary,,False,12.096,"LINESTRING (61.3244812 30.9385403, 61.3245395 30.9385211, 61.3246029 30.9385307)",میدان سفیر امید,,
721515634,True,tertiary,,False,3.652,"LINESTRING (61.3246029 30.9385307, 61.3246353 30.9385482)",میدان سفیر امید,,
721522758,False,residential,,True,89.531,"LINESTRING (61.3244163 30.9368354, 61.3253477 30.9367351)",,30,
721514813,True,tertiary,,False,189.418,"LINESTRING (61.3244163 30.9368354, 61.3245115 30.9376146, 61.324582 30.938436, 61.3246029 30.9385307)",بلوار سفیر امید,,
721514814,True,tertiary,,False,197.334,"LINESTRING (61.3263651 30.9361347, 61.3262603 30.9361445, 61.3246161 30.9363124, 61.3243108 30.9363458)",,,
721516603,False,residential,,False,55.777,"LINESTRING (61.3263651 30.9361347, 61.3263193 30.9363906, 61.3263498 30.9366319)",,,
401994052,False,residential,,False,77.864,"LINESTRING (61.321705 30.9395426, 61.3216218 30.9402392)",,,
401994052,False,residential,,True,79.199,"LINESTRING (61.321705 30.9395426, 61.3218028 30.9388353)",,,
721520117,False,residential,,True,164.135,"LINESTRING (61.321705 30.9395426, 61.3199934 30.9393887)",,,
401994053,False,residential,,False,29.831,"LINESTRING (61.3199934 30.9393887, 61.3199595 30.9396554)",,,
401994053,False,residential,,True,43.623,"LINESTRING (61.3199934 30.9393887, 61.320043 30.9389987)",,,
721520117,False,residential,,False,164.135,"LINESTRING (61.3199934 30.9393887, 61.321705 30.9395426)",,,
401994054,False,residential,,False,73.925,"LINESTRING (61.3225943 30.9415756, 61.322505 30.942236)",,30,
401994054,False,residential,,True,31.203,"LINESTRING (61.3225943 30.9415756, 61.3226565 30.9413001)",,30,
721520903,False,residential,,True,112.299,"LINESTRING (61.3225943 30.9415756, 61.3214224 30.9414773)",,,
401994052,False,residential,,False,58.401,"LINESTRING (61.3214224 30.9414773, 61.3213675 30.9420004)",,,
401994052,False,residential,,True,8.663,"LINESTRING (61.3214224 30.9414773, 61.3214305 30.9413997)",,,
721520903,False,residential,,False,112.299,"LINESTRING (61.3214224 30.9414773, 61.3225943 30.9415756)",,,
401994053,False,residential,,False,36.556,"LINESTRING (61.319791 30.9408768, 61.3197493 30.9412036)",,,
401994053,False,residential,,True,23.543,"LINESTRING (61.319791 30.9408768, 61.3198312 30.9406679)",,,
401994053,False,residential,,False,42.42,"LINESTRING (61.3198678 30.9402877, 61.3198312 30.9406679)",,,
401994053,False,residential,,True,29.817,"LINESTRING (61.3198678 30.9402877, 61.3199064 30.9400216)",,,
401994054,False,residential,,False,31.649,"LINESTRING (61.3227949 30.9403586, 61.3227606 30.9406417)",,30,
401994054,False,residential,,True,44.048,"LINESTRING (61.3227949 30.9403586, 61.3228653 30.9399671)",,30,
721520568,False,residential,,True,72.444,"LINESTRING (61.3227949 30.9403586, 61.3220406 30.9402818)",,,
401994055,False,residential,,False,190.576,"LINESTRING (61.3224468 30.9383622, 61.3204533 30.9384796)",,,
401994055,False,residential,,True,121.482,"LINESTRING (61.3224468 30.9383622, 61.3237202 30.9383369)",,,
401994057,False,residential,,False,64.207,"LINESTRING (61.3224468 30.9383622, 61.32244 30.9377848)",,,
401994057,False,residential,,True,32.269,"LINESTRING (61.3224468 30.9383622, 61.3224735 30.9386515)",,,
721520053,False,residential,,True,37.818,"LINESTRING (61.3205093 30.9388163, 61.3204533 30.9384796)",,,
401994050,True,tertiary,,False,188.383,"LINESTRING (61.3205093 30.9388163, 61.3211641 30.9387287, 61.3224735 30.9386515)",بلوار امام خمینی,30,
401994055,False,residential,,True,190.576,"LINESTRING (61.3204533 30.9384796, 61.3224468 30.9383622)",,,
721520053,False,residential,,False,37.818,"LINESTRING (61.3204533 30.9384796, 61.3205093 30.9388163)",,,
721520053,False,residential,,True,71.539,"LINESTRING (61.3204533 30.9384796, 61.3203432 30.9378432)",,,
401994056,False,residential,,False,83.841,"LINESTRING (61.3203432 30.9378432, 61.3212191 30.9377792)",,,
401994056,False,residential,,True,44.494,"LINESTRING (61.3203432 30.9378432, 61.3198784 30.9378775)",,,
721520053,False,residential,,False,71.539,"LINESTRING (61.3203432 30.9378432, 61.3204533 30.9384796)",,,
401994053,False,residential,,True,36.802,"LINESTRING (61.3197073 30.9415326, 61.3197493 30.9412036)",,,
401994055,False,residential,,False,121.482,"LINESTRING (61.3237202 30.9383369, 61.3224468 30.9383622)",,,
401994052,False,residential,,False,66.285,"LINESTRING (61.3216218 30.9402392, 61.3215193 30.9408288)",,,
401994052,False,residential,,True,77.864,"LINESTRING (61.3216218 30.9402392, 61.321705 30.9395426)",,,
721520568,False,residential,,False,40.222,"LINESTRING (61.3216218 30.9402392, 61.3220406 30.9402818)",,,
721520568,False,residential,,True,165.382,"LINESTRING (61.3216218 30.9402392, 61.3199064 30.9400216)",,,
401994053,False,residential,,False,29.817,"LINESTRING (61.3199064 30.9400216, 61.3198678 30.9402877)",,,
401994053,False,residential,,True,41.033,"LINESTRING (61.3199064 30.9400216, 61.3199595 30.9396554)",,,
721520568,False,residential,,False,165.382,"LINESTRING (61.3199064 30.9400216, 61.3216218 30.9402392)",,,
401994049,False,residential,,True,96.937,"LINESTRING (61.3242665 30.9423467, 61.3243532 30.9414781)",,30,
721520811,False,residential,,False,46.913,"LINESTRING (61.3242665 30.9423467, 61.3247582 30.9423589)",,,
721520811,False,residential,,True,102.256,"LINESTRING (61.3242665 30.9423467, 61.3234547 30.9422893, 61.3231976 30.9422749)",,,
721520568,False,residential,,False,72.444,"LINESTRING (61.3220406 30.9402818, 61.3227949 30.9403586)",,,
721520568,False,residential,,True,40.222,"LINESTRING (61.3220406 30.9402818, 61.3216218 30.9402392)",,,
721521515,False,residential,,True,67.288,"LINESTRING (61.3220406 30.9402818, 61.321942 30.940881)",,,
401994060,False,residential,,False,74.957,"LINESTRING (61.321942 30.940881, 61.3227199 30.9409772)",,,
401994060,False,residential,,True,40.729,"LINESTRING (61.321942 30.940881, 61.3215193 30.9408288)",,,
721521515,False,residential,,False,67.288,"LINESTRING (61.321942 30.940881, 61.3220406 30.9402818)",,,
721522976,True,tertiary,,False,137.138,"LINESTRING (61.3245395 30.9389262, 61.3245275 30.9390148, 61.3245227 30.9400598, 61.3244894 30.9401547)",,,
401994074,True,tertiary,,False,37.385,"LINESTRING (61.3250668 30.9386206, 61.3246877 30.9387061)",بلوار امام خمینی,30,
721523227,True,tertiary_link,,False,60.695,"LINESTRING (61.3250668 30.9386206, 61.3245395 30.9389262)",,,
721515636,True,tertiary,,False,108.888,"LINESTRING (61.3241631 30.9387208, 61.3236336 30.9387287, 61.3230241 30.9387772)",بلوار امام خمینی,30,
721523228,True,tertiary_link,,False,32.224,"LINESTRING (61.3244142 30.9389147, 61.3241631 30.9387208)",,,
721523229,True,tertiary,,False,16.82,"LINESTRING (61.3244142 30.9389147, 61.3244411 30.9387652)",,30,
401994070,False,residential,,False,102.759,"LINESTRING (61.323469 30.9369148, 61.3223987 30.9370208)",وصال,30,
401994070,False,residential,,True,79.908,"LINESTRING (61.323469 30.9369148, 61.3243009 30.9368295)",وصال,30,
721521382,False,residential,,True,189.676,"LINESTRING (61.323469 30.9369148, 61.3234842 30.9377227, 61.32244 30.9377848)",,,
401994057,False,residential,,False,13.937,"LINESTRING (61.32244 30.9377848, 61.3224265 30.93766)",,,
401994057,False,residential,,True,64.207,"LINESTRING (61.32244 30.9377848, 61.3224468 30.9383622)",,,
721521382,False,residential,,False,189.676,"LINESTRING (61.32244 30.9377848, 61.3234842 30.9377227, 61.323469 30.9369148)",,,
401994052,False,residential,,False,8.663,"LINESTRING (61.3214305 30.9413997, 61.3214224 30.9414773)",,,
401994052,False,residential,,True,64.044,"LINESTRING (61.3214305 30.9413997, 61.3215193 30.9408288)",,,
721520653,False,residential,,True,161.814,"LINESTRING (61.3214305 30.9413997, 61.3197493 30.9412036)",,,
401994053,False,residential,,False,36.802,"LINESTRING (61.3197493 30.9412036, 61.3197073 30.9415326)",,,
401994053,False,residential,,True,36.556,"LINESTRING (61.3197493 30.9412036, 61.319791 30.9408768)",,,
721520653,False,residential,,False,161.814,"LINESTRING (61.3197493 30.9412036, 61.3214305 30.9413997)",,,
721520811,False,residential,,True,66.195,"LINESTRING (61.3231976 30.9422749, 61.322505 30.942236)",,,
721520811,False,residential,,False,102.256,"LINESTRING (61.3231976 30.9422749, 61.3234547 30.9422893, 61.3242665 30.9423467)",,,
401994054,False,residential,,False,37.507,"LINESTRING (61.3227606 30.9406417, 61.3227199 30.9409772)",,30,
401994054,False,residential,,True,31.649,"LINESTRING (61.3227606 30.9406417, 61.3227949 30.9403586)",,30,
721522327,False,residential,,False,159.999,"LINESTRING (61.3227606 30.9406417, 61.3244187 30.9408606)",,,
1169949489,False,residential,,False,23.783,"LINESTRING (61.3267222 30.9420461, 61.3266971 30.9418333)",,30,
1169949489,False,residential,,True,10.226,"LINESTRING (61.3267222 30.9420461, 61.326733 30.9421376)",,30,
721523946,False,residential,,True,184.804,"LINESTRING (61.3267222 30.9420461, 61.3279259 30.941889, 61.3278793 30.9412726)",,,
401994065,False,residential,,True,119.333,"LINESTRING (61.3278793 30.9412726, 61.3266385 30.941411)",,30,
"[401994064, 401994065]",False,residential,,"[False, True]",208.518,"LINESTRING (61.3278793 30.9412726, 61.3292478 30.9410913, 61.3292643 30.9409481, 61.3288364 30.940547)",,30,
721523946,False,residential,,False,184.804,"LINESTRING (61.3278793 30.9412726, 61.3279259 30.941889, 61.3267222 30.9420461)",,,
401994071,False,residential,,True,86.375,"LINESTRING (61.3266218 30.9373795, 61.3264673 30.9366141)",,30,
401994071,False,residential,,False,69.812,"LINESTRING (61.3266218 30.9373795, 61.32676 30.937974, 61.326765 30.9379952)",,30,
721522798,False,residential,,True,197.813,"LINESTRING (61.3266218 30.9373795, 61.3254851 30.9375202, 61.3253477 30.9367351)",,,
721522758,False,residential,,False,89.531,"LINESTRING (61.3253477 30.9367351, 61.3244163 30.9368354)",,30,
721522758,False,residential,,True,96.263,"LINESTRING (61.3253477 30.9367351, 61.3263498 30.9366319)",,30,
721522798,False,residential,,False,197.813,"LINESTRING (61.3253477 30.9367351, 61.3254851 30.9375202, 61.3266218 30.9373795)",,,
1169949489,False,residential,,False,47.289,"LINESTRING (61.3266971 30.9418333, 61.3266385 30.941411)",,30,
1169949489,False,residential,,True,23.783,"LINESTRING (61.3266971 30.9418333, 61.3267222 30.9420461)",,30,
721522247,False,residential,,True,218.523,"LINESTRING (61.3266971 30.9418333, 61.3252169 30.9420385, 61.3247073 30.9421305, 61.3247582 30.9423589)",,,
721520811,False,residential,,True,46.913,"LINESTRING (61.3247582 30.9423589, 61.3242665 30.9423467)",,,
721520811,False,residential,,False,190.305,"LINESTRING (61.3247582 30.9423589, 61.325013 30.9423652, 61.3260457 30.942218, 61.326733 30.9421376)",,,
721522247,False,residential,,False,218.523,"LINESTRING (61.3247582 30.9423589, 61.3247073 30.9421305, 61.3252169 30.9420385, 61.3266971 30.9418333)",,,
1169949489,False,residential,,False,10.226,"LINESTRING (61.326733 30.9421376, 61.3267222 30.9420461)",,30,
1169949489,False,residential,,True,18.189,"LINESTRING (61.326733 30.9421376, 61.326746 30.9423008)",,30,
721520811,False,residential,,True,190.305,"LINESTRING (61.326733 30.9421376, 61.3260457 30.942218, 61.325013 30.9423652, 61.3247582 30.9423589)",,,
1169949482,False,tertiary,,False,9.858,"LINESTRING (61.3243108 30.9363458, 61.3243003 30.9362576)",,,
1169949482,False,tertiary,,True,6.239,"LINESTRING (61.3243108 30.9363458, 61.3243148 30.9364018)",,,
721523591,False,residential,,True,140.107,"LINESTRING (61.3272841 30.9378375, 61.3287453 30.9377077)",,,
721523591,False,residential,,False,140.107,"LINESTRING (61.3287453 30.9377077, 61.3272841 30.9378375)",,,
1169949491,False,residential,,False,20.212,"LINESTRING (61.3287453 30.9377077, 61.3287544 30.9378893)",,,
1169949491,False,residential,,True,72.638,"LINESTRING (61.3287453 30.9377077, 61.3287064 30.9370553)",,,
401994072,False,residential,,False,46.253,"LINESTRING (61.3287064 30.9370553, 61.3291886 30.937011)",,30,
401994072,False,residential,,True,48.872,"LINESTRING (61.3287064 30.9370553, 61.3281969 30.9371021)",,30,
1169949491,False,residential,,False,72.638,"LINESTRING (61.3287064 30.9370553, 61.3287453 30.9377077)",,,
401994071,False,residential,,False,86.375,"LINESTRING (61.3264673 30.9366141, 61.3266218 30.9373795)",,30,
721522758,False,residential,,False,11.38,"LINESTRING (61.3264673 30.9366141, 61.3263498 30.9366319)",,30,
721522758,False,residential,,True,157.773,"LINESTRING (61.3264673 30.9366141, 61.3281124 30.9364653)",,30,
721522758,False,residential,,False,157.773,"LINESTRING (61.3281124 30.9364653, 61.3264673 30.9366141)",,30,
721522758,False,residential,,True,161.313,"LINESTRING (61.3281124 30.9364653, 61.3297944 30.9363131)",,30,
721523475,False,residential,,True,71.266,"LINESTRING (61.3281124 30.9364653, 61.3281969 30.9371021)",,,
401994072,False,residential,,False,48.872,"LINESTRING (61.3281969 30.9371021, 61.3287064 30.9370553)",,30,
401994072,False,residential,,True,115.434,"LINESTRING (61.3281969 30.9371021, 61.3269929 30.937208)",,30,
