osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,tunnel,width,junction
21796819,False,secondary,True,39.577,"LINESTRING (50.9943304 35.823625, 50.9940637 35.8239077)",4,,شرع پسند,50,,20,
21796819,False,secondary,True,64.83,"LINESTRING (50.9955695 35.8217396, 50.9952614 35.8222664)",4,,شرع پسند,50,,20,
21796819,False,secondary,False,64.967,"LINESTRING (50.9955695 35.8217396, 50.9956815 35.8215372, 50.9958737 35.82121)",4,,شرع پسند,50,,20,
455892260,True,secondary,False,42.661,"LINESTRING (50.9912919 35.8229924, 50.991203 35.8229873, 50.9911545 35.8229967, 50.991103 35.8230413, 50.9910753 35.8231099, 50.9910407 35.8232447)",,,,50,,,
490316483,True,primary,False,163.601,"LINESTRING (50.9912919 35.8229924, 50.9906734 35.8221201, 50.990392 35.8217148)",,,بلوار طالقانی شمالی,60,,,
66690010,True,primary_link,False,136.31799999999998,"LINESTRING (50.990392 35.8217148, 50.9902241 35.8216284, 50.9901123 35.8215751, 50.9900086 35.8215416, 50.9898843 35.8215255, 50.9897358 35.8215509, 50.989628 35.8215922, 50.9890543 35.8218804)",,,,,,,
"[490316483, 36332044]",True,primary,False,90.862,"LINESTRING (50.990392 35.8217148, 50.9900496 35.8212238, 50.9899921 35.8211401, 50.9898993 35.821002)",,,"['بلوار طالقانی شمالی', 'طالقانی جنوبی']",60,,,
23908803,True,primary,False,37.152,"LINESTRING (50.9912273 35.8227098, 50.991426 35.8230025)",,,بلوار طالقانی شمالی,60,,,
283803846,True,residential,False,17.332,"LINESTRING (50.9912273 35.8227098, 50.9913384 35.8225826)",,,مرجان,30,,,
"[168549376, 23908803]",True,primary,False,101.06800000000001,"LINESTRING (50.9899658 35.8208624, 50.9901666 35.8211687, 50.9905028 35.8216602)",,,"['بلوار طالقانی شمالی', 'طالقانی جنوبی']",60,,,
168549619,True,primary_link,False,215.669,"LINESTRING (50.9899658 35.8208624, 50.9900947 35.820943, 50.9901819 35.8209642, 50.9902641 35.8209653, 50.990342 35.8209515, 50.9904598 35.8209128, 50.9905584 35.8208686, 50.9920377 35.8201312)",,,,,,,
490316485,True,primary,False,16.426,"LINESTRING (50.9929729 35.8249667, 50.9930686 35.8250924)",,,بلوار طالقانی شمالی,60,,,
490316484,True,secondary,False,73.31,"LINESTRING (50.9929729 35.8249667, 50.9930313 35.8248439, 50.9931025 35.8246943, 50.9933667 35.8243959)",,,بهار,50,,,
490316480,True,secondary,False,16.901,"LINESTRING (50.9930686 35.8250924, 50.9930348 35.8252419)",,,بهار,50,,,
566662559,True,primary,False,247.223,"LINESTRING (50.9930686 35.8250924, 50.9932202 35.8252688, 50.9941187 35.8263144, 50.9946362 35.8269166)",,,بلوار طالقانی شمالی,60,,,
490316484,True,secondary,False,39.587,"LINESTRING (50.9933667 35.8243959, 50.9937177 35.824182)",,,بهار,50,,,
23647132,True,secondary,False,114.41499999999999,"LINESTRING (50.9921786 35.8240358, 50.9930304 35.8243097, 50.9933667 35.8243959)",,,شرع پسند,50,,,
23908803,True,primary,False,125.87,"LINESTRING (50.9921786 35.8240358, 50.9928542 35.8248276, 50.9929729 35.8249667)",,,بلوار طالقانی شمالی,60,,,
37689389,False,residential,True,8.879,"LINESTRING (50.9894254 35.8181362, 50.9895192 35.8181119)",,,سید الشهدا,30,,,
168549376,True,primary,False,33.253,"LINESTRING (50.9894254 35.8181362, 50.9893945 35.8184342)",,,طالقانی جنوبی,60,,,
168549376,True,primary,False,13.537,"LINESTRING (50.9893776 35.8195095, 50.9894022 35.8196296)",,,طالقانی جنوبی,60,,,
491749928,True,residential,False,85.984,"LINESTRING (50.9893776 35.8195095, 50.9903074 35.8193377)",,,سرو,30,,,
283804111,False,residential,True,37.976,"LINESTRING (50.989596 35.820187, 50.9899929 35.8200727)",,,گلها,30,,,
168549376,True,primary,False,82.16999999999999,"LINESTRING (50.989596 35.820187, 50.9896369 35.8202617, 50.9899658 35.8208624)",,,طالقانی جنوبی,60,,,
36332044,True,primary,False,30.588,"LINESTRING (50.9892065 35.8185542, 50.9892417 35.8182806)",,,طالقانی جنوبی,60,,,
491726175,False,residential,True,77.322,"LINESTRING (50.9892065 35.8185542, 50.9886351 35.8187223, 50.9885963 35.8187191, 50.9884956 35.818569)",,,کریمی,,,,
492575054,True,primary,False,56.109,"LINESTRING (50.9857943 35.8234302, 50.9852337 35.8236493)",3,32,شهید بهشتى,50,,,
168549622,True,primary_link,False,39.845,"LINESTRING (50.9857943 35.8234302, 50.9857187 35.8234255, 50.9856517 35.8233968, 50.9856044 35.8233488, 50.9855846 35.8232895, 50.9855957 35.8232485, 50.985652 35.8231947)",1,,,,,,
566662558,True,primary,False,93.299,"LINESTRING (50.993825 35.8261605, 50.993233 35.8254723)",,,بلوار طالقانی شمالی,60,,,
37677917,False,residential,False,92.733,"LINESTRING (50.993825 35.8261605, 50.9937306 35.8261455, 50.9931045 35.8260401, 50.9928176 35.8259922)",,,کیانوش,30,,,
168549475,True,tertiary,False,164.029,"LINESTRING (50.9925063 35.8246201, 50.9907307 35.8242986)",,,شهید فیاضی,40,,,
490316483,True,primary,False,67.74,"LINESTRING (50.9925063 35.8246201, 50.9921003 35.8241075)",,,بلوار طالقانی شمالی,60,,,
21796828,True,secondary,False,82.545,"LINESTRING (50.9928176 35.8259922, 50.9926164 35.8267164)",,,بهارستان,50,,,
37677917,False,residential,True,92.733,"LINESTRING (50.9928176 35.8259922, 50.9931045 35.8260401, 50.9937306 35.8261455, 50.993825 35.8261605)",,,کیانوش,30,,,
168549387,False,tertiary,True,217.201,"LINESTRING (50.9901445 35.8262141, 50.9924823 35.826686)",,,غزل,40,,,
537759493,True,secondary,False,74.477,"LINESTRING (50.9901445 35.8262141, 50.9899457 35.8268642)",,,بلوار ماهان,50,,,
37677918,True,tertiary,False,26.911,"LINESTRING (50.9877061 35.8257448, 50.9876567 35.8258148, 50.9875813 35.8258674, 50.9874885 35.8258966)",,,میدان هلال احمر,30,,,roundabout
168549398,False,tertiary,True,213.993,"LINESTRING (50.9877061 35.8257448, 50.9900114 35.8261906, 50.9900149 35.8261913)",,,نارون - ابراهیمی,40,,,
168549449,True,residential,False,228.12199999999999,"LINESTRING (50.9908947 35.823228, 50.9908917 35.8231527, 50.9908376 35.8230344, 50.9900021 35.8225015, 50.9894934 35.8221693, 50.9890607 35.8218846, 50.9890543 35.8218804)",,,آموزش و پرورش,30,,,
168549630,True,secondary_link,False,19.139000000000003,"LINESTRING (50.9908947 35.823228, 50.9909303 35.823197, 50.9909595 35.8231835, 50.99099 35.823183, 50.9910109 35.8231954, 50.9910277 35.8232079, 50.9910407 35.8232447)",,,,,,,
537759493,True,secondary,False,68.992,"LINESTRING (50.9907307 35.8242986, 50.9905464 35.8249008)",,,بلوار ماهان,50,,,
490913546,False,residential,True,210.384,"LINESTRING (50.9903592 35.8255121, 50.9926254 35.8259633)",,,افشین,30,,,
537759493,True,secondary,False,80.423,"LINESTRING (50.9903592 35.8255121, 50.9901638 35.8261509, 50.9901445 35.8262141)",,,بلوار ماهان,50,,,
37677918,True,tertiary,False,44.033,"LINESTRING (50.9871387 35.8256346, 50.9871665 35.8255587, 50.9872234 35.8254943, 50.9873032 35.8254486, 50.9873971 35.8254267, 50.9874946 35.825431)",,,میدان هلال احمر,30,,,roundabout
323566991,True,tertiary,False,8.929,"LINESTRING (50.9879707 35.823851, 50.9879992 35.8237741)",,,هلال احمر,40,,,
37677904,False,tertiary,False,55.69,"LINESTRING (50.9874885 35.8258966, 50.987602 35.8263889)",,,هلال احمر,40,,,
37677918,True,tertiary,False,49.86,"LINESTRING (50.9874885 35.8258966, 50.9873964 35.8258998, 50.9873077 35.8258796, 50.987231 35.8258381, 50.9871739 35.8257794, 50.9871421 35.8257093, 50.9871387 35.8256346)",,,میدان هلال احمر,30,,,roundabout
37677904,False,tertiary,True,55.69,"LINESTRING (50.987602 35.8263889, 50.9874885 35.8258966)",,,هلال احمر,40,,,
323566991,True,tertiary,False,25.368,"LINESTRING (50.9877488 35.8245863, 50.9878157 35.8243647)",,,هلال احمر,40,,,
323566991,True,tertiary,False,128.437,"LINESTRING (50.9881708 35.8232174, 50.9882579 35.8229347, 50.988393 35.8224992, 50.9883426 35.8224267, 50.9882803 35.822395, 50.9881777 35.822393, 50.9880573 35.8224107, 50.9879492 35.8224279)",,,هلال احمر,40,,,
323566991,True,tertiary,False,43.976,"LINESTRING (50.9876306 35.82497, 50.9877488 35.8245863)",,,هلال احمر,40,,,
492534446,True,primary,False,98.518,"LINESTRING (50.985652 35.8231947, 50.9858109 35.8231201, 50.9864339 35.8228279, 50.9865978 35.822751)",,32,شهید بهشتى,50,,,
168549479,False,residential,False,15.241,"LINESTRING (50.987318 35.8212751, 50.9874238 35.8211682)",,,مصطفی خمینی,,,,
21796819,False,secondary,True,28.506999999999998,"LINESTRING (50.9960081 35.820978, 50.9959217 35.8211216, 50.9958737 35.82121)",4,,شرع پسند,50,,20,
37689390,False,residential,False,370.256,"LINESTRING (50.9892939 35.8190236, 50.9928054 35.818245, 50.9932367 35.8181019)",,,جمال پور,30,,,
168549376,True,primary,False,54.681,"LINESTRING (50.9892939 35.8190236, 50.9892939 35.8191193, 50.9893776 35.8195095)",,,طالقانی جنوبی,60,,,
66689843,True,primary_link,False,62.767,"LINESTRING (50.9865978 35.822751, 50.986792 35.8226138, 50.9870036 35.8224797, 50.9870632 35.8224497, 50.9871523 35.8224131)",,,,,,,
"[23962753, 718740786, 537754077, 537754078]",True,primary,False,678.176,"LINESTRING (50.9865978 35.822751, 50.9868492 35.8226449, 50.987094 35.8225399, 50.9872271 35.8225039, 50.9873272 35.8224938, 50.9874327 35.8224881, 50.9875419 35.8224671, 50.9876428 35.8224366, 50.9877103 35.8224094, 50.989776 35.821341, 50.9905165 35.8209599, 50.993072 35.8196982)",2,32,شهید بهشتى,"['60', '50']",yes,,
36332044,True,primary,False,103.202,"LINESTRING (50.9898993 35.821002, 50.9897257 35.8207222, 50.9894997 35.8203153, 50.98946 35.8202439, 50.989409 35.8201636)",,,طالقانی جنوبی,60,,,
37678331,True,secondary,False,214.339,"LINESTRING (50.9871523 35.8224131, 50.9876971 35.8220875, 50.988103 35.8218596, 50.9881436 35.8218194, 50.9881631 35.82177, 50.988159 35.8217182, 50.9881317 35.8216713, 50.9880851 35.8216357, 50.987318 35.8212751)",,,قائم,50,,,
66689843,True,primary_link,False,159.555,"LINESTRING (50.9871523 35.8224131, 50.9873835 35.8223683, 50.9875838 35.822306, 50.987789 35.8222155, 50.9880338 35.8221021, 50.9882552 35.8220221, 50.9884343 35.8219552, 50.9887381 35.8217951)",,,,,,,
283790555,True,residential,False,345.35,"LINESTRING (50.9854949 35.8199041, 50.9890237 35.8189779, 50.9891438 35.8189649)",,,عین الهی,30,,,
283790565,True,secondary,False,122.94200000000001,"LINESTRING (50.9854949 35.8199041, 50.9859006 35.8201363, 50.9861043 35.8203047, 50.9864784 35.8206599)",,,قائم,50,,,
168549479,False,residential,True,15.241,"LINESTRING (50.9874238 35.8211682, 50.987318 35.8212751)",,,مصطفی خمینی,,,,
283790557,False,residential,False,194.178,"LINESTRING (50.9874238 35.8211682, 50.9893109 35.8203267)",,,مصطفی خمینی,30,,,
283790565,True,secondary,False,55.68,"LINESTRING (50.9874238 35.8211682, 50.9879612 35.8214149)",,,قائم,50,,,
66689843,True,primary_link,False,143.589,"LINESTRING (50.9887381 35.8217951, 50.9897971 35.8212509, 50.9898522 35.821196, 50.9898929 35.8211367, 50.989907 35.8210787, 50.9898993 35.821002)",,,,,,,
66690010,True,primary_link,False,116.764,"LINESTRING (50.9890543 35.8218804, 50.9885286 35.8221403, 50.9879492 35.8224279)",,,,,,,
168549623,True,primary_link,False,39.61300000000001,"LINESTRING (50.9850962 35.8233939, 50.9851787 35.8234087, 50.985231 35.823431, 50.9852717 35.8234758, 50.9852857 35.8235361, 50.9852725 35.8235966, 50.9852337 35.8236493)",1,,,,,,
492534446,True,primary,False,54.788,"LINESTRING (50.9850962 35.8233939, 50.9851449 35.8233764, 50.9852986 35.8233214, 50.985652 35.8231947)",,32,شهید بهشتى,50,,,
323566991,True,tertiary,False,63.806,"LINESTRING (50.9879992 35.8237741, 50.9881708 35.8232174)",,,هلال احمر,40,,,
168549465,True,tertiary,False,240.093,"LINESTRING (50.9905926 35.8242645, 50.9879992 35.8237741)",,,لاله,40,,,
168549631,True,secondary,False,118.613,"LINESTRING (50.9905926 35.8242645, 50.9908259 35.8235863, 50.9908821 35.8233016, 50.9908947 35.823228)",,,بلوار ماهان,50,,,
168549425,True,residential,False,240.706,"LINESTRING (50.9878157 35.8243647, 50.9904117 35.8248702)",,,سنبل,30,,,
323566991,True,tertiary,False,58.806,"LINESTRING (50.9878157 35.8243647, 50.9879707 35.823851)",,,هلال احمر,40,,,
168549631,True,secondary,False,69.298,"LINESTRING (50.9904117 35.8248702, 50.9905926 35.8242645)",,,بلوار ماهان,50,,,
168549427,False,residential,False,206.983,"LINESTRING (50.9905464 35.8249008, 50.99278 35.8253311)",,,کیوان,30,,,
537759493,True,secondary,False,70.038,"LINESTRING (50.9905464 35.8249008, 50.9903592 35.8255121)",,,بلوار ماهان,50,,,
168549427,False,residential,True,206.983,"LINESTRING (50.99278 35.8253311, 50.9905464 35.8249008)",,,کیوان,30,,,
168549400,True,residential,False,241.085,"LINESTRING (50.9902278 35.825486, 50.9876306 35.82497)",,,شهید فتوح,30,,,
168549631,True,secondary,False,70.453,"LINESTRING (50.9902278 35.825486, 50.9904117 35.8248702)",,,بلوار ماهان,50,,,
168549398,False,tertiary,False,213.993,"LINESTRING (50.9900149 35.8261913, 50.9900114 35.8261906, 50.9877061 35.8257448)",,,نارون - ابراهیمی,40,,,
168549631,True,secondary,False,80.742,"LINESTRING (50.9900149 35.8261913, 50.9900381 35.8261211, 50.9902278 35.825486)",,,بلوار ماهان,50,,,
168549631,True,secondary,False,74.111,"LINESTRING (50.9898236 35.8268395, 50.9900149 35.8261913)",,,بلوار ماهان,50,,,
168549510,True,residential,False,206.483,"LINESTRING (50.9898236 35.8268395, 50.9879208 35.826463, 50.987602 35.8263889)",,,شهداد,30,,,
283790559,False,residential,False,84.38799999999999,"LINESTRING (50.9892417 35.8182806, 50.9884643 35.8185177, 50.9883657 35.8185478)",,,ساجدی,30,,,
36332044,True,primary,False,46.016,"LINESTRING (50.9891438 35.8189649, 50.9892065 35.8185542)",,,طالقانی جنوبی,60,,,
283790561,False,residential,False,10.858,"LINESTRING (50.9864784 35.8206599, 50.9865887 35.8206207)",,,عابدینی,30,,,
283790565,True,secondary,False,102.71000000000001,"LINESTRING (50.9864784 35.8206599, 50.9866367 35.8207815, 50.9870111 35.8209836, 50.9874238 35.8211682)",,,قائم,50,,,
283790562,False,residential,False,139.884,"LINESTRING (50.9879612 35.8214149, 50.9893247 35.8208147)",,,میثمی,30,,,
283790565,True,secondary,False,81.816,"LINESTRING (50.9879612 35.8214149, 50.9887381 35.8217951)",,,قائم,50,,,
283790562,False,residential,True,139.884,"LINESTRING (50.9893247 35.8208147, 50.9879612 35.8214149)",,,میثمی,30,,,
283790571,False,unclassified,False,19.324,"LINESTRING (50.9872849 35.8190631, 50.987207 35.8189012)",,,,30,,,
491726174,False,residential,False,85.964,"LINESTRING (50.9872849 35.8190631, 50.9881752 35.8187865)",,,خراسانی,,,,
491726174,False,residential,True,18.278,"LINESTRING (50.9872849 35.8190631, 50.9871023 35.8191345)",,,خراسانی,,,,
283790559,False,residential,True,111.62,"LINESTRING (50.987207 35.8189012, 50.9883657 35.8185478)",,,ساجدی,30,,,
283790571,False,unclassified,False,30.28,"LINESTRING (50.987207 35.8189012, 50.9870853 35.8186474)",,,,30,,,
283790571,False,unclassified,True,19.324,"LINESTRING (50.987207 35.8189012, 50.9872849 35.8190631)",,,,30,,,
283790571,False,unclassified,True,14.438,"LINESTRING (50.9870272 35.8185264, 50.9870853 35.8186474)",,,,30,,,
23908803,True,primary,False,63.54900000000001,"LINESTRING (50.9908818 35.8222117, 50.9910173 35.8224132, 50.9912273 35.8227098)",,,بلوار طالقانی شمالی,60,,,
493707232,True,residential,False,391.02500000000003,"LINESTRING (50.9908818 35.8222117, 50.9911312 35.8220875, 50.9912127 35.8220335, 50.9915035 35.8218407, 50.9917969 35.8215298, 50.9921237 35.8212472, 50.9923714 35.8211006, 50.9927594 35.820861, 50.9929519 35.8207275, 50.9932526 35.8205189, 50.994131 35.8199054)",,,مظفری نیا,30,,,
283803846,True,residential,False,269.586,"LINESTRING (50.9913384 35.8225826, 50.9913738 35.822353, 50.9914857 35.8221932, 50.9915225 35.8221407, 50.9917773 35.8219513, 50.9918693 35.8218422, 50.9920463 35.8216471, 50.9921595 35.821561, 50.9922728 35.8215438, 50.9925284 35.8215656, 50.9926937 35.8215512, 50.9929594 35.8214064, 50.9933773 35.8210776)",,,مرجان,30,,,
384789546,True,residential,False,71.306,"LINESTRING (50.9913384 35.8225826, 50.9916906 35.8226304, 50.9921222 35.8226656)",,,میرزایی,30,,,
725768651,False,residential,True,171.39000000000001,"LINESTRING (50.994131 35.8199054, 50.9943422 35.8201356, 50.994147 35.8203131, 50.9939495 35.8204656, 50.9938807 35.8206656, 50.9937592 35.8208263, 50.9936247 35.8209239, 50.9935137 35.8210003, 50.9933773 35.8210776)",,,مرجان,30,,,
863728849,False,residential,True,21.369,"LINESTRING (50.9933773 35.8210776, 50.9935719 35.8211873)",,,شهید شجاعی,30,,,
725768651,False,residential,False,171.39,"LINESTRING (50.9933773 35.8210776, 50.9935137 35.8210003, 50.9936247 35.8209239, 50.9937592 35.8208263, 50.9938807 35.8206656, 50.9939495 35.8204656, 50.994147 35.8203131, 50.9943422 35.8201356, 50.994131 35.8199054)",,,مرجان,30,,,
863728849,False,residential,False,21.369,"LINESTRING (50.9935719 35.8211873, 50.9933773 35.8210776)",,,شهید شجاعی,30,,,
283803851,True,residential,False,210.012,"LINESTRING (50.9935719 35.8211873, 50.9927705 35.8220045, 50.9921222 35.8226656)",,,كوچه فرشيد,30,,,
384789803,True,residential,False,50.823,"LINESTRING (50.9921222 35.8226656, 50.9925915 35.8229188)",,,میرزایی,30,,,
493708823,False,residential,False,24.386,"LINESTRING (50.9921222 35.8226656, 50.9919702 35.822847)",,,,30,,,
384789803,True,residential,False,54.293,"LINESTRING (50.9925915 35.8229188, 50.9931299 35.8231375)",,,میرزایی,30,,,
493708824,False,residential,False,8.069,"LINESTRING (50.9925915 35.8229188, 50.9925452 35.8229809)",,,,30,,,
493708826,False,residential,False,15.97,"LINESTRING (50.9925915 35.8229188, 50.9926686 35.8227895)",,,,30,,,
21796819,False,secondary,False,34.374,"LINESTRING (50.9951264 35.8225555, 50.9952614 35.8222664)",4,,شرع پسند,50,,20,
21796819,False,secondary,True,8.765,"LINESTRING (50.9951264 35.8225555, 50.9950764 35.8226231)",4,,شرع پسند,50,,20,
283803853,False,residential,False,66.476,"LINESTRING (50.9927944 35.8235538, 50.9934438 35.8238369)",,,کشتدار,30,,,
490309677,False,residential,False,20.977,"LINESTRING (50.9927944 35.8235538, 50.9929031 35.823387)",,,,30,,,
490309677,False,residential,True,20.181,"LINESTRING (50.9927944 35.8235538, 50.9926899 35.8237143)",,,,30,,,
21796819,False,secondary,False,23.407,"LINESTRING (50.9938786 35.8240553, 50.9940637 35.8239077)",4,,شرع پسند,50,,20,
21796819,False,secondary,True,20.222,"LINESTRING (50.9938786 35.8240553, 50.9937177 35.824182)",4,,شرع پسند,50,,20,
283803853,False,residential,True,46.114,"LINESTRING (50.9938786 35.8240553, 50.9934438 35.8238369)",,,کشتدار,30,,,
283803855,False,residential,False,63.237,"LINESTRING (50.9928011 35.8225207, 50.9934247 35.822781)",,,دهقان,30,,,
493708834,False,residential,False,13.598,"LINESTRING (50.9928011 35.8225207, 50.9928778 35.8224154)",,,,30,,,
493708834,False,residential,True,14.125,"LINESTRING (50.9928011 35.8225207, 50.9927142 35.8226264)",,,,30,,,
283803855,False,residential,False,122.917,"LINESTRING (50.9934247 35.822781, 50.9946368 35.823287)",,,دهقان,30,,,
283803855,False,residential,True,63.237,"LINESTRING (50.9934247 35.822781, 50.9928011 35.8225207)",,,دهقان,30,,,
493708835,False,residential,False,18.774,"LINESTRING (50.9934247 35.822781, 50.9935295 35.8226351)",,,,30,,,
283804109,False,residential,True,167.876,"LINESTRING (50.9952006 35.8204528, 50.9942214 35.8217369)",,,محمودی,30,,,
"[384790738, 592074799]",True,residential,False,187.672,"LINESTRING (50.9952006 35.8204528, 50.9947447 35.820495, 50.9940988 35.8211918, 50.9939513 35.8211821, 50.9937575 35.821218, 50.993641 35.8212259, 50.9935719 35.8211873)",,,"['شهید شجاعی', 'نورمحمدی']",30,,,
283804111,False,residential,False,5.378,"LINESTRING (50.9900491 35.8200565, 50.9899929 35.8200727)",,,گلها,30,,,
484422193,False,residential,True,206.03300000000002,"LINESTRING (50.9900491 35.8200565, 50.9905508 35.8204936, 50.9920063 35.8200645)",,,یادگاری,30,,,
"[491749926, 491749927]",True,residential,False,224.38299999999998,"LINESTRING (50.9900491 35.8200565, 50.9903032 35.8199791, 50.9905768 35.8199008, 50.9908933 35.8198138, 50.9912044 35.8197268, 50.9914995 35.8196442, 50.9917864 35.8195686, 50.9920063 35.8200645)",,,گلها,30,,,
761153307,False,residential,True,7.939,"LINESTRING (50.9920377 35.8201312, 50.9920063 35.8200645)",,,گلها,30,,,
168549619,True,primary_link,False,105.66499999999999,"LINESTRING (50.9920377 35.8201312, 50.992702 35.8198072, 50.9929205 35.8197222, 50.993072 35.8196982)",,,,,,,
21796819,False,secondary,False,8.765,"LINESTRING (50.9950764 35.8226231, 50.9951264 35.8225555)",4,,شرع پسند,50,,20,
21796819,False,secondary,True,30.1,"LINESTRING (50.9950764 35.8226231, 50.9949185 35.8228616)",4,,شرع پسند,50,,20,
20630971,True,secondary,False,78.42399999999999,"LINESTRING (50.9934338 35.8244592, 50.9932017 35.8247509, 50.9931284 35.824939, 50.9930686 35.8250924)",,,بهار,50,,,
312676686,True,tertiary,False,74.58699999999999,"LINESTRING (50.9934338 35.8244592, 50.9938179 35.8246344, 50.9941504 35.8247943)",,,کاج,40,,,
312676686,True,tertiary,False,45.392,"LINESTRING (50.9949722 35.8257983, 50.9948723 35.8261984)",,,کاج,40,,,
493828897,False,residential,False,54.05,"LINESTRING (50.9949722 35.8257983, 50.9955287 35.8259791)",,,,30,,,
312676692,False,residential,False,48.257000000000005,"LINESTRING (50.9949722 35.8257983, 50.9950308 35.825772, 50.9952571 35.8254396)",,,یوسفی,30,,,
168549376,True,primary,False,66.163,"LINESTRING (50.9893945 35.8184342, 50.9892939 35.8190236)",,,طالقانی جنوبی,60,,,
"[491749932, 484422197]",False,residential,"[False, True]",52.532,"LINESTRING (50.9893945 35.8184342, 50.9895873 35.8184015, 50.9896103 35.8183913, 50.9896155 35.8183667, 50.9895192 35.8181119)",,,امامی میبدی,30,,,
36332044,True,primary,False,64.485,"LINESTRING (50.989409 35.8201636, 50.9892784 35.8199321, 50.9892311 35.8198294, 50.9892092 35.8197402, 50.989192 35.8196162)",,,طالقانی جنوبی,60,,,
326052092,True,primary_link,False,42.325,"LINESTRING (50.989409 35.8201636, 50.9893665 35.8200418, 50.9893513 35.8199929, 50.9893535 35.8199343, 50.9893843 35.8199104, 50.9894279 35.8198972, 50.9894989 35.8199416)",,,,,,,
168549376,True,primary,False,13.062,"LINESTRING (50.9894022 35.8196296, 50.9894286 35.8197451)",,,طالقانی جنوبی,60,,,
326052093,True,primary_link,False,28.099,"LINESTRING (50.9894022 35.8196296, 50.9893613 35.8196902, 50.9893164 35.8197058, 50.9892742 35.8196997, 50.9892386 35.8196805, 50.989192 35.8196162)",,,,60,,,
36332044,True,primary,False,72.56800000000001,"LINESTRING (50.989192 35.8196162, 50.9891911 35.8195263, 50.989148 35.819015, 50.9891438 35.8189649)",,,طالقانی جنوبی,60,,,
168549376,True,primary,False,22.759,"LINESTRING (50.9894286 35.8197451, 50.9894477 35.8198075, 50.9894989 35.8199416)",,,طالقانی جنوبی,60,,,
326052094,True,residential,False,95.604,"LINESTRING (50.9903074 35.8193377, 50.9901863 35.8195058, 50.9900817 35.8195732, 50.9894286 35.8197451)",,,خیل دار,30,,,
698158004,False,residential,False,301.376,"LINESTRING (50.9903074 35.8193377, 50.9928054 35.8188157, 50.9934794 35.8185259)",,,سرو,30,,,
21796819,False,secondary,False,39.577,"LINESTRING (50.9940637 35.8239077, 50.9943304 35.823625)",4,,شرع پسند,50,,20,
21796819,False,secondary,True,23.407,"LINESTRING (50.9940637 35.8239077, 50.9938786 35.8240553)",4,,شرع پسند,50,,20,
369800616,True,residential,False,21.104,"LINESTRING (50.9940637 35.8239077, 50.9942833 35.8239734)",,,صادقی نژاد,30,,,
369800616,True,residential,False,15.612,"LINESTRING (50.995418 35.8243127, 50.9955805 35.8243612)",,,صادقی نژاد,30,,,
369800617,False,residential,False,52.528000000000006,"LINESTRING (50.995418 35.8243127, 50.9953495 35.8244446, 50.9952905 35.8245663, 50.9951986 35.8247503)",,,رئیسی,30,,,
369800617,False,residential,True,52.528000000000006,"LINESTRING (50.9951986 35.8247503, 50.9952905 35.8245663, 50.9953495 35.8244446, 50.995418 35.8243127)",,,رئیسی,30,,,
