osmid,name,highway,maxspeed,oneway,reversed,length,junction,geometry
145874934,امام خمینی,secondary,40,False,True,149.628,,"LINESTRING (60.3970907 25.3586995, 60.3956017 25.3586824)"
155331044,مرتضی علی,tertiary,40,False,True,83.25,,"LINESTRING (60.3970907 25.3586995, 60.3970156 25.3594451)"
676945205,انتفاضه,tertiary,40,False,False,39.677,,"LINESTRING (60.3970907 25.3586995, 60.3971234 25.3583439)"
676945206,امام خمینی,secondary,40,False,False,60.337,,"LINESTRING (60.3970907 25.3586995, 60.3976898 25.3587363)"
676945206,امام خمینی,secondary,40,False,True,80.439,,"LINESTRING (60.3990426 25.3588194, 60.3982439 25.3587703)"
155330928,میدان شورا,secondary,30,True,False,8.526,roundabout,"LINESTRING (60.3990426 25.3588194, 60.3990511 25.358795, 60.3990664 25.3587735, 60.3990873 25.3587563)"
155331001,امام خمینی,secondary,40,False,False,31.849,,"LINESTRING (60.3992559 25.3588537, 60.3995714 25.3588812)"
155330928,میدان شورا,secondary,30,True,False,8.524000000000001,roundabout,"LINESTRING (60.3992559 25.3588537, 60.3992473 25.3588781, 60.3992321 25.3588996, 60.3992112 25.3589168)"
155331001,امام خمینی,secondary,40,False,False,20.103,,"LINESTRING (60.4000862 25.3589261, 60.4002858 25.3589385)"
155331001,امام خمینی,secondary,40,False,True,4.371,,"LINESTRING (60.4000862 25.3589261, 60.4000429 25.3589223)"
376330714,صدیقی,residential,30,False,False,63.083,,"LINESTRING (60.4000862 25.3589261, 60.4000546 25.3594927)"
155330955,بلوار ساحلی,secondary,50,True,False,38.432,,"LINESTRING (60.4015166 25.3590161, 60.4015377 25.358671)"
155330976,,secondary,,False,False,11.58,,"LINESTRING (60.4015166 25.3590161, 60.4016318 25.3590191)"
155331001,امام خمینی,secondary,40,False,True,83.162,,"LINESTRING (60.4015166 25.3590161, 60.400691 25.3589636)"
155331044,مرتضی علی,tertiary,40,False,False,28.595,,"LINESTRING (60.3969898 25.3597012, 60.3970156 25.3594451)"
155331044,مرتضی علی,tertiary,40,False,True,11.074,,"LINESTRING (60.3969898 25.3597012, 60.396963 25.3597978)"
376330711,,residential,30,False,False,66.14,,"LINESTRING (60.3969898 25.3597012, 60.396346 25.3595773)"
155331044,مرتضی علی,tertiary,40,False,False,56.97,,"LINESTRING (60.3966904 25.360782, 60.3968281 25.360285)"
155331044,مرتضی علی,tertiary,40,False,True,30.843,,"LINESTRING (60.3966904 25.360782, 60.3966495 25.3610569)"
593761844,,residential,,False,True,69.055,,"LINESTRING (60.3966904 25.360782, 60.3973768 25.3607509)"
376330739,,residential,30,False,True,20.495,,"LINESTRING (60.398746 25.3611446, 60.3985422 25.3611371)"
155331051,خاتم الانبیاء,secondary,60,True,False,107.555,,"LINESTRING (60.398746 25.3611446, 60.3988201 25.3607089, 60.3988957 25.3601869)"
155331044,مرتضی علی,tertiary,40,False,False,30.843,,"LINESTRING (60.3966495 25.3610569, 60.3966904 25.360782)"
155331044,مرتضی علی,tertiary,40,False,True,96.255,,"LINESTRING (60.3966495 25.3610569, 60.3966987 25.3619214)"
1158776253,,residential,,False,False,38.084,,"LINESTRING (60.3966495 25.3610569, 60.3962711 25.3610372)"
155330955,بلوار ساحلی,secondary,50,True,False,31.726,,"LINESTRING (60.4018511 25.3626872, 60.4017964 25.3624062)"
155331022,مرتضی علی,tertiary,40,False,False,72.607,,"LINESTRING (60.4018511 25.3626872, 60.4011437 25.3628205)"
155330988,مرتضی علی,tertiary,40,False,True,40.482,,"LINESTRING (60.3967467 25.3627651, 60.3971494 25.3627764)"
155331044,مرتضی علی,tertiary,40,False,False,17.447,,"LINESTRING (60.3967467 25.3627651, 60.3967378 25.3626084)"
376330743,,residential,30,False,True,80.794,,"LINESTRING (60.3967467 25.3627651, 60.3966649 25.3629202, 60.3962088 25.3629766, 60.3960559 25.3629633)"
155331022,مرتضی علی,tertiary,40,False,False,47.306,,"LINESTRING (60.4011437 25.3628205, 60.4006729 25.3628179)"
155331022,مرتضی علی,tertiary,40,False,True,72.607,,"LINESTRING (60.4011437 25.3628205, 60.4018511 25.3626872)"
593733036,ساحل ۴,residential,,False,True,38.886,,"LINESTRING (60.4011437 25.3628205, 60.401086 25.3624747)"
593761850,,residential,,False,True,75.379,,"LINESTRING (60.4011437 25.3628205, 60.4011257 25.3634982)"
155330979,,tertiary,,False,True,10.239,,"LINESTRING (60.3982156 25.3628905, 60.3983171 25.3628987)"
155330988,مرتضی علی,tertiary,40,False,False,80.397,,"LINESTRING (60.3982156 25.3628905, 60.397419 25.3628225)"
155331051,خاتم الانبیاء,secondary,60,True,False,201.524,,"LINESTRING (60.3982156 25.3628905, 60.3983516 25.3625078, 60.3985191 25.3620141, 60.3985779 25.3618192, 60.3986642 25.3615327, 60.398746 25.3611446)"
155331022,مرتضی علی,tertiary,40,False,False,32.483,,"LINESTRING (60.3986391 25.3629247, 60.3983171 25.3628987)"
155331022,مرتضی علی,tertiary,40,False,True,45.744,,"LINESTRING (60.3986391 25.3629247, 60.3990922 25.3628846)"
376330738,,residential,30,False,True,113.324,,"LINESTRING (60.3986391 25.3629247, 60.3985038 25.3638052, 60.398486 25.3639344)"
155330955,بلوار ساحلی,secondary,50,True,False,50.376,,"LINESTRING (60.4015925 25.3575134, 60.4016212 25.3570611)"
155330975,,residential,,False,False,12.959,,"LINESTRING (60.4015925 25.3575134, 60.4017213 25.3575194)"
