osmid,highway,oneway,reversed,length,geometry,junction,name,bridge
435559920,residential,False,True,427.101,"LINESTRING (51.2365186 29.4842197, 51.2358647 29.4838086, 51.2357023 29.4836476, 51.2354742 29.4834213, 51.2354651 29.4829153, 51.2354116 29.4827125, 51.2353379 29.4824331, 51.2349837 29.4821089, 51.2345751 29.4820773, 51.2341846 29.482022, 51.2336951 29.4818148)",,,
435339806,secondary,True,False,13.204,"LINESTRING (51.2394579 29.4792894, 51.2394495 29.4793182, 51.2394314 29.4793434, 51.2394054 29.4793625, 51.2393739 29.4793739)",roundabout,,
435339806,secondary,True,False,5.966,"LINESTRING (51.239252 29.4793276, 51.2392408 29.4793026, 51.2392379 29.4792759)",roundabout,,
640746377,tertiary,False,True,379.954,"LINESTRING (51.239252 29.4793276, 51.2386008 29.4795025, 51.2380213 29.4796597, 51.237456 29.4797984, 51.237432 29.479806, 51.2369402 29.4799619, 51.2364884 29.4801709, 51.2363123 29.4802524, 51.2362277 29.4802915, 51.2359221 29.4804343, 51.2356165 29.480577)",,خیابان شهید مطهری,
435559922,residential,False,True,46.643,"LINESTRING (51.2406437 29.4835714, 51.2407325 29.4832236, 51.2407643 29.4831668)",,,
1058748688,secondary_link,False,False,12.06,"LINESTRING (51.2378866 29.4788896, 51.2379031 29.4787821)",,,
722137106,secondary,True,False,96.674,"LINESTRING (51.2378866 29.4788896, 51.2377489 29.4788792, 51.2375044 29.4788864, 51.2373781 29.4789199, 51.2372356 29.4789784, 51.2370716 29.479058, 51.23695 29.4791157)",,گناوه وحدتیه,
1058748688,secondary_link,False,True,12.06,"LINESTRING (51.2379031 29.4787821, 51.2378866 29.4788896)",,,
435339807,secondary,True,False,152.80100000000002,"LINESTRING (51.2379031 29.4787821, 51.2379864 29.4787865, 51.2381961 29.4788019, 51.2383812 29.4788175, 51.2386484 29.4788724, 51.2389207 29.4789672, 51.239139 29.4790488, 51.239244 29.4791016, 51.2393832 29.4791896)",,گناوه وحدتیه,
"[686637648, 640746378, 175938487]",tertiary,False,False,30.011,"LINESTRING (51.233597 29.4820707, 51.2336185 29.4820042, 51.2336787 29.4818525, 51.2336951 29.4818148)",,"['خیابان انقلاب', 'خیابان انقلااب']",yes
"[686637649, 686637651, 435559950]",residential,False,False,886.727,"LINESTRING (51.233597 29.4820707, 51.2337869 29.4821396, 51.2340651 29.4822235, 51.2346503 29.482309, 51.2347614 29.4823926, 51.2350195 29.4825894, 51.2350509 29.4831603, 51.2351687 29.4834578, 51.2354397 29.4838304, 51.2359739 29.4842475, 51.236186 29.4844014, 51.2363981 29.4845313, 51.2364616 29.4845527, 51.2366824 29.4846411, 51.2366494 29.4848869, 51.236633 29.4849255, 51.2364963 29.4852459, 51.2366298 29.4854852, 51.2368269 29.4857249, 51.2368969 29.48581, 51.2372661 29.486169, 51.2375253 29.4863433, 51.2379391 29.4865489, 51.238193 29.486675, 51.2386761 29.4869006, 51.2393414 29.4872902)",,ساحلی کمانی,yes
175938482,secondary,True,False,205.769,"LINESTRING (51.2405261 29.4809217, 51.2404217 29.4808197, 51.2402938 29.4806787, 51.240183 29.4805024, 51.2395341 29.4795354, 51.2393739 29.4793739)",,بلوار امام حسین,
435559922,residential,False,False,262.377,"LINESTRING (51.2405261 29.4809217, 51.2404194 29.4810531, 51.2404289 29.4814667, 51.2406809 29.4818976, 51.2407482 29.4820494, 51.2407526 29.482346, 51.2407597 29.4825121, 51.2408505 29.4827493, 51.2407852 29.4831294, 51.2407643 29.4831668)",,,
435339806,secondary,True,False,13.762,"LINESTRING (51.2393739 29.4793739, 51.2393385 29.4793762, 51.239304 29.4793686, 51.2392742 29.4793518, 51.239252 29.4793276)",roundabout,,
435559897,residential,False,False,209.068,"LINESTRING (51.2356165 29.480577, 51.235906 29.4802192, 51.2368139 29.4793684, 51.2368919 29.4792646, 51.23695 29.4791157)",,,
640746377,tertiary,False,False,379.954,"LINESTRING (51.2356165 29.480577, 51.2359221 29.4804343, 51.2362277 29.4802915, 51.2363123 29.4802524, 51.2364884 29.4801709, 51.2369402 29.4799619, 51.237432 29.479806, 51.237456 29.4797984, 51.2380213 29.4796597, 51.2386008 29.4795025, 51.239252 29.4793276)",,خیابان شهید مطهری,
"[640746377, 640746378]",tertiary,False,True,235.08399999999997,"LINESTRING (51.2356165 29.480577, 51.2344776 29.4811869, 51.2340453 29.4814127, 51.2339449 29.4814872, 51.2338844 29.4815321, 51.2336951 29.4818148)",,"['خیابان شهید مطهری', 'خیابان انقلااب']",
435559922,residential,False,False,46.643,"LINESTRING (51.2407643 29.4831668, 51.2407325 29.4832236, 51.2406437 29.4835714)",,,
435559922,residential,False,True,262.37699999999995,"LINESTRING (51.2407643 29.4831668, 51.2407852 29.4831294, 51.2408505 29.4827493, 51.2407597 29.4825121, 51.2407526 29.482346, 51.2407482 29.4820494, 51.2406809 29.4818976, 51.2404289 29.4814667, 51.2404194 29.4810531, 51.2405261 29.4809217)",,,
"[686637649, 686637651, 435559950]",residential,False,True,886.7270000000001,"LINESTRING (51.2393414 29.4872902, 51.2386761 29.4869006, 51.238193 29.486675, 51.2379391 29.4865489, 51.2375253 29.4863433, 51.2372661 29.486169, 51.2368969 29.48581, 51.2368269 29.4857249, 51.2366298 29.4854852, 51.2364963 29.4852459, 51.236633 29.4849255, 51.2366494 29.4848869, 51.2366824 29.4846411, 51.2364616 29.4845527, 51.2363981 29.4845313, 51.236186 29.4844014, 51.2359739 29.4842475, 51.2354397 29.4838304, 51.2351687 29.4834578, 51.2350509 29.4831603, 51.2350195 29.4825894, 51.2347614 29.4823926, 51.2346503 29.482309, 51.2340651 29.4822235, 51.2337869 29.4821396, 51.233597 29.4820707)",,ساحلی کمانی,yes
800867935,residential,False,True,79.781,"LINESTRING (51.2393414 29.4872902, 51.2395825 29.4869142, 51.2397292 29.4866573)",,,
800867935,residential,False,False,79.781,"LINESTRING (51.2397292 29.4866573, 51.2395825 29.4869142, 51.2393414 29.4872902)",,,
435551810,residential,False,True,44.446,"LINESTRING (51.2321419 29.4807912, 51.2325083 29.4805503)",,,
435551809,residential,False,False,189.022,"LINESTRING (51.2321419 29.4807912, 51.2328366 29.4812591, 51.2333974 29.4816721, 51.2336951 29.4818148)",,,
435551809,residential,False,True,189.022,"LINESTRING (51.2336951 29.4818148, 51.2333974 29.4816721, 51.2328366 29.4812591, 51.2321419 29.4807912)",,,
435559920,residential,False,False,427.101,"LINESTRING (51.2336951 29.4818148, 51.2341846 29.482022, 51.2345751 29.4820773, 51.2349837 29.4821089, 51.2353379 29.4824331, 51.2354116 29.4827125, 51.2354651 29.4829153, 51.2354742 29.4834213, 51.2357023 29.4836476, 51.2358647 29.4838086, 51.2365186 29.4842197)",,,
"[640746377, 640746378]",tertiary,False,False,235.084,"LINESTRING (51.2336951 29.4818148, 51.2338844 29.4815321, 51.2339449 29.4814872, 51.2340453 29.4814127, 51.2344776 29.4811869, 51.2356165 29.480577)",,"['خیابان شهید مطهری', 'خیابان انقلااب']",
"[686637648, 640746378, 175938487]",tertiary,False,True,30.011000000000003,"LINESTRING (51.2336951 29.4818148, 51.2336787 29.4818525, 51.2336185 29.4820042, 51.233597 29.4820707)",,"['خیابان انقلاب', 'خیابان انقلااب']",yes
435559897,residential,False,True,209.06799999999998,"LINESTRING (51.23695 29.4791157, 51.2368919 29.4792646, 51.2368139 29.4793684, 51.235906 29.4802192, 51.2356165 29.480577)",,,
435551810,residential,False,False,74.80799999999999,"LINESTRING (51.2331703 29.480212, 51.2330215 29.4803096, 51.2325768 29.4805387, 51.2325083 29.4805503)",,,
435551810,residential,False,True,74.59200000000001,"LINESTRING (51.2331703 29.480212, 51.2334344 29.4799877, 51.2336496 29.4796925)",,,
435551811,residential,False,False,103.074,"LINESTRING (51.2331703 29.480212, 51.2327875 29.4799596, 51.2322839 29.4797011)",,,
435551812,residential,False,True,66.974,"LINESTRING (51.2322839 29.4797011, 51.2327014 29.4792208)",,,
435551811,residential,False,True,103.074,"LINESTRING (51.2322839 29.4797011, 51.2327875 29.4799596, 51.2331703 29.480212)",,,
435551812,residential,False,False,82.32300000000001,"LINESTRING (51.2322839 29.4797011, 51.2320258 29.4800063, 51.2318569 29.4803364)",,,
435551813,residential,False,True,67.391,"LINESTRING (51.2318569 29.4803364, 51.2325083 29.4805503)",,,
435551812,residential,False,True,82.32300000000001,"LINESTRING (51.2318569 29.4803364, 51.2320258 29.4800063, 51.2322839 29.4797011)",,,
435551810,residential,False,False,44.446,"LINESTRING (51.2325083 29.4805503, 51.2321419 29.4807912)",,,
435551813,residential,False,False,67.391,"LINESTRING (51.2325083 29.4805503, 51.2318569 29.4803364)",,,
435551810,residential,False,True,74.80799999999999,"LINESTRING (51.2325083 29.4805503, 51.2325768 29.4805387, 51.2330215 29.4803096, 51.2331703 29.480212)",,,
435551812,residential,False,False,66.974,"LINESTRING (51.2327014 29.4792208, 51.2322839 29.4797011)",,,
435551815,residential,False,False,105.714,"LINESTRING (51.2327014 29.4792208, 51.2336496 29.4796925)",,,
435551815,residential,False,True,105.714,"LINESTRING (51.2336496 29.4796925, 51.2327014 29.4792208)",,,
435551810,residential,False,False,74.59200000000001,"LINESTRING (51.2336496 29.4796925, 51.2334344 29.4799877, 51.2331703 29.480212)",,,
435339806,secondary,True,False,19.633,"LINESTRING (51.2392379 29.4792759, 51.2392437 29.4792495, 51.2392577 29.4792256, 51.2392787 29.4792059, 51.2393107 29.4791902, 51.2393469 29.4791846, 51.2393832 29.4791896)",roundabout,,
722137106,secondary,True,False,141.564,"LINESTRING (51.2392379 29.4792759, 51.2391236 29.479175, 51.2390417 29.4791212, 51.2389382 29.4790732, 51.238629 29.4789748, 51.2384869 29.4789415, 51.2383498 29.4789245, 51.2378866 29.4788896)",,گناوه وحدتیه,
435339806,secondary,True,False,14.22,"LINESTRING (51.2393832 29.4791896, 51.2394156 29.4792047, 51.2394405 29.4792282, 51.2394551 29.4792575, 51.2394579 29.4792894)",roundabout,,
