osmid,ref,name,highway,junction,oneway,reversed,length,geometry,bridge
311626348,,امام خمینی (ره),secondary,,False,True,36.991,"LINESTRING (47.0477151 37.4765265, 47.0473151 37.476626)",
311626348,,امام خمینی (ره),secondary,,False,False,161.478,"LINESTRING (47.0477151 37.4765265, 47.0480754 37.4764364, 47.048118 37.4764258, 47.0483065 37.4763787, 47.0486115 37.4763024, 47.0490194 37.4762005, 47.0494585 37.4760854)",
311806519,,شهید مفتح,residential,,False,False,192.888,"LINESTRING (47.0477151 37.4765265, 47.0480565 37.4771029, 47.0481218 37.4772975, 47.0481721 37.4776127, 47.0482339 37.4779998, 47.0483505 37.478164)",
429527565,,شهید مطهری,tertiary,,False,True,10.375,"LINESTRING (47.0483505 37.478164, 47.048443 37.4781064)",
311806519,,شهید مفتح,residential,,False,True,192.888,"LINESTRING (47.0483505 37.478164, 47.0482339 37.4779998, 47.0481721 37.4776127, 47.0481218 37.4772975, 47.0480565 37.4771029, 47.0477151 37.4765265)",
311806521,,عبدالهی,residential,,False,True,126.112,"LINESTRING (47.0483505 37.478164, 47.0484832 37.4782554, 47.0487439 37.4785464, 47.0488597 37.4786965, 47.0490317 37.4789075, 47.049224 37.4790523)",
429527565,,شهید مطهری,tertiary,,False,False,84.845,"LINESTRING (47.0483505 37.478164, 47.0480475 37.4783528, 47.0475218 37.4785401)",
311806521,,عبدالهی,residential,,False,False,126.112,"LINESTRING (47.049224 37.4790523, 47.0490317 37.4789075, 47.0488597 37.4786965, 47.0487439 37.4785464, 47.0484832 37.4782554, 47.0483505 37.478164)",
429527565,,شهید مطهری,tertiary,,False,False,10.375,"LINESTRING (47.048443 37.4781064, 47.0483505 37.478164)",
429527565,,شهید مطهری,tertiary,,False,True,197.88400000000001,"LINESTRING (47.048443 37.4781064, 47.0491955 37.4776376, 47.0493527 37.4775908, 47.0495359 37.4775374, 47.0504021 37.477285)",
429527566,,عبدالهی,residential,,False,True,124.84300000000002,"LINESTRING (47.048443 37.4781064, 47.049036 37.4787694, 47.0491277 37.4788593, 47.0493453 37.4789478)",
429527566,,عبدالهی,residential,,False,False,124.843,"LINESTRING (47.0493453 37.4789478, 47.0491277 37.4788593, 47.049036 37.4787694, 47.048443 37.4781064)",
311807066,,قنبری,residential,,False,False,38.601,"LINESTRING (47.0529137 37.4717107, 47.052955 37.4720563)",
311807066,,قنبری,residential,,False,True,26.167,"LINESTRING (47.0529137 37.4717107, 47.0527898 37.4714969)",
583024240,,,residential,,False,False,28.834,"LINESTRING (47.0529137 37.4717107, 47.0526258 37.4718333)",
311745913,,دکتر شریعتی شرقی,secondary,,False,True,16.878,"LINESTRING (47.053312 37.4739047, 47.053127 37.4739432)",
311745913,,دکتر شریعتی شرقی,secondary,,False,False,102.271,"LINESTRING (47.053312 37.4739047, 47.0537674 37.4738023, 47.0540692 37.473732, 47.0544274 37.4736552)",
311807066,,قنبری,residential,,False,True,66.095,"LINESTRING (47.053312 37.4739047, 47.0531966 37.4735917, 47.0531357 37.4733278)",
1037947396,,شهید بهشتی شمالی,secondary,,False,True,42.351,"LINESTRING (47.0499288 37.4761525, 47.0500799 37.476514)",
311976123,,شهید قاضی طباطبایی,residential,,False,True,101.718,"LINESTRING (47.0499288 37.4761525, 47.0504138 37.4760697, 47.0509932 37.4760186, 47.0510625 37.4759989)",
1037947396,,شهید بهشتی شمالی,secondary,,False,False,12.005,"LINESTRING (47.0499288 37.4761525, 47.0499071 37.4760907, 47.0498923 37.4760485)",
311805705,,خیابان پارک,tertiary,,False,False,142.584,"LINESTRING (47.0524142 37.47968, 47.0526494 37.479623, 47.0530814 37.4793858, 47.0533039 37.479375, 47.053539 37.4793636, 47.0538659 37.4792005)",
311805705,,خیابان پارک,tertiary,,False,True,84.658,"LINESTRING (47.0524142 37.47968, 47.0519837 37.479793, 47.0515026 37.4799173)",
405155094,,خیابان پارک,residential,,False,False,244.72999999999996,"LINESTRING (47.0524142 37.47968, 47.0522822 37.4793548, 47.0521912 37.4791308, 47.0521228 37.4789034, 47.051892 37.4786417, 47.0517353 37.4785674, 47.0514433 37.4784235, 47.0513374 37.4784576, 47.0512569 37.4783022, 47.0512307 37.4781026, 47.0511352 37.4779244)",
311737190,,امام خمینی (ره),secondary,,False,False,35.196,"LINESTRING (47.0503511 37.4758799, 47.0499654 37.4759605)",
311737190,,امام خمینی (ره),secondary,,False,True,62.404,"LINESTRING (47.0503511 37.4758799, 47.0510274 37.4757159)",
405189272,,شهید آیت,residential,,False,False,127.967,"LINESTRING (47.0503511 37.4758799, 47.0499906 37.4747652)",
405189272,,شهید آیت,residential,,False,True,127.967,"LINESTRING (47.0499906 37.4747652, 47.0503511 37.4758799)",
311745910,,دکتر شریعتی شرقی,secondary,,True,False,72.338,"LINESTRING (47.0499906 37.4747652, 47.0504025 37.4746486, 47.0507627 37.4745467)",
311737190,,امام خمینی (ره),secondary,,False,False,62.404,"LINESTRING (47.0510274 37.4757159, 47.0503511 37.4758799)",
405189273,,مخابرات,residential,,False,False,132.091,"LINESTRING (47.0510274 37.4757159, 47.0507627 37.4745467)",
793694466,,نصر ۳,residential,,False,True,31.62,"LINESTRING (47.0510274 37.4757159, 47.0510625 37.4759989)",
311737190,,امام خمینی (ره),secondary,,False,True,81.06099999999999,"LINESTRING (47.0510274 37.4757159, 47.0514017 37.4756244, 47.0515519 37.4755887, 47.0519059 37.4755029)",
405189273,,مخابرات,residential,,False,True,132.091,"LINESTRING (47.0507627 37.4745467, 47.0510274 37.4757159)",
800584822,,مخابرات جنوبی,residential,,False,False,50.367,"LINESTRING (47.0507627 37.4745467, 47.050536 37.474131)",
311745910,,دکتر شریعتی شرقی,secondary,,True,False,71.676,"LINESTRING (47.0507627 37.4745467, 47.0510531 37.4744601, 47.0511887 37.474426, 47.0512913 37.4743969, 47.0515275 37.47433)",
424262467,,مسجد,residential,,False,False,26.841,"LINESTRING (47.0500762 37.473288, 47.0503068 37.4731306)",
424262467,,مسجد,residential,,False,True,41.765,"LINESTRING (47.0500762 37.473288, 47.049645 37.4734428)",
800584822,,مخابرات جنوبی,residential,,False,True,102.142,"LINESTRING (47.0500762 37.473288, 47.0502787 37.4736594, 47.050536 37.474131)",
311804300,,,tertiary,,False,False,111.696,"LINESTRING (47.0450795 37.4795946, 47.044982 37.4793231, 47.0447939 37.4786165)",
941719941,,آغ بولاق جنوبی ۲,residential,,False,False,40.702,"LINESTRING (47.0456632 37.4745486, 47.0456079 37.4741852)",
424262467,,مسجد,residential,,False,False,35.366,"LINESTRING (47.0492703 37.4735556, 47.049645 37.4734428)",
424262467,,مسجد,residential,,False,False,41.765,"LINESTRING (47.049645 37.4734428, 47.0500762 37.473288)",
424262467,,مسجد,residential,,False,True,35.366,"LINESTRING (47.049645 37.4734428, 47.0492703 37.4735556)",
1238370664,,,residential,,False,True,28.755,"LINESTRING (47.049645 37.4734428, 47.0494846 37.4732177)",
424262473,,,residential,,False,False,46.96900000000001,"LINESTRING (47.0484917 37.4717723, 47.04871 37.471781, 47.0488902 37.4718407, 47.0489778 37.4719039)",
424262473,,,residential,,False,False,16.774,"LINESTRING (47.0493514 37.4724233, 47.049485 37.4725306)",
424262473,,,residential,,False,True,28.64,"LINESTRING (47.0493514 37.4724233, 47.0492002 37.4721954)",
1167681829,,,residential,,False,False,52.269,"LINESTRING (47.0493514 37.4724233, 47.0489019 37.4727294)",
311466294,,شهید بهشتی شمالی,secondary,,False,False,31.455,"LINESTRING (47.0504021 37.477285, 47.0505143 37.4775535)",
1037947396,,شهید بهشتی شمالی,secondary,,False,False,90.323,"LINESTRING (47.0504021 37.477285, 47.0500799 37.476514)",
429527564,,شهيد مدنی,tertiary,,False,True,132.446,"LINESTRING (47.0504021 37.477285, 47.0507026 37.4771562, 47.0511508 37.476968, 47.0517263 37.4767243)",
429527565,,شهید مطهری,tertiary,,False,False,197.88400000000001,"LINESTRING (47.0504021 37.477285, 47.0495359 37.4775374, 47.0493527 37.4775908, 47.0491955 37.4776376, 47.048443 37.4781064)",
892099716,,,tertiary,,False,False,12.957,"LINESTRING (47.0480768 37.4718701, 47.0482069 37.4718161)",
429526682,,آغبلاغ جنوبی ۱,tertiary,,False,True,91.664,"LINESTRING (47.0480768 37.4718701, 47.0479215 37.4719858, 47.0474952 37.472547)",
892099716,,,tertiary,,False,True,12.957,"LINESTRING (47.0482069 37.4718161, 47.0480768 37.4718701)",
311811800,,بلوار شهید بهشتی جنوبی,secondary,,True,False,360.60900000000004,"LINESTRING (47.0482069 37.4718161, 47.048973 37.4736471, 47.0494846 37.4748965)",
941719941,,آغ بولاق جنوبی ۲,residential,,False,True,55.245,"LINESTRING (47.0454917 37.473697, 47.0456079 37.4741852)",
"[311747083, 941719941]",,"['آغ بولاق جنوبی ۲', 'آغبلاغ جنوبی ۲']","['residential', 'tertiary']",,False,False,210.27900000000002,"LINESTRING (47.0454917 37.473697, 47.0460835 37.4735278, 47.0465676 37.4733882, 47.0467711 37.4734256, 47.0467991 37.4740854, 47.0468275 37.4742409)",
"[1167682787, 311802015]",,تعاون,residential,,False,False,371.95900000000006,"LINESTRING (47.0454917 37.473697, 47.044823 37.473893, 47.0444092 37.4740386, 47.0440149 37.4741897, 47.0438781 37.4742706, 47.0436636 37.4744281, 47.0435107 37.4746239, 47.0434141 37.4747708, 47.0433927 37.4748788, 47.0435063 37.4750106, 47.0442625 37.4758603)",
1101901934,,,residential,,False,False,61.713,"LINESTRING (47.0524608 37.4719482, 47.0518658 37.4722398)",
823357823,,معرفت 3,residential,,False,False,74.214,"LINESTRING (47.0537134 37.4725451, 47.0545514 37.4724892)",
311802009,,,secondary,,True,False,16.292,"LINESTRING (47.0544965 37.4730054, 47.054512 37.4728594)",
1227734586,,,secondary,,False,False,17.324,"LINESTRING (47.0545899 37.4719798, 47.0545889 37.4721356)",
1227734586,,,secondary,,False,True,25.289,"LINESTRING (47.0545899 37.4719798, 47.0545947 37.4717524)",
583024243,,شهيد علی زارعی,residential,,False,False,113.657,"LINESTRING (47.0545899 37.4719798, 47.0535787 37.4721193, 47.0535655 37.471912)",
311802009,,,secondary,,True,False,39.458,"LINESTRING (47.0545514 37.4724892, 47.0545889 37.4721356)",
823357823,,معرفت 3,residential,,False,True,74.214,"LINESTRING (47.0545514 37.4724892, 47.0537134 37.4725451)",
751470644,,,residential,,False,False,111.817,"LINESTRING (47.0541458 37.4790505, 47.0552856 37.4794899)",
311805705,,خیابان پارک,tertiary,,False,False,79.822,"LINESTRING (47.0541458 37.4790505, 47.0543529 37.4788881, 47.0544994 37.4787832, 47.0548591 37.4786172)",
311805705,,خیابان پارک,tertiary,,False,True,29.820999999999998,"LINESTRING (47.0541458 37.4790505, 47.0540155 37.4791259, 47.0538659 37.4792005)",
751470644,,,residential,,False,True,111.817,"LINESTRING (47.0552856 37.4794899, 47.0541458 37.4790505)",
751470645,,حسین زاده,residential,,False,True,104.74099999999999,"LINESTRING (47.0552856 37.4794899, 47.055071 37.4789109, 47.0548591 37.4786172)",
814436619,,خواجه شاهی,residential,,False,True,54.658,"LINESTRING (47.0548591 37.4786172, 47.0545375 37.4781971)",
311805705,,خیابان پارک,tertiary,,False,True,79.822,"LINESTRING (47.0548591 37.4786172, 47.0544994 37.4787832, 47.0543529 37.4788881, 47.0541458 37.4790505)",
751470645,,حسین زاده,residential,,False,False,104.74099999999999,"LINESTRING (47.0548591 37.4786172, 47.055071 37.4789109, 47.0552856 37.4794899)",
751468522,,,residential,,False,True,56.215,"LINESTRING (47.0535655 37.471912, 47.052955 37.4720563)",
583024243,,شهيد علی زارعی,residential,,False,True,113.657,"LINESTRING (47.0535655 37.471912, 47.0535787 37.4721193, 47.0545899 37.4719798)",
311807066,,قنبری,residential,,False,False,37.395,"LINESTRING (47.052955 37.4720563, 47.0529976 37.4723909)",
311807066,,قنبری,residential,,False,True,38.601,"LINESTRING (47.052955 37.4720563, 47.0529137 37.4717107)",
751468522,,,residential,,False,False,56.215,"LINESTRING (47.052955 37.4720563, 47.0535655 37.471912)",
311737190,,امام خمینی (ره),secondary,,False,True,51.517,"LINESTRING (47.0525507 37.4753465, 47.053109 37.4752111)",
751468524,,شهید دشتی,residential,,False,True,136.576,"LINESTRING (47.0525507 37.4753465, 47.0522172 37.4741471)",
311737190,,امام خمینی (ره),secondary,,False,False,59.5,"LINESTRING (47.0525507 37.4753465, 47.0520939 37.4754573, 47.0519059 37.4755029)",
751468524,,شهید دشتی,residential,,False,False,136.576,"LINESTRING (47.0522172 37.4741471, 47.0525507 37.4753465)",
311745910,,دکتر شریعتی شرقی,secondary,,True,False,34.259,"LINESTRING (47.0522172 37.4741471, 47.0524667 37.4740873, 47.0525914 37.4740659)",
429526678,,فیضیه,tertiary,,False,False,11.035,"LINESTRING (47.045794 37.4785535, 47.0456693 37.4785461)",
429526678,,فیضیه,tertiary,,False,True,27.701,"LINESTRING (47.045794 37.4785535, 47.0460105 37.4785664, 47.0461048 37.478549)",
751468529,,آشنایی,residential,,False,True,98.13499999999999,"LINESTRING (47.045794 37.4785535, 47.0457369 37.4790344, 47.045753 37.4792302, 47.0458308 37.4794239)",
751468530,,گنجه ای,residential,,False,True,120.122,"LINESTRING (47.0461048 37.478549, 47.0454167 37.4776169)",
429526678,,فیضیه,tertiary,,False,False,27.701,"LINESTRING (47.0461048 37.478549, 47.0460105 37.4785664, 47.045794 37.4785535)",
429526678,,فیضیه,tertiary,,False,True,21.518,"LINESTRING (47.0461048 37.478549, 47.0462649 37.4785214, 47.0463422 37.478505)",
429526678,,فیضیه,tertiary,,False,True,11.035,"LINESTRING (47.0456693 37.4785461, 47.045794 37.4785535)",
