osmid,name,highway,oneway,reversed,length,junction,geometry
378351521,امام حسن مجتبی,residential,False,False,105.879,,"LINESTRING (59.9784851 34.7423614, 59.9795659 34.7427048)"
378351521,امام حسن مجتبی,residential,False,True,97.764,,"LINESTRING (59.9784851 34.7423614, 59.9774872 34.7420442)"
378351524,,residential,False,False,56.203,,"LINESTRING (59.9784851 34.7423614, 59.9786913 34.7418852)"
378351524,,residential,False,True,99.297,,"LINESTRING (59.9784851 34.7423614, 59.9781207 34.7432027)"
378351524,,residential,False,False,101.164,,"LINESTRING (59.9777494 34.7440598, 59.9781207 34.7432027)"
378351524,,residential,False,True,121.448,,"LINESTRING (59.9777494 34.7440598, 59.9773038 34.7450888)"
378351525,بهشتی,residential,False,False,103.293,,"LINESTRING (59.9777494 34.7440598, 59.9788068 34.7443884)"
378351525,بهشتی,residential,False,True,100.245,,"LINESTRING (59.9777494 34.7440598, 59.9767232 34.7437409)"
378351524,,residential,False,False,71.456,,"LINESTRING (59.9770415 34.7456942, 59.9773038 34.7450888)"
378351514,,residential,True,False,37.629,roundabout,"LINESTRING (59.9770415 34.7456942, 59.977132 34.7457347, 59.9771956 34.7458012, 59.9772221 34.7458829, 59.9772072 34.7459666)"
805982860,عاشورا,residential,False,True,77.768,,"LINESTRING (59.9767258 34.7458263, 59.9759266 34.7455857)"
378351514,,residential,True,False,35.549,roundabout,"LINESTRING (59.9767258 34.7458263, 59.9767733 34.7457584, 59.9768478 34.7457094, 59.976939 34.7456864, 59.9770415 34.7456942)"
378351518,عاشورا,residential,False,False,75.348,,"LINESTRING (59.9772072 34.7459666, 59.9779826 34.7461973)"
378351514,,residential,True,False,36.704,roundabout,"LINESTRING (59.9772072 34.7459666, 59.977155 34.7460371, 59.9770738 34.7460857, 59.9769761 34.7461047, 59.976877 34.7460913)"
378450868,فاطمه الزهرا,residential,False,False,71.762,,"LINESTRING (59.976877 34.7460913, 59.9766119 34.7466988)"
378351514,,residential,True,False,35.791000000000004,roundabout,"LINESTRING (59.976877 34.7460913, 59.9767918 34.7460476, 59.9767338 34.7459802, 59.976712 34.7459039, 59.9767258 34.7458263)"
378351524,,residential,False,True,66.108,,"LINESTRING (59.9793488 34.7403672, 59.9791062 34.7409273)"
378448874,آزادگان,residential,False,False,110.138,,"LINESTRING (59.9793488 34.7403672, 59.9804688 34.7407333)"
378448874,آزادگان,residential,False,False,194.79,,"LINESTRING (59.9813148 34.7410098, 59.9832957 34.7416572)"
378448874,آزادگان,residential,False,True,83.192,,"LINESTRING (59.9813148 34.7410098, 59.9804688 34.7407333)"
378448876,مشاهیر,residential,False,False,62.331,,"LINESTRING (59.9813148 34.7410098, 59.9815665 34.7404888)"
378448876,مشاهیر,residential,False,True,59.958,,"LINESTRING (59.9813148 34.7410098, 59.9810787 34.7415129)"
378351524,,residential,False,False,55.945,,"LINESTRING (59.9789009 34.7414013, 59.9791062 34.7409273)"
378351524,,residential,False,True,57.114,,"LINESTRING (59.9789009 34.7414013, 59.9786913 34.7418852)"
378448875,بسیج,residential,False,False,107.01,,"LINESTRING (59.9789009 34.7414013, 59.9799905 34.7417541)"
378448875,بسیج,residential,False,True,99.917,,"LINESTRING (59.9789009 34.7414013, 59.9778839 34.7410711)"
378448875,بسیج,residential,False,False,194.2,,"LINESTRING (59.9808369 34.7420282, 59.9828143 34.7426685)"
378448875,بسیج,residential,False,True,83.126,,"LINESTRING (59.9808369 34.7420282, 59.9799905 34.7417541)"
378448876,مشاهیر,residential,False,False,61.411,,"LINESTRING (59.9808369 34.7420282, 59.9810787 34.7415129)"
378448876,مشاهیر,residential,False,True,54.502,,"LINESTRING (59.9808369 34.7420282, 59.9806197 34.7424847)"
378351521,امام حسن مجتبی,residential,False,False,194.186,,"LINESTRING (59.9803903 34.7429668, 59.9823725 34.7435967)"
378351521,امام حسن مجتبی,residential,False,True,80.764,,"LINESTRING (59.9803903 34.7429668, 59.9795659 34.7427048)"
378448876,مشاهیر,residential,False,False,57.559,,"LINESTRING (59.9803903 34.7429668, 59.9806197 34.7424847)"
378448876,مشاهیر,residential,False,True,53.806,,"LINESTRING (59.9803903 34.7429668, 59.9801732 34.7434166)"
378351525,بهشتی,residential,False,False,188.795,,"LINESTRING (59.9796192 34.7446409, 59.9815519 34.7452415)"
378448876,مشاهیر,residential,False,False,51.125,,"LINESTRING (59.9796192 34.7446409, 59.9798173 34.7442109)"
378448876,مشاهیر,residential,False,True,61.435,,"LINESTRING (59.9796192 34.7446409, 59.9793837 34.7451584)"
378351525,بهشتی,residential,False,True,79.36099999999999,,"LINESTRING (59.9796192 34.7446409, 59.9791682 34.7445007, 59.9788068 34.7443884)"
378351518,عاشورا,residential,False,False,185.49,,"LINESTRING (59.9788002 34.7464404, 59.9807091 34.7470083)"
378351518,عاشورا,residential,False,True,79.442,,"LINESTRING (59.9788002 34.7464404, 59.9779826 34.7461973)"
378448876,مشاهیر,residential,False,False,49.302,,"LINESTRING (59.9788002 34.7464404, 59.9789892 34.7460251)"
378448876,مشاهیر,residential,False,True,51.159,,"LINESTRING (59.9788002 34.7464404, 59.9786046 34.7468715)"
378448876,مشاهیر,residential,False,False,55.763,,"LINESTRING (59.9780153 34.7481706, 59.9782285 34.7477007)"
378450860,دانش,residential,False,False,180.66,,"LINESTRING (59.9780153 34.7481706, 59.9798559 34.7487643)"
378450860,دانش,residential,False,True,77.701,,"LINESTRING (59.9780153 34.7481706, 59.9772264 34.7479096)"
378450854,,residential,False,True,219.563,,"LINESTRING (59.9744644 34.740371, 59.9764873 34.7414367)"
378450849,,residential,False,True,63.393,,"LINESTRING (59.9838299 34.7406726, 59.9835474 34.7411933)"
378448874,آزادگان,residential,False,False,83.192,,"LINESTRING (59.9804688 34.7407333, 59.9813148 34.7410098)"
378448874,آزادگان,residential,False,True,110.138,,"LINESTRING (59.9804688 34.7407333, 59.9793488 34.7403672)"
378450850,,residential,False,True,62.174,,"LINESTRING (59.9804688 34.7407333, 59.9802243 34.7412551)"
378450856,,residential,False,True,201.644,,"LINESTRING (59.9744032 34.7408525, 59.9762508 34.7418442)"
378351524,,residential,False,False,66.108,,"LINESTRING (59.9791062 34.7409273, 59.9793488 34.7403672)"
378351524,,residential,False,True,55.945,,"LINESTRING (59.9791062 34.7409273, 59.9789009 34.7414013)"
378450875,امیرکبیر,residential,False,False,108.472,,"LINESTRING (59.9791062 34.7409273, 59.9802243 34.7412551)"
378448875,بسیج,residential,False,False,99.917,,"LINESTRING (59.9778839 34.7410711, 59.9789009 34.7414013)"
378448875,بسیج,residential,False,True,79.459,,"LINESTRING (59.9778839 34.7410711, 59.9770792 34.7408002)"
378450848,آیت الله هاشمی رفسنجانی,residential,False,True,56.992,,"LINESTRING (59.9778839 34.7410711, 59.9776858 34.7415571)"
378450850,,residential,False,False,62.174,,"LINESTRING (59.9802243 34.7412551, 59.9804688 34.7407333)"
378450850,,residential,False,True,59.457,,"LINESTRING (59.9802243 34.7412551, 59.9799905 34.7417541)"
