osmid,oneway,highway,reversed,length,geometry,ref,name,junction,maxspeed
700527125,False,living_street,False,70.896,"LINESTRING (50.4545415 33.9089007, 50.4538126 33.9086993)",,سروش,,
254834164,False,secondary,False,21.095,"LINESTRING (50.4488643 33.9065461, 50.4486946 33.906419)",,خیابان انقلاب,,
254834164,False,secondary,True,43.313,"LINESTRING (50.4488643 33.9065461, 50.4491319 33.9068661)",,خیابان انقلاب,,
347818915,False,tertiary,True,33.614,"LINESTRING (50.4488643 33.9065461, 50.4486451 33.9066611, 50.4485516 33.9067006)",,عباس عرب,,30
254834164,False,secondary,True,45.361,"LINESTRING (50.4476365 33.9056261, 50.4480013 33.9058995)",,خیابان انقلاب,,
649603825,True,secondary,False,43.028,"LINESTRING (50.4476365 33.9056261, 50.4472783 33.9053784)",,,,
254834165,True,secondary,False,36.239,"LINESTRING (50.4476639 33.9053068, 50.4476334 33.9053943, 50.4476227 33.9054607, 50.4476136 33.9055396, 50.4476365 33.9056261)",,,,
254834166,True,secondary_link,False,37.28,"LINESTRING (50.4476639 33.9053068, 50.4476074 33.9053375, 50.4475519 33.905358, 50.4474963 33.9053679, 50.4474524 33.9053728, 50.4474042 33.9053706, 50.4472783 33.9053784)",,,,
254833677,True,secondary,False,26.964,"LINESTRING (50.4534027 33.9102742, 50.4532438 33.9104777)",,امام خمینی,,
700527152,False,residential,False,50.943999999999996,"LINESTRING (50.4532438 33.9104777, 50.4531813 33.9104011, 50.4529102 33.9102131, 50.4528584 33.9101548)",,ابوذر غفاری,,30
254833677,True,secondary,False,26.621,"LINESTRING (50.4541837 33.9093355, 50.454021 33.9095332)",,امام خمینی,,
300609404,False,residential,False,123.84,"LINESTRING (50.4541837 33.9093355, 50.4543504 33.9094219, 50.454514 33.9095042, 50.4546347 33.9095576, 50.4549029 33.9096155, 50.4554144 33.9097597)",,محسن صفری (بهداشت),,30
704437200,False,residential,True,12.239,"LINESTRING (50.4559758 33.909945, 50.4560232 33.9098422)",,رضوان,,30
300609404,False,residential,True,55.817,"LINESTRING (50.4559758 33.909945, 50.4556351 33.9098426, 50.4554554 33.9097713, 50.4554144 33.9097597)",,محسن صفری (بهداشت),,30
"[704437198, 704437199]",False,residential,False,41.239000000000004,"LINESTRING (50.4559758 33.909945, 50.4558819 33.9101498, 50.4558168 33.9102916)",,"['کوچه سه گل', 'شهید حبیبی']",,30
704437200,False,residential,False,12.239,"LINESTRING (50.4560232 33.9098422, 50.4559758 33.909945)",,رضوان,,30
704437200,False,residential,True,97.38,"LINESTRING (50.4560232 33.9098422, 50.4565471 33.909082)",,رضوان,,30
300609512,False,residential,False,98.28999999999999,"LINESTRING (50.4560232 33.9098422, 50.4566034 33.910132, 50.4569414 33.91029)",,عباس صفری,,30
300609512,False,residential,False,39.546,"LINESTRING (50.4569414 33.91029, 50.45731 33.9104714)",,عباس صفری,,30
300609512,False,residential,True,98.28999999999999,"LINESTRING (50.4569414 33.91029, 50.4566034 33.910132, 50.4560232 33.9098422)",,عباس صفری,,30
702053826,False,living_street,False,54.04,"LINESTRING (50.4569414 33.91029, 50.4571548 33.9099849, 50.4570189 33.909914)",,,,
702053821,False,living_street,False,30.518,"LINESTRING (50.4577579 33.9093166, 50.4579311 33.9090828)",,,,
"[300609513, 530435525]",False,residential,False,144.047,"LINESTRING (50.4577579 33.9093166, 50.4575486 33.9095869, 50.457075 33.9093151, 50.4565471 33.909082)",,"['محسن شاهرخی', 'شهیدان شاهرخی']",,30
300609514,False,residential,True,24.695,"LINESTRING (50.4565471 33.909082, 50.4566627 33.9088817)",,کوچه سه گل,,30
530435522,True,residential,False,49.14,"LINESTRING (50.4565471 33.909082, 50.4560401 33.9089469)",,شهیدان شاهرخی,,30
704437200,False,residential,False,97.38,"LINESTRING (50.4565471 33.909082, 50.4560232 33.9098422)",,رضوان,,30
"[300609513, 530435525]",False,residential,True,144.047,"LINESTRING (50.4565471 33.909082, 50.457075 33.9093151, 50.4575486 33.9095869, 50.4577579 33.9093166)",,"['محسن شاهرخی', 'شهیدان شاهرخی']",,30
420438663,False,primary_link,False,11.621,"LINESTRING (50.4521199 33.903761, 50.4521335 33.9038649)",,,,
554598810,True,secondary,False,152.73000000000002,"LINESTRING (50.4521199 33.903761, 50.4522686 33.9037436, 50.4526236 33.9037247, 50.4528509 33.903714, 50.4530624 33.9037233, 50.4533509 33.9037461, 50.453596 33.9037722, 50.453767 33.9037918)",58,بلوار شهید بهشتی غربی,,
337346571,False,residential,False,49.129,"LINESTRING (50.4574047 33.9018891, 50.4570735 33.902235)",,فیاض بخش,,30
342687119,False,secondary,False,66.245,"LINESTRING (50.4574047 33.9018891, 50.4579797 33.9022457)",,خیابان جمهوری,,
337346571,False,residential,True,62.194,"LINESTRING (50.4550703 33.9042553, 50.4554738 33.9038288, 50.4554871 33.9038158)",,فیاض بخش,,30
554598810,True,secondary,False,72.047,"LINESTRING (50.4550703 33.9042553, 50.45554 33.9045114, 50.4557236 33.90461)",58,بلوار شهید بهشتی غربی,,
337346572,False,residential,True,68.344,"LINESTRING (50.4541199 33.9029179, 50.4546163 33.9024618)",,محب علی,,30
337346572,False,residential,False,69.375,"LINESTRING (50.4541199 33.9029179, 50.4539502 33.9031156, 50.4538786 33.9032459, 50.4538456 33.9033671, 50.4538402 33.9034807)",,محب علی,,30
348206484,False,residential,False,89.031,"LINESTRING (50.4541199 33.9029179, 50.4536458 33.9026129, 50.4533565 33.9024284)",,مسعودسلیمی,,30
348206486,False,residential,True,160.917,"LINESTRING (50.4541199 33.9029179, 50.4545227 33.9031767, 50.4550118 33.9034915, 50.4554871 33.9038158)",,هادی رضایی,,30
337346572,False,residential,True,35.604,"LINESTRING (50.453767 33.9037918, 50.4538 33.90371, 50.4538399 33.9035939, 50.4538402 33.9034807)",,محب علی,,30
554598810,True,secondary,False,131.786,"LINESTRING (50.453767 33.9037918, 50.4539373 33.9038236, 50.4540513 33.9038504, 50.454468 33.9039701, 50.4547347 33.9040857, 50.4550014 33.9042159, 50.4550703 33.9042553)",58,بلوار شهید بهشتی غربی,,
337346571,False,residential,False,66.814,"LINESTRING (50.4564302 33.9028696, 50.4559751 33.9033369)",,فیاض بخش,,30
337346571,False,residential,True,29.57,"LINESTRING (50.4564302 33.9028696, 50.456639 33.9026679)",,فیاض بخش,,30
337346573,False,residential,False,159.915,"LINESTRING (50.4564302 33.9028696, 50.4550482 33.9020021)",,محمد ناصر علوی,,30
368289050,False,residential,False,56.774,"LINESTRING (50.4564302 33.9028696, 50.4567355 33.9030532, 50.4565767 33.9032005)",,شهریور,,30
337346572,False,residential,False,64.821,"LINESTRING (50.4550482 33.9020021, 50.4546163 33.9024618)",,محب علی,,30
337346572,False,residential,True,30.395,"LINESTRING (50.4550482 33.9020021, 50.4552505 33.9017864)",,محب علی,,30
337346573,False,residential,True,159.915,"LINESTRING (50.4550482 33.9020021, 50.4564302 33.9028696)",,محمد ناصر علوی,,30
342687119,False,secondary,True,66.245,"LINESTRING (50.4579797 33.9022457, 50.4574047 33.9018891)",,خیابان جمهوری,,
337536320,False,residential,False,22.391,"LINESTRING (50.4576364 33.9036301, 50.457454 33.9037147, 50.4574342 33.9037373)",,دستغیب,,30
337536320,False,residential,True,43.617000000000004,"LINESTRING (50.4576364 33.9036301, 50.4576851 33.9035638, 50.4577887 33.9033604, 50.4578284 33.9032726)",,دستغیب,,30
702053905,False,living_street,False,64.854,"LINESTRING (50.4576364 33.9036301, 50.4578983 33.9038502, 50.4576197 33.903997)",,,,
337536320,False,residential,True,26.644,"LINESTRING (50.4569819 33.9040085, 50.457241 33.9039028)",,دستغیب,,30
368289050,False,residential,True,28.298,"LINESTRING (50.4569819 33.9040085, 50.4568335 33.9037858)",,شهریور,,30
700527117,True,living_street,False,102.267,"LINESTRING (50.4569819 33.9040085, 50.4575671 33.9047895)",,قدسی,,
254833640,False,secondary,False,5.01,"LINESTRING (50.4575835 33.904889, 50.4576136 33.9048515)",,امام خمینی,,
254833640,False,secondary,True,12.426,"LINESTRING (50.4575835 33.904889, 50.4575122 33.9049838)",,امام خمینی,,
532082762,True,residential,False,3.823,"LINESTRING (50.4575835 33.904889, 50.4575605 33.9048604)",,قدسی,,30
346231447,False,secondary,True,200.18800000000002,"LINESTRING (50.4484533 33.9036591, 50.4485043 33.9034934, 50.4488125 33.9024391, 50.448965 33.9019096)",,وحدت اسلامی,,
346231460,True,secondary,False,115.42099999999999,"LINESTRING (50.4484533 33.9036591, 50.4484452 33.9037141, 50.4484307 33.9037884, 50.4484146 33.9038518, 50.4484048 33.9039149, 50.4484034 33.9039939, 50.4484289 33.9040617, 50.4484745 33.9041264, 50.4485281 33.904173, 50.4485926 33.904202, 50.4486587 33.9042203, 50.4487615 33.9042242, 50.4488823 33.9042165, 50.4491048 33.904209)",,,,
554598810,True,secondary,False,282.687,"LINESTRING (50.4491048 33.904209, 50.449143 33.9042034, 50.4497319 33.9041169, 50.4506108 33.9039826, 50.4518954 33.9037919, 50.4521199 33.903761)",58,بلوار شهید بهشتی غربی,,
347818915,False,tertiary,False,40.545,"LINESTRING (50.4480065 33.9069307, 50.4483981 33.9067654)",,عباس عرب,,30
702834876,False,living_street,False,23.389,"LINESTRING (50.4480065 33.9069307, 50.4478955 33.9067416)",,,,
337346571,False,residential,False,29.57,"LINESTRING (50.456639 33.9026679, 50.4564302 33.9028696)",,فیاض بخش,,30
337346571,False,residential,True,62.651,"LINESTRING (50.456639 33.9026679, 50.4570735 33.902235)",,فیاض بخش,,30
649666506,False,residential,True,161.335,"LINESTRING (50.456639 33.9026679, 50.4552505 33.9017864)",,رضا زاده غربی,,
348195301,False,residential,True,130.23499999999999,"LINESTRING (50.456639 33.9026679, 50.4567894 33.9027799, 50.45696 33.9028932, 50.4571082 33.9029845, 50.4573325 33.9030857, 50.4575144 33.9031767, 50.4576241 33.9032314, 50.4577485 33.9032596, 50.4578284 33.9032726)",,رضا زاده شرقی,,30
337536320,False,residential,False,43.617000000000004,"LINESTRING (50.4578284 33.9032726, 50.4577887 33.9033604, 50.4576851 33.9035638, 50.4576364 33.9036301)",,دستغیب,,30
348195301,False,residential,False,130.23499999999999,"LINESTRING (50.4578284 33.9032726, 50.4577485 33.9032596, 50.4576241 33.9032314, 50.4575144 33.9031767, 50.4573325 33.9030857, 50.4571082 33.9029845, 50.45696 33.9028932, 50.4567894 33.9027799, 50.456639 33.9026679)",,رضا زاده شرقی,,30
337346571,False,residential,False,69.743,"LINESTRING (50.4559751 33.9033369, 50.4554871 33.9038158)",,فیاض بخش,,30
337346571,False,residential,True,66.814,"LINESTRING (50.4559751 33.9033369, 50.4564302 33.9028696)",,فیاض بخش,,30
348206488,False,residential,False,158.73000000000002,"LINESTRING (50.4559751 33.9033369, 50.4553142 33.9029156, 50.4546163 33.9024618)",,محمد سلیمی شرقی,,30
700527118,False,living_street,False,74.432,"LINESTRING (50.4559751 33.9033369, 50.4562149 33.9034909, 50.4565767 33.9032005)",,شهریار ۸,,
347529403,True,residential,False,68.861,"LINESTRING (50.4538137 33.901939, 50.4533565 33.9024284)",,پاسداران شمالی,,30
704480208,False,residential,True,94.16,"LINESTRING (50.4538137 33.901939, 50.4546163 33.9024618)",,محمد سلیمی ۴,,
347529403,True,residential,False,41.955,"LINESTRING (50.4529297 33.9028853, 50.4526529 33.9031846)",,پاسداران شمالی,,30
649666512,False,living_street,True,106.978,"LINESTRING (50.4529297 33.9028853, 50.4538402 33.9034807)",,عباس قاسمی ۸,,
348206491,False,residential,True,65.557,"LINESTRING (50.4529297 33.9028853, 50.4527909 33.9027972, 50.4526213 33.9026797, 50.4523823 33.9025098)",,خدابخشی,,30
337346572,False,residential,False,68.344,"LINESTRING (50.4546163 33.9024618, 50.4541199 33.9029179)",,محب علی,,30
337346572,False,residential,True,64.821,"LINESTRING (50.4546163 33.9024618, 50.4550482 33.9020021)",,محب علی,,30
704480208,False,residential,False,94.16,"LINESTRING (50.4546163 33.9024618, 50.4538137 33.901939)",,محمد سلیمی ۴,,
348206488,False,residential,True,158.73000000000002,"LINESTRING (50.4546163 33.9024618, 50.4553142 33.9029156, 50.4559751 33.9033369)",,محمد سلیمی شرقی,,30
337346571,False,residential,True,69.743,"LINESTRING (50.4554871 33.9038158, 50.4559751 33.9033369)",,فیاض بخش,,30
337346571,False,residential,False,62.194,"LINESTRING (50.4554871 33.9038158, 50.4554738 33.9038288, 50.4550703 33.9042553)",,فیاض بخش,,30
348206486,False,residential,False,160.917,"LINESTRING (50.4554871 33.9038158, 50.4550118 33.9034915, 50.4545227 33.9031767, 50.4541199 33.9029179)",,هادی رضایی,,30
700527113,False,living_street,True,119.026,"LINESTRING (50.4554871 33.9038158, 50.4559132 33.9040049, 50.4562368 33.9042125, 50.456528 33.9044371)",,شهید رضوانی,,
347529403,True,residential,False,64.286,"LINESTRING (50.4533565 33.9024284, 50.4529297 33.9028853)",,پاسداران شمالی,,30
348206484,False,residential,True,89.031,"LINESTRING (50.4533565 33.9024284, 50.4536458 33.9026129, 50.4541199 33.9029179)",,مسعودسلیمی,,30
348206489,False,residential,True,65.877,"LINESTRING (50.4533565 33.9024284, 50.4530563 33.9022336, 50.4527982 33.9020593)",,مهدی سلیمی ۷,,30
348206489,False,residential,False,65.877,"LINESTRING (50.4527982 33.9020593, 50.4530563 33.9022336, 50.4533565 33.9024284)",,مهدی سلیمی ۷,,30
348206491,False,residential,False,65.557,"LINESTRING (50.4523823 33.9025098, 50.4526213 33.9026797, 50.4527909 33.9027972, 50.4529297 33.9028853)",,خدابخشی,,30
254833677,True,secondary,False,32.567,"LINESTRING (50.4547201 33.9086481, 50.4545415 33.9089007)",,امام خمینی,,
348835429,False,tertiary,False,69.744,"LINESTRING (50.4547201 33.9086481, 50.454426 33.9085803, 50.4541277 33.9085315, 50.4539856 33.908502)",,شهید آیت,,
348835429,False,tertiary,True,6.688,"LINESTRING (50.4514407 33.9082441, 50.4515119 33.9082553)",,شهید آیت,,
254834164,False,secondary,True,25.33,"LINESTRING (50.4500288 33.9080012, 50.4501767 33.9081931)",,خیابان انقلاب,,
254834164,False,secondary,False,113.201,"LINESTRING (50.4500288 33.9080012, 50.4496681 33.9075332, 50.4494118 33.9072007, 50.4493734 33.9071409)",,خیابان انقلاب,,
348835432,False,tertiary,True,51.995000000000005,"LINESTRING (50.4500288 33.9080012, 50.4499062 33.9080623, 50.4497841 33.9081188, 50.4497013 33.9081756, 50.4496158 33.9083006)",,امین الله صفاری,,
348835432,False,tertiary,False,20.25,"LINESTRING (50.4491558 33.9099007, 50.4491962 33.9097217)",,امین الله صفاری,,
348835432,False,tertiary,True,20.716,"LINESTRING (50.4491558 33.9099007, 50.4490988 33.9100809)",,امین الله صفاری,,
650312289,False,residential,False,50.42,"LINESTRING (50.4491558 33.9099007, 50.4496013 33.9101632)",,محمود صادقی,,
348835429,False,tertiary,False,8.252,"LINESTRING (50.4519276 33.9083203, 50.4518429 33.9082965)",,شهید آیت,,
348835429,False,tertiary,True,94.67399999999999,"LINESTRING (50.4519276 33.9083203, 50.4523381 33.908345, 50.4526208 33.9083572, 50.4528056 33.9083628, 50.4529519 33.9083645)",,شهید آیت,,
650312290,False,residential,True,106.749,"LINESTRING (50.4519276 33.9083203, 50.4518275 33.9090409, 50.4517951 33.909274)",,محتشم کاشانی,,
702834919,False,living_street,False,21.217,"LINESTRING (50.4506199 33.9079596, 50.4506532 33.9077708)",,,,
770274912,True,tertiary,False,82.30599999999998,"LINESTRING (50.4506199 33.9079596, 50.450743 33.907999, 50.4508605 33.9080415, 50.451089 33.9081431, 50.4512602 33.9081996, 50.4514407 33.9082441)",,شهید آیت,,
254834164,False,secondary,False,7.761,"LINESTRING (50.450222 33.9082519, 50.4501767 33.9081931)",,خیابان انقلاب,,
254834164,False,secondary,True,24.949,"LINESTRING (50.450222 33.9082519, 50.4503677 33.9084409)",,خیابان انقلاب,,
770274912,True,tertiary,False,50.035,"LINESTRING (50.450222 33.9082519, 50.4505306 33.9079868, 50.4505639 33.9079663, 50.4506199 33.9079596)",,شهید آیت,,
368289050,False,residential,False,57.828,"LINESTRING (50.4565767 33.9032005, 50.4570577 33.9035338)",,شهریور,,30
368289050,False,residential,True,56.774,"LINESTRING (50.4565767 33.9032005, 50.4567355 33.9030532, 50.4564302 33.9028696)",,شهریور,,30
700527118,False,living_street,True,74.432,"LINESTRING (50.4565767 33.9032005, 50.4562149 33.9034909, 50.4559751 33.9033369)",,شهریار ۸,,
368289050,False,residential,False,5.319,"LINESTRING (50.4570577 33.9035338, 50.4570235 33.9035723)",,شهریور,,30
368289050,False,residential,True,57.828,"LINESTRING (50.4570577 33.9035338, 50.4565767 33.9032005)",,شهریور,,30
702053906,False,living_street,False,18.11,"LINESTRING (50.4570577 33.9035338, 50.4572264 33.9034506)",,,,
368289050,False,residential,False,28.298,"LINESTRING (50.4568335 33.9037858, 50.4569819 33.9040085)",,شهریور,,30
368289050,False,residential,True,29.514,"LINESTRING (50.4568335 33.9037858, 50.4570235 33.9035723)",,شهریور,,30
700527114,False,living_street,True,77.716,"LINESTRING (50.4568335 33.9037858, 50.456528 33.9044371)",,,,
300609514,False,residential,False,38.851,"LINESTRING (50.4570522 33.9082069, 50.4568703 33.908522)",,کوچه سه گل,,30
300609514,False,residential,True,56.584999999999994,"LINESTRING (50.4570522 33.9082069, 50.457121 33.9080784, 50.4572778 33.9077339)",,کوچه سه گل,,30
300609514,False,residential,False,17.21,"LINESTRING (50.4573443 33.9075893, 50.4572778 33.9077339)",,کوچه سه گل,,30
300609514,False,residential,True,84.515,"LINESTRING (50.4573443 33.9075893, 50.4574991 33.9074183, 50.4576859 33.9073059, 50.4580318 33.9070976)",,کوچه سه گل,,30
649666505,False,residential,True,50.101,"LINESTRING (50.4573443 33.9075893, 50.4573862 33.907442, 50.4574436 33.9072958, 50.457492 33.907156)",,محمدرضا (بابک) رضایی,,
300609514,False,residential,False,84.515,"LINESTRING (50.4580318 33.9070976, 50.4576859 33.9073059, 50.4574991 33.9074183, 50.4573443 33.9075893)",,کوچه سه گل,,30
591063109,False,residential,False,54.871,"LINESTRING (50.4501052 33.9064592, 50.4497837 33.9068743)",,زیتون,,
591063109,False,residential,True,85.576,"LINESTRING (50.4501052 33.9064592, 50.450463 33.9057492)",,زیتون,,
703993722,False,living_street,False,59.806,"LINESTRING (50.4501052 33.9064592, 50.4497337 33.9060185)",,,,
254833677,True,secondary,False,14.969,"LINESTRING (50.4548022 33.908532, 50.4547201 33.9086481)",,امام خمینی,,
704370697,False,living_street,True,102.368,"LINESTRING (50.4532923 33.9071448, 50.453476 33.9062369)",,گلستان,,
702834910,False,living_street,True,255.77299999999997,"LINESTRING (50.4532923 33.9071448, 50.4520941 33.9070159, 50.4518429 33.9082965)",,سینا,,
704370697,False,living_street,False,47.06100000000001,"LINESTRING (50.4532923 33.9071448, 50.4532676 33.9072637, 50.4536275 33.907312)",,گلستان,,
650312290,False,residential,False,106.749,"LINESTRING (50.4517951 33.909274, 50.4518275 33.9090409, 50.4519276 33.9083203)",,محتشم کاشانی,,
700527152,False,residential,True,108.157,"LINESTRING (50.4517951 33.909274, 50.4518529 33.9091914, 50.4520705 33.9092068, 50.4522222 33.9092175, 50.4523491 33.9092677, 50.4525028 33.9094445, 50.4526086 33.909616, 50.4526225 33.9096566)",,ابوذر غفاری,,30
704370693,False,residential,False,52.457,"LINESTRING (50.4517951 33.909274, 50.451573 33.9092857, 50.4515752 33.9092289, 50.4513687 33.9092397, 50.4512984 33.9092352)",,هدف,,30
704370699,False,living_street,False,77.201,"LINESTRING (50.4541448 33.9078204, 50.4539856 33.908502)",,مسجد موسی ابن جعفر,,
"[702834907, 700527124]",False,living_street,"[False, True]",115.27600000000001,"LINESTRING (50.4541448 33.9078204, 50.4547006 33.9079338, 50.4548022 33.9079614, 50.4547408 33.9082293, 50.4549671 33.9082988)",,"['مشفقی', 'مشفق ۵']",,
"[704370697, 704370694]",False,living_street,True,103.826,"LINESTRING (50.4541448 33.9078204, 50.4536152 33.9077047, 50.453727 33.9073194, 50.4536275 33.907312)",,"['مشفقی', 'گلستان']",,
254834164,False,secondary,False,56.51,"LINESTRING (50.4509631 33.9092135, 50.4506331 33.9087854)",,خیابان انقلاب,,
254834164,False,secondary,True,119.075,"LINESTRING (50.4509631 33.9092135, 50.4516584 33.9101156)",,خیابان انقلاب,,
704370693,False,residential,True,31.037,"LINESTRING (50.4509631 33.9092135, 50.4512984 33.9092352)",,هدف,,30
704370699,False,living_street,True,77.201,"LINESTRING (50.4539856 33.908502, 50.4541448 33.9078204)",,مسجد موسی ابن جعفر,,
348835429,False,tertiary,False,96.78399999999999,"LINESTRING (50.4539856 33.908502, 50.4537852 33.9084605, 50.4534247 33.9084028, 50.453039 33.9083699, 50.4529519 33.9083645)",,شهید آیت,,
348835429,False,tertiary,True,69.744,"LINESTRING (50.4539856 33.908502, 50.4541277 33.9085315, 50.454426 33.9085803, 50.4547201 33.9086481)",,شهید آیت,,
197599358,True,secondary,False,272.936,"LINESTRING (50.4549664 33.9043314, 50.4546648 33.9041858, 50.4544209 33.9040811, 50.4540187 33.9039575, 50.4537828 33.9039029, 50.4535632 33.9038652, 50.4533326 33.903839, 50.4530605 33.9038215, 50.4528366 33.9038136, 50.4526304 33.9038216, 50.4522831 33.9038494, 50.4521335 33.9038649)",58,بلوار شهید بهشتی غربی,,
591061691,False,living_street,False,94.95500000000001,"LINESTRING (50.4549664 33.9043314, 50.4548514 33.9044513, 50.4545154 33.904872, 50.4544036 33.9050446)",,شهید علی اکبر بیدگلی,,
197599358,True,secondary,False,51.867,"LINESTRING (50.4513727 33.9039734, 50.4508185 33.9040509)",58,بلوار شهید بهشتی غربی,,
591063109,False,residential,False,171.781,"LINESTRING (50.4513727 33.9039734, 50.451193 33.9043425, 50.4506419 33.9053941)",,زیتون,,
254834164,False,secondary,False,15.264,"LINESTRING (50.4493734 33.9071409, 50.4492713 33.9070329)",,خیابان انقلاب,,
704370692,False,residential,True,48.089,"LINESTRING (50.4493734 33.9071409, 50.4497837 33.9068743)",,علی اصغر مهدوی,,
254834164,False,secondary,True,113.201,"LINESTRING (50.4493734 33.9071409, 50.4494118 33.9072007, 50.4496681 33.9075332, 50.4500288 33.9080012)",,خیابان انقلاب,,
591063109,False,residential,True,54.871,"LINESTRING (50.4497837 33.9068743, 50.4501052 33.9064592)",,زیتون,,
702834920,False,living_street,False,35.215,"LINESTRING (50.4497837 33.9068743, 50.4500437 33.9071061)",,,,
704370692,False,residential,False,48.089,"LINESTRING (50.4497837 33.9068743, 50.4493734 33.9071409)",,علی اصغر مهدوی,,
591063115,False,residential,True,207.305,"LINESTRING (50.4497837 33.9068743, 50.449807 33.9067484, 50.4497528 33.9066684, 50.4487799 33.905235)",,,,
