osmid,highway,junction,oneway,reversed,length,geometry,name,lanes,maxspeed
401078220,tertiary,roundabout,True,False,6.145,"LINESTRING (50.2645276 29.8367227, 50.2645338 29.8366677)",,,
401429196,tertiary,,False,False,19.314,"LINESTRING (50.2642857 29.8372528, 50.2641529 29.8373828)",,,
401429196,tertiary,,False,True,17.1,"LINESTRING (50.2642857 29.8372528, 50.2643831 29.8371243)",,,
440675502,residential,,False,True,88.937,"LINESTRING (50.2642857 29.8372528, 50.2649908 29.8377682)",,,
401429196,tertiary,,False,True,19.314,"LINESTRING (50.2641529 29.8373828, 50.2642857 29.8372528)",,,
262945770,tertiary,,False,True,144.221,"LINESTRING (50.2641529 29.8373828, 50.2642202 29.8378789, 50.2640039 29.838654)",,,
963328260,tertiary,,False,False,148.923,"LINESTRING (50.2641529 29.8373828, 50.2640004 29.837579, 50.2638463 29.8377772, 50.2635766 29.8381037, 50.2631921 29.8384233)",شاهزاده عبدالله,,
440675498,tertiary,,False,False,22.941,"LINESTRING (50.2631921 29.8384233, 50.262982 29.8383266)",,,
963328260,tertiary,,False,False,21.206,"LINESTRING (50.2631921 29.8384233, 50.2630059 29.8385247)",شاهزاده عبدالله,,
963328260,tertiary,,False,True,148.923,"LINESTRING (50.2631921 29.8384233, 50.2635766 29.8381037, 50.2638463 29.8377772, 50.2640004 29.837579, 50.2641529 29.8373828)",شاهزاده عبدالله,,
262945770,tertiary,,False,True,56.777,"LINESTRING (50.2640039 29.838654, 50.263827 29.839141)",,,
262945770,tertiary,,False,False,144.221,"LINESTRING (50.2640039 29.838654, 50.2642202 29.8378789, 50.2641529 29.8373828)",,,
440675504,residential,,False,True,104.31899999999999,"LINESTRING (50.2640039 29.838654, 50.2646019 29.8389593, 50.2648284 29.8386864)",,,
963328257,tertiary,,False,False,31.763,"LINESTRING (50.2625958 29.8389969, 50.2626361 29.8392804)",شهدا,,
440675958,residential,,False,True,94.462,"LINESTRING (50.2625958 29.8389969, 50.2625429 29.8390297, 50.2623535 29.8392598, 50.2621931 29.8394014, 50.2620032 29.8396229, 50.2619687 29.8396426)",شاهزاده عبدالله,,
963328260,tertiary,,False,True,50.693,"LINESTRING (50.2625958 29.8389969, 50.262658 29.8388864, 50.262876 29.8386124)",شاهزاده عبدالله,,
262945770,tertiary,,False,False,9.515,"LINESTRING (50.2637973 29.8392226, 50.263827 29.839141)",,,
262945770,tertiary,,False,True,131.601,"LINESTRING (50.2637973 29.8392226, 50.2637822 29.8398646, 50.2637086 29.8404022)",,,
440675506,residential,,False,False,121.235,"LINESTRING (50.2637973 29.8392226, 50.2640689 29.8392384, 50.2644098 29.8393633, 50.2647555 29.8395216, 50.2648851 29.8396798)",,,
440678162,residential,,False,True,31.197,"LINESTRING (50.2627024 29.8404976, 50.2628773 29.8402616)",,,
963328257,tertiary,,False,False,5.774,"LINESTRING (50.2627024 29.8404976, 50.2626597 29.840534)",شهدا,,
963328257,tertiary,,False,True,135.863,"LINESTRING (50.2627024 29.8404976, 50.2627275 29.84004, 50.2626552 29.8394287, 50.2626361 29.8392804)",شهدا,,
440675505,residential,,False,True,86.666,"LINESTRING (50.2637086 29.8404022, 50.264442 29.8399519)",,,
262945770,tertiary,,False,False,131.601,"LINESTRING (50.2637086 29.8404022, 50.2637822 29.8398646, 50.2637973 29.8392226)",,,
262945770,tertiary,,False,True,41.622,"LINESTRING (50.2637086 29.8404022, 50.2636546 29.8406252, 50.2636998 29.8407663)",,,
262945770,tertiary,,False,True,51.748,"LINESTRING (50.2636998 29.8407663, 50.2641333 29.8410405)",,,
440678163,residential,,False,True,97.175,"LINESTRING (50.2636998 29.8407663, 50.2628773 29.8402616)",,,
262945770,tertiary,,False,False,41.622,"LINESTRING (50.2636998 29.8407663, 50.2636546 29.8406252, 50.2637086 29.8404022)",,,
262945770,tertiary,,False,False,51.748,"LINESTRING (50.2641333 29.8410405, 50.2636998 29.8407663)",,,
440678164,residential,,False,True,81.375,"LINESTRING (50.2641333 29.8410405, 50.2648221 29.8406179)",,,
262945770,tertiary,,False,True,86.803,"LINESTRING (50.2641333 29.8410405, 50.2641975 29.8412272, 50.2639974 29.8414532, 50.2638223 29.8417129)",,,
262945764,tertiary,,False,True,33.498999999999995,"LINESTRING (50.2610476 29.8411866, 50.2612171 29.8410897, 50.2613063 29.8409913)",معراج,,
440675957,tertiary,roundabout,True,False,7.673,"LINESTRING (50.2610476 29.8411866, 50.2610447 29.841221, 50.2610295 29.8412529)",,,
440675956,tertiary,,False,False,185.36199999999997,"LINESTRING (50.260825 29.8412645, 50.2602722 29.841715, 50.2599598 29.8419906, 50.2597275 29.8423913, 50.2596834 29.8425611)",امامزاده محمود,,
440675957,tertiary,roundabout,True,False,20.133000000000003,"LINESTRING (50.260825 29.8412645, 50.2608044 29.841233, 50.2607969 29.8411974, 50.2608033 29.8411616, 50.2608229 29.8411296, 50.2608534 29.8411049)",,,
262945770,tertiary,,False,False,86.80300000000001,"LINESTRING (50.2638223 29.8417129, 50.2639974 29.8414532, 50.2641975 29.8412272, 50.2641333 29.8410405)",,,
262945770,tertiary,,False,True,78.951,"LINESTRING (50.2638223 29.8417129, 50.264064 29.8420764, 50.2641328 29.8423606)",,,
643850960,residential,,False,True,132.298,"LINESTRING (50.2638223 29.8417129, 50.2637711 29.8417244, 50.2635801 29.8415747, 50.263235 29.8412861, 50.2631549 29.8413636, 50.2627945 29.8411129)",,,
262945781,tertiary,,False,True,41.898,"LINESTRING (50.2596834 29.8425611, 50.2601168 29.8425356)",,,
440675956,tertiary,,False,True,185.36200000000002,"LINESTRING (50.2596834 29.8425611, 50.2597275 29.8423913, 50.2599598 29.8419906, 50.2602722 29.841715, 50.260825 29.8412645)",امامزاده محمود,,
262945781,tertiary,,False,False,62.987,"LINESTRING (50.2611989 29.843683, 50.2608816 29.8431879)",,,
262945781,tertiary,,False,True,32.068,"LINESTRING (50.2611989 29.843683, 50.2613801 29.8439248)",,,
440678150,residential,,False,False,71.617,"LINESTRING (50.2611989 29.843683, 50.2617726 29.8432741)",,,
262945770,tertiary,,False,False,78.495,"LINESTRING (50.2659613 29.8437757, 50.2659239 29.8435813, 50.2657443 29.8434259, 50.2654364 29.843316)",,,
440675501,residential,,False,False,102.356,"LINESTRING (50.2651515 29.836502, 50.2658118 29.8372226)",,,
401078248,tertiary,,True,False,39.894999999999996,"LINESTRING (50.2651515 29.836502, 50.2650013 29.8366381, 50.2648965 29.8367822)",جاده اختصاصی شرکت نفت فلات قاره بهرگان,2,60
401078220,tertiary,roundabout,True,False,37.016,"LINESTRING (50.2647238 29.8365434, 50.2647867 29.8365534, 50.2648424 29.8365806, 50.2648849 29.8366221, 50.2649095 29.8366733, 50.2649135 29.8367287, 50.2648965 29.8367822)",,,
401078220,tertiary,roundabout,True,False,12.298,"LINESTRING (50.2646042 29.8365772, 50.2646608 29.8365517, 50.2647238 29.8365434)",,,
401078220,tertiary,roundabout,True,False,12.307,"LINESTRING (50.2645338 29.8366677, 50.2645603 29.8366174, 50.2646042 29.8365772)",,,
440675496,tertiary,,True,False,56.798,"LINESTRING (50.2645338 29.8366677, 50.2643905 29.8365784, 50.2642826 29.8364671, 50.2642681 29.8363458, 50.2643001 29.8362598)",,,
401078220,tertiary,roundabout,True,False,18.346,"LINESTRING (50.2648965 29.8367822, 50.2648607 29.8368276, 50.26481 29.8368606, 50.2647497 29.8368776)",,,
401078220,tertiary,roundabout,True,False,30.744,"LINESTRING (50.2647497 29.8368776, 50.264686 29.8368767, 50.264626 29.8368579, 50.2645763 29.8368233, 50.2645423 29.8367765, 50.2645276 29.8367227)",,,
401429195,tertiary,,True,False,44.889,"LINESTRING (50.2647497 29.8368776, 50.2645413 29.8369981, 50.2643831 29.8371243)",,,
401429196,tertiary,,False,False,17.1,"LINESTRING (50.2643831 29.8371243, 50.2642857 29.8372528)",,,
401078246,tertiary,,True,False,47.112,"LINESTRING (50.2643831 29.8371243, 50.2644722 29.83696, 50.2645276 29.8367227)",,,
440675498,tertiary,,False,True,22.941,"LINESTRING (50.262982 29.8383266, 50.2631921 29.8384233)",,,
401078212,residential,,False,False,33.571,"LINESTRING (50.262982 29.8383266, 50.2628891 29.8385308, 50.262876 29.8386124)",,,
440675498,tertiary,,False,False,143.995,"LINESTRING (50.262982 29.8383266, 50.2618171 29.8377882, 50.2616905 29.837686)",,,
401078212,residential,,False,True,33.571,"LINESTRING (50.262876 29.8386124, 50.2628891 29.8385308, 50.262982 29.8383266)",,,
963328260,tertiary,,False,False,50.693,"LINESTRING (50.262876 29.8386124, 50.262658 29.8388864, 50.2625958 29.8389969)",شاهزاده عبدالله,,
963328260,tertiary,,False,True,15.947000000000001,"LINESTRING (50.262876 29.8386124, 50.2629411 29.83856, 50.2630059 29.8385247)",شاهزاده عبدالله,,
440675495,tertiary,,True,False,48.259,"LINESTRING (50.2643001 29.8362598, 50.2643264 29.8363685, 50.2644459 29.8364924, 50.2646042 29.8365772)",,,
440675498,tertiary,,False,True,47.215,"LINESTRING (50.2613322 29.8373967, 50.2616905 29.837686)",,,
440675959,residential,,False,True,204.179,"LINESTRING (50.2613322 29.8373967, 50.2612097 29.8376783, 50.261032 29.8379865, 50.2611136 29.8385196, 50.2610704 29.8388195, 50.26096 29.8391568)",باهنر,,
440675962,residential,,False,False,123.665,"LINESTRING (50.2613322 29.8373967, 50.2614449 29.8372244, 50.261661 29.8366496, 50.261805 29.8364122, 50.2618386 29.8363831)",رجایی,,
440675501,residential,,False,True,102.356,"LINESTRING (50.2658118 29.8372226, 50.2651515 29.836502)",,,
440675502,residential,,False,False,99.758,"LINESTRING (50.2658118 29.8372226, 50.2649908 29.8377682)",,,
440675501,residential,,False,False,177.274,"LINESTRING (50.2658118 29.8372226, 50.265927 29.8372559, 50.2662631 29.837131, 50.2669305 29.8367645, 50.2673722 29.8364646)",,,
440675501,residential,,False,True,177.27399999999997,"LINESTRING (50.2673722 29.8364646, 50.2669305 29.8367645, 50.2662631 29.837131, 50.265927 29.8372559, 50.2658118 29.8372226)",,,
440675502,residential,,False,False,88.937,"LINESTRING (50.2649908 29.8377682, 50.2642857 29.8372528)",,,
440675502,residential,,False,True,99.758,"LINESTRING (50.2649908 29.8377682, 50.2658118 29.8372226)",,,
440675503,residential,,False,False,56.783,"LINESTRING (50.2649908 29.8377682, 50.2649331 29.8378348, 50.2652941 29.8381256)",,,
440675503,residential,,False,False,25.312,"LINESTRING (50.266604 29.8389177, 50.2664065 29.8387678)",,,
440675503,residential,,False,True,263.96,"LINESTRING (50.266604 29.8389177, 50.2670841 29.8387053, 50.2665416 29.8377515, 50.2658729 29.8383629)",,,
440678169,residential,,False,True,186.431,"LINESTRING (50.266604 29.8389177, 50.2666314 29.839156, 50.2665018 29.8393101, 50.2653527 29.8400584)",,,
440675503,residential,,False,True,68.381,"LINESTRING (50.2658729 29.8383629, 50.2664065 29.8387678)",,,
440675503,residential,,False,False,263.96,"LINESTRING (50.2658729 29.8383629, 50.2665416 29.8377515, 50.2670841 29.8387053, 50.266604 29.8389177)",,,
440675503,residential,,False,True,77.303,"LINESTRING (50.2658729 29.8383629, 50.2657398 29.8384845, 50.2652941 29.8381256)",,,
440675504,residential,,False,False,76.852,"LINESTRING (50.2652941 29.8381256, 50.2648284 29.8386864)",,,
440675503,residential,,False,False,77.303,"LINESTRING (50.2652941 29.8381256, 50.2657398 29.8384845, 50.2658729 29.8383629)",,,
440675503,residential,,False,True,56.783,"LINESTRING (50.2652941 29.8381256, 50.2649331 29.8378348, 50.2649908 29.8377682)",,,
440675503,residential,,False,False,68.381,"LINESTRING (50.2664065 29.8387678, 50.2658729 29.8383629)",,,
440675503,residential,,False,True,25.312,"LINESTRING (50.2664065 29.8387678, 50.266604 29.8389177)",,,
440675505,residential,,False,False,62.882,"LINESTRING (50.2664065 29.8387678, 50.265866 29.839084)",,,
440675505,residential,,False,False,92.681,"LINESTRING (50.265866 29.839084, 50.2650789 29.8395621)",,,
440675505,residential,,False,True,62.882,"LINESTRING (50.265866 29.839084, 50.2664065 29.8387678)",,,
440675507,residential,,False,True,110.014,"LINESTRING (50.265866 29.839084, 50.2651647 29.8388691, 50.2648284 29.8386864)",,,
440675505,residential,,False,False,52.364,"LINESTRING (50.2648851 29.8396798, 50.264442 29.8399519)",,,
440675505,residential,,False,True,22.819,"LINESTRING (50.2648851 29.8396798, 50.2650789 29.8395621)",,,
440675506,residential,,False,True,121.235,"LINESTRING (50.2648851 29.8396798, 50.2647555 29.8395216, 50.2644098 29.8393633, 50.2640689 29.8392384, 50.2637973 29.8392226)",,,
440675504,residential,,False,True,76.852,"LINESTRING (50.2648284 29.8386864, 50.2652941 29.8381256)",,,
440675504,residential,,False,False,104.31899999999999,"LINESTRING (50.2648284 29.8386864, 50.2646019 29.8389593, 50.2640039 29.838654)",,,
440675507,residential,,False,False,110.014,"LINESTRING (50.2648284 29.8386864, 50.2651647 29.8388691, 50.265866 29.839084)",,,
440675508,residential,,False,False,88.141,"LINESTRING (50.2626361 29.8392804, 50.2631705 29.8386374)",,,
963328257,tertiary,,False,True,31.763,"LINESTRING (50.2626361 29.8392804, 50.2625958 29.8389969)",شهدا,,
963328257,tertiary,,False,False,135.863,"LINESTRING (50.2626361 29.8392804, 50.2626552 29.8394287, 50.2627275 29.84004, 50.2627024 29.8404976)",شهدا,,
440675508,residential,,False,True,88.141,"LINESTRING (50.2631705 29.8386374, 50.2626361 29.8392804)",,,
440675509,residential,,False,False,74.745,"LINESTRING (50.2631705 29.8386374, 50.263751 29.8390827)",فتح المبین,,
440675509,residential,,False,True,20.226,"LINESTRING (50.2631705 29.8386374, 50.2630059 29.8385247)",فتح المبین,,
440675509,residential,,False,False,20.226,"LINESTRING (50.2630059 29.8385247, 50.2631705 29.8386374)",فتح المبین,,
963328260,tertiary,,False,True,21.206,"LINESTRING (50.2630059 29.8385247, 50.2631921 29.8384233)",شاهزاده عبدالله,,
963328260,tertiary,,False,False,15.947000000000001,"LINESTRING (50.2630059 29.8385247, 50.2629411 29.83856, 50.262876 29.8386124)",شاهزاده عبدالله,,
262945770,tertiary,,False,False,56.777,"LINESTRING (50.263827 29.839141, 50.2640039 29.838654)",,,
262945770,tertiary,,False,True,9.515,"LINESTRING (50.263827 29.839141, 50.2637973 29.8392226)",,,
440675509,residential,,False,True,9.786,"LINESTRING (50.263827 29.839141, 50.263751 29.8390827)",فتح المبین,,
