osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed
127721959,انقلاب,secondary,False,False,67.758,"LINESTRING (49.5988405 31.2795801, 49.5993793 31.279181)",,
127721959,انقلاب,secondary,False,True,79.379,"LINESTRING (49.5988405 31.2795801, 49.5981774 31.2800142)",,
1102267335,شهید رجایی,secondary,False,True,166.138,"LINESTRING (49.5988405 31.2795801, 49.5997935 31.2808327)",,
684771265,بلوار بسیج,secondary,True,False,144.154,"LINESTRING (49.5988405 31.2795801, 49.5985065 31.2792558, 49.5979406 31.2785394)",,
639161012,خیابان طالقانی غربی,secondary,False,True,22.59,"LINESTRING (49.6048434 31.2777013, 49.6050202 31.2775655)",,
642932861,طالقانی غربی,secondary,False,False,102.262,"LINESTRING (49.6048434 31.2777013, 49.6040511 31.2783236)",,
675188482,شهید نواب صفوی,tertiary,False,True,89.97900000000001,"LINESTRING (49.6048434 31.2777013, 49.6049138 31.2778129, 49.6050634 31.2780498, 49.6053745 31.2783661)",,
923859747,شهید احمدسرایی,residential,False,True,54.027,"LINESTRING (49.6038066 31.2735636, 49.6042614 31.2738551)",,
127721776,شهید فهمیده,secondary,True,False,20.932000000000002,"LINESTRING (49.6038066 31.2735636, 49.603774 31.2736198, 49.6037187 31.2736611, 49.6036491 31.2736811)",roundabout,
127721986,شهید محمد منتظری,secondary,True,False,12.135,"LINESTRING (49.6036491 31.2736811, 49.603659 31.2737899)",,
127721776,شهید فهمیده,secondary,True,False,27.916,"LINESTRING (49.6036491 31.2736811, 49.6035758 31.2736769, 49.60351 31.273649, 49.6034617 31.2736018, 49.6034383 31.2735423)",roundabout,
127721979,شهید فهمیده,secondary,True,False,16.351,"LINESTRING (49.6031538 31.2737564, 49.6032829 31.2736592)",,
550700647,عبدالکریم بهمنی,residential,False,False,36.879,"LINESTRING (49.6031538 31.2737564, 49.6028425 31.2735584)",,
127721979,شهید فهمیده,secondary,True,False,58.900000000000006,"LINESTRING (49.6027215 31.2741346, 49.6028686 31.2739869, 49.602917 31.2739408, 49.6031538 31.2737564)",,
550700657,شهید قاسم نژاد,residential,False,True,127.667,"LINESTRING (49.6027215 31.2741346, 49.6024347 31.2739043, 49.6022248 31.2738773, 49.6020975 31.2739562, 49.6020264 31.2740002, 49.6019607 31.2740686, 49.6018683 31.274165, 49.6018096 31.2743667)",,
127721979,شهید فهمیده,secondary,True,False,29.128,"LINESTRING (49.6025517 31.2743526, 49.6026656 31.2742015, 49.6027215 31.2741346)",,
550700657,شهید قاسم نژاد,residential,False,False,127.667,"LINESTRING (49.6018096 31.2743667, 49.6018683 31.274165, 49.6019607 31.2740686, 49.6020264 31.2740002, 49.6020975 31.2739562, 49.6022248 31.2738773, 49.6024347 31.2739043, 49.6027215 31.2741346)",,
1218995851,بلوار سلمان فارسی,secondary,True,False,77.528,"LINESTRING (49.6018096 31.2743667, 49.6020403 31.2744387, 49.6022408 31.2744869, 49.6023349 31.274484, 49.6023957 31.2744612, 49.6024574 31.2744222, 49.6025517 31.2743526)",,
127721986,شهید محمد منتظری,secondary,True,False,36.279,"LINESTRING (49.6038349 31.2745699, 49.6039744 31.2748736)",,
1225579449,آبینه,residential,False,False,89.221,"LINESTRING (49.6038349 31.2745699, 49.6042614 31.2738551)",,
1225579448,,secondary_link,True,False,17.94,"LINESTRING (49.6038349 31.2745699, 49.6037999 31.2746159, 49.6037717 31.2746503, 49.6037154 31.2746932)",,
127721708,,secondary,True,False,29.491,"LINESTRING (49.6039744 31.2748736, 49.6038187 31.2748005, 49.6036929 31.2747645)",,
885855256,شهید محمد منتظری,secondary,False,True,48.964999999999996,"LINESTRING (49.6039744 31.2748736, 49.6040817 31.2749871, 49.6042926 31.2752199)",,
127721760,میدان آزادی,secondary,True,False,23.52,"LINESTRING (49.6042926 31.2752199, 49.6043494 31.275199, 49.6044113 31.2751983, 49.6044687 31.2752179, 49.6045131 31.2752548)",roundabout,
885855256,شهید محمد منتظری,secondary,False,False,48.964999999999996,"LINESTRING (49.6042926 31.2752199, 49.6040817 31.2749871, 49.6039744 31.2748736)",,
127721760,میدان آزادی,secondary,True,False,23.525,"LINESTRING (49.6045131 31.2752548, 49.6045375 31.2753034, 49.6045383 31.2753563, 49.6045154 31.2754054, 49.6044722 31.2754433)",roundabout,
678128305,خیابان ولیعصر,secondary,False,False,67.56899999999999,"LINESTRING (49.6045131 31.2752548, 49.6049022 31.2749971, 49.6050751 31.2748826)",,
127721760,میدان آزادی,secondary,True,False,23.529,"LINESTRING (49.6042517 31.2754084, 49.6042273 31.2753598, 49.6042264 31.2753069, 49.6042494 31.2752578, 49.6042926 31.2752199)",roundabout,
127721959,انقلاب,secondary,False,True,132.49099999999999,"LINESTRING (49.6042517 31.2754084, 49.6040788 31.27553, 49.6039867 31.2755948, 49.603212 31.2761394, 49.6031751 31.2761654)",,
127721760,میدان آزادی,secondary,True,False,23.522,"LINESTRING (49.6044722 31.2754433, 49.6044153 31.2754642, 49.6043535 31.2754649, 49.604296 31.2754453, 49.6042517 31.2754084)",roundabout,
639161013,خیابان امام خمینی,secondary,True,False,211.507,"LINESTRING (49.6044722 31.2754433, 49.6053639 31.2764951, 49.605778 31.2769836)",,
127721959,انقلاب,secondary,False,True,47.993,"LINESTRING (49.6031751 31.2761654, 49.6028165 31.2764693)",,
127721959,انقلاب,secondary,False,False,132.49099999999999,"LINESTRING (49.6031751 31.2761654, 49.603212 31.2761394, 49.6039867 31.2755948, 49.6040788 31.27553, 49.6042517 31.2754084)",,
642932860,شهید نواب صفوي,tertiary,True,False,108.74000000000002,"LINESTRING (49.6031751 31.2761654, 49.6032502 31.2762846, 49.603395 31.2764038, 49.6037308 31.2765594, 49.6039582 31.2766607, 49.6040455 31.2767611)",,
127721959,انقلاب,secondary,False,False,38.163,"LINESTRING (49.6025314 31.276711, 49.6028165 31.2764693)",,
127721959,انقلاب,secondary,False,True,62.428,"LINESTRING (49.6025314 31.276711, 49.6020668 31.2771079)",,
921749115,خیابان پیروزی شرقی,tertiary,False,False,78.486,"LINESTRING (49.601892 31.2768919, 49.6010865 31.2770477)",,
1215706719,خیابان پیروزی شرقی,tertiary,True,False,47.406,"LINESTRING (49.601892 31.2768919, 49.6023616 31.2767481)",,
127721900,,secondary_link,False,True,29.237000000000002,"LINESTRING (49.601892 31.2768919, 49.6019678 31.2769967, 49.6020668 31.2771079)",,
550710038,۷ تیر,residential,False,True,116.564,"LINESTRING (49.601892 31.2768919, 49.6017799 31.2766325, 49.6014887 31.2759584, 49.6014672 31.2759085)",,
66689738,خیابان طالقانی شرقی,secondary,False,True,44.936,"LINESTRING (49.605778 31.2769836, 49.6061361 31.2767197)",,
