osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,junction
"[200205010, 200205011, 200205012]",72,"['جاده رامهرمز - ایذه', 'پل رودزرد']",primary,60,False,"[False, True]",175.214,yes,"LINESTRING (49.724554 31.371899, 49.724242 31.3717621, 49.7235828 31.3714038, 49.7231785 31.3711918, 49.7229676 31.3710961)",
919042712,,,primary_link,,True,False,54.743,,"LINESTRING (49.724554 31.371899, 49.724874 31.3720177, 49.7250838 31.3720933)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,False,155.08800000000002,,"LINESTRING (49.7229676 31.3710961, 49.7227699 31.371023, 49.7225062 31.3709723, 49.7223128 31.3709573, 49.7220778 31.3709686, 49.7218075 31.3709892, 49.7215999 31.37101, 49.7213637 31.3710337)",
"[200205010, 200205011, 200205012]",72,"['جاده رامهرمز - ایذه', 'پل رودزرد']",primary,60,False,"[False, True]",175.214,yes,"LINESTRING (49.7229676 31.3710961, 49.7231785 31.3711918, 49.7235828 31.3714038, 49.724242 31.3717621, 49.724554 31.371899)",
667504712,,,residential,,False,False,76.39699999999999,,"LINESTRING (49.7229676 31.3710961, 49.7228994 31.3710125, 49.7227664 31.3708496, 49.7225483 31.3707072, 49.7224393 31.3705868)",
885946627,,,residential,,False,True,115.556,,"LINESTRING (49.7207332 31.371082, 49.7213109 31.3701673)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,False,111.96600000000001,,"LINESTRING (49.7207332 31.371082, 49.7206445 31.3710782, 49.7204438 31.3710697, 49.7203034 31.3710477, 49.7201687 31.3709963, 49.7199653 31.3709107, 49.7198163 31.3708667, 49.7196042 31.3708373)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,True,60.112,,"LINESTRING (49.7207332 31.371082, 49.7211527 31.3710549, 49.7213637 31.3710337)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,False,309.609,,"LINESTRING (49.7196042 31.3708373, 49.7193549 31.3708446, 49.7191457 31.3708544, 49.7190024 31.3708104, 49.7188591 31.3707199, 49.7187789 31.3705951, 49.7187646 31.3704752, 49.718819 31.3703431, 49.7189279 31.3701547, 49.7189795 31.3700706, 49.7191744 31.3697534, 49.7193835 31.3693326, 49.7194638 31.3690732, 49.7194724 31.3689264, 49.7194122 31.3687625)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,True,111.966,,"LINESTRING (49.7196042 31.3708373, 49.7198163 31.3708667, 49.7199653 31.3709107, 49.7201687 31.3709963, 49.7203034 31.3710477, 49.7204438 31.3710697, 49.7206445 31.3710782, 49.7207332 31.371082)",
885946629,,,residential,,False,True,187.173,,"LINESTRING (49.7196042 31.3708373, 49.7206117 31.370077, 49.720945 31.3696237)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,False,42.051,,"LINESTRING (49.7194122 31.3687625, 49.7193004 31.3686255, 49.7191199 31.3684811)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,True,309.60900000000004,,"LINESTRING (49.7194122 31.3687625, 49.7194724 31.3689264, 49.7194638 31.3690732, 49.7193835 31.3693326, 49.7191744 31.3697534, 49.7189795 31.3700706, 49.7189279 31.3701547, 49.718819 31.3703431, 49.7187646 31.3704752, 49.7187789 31.3705951, 49.7188591 31.3707199, 49.7190024 31.3708104, 49.7191457 31.3708544, 49.7193549 31.3708446, 49.7196042 31.3708373)",
885946625,,,residential,,False,True,64.09899999999999,,"LINESTRING (49.7194122 31.3687625, 49.7196961 31.3686022, 49.7199654 31.3684324)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,True,42.051,,"LINESTRING (49.7191199 31.3684811, 49.7193004 31.3686255, 49.7194122 31.3687625)",
885946618,,,residential,,False,True,253.29500000000002,,"LINESTRING (49.7191199 31.3684811, 49.7197985 31.3677884, 49.7207304 31.3666672)",
667503617,,میدان,primary,30,True,False,4.484,,"LINESTRING (49.7250828 31.3722117, 49.7250613 31.3722035, 49.725044 31.3721897)",roundabout
667503617,,میدان,primary,30,True,False,13.408,,"LINESTRING (49.725044 31.3721897, 49.725033 31.3721719, 49.7250293 31.372152, 49.7250334 31.3721321, 49.7250448 31.3721146, 49.7250622 31.3721012, 49.7250838 31.3720933)",roundabout
919042712,,,primary_link,,True,False,57.003,,"LINESTRING (49.725044 31.3721897, 49.7247022 31.3720199, 49.724554 31.371899)",
667503617,,میدان,primary,30,True,False,3.22,,"LINESTRING (49.7250838 31.3720933, 49.7251072 31.3720918, 49.7251173 31.3720941)",roundabout
667503617,,میدان,primary,30,True,False,15.724,,"LINESTRING (49.7251638 31.3721238, 49.7251713 31.3721428, 49.7251712 31.3721628, 49.7251697 31.3721748, 49.725149 31.3721976, 49.7251292 31.3722086, 49.7251063 31.3722134, 49.7250828 31.3722117)",roundabout
919042715,,,primary_link,,True,False,44.120000000000005,,"LINESTRING (49.7251638 31.3721238, 49.7254924 31.3722327, 49.7255946 31.3722723)",
667504711,,,residential,,False,True,123.853,,"LINESTRING (49.7268326 31.3712001, 49.7270822 31.3714281, 49.7271978 31.3714919, 49.7277625 31.3718037, 49.7278341 31.3718952)",
919042714,,,residential,,False,False,167.58800000000002,,"LINESTRING (49.7268326 31.3712001, 49.7257617 31.3720928, 49.7255946 31.3722723)",
"[919042714, 667504710]",,,residential,,False,True,284.70799999999997,,"LINESTRING (49.7268326 31.3712001, 49.7268265 31.3710906, 49.726579 31.3707711, 49.7265635 31.3707511, 49.7262941 31.3706251, 49.7252871 31.3718299, 49.7251173 31.3720941)",
667504712,,,residential,,False,False,277.27,,"LINESTRING (49.7224393 31.3705868, 49.7224714 31.370521, 49.7231961 31.3697762, 49.7235874 31.3693436, 49.723767 31.3690314, 49.7239017 31.3688507, 49.7239722 31.3687357, 49.7238568 31.368544)",
667504712,,,residential,,False,True,76.39699999999999,,"LINESTRING (49.7224393 31.3705868, 49.7225483 31.3707072, 49.7227664 31.3708496, 49.7228994 31.3710125, 49.7229676 31.3710961)",
667504714,,,residential,,False,False,41.478,,"LINESTRING (49.7224393 31.3705868, 49.7222469 31.3707291, 49.7221058 31.3708277)",
885946625,,,residential,,False,True,22.29,,"LINESTRING (49.7238568 31.368544, 49.7240596 31.368443)",
667504712,,,residential,,False,True,277.27,,"LINESTRING (49.7238568 31.368544, 49.7239722 31.3687357, 49.7239017 31.3688507, 49.723767 31.3690314, 49.7235874 31.3693436, 49.7231961 31.3697762, 49.7224714 31.370521, 49.7224393 31.3705868)",
885946625,,,residential,,False,False,60.801,,"LINESTRING (49.7238568 31.368544, 49.7234912 31.3685879, 49.7232204 31.3686004)",
885946627,,,residential,,False,False,114.056,,"LINESTRING (49.7225868 31.3685824, 49.7220056 31.3694801)",
885946625,,,residential,,False,False,129.136,,"LINESTRING (49.7225868 31.3685824, 49.7223302 31.3685988, 49.7220031 31.3686481, 49.7215349 31.36867, 49.7212334 31.368659)",
885946625,,,residential,,False,True,60.706,,"LINESTRING (49.7225868 31.3685824, 49.7227792 31.3686207, 49.7232204 31.3686004)",
885946619,,,residential,,False,True,206.03999999999996,,"LINESTRING (49.7212334 31.368659, 49.7207857 31.3687781, 49.7214634 31.3695702, 49.7220056 31.3694801)",
885946625,,,residential,,False,False,136.56,,"LINESTRING (49.7212334 31.368659, 49.7210859 31.3685769, 49.7209897 31.3684948, 49.7208101 31.3683633, 49.7207396 31.3683086, 49.7204317 31.368325, 49.7203227 31.3683305, 49.7199654 31.3684324)",
885946625,,,residential,,False,True,129.136,,"LINESTRING (49.7212334 31.368659, 49.7215349 31.36867, 49.7220031 31.3686481, 49.7223302 31.3685988, 49.7225868 31.3685824)",
667504714,,,residential,,False,False,74.095,,"LINESTRING (49.7221058 31.3708277, 49.7219646 31.3708715, 49.7215003 31.3709968, 49.7213637 31.3710337)",
667504714,,,residential,,False,True,41.478,,"LINESTRING (49.7221058 31.3708277, 49.7222469 31.3707291, 49.7224393 31.3705868)",
885946621,,,residential,,False,True,105.524,,"LINESTRING (49.7221058 31.3708277, 49.72187 31.3706701, 49.7213109 31.3701673)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,False,60.112,,"LINESTRING (49.7213637 31.3710337, 49.7211527 31.3710549, 49.7207332 31.371082)",
200205011,72,جاده رامهرمز - ایذه,primary,,False,True,155.08800000000002,,"LINESTRING (49.7213637 31.3710337, 49.7215999 31.37101, 49.7218075 31.3709892, 49.7220778 31.3709686, 49.7223128 31.3709573, 49.7225062 31.3709723, 49.7227699 31.371023, 49.7229676 31.3710961)",
667504714,,,residential,,False,True,74.095,,"LINESTRING (49.7213637 31.3710337, 49.7215003 31.3709968, 49.7219646 31.3708715, 49.7221058 31.3708277)",
667504713,,,residential,,False,False,351.89799999999997,,"LINESTRING (49.7199654 31.3684324, 49.7203575 31.3679891, 49.7204366 31.3679416, 49.7207303 31.3677649, 49.7212259 31.367566, 49.7218486 31.3675913, 49.7224121 31.3670849, 49.7228992 31.3673994)",
885946625,,,residential,,False,False,64.09899999999999,,"LINESTRING (49.7199654 31.3684324, 49.7196961 31.3686022, 49.7194122 31.3687625)",
885946625,,,residential,,False,True,136.56,,"LINESTRING (49.7199654 31.3684324, 49.7203227 31.3683305, 49.7204317 31.368325, 49.7207396 31.3683086, 49.7208101 31.3683633, 49.7209897 31.3684948, 49.7210859 31.3685769, 49.7212334 31.368659)",
667503617,,میدان,primary,30,True,False,5.692,,"LINESTRING (49.7251173 31.3720941, 49.7251299 31.3720969, 49.7251495 31.3721079, 49.7251638 31.3721238)",roundabout
"[919042714, 667504710]",,,residential,,False,False,284.708,,"LINESTRING (49.7251173 31.3720941, 49.7252871 31.3718299, 49.7262941 31.3706251, 49.7265635 31.3707511, 49.726579 31.3707711, 49.7268265 31.3710906, 49.7268326 31.3712001)",
667504711,,,residential,,False,False,123.853,,"LINESTRING (49.7278341 31.3718952, 49.7277625 31.3718037, 49.7271978 31.3714919, 49.7270822 31.3714281, 49.7268326 31.3712001)",
667504713,,,residential,,False,False,149.124,,"LINESTRING (49.7228992 31.3673994, 49.7238185 31.3666217, 49.7240637 31.3665125)",
667504713,,,residential,,False,True,351.89799999999997,,"LINESTRING (49.7228992 31.3673994, 49.7224121 31.3670849, 49.7218486 31.3675913, 49.7212259 31.367566, 49.7207303 31.3677649, 49.7204366 31.3679416, 49.7203575 31.3679891, 49.7199654 31.3684324)",
885946636,,,residential,,False,False,198.687,,"LINESTRING (49.7228992 31.3673994, 49.7231886 31.3675908, 49.7230901 31.3677997, 49.7226866 31.3680031, 49.7226357 31.368155, 49.7230647 31.3683693, 49.7232204 31.3686004)",
885946625,,,residential,,False,False,60.706,,"LINESTRING (49.7232204 31.3686004, 49.7227792 31.3686207, 49.7225868 31.3685824)",
885946625,,,residential,,False,True,60.801,,"LINESTRING (49.7232204 31.3686004, 49.7234912 31.3685879, 49.7238568 31.368544)",
885946636,,,residential,,False,True,198.687,,"LINESTRING (49.7232204 31.3686004, 49.7230647 31.3683693, 49.7226357 31.368155, 49.7226866 31.3680031, 49.7230901 31.3677997, 49.7231886 31.3675908, 49.7228992 31.3673994)",
885946618,,,residential,,False,False,253.29500000000002,,"LINESTRING (49.7207304 31.3666672, 49.7197985 31.3677884, 49.7191199 31.3684811)",
885946627,,,residential,,False,False,115.556,,"LINESTRING (49.7213109 31.3701673, 49.7207332 31.371082)",
885946627,,,residential,,False,True,100.941,,"LINESTRING (49.7213109 31.3701673, 49.7220056 31.3694801)",
885946621,,,residential,,False,False,105.524,,"LINESTRING (49.7213109 31.3701673, 49.72187 31.3706701, 49.7221058 31.3708277)",
885946622,,,residential,,False,False,110.816,,"LINESTRING (49.7253054 31.3679744, 49.7241617 31.3677755)",
885946625,,,residential,,False,False,137.072,,"LINESTRING (49.7253054 31.3679744, 49.7250851 31.3682023, 49.7246842 31.3682593, 49.7244725 31.3682374, 49.7240596 31.368443)",
"[667504713, 885946625]",,,residential,,False,True,326.793,,"LINESTRING (49.7253054 31.3679744, 49.7254622 31.367374, 49.7250046 31.3660393, 49.7244031 31.3663613, 49.7240637 31.3665125)",
"[667504713, 885946625]",,,residential,,False,False,326.793,,"LINESTRING (49.7240637 31.3665125, 49.7244031 31.3663613, 49.7250046 31.3660393, 49.7254622 31.367374, 49.7253054 31.3679744)",
667504713,,,residential,,False,True,149.124,,"LINESTRING (49.7240637 31.3665125, 49.7238185 31.3666217, 49.7228992 31.3673994)",
885946635,,,residential,,False,False,145.261,,"LINESTRING (49.7240637 31.3665125, 49.72406 31.3670087, 49.7239711 31.3674319, 49.7241617 31.3677755)",
885946622,,,residential,,False,True,110.816,,"LINESTRING (49.7241617 31.3677755, 49.7253054 31.3679744)",
885946635,,,residential,,False,False,87.647,,"LINESTRING (49.7241617 31.3677755, 49.7240409 31.3679862, 49.7238693 31.3681601, 49.7240596 31.368443)",
885946635,,,residential,,False,True,145.26100000000002,,"LINESTRING (49.7241617 31.3677755, 49.7239711 31.3674319, 49.72406 31.3670087, 49.7240637 31.3665125)",
885946629,,,residential,,False,False,187.173,,"LINESTRING (49.720945 31.3696237, 49.7206117 31.370077, 49.7196042 31.3708373)",
885946627,,,residential,,False,False,100.941,,"LINESTRING (49.7220056 31.3694801, 49.7213109 31.3701673)",
885946627,,,residential,,False,True,114.056,,"LINESTRING (49.7220056 31.3694801, 49.7225868 31.3685824)",
885946619,,,residential,,False,False,206.04000000000002,,"LINESTRING (49.7220056 31.3694801, 49.7214634 31.3695702, 49.7207857 31.3687781, 49.7212334 31.368659)",
885946625,,,residential,,False,False,22.29,,"LINESTRING (49.7240596 31.368443, 49.7238568 31.368544)",
885946625,,,residential,,False,True,137.072,,"LINESTRING (49.7240596 31.368443, 49.7244725 31.3682374, 49.7246842 31.3682593, 49.7250851 31.3682023, 49.7253054 31.3679744)",
885946635,,,residential,,False,True,87.64699999999999,,"LINESTRING (49.7240596 31.368443, 49.7238693 31.3681601, 49.7240409 31.3679862, 49.7241617 31.3677755)",
919042714,,,residential,,False,True,167.58800000000002,,"LINESTRING (49.7255946 31.3722723, 49.7257617 31.3720928, 49.7268326 31.3712001)",
