osmid,ref,name,highway,junction,oneway,reversed,length,geometry,maxspeed
184295392,78,میدان شهدا,primary,roundabout,True,False,10.522,"LINESTRING (56.2829766 31.4101718, 56.2829458 31.4102627)",
371996346,,شهدای گمنام,tertiary,,True,False,50.864,"LINESTRING (56.2829766 31.4101718, 56.2834847 31.4103174)",
184295392,78,میدان شهدا,primary,roundabout,True,False,41.394,"LINESTRING (56.2829458 31.4102627, 56.2828842 31.4103415, 56.2827973 31.4104013, 56.2827021 31.410442, 56.2825956 31.4104515)",
184295392,78,میدان شهدا,primary,roundabout,True,False,41.494,"LINESTRING (56.2825956 31.4104515, 56.2824892 31.410442, 56.2823856 31.4104013, 56.2823071 31.4103415, 56.2822455 31.4102627)",
184295399,78,بلوار امام خمینی,primary,,True,False,60.538999999999994,"LINESTRING (56.2825956 31.4104515, 56.2825112 31.4104919, 56.2824231 31.4105377, 56.2823328 31.4106514, 56.2821941 31.4108561)",50
184295392,78,میدان شهدا,primary,roundabout,True,False,31.406999999999996,"LINESTRING (56.2822455 31.4102627, 56.2822147 31.4101718, 56.2822147 31.4100786, 56.2822455 31.4099877)",
184295392,78,میدان شهدا,primary,roundabout,True,False,10.322,"LINESTRING (56.2822455 31.4099877, 56.2823071 31.4099112)",
548822548,,بلوار شهدا,tertiary,,True,False,184.16,"LINESTRING (56.2822455 31.4099877, 56.2805579 31.4091701)",
184295392,78,میدان شهدا,primary,roundabout,True,False,20.919,"LINESTRING (56.2823071 31.4099112, 56.2823856 31.4098514, 56.2824892 31.4098084)",
184295392,78,میدان شهدا,primary,roundabout,True,False,34.866,"LINESTRING (56.2824892 31.4098084, 56.2825956 31.4098012, 56.2827021 31.4098084, 56.2827973 31.4098514, 56.2828332 31.4098761)",
184295393,78,بلوار آزادی,primary,,True,False,39.203,"LINESTRING (56.2824892 31.4098084, 56.2826012 31.4097463, 56.2826825 31.409665, 56.2827581 31.4095502)",50
184295392,78,میدان شهدا,primary,roundabout,True,False,37.425,"LINESTRING (56.2828332 31.4098761, 56.2828842 31.4099112, 56.2829458 31.4099877, 56.2829766 31.4100786, 56.2829766 31.4101718)",
595228283,,,residential,,False,False,188.817,"LINESTRING (56.2827581 31.4095502, 56.2811593 31.4085395)",
184295393,78,بلوار آزادی,primary,,True,False,73.256,"LINESTRING (56.2827581 31.4095502, 56.2829822 31.4089764, 56.2830092 31.4089276)",50
184295395,78,بلوار آزادی,primary,,True,False,128.764,"LINESTRING (56.2850635 31.4062605, 56.284337 31.4072385)",50
595228294,,,residential,,False,True,96.355,"LINESTRING (56.2850635 31.4062605, 56.2860338 31.4065156)",
184295397,78,بلوار امام خمینی,primary,,True,False,121.851,"LINESTRING (56.2808897 31.4126237, 56.2815289 31.4116733)",50
595230653,,,residential,,False,False,241.985,"LINESTRING (56.2808897 31.4126237, 56.2802191 31.4125538, 56.2795955 31.4124772, 56.2797216 31.4114207)",
184295397,78,بلوار امام خمینی,primary,,True,False,7.777,"LINESTRING (56.2805756 31.4130735, 56.2806157 31.4130125)",50
1022761963,,آیت الله طالقانی,tertiary,,True,False,16.232,"LINESTRING (56.2805756 31.4130735, 56.2804686 31.4130798, 56.2804055 31.4130718)",60
184295395,78,بلوار آزادی,primary,,True,False,112.476,"LINESTRING (56.284337 31.4072385, 56.283698 31.4080904)",50
371875811,,,residential,,False,False,138.05,"LINESTRING (56.284337 31.4072385, 56.2856286 31.4078096)",
1107007505,,,primary_link,,False,True,10.408,"LINESTRING (56.284337 31.4072385, 56.2842432 31.40719)",
184295399,78,بلوار امام خمینی,primary,,True,False,7.431,"LINESTRING (56.2807141 31.4130101, 56.2806816 31.4130709)",50
371996343,,طالقانی,tertiary,,True,False,31.113,"LINESTRING (56.2807141 31.4130101, 56.2810413 31.4129924)",
371996345,,,residential,,False,False,130.847,"LINESTRING (56.2862259 31.4110591, 56.2867113 31.4099577)",
1019258231,,,tertiary,,False,False,9.659,"LINESTRING (56.2862259 31.4110591, 56.2861937 31.4111415)",
371996346,,شهدای گمنام,tertiary,,True,False,10.787,"LINESTRING (56.2834847 31.4103174, 56.283592 31.4103494)",
371996344,,,residential,,False,False,9.509,"LINESTRING (56.2834847 31.4103174, 56.2834726 31.4103603, 56.2834632 31.4104009)",
371875811,,,residential,,False,True,124.828,"LINESTRING (56.287349 31.4085275, 56.2861696 31.4080305)",
371996345,,,residential,,False,True,86.901,"LINESTRING (56.287349 31.4085275, 56.2870202 31.4092569)",
548822566,,فردوسی,tertiary,,False,False,90.782,"LINESTRING (56.2786514 31.4112445, 56.2787104 31.4108553, 56.2788217 31.4104421)",
548822566,,فردوسی,tertiary,,False,True,242.64800000000002,"LINESTRING (56.2786514 31.4112445, 56.2785065 31.4117046, 56.2783697 31.4120068, 56.2781699 31.4124165, 56.2780063 31.4126248, 56.2779406 31.4127587, 56.2778909 31.4130597, 56.2778896 31.4132978)",
548822572,,چهارباغ,residential,,False,False,103.61,"LINESTRING (56.2786514 31.4112445, 56.279279 31.411375, 56.2797216 31.4114207)",
184295397,78,بلوار امام خمینی,primary,,True,False,108.791,"LINESTRING (56.2815289 31.4116733, 56.2819009 31.4111154, 56.2821034 31.4108267)",50
548822572,,چهارباغ,residential,,False,True,139.78199999999998,"LINESTRING (56.2815289 31.4116733, 56.2810251 31.4115009, 56.2807891 31.4114505, 56.2801024 31.4114368)",
255111336,,آیت الله طالقانی,tertiary,,False,True,114.536,"LINESTRING (56.2778896 31.4132978, 56.2790905 31.4131948)",60
548822566,,فردوسی,tertiary,,False,False,242.648,"LINESTRING (56.2778896 31.4132978, 56.2778909 31.4130597, 56.2779406 31.4127587, 56.2780063 31.4126248, 56.2781699 31.4124165, 56.2783697 31.4120068, 56.2785065 31.4117046, 56.2786514 31.4112445)",
548822549,,بلوار شهدا,tertiary,,True,False,312.446,"LINESTRING (56.279392 31.4086052, 56.2823071 31.4099112)",
548822567,,بلوار شهدا,tertiary,,False,True,61.811,"LINESTRING (56.279392 31.4086052, 56.2788201 31.4083392)",
255111336,,آیت الله طالقانی,tertiary,,False,False,105.848,"LINESTRING (56.2801993 31.4130914, 56.2790905 31.4131948)",60
255111336,,آیت الله طالقانی,tertiary,,False,True,3.657,"LINESTRING (56.2801993 31.4130914, 56.2802376 31.4130878)",60
184295397,78,بلوار امام خمینی,primary,,True,False,38.535,"LINESTRING (56.2803646 31.4133696, 56.2805756 31.4130735)",50
548822552,,,primary_link,,True,False,43.239000000000004,"LINESTRING (56.2803646 31.4133696, 56.2803924 31.4132496, 56.2803782 31.4131594, 56.2803091 31.4131039, 56.2801993 31.4130914)",
1019258233,,,residential,,False,True,78.67,"LINESTRING (56.2826835 31.4126908, 56.2829148 31.4120114)",
680038023,,میدان امام خامنه ای,tertiary,roundabout,True,False,27.076999999999998,"LINESTRING (56.2826835 31.4126908, 56.282751 31.4127105, 56.2828092 31.4127457, 56.2828534 31.4127935, 56.2828799 31.41285)",
680038023,,میدان امام خامنه ای,tertiary,roundabout,True,False,29.985000000000003,"LINESTRING (56.2828866 31.4129106, 56.2828703 31.4129766, 56.2828307 31.4130349, 56.2827717 31.4130797, 56.2826992 31.4131065)",
1019257155,,گذر مارکوپولو,tertiary,,False,True,128.775,"LINESTRING (56.2828866 31.4129106, 56.2832286 31.412908, 56.2842236 31.412737)",
680038023,,میدان امام خامنه ای,tertiary,roundabout,True,False,19.486,"LINESTRING (56.2825436 31.4130976, 56.2824843 31.4130684, 56.2824365 31.4130266, 56.2824038 31.4129753)",
680038023,,میدان امام خامنه ای,tertiary,roundabout,True,False,43.462,"LINESTRING (56.2823886 31.4129183, 56.2823938 31.4128533, 56.2824218 31.4127927, 56.28247 31.4127421, 56.2825337 31.4127064, 56.2826072 31.4126887, 56.2826835 31.4126908)",
548822566,,فردوسی,tertiary,,False,False,75.128,"LINESTRING (56.2788217 31.4104421, 56.2788635 31.4097674)",
595228291,,,residential,,False,False,135.167,"LINESTRING (56.2788217 31.4104421, 56.2802285 31.4106321)",
548822566,,فردوسی,tertiary,,False,True,90.782,"LINESTRING (56.2788217 31.4104421, 56.2787104 31.4108553, 56.2786514 31.4112445)",
548822567,,بلوار شهدا,tertiary,,False,False,61.811,"LINESTRING (56.2788201 31.4083392, 56.279392 31.4086052)",
548822566,,فردوسی,tertiary,,False,True,159.659,"LINESTRING (56.2788201 31.4083392, 56.2789183 31.4088845, 56.2788635 31.4097674)",
1018895815,,,residential,,False,False,180.26,"LINESTRING (56.2788201 31.4083392, 56.2787849 31.4075922, 56.2789266 31.4067271)",
548822568,,,residential,,False,False,39.09,"LINESTRING (56.2789266 31.4067271, 56.2793271 31.4068092)",
1018895815,,,residential,,False,True,180.26,"LINESTRING (56.2789266 31.4067271, 56.2787849 31.4075922, 56.2788201 31.4083392)",
548822568,,,residential,,False,True,39.09,"LINESTRING (56.2793271 31.4068092, 56.2789266 31.4067271)",
548822568,,,residential,,False,False,424.014,"LINESTRING (56.2793271 31.4068092, 56.2809139 31.4074739, 56.2830092 31.4089276)",
184295393,78,بلوار آزادی,primary,,True,False,226.149,"LINESTRING (56.2830092 31.4089276, 56.2830999 31.4087637, 56.2832119 31.4085772, 56.283394 31.408319, 56.2842432 31.40719)",50
548822568,,,residential,,False,True,424.014,"LINESTRING (56.2830092 31.4089276, 56.2809139 31.4074739, 56.2793271 31.4068092)",
371996343,,طالقانی,tertiary,,True,False,34.297,"LINESTRING (56.282028 31.412939, 56.2823886 31.4129183)",
595226441,,,residential,,False,True,112.17,"LINESTRING (56.282028 31.412939, 56.2821627 31.4119368)",
595226441,,,residential,,False,False,9.068,"LINESTRING (56.2821941 31.4108561, 56.282271 31.4109045)",
184295399,78,بلوار امام خمینی,primary,,True,False,243.35,"LINESTRING (56.2821941 31.4108561, 56.2820023 31.411139, 56.2810244 31.4125693, 56.2809003 31.4127456)",50
1019257156,,,tertiary,,False,True,13.681,"LINESTRING (56.2842236 31.412737, 56.2841981 31.4126159)",
548822556,,گذر مارکوپولو,tertiary,,False,True,272.80899999999997,"LINESTRING (56.2842236 31.412737, 56.2845334 31.4126706, 56.2847427 31.4126008, 56.2849599 31.4125126, 56.2852952 31.4123639, 56.28555 31.4121647, 56.2857109 31.4119541, 56.2861454 31.4112925, 56.2861937 31.4111415)",
595226436,,,tertiary,,False,False,174.63,"LINESTRING (56.2842236 31.412737, 56.284233 31.4129132, 56.2840748 31.4137316, 56.2839112 31.4142787)",
1019257155,,گذر مارکوپولو,tertiary,,False,False,128.775,"LINESTRING (56.2842236 31.412737, 56.2832286 31.412908, 56.2828866 31.4129106)",
595226449,,,residential,,False,False,41.953,"LINESTRING (56.2843484 31.4143347, 56.2839112 31.4142787)",
595226449,,,residential,,False,True,41.953,"LINESTRING (56.2839112 31.4142787, 56.2843484 31.4143347)",
595226436,,,tertiary,,False,True,174.63,"LINESTRING (56.2839112 31.4142787, 56.2840748 31.4137316, 56.284233 31.4129132, 56.2842236 31.412737)",
1019257161,,,residential,,False,True,66.828,"LINESTRING (56.2839112 31.4142787, 56.2835504 31.4141963, 56.2832303 31.4141253)",
595228260,,,residential,,False,True,69.967,"LINESTRING (56.286995 31.4061527, 56.2868227 31.4067645)",
997168092,,,residential,,False,True,81.35000000000001,"LINESTRING (56.286995 31.4061527, 56.2867676 31.4062672, 56.2865799 31.4063702, 56.2864324 31.4064801, 56.2863143 31.4065894)",
548822572,,چهارباغ,residential,,False,True,36.182,"LINESTRING (56.2801024 31.4114368, 56.2797216 31.4114207)",
595228305,,,residential,,False,False,90.275,"LINESTRING (56.2801024 31.4114368, 56.2802285 31.4106321)",
548822572,,چهارباغ,residential,,False,False,139.782,"LINESTRING (56.2801024 31.4114368, 56.2807891 31.4114505, 56.2810251 31.4115009, 56.2815289 31.4116733)",
548822548,,بلوار شهدا,tertiary,,True,False,127.233,"LINESTRING (56.2805579 31.4091701, 56.279392 31.4086052)",
595228305,,,residential,,False,True,98.67,"LINESTRING (56.2805579 31.4091701, 56.2803616 31.4100415)",
371875811,,,residential,,False,False,124.828,"LINESTRING (56.2861696 31.4080305, 56.287349 31.4085275)",
371875811,,,residential,,False,True,56.916,"LINESTRING (56.2861696 31.4080305, 56.2856286 31.4078096)",
595228260,,,residential,,False,False,40.019,"LINESTRING (56.2861696 31.4080305, 56.286347 31.407704)",
595228260,,,residential,,False,True,94.737,"LINESTRING (56.2861696 31.4080305, 56.2857458 31.4088019)",
595228260,,,residential,,False,False,89.14,"LINESTRING (56.2864271 31.4075566, 56.2867928 31.4068182)",
595228260,,,residential,,False,True,18.067,"LINESTRING (56.2864271 31.4075566, 56.286347 31.407704)",
595228260,,,residential,,False,False,94.737,"LINESTRING (56.2857458 31.4088019, 56.2861696 31.4080305)",
595228299,,,residential,,False,False,26.084,"LINESTRING (56.2857458 31.4088019, 56.2859914 31.4089072)",
595228299,,,residential,,False,True,57.993,"LINESTRING (56.2857458 31.4088019, 56.2851879 31.4085891)",
595228260,,,residential,,False,True,131.098,"LINESTRING (56.2857458 31.4088019, 56.28544 31.409507, 56.2853006 31.4097474, 56.2851772 31.4098664)",
595228260,,,residential,,False,False,6.611,"LINESTRING (56.2867928 31.4068182, 56.2868227 31.4067645)",
595228260,,,residential,,False,True,89.14,"LINESTRING (56.2867928 31.4068182, 56.2864271 31.4075566)",
595228299,,,residential,,False,False,105.093,"LINESTRING (56.2859914 31.4089072, 56.2870202 31.4092569)",
595228299,,,residential,,False,True,26.084,"LINESTRING (56.2859914 31.4089072, 56.2857458 31.4088019)",
595228301,,,residential,,False,True,86.751,"LINESTRING (56.2859914 31.4089072, 56.2857324 31.4096554)",
371996346,,شهدای گمنام,tertiary,,True,False,56.941,"LINESTRING (56.2847588 31.4106611, 56.2853314 31.4108141)",
595228260,,,residential,,False,False,96.878,"LINESTRING (56.2847588 31.4106611, 56.2851772 31.4098664)",
595228294,,,residential,,False,False,27.857,"LINESTRING (56.2863143 31.4065894, 56.2860338 31.4065156)",
595228294,,,residential,,False,True,52.03,"LINESTRING (56.2863143 31.4065894, 56.2868227 31.4067645)",
997168092,,,residential,,False,False,81.35000000000001,"LINESTRING (56.2863143 31.4065894, 56.2864324 31.4064801, 56.2865799 31.4063702, 56.2867676 31.4062672, 56.286995 31.4061527)",
595228291,,,residential,,False,True,135.167,"LINESTRING (56.2802285 31.4106321, 56.2788217 31.4104421)",
595228305,,,residential,,False,False,66.876,"LINESTRING (56.2802285 31.4106321, 56.2803616 31.4100415)",
595228305,,,residential,,False,True,90.275,"LINESTRING (56.2802285 31.4106321, 56.2801024 31.4114368)",
595228291,,,residential,,False,False,179.6,"LINESTRING (56.2802285 31.4106321, 56.2808092 31.4106939, 56.2819424 31.4107815, 56.2821034 31.4108267)",
371875811,,,residential,,False,False,56.916,"LINESTRING (56.2856286 31.4078096, 56.2861696 31.4080305)",
371875811,,,residential,,False,True,138.05,"LINESTRING (56.2856286 31.4078096, 56.284337 31.4072385)",
595228279,,,residential,,False,False,96.239,"LINESTRING (56.2856286 31.4078096, 56.2851879 31.4085891)",
371996345,,,residential,,False,False,86.901,"LINESTRING (56.2870202 31.4092569, 56.287349 31.4085275)",
371996345,,,residential,,False,True,83.257,"LINESTRING (56.2870202 31.4092569, 56.2867113 31.4099577)",
595228299,,,residential,,False,True,105.093,"LINESTRING (56.2870202 31.4092569, 56.2859914 31.4089072)",
184295397,78,بلوار امام خمینی,primary,,True,False,67.133,"LINESTRING (56.2821034 31.4108267, 56.2822383 31.4106331, 56.282277 31.410501, 56.2822813 31.4103782, 56.2822455 31.4102627)",50
595228291,,,residential,,False,True,179.6,"LINESTRING (56.2821034 31.4108267, 56.2819424 31.4107815, 56.2808092 31.4106939, 56.2802285 31.4106321)",
595228283,,,residential,,False,True,188.817,"LINESTRING (56.2811593 31.4085395, 56.2827581 31.4095502)",
371996346,,شهدای گمنام,tertiary,,True,False,89.152,"LINESTRING (56.2853314 31.4108141, 56.2862259 31.4110591)",
595228301,,,residential,,False,False,88.837,"LINESTRING (56.2853314 31.4108141, 56.2855966 31.4100479)",
595230647,,,residential,,False,False,45.902,"LINESTRING (56.2811498 31.413537, 56.2814878 31.4138323)",
595230124,,نسترن,residential,,False,True,60.757000000000005,"LINESTRING (56.2811498 31.413537, 56.2813054 31.4132886, 56.2813749 31.4130306)",
548822572,,چهارباغ,residential,,False,False,36.182,"LINESTRING (56.2797216 31.4114207, 56.2801024 31.4114368)",
548822572,,چهارباغ,residential,,False,True,103.61,"LINESTRING (56.2797216 31.4114207, 56.279279 31.411375, 56.2786514 31.4112445)",
595230653,,,residential,,False,True,241.985,"LINESTRING (56.2797216 31.4114207, 56.2795955 31.4124772, 56.2802191 31.4125538, 56.2808897 31.4126237)",
255111336,,آیت الله طالقانی,tertiary,,False,False,114.536,"LINESTRING (56.2790905 31.4131948, 56.2778896 31.4132978)",60
255111336,,آیت الله طالقانی,tertiary,,False,True,105.848,"LINESTRING (56.2790905 31.4131948, 56.2801993 31.4130914)",60
1019262239,,,residential,,False,False,111.544,"LINESTRING (56.2790905 31.4131948, 56.2792093 31.4141928)",
595230647,,,residential,,False,False,79.021,"LINESTRING (56.2814878 31.4138323, 56.2820807 31.4143313)",
595230647,,,residential,,False,True,45.902,"LINESTRING (56.2814878 31.4138323, 56.2811498 31.413537)",
1019257163,,,residential,,False,False,56.925,"LINESTRING (56.2814878 31.4138323, 56.2816554 31.4135622, 56.281701 31.4133596)",
548822560,,بلوار شریعتی,tertiary,,True,False,17.586,"LINESTRING (56.2820216 31.4144812, 56.2820807 31.4143313)",
1019262239,,,residential,,False,True,111.544,"LINESTRING (56.2792093 31.4141928, 56.2790905 31.4131948)",
