osmid,highway,oneway,reversed,length,name,geometry,ref,junction
517542496,residential,False,True,28.356,,"LINESTRING (49.6928467 37.17787, 49.693147 37.1777818)",,
756226849,residential,False,True,80.918,,"LINESTRING (49.6930326 37.1783309, 49.6933049 37.178223, 49.6933335 37.1781995, 49.6933491 37.1781656, 49.6931801 37.1778624, 49.693147 37.1777818)",,
769244090,residential,False,True,19.145,مسجد جامع,"LINESTRING (49.6934677 37.1792232, 49.6932623 37.1792767)",,
517542499,residential,False,True,32.546,,"LINESTRING (49.6935368 37.1793592, 49.6938258 37.1792842, 49.693883 37.1792624)",,
517542499,residential,False,False,31.064,,"LINESTRING (49.6942043 37.1791507, 49.6940877 37.1791922, 49.6939876 37.1792241, 49.693883 37.1792624)",,
769243166,primary,True,False,57.452,امام خمینی,"LINESTRING (49.6942043 37.1791507, 49.6941112 37.1789636, 49.6940591 37.1788658, 49.6939576 37.1786729)",315,
769243164,residential,False,True,7.005,,"LINESTRING (49.692217 37.1759178, 49.6921404 37.1759334)",,
517542500,residential,False,False,49.277,رودکی,"LINESTRING (49.692217 37.1759178, 49.6924494 37.1758821, 49.692599 37.17586, 49.6927609 37.1758262)",,
937834536,primary,True,False,99.113,امام خمینی,"LINESTRING (49.692217 37.1759178, 49.6922377 37.1759759, 49.6923188 37.1761741, 49.6924026 37.1763702, 49.6925816 37.1767138, 49.6926024 37.1767538)",315,
517542500,residential,False,False,64.107,رودکی,"LINESTRING (49.6927609 37.1758262, 49.6930916 37.1758125, 49.6934801 37.1757684)",,
517542500,residential,False,True,49.277,رودکی,"LINESTRING (49.6927609 37.1758262, 49.692599 37.17586, 49.6924494 37.1758821, 49.692217 37.1759178)",,
756229770,residential,False,False,77.723,,"LINESTRING (49.6927609 37.1758262, 49.6928894 37.1761757, 49.6931117 37.1764598)",,
287141529,residential,False,False,53.655,طلوع,"LINESTRING (49.6934801 37.1757684, 49.693517 37.1756314, 49.6936378 37.1753496, 49.6936599 37.1753086)",,
287141529,residential,False,True,57.67700000000001,طلوع,"LINESTRING (49.6934801 37.1757684, 49.6934458 37.1758962, 49.69338 37.1761685, 49.6933345 37.1762731)",,
517542500,residential,False,False,54.733999999999995,رودکی,"LINESTRING (49.6934801 37.1757684, 49.6937837 37.1757472, 49.6940961 37.1757317)",,
517542500,residential,False,True,64.107,رودکی,"LINESTRING (49.6934801 37.1757684, 49.6930916 37.1758125, 49.6927609 37.1758262)",,
312390821,primary,False,True,57.359,آزادگان,"LINESTRING (49.6959468 37.1836869, 49.6957377 37.1831987)",,
312390821,primary,False,False,36.341,آزادگان,"LINESTRING (49.6952878 37.1821481, 49.6954203 37.1824574)",,
312390821,primary,False,True,50.31,آزادگان,"LINESTRING (49.6952878 37.1821481, 49.6950937 37.1817229)",,
871663745,residential,False,False,40.113,شهید محمدیان,"LINESTRING (49.6952878 37.1821481, 49.6954363 37.1821103, 49.6955996 37.1820858, 49.695729 37.182071)",,
756223925,residential,False,True,88.482,,"LINESTRING (49.695729 37.182071, 49.6956521 37.1819415, 49.6956119 37.181809, 49.6956012 37.1817064, 49.695636 37.1816124, 49.6956977 37.1815419, 49.6958372 37.1813414)",,
830187799,residential,False,False,157.47500000000002,شهروند,"LINESTRING (49.695729 37.182071, 49.6963978 37.1816851, 49.696784 37.1815098, 49.6970522 37.1814115, 49.6972534 37.1813581)",,
871663745,residential,False,False,25.455,شهید محمدیان,"LINESTRING (49.695729 37.182071, 49.6958645 37.1821177, 49.6959693 37.1821913)",,
871663745,residential,False,True,40.113,شهید محمدیان,"LINESTRING (49.695729 37.182071, 49.6955996 37.1820858, 49.6954363 37.1821103, 49.6952878 37.1821481)",,
871663745,residential,False,False,6.161,شهید محمدیان,"LINESTRING (49.6959693 37.1821913, 49.6960114 37.1822354)",,
519231645,residential,False,False,130.562,,"LINESTRING (49.6959693 37.1821913, 49.6961766 37.182151, 49.6963217 37.1821369, 49.6964385 37.1821567, 49.6965022 37.1822243, 49.6965411 37.1822497, 49.6966225 37.18223, 49.696711 37.1821933, 49.6968667 37.1821313, 49.6970401 37.1820664, 49.6972135 37.1820016, 49.6973056 37.181979)",,
871663745,residential,False,True,25.455,شهید محمدیان,"LINESTRING (49.6959693 37.1821913, 49.6958645 37.1821177, 49.695729 37.182071)",,
519231644,residential,False,False,184.238,,"LINESTRING (49.6972171 37.1831266, 49.6973056 37.1830843, 49.6974011 37.1830618, 49.6975285 37.1830759, 49.6976559 37.1831266, 49.6978258 37.1831774, 49.6980063 37.1831915, 49.698155 37.1831746, 49.6983001 37.1830984, 49.6984735 37.1830195, 49.6986398 37.1829349, 49.698785 37.1828362, 49.6989217 37.1827764, 49.6990742 37.1827077)",,
871663745,residential,False,True,145.92499999999998,شهید محمدیان,"LINESTRING (49.6972171 37.1831266, 49.6969398 37.1829204, 49.696641 37.1827142, 49.6962774 37.1824638, 49.6960864 37.1823141, 49.6960114 37.1822354)",,
519231644,residential,False,True,184.23800000000003,,"LINESTRING (49.6990742 37.1827077, 49.6989217 37.1827764, 49.698785 37.1828362, 49.6986398 37.1829349, 49.6984735 37.1830195, 49.6983001 37.1830984, 49.698155 37.1831746, 49.6980063 37.1831915, 49.6978258 37.1831774, 49.6976559 37.1831266, 49.6975285 37.1830759, 49.6974011 37.1830618, 49.6973056 37.1830843, 49.6972171 37.1831266)",,
769239108,tertiary,True,False,12.079,میدان دفاع مقدس,"LINESTRING (49.6990742 37.1827077, 49.6990869 37.1826544, 49.6991307 37.1826127)",,roundabout
769239108,tertiary,True,False,13.664,میدان دفاع مقدس,"LINESTRING (49.6991624 37.1828012, 49.6991184 37.18278, 49.6990875 37.1827473, 49.6990742 37.1827077)",,roundabout
519231645,residential,False,True,130.56200000000004,,"LINESTRING (49.6973056 37.181979, 49.6972135 37.1820016, 49.6970401 37.1820664, 49.6968667 37.1821313, 49.696711 37.1821933, 49.6966225 37.18223, 49.6965411 37.1822497, 49.6965022 37.1822243, 49.6964385 37.1821567, 49.6963217 37.1821369, 49.6961766 37.182151, 49.6959693 37.1821913)",,
769243168,primary,True,False,48.937,آزادگان,"LINESTRING (49.6949338 37.1812793, 49.6950935 37.1816482, 49.6950825 37.1816973)",,
1083693271,residential,False,False,86.263,معلم,"LINESTRING (49.6949338 37.1812793, 49.6950511 37.1812459, 49.6951927 37.1812092, 49.6953236 37.1812064, 49.6954227 37.1812064, 49.69549 37.1812149, 49.6955254 37.1812684, 49.6955961 37.1812938, 49.6956634 37.1813107, 49.6958372 37.1813414)",,
519231646,residential,False,False,72.585,,"LINESTRING (49.6958372 37.1813414, 49.6958918 37.1812665, 49.6959501 37.1811669, 49.6959961 37.1811049, 49.6959996 37.1810203, 49.6959465 37.180899, 49.6959005 37.1807806, 49.6958858 37.1807349)",,
756223925,residential,False,False,88.482,,"LINESTRING (49.6958372 37.1813414, 49.6956977 37.1815419, 49.695636 37.1816124, 49.6956012 37.1817064, 49.6956119 37.181809, 49.6956521 37.1819415, 49.695729 37.182071)",,
1083693271,residential,False,True,86.263,معلم,"LINESTRING (49.6958372 37.1813414, 49.6956634 37.1813107, 49.6955961 37.1812938, 49.6955254 37.1812684, 49.69549 37.1812149, 49.6954227 37.1812064, 49.6953236 37.1812064, 49.6951927 37.1812092, 49.6950511 37.1812459, 49.6949338 37.1812793)",,
519231646,residential,False,True,148.991,,"LINESTRING (49.6961581 37.1795954, 49.6961055 37.1797487, 49.6958545 37.1798614, 49.6957873 37.1799121, 49.6957165 37.1799826, 49.695674 37.1800587, 49.6956917 37.1801546, 49.6957306 37.1802392, 49.6958049 37.1803435, 49.6958156 37.1804225, 49.6958368 37.1805156, 49.6958616 37.1806594, 49.6958858 37.1807349)",,
519231650,residential,False,False,24.893,,"LINESTRING (49.6961581 37.1795954, 49.6962352 37.179617, 49.6963264 37.1796491, 49.6964149 37.1796854)",,
830187797,residential,False,True,119.054,ایثار,"LINESTRING (49.6961581 37.1795954, 49.6961064 37.1795422, 49.696093 37.1794631, 49.696085 37.1793499, 49.6960984 37.1792473, 49.6961332 37.1791362, 49.6961815 37.179055, 49.6961949 37.1789588, 49.6962164 37.1788242, 49.6962512 37.1787515, 49.6962729 37.1785599)",,
519231647,residential,False,False,116.082,سپیده,"LINESTRING (49.6948423 37.1801561, 49.6949095 37.1801405, 49.6949591 37.1801264, 49.6949762 37.1799178, 49.6950754 37.1797896, 49.6951827 37.1795844, 49.6950299 37.1795716, 49.6948931 37.1793557)",,
519231647,residential,False,True,39.274,سپیده,"LINESTRING (49.6948423 37.1801561, 49.6947998 37.1801659, 49.6947007 37.1801941, 49.6946582 37.1802279, 49.6946264 37.1802702, 49.6945627 37.1802956, 49.6944682 37.1803232)",,
519231648,residential,False,False,145.76899999999998,,"LINESTRING (49.6948423 37.1801561, 49.6948317 37.1802871, 49.6947998 37.1804084, 49.6947927 37.1804902, 49.69486 37.1805748, 49.6949909 37.1806706, 49.6951183 37.1807327, 49.6952528 37.180744, 49.69549 37.1807524, 49.6956351 37.1807496, 49.6957873 37.180744, 49.6958858 37.1807349)",,
519231646,residential,False,False,148.99099999999999,,"LINESTRING (49.6958858 37.1807349, 49.6958616 37.1806594, 49.6958368 37.1805156, 49.6958156 37.1804225, 49.6958049 37.1803435, 49.6957306 37.1802392, 49.6956917 37.1801546, 49.695674 37.1800587, 49.6957165 37.1799826, 49.6957873 37.1799121, 49.6958545 37.1798614, 49.6961055 37.1797487, 49.6961581 37.1795954)",,
519231646,residential,False,True,72.58500000000001,,"LINESTRING (49.6958858 37.1807349, 49.6959005 37.1807806, 49.6959465 37.180899, 49.6959996 37.1810203, 49.6959961 37.1811049, 49.6959501 37.1811669, 49.6958918 37.1812665, 49.6958372 37.1813414)",,
519231648,residential,False,True,145.769,,"LINESTRING (49.6958858 37.1807349, 49.6957873 37.180744, 49.6956351 37.1807496, 49.69549 37.1807524, 49.6952528 37.180744, 49.6951183 37.1807327, 49.6949909 37.1806706, 49.69486 37.1805748, 49.6947927 37.1804902, 49.6947998 37.1804084, 49.6948317 37.1802871, 49.6948423 37.1801561)",,
813343733,residential,False,True,60.365,پورقلی,"LINESTRING (49.6980706 37.1782124, 49.6973993 37.1783053)",,
519231649,residential,False,False,145.12300000000002,حسینی,"LINESTRING (49.6980706 37.1782124, 49.6980133 37.1783501, 49.697985 37.1784911, 49.697985 37.178601, 49.6979248 37.1787646, 49.6978646 37.178931, 49.6978151 37.1791002, 49.6977797 37.1792412, 49.6977408 37.1793934, 49.6976912 37.1794752)",,
813343733,residential,False,False,37.384,پورقلی,"LINESTRING (49.6980706 37.1782124, 49.6984231 37.1781636, 49.6984852 37.1781507)",,
519231649,residential,False,False,123.64000000000001,حسینی,"LINESTRING (49.6976912 37.1794752, 49.697624 37.1795598, 49.6975992 37.1796726, 49.6976488 37.1798277, 49.6977018 37.1799912, 49.6977054 37.1801153, 49.6977054 37.1802929, 49.6976806 37.1804198, 49.6976806 37.180558)",,
519231649,residential,False,True,145.12300000000002,حسینی,"LINESTRING (49.6976912 37.1794752, 49.6977408 37.1793934, 49.6977797 37.1792412, 49.6978151 37.1791002, 49.6978646 37.178931, 49.6979248 37.1787646, 49.697985 37.178601, 49.697985 37.1784911, 49.6980133 37.1783501, 49.6980706 37.1782124)",,
756223936,residential,False,False,60.129000000000005,,"LINESTRING (49.6976912 37.1794752, 49.6978998 37.179563, 49.6981305 37.1796079, 49.6983102 37.179687)",,
519231649,residential,False,True,123.63999999999999,حسینی,"LINESTRING (49.6976806 37.180558, 49.6976806 37.1804198, 49.6977054 37.1802929, 49.6977054 37.1801153, 49.6977018 37.1799912, 49.6976488 37.1798277, 49.6975992 37.1796726, 49.697624 37.1795598, 49.6976912 37.1794752)",,
756223938,residential,False,True,40.18000000000001,,"LINESTRING (49.6976806 37.180558, 49.6976316 37.1806529, 49.6975833 37.180732, 49.6974358 37.1808559)",,
830187798,residential,False,False,146.846,هنرمند,"LINESTRING (49.6976806 37.180558, 49.6977408 37.1806736, 49.6977903 37.1808231, 49.6978434 37.1809048, 49.697893 37.180933, 49.6980168 37.1809246, 49.6981938 37.1808964, 49.6984061 37.1808541, 49.6986645 37.1808231, 49.6988875 37.1807864, 49.6990049 37.1807854)",,
267296342,tertiary,False,False,13.816,شریعتی,"LINESTRING (49.6962729 37.1785599, 49.6964287 37.1785546)",,
267296342,tertiary,False,True,37.563,شریعتی,"LINESTRING (49.6962729 37.1785599, 49.6958493 37.1785742)",,
830187797,residential,False,False,119.054,ایثار,"LINESTRING (49.6962729 37.1785599, 49.6962512 37.1787515, 49.6962164 37.1788242, 49.6961949 37.1789588, 49.6961815 37.179055, 49.6961332 37.1791362, 49.6960984 37.1792473, 49.696085 37.1793499, 49.696093 37.1794631, 49.6961064 37.1795422, 49.6961581 37.1795954)",,
519231650,residential,False,False,68.086,,"LINESTRING (49.6964149 37.1796854, 49.6964283 37.1797281, 49.6964015 37.1798222, 49.6963719 37.1798863, 49.6963612 37.1800038, 49.6964068 37.1801299, 49.6964658 37.1802303, 49.6964848 37.1802712)",,
519231650,residential,False,True,24.893,,"LINESTRING (49.6964149 37.1796854, 49.6963264 37.1796491, 49.6962352 37.179617, 49.6961581 37.1795954)",,
519231651,residential,False,False,75.85900000000001,,"LINESTRING (49.6964149 37.1796854, 49.6965382 37.179664, 49.6966563 37.1796533, 49.6968091 37.1796704, 49.6969808 37.1796811, 49.6971015 37.1796598, 49.69719 37.1796085, 49.6972303 37.1795828)",,
519231650,residential,False,True,44.893,,"LINESTRING (49.6967716 37.1805894, 49.6966724 37.1805338, 49.6965838 37.1804611, 49.6965275 37.1803628, 49.6964848 37.1802712)",,
519231651,residential,False,False,17.972,,"LINESTRING (49.6972303 37.1795828, 49.6973295 37.1795614, 49.6974287 37.1795508)",,
519231651,residential,False,True,75.85900000000001,,"LINESTRING (49.6972303 37.1795828, 49.69719 37.1796085, 49.6971015 37.1796598, 49.6969808 37.1796811, 49.6968091 37.1796704, 49.6966563 37.1796533, 49.6965382 37.179664, 49.6964149 37.1796854)",,
519231652,residential,False,True,44.841,اردیبهشت,"LINESTRING (49.6972303 37.1795828, 49.6971471 37.179508, 49.697064 37.1793627, 49.6969728 37.1792388)",,
519231651,residential,False,True,17.972,,"LINESTRING (49.6974287 37.1795508, 49.6973295 37.1795614, 49.6972303 37.1795828)",,
267296342,tertiary,False,False,48.303,شریعتی,"LINESTRING (49.6968031 37.1785056, 49.6969101 37.178486, 49.6970737 37.1784411, 49.6972882 37.1783207)",,
267296342,tertiary,False,True,33.641,شریعتی,"LINESTRING (49.6968031 37.1785056, 49.6967009 37.1785244, 49.6964287 37.1785546)",,
519231652,residential,False,False,83.528,اردیبهشت,"LINESTRING (49.6968031 37.1785056, 49.6968091 37.178713, 49.6968494 37.1789054, 49.6969138 37.1791255, 49.6969728 37.1792388)",,
519231652,residential,False,False,44.840999999999994,اردیبهشت,"LINESTRING (49.6969728 37.1792388, 49.697064 37.1793627, 49.6971471 37.179508, 49.6972303 37.1795828)",,
519231652,residential,False,True,83.52799999999999,اردیبهشت,"LINESTRING (49.6969728 37.1792388, 49.6969138 37.1791255, 49.6968494 37.1789054, 49.6968091 37.178713, 49.6968031 37.1785056)",,
769243697,residential,False,True,52.559,,"LINESTRING (49.6969728 37.1792388, 49.6973178 37.1791933, 49.6973661 37.1790031)",,
519231653,residential,False,True,86.487,بشر دوست,"LINESTRING (49.69758 37.1769814, 49.6977279 37.177114, 49.6978758 37.177276, 49.6980237 37.1774626, 49.6981571 37.1776071)",,
267296342,tertiary,False,False,37.563,شریعتی,"LINESTRING (49.6958493 37.1785742, 49.6962729 37.1785599)",,
267296342,tertiary,False,True,90.757,شریعتی,"LINESTRING (49.6958493 37.1785742, 49.69514 37.1785981, 49.6948263 37.1786155)",,
519231655,residential,False,False,56.703,سعادتی,"LINESTRING (49.6958493 37.1785742, 49.6959176 37.1784615, 49.6959989 37.1783838, 49.6960639 37.1782833, 49.6960965 37.1781797, 49.6961218 37.1781192)",,
519231655,residential,False,False,35.904,سعادتی,"LINESTRING (49.696194 37.177033, 49.696129 37.1769585, 49.6961005 37.1768613, 49.6961615 37.1767382)",,
519231655,residential,False,True,121.546,سعادتی,"LINESTRING (49.696194 37.177033, 49.6962103 37.177182, 49.6961818 37.1773731, 49.6961818 37.1774768, 49.6961412 37.1776873, 49.6961412 37.1778687, 49.6961412 37.1780728, 49.6961218 37.1781192)",,
519231657,residential,False,False,132.828,سعادتی,"LINESTRING (49.696194 37.177033, 49.6963567 37.176952, 49.6965396 37.176884, 49.6967348 37.1768289, 49.6968161 37.1767998, 49.6968689 37.1767479, 49.696873 37.1766767, 49.6969014 37.1766313, 49.6969584 37.1765795, 49.6970762 37.176518, 49.6971616 37.1764111, 49.6971941 37.1763009, 49.6972193 37.1762722)",,
519231655,residential,False,True,35.903999999999996,سعادتی,"LINESTRING (49.6961615 37.1767382, 49.6961005 37.1768613, 49.696129 37.1769585, 49.696194 37.177033)",,
519231657,residential,False,False,36.965,سعادتی,"LINESTRING (49.6972193 37.1762722, 49.6972877 37.176194, 49.6974096 37.1761292, 49.6975153 37.1761001, 49.6975545 37.176099)",,
519231657,residential,False,True,132.82800000000003,سعادتی,"LINESTRING (49.6972193 37.1762722, 49.6971941 37.1763009, 49.6971616 37.1764111, 49.6970762 37.176518, 49.6969584 37.1765795, 49.6969014 37.1766313, 49.696873 37.1766767, 49.6968689 37.1767479, 49.6968161 37.1767998, 49.6967348 37.1768289, 49.6965396 37.176884, 49.6963567 37.176952, 49.696194 37.177033)",,
519231658,residential,False,False,46.741,,"LINESTRING (49.6972193 37.1762722, 49.6971372 37.1761584, 49.6970478 37.1760645, 49.6969218 37.1760094, 49.6968608 37.1759802)",,
519231659,residential,False,False,46.374,,"LINESTRING (49.6968608 37.1759802, 49.6963607 37.1761033)",,
519231658,residential,False,False,36.522999999999996,,"LINESTRING (49.6968608 37.1759802, 49.6968242 37.1759122, 49.6967063 37.1756757)",,
519231658,residential,False,True,46.741,,"LINESTRING (49.6968608 37.1759802, 49.6969218 37.1760094, 49.6970478 37.1760645, 49.6971372 37.1761584, 49.6972193 37.1762722)",,
519231658,residential,False,True,36.522999999999996,,"LINESTRING (49.6967063 37.1756757, 49.6968242 37.1759122, 49.6968608 37.1759802)",,
519231659,residential,False,True,46.374,,"LINESTRING (49.6963607 37.1761033, 49.6968608 37.1759802)",,
519231661,residential,False,False,38.782,حقیقت,"LINESTRING (49.6999208 37.1768927, 49.7003158 37.177043)",,
519231661,residential,False,True,56.281000000000006,حقیقت,"LINESTRING (49.6999208 37.1768927, 49.6998021 37.1768476, 49.6993682 37.1766437)",,
519240946,residential,False,False,40.301,,"LINESTRING (49.6915476 37.1761747, 49.6917387 37.1765036)",,
519240946,residential,False,True,157.40800000000002,,"LINESTRING (49.6915476 37.1761747, 49.6914429 37.1759194, 49.6913689 37.1758604, 49.6912703 37.1758752, 49.6908575 37.1760225, 49.6904631 37.1761649, 49.6903275 37.1761894, 49.6902782 37.1762581, 49.6903185 37.1763404)",,
519240948,residential,False,False,109.062,,"LINESTRING (49.6915476 37.1761747, 49.6911841 37.1763613, 49.6909684 37.1764496, 49.690648 37.1765527, 49.6904803 37.1766541)",,
519240946,residential,False,False,61.86,,"LINESTRING (49.6917387 37.1765036, 49.6920106 37.177016)",,
519240946,residential,False,True,40.301,,"LINESTRING (49.6917387 37.1765036, 49.6915476 37.1761747)",,
519240947,residential,False,False,109.922,,"LINESTRING (49.6917387 37.1765036, 49.6914182 37.1766853, 49.6911841 37.1768179, 49.6907041 37.1770479)",,
519240946,residential,False,True,61.86,,"LINESTRING (49.6920106 37.177016, 49.6917387 37.1765036)",,
937834537,tertiary,False,False,111.352,شهید انصاری,"LINESTRING (49.6920106 37.177016, 49.6918032 37.1770733, 49.6915886 37.17727, 49.6913284 37.1774602, 49.6909904 37.177552)",,
937834537,tertiary,False,True,54.865,شهید انصاری,"LINESTRING (49.6920106 37.177016, 49.6923996 37.1769086, 49.6925495 37.1767942)",,
519240946,residential,False,False,48.069,,"LINESTRING (49.6907041 37.1770479, 49.6904803 37.1766541)",,
