osmid,oneway,ref,name,highway,junction,reversed,length,geometry
163684435,False,,جابر جنوبی,residential,,True,55.713,"LINESTRING (47.7737336 35.2487825, 47.7736394 35.2482874)"
163684435,False,,جابر جنوبی,residential,,False,59.764,"LINESTRING (47.7737336 35.2487825, 47.773882 35.2490072, 47.774068 35.249245)"
163684423,True,,,secondary,,False,322.373,"LINESTRING (47.784306 35.2487563, 47.7843626 35.2485714, 47.7843383 35.2484723, 47.7840229 35.2478515, 47.7836105 35.2470986, 47.782958 35.2461242)"
163684465,False,,شهید مدنی,secondary,,False,52.155,"LINESTRING (47.784314 35.2488712, 47.783797 35.2490755)"
163684479,True,,میدان معلم,secondary,roundabout,False,13.094,"LINESTRING (47.784314 35.2488712, 47.784299 35.2488339, 47.7842962 35.2487947, 47.784306 35.2487563)"
163684465,False,,شهید مدنی,secondary,,False,37.767,"LINESTRING (47.783797 35.2490755, 47.7834226 35.2492234)"
163684465,False,,شهید مدنی,secondary,,True,52.155,"LINESTRING (47.783797 35.2490755, 47.784314 35.2488712)"
1224007573,False,,,residential,,True,270.772,"LINESTRING (47.783797 35.2490755, 47.7832466 35.2484195, 47.7830283 35.2479704, 47.7828423 35.2476864, 47.7821872 35.2470458)"
163684481,False,,چمران,tertiary,,False,79.445,"LINESTRING (47.7799113 35.2488881, 47.7804728 35.2483402)"
163684481,False,,چمران,tertiary,,True,56.415,"LINESTRING (47.7799113 35.2488881, 47.7794042 35.2491812)"
803873820,False,,,tertiary,,True,31.686999999999998,"LINESTRING (47.7799113 35.2488881, 47.7799972 35.249018, 47.7799854 35.2490774, 47.7799145 35.2491284)"
163684424,False,,,residential,,True,15.811,"LINESTRING (47.7794042 35.2491812, 47.7795393 35.2492709)"
163684481,False,,چمران,tertiary,,False,56.415,"LINESTRING (47.7794042 35.2491812, 47.7799113 35.2488881)"
163684424,False,,,residential,,False,207.46599999999998,"LINESTRING (47.7794042 35.2491812, 47.7792032 35.2490535, 47.7787422 35.248677, 47.7786209 35.2484195, 47.7784915 35.2480232, 47.7783217 35.2477524, 47.778211 35.247652)"
163684435,False,,جابر جنوبی,residential,,False,128.416,"LINESTRING (47.774068 35.249245, 47.7745774 35.2495752, 47.7751612 35.2499774)"
163684435,False,,جابر جنوبی,residential,,True,59.764,"LINESTRING (47.774068 35.249245, 47.773882 35.2490072, 47.7737336 35.2487825)"
163684446,False,,شهید حاجیان,residential,,False,92.85499999999999,"LINESTRING (47.774068 35.249245, 47.7743847 35.2489058, 47.7747877 35.2486638)"
163684465,False,,شهید مدنی,secondary,,False,61.513,"LINESTRING (47.7829413 35.2494135, 47.7823315 35.2496544)"
163684465,False,,شهید مدنی,secondary,,True,48.549,"LINESTRING (47.7829413 35.2494135, 47.7834226 35.2492234)"
163684453,False,,,residential,,True,147.74,"LINESTRING (47.7829413 35.2494135, 47.7822277 35.2486902, 47.781977 35.2483468)"
635436826,False,,,residential,,True,77.58500000000001,"LINESTRING (47.7829413 35.2494135, 47.7830736 35.2496605, 47.7834918 35.2499187)"
163684488,True,,بلوار اشرفی اصفهانی,secondary,,False,10.54,"LINESTRING (47.7789538 35.2494243, 47.7790172 35.2495037)"
803873816,True,,,tertiary,,False,49.025,"LINESTRING (47.7789538 35.2494243, 47.7794042 35.2491812)"
803873817,False,,,tertiary,,True,10.756,"LINESTRING (47.7789538 35.2494243, 47.7788826 35.2495016)"
163684473,False,,,residential,,True,93.142,"LINESTRING (47.7843708 35.249487, 47.7834918 35.2499187)"
163684473,False,,,residential,,False,93.142,"LINESTRING (47.7834918 35.2499187, 47.7843708 35.249487)"
163684473,False,,,residential,,True,79.098,"LINESTRING (47.7834918 35.2499187, 47.7826831 35.250183)"
635436826,False,,,residential,,True,38.506,"LINESTRING (47.7834918 35.2499187, 47.7838249 35.250133)"
635436826,False,,,residential,,False,77.58500000000001,"LINESTRING (47.7834918 35.2499187, 47.7830736 35.2496605, 47.7829413 35.2494135)"
163684473,False,,,residential,,False,79.098,"LINESTRING (47.7826831 35.250183, 47.7834918 35.2499187)"
163684473,False,,,residential,,True,29.76,"LINESTRING (47.7826831 35.250183, 47.7823583 35.2502187)"
635436831,False,,,residential,,True,22.276,"LINESTRING (47.7826831 35.250183, 47.7828364 35.2503394)"
163684486,False,,,residential,,False,39.362,"LINESTRING (47.7738577 35.250295, 47.7742863 35.2503479)"
163684486,False,,,residential,,True,42.588,"LINESTRING (47.7738577 35.250295, 47.7736879 35.2503479, 47.7734501 35.2504795)"
163684435,False,,جابر جنوبی,residential,,False,23.523,"LINESTRING (47.7757824 35.250295, 47.7760231 35.2503732)"
163684489,False,,,residential,,True,31.588,"LINESTRING (47.7757824 35.250295, 47.7756773 35.2505658)"
163684435,False,,جابر جنوبی,residential,,True,66.898,"LINESTRING (47.7757824 35.250295, 47.7753538 35.2501101, 47.7751612 35.2499774)"
163684424,False,,,residential,,True,24.612,"LINESTRING (47.7806848 35.250305, 47.7808566 35.2504762)"
163684465,False,,شهید مدنی,secondary,,False,55.039,"LINESTRING (47.7806848 35.250305, 47.7801392 35.2505206)"
163684465,False,,شهید مدنی,secondary,,True,166.112,"LINESTRING (47.7806848 35.250305, 47.7823315 35.2496544)"
163684424,False,,,residential,,False,155.773,"LINESTRING (47.7806848 35.250305, 47.7805213 35.2501035, 47.7801493 35.2497271, 47.7795393 35.2492709)"
163684486,False,,,residential,,True,39.362,"LINESTRING (47.7742863 35.2503479, 47.7738577 35.250295)"
163684486,False,,,residential,,False,128.615,"LINESTRING (47.7742863 35.2503479, 47.775184 35.2504866, 47.7756773 35.2505658)"
635434695,False,,,residential,,True,117.42499999999998,"LINESTRING (47.7742863 35.2503479, 47.7749064 35.2508583, 47.7752163 35.2510809)"
163684482,True,,میدان شهدا,secondary,roundabout,False,33.154,"LINESTRING (47.779819 35.2504552, 47.7798867 35.2504329, 47.7799596 35.2504288, 47.7800304 35.2504432, 47.7800923 35.2504749, 47.7801392 35.2505206)"
163684415,False,,,residential,,False,78.434,"LINESTRING (47.7734501 35.2504795, 47.773696 35.2507837, 47.7740356 35.2509819)"
163684486,False,,,residential,,False,42.588,"LINESTRING (47.7734501 35.2504795, 47.7736879 35.2503479, 47.7738577 35.250295)"
163684465,False,,شهید مدنی,secondary,,True,55.039,"LINESTRING (47.7801392 35.2505206, 47.7806848 35.250305)"
163684482,True,,میدان شهدا,secondary,roundabout,False,19.9,"LINESTRING (47.7801392 35.2505206, 47.7801665 35.2505759, 47.7801716 35.2506354, 47.7801538 35.2506933)"
163684489,False,,,residential,,False,31.588,"LINESTRING (47.7756773 35.2505658, 47.7757824 35.250295)"
163684486,False,,,residential,,True,128.615,"LINESTRING (47.7756773 35.2505658, 47.775184 35.2504866, 47.7742863 35.2503479)"
163684489,False,,,residential,,True,71.83099999999999,"LINESTRING (47.7756773 35.2505658, 47.7756126 35.2506781, 47.7753295 35.2509092, 47.7752163 35.2510809)"
163684435,False,,جابر جنوبی,residential,,False,89.183,"LINESTRING (47.7771814 35.2508036, 47.7778041 35.2511338, 47.7778891 35.2513168)"
163684435,False,,جابر جنوبی,residential,,True,115.634,"LINESTRING (47.7771814 35.2508036, 47.7764536 35.250513, 47.7760231 35.2503732)"
803873817,False,,,tertiary,,False,211.767,"LINESTRING (47.7771814 35.2508036, 47.7782107 35.2499934, 47.7787336 35.2496192, 47.7788826 35.2495016)"
163684415,False,,,residential,,False,97.391,"LINESTRING (47.7740356 35.2509819, 47.7744319 35.2511536, 47.7748928 35.251497)"
163684415,False,,,residential,,True,78.434,"LINESTRING (47.7740356 35.2509819, 47.773696 35.2507837, 47.7734501 35.2504795)"
163684424,False,,,residential,,True,24.092,"LINESTRING (47.7815241 35.2509951, 47.7817632 35.251089)"
635436818,False,,,residential,,True,28.08,"LINESTRING (47.7815241 35.2509951, 47.7814257 35.2512345)"
163684424,False,,,residential,,False,85.566,"LINESTRING (47.7815241 35.2509951, 47.7812977 35.2509158, 47.7808566 35.2504762)"
635436818,False,,,residential,,False,115.288,"LINESTRING (47.7815241 35.2509951, 47.7817093 35.250779, 47.7820048 35.2505616, 47.7823583 35.2502187)"
163684489,False,,,residential,,False,71.831,"LINESTRING (47.7752163 35.2510809, 47.7753295 35.2509092, 47.7756126 35.2506781, 47.7756773 35.2505658)"
163684489,False,,,residential,,True,55.725,"LINESTRING (47.7752163 35.2510809, 47.7751678 35.2512196, 47.7748928 35.251497)"
635434695,False,,,residential,,False,117.42499999999998,"LINESTRING (47.7752163 35.2510809, 47.7749064 35.2508583, 47.7742863 35.2503479)"
635434695,False,,,residential,,True,193.733,"LINESTRING (47.7752163 35.2510809, 47.7757238 35.2512367, 47.7765313 35.2513548, 47.7772509 35.2515808)"
635433835,False,,شهید صدوقی,secondary,,False,64.963,"LINESTRING (47.7778891 35.2513168, 47.7772509 35.2515808)"
163684435,False,,جابر جنوبی,residential,,True,89.183,"LINESTRING (47.7778891 35.2513168, 47.7778041 35.2511338, 47.7771814 35.2508036)"
635433834,True,,شهید صدوقی,secondary,,False,183.22899999999998,"LINESTRING (47.7778891 35.2513168, 47.7780765 35.2512388, 47.7794406 35.2507201, 47.7797065 35.2506019)"
1221244903,False,,جابر شمالی,residential,,False,131.524,"LINESTRING (47.7778891 35.2513168, 47.7786694 35.2519659, 47.7789138 35.2521525)"
163684415,False,,,residential,,False,106.637,"LINESTRING (47.7748928 35.251497, 47.7751435 35.2518206, 47.7754023 35.2521112, 47.7755807 35.2522717)"
163684415,False,,,residential,,True,97.391,"LINESTRING (47.7748928 35.251497, 47.7744319 35.2511536, 47.7740356 35.2509819)"
163684489,False,,,residential,,False,55.725,"LINESTRING (47.7748928 35.251497, 47.7751678 35.2512196, 47.7752163 35.2510809)"
163684489,False,,,residential,,True,108.368,"LINESTRING (47.7748928 35.251497, 47.7744157 35.2519196, 47.7741313 35.252245)"
163684489,False,,,residential,,False,108.368,"LINESTRING (47.7741313 35.252245, 47.7744157 35.2519196, 47.7748928 35.251497)"
635433835,False,,شهید صدوقی,secondary,,True,170.009,"LINESTRING (47.7755807 35.2522717, 47.7772509 35.2515808)"
163684415,False,,,residential,,True,106.637,"LINESTRING (47.7755807 35.2522717, 47.7754023 35.2521112, 47.7751435 35.2518206, 47.7748928 35.251497)"
163684481,False,,چمران,tertiary,,True,79.693,"LINESTRING (47.781047 35.2477982, 47.7804728 35.2483402)"
163684453,False,,,residential,,False,104.228,"LINESTRING (47.781047 35.2477982, 47.7812254 35.2479176, 47.781977 35.2483468)"
163684481,False,,چمران,tertiary,,False,99.273,"LINESTRING (47.781047 35.2477982, 47.7813543 35.2475081, 47.7817512 35.2471154)"
163684403,True,35,میدان شهید سلیمانی,trunk,roundabout,False,52.888000000000005,"LINESTRING (47.7822595 35.2437961, 47.7821872 35.2437204, 47.7821497 35.2436295, 47.7821512 35.2435335, 47.7821916 35.2434434, 47.7822623 35.2433721)"
163684478,False,35,غدیر,primary,,False,103.14699999999999,"LINESTRING (47.7822595 35.2437961, 47.7819951 35.2437365, 47.7811411 35.2438293)"
163684482,True,,میدان شهدا,secondary,roundabout,False,26.52,"LINESTRING (47.7801538 35.2506933, 47.7801151 35.2507438, 47.7800591 35.2507821, 47.7799913 35.2508044, 47.7799185 35.2508085)"
635433836,True,,شهید دستغیب,secondary,,False,187.124,"LINESTRING (47.7801538 35.2506933, 47.7802048 35.2508888, 47.7808194 35.2516229, 47.7812297 35.252113)"
163684482,True,,میدان شهدا,secondary,roundabout,False,6.625,"LINESTRING (47.7799185 35.2508085, 47.7798477 35.2507941)"
635433834,True,,شهید صدوقی,secondary,,False,23.486,"LINESTRING (47.7798477 35.2507941, 47.7795893 35.2507849)"
163684482,True,,میدان شهدا,secondary,roundabout,False,26.527,"LINESTRING (47.7798477 35.2507941, 47.7797858 35.2507624, 47.7797389 35.2507167, 47.7797116 35.2506614, 47.7797065 35.2506019)"
163684482,True,,میدان شهدا,secondary,roundabout,False,6.638,"LINESTRING (47.7797065 35.2506019, 47.7797243 35.250544)"
163684482,True,,میدان شهدا,secondary,roundabout,False,13.257,"LINESTRING (47.7797243 35.250544, 47.779763 35.2504935, 47.779819 35.2504552)"
635433831,True,,بلوار اشرفی اصفهانی,secondary,,False,138.847,"LINESTRING (47.7797243 35.250544, 47.7792429 35.249938, 47.7788826 35.2495016)"
635433831,True,,بلوار اشرفی اصفهانی,secondary,,False,91.928,"LINESTRING (47.7771094 35.247399, 47.7765399 35.2467155)"
163684446,False,,شهید حاجیان,residential,,True,116.673,"LINESTRING (47.7771094 35.247399, 47.7765749 35.2476071, 47.7759898 35.2479099)"
635434700,False,35,غدیر,primary,,False,16.391,"LINESTRING (47.7752037 35.245187, 47.7753614 35.2451153)"
635434700,False,35,غدیر,primary,,True,74.084,"LINESTRING (47.7752037 35.245187, 47.7744885 35.2455075)"
635436812,False,,,residential,,False,44.584,"LINESTRING (47.7795893 35.2507849, 47.7797957 35.2511487)"
635433834,True,,شهید صدوقی,secondary,,False,167.16799999999998,"LINESTRING (47.7795893 35.2507849, 47.7794313 35.2508166, 47.7784864 35.2512013, 47.7781716 35.2513053, 47.7778891 35.2513168)"
803873817,False,,,tertiary,,False,10.756,"LINESTRING (47.7788826 35.2495016, 47.7789538 35.2494243)"
803873818,False,,,tertiary,,False,12.225,"LINESTRING (47.7788826 35.2495016, 47.7790172 35.2495037)"
635433831,True,,بلوار اشرفی اصفهانی,secondary,,False,119.691,"LINESTRING (47.7788826 35.2495016, 47.7783421 35.2488302, 47.7781498 35.248607)"
803873817,False,,,tertiary,,True,211.767,"LINESTRING (47.7788826 35.2495016, 47.7787336 35.2496192, 47.7782107 35.2499934, 47.7771814 35.2508036)"
787691386,False,,,residential,,True,56.232,"LINESTRING (47.7809391 35.2519313, 47.7804161 35.2522021)"
635433828,True,,شهید دستغیب,secondary,,False,156.335,"LINESTRING (47.7809391 35.2519313, 47.7801073 35.2509315, 47.7799185 35.2508085)"
163684488,True,,بلوار اشرفی اصفهانی,secondary,,False,15.09,"LINESTRING (47.776406 35.2464047, 47.7765002 35.2465165)"
635433830,False,,,secondary_link,,True,9.744,"LINESTRING (47.776406 35.2464047, 47.7763191 35.2464561)"
635433830,False,,,secondary_link,,False,9.744,"LINESTRING (47.7763191 35.2464561, 47.776406 35.2464047)"
635433831,True,,بلوار اشرفی اصفهانی,secondary,,False,27.016,"LINESTRING (47.7763191 35.2464561, 47.7761493 35.2462566)"
635433831,True,,بلوار اشرفی اصفهانی,secondary,,False,35.129,"LINESTRING (47.7765399 35.2467155, 47.7763191 35.2464561)"
