osmid,name,highway,oneway,reversed,length,junction,geometry,lanes,maxspeed
201198380,خیابان کوچری,secondary,False,True,5.23,,"LINESTRING (44.9512356 38.5532158, 44.9511755 38.5532139)",,
201198382,خیابان کوچری,secondary,True,False,42.851,,"LINESTRING (44.9512356 38.5532158, 44.9517202 38.5531459)",,
639710058,خمینی شمالی,secondary,True,False,18.947,,"LINESTRING (44.9524185 38.5534655, 44.9526032 38.5535559)",,
201198381,میدان بسیج,secondary,True,False,12.453,roundabout,"LINESTRING (44.9524185 38.5534655, 44.9523965 38.5535206, 44.9523455 38.5535574)",,
201198381,میدان بسیج,secondary,True,False,50.917,roundabout,"LINESTRING (44.9523455 38.5535574, 44.9519912 38.5536197, 44.9518684 38.5535898, 44.9518048 38.5535359)",,
201198381,میدان بسیج,secondary,True,False,23.697,roundabout,"LINESTRING (44.9518048 38.5535359, 44.9517449 38.553328)",,
201205265,منتظری,tertiary,False,True,118.32499999999999,,"LINESTRING (44.9518048 38.5535359, 44.951185 38.5536436, 44.95049 38.5538072)",,
201198381,میدان بسیج,secondary,True,False,20.856,roundabout,"LINESTRING (44.9517449 38.553328, 44.9517041 38.5531863, 44.9517202 38.5531459)",,
201198383,خیابان کوچری,secondary,True,False,46.59,,"LINESTRING (44.9517449 38.553328, 44.9516345 38.5532745, 44.9512356 38.5532158)",,
201198381,میدان بسیج,secondary,True,False,40.352999999999994,roundabout,"LINESTRING (44.9517202 38.5531459, 44.9517755 38.5531061, 44.9521549 38.5530393)",,
201198381,میدان بسیج,secondary,True,False,17.921,roundabout,"LINESTRING (44.9521549 38.5530393, 44.9522446 38.5530611, 44.9523206 38.5531256)",,
639710073,خمینی جنوبی,secondary,True,False,100.744,,"LINESTRING (44.9521549 38.5530393, 44.9522906 38.5529861, 44.9523187 38.5529459, 44.952314 38.5528564, 44.9520835 38.5522299)",,
201198381,میدان بسیج,secondary,True,False,25.247,roundabout,"LINESTRING (44.9523206 38.5531256, 44.9523844 38.5533471)",,
201198381,میدان بسیج,secondary,True,False,13.495,roundabout,"LINESTRING (44.9523844 38.5533471, 44.9524185 38.5534655)",,
201198385,خیابان امام,secondary,True,False,36.595,,"LINESTRING (44.9592758 38.5517166, 44.958873 38.5518119)",2,
201198385,خیابان امام,secondary,True,False,88.602,,"LINESTRING (44.9582681 38.5519511, 44.9572834 38.5521558)",2,
1151210496,سعدی,residential,False,False,112.747,,"LINESTRING (44.9582681 38.5519511, 44.958504 38.5527338, 44.9587649 38.5526849)",,30
201198414,بلوار مدرس,secondary,True,False,21.861,,"LINESTRING (44.9538045 38.5461057, 44.9540473 38.5461566)",,
935731851,,secondary_link,True,False,22.793999999999997,,"LINESTRING (44.9538045 38.5461057, 44.9538673 38.5461516, 44.9538714 38.546182, 44.9538526 38.546203, 44.9538204 38.5462124, 44.9537506 38.5462155)",,
201198416,میدان شیخ نوایی,secondary,True,False,3.447,roundabout,"LINESTRING (44.9540473 38.5461566, 44.9540779 38.5461369)",,
201198415,بلوار مدرس,secondary,True,False,24.666,,"LINESTRING (44.9539923 38.5463314, 44.9537884 38.546231, 44.9537506 38.5462155)",,
