osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
671773088,True,سپاه 10 - شهید جنابان,residential,30,False,19.103,"LINESTRING (50.8747475 34.6453866, 50.8748914 34.6455111)",,
671773087,False,کاظمیان,residential,,False,83.05,"LINESTRING (50.8747475 34.6453866, 50.874954 34.6452532, 50.8754615 34.6449253)",,
671773081,False,جانبان ۱۲,residential,,False,49.893,"LINESTRING (50.8754261 34.6453136, 50.8750484 34.6456373)",,
671773081,False,جانبان ۱۲,residential,,True,49.893,"LINESTRING (50.8750484 34.6456373, 50.8754261 34.6453136)",,
671773088,True,سپاه 10 - شهید جنابان,residential,30,False,44.263,"LINESTRING (50.8750484 34.6456373, 50.8753758 34.6459304)",,
671773082,False,,living_street,,False,13.786,"LINESTRING (50.8748914 34.6455111, 50.8750019 34.6454268)",,
671773088,True,سپاه 10 - شهید جنابان,residential,30,False,20.08,"LINESTRING (50.8748914 34.6455111, 50.8750484 34.6456373)",,
671773082,False,,living_street,,True,13.786,"LINESTRING (50.8750019 34.6454268, 50.8748914 34.6455111)",,
249923029,True,شهید محمد عراقی- 5,residential,30,False,45.254999999999995,"LINESTRING (50.8775811 34.6434666, 50.8774647 34.6435534, 50.8772325 34.643755)",,
572405044,True,خیابان امیرکبیر,primary,120,False,97.28,"LINESTRING (50.8775811 34.6434666, 50.8774296 34.6434005, 50.8773399 34.6433613, 50.8771277 34.6432836, 50.877045 34.6432533, 50.8766351 34.6430683)",,
711960281,False,جنابان 10,residential,30,False,87.669,"LINESTRING (50.8753758 34.6459304, 50.8760397 34.6453618)",,
768717697,False,جنابان 11,residential,30,True,57.741,"LINESTRING (50.8753758 34.6459304, 50.8749416 34.6463073)",,
671773088,True,سپاه 10 - شهید جنابان,residential,30,False,119.86500000000001,"LINESTRING (50.8753758 34.6459304, 50.8757 34.6462109, 50.8760273 34.6464941, 50.8762787 34.6467116)",,
671773085,False,۶,residential,,True,71.701,"LINESTRING (50.8769637 34.6452075, 50.8764071 34.6456615)",,
249923042,False,عبداللهی-59,residential,30,False,168.87199999999996,"LINESTRING (50.8769637 34.6452075, 50.8770485 34.6452578, 50.8781611 34.6461512, 50.8781855 34.6461688, 50.8782153 34.6461808, 50.8783319 34.6462078)",,
