osmid,lanes,highway,oneway,reversed,length,bridge,geometry
444688945,2,secondary,False,False,21.439,,"LINESTRING (48.5587024 33.6515504, 48.558738 33.651505, 48.5588405 33.6513958)"
658850891,,residential,False,True,181.221,,"LINESTRING (48.5572874 33.6502689, 48.5586123 33.6514688)"
658850892,,residential,False,False,176.575,,"LINESTRING (48.5589141 33.6511491, 48.5576152 33.6499861)"
658850896,,unclassified,False,True,45.212,,"LINESTRING (48.5589141 33.6511491, 48.5586123 33.6514688)"
658850896,,unclassified,False,False,70.065,,"LINESTRING (48.5589141 33.6511491, 48.5590021 33.6510559, 48.5592912 33.6507366, 48.55941 33.6507886)"
658850892,,residential,False,True,176.575,,"LINESTRING (48.5576152 33.6499861, 48.5589141 33.6511491)"
658850893,,residential,False,False,108.171,,"LINESTRING (48.5577523 33.6526308, 48.5566436 33.6529384)"
658850896,,unclassified,False,False,73.913,,"LINESTRING (48.5577523 33.6526308, 48.5581517 33.6520552)"
658850893,,residential,False,True,108.171,,"LINESTRING (48.5566436 33.6529384, 48.5577523 33.6526308)"
658850894,,residential,False,False,19.189,,"LINESTRING (48.5581517 33.6520552, 48.5580011 33.6519366)"
658850896,,unclassified,False,False,77.906,,"LINESTRING (48.5581517 33.6520552, 48.5586123 33.6514688)"
658850896,,unclassified,False,True,73.913,,"LINESTRING (48.5581517 33.6520552, 48.5577523 33.6526308)"
658850894,,residential,False,True,51.452,,"LINESTRING (48.5575973 33.6516186, 48.5580011 33.6519366)"
658850894,,residential,False,False,51.452,,"LINESTRING (48.5580011 33.6519366, 48.5575973 33.6516186)"
658850894,,residential,False,True,19.189,,"LINESTRING (48.5580011 33.6519366, 48.5581517 33.6520552)"
658850895,,residential,False,False,148.397,,"LINESTRING (48.5580011 33.6519366, 48.5565601 33.6525216)"
658850895,,residential,False,True,148.397,,"LINESTRING (48.5565601 33.6525216, 48.5580011 33.6519366)"
658850891,,residential,False,False,181.221,,"LINESTRING (48.5586123 33.6514688, 48.5572874 33.6502689)"
658850891,,residential,False,True,12.324,,"LINESTRING (48.5586123 33.6514688, 48.5587024 33.6515504)"
658850896,,unclassified,False,False,45.212,,"LINESTRING (48.5586123 33.6514688, 48.5589141 33.6511491)"
658850896,,unclassified,False,True,77.906,,"LINESTRING (48.5586123 33.6514688, 48.5581517 33.6520552)"
658850897,,residential,False,False,124.131,,"LINESTRING (48.5623782 33.6456978, 48.5610442 33.6455841)"
658850882,,unclassified,False,False,158.859,,"LINESTRING (48.5623782 33.6456978, 48.5625273 33.6453409, 48.5628491 33.6445766, 48.5630725 33.6444235)"
658850882,,unclassified,False,True,231.428,,"LINESTRING (48.5623782 33.6456978, 48.5619935 33.6466191, 48.5615563 33.6476634)"
658850897,,residential,False,True,124.131,,"LINESTRING (48.5610442 33.6455841, 48.5623782 33.6456978)"
658850898,,tertiary,False,False,92.016,,"LINESTRING (48.5610442 33.6455841, 48.5607846 33.6447853)"
658850898,,tertiary,False,True,231.736,,"LINESTRING (48.5610442 33.6455841, 48.5611779 33.6460686, 48.5611897 33.646157, 48.5611779 33.6462716, 48.5611504 33.6463567, 48.561115 33.6464189, 48.5610442 33.6465106, 48.5609773 33.6465892, 48.5609026 33.6466874, 48.5608554 33.6467758, 48.5608436 33.6469067, 48.5608908 33.647582)"
371090217,,tertiary,False,False,80.748,,"LINESTRING (48.5608908 33.647582, 48.56002 33.647539)"
371090217,,tertiary,False,True,62.264,,"LINESTRING (48.5608908 33.647582, 48.5615563 33.6476634)"
658850898,,tertiary,False,False,231.736,,"LINESTRING (48.5608908 33.647582, 48.5608436 33.6469067, 48.5608554 33.6467758, 48.5609026 33.6466874, 48.5609773 33.6465892, 48.5610442 33.6465106, 48.561115 33.6464189, 48.5611504 33.6463567, 48.5611779 33.6462716, 48.5611897 33.646157, 48.5611779 33.6460686, 48.5610442 33.6455841)"
658850898,,tertiary,False,True,92.016,,"LINESTRING (48.5607846 33.6447853, 48.5610442 33.6455841)"
658852067,,unclassified,False,False,165.638,,"LINESTRING (48.5607846 33.6447853, 48.5598765 33.645329, 48.559348 33.6456729)"
371090217,,tertiary,False,False,60.461,,"LINESTRING (48.5598969 33.6475211, 48.5592446 33.6475492)"
371090217,,tertiary,False,True,11.567,,"LINESTRING (48.5598969 33.6475211, 48.56002 33.647539)"
658850899,,tertiary,False,False,63.039,,"LINESTRING (48.5598969 33.6475211, 48.5597339 33.6470898, 48.5596165 33.6470296)"
658852066,,residential,False,False,84.564,,"LINESTRING (48.5596165 33.6470296, 48.5604291 33.6466821)"
658850899,,tertiary,False,False,68.26599999999999,,"LINESTRING (48.5596165 33.6470296, 48.5595578 33.6470597, 48.5594448 33.6472102, 48.5593003 33.6474207, 48.5592446 33.6475492)"
658850899,,tertiary,False,True,63.039,,"LINESTRING (48.5596165 33.6470296, 48.5597339 33.6470898, 48.5598969 33.6475211)"
658850901,,tertiary,False,False,91.28299999999999,,"LINESTRING (48.5596165 33.6470296, 48.5595126 33.6467664, 48.5593951 33.6464844, 48.5593402 33.6462433)"
371090217,,tertiary,False,True,60.461,,"LINESTRING (48.5592446 33.6475492, 48.5598969 33.6475211)"
371090217,,tertiary,False,False,116.41,,"LINESTRING (48.5592446 33.6475492, 48.5590646 33.6475919, 48.5583717 33.6478529, 48.5582176 33.6478685, 48.5580773 33.6478143)"
658850899,,tertiary,False,True,68.266,,"LINESTRING (48.5592446 33.6475492, 48.5593003 33.6474207, 48.5594448 33.6472102, 48.5595578 33.6470597, 48.5596165 33.6470296)"
658850906,,residential,False,False,141.23800000000003,,"LINESTRING (48.5592446 33.6475492, 48.559236 33.6476439, 48.5592771 33.647966, 48.5591744 33.6481056, 48.559034 33.648251, 48.5588662 33.6484391, 48.558832 33.6484932, 48.5588628 33.6485787, 48.5589347 33.6486785)"
658850901,,tertiary,False,True,55.718,,"LINESTRING (48.559228 33.645751, 48.5593402 33.6462433)"
658852067,,unclassified,False,True,14.1,,"LINESTRING (48.559228 33.645751, 48.559348 33.6456729)"
658852067,,unclassified,False,False,360.88399999999996,,"LINESTRING (48.559228 33.645751, 48.558235 33.6463249, 48.5580205 33.6463963, 48.5577737 33.6464455, 48.5571675 33.6465169, 48.5567115 33.6465884, 48.5564433 33.6466866, 48.5561429 33.646901, 48.5558234 33.6471529)"
371090217,,tertiary,False,False,11.567,,"LINESTRING (48.56002 33.647539, 48.5598969 33.6475211)"
371090217,,tertiary,False,True,80.748,,"LINESTRING (48.56002 33.647539, 48.5608908 33.647582)"
658850903,,tertiary,False,False,78.19900000000001,,"LINESTRING (48.56002 33.647539, 48.5600612 33.6479828, 48.5600741 33.648121, 48.5600937 33.6482394)"
658850882,,unclassified,False,False,46.984,,"LINESTRING (48.5609141 33.6488282, 48.5611487 33.6484535)"
658850882,,unclassified,False,True,7.601,,"LINESTRING (48.5609141 33.6488282, 48.5608761 33.6488888)"
658850903,,tertiary,False,True,107.24,,"LINESTRING (48.5609141 33.6488282, 48.5607536 33.6487363, 48.5605628 33.6486916, 48.5604198 33.6486569, 48.5603244 33.6486073, 48.560235 33.648513, 48.5601456 33.648374, 48.5600979 33.6482649, 48.5600937 33.6482394)"
371090217,,tertiary,False,True,110.631,,"LINESTRING (48.5553028 33.6480968, 48.555577 33.648067, 48.5559049 33.6480273, 48.5562148 33.6479628, 48.5564676 33.6478891)"
658850913,,residential,False,False,98.405,,"LINESTRING (48.5553028 33.6480968, 48.5554247 33.6483043, 48.5558222 33.6488684)"
371090217,,tertiary,False,False,99.93599999999999,,"LINESTRING (48.5575242 33.6477196, 48.5574547 33.6477196, 48.5571149 33.6477544, 48.5565725 33.6478586, 48.5564676 33.6478891)"
371090217,,tertiary,False,True,52.763,,"LINESTRING (48.5575242 33.6477196, 48.5576931 33.6477196, 48.557854 33.6477544, 48.5580507 33.647804, 48.5580773 33.6478143)"
658850904,,residential,False,False,118.688,,"LINESTRING (48.5575242 33.6477196, 48.5572743 33.6473219, 48.5568395 33.6468203)"
658850904,,residential,False,True,118.688,,"LINESTRING (48.5568395 33.6468203, 48.5572743 33.6473219, 48.5575242 33.6477196)"
371090217,,tertiary,False,False,52.763,,"LINESTRING (48.5580773 33.6478143, 48.5580507 33.647804, 48.557854 33.6477544, 48.5576931 33.6477196, 48.5575242 33.6477196)"
371090217,,tertiary,False,True,116.41000000000001,,"LINESTRING (48.5580773 33.6478143, 48.5582176 33.6478685, 48.5583717 33.6478529, 48.5590646 33.6475919, 48.5592446 33.6475492)"
658850905,,residential,False,False,108.44399999999999,,"LINESTRING (48.5580773 33.6478143, 48.5581165 33.6480144, 48.5582021 33.6482339, 48.5582637 33.6483365, 48.5583527 33.6484419, 48.5584828 33.6485046, 48.5586197 33.648536, 48.5586848 33.6485445)"
"[658850909, 658850910]",,residential,False,"[False, True]",242.474,,"LINESTRING (48.5580773 33.6478143, 48.5580891 33.6476525, 48.558072 33.6475356, 48.557983 33.6473447, 48.5580035 33.6472905, 48.5582055 33.6471651, 48.5582089 33.6471423, 48.5581473 33.6469941, 48.5582397 33.6469172, 48.558315 33.6468402, 48.5584623 33.646749, 48.5593402 33.6462433)"
658850905,,residential,False,True,108.444,,"LINESTRING (48.5586848 33.6485445, 48.5586197 33.648536, 48.5584828 33.6485046, 48.5583527 33.6484419, 48.5582637 33.6483365, 48.5582021 33.6482339, 48.5581165 33.6480144, 48.5580773 33.6478143)"
658850906,,residential,False,True,141.238,,"LINESTRING (48.5589347 33.6486785, 48.5588628 33.6485787, 48.558832 33.6484932, 48.5588662 33.6484391, 48.559034 33.648251, 48.5591744 33.6481056, 48.5592771 33.647966, 48.559236 33.6476439, 48.5592446 33.6475492)"
658850903,,tertiary,False,False,107.24,,"LINESTRING (48.5600937 33.6482394, 48.5600979 33.6482649, 48.5601456 33.648374, 48.560235 33.648513, 48.5603244 33.6486073, 48.5604198 33.6486569, 48.5605628 33.6486916, 48.5607536 33.6487363, 48.5609141 33.6488282)"
658850903,,tertiary,False,True,78.199,,"LINESTRING (48.5600937 33.6482394, 48.5600741 33.648121, 48.5600612 33.6479828, 48.56002 33.647539)"
658850907,,residential,False,False,62.236999999999995,,"LINESTRING (48.5600937 33.6482394, 48.5598693 33.6482595, 48.5597358 33.6482168, 48.5594345 33.6481854)"
658850907,,residential,False,True,62.237,,"LINESTRING (48.5594345 33.6481854, 48.5597358 33.6482168, 48.5598693 33.6482595, 48.5600937 33.6482394)"
658850901,,tertiary,False,False,55.718,,"LINESTRING (48.5593402 33.6462433, 48.559228 33.645751)"
658850901,,tertiary,False,True,91.283,,"LINESTRING (48.5593402 33.6462433, 48.5593951 33.6464844, 48.5595126 33.6467664, 48.5596165 33.6470296)"
"[658850909, 658850910]",,residential,False,"[False, True]",242.474,,"LINESTRING (48.5593402 33.6462433, 48.5584623 33.646749, 48.558315 33.6468402, 48.5582397 33.6469172, 48.5581473 33.6469941, 48.5582089 33.6471423, 48.5582055 33.6471651, 48.5580035 33.6472905, 48.557983 33.6473447, 48.558072 33.6475356, 48.5580891 33.6476525, 48.5580773 33.6478143)"
371090217,,tertiary,False,False,110.631,,"LINESTRING (48.5564676 33.6478891, 48.5562148 33.6479628, 48.5559049 33.6480273, 48.555577 33.648067, 48.5553028 33.6480968)"
371090217,,tertiary,False,True,99.936,,"LINESTRING (48.5564676 33.6478891, 48.5565725 33.6478586, 48.5571149 33.6477544, 48.5574547 33.6477196, 48.5575242 33.6477196)"
658850911,,residential,False,False,102.36500000000001,,"LINESTRING (48.5564676 33.6478891, 48.5563598 33.6476725, 48.5561294 33.6474206, 48.5558234 33.6471529)"
658850911,,residential,False,True,102.36500000000001,,"LINESTRING (48.5558234 33.6471529, 48.5561294 33.6474206, 48.5563598 33.6476725, 48.5564676 33.6478891)"
658852067,,unclassified,False,False,98.438,,"LINESTRING (48.5558234 33.6471529, 48.5557352 33.6472225, 48.5554455 33.6474547, 48.5553007 33.6476333, 48.5551666 33.6478388)"
658852067,,unclassified,False,True,360.884,,"LINESTRING (48.5558234 33.6471529, 48.5561429 33.646901, 48.5564433 33.6466866, 48.5567115 33.6465884, 48.5571675 33.6465169, 48.5577737 33.6464455, 48.5580205 33.6463963, 48.558235 33.6463249, 48.559228 33.645751)"
658850913,,residential,False,True,98.405,,"LINESTRING (48.5558222 33.6488684, 48.5554247 33.6483043, 48.5553028 33.6480968)"
658850881,,unclassified,False,True,20.817,,"LINESTRING (48.558838 33.6516281, 48.5587124 33.6517834)"
"[658850881, 658850890]",,unclassified,False,False,34.885000000000005,,"LINESTRING (48.558838 33.6516281, 48.5589624 33.6514742, 48.5588405 33.6513958)"
658850925,,tertiary,False,False,114.013,,"LINESTRING (48.558838 33.6516281, 48.5597876 33.6522163, 48.5598311 33.6521992)"
658850925,,tertiary,False,True,128.056,,"LINESTRING (48.5615341 33.6520476, 48.5614089 33.6520625, 48.5610751 33.651988, 48.5608129 33.6518888, 48.5603658 33.6520079, 48.5602226 33.652055)"
658850926,,tertiary,False,False,248.559,,"LINESTRING (48.5615341 33.6520476, 48.5614805 33.6517896, 48.5613851 33.6516605, 48.5608982 33.6513307, 48.5607771 33.6512487, 48.5603479 33.6510403, 48.5598234 33.650822, 48.5595203 33.6507325)"
658850884,,unclassified,False,False,11.965,,"LINESTRING (48.5595203 33.6507325, 48.55941 33.6507886)"
"[658850883, 658850884, 658850973]",,unclassified,False,True,85.891,yes,"LINESTRING (48.5595203 33.6507325, 48.5597177 33.650632, 48.5600689 33.6502855, 48.5601668 33.6501888)"
658850926,,tertiary,False,True,248.559,,"LINESTRING (48.5595203 33.6507325, 48.5598234 33.650822, 48.5603479 33.6510403, 48.5607771 33.6512487, 48.5608982 33.6513307, 48.5613851 33.6516605, 48.5614805 33.6517896, 48.5615341 33.6520476)"
658850930,,residential,False,False,94.851,,"LINESTRING (48.5598311 33.6521992, 48.560268 33.6529708)"
658850925,,tertiary,False,False,39.646,,"LINESTRING (48.5598311 33.6521992, 48.560071 33.6521048, 48.5602226 33.652055)"
658850925,,tertiary,False,True,114.013,,"LINESTRING (48.5598311 33.6521992, 48.5597876 33.6522163, 48.558838 33.6516281)"
658850930,,residential,False,True,94.851,,"LINESTRING (48.560268 33.6529708, 48.5598311 33.6521992)"
658850881,,unclassified,False,False,20.817,,"LINESTRING (48.5587124 33.6517834, 48.558838 33.6516281)"
658850931,,residential,False,False,153.048,,"LINESTRING (48.5587124 33.6517834, 48.5590759 33.6522464, 48.5595229 33.6529808)"
658850931,,residential,False,True,153.048,,"LINESTRING (48.5595229 33.6529808, 48.5590759 33.6522464, 48.5587124 33.6517834)"
444688945,2,secondary,False,False,13.555,,"LINESTRING (48.5593199 33.6508847, 48.55941 33.6507886)"
444688945,2,secondary,False,True,72.104,,"LINESTRING (48.5593199 33.6508847, 48.5592124 33.6509993, 48.5588405 33.6513958)"
658850972,,residential,False,False,156.987,,"LINESTRING (48.5593199 33.6508847, 48.5595788 33.6510817, 48.5598159 33.6513292, 48.5600318 33.6516415, 48.5602226 33.652055)"
658850925,,tertiary,False,False,128.05599999999998,,"LINESTRING (48.5602226 33.652055, 48.5603658 33.6520079, 48.5608129 33.6518888, 48.5610751 33.651988, 48.5614089 33.6520625, 48.5615341 33.6520476)"
658850925,,tertiary,False,True,39.646,,"LINESTRING (48.5602226 33.652055, 48.560071 33.6521048, 48.5598311 33.6521992)"
658850972,,residential,False,True,156.987,,"LINESTRING (48.5602226 33.652055, 48.5600318 33.6516415, 48.5598159 33.6513292, 48.5595788 33.6510817, 48.5593199 33.6508847)"
658852066,,residential,False,True,84.564,,"LINESTRING (48.5604291 33.6466821, 48.5596165 33.6470296)"
658852067,,unclassified,False,True,98.43799999999999,,"LINESTRING (48.5551666 33.6478388, 48.5553007 33.6476333, 48.5554455 33.6474547, 48.5557352 33.6472225, 48.5558234 33.6471529)"
658850882,,unclassified,False,False,17.769,,"LINESTRING (48.5608614 33.649397, 48.560757 33.6495311)"
658850882,,unclassified,False,True,204.77100000000002,,"LINESTRING (48.5608614 33.649397, 48.5610907 33.6491022, 48.5613888 33.6486407, 48.5615822 33.6482974, 48.5618509 33.6477545)"
1162751662,,unclassified,False,True,102.331,,"LINESTRING (48.5589212 33.6448269, 48.5591733 33.6454119, 48.559348 33.6456729)"
658852067,,unclassified,False,False,14.1,,"LINESTRING (48.559348 33.6456729, 48.559228 33.645751)"
658852067,,unclassified,False,True,165.638,,"LINESTRING (48.559348 33.6456729, 48.5598765 33.645329, 48.5607846 33.6447853)"
1162751662,,unclassified,False,False,102.331,,"LINESTRING (48.559348 33.6456729, 48.5591733 33.6454119, 48.5589212 33.6448269)"
