osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,access,bridge
42981642,Rue du Docteur Chabry,residential,50,False,True,22.548000000000002,"LINESTRING (2.2593934 48.9902934, 2.259311 48.9903048, 2.2592796 48.9903092, 2.2592025 48.9903122, 2.2590996 48.9902778)",,,,,
34401690,Rue de l'Église,tertiary,50,False,True,103.43400000000001,"LINESTRING (2.2591013 48.9894179, 2.2592418 48.9895599, 2.2593065 48.9896496, 2.2593393 48.9897018, 2.2593742 48.9897635, 2.259403 48.9898242, 2.2594223 48.9898722, 2.2594339 48.9899177, 2.2594453 48.9899809, 2.2594499 48.990041, 2.2594507 48.990091, 2.2594303 48.9901936, 2.2594137 48.9902458, 2.2593934 48.9902934)",1,D 192,,,
1209670472,Rue de l'Église,tertiary,50,True,False,28.244999999999997,"LINESTRING (2.2591013 48.9894179, 2.2589738 48.9893381, 2.2588667 48.9892762, 2.2588171 48.9892455)",1,D 192,,,
35303036,Rue de la République,secondary,50,True,False,69.74199999999999,"LINESTRING (2.2589301 48.9890416, 2.2589739 48.989034, 2.2590314 48.9890175, 2.2596365 48.9888272, 2.259741 48.988795, 2.259792 48.9887727)",1,D 140,,,
307069097,Place Robert Bichet,secondary,50,True,False,10.376999999999999,"LINESTRING (2.2589301 48.9890416, 2.2589572 48.9890567, 2.258979 48.9890752, 2.2589945 48.9890962, 2.259003 48.9891188)",1,,roundabout,,
307069097,Place Robert Bichet,secondary,50,True,False,10.155,"LINESTRING (2.2586637 48.989127, 2.2586656 48.9891158, 2.2586693 48.9891048, 2.2586834 48.9890815, 2.2587008 48.9890647, 2.2587243 48.9890471)",1,,roundabout,,
34401694,Rue du 18 Juin,secondary,50,True,False,32.141,"LINESTRING (2.2587385 48.9892269, 2.2586527 48.9892258, 2.2585719 48.9892344, 2.2583116 48.989288)",1,D 140,,,
307069097,Place Robert Bichet,secondary,50,True,False,12.921,"LINESTRING (2.2587385 48.9892269, 2.2587053 48.9892077, 2.2586808 48.9891835, 2.2586666 48.989156, 2.2586637 48.989127)",1,,roundabout,,
48526420,Rue du 18 Juin,secondary,50,False,False,129.977,"LINESTRING (2.2583116 48.989288, 2.2577507 48.9894596, 2.2573265 48.9895931, 2.2567014 48.9897879)",1,D 140,,,
1208988998,,secondary,,True,False,31.859,"LINESTRING (2.2583116 48.989288, 2.2585618 48.989201, 2.2586292 48.9891623, 2.2586637 48.989127)",,,,,
48526425,,secondary,50,True,False,3.024,"LINESTRING (2.2559997 48.9899901, 2.2559963 48.989963)",2,,roundabout,,
48526425,,secondary,50,True,False,22.266,"LINESTRING (2.2562255 48.9900946, 2.2561871 48.9900961, 2.2561489 48.9900927, 2.2561125 48.9900845, 2.2560797 48.990072, 2.256051 48.9900557, 2.2560276 48.9900361, 2.2560103 48.990014, 2.2559997 48.9899901)",2,,roundabout,,
698077137,Boulevard Pasteur,residential,,False,True,8.78,"LINESTRING (2.2613372 48.9943166, 2.2614035 48.9942507)",2,,,,
38325681,Rue Henri Dunant,residential,,False,False,178.017,"LINESTRING (2.2613372 48.9943166, 2.2613727 48.9943936, 2.2618013 48.9956518, 2.2618918 48.9958753)",,,,,
"[1094775052, 38325677]",Boulevard Pasteur,residential,,False,True,227.837,"LINESTRING (2.2613372 48.9943166, 2.2612946 48.9943474, 2.261252 48.9943782, 2.2610389 48.99464, 2.2609808 48.9947113, 2.2605932 48.9951897, 2.2605577 48.9952314, 2.2598449 48.9961137)",,,,,
48780725,Rue des Pommiers,residential,,False,False,11.452,"LINESTRING (2.265056 48.9926963, 2.2650088 48.9927027, 2.2649002 48.9927066)",,,,,
949440705,Rue Louis Blanc,residential,,False,True,54.226000000000006,"LINESTRING (2.265056 48.9926963, 2.2650732 48.9927397, 2.2652287 48.9930945, 2.2652395 48.9931299, 2.2652423 48.9931412, 2.2652442 48.993149, 2.2652442 48.9931672)",,,,,
35261070,Rue du Maréchal de Lattre de Tassigny,residential,,False,False,29.974,"LINESTRING (2.2648995 48.9894238, 2.2644936 48.9894653)",,,,,
"[954041947, 954041948, 48526439]",Rue Louis Savoie,tertiary,"['50', '30']",False,False,190.95200000000003,"LINESTRING (2.2581779 48.9919477, 2.2581164 48.9920546, 2.2574976 48.9932372, 2.2573956 48.9934321, 2.2573764 48.9934688, 2.2573216 48.9935704)",2,D 192,,,
48526439,Rue Louis Savoie,tertiary,50,False,True,37.501,"LINESTRING (2.2581779 48.9919477, 2.258323 48.9917457, 2.2583588 48.9916342)",2,D 192,,,
1192933657,Rue de la Petite Bapaume,residential,30,False,False,43.599,"LINESTRING (2.2581779 48.9919477, 2.2580873 48.9919321, 2.2576494 48.9919149, 2.2575843 48.9919124)",,,,,
35261074,Rue Édouard Branly,residential,30,False,False,188.92200000000003,"LINESTRING (2.2571619 48.9938197, 2.25722 48.9938503, 2.2572388 48.9938636, 2.2572539 48.9938792, 2.2572632 48.9938949, 2.2572715 48.9939234, 2.2574013 48.994473, 2.2574592 48.9946039, 2.2574665 48.9946161, 2.2577182 48.9950407, 2.2577533 48.9951, 2.2579119 48.9953677, 2.2579426 48.9954196)",2,,,,
"[46994225, 954041949]",Rue Louis Savoie,tertiary,30,True,False,29.663,"LINESTRING (2.2571619 48.9938197, 2.2572117 48.9937556, 2.2572322 48.9937315, 2.2572438 48.9937152, 2.2572535 48.993699, 2.2572592 48.9936801, 2.2572606 48.9936584, 2.2572653 48.993643, 2.257276 48.9936218, 2.2572941 48.9935998, 2.2573163 48.9935761)",1,D 192,,,
"[48526444, 46994229]",Route de Saint-Leu,tertiary,30,False,False,89.785,"LINESTRING (2.2571619 48.9938197, 2.2571268 48.9938522, 2.257093 48.9938887, 2.2570563 48.9939306, 2.2566718 48.9943949, 2.2565607 48.9945239)",2,D 502,,,
35301942,Rue Renoir,residential,30,False,True,98.43100000000001,"LINESTRING (2.2550747 48.9962291, 2.2549658 48.9961624, 2.2545684 48.9957837, 2.254343 48.995569, 2.2542843 48.9955142)",,,,,
"[954041945, 46994227, 49728214]",Route de Saint-Leu,tertiary,30,False,False,71.624,"LINESTRING (2.2550747 48.9962291, 2.2550927 48.996208, 2.2551149 48.9961877, 2.255139 48.9961728, 2.2551631 48.9961569, 2.2551886 48.9961365, 2.2552101 48.9961165, 2.2552373 48.9960877, 2.2552977 48.9960172, 2.2554419 48.9958464, 2.2555821 48.9956802)",2,D 502,,,
"[46994229, 46994230]",Route de Saint-Leu,tertiary,30,False,False,31.668999999999997,"LINESTRING (2.2565607 48.9945239, 2.2564796 48.9946203, 2.2564492 48.9946558, 2.25635 48.9947729)",2,D 502,,,
"[48526444, 46994229]",Route de Saint-Leu,tertiary,30,False,True,89.785,"LINESTRING (2.2565607 48.9945239, 2.2566718 48.9943949, 2.2570563 48.9939306, 2.257093 48.9938887, 2.2571268 48.9938522, 2.2571619 48.9938197)",2,D 502,,,
"[46994228, 35047342]",Rue du Stand,residential,30,False,False,106.989,"LINESTRING (2.25635 48.9947729, 2.2562969 48.9947526, 2.2562711 48.9947437, 2.2562461 48.994742, 2.2562186 48.994746, 2.2558414 48.9948621, 2.255354 48.9950168, 2.2551008 48.9951125, 2.2550464 48.9951437)",,,,,
"[46994229, 46994230]",Route de Saint-Leu,tertiary,30,False,True,31.669,"LINESTRING (2.25635 48.9947729, 2.2564492 48.9946558, 2.2564796 48.9946203, 2.2565607 48.9945239)",2,D 502,,,
"[48526445, 49728214]",Route de Saint-Leu,tertiary,30,False,"[False, True]",115.402,"LINESTRING (2.25635 48.9947729, 2.2563049 48.9948232, 2.2562602 48.9948761, 2.2559014 48.9952973, 2.2557627 48.9954631, 2.2556561 48.9955908, 2.2555821 48.9956802)",2,D 502,,,
35301942,Rue Renoir,residential,30,False,False,98.431,"LINESTRING (2.2542843 48.9955142, 2.254343 48.995569, 2.2545684 48.9957837, 2.2549658 48.9961624, 2.2550747 48.9962291)",,,,,
35301942,Rue Renoir,residential,30,False,True,37.765,"LINESTRING (2.2542843 48.9955142, 2.2541996 48.9954301, 2.2539821 48.9952386)",,,,,
46994228,Rue du Stand,residential,,False,True,69.27799999999999,"LINESTRING (2.2542843 48.9955142, 2.2543169 48.9954903, 2.2543484 48.9954761, 2.2550464 48.9951437)",,,,,
48526418,Avenue de la Mairie,tertiary,50,False,True,171.725,"LINESTRING (2.2566161 48.990241, 2.256885 48.990456, 2.2570012 48.9905505, 2.2570431 48.9905846, 2.2573313 48.9908014, 2.2574727 48.9909149, 2.2578709 48.9912343, 2.2581214 48.991428)",2,,,,
48526423,Avenue de la Mairie,tertiary,50,True,False,33.077,"LINESTRING (2.2566161 48.990241, 2.256515 48.9901912, 2.2564152 48.9901454, 2.2563704 48.9901307, 2.2563084 48.990114, 2.2562255 48.9900946)",,,,,
35303035,Avenue de la Mairie,tertiary,50,True,False,21.156999999999996,"LINESTRING (2.2581214 48.991428, 2.2582114 48.9914608, 2.2582476 48.9914734, 2.2583126 48.9914927, 2.258374 48.9915206)",,,,,
48526418,Avenue de la Mairie,tertiary,50,False,False,171.725,"LINESTRING (2.2581214 48.991428, 2.2578709 48.9912343, 2.2574727 48.9909149, 2.2573313 48.9908014, 2.2570431 48.9905846, 2.2570012 48.9905505, 2.256885 48.990456, 2.2566161 48.990241)",2,,,,
1194288358,,tertiary,,True,False,2.2350000000000003,"LINESTRING (2.258374 48.9915206, 2.2583893 48.9915212, 2.2584042 48.9915235)",,,roundabout,,
35303039,,secondary,50,True,False,4.482,"LINESTRING (2.259792 48.9887727, 2.2598029 48.9887663, 2.2598211 48.9887536, 2.2598381 48.9887464)",1,,roundabout,,
35303037,Rue de la République,secondary,50,True,False,66.365,"LINESTRING (2.2598194 48.9888633, 2.2597953 48.9888639, 2.2597678 48.9888683, 2.2597234 48.9888801, 2.2590735 48.989082, 2.2590289 48.9891039, 2.259003 48.9891188)",1,D 140,,,
35303039,,secondary,50,True,False,10.952,"LINESTRING (2.2598194 48.9888633, 2.259804 48.9888538, 2.259793 48.9888401, 2.2597835 48.988821, 2.2597825 48.9888009, 2.2597846 48.9887906, 2.259792 48.9887727)",1,,roundabout,,
307069097,Place Robert Bichet,secondary,50,True,False,7.674999999999999,"LINESTRING (2.259003 48.9891188, 2.2590046 48.9891361, 2.2590021 48.9891532, 2.2589956 48.98917, 2.2589853 48.9891858)",1,,roundabout,,
35303038,Rue Saint-Flaive,tertiary,30,True,False,116.97000000000001,"LINESTRING (2.2597835 48.9883975, 2.2597034 48.9881912, 2.2595935 48.9879083, 2.2595824 48.9878796, 2.2595515 48.9877854, 2.2592652 48.9874085)",2,,,,
1188671822,Rue Saint-Flaive,tertiary,,False,False,23.979,"LINESTRING (2.2597835 48.9883975, 2.2598328 48.9885319, 2.2598602 48.9886072)",2,,,,
35303039,,secondary,50,True,False,7.989999999999999,"LINESTRING (2.2599732 48.9888552, 2.2599487 48.988869, 2.259919 48.9888775, 2.2598896 48.98888, 2.2598746 48.9888785)",1,,roundabout,,
949440690,Rue Saint-Flaive Prolongée,secondary,30,True,False,8.546,"LINESTRING (2.2599732 48.9888552, 2.2599509 48.9888826, 2.2599438 48.9888958, 2.2599405 48.9889062, 2.2599374 48.9889196, 2.2599381 48.9889272)",,D 140,,,
"[35303042, 1097298597]",Rue Jean-Jacques Rousseau,residential,30,True,False,222.63699999999997,"LINESTRING (2.2633814 48.9895705, 2.2633911 48.9895416, 2.263573 48.9889116, 2.2635888 48.9888569, 2.2635596 48.9887867, 2.2633535 48.9887167, 2.263108 48.988626, 2.2626369 48.988432, 2.2625905 48.9884126, 2.262099 48.9882139, 2.2620698 48.9881775, 2.2620382 48.9881378)",1,,,,
"[37265074, 969185180]",Rue de la Halte,residential,"['30', '50']",False,False,78.398,"LINESTRING (2.2633814 48.9895705, 2.2633705 48.9895787, 2.2633555 48.9895851, 2.2633109 48.9895908, 2.2632322 48.989597, 2.2630477 48.9896116, 2.2625933 48.9896395, 2.262321 48.9896527)",,,,,
39896766,Rue des Vignolles,residential,,False,False,51.406,"LINESTRING (2.2642193 48.9911557, 2.2645048 48.9912714, 2.2647677 48.9912751, 2.2648702 48.9912573)",,,,,
39896766,Rue des Vignolles,residential,,False,True,78.764,"LINESTRING (2.2642193 48.9911557, 2.2635788 48.9908839, 2.2634412 48.9907581, 2.2633689 48.9907345)",,,,,
48780724,Rue Parmentier,residential,,False,True,104.568,"LINESTRING (2.2642193 48.9911557, 2.2643769 48.9914891, 2.2646312 48.9920564)",,,,,
35261070,Rue du Maréchal de Lattre de Tassigny,residential,,False,True,56.649,"LINESTRING (2.2637258 48.9895408, 2.2638926 48.9895244, 2.2644936 48.9894653)",,,,,
61051372,Chemin Latéral de la Cité,residential,30,False,True,77.89,"LINESTRING (2.2637258 48.9895408, 2.2637238 48.9895153, 2.2637184 48.9894928, 2.263709 48.9894484, 2.2638768 48.9888888, 2.2638829 48.988852)",,,,,
"[698077081, 61051394]",Boulevard Pasteur,residential,50,False,False,135.282,"LINESTRING (2.2637258 48.9895408, 2.263717 48.9895771, 2.2636376 48.9898046, 2.2636188 48.989868, 2.2635985 48.9899378, 2.2635539 48.9900957, 2.2633913 48.9906562, 2.2633689 48.9907345)","['1', '2']",,,,
35303040,Impasse Bizet,residential,20,False,False,79.28999999999999,"LINESTRING (2.2640055 48.9875344, 2.2631673 48.9877562, 2.2630006 48.9878055)",,,,,
37265062,Rue de la République,residential,30,True,False,22.548,"LINESTRING (2.2630006 48.9878055, 2.2627246 48.9878967)",1,,,,
35303040,Impasse Bizet,residential,20,False,True,79.28999999999999,"LINESTRING (2.2630006 48.9878055, 2.2631673 48.9877562, 2.2640055 48.9875344)",,,,,
48526425,,secondary,50,True,False,5.855,"LINESTRING (2.2562475 48.9898402, 2.256285 48.9898497, 2.2563187 48.9898639)",2,,roundabout,,
"[949832610, 46994226, 918233821, 39898757]",Route de Franconville,secondary,"['50', '30']",False,True,272.96299999999997,"LINESTRING (2.2522267 48.9889182, 2.2524868 48.9889897, 2.2528286 48.989085, 2.2529909 48.9891303, 2.2536855 48.9893311, 2.2542781 48.9895027, 2.2545529 48.9895822, 2.2546641 48.9896116, 2.2547192 48.9896262, 2.2547501 48.9896342, 2.2549739 48.9896913, 2.2551557 48.9897354, 2.2552753 48.9897633, 2.2554883 48.989804, 2.2556157 48.9898247, 2.2556915 48.9898356)",2,D 140,,,
48526395,Rue Jean Moulin,residential,30,True,False,168.18499999999997,"LINESTRING (2.2546104 48.9877643, 2.2546547 48.9878216, 2.2552029 48.9885133, 2.2552097 48.9885269, 2.2552377 48.9885829, 2.2552925 48.9886532, 2.255566 48.9890037, 2.2556299 48.9890423, 2.2556749 48.9891009)",1,,,,
61051372,Chemin Latéral de la Cité,residential,30,False,False,61.461,"LINESTRING (2.2643034 48.987418, 2.2641337 48.9879594)",,,,,
37265066,Rue de la République,residential,50,False,False,56.819,"LINESTRING (2.2627246 48.9878967, 2.2623266 48.9880417, 2.2620382 48.9881378)",2,,,,
37265066,Rue de la République,residential,50,False,True,56.819,"LINESTRING (2.2620382 48.9881378, 2.2623266 48.9880417, 2.2627246 48.9878967)",2,,,,
50597553,Rue de la République,residential,50,False,False,34.412,"LINESTRING (2.2620382 48.9881378, 2.2617038 48.9882541, 2.2616239 48.9882855)",,,,,
37718375,Rue de la Réunion,residential,30,False,False,133.608,"LINESTRING (2.2618506 48.9896679, 2.2618826 48.9897406, 2.2621107 48.9902583, 2.2622596 48.9905868, 2.2623612 48.9908218)",,,,yes,
46990069,Rue de la Halte,residential,30,False,True,116.21599999999998,"LINESTRING (2.2618506 48.9896679, 2.2616254 48.9896779, 2.2614418 48.989686, 2.2613838 48.9896886, 2.2612565 48.9896957, 2.2610756 48.9897056, 2.2610518 48.9897069, 2.2609768 48.989711, 2.2607324 48.9897616, 2.2605599 48.989801, 2.2604994 48.9898146, 2.2604049 48.9898364, 2.2602964 48.9898581)",2,,,,
557085951,Rue de la Halte,residential,50,False,True,34.364000000000004,"LINESTRING (2.2618506 48.9896679, 2.2622504 48.9896549, 2.262321 48.9896527)",2,,,,
48526396,Rue de Stalingrad,tertiary,30,True,False,119.084,"LINESTRING (2.2574887 48.9873669, 2.2575783 48.9874946, 2.2577094 48.9876853, 2.2579851 48.9880682, 2.2580118 48.9881052, 2.2581494 48.9882963, 2.258166 48.9883193, 2.258179 48.9883373)",1,D 192,,,
35301942,Rue Renoir,residential,30,False,False,222.626,"LINESTRING (2.2522527 48.9935907, 2.2522714 48.9936092, 2.2523115 48.9936525, 2.2523693 48.9937068, 2.2525295 48.9938609, 2.252641 48.9939681, 2.2527546 48.9940773, 2.2530454 48.9943569, 2.2532268 48.9945032, 2.253345 48.9946034, 2.2533929 48.9946419, 2.2537051 48.9949581, 2.2539821 48.9952386)",,,,,
35261074,Rue Édouard Branly,residential,30,False,True,62.03,"LINESTRING (2.2583118 48.9960479, 2.2582492 48.9959414, 2.2580059 48.9955274)",2,,,,
"[1094775050, 47015094]",Rue de Tanger,residential,30,False,True,167.659,"LINESTRING (2.2583118 48.9960479, 2.2583646 48.9960338, 2.2583979 48.9960248, 2.2595737 48.99571, 2.2597663 48.9956614, 2.2597768 48.9956563, 2.2598543 48.9956197, 2.2599148 48.9955713, 2.2600855 48.9953691, 2.2601686 48.9952699)",,,,,
38325678,Boulevard Pasteur,residential,30,False,False,192.624,"LINESTRING (2.2633689 48.9907345, 2.263339 48.9908202, 2.2633307 48.9908414, 2.2631282 48.9913575, 2.2628827 48.9919876, 2.2626965 48.992369, 2.2626917 48.992377, 2.2626778 48.9924057)",,,,,
39896766,Rue des Vignolles,residential,,False,False,78.76400000000001,"LINESTRING (2.2633689 48.9907345, 2.2634412 48.9907581, 2.2635788 48.9908839, 2.2642193 48.9911557)",,,,,
"[698077081, 61051394]",Boulevard Pasteur,residential,50,False,True,135.28199999999998,"LINESTRING (2.2633689 48.9907345, 2.2633913 48.9906562, 2.2635539 48.9900957, 2.2635985 48.9899378, 2.2636188 48.989868, 2.2636376 48.9898046, 2.263717 48.9895771, 2.2637258 48.9895408)","['1', '2']",,,,
61051372,Chemin Latéral de la Cité,residential,30,False,False,77.88999999999999,"LINESTRING (2.2638829 48.988852, 2.2638768 48.9888888, 2.263709 48.9894484, 2.2637184 48.9894928, 2.2637238 48.9895153, 2.2637258 48.9895408)",,,,,
61051372,Chemin Latéral de la Cité,residential,30,False,True,100.926,"LINESTRING (2.2638829 48.988852, 2.2638933 48.9888123, 2.2641337 48.9879594)",,,,,
38325681,Rue Henri Dunant,residential,,False,True,37.232,"LINESTRING (2.2620229 48.9961989, 2.2618918 48.9958753)",,,,,
"[1094775052, 38325677]",Boulevard Pasteur,residential,,False,False,227.837,"LINESTRING (2.2598449 48.9961137, 2.2605577 48.9952314, 2.2605932 48.9951897, 2.2609808 48.9947113, 2.2610389 48.99464, 2.261252 48.9943782, 2.2612946 48.9943474, 2.2613372 48.9943166)",,,,,
38325885,Impasse Bientz,residential,,False,False,127.967,"LINESTRING (2.2598449 48.9961137, 2.2599193 48.9961239, 2.2600275 48.9961085, 2.2614864 48.9957327)",,,,,
38325885,Impasse Bientz,residential,,False,True,127.967,"LINESTRING (2.2614864 48.9957327, 2.2600275 48.9961085, 2.2599193 48.9961239, 2.2598449 48.9961137)",,,,,
39390740,Rue Lamartine,residential,,True,False,94.002,"LINESTRING (2.26035 48.9876436, 2.2600696 48.9879295, 2.259873 48.9882069, 2.2598371 48.9882834, 2.2597835 48.9883975)",,,,,
548108235,Rue Lamartine,residential,,False,False,32.001999999999995,"LINESTRING (2.26035 48.9876436, 2.2604956 48.9874726, 2.2604977 48.9874635, 2.2605164 48.9873817)",,,,,
39390744,Rue Camille Clément,residential,30,True,False,105.88300000000001,"LINESTRING (2.2607985 48.9885492, 2.2607694 48.9884905, 2.26039 48.9877243, 2.26035 48.9876436)",,,,,
949440689,Rue de la République,residential,50,False,False,49.622,"LINESTRING (2.2607985 48.9885492, 2.2605303 48.9886221, 2.2601715 48.988722)",2,,,,
"[1097298601, 557090609]",Rue de la République,residential,"['30', '50']",False,True,67.006,"LINESTRING (2.2607985 48.9885492, 2.2609076 48.9885186, 2.2609623 48.9885032, 2.2612057 48.9884246, 2.2613198 48.9883859, 2.2616239 48.9882855)",,,,,
49220102,Rue Victor Hugo,residential,30,False,True,52.0,"LINESTRING (2.2592652 48.9874085, 2.2586981 48.9876111, 2.258705 48.9876195, 2.2587314 48.9876492)",,,,,
39896127,Rue Jean Mermoz,residential,30,False,False,160.31,"LINESTRING (2.2616239 48.9882855, 2.2616347 48.9883068, 2.2616449 48.9883267, 2.2619412 48.9889077, 2.2619695 48.9889634, 2.2623047 48.9896207, 2.262321 48.9896527)",,,,,
50597553,Rue de la République,residential,50,False,True,34.412,"LINESTRING (2.2616239 48.9882855, 2.2617038 48.9882541, 2.2620382 48.9881378)",,,,,
"[557090609, 1097298601]",Rue de la République,residential,"['50', '30']",False,False,67.006,"LINESTRING (2.2616239 48.9882855, 2.2613198 48.9883859, 2.2612057 48.9884246, 2.2609623 48.9885032, 2.2609076 48.9885186, 2.2607985 48.9885492)",,,,,
"[918233821, 46994226, 949832610, 39898757]",Route de Franconville,secondary,"['50', '30']",False,False,272.963,"LINESTRING (2.2556915 48.9898356, 2.2556157 48.9898247, 2.2554883 48.989804, 2.2552753 48.9897633, 2.2551557 48.9897354, 2.2549739 48.9896913, 2.2547501 48.9896342, 2.2547192 48.9896262, 2.2546641 48.9896116, 2.2545529 48.9895822, 2.2542781 48.9895027, 2.2536855 48.9893311, 2.2529909 48.9891303, 2.2528286 48.989085, 2.2524868 48.9889897, 2.2522267 48.9889182)",2,D 140,,,
48526430,Route de Franconville,secondary,50,True,False,29.751,"LINESTRING (2.2556915 48.9898356, 2.2558783 48.9898533, 2.2559245 48.9898579, 2.2559728 48.9898614, 2.2560154 48.9898621, 2.2560519 48.98986, 2.2560951 48.9898532)",1,D 140,,,
49809553,Rue du 18 Juin,tertiary,50,True,False,32.823,"LINESTRING (2.2517699 48.9915878, 2.2521722 48.9914557)",,,,,
35261073,Rue de l'Est,residential,30,True,False,268.696,"LINESTRING (2.2606133 48.9925649, 2.2604484 48.9926116, 2.2602681 48.9926571, 2.2600561 48.9927138, 2.2598342 48.9927965, 2.2596915 48.992854, 2.2595628 48.9929497, 2.2594467 48.9930008, 2.2593845 48.9930185, 2.259257 48.9930548, 2.259164 48.9930812, 2.2591053 48.9930979, 2.2589989 48.9931282, 2.2580569 48.9933961, 2.2579654 48.9934269, 2.2578795 48.9934683, 2.2574628 48.9935882, 2.2574313 48.9935908, 2.2573917 48.9935891, 2.2573711 48.9935869, 2.2573366 48.9935802, 2.2573208 48.9935768)",,,,,
37746623,Rue du Maréchal Foch,residential,30,False,True,181.56799999999998,"LINESTRING (2.2606133 48.9925649, 2.26073 48.992764, 2.2607597 48.9928349, 2.2608114 48.9929564, 2.2609182 48.993209, 2.2611119 48.9936693, 2.261158 48.993776, 2.2611848 48.9938802, 2.2611766 48.9939494, 2.2611744 48.9939682, 2.2611496 48.994028, 2.2610814 48.9941322)",,,,,
"[1243110344, 588713880]",Rue du Maréchal Foch,residential,50,False,False,137.776,"LINESTRING (2.2606133 48.9925649, 2.260562 48.9924241, 2.2602351 48.9917264, 2.2600963 48.9915158, 2.2600505 48.9914464, 2.2600146 48.991392)",2,,,,
34401690,Rue de l'Église,tertiary,50,False,True,16.275,"LINESTRING (2.2592619 48.9904915, 2.259188 48.9906296)",1,D 192,,,
34401690,Rue de l'Église,tertiary,50,False,False,24.044999999999998,"LINESTRING (2.2592619 48.9904915, 2.2593116 48.9904235, 2.2593561 48.9903593, 2.2593934 48.9902934)",1,D 192,,,
42981640,Rue du Docteur Chabry,residential,50,False,False,26.628,"LINESTRING (2.2592619 48.9904915, 2.2592152 48.9904403, 2.2591677 48.9903881, 2.2590996 48.9902778)",,,,,
"[42981640, 627188337]",Rue du Docteur Chabry,"['residential', 'living_street']","['20', '50']",False,False,134.839,"LINESTRING (2.2590996 48.9902778, 2.2590174 48.9902172, 2.2587325 48.9900069, 2.2586578 48.9899948, 2.2585794 48.9900169, 2.2581329 48.9901593, 2.2578507 48.9902616, 2.2575744 48.9903601)",,,,,
42981640,Rue du Docteur Chabry,residential,50,False,True,26.628,"LINESTRING (2.2590996 48.9902778, 2.2591677 48.9903881, 2.2592152 48.9904403, 2.2592619 48.9904915)",,,,,
42981642,Rue du Docteur Chabry,residential,50,False,False,22.548000000000002,"LINESTRING (2.2590996 48.9902778, 2.2592025 48.9903122, 2.2592796 48.9903092, 2.259311 48.9903048, 2.2593934 48.9902934)",,,,,
51796009,Rue Louis Dessard,residential,30,False,True,27.72,"LINESTRING (2.2564864 48.9888518, 2.2568288 48.9887438)",,,,,
43011727,Rue Louis Dessard,residential,30,True,False,37.475,"LINESTRING (2.2564864 48.9888518, 2.2565084 48.9888701, 2.2565221 48.9888916, 2.2565265 48.9889148, 2.2565212 48.9889378, 2.2565066 48.9889591, 2.2564839 48.988977, 2.2564546 48.9889903, 2.2564187 48.9889981, 2.256381 48.9889989, 2.2563444 48.9889926, 2.2563121 48.9889797, 2.2562868 48.9889612, 2.2562706 48.9889388, 2.2562649 48.9889142)",,,roundabout,,
