osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,lanes,ref,width,bridge
642835135,Avenue des Pyrénées,tertiary,False,False,64.66,"LINESTRING (1.2941963 43.5645635, 1.2942522 43.5645866, 1.2942889 43.5646017, 1.2949004 43.5648425)",30,,2,D 632,,
642835135,Avenue des Pyrénées,tertiary,False,True,66.587,"LINESTRING (1.2941963 43.5645635, 1.2941484 43.5645445, 1.2941044 43.5645271, 1.2935589 43.5643109, 1.2935082 43.5642908, 1.2934712 43.5642762)",30,,2,D 632,,
106794945,Boulevard des Capelles,primary,False,True,55.578,"LINESTRING (1.2976588 43.564913, 1.2976272 43.5649035, 1.2975831 43.5648874, 1.2973584 43.5647879, 1.2972524 43.5647358, 1.2970732 43.56465)",50,,2,,,
243020762,Rond-Point Utébo,primary,True,False,8.666,"LINESTRING (1.2976588 43.564913, 1.2976936 43.5648833, 1.2977422 43.5648666)",,roundabout,,,,
30907992,Rue de la Juncasse,residential,True,False,125.813,"LINESTRING (1.3001313 43.5656392, 1.3000769 43.5657105, 1.2994055 43.5665755, 1.2993666 43.5666257)",,,,,,
30907997,Boulevard des Capelles,primary,False,False,66.927,"LINESTRING (1.3001313 43.5656392, 1.3003707 43.5657507, 1.3007531 43.5659375, 1.3008227 43.5659727)",50,,2,,,
30907997,Boulevard des Capelles,primary,False,True,62.849000000000004,"LINESTRING (1.3001313 43.5656392, 1.300044 43.5656096, 1.2997461 43.5655313, 1.2994018 43.5654397)",50,,2,,,
23565906,Rue de la Prairie,residential,True,False,152.30999999999997,"LINESTRING (1.302692 43.5662751, 1.3022682 43.5669302, 1.3019558 43.5674117, 1.3019329 43.5674568, 1.3019376 43.5674976, 1.3019406 43.5675227)",,,,,,
30907997,Boulevard des Capelles,primary,False,True,155.493,"LINESTRING (1.302692 43.5662751, 1.302418 43.566249, 1.3019114 43.5662044, 1.3011608 43.5660929, 1.3009969 43.5660418, 1.3008227 43.5659727)",50,,2,,,
320508231,Rue des Pêcheurs,primary,False,False,77.10600000000001,"LINESTRING (1.302692 43.5662751, 1.3030497 43.5662847, 1.3031767 43.5662824, 1.303398 43.5662547, 1.3035013 43.5662528, 1.3035931 43.566262, 1.3036422 43.5662731)",,,,,,
320508231,Rue des Pêcheurs,primary,False,True,77.10600000000001,"LINESTRING (1.3036422 43.5662731, 1.3035931 43.566262, 1.3035013 43.5662528, 1.303398 43.5662547, 1.3031767 43.5662824, 1.3030497 43.5662847, 1.302692 43.5662751)",,,,,,
423504764,,primary,True,False,9.766,"LINESTRING (1.3036422 43.5662731, 1.3036835 43.566241, 1.3037393 43.5662238)",,roundabout,,,,
22963594,Rue de la Rivière Basse,residential,True,False,119.21699999999998,"LINESTRING (1.3001205 43.5669157, 1.3004576 43.5664581, 1.3007521 43.5660465, 1.3007962 43.5659995, 1.3008227 43.5659727)",,,1,,,
62221441,Avenue des Pyrénées,tertiary,False,False,158.17100000000002,"LINESTRING (1.3001205 43.5669157, 1.3003333 43.5670028, 1.3005535 43.5670929, 1.3009137 43.5672403, 1.3016938 43.5675596, 1.3018352 43.5676078)",50,,2,D 632,,
62221441,Avenue des Pyrénées,tertiary,False,True,68.77,"LINESTRING (1.3001205 43.5669157, 1.3000305 43.566881, 1.2993666 43.5666257)",50,,2,D 632,,
131844777,Rue del Guindouillé,residential,False,True,210.685,"LINESTRING (1.2954017 43.5689906, 1.2953487 43.5689833, 1.2952763 43.5689644, 1.2951921 43.5689422, 1.2943789 43.5687275, 1.2941194 43.5686636, 1.2930513 43.5684077, 1.2929251 43.5683851)",50,,,,,
"[210394114, 23560714, 1018889997]",Rue del Guindouillé,residential,False,True,131.662,"LINESTRING (1.2954017 43.5689906, 1.2954412 43.5690008, 1.2954835 43.5690256, 1.2957441 43.5691154, 1.2964542 43.5693599, 1.2966101 43.5694091, 1.296701 43.5694378, 1.2968787 43.569494)",30,,,,,
361063135,Rue des Écoles,tertiary,False,False,99.13300000000001,"LINESTRING (1.2954017 43.5689906, 1.2954694 43.5689168, 1.2955753 43.5688167, 1.2957171 43.5686791, 1.2959965 43.5683575, 1.2960863 43.5682507)",30,,,,,
30195351,Avenue des Pyrénées,tertiary,True,False,70.556,"LINESTRING (1.2934712 43.5642762, 1.2934257 43.5642589, 1.2933903 43.5642445, 1.292707 43.5639664)",50,,,D 632,,
174537851,Rue du 11 Novembre 1918,tertiary,True,False,67.379,"LINESTRING (1.2934712 43.5642762, 1.2934138 43.5643486, 1.2930842 43.5647646, 1.2930548 43.5648017)",50,,,D 42,,
642835135,Avenue des Pyrénées,tertiary,False,False,66.587,"LINESTRING (1.2934712 43.5642762, 1.2935082 43.5642908, 1.2935589 43.5643109, 1.2941044 43.5645271, 1.2941484 43.5645445, 1.2941963 43.5645635)",30,,2,D 632,,
210393697,Rue de Quefes,residential,False,False,56.117000000000004,"LINESTRING (1.3029809 43.5685397, 1.3029729 43.5685791, 1.3029568 43.568635, 1.3029445 43.5687075, 1.3029379 43.5687459, 1.3028799 43.5690389)",50,,,,,
307060036,Rue du Prat Dessus,residential,False,True,156.952,"LINESTRING (1.3029809 43.5685397, 1.3028227 43.5685043, 1.3027722 43.5684896, 1.3027087 43.5684712, 1.3021119 43.5682856, 1.3011899 43.5679864)",50,,,,,
655104212,Avenue des Pyrénées,tertiary,False,False,48.24399999999999,"LINESTRING (1.3029809 43.5685397, 1.303021 43.568423, 1.3030352 43.5683817, 1.3030666 43.5682066, 1.3030717 43.5681716, 1.3030795 43.5681126)",,,,D 632,,
31432848,Rue des Bordiers,residential,False,False,155.95,"LINESTRING (1.2918143 43.5695335, 1.2918451 43.5695071, 1.2929251 43.5683851)",50,,,,,
31432848,Rue des Bordiers,residential,False,True,155.95,"LINESTRING (1.2929251 43.5683851, 1.2918451 43.5695071, 1.2918143 43.5695335)",50,,,,,
131844777,Rue del Guindouillé,residential,False,False,210.685,"LINESTRING (1.2929251 43.5683851, 1.2930513 43.5684077, 1.2941194 43.5686636, 1.2943789 43.5687275, 1.2951921 43.5689422, 1.2952763 43.5689644, 1.2953487 43.5689833, 1.2954017 43.5689906)",50,,,,,
174537854,Rue de Beoulaygue,residential,False,True,64.361,"LINESTRING (1.2946253 43.5664388, 1.2953098 43.5667168, 1.2953219 43.5667221)",,,,,,
316115105,Rue du 8 Mai 1945,residential,True,False,139.846,"LINESTRING (1.2946253 43.5664388, 1.2938694 43.56733, 1.2937165 43.5675103)",,,,,,
642835135,Avenue des Pyrénées,tertiary,False,False,42.996,"LINESTRING (1.2956907 43.5651455, 1.2957855 43.5651868, 1.2958245 43.5652038, 1.2961052 43.5653261, 1.296148 43.5653448)",30,,2,D 632,,
642835135,Avenue des Pyrénées,tertiary,False,True,72.044,"LINESTRING (1.2956907 43.5651455, 1.2954114 43.5650425, 1.2949004 43.5648425)",30,,2,D 632,,
717562710,Rue du 8 Mai 1945,living_street,False,True,25.605,"LINESTRING (1.2956907 43.5651455, 1.2956578 43.5651848, 1.2955257 43.5653423)",20,,,,,
309641237,Rue de l'Ancienne Gare,residential,True,False,138.58100000000002,"LINESTRING (1.2937165 43.5675103, 1.2940622 43.5676509, 1.2942801 43.5677396, 1.2944356 43.5677884, 1.2947359 43.567901, 1.2947651 43.5679107, 1.2950163 43.5679702, 1.2951251 43.5679839, 1.2952838 43.5679937)",50,,,,,
316115105,Rue du 8 Mai 1945,residential,True,False,116.775,"LINESTRING (1.2937165 43.5675103, 1.2930112 43.5683022, 1.2929729 43.5683624, 1.2929251 43.5683851)",,,,,,
23555237,Rue d'Aquitaine,residential,True,False,219.237,"LINESTRING (1.2916502 43.5662274, 1.2937165 43.5675103)",,,,,,
218016696,Rue du 11 Novembre 1918,tertiary,False,False,100.297,"LINESTRING (1.2916502 43.5662274, 1.2923906 43.5655023)",,,,D 42,,
218016696,Rue du 11 Novembre 1918,tertiary,False,True,100.297,"LINESTRING (1.2923906 43.5655023, 1.2916502 43.5662274)",,,,D 42,,
908430535,Rue de Beoulaygue,residential,True,False,67.205,"LINESTRING (1.2923906 43.5655023, 1.2931104 43.5658077)",,,,,,
963594525,Rue du 11 Novembre 1918,tertiary,False,False,6.197,"LINESTRING (1.2923906 43.5655023, 1.2924356 43.5654571)",,,,D 42,,
53815853,Rue de Beoulaygue,living_street,True,False,6.808,"LINESTRING (1.2968253 43.5673057, 1.2967408 43.5673057)",20,,,,,
"[617565403, 617565404, 361063135]",Rue des Écoles,tertiary,False,False,89.072,"LINESTRING (1.2968253 43.5673057, 1.2969614 43.5671594, 1.297123 43.5669831, 1.297184 43.5669129, 1.2972316 43.5668582, 1.2972893 43.5667873, 1.2973798 43.566711, 1.2974597 43.5666523)",30,,,,,
361063135,Rue des Écoles,tertiary,False,True,66.514,"LINESTRING (1.2968253 43.5673057, 1.2967685 43.5673851, 1.2967314 43.5674305, 1.2965249 43.5676948, 1.2964166 43.5678253)",30,,,,,
23555252,Rue du Prat Dessus,residential,False,True,66.64,"LINESTRING (1.2930548 43.5648017, 1.2930132 43.5647843, 1.2929783 43.5647696, 1.2923388 43.5645017)",,,,,,
174537850,Rue du 11 Novembre 1918,tertiary,True,False,88.318,"LINESTRING (1.2930548 43.5648017, 1.2930143 43.5648446, 1.2924356 43.5654571)",,,,D 42,,
174537848,Rue du Prat Dessus,residential,True,False,71.388,"LINESTRING (1.2952461 43.5657086, 1.2944775 43.5653892)",,,,,,
174537855,Rue du 8 Mai 1945,residential,True,False,95.365,"LINESTRING (1.2952461 43.5657086, 1.2946448 43.5664158, 1.2946253 43.5664388)",,,,,,
23555252,Rue du Prat Dessus,residential,False,False,66.64,"LINESTRING (1.2923388 43.5645017, 1.2929783 43.5647696, 1.2930132 43.5647843, 1.2930548 43.5648017)",,,,,,
23555273,Rue Paul Bernadot,residential,True,False,66.506,"LINESTRING (1.2923388 43.5645017, 1.2926843 43.5639994, 1.292707 43.5639664)",,,,,,
23555277,Rue de la République,residential,True,False,68.475,"LINESTRING (1.293761 43.5650924, 1.2941426 43.5646288, 1.2941588 43.5646091, 1.2941963 43.5645635)",,,,,,
174537848,Rue du Prat Dessus,residential,True,False,65.441,"LINESTRING (1.293761 43.5650924, 1.293078 43.5648113, 1.2930548 43.5648017)",,,,,,
174537847,Rue de la République,residential,True,False,95.258,"LINESTRING (1.2931104 43.5658077, 1.293761 43.5650924)",,,,,,
23555243,Rue de Beoulaygue,residential,True,False,140.79,"LINESTRING (1.2931104 43.5658077, 1.2933084 43.5658902, 1.2945361 43.5664016, 1.2946253 43.5664388)",,,,,,
23555278,Rue du Fer à Cheval,residential,True,False,22.654,"LINESTRING (1.2944775 43.5653892, 1.294616 43.5652119)",,,,,,
174537848,Rue du Prat Dessus,residential,True,False,28.641,"LINESTRING (1.2944775 43.5653892, 1.2941648 43.5652667)",,,,,,
642835135,Avenue des Pyrénées,tertiary,False,False,72.044,"LINESTRING (1.2949004 43.5648425, 1.2954114 43.5650425, 1.2956907 43.5651455)",30,,2,D 632,,
642835135,Avenue des Pyrénées,tertiary,False,True,64.66,"LINESTRING (1.2949004 43.5648425, 1.2942889 43.5646017, 1.2942522 43.5645866, 1.2941963 43.5645635)",30,,2,D 632,,
1124364227,Boulevard des Capelles,primary,False,False,78.35,"LINESTRING (1.295872 43.5636697, 1.2964482 43.5642373)",50,,2,,,
30907995,Boulevard des Capelles,primary,True,False,55.542,"LINESTRING (1.295872 43.5636697, 1.29564 43.5633465, 1.2956325 43.563336, 1.2956085 43.5632892, 1.2955827 43.5632418, 1.2955732 43.5632204)",50,,,,3,
30261585,Petite Rue Laurette,residential,True,False,94.72,"LINESTRING (1.2952609 43.5643974, 1.295872 43.5636697)",,,,,,
260460477,Rue Laurette,residential,True,False,72.679,"LINESTRING (1.2952609 43.5643974, 1.2960401 43.5647267)",,,,,,
23555284,Rue Laurette,residential,False,True,64.013,"LINESTRING (1.2952609 43.5643974, 1.294604 43.5641344, 1.2945655 43.564119)",,,,,,
23555285,Rue de la Pradette,residential,True,False,51.852999999999994,"LINESTRING (1.2967369 43.5650472, 1.297025 43.5647194, 1.2970496 43.564684, 1.2970732 43.56465)",,,,,,
23555285,Rue de la Pradette,residential,True,False,52.815,"LINESTRING (1.2963992 43.5654543, 1.2967369 43.5650472)",,,,,,
677408031,Avenue des Pyrénées,tertiary,False,False,11.031,"LINESTRING (1.2963992 43.5654543, 1.2965168 43.5655051)",30,,1,D 632,,
677408031,Avenue des Pyrénées,tertiary,False,True,23.62,"LINESTRING (1.2963992 43.5654543, 1.296148 43.5653448)",30,,1,D 632,,
106794945,Boulevard des Capelles,primary,False,False,55.578,"LINESTRING (1.2970732 43.56465, 1.2972524 43.5647358, 1.2973584 43.5647879, 1.2975831 43.5648874, 1.2976272 43.5649035, 1.2976588 43.564913)",50,,2,,,
106794945,Boulevard des Capelles,primary,False,True,68.707,"LINESTRING (1.2970732 43.56465, 1.2969494 43.5646036, 1.2967599 43.5644864, 1.2967435 43.5644762, 1.2964482 43.5642373)",50,,2,,,
677408031,Avenue des Pyrénées,tertiary,False,False,56.447,"LINESTRING (1.2965168 43.5655051, 1.2971343 43.5657449)",30,,1,D 632,,
677408031,Avenue des Pyrénées,tertiary,False,True,11.031,"LINESTRING (1.2965168 43.5655051, 1.2963992 43.5654543)",30,,1,D 632,,
23555296,Rue de la Palanque,living_street,True,False,70.137,"LINESTRING (1.2965168 43.5655051, 1.2962695 43.5658694, 1.2961326 43.5660711)",20,,,,,
307060029,Rue du Prat Dessus,living_street,True,False,53.731,"LINESTRING (1.2961326 43.5660711, 1.2961926 43.5660929, 1.2963143 43.5661372, 1.2963808 43.5661657, 1.2967133 43.5663082)",20,,,,,
1267696288,Rue du Prat Dessus,living_street,False,True,11.879999999999999,"LINESTRING (1.2961326 43.5660711, 1.296091 43.5660779, 1.2960448 43.5660595, 1.2960009 43.5660392)",20,,,,,
23555297,Rue du 8 Mai 1945,residential,True,False,63.581,"LINESTRING (1.2964482 43.5642373, 1.2960401 43.5647267)",,,,,,
1124364227,Boulevard des Capelles,primary,False,True,78.35,"LINESTRING (1.2964482 43.5642373, 1.295872 43.5636697)",50,,2,,,
106794945,Boulevard des Capelles,primary,False,False,68.70700000000001,"LINESTRING (1.2964482 43.5642373, 1.2967435 43.5644762, 1.2967599 43.5644864, 1.2969494 43.5646036, 1.2970732 43.56465)",50,,2,,,
260460477,Rue Laurette,residential,True,False,66.498,"LINESTRING (1.2960401 43.5647267, 1.2967369 43.5650472)",,,,,,
23555297,Rue du 8 Mai 1945,residential,True,False,54.416000000000004,"LINESTRING (1.2960401 43.5647267, 1.2957576 43.5650653, 1.2956907 43.5651455)",,,,,,
174537852,Rue du Prat Dessus,living_street,True,False,71.246,"LINESTRING (1.2960009 43.5660392, 1.2959515 43.5660031, 1.2957195 43.5659059, 1.2952461 43.5657086)",20,,,,,
1267696288,Rue du Prat Dessus,living_street,False,False,11.879999999999999,"LINESTRING (1.2960009 43.5660392, 1.2960448 43.5660595, 1.296091 43.5660779, 1.2961326 43.5660711)",20,,,,,
1018889990,Rue de Beoulaygue,living_street,False,False,4.778,"LINESTRING (1.2953734 43.5667434, 1.2953219 43.5667221)",20,,,,,
23555304,Place Frédéric Bombail,living_street,True,False,93.20599999999999,"LINESTRING (1.2953734 43.5667434, 1.2955832 43.5665079, 1.2957569 43.566313, 1.2958838 43.5661706, 1.2960009 43.5660392)",20,,,,3.5,
307060030,Rue de Beoulaygue,living_street,False,True,53.517,"LINESTRING (1.2953734 43.5667434, 1.2959214 43.5669661, 1.2959517 43.5669801)",20,,,,,
361063135,Rue des Écoles,tertiary,False,False,66.514,"LINESTRING (1.2964166 43.5678253, 1.2965249 43.5676948, 1.2967314 43.5674305, 1.2967685 43.5673851, 1.2968253 43.5673057)",30,,,,,
361063135,Rue des Écoles,tertiary,False,True,54.275000000000006,"LINESTRING (1.2964166 43.5678253, 1.296258 43.5680311, 1.2960863 43.5682507)",30,,,,,
"[23555344, 908431458, 908431459]",Rue des Tilleuls,residential,True,False,207.281,"LINESTRING (1.2964166 43.5678253, 1.2964732 43.5678489, 1.2968112 43.567982, 1.2972826 43.5681676, 1.2973324 43.5681961, 1.2974073 43.568239, 1.2974848 43.5682834, 1.2975434 43.5683089, 1.2981452 43.568535, 1.2985996 43.5687067, 1.2986615 43.5687301)",,,,,,
677408031,Avenue des Pyrénées,tertiary,False,False,5.848,"LINESTRING (1.2971343 43.5657449, 1.2971993 43.5657683)",30,,1,D 632,,
677408031,Avenue des Pyrénées,tertiary,False,True,56.447,"LINESTRING (1.2971343 43.5657449, 1.2965168 43.5655051)",30,,1,D 632,,
316499812,Rue Palanquette,residential,False,False,71.241,"LINESTRING (1.2971343 43.5657449, 1.2971084 43.5657854, 1.2967463 43.5662645, 1.2967133 43.5663082)",30,,,,,
307060029,Rue du Prat Dessus,living_street,True,False,54.172999999999995,"LINESTRING (1.2967133 43.5663082, 1.297043 43.5664375, 1.2972219 43.5665076, 1.2973047 43.56654)",20,,,,,
316499812,Rue Palanquette,residential,False,True,71.24099999999999,"LINESTRING (1.2967133 43.5663082, 1.2967463 43.5662645, 1.2971084 43.5657854, 1.2971343 43.5657449)",30,,,,,
62221441,Avenue des Pyrénées,tertiary,False,True,67.299,"LINESTRING (1.2986343 43.5663252, 1.2978972 43.5660405)",50,,2,D 632,,
23555370,Rue du Fournie,residential,False,False,72.11,"LINESTRING (1.2986343 43.5663252, 1.298217 43.566853, 1.2981894 43.5668879)",,,,,,
23555371,Rue du Cantou Caout,residential,True,False,116.27900000000001,"LINESTRING (1.2986343 43.5663252, 1.2993609 43.5654921, 1.2993785 43.5654689, 1.2994018 43.5654397)",,,,,,
62221441,Avenue des Pyrénées,tertiary,False,False,67.807,"LINESTRING (1.2986343 43.5663252, 1.29931 43.5666017, 1.2993666 43.5666257)",50,,2,D 632,,
23555370,Rue du Fournie,residential,False,True,72.11,"LINESTRING (1.2981894 43.5668879, 1.298217 43.566853, 1.2986343 43.5663252)",,,,,,
1018889992,Rue du Prat Dessus,residential,False,False,64.807,"LINESTRING (1.2981894 43.5668879, 1.2977795 43.5667212, 1.297642 43.5666838, 1.2975669 43.5666697, 1.2974597 43.5666523)",50,,2,,,
1018889992,Rue du Prat Dessus,residential,False,True,62.66,"LINESTRING (1.2981894 43.5668879, 1.2987081 43.5670767, 1.2988844 43.5671408)",50,,2,,,
30260437,Rue des Hortensias,residential,False,True,59.928,"LINESTRING (1.2994018 43.5654397, 1.2994212 43.5654097, 1.2994376 43.5653901, 1.2997403 43.5650531, 1.2997403 43.5649723)",,,,,6,
30907997,Boulevard des Capelles,primary,False,False,62.849,"LINESTRING (1.2994018 43.5654397, 1.2997461 43.5655313, 1.300044 43.5656096, 1.3001313 43.5656392)",50,,2,,,
30907997,Boulevard des Capelles,primary,False,True,76.074,"LINESTRING (1.2994018 43.5654397, 1.2992422 43.5653988, 1.2989449 43.5653236, 1.2986653 43.5652535, 1.2986113 43.5652399, 1.2985069 43.5652568)",50,,2,,,
30907997,Boulevard des Capelles,primary,False,False,155.493,"LINESTRING (1.3008227 43.5659727, 1.3009969 43.5660418, 1.3011608 43.5660929, 1.3019114 43.5662044, 1.302418 43.566249, 1.302692 43.5662751)",50,,2,,,
30907997,Boulevard des Capelles,primary,False,True,66.92699999999999,"LINESTRING (1.3008227 43.5659727, 1.3007531 43.5659375, 1.3003707 43.5657507, 1.3001313 43.5656392)",50,,2,,,
23560727,Rue du Cantou Tort,residential,True,False,52.574,"LINESTRING (1.2987721 43.5686478, 1.2988242 43.5686595, 1.2988698 43.568668, 1.2991715 43.5687635, 1.2993932 43.5687649)",,,,,,
307060033,Rue d'Encrabe,residential,True,False,143.52499999999998,"LINESTRING (1.2987721 43.5686478, 1.2993765 43.5677605, 1.2994946 43.5676007, 1.2995757 43.5675464, 1.2996117 43.5675161)",,,,,,
210393697,Rue de Quefes,residential,False,True,63.607,"LINESTRING (1.3027675 43.5696051, 1.3028799 43.5690389)",50,,,,,
23565895,Rue des Amandiers,residential,False,False,122.757,"LINESTRING (1.2982442 43.5681426, 1.2988012 43.5672709, 1.2988844 43.5671408)",,,,,,
1018889991,Rue du Prat Dessus,residential,False,True,6.423,"LINESTRING (1.2988844 43.5671408, 1.2989527 43.5671706)",50,,2,,,
23565895,Rue des Amandiers,residential,False,True,122.757,"LINESTRING (1.2988844 43.5671408, 1.2988012 43.5672709, 1.2982442 43.5681426)",,,,,,
1018889992,Rue du Prat Dessus,residential,False,False,62.66,"LINESTRING (1.2988844 43.5671408, 1.2987081 43.5670767, 1.2981894 43.5668879)",50,,2,,,
62221441,Avenue des Pyrénées,tertiary,False,True,158.17100000000002,"LINESTRING (1.3018352 43.5676078, 1.3016938 43.5675596, 1.3009137 43.5672403, 1.3005535 43.5670929, 1.3003333 43.5670028, 1.3001205 43.5669157)",50,,2,D 632,,
260444531,Rue de la Prairie,tertiary,True,False,13.963000000000001,"LINESTRING (1.3018352 43.5676078, 1.3018821 43.5675333, 1.3019406 43.5675227)",,,,D 632,,
23565907,,tertiary,False,False,16.756999999999998,"LINESTRING (1.3030795 43.5681126, 1.3030797 43.568023, 1.3030905 43.5679624)",,,,D 632,,
655104212,Avenue des Pyrénées,tertiary,False,True,48.24399999999999,"LINESTRING (1.3030795 43.5681126, 1.3030717 43.5681716, 1.3030666 43.5682066, 1.3030352 43.5683817, 1.303021 43.568423, 1.3029809 43.5685397)",,,,D 632,,
655104213,Rue Elie Wiesel,tertiary,True,False,114.935,"LINESTRING (1.3030795 43.5681126, 1.3029749 43.5680613, 1.3025956 43.567908, 1.3024211 43.5678391, 1.3018352 43.5676078)",50,,,D 632,,
30262195,Rue Châteaubriand,residential,False,False,56.213,"LINESTRING (1.3032151 43.5671267, 1.303849 43.5673379)",,,,,,
771627440,Rue du Touch,residential,False,False,90.28,"LINESTRING (1.3032151 43.5671267, 1.3032271 43.5669917, 1.3032605 43.5669009, 1.3035053 43.566537, 1.3035576 43.5664802, 1.303665 43.5664031)",,,,,,
771627440,Rue du Touch,residential,False,True,93.484,"LINESTRING (1.3032151 43.5671267, 1.3031498 43.5675304, 1.3030968 43.5678761, 1.3030905 43.5679624)",,,,,,
23574561,Rue Maubec,residential,True,False,43.676,"LINESTRING (1.2948906 43.5626215, 1.2948391 43.5626634, 1.2947703 43.5627424, 1.2947585 43.562756, 1.2945992 43.5629517)",,,,,,
847587755,Avenue des Martinets,primary,False,False,48.811,"LINESTRING (1.2948906 43.5626215, 1.2949371 43.5626595, 1.2952492 43.562975)",30,,,,,
"[627374234, 847587755]",Avenue des Martinets,primary,False,True,68.262,"LINESTRING (1.2948906 43.5626215, 1.2948731 43.5625898, 1.2945183 43.5622672, 1.2943542 43.5621496)",30,,,,,
