osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ref,lanes,access,junction
627538288,True,Rue du Tourniquet,tertiary,,False,14.46,"LINESTRING (-1.0137463 46.8673369, -1.0138053 46.8672772, -1.013818 46.8672545, -1.013832 46.8672222)",,,,
"[1128319281, 230569614]",False,Rue du Tourniquet,tertiary,30,False,272.097,"LINESTRING (-1.0137463 46.8673369, -1.0137429 46.867345, -1.0133544 46.8682749, -1.0132134 46.8686249, -1.0131687 46.8687435, -1.0131381 46.8688161, -1.0130236 46.8691045, -1.0129478 46.8693308, -1.0129369 46.8693753, -1.0129348 46.8694777, -1.0129363 46.8695147, -1.0129523 46.869586, -1.012976 46.8697077)",,,,
123959104,False,Rue des Bains Douches,residential,30,False,74.626,"LINESTRING (-1.012976 46.8697077, -1.0129342 46.8697101, -1.0128115 46.8697173, -1.012496 46.8697358, -1.0119979 46.8697649)",,,,
"[1128319281, 230569614]",False,Rue du Tourniquet,tertiary,30,True,272.097,"LINESTRING (-1.012976 46.8697077, -1.0129523 46.869586, -1.0129363 46.8695147, -1.0129348 46.8694777, -1.0129369 46.8693753, -1.0129478 46.8693308, -1.0130236 46.8691045, -1.0131381 46.8688161, -1.0131687 46.8687435, -1.0132134 46.8686249, -1.0133544 46.8682749, -1.0137429 46.867345, -1.0137463 46.8673369)",,,,
1128319283,False,Rue du Tourniquet,tertiary,30,False,77.684,"LINESTRING (-1.012976 46.8697077, -1.0130002 46.8697913, -1.0130607 46.8700159, -1.0131384 46.8702709, -1.0131817 46.8703919)",,,,
"[287840170, 62199323]",False,"['Cour de la Caserne', 'Impasse des Tanneurs']",residential,30,False,80.76400000000001,"LINESTRING (-1.0158078 46.8701043, -1.0160549 46.8700484, -1.0161747 46.870059, -1.0162451 46.8701776, -1.0163671 46.8702876, -1.0164403 46.870481)",,,,
1128319272,False,Rue du Pont de la Ville,residential,30,False,60.385,"LINESTRING (-1.0158078 46.8701043, -1.0158164 46.8700029, -1.015791 46.8698884, -1.0157444 46.8698202, -1.01557 46.8696)",,,,
287840291,True,Rue Neuve,living_street,,False,147.32400000000004,"LINESTRING (-1.0143007 46.8718159, -1.0142852 46.8719314, -1.0142259 46.8721484, -1.0141529 46.8724449, -1.0141241 46.8725435, -1.0140401 46.872872, -1.0140374 46.8729758, -1.0140347 46.8729971, -1.0140296 46.8730124, -1.0140058 46.8730544, -1.0139666 46.8730906, -1.013947 46.8731087)",,,,
62199335,True,Rue Guichet,residential,30,False,152.774,"LINESTRING (-1.0153764 46.8693507, -1.0154955 46.8692831, -1.0160192 46.8689858, -1.0166611 46.8686523, -1.016887 46.8685733, -1.0169886 46.8685377)",,1,,
377708914,False,Rue du Pont de la Ville,residential,30,False,211.497,"LINESTRING (-1.0153764 46.8693507, -1.0152295 46.8692174, -1.015102 46.8691013, -1.0149823 46.8689214, -1.0148939 46.8686324, -1.0148801 46.8685662, -1.0148541 46.8684962, -1.0148389 46.8684598, -1.0147226 46.8682101, -1.0145728 46.867973, -1.0144312 46.8678229, -1.0143227 46.8677241, -1.014237 46.867646)",,,,
"[1128319272, 377708914]",False,Rue du Pont de la Ville,residential,30,True,31.387999999999998,"LINESTRING (-1.0153764 46.8693507, -1.0155229 46.8695376, -1.0155351 46.8695553, -1.01557 46.8696)",,,,
62199345,False,Rue Guynemer,residential,30,False,59.164,"LINESTRING (-1.0180832 46.8735584, -1.018181 46.8736928, -1.0182021 46.8737062, -1.0182296 46.8737021, -1.0182999 46.8736782, -1.0183252 46.8736614, -1.0183217 46.8736419, -1.0182422 46.8735325, -1.018219 46.8735177, -1.0181853 46.8735237, -1.0180832 46.8735584)",,,,
62199345,False,Rue Guynemer,residential,30,True,59.164,"LINESTRING (-1.0180832 46.8735584, -1.0181853 46.8735237, -1.018219 46.8735177, -1.0182422 46.8735325, -1.0183217 46.8736419, -1.0183252 46.8736614, -1.0182999 46.8736782, -1.0182296 46.8737021, -1.0182021 46.8737062, -1.018181 46.8736928, -1.0180832 46.8735584)",,,,
660207101,False,Rue Guynemer,residential,30,True,69.642,"LINESTRING (-1.0180832 46.8735584, -1.0179914 46.8735836, -1.0173774 46.8738005, -1.0173408 46.8738175, -1.0172942 46.8738635)",,,,
62199350,True,Rue Jean Huteau,living_street,,False,36.694,"LINESTRING (-1.0147558 46.8719259, -1.0143007 46.8718159)",,,,
171379544,False,Rue de la Voute,living_street,,False,44.49,"LINESTRING (-1.0147558 46.8719259, -1.0147515 46.8715258)",,,,
62199351,False,Rue Jean Mermoz,residential,30,False,64.027,"LINESTRING (-1.0182287 46.8743406, -1.0181659 46.8744163, -1.0178371 46.874768, -1.017751 46.8748084)",,,,
62199351,False,Rue Jean Mermoz,residential,30,True,99.287,"LINESTRING (-1.0182287 46.8743406, -1.0183787 46.8742834, -1.019006 46.8740643, -1.019213 46.8739931, -1.019332 46.8739522, -1.0193901 46.8739322)",,,,
124108234,False,Rue Saint-Exupéry,residential,30,False,88.73899999999999,"LINESTRING (-1.0182287 46.8743406, -1.0181908 46.8743272, -1.0179256 46.8741938, -1.0176964 46.8740654, -1.0174048 46.8739143, -1.0172942 46.8738635)",,,,
660207080,False,Rue Saint-Exupéry,residential,30,True,69.779,"LINESTRING (-1.0182287 46.8743406, -1.018272 46.874357, -1.0183482 46.8743939, -1.0185607 46.8745041, -1.0185977 46.8745259, -1.0188871 46.8746768, -1.0189737 46.8747044)",,,,
171383239,True,Rue de la Demoiselle,residential,30,False,134.698,"LINESTRING (-1.0169886 46.8685377, -1.0171673 46.8683875, -1.0171967 46.8683628, -1.0172344 46.8683195, -1.0173451 46.8681921, -1.017546 46.867873, -1.0176408 46.8677036, -1.0177535 46.8675415, -1.0177874 46.8674659)",,1,,
377724568,False,Rue Guichet,residential,30,False,138.51200000000003,"LINESTRING (-1.0169886 46.8685377, -1.0172515 46.8685647, -1.0183608 46.8686355, -1.0185795 46.8686189, -1.0187912 46.8685732)",,,,
62199326,False,Rue du Château Gaillard,residential,30,False,62.266000000000005,"LINESTRING (-1.0196539 46.8711211, -1.0200953 46.8711231, -1.0202122 46.8710554, -1.0204362 46.8710655)",,,,
62199328,False,Rue du Château Gaillard,residential,30,False,80.881,"LINESTRING (-1.0196539 46.8711211, -1.019321 46.8711252, -1.0192192 46.8711967, -1.0192124 46.8714947, -1.0191911 46.8715956)",,,,
759397075,False,Rue du Château Gaillard,residential,30,False,89.52800000000002,"LINESTRING (-1.0196539 46.8711211, -1.0196603 46.8711778, -1.0197133 46.8712639, -1.0197133 46.8715312, -1.0196537 46.871584, -1.0193886 46.871581, -1.0193555 46.8715961, -1.0192515 46.8715966, -1.0191911 46.8715956)",,,,
62199328,False,Rue du Château Gaillard,residential,30,True,85.78999999999998,"LINESTRING (-1.0196539 46.8711211, -1.0196442 46.8708781, -1.0196303 46.8705311, -1.0196043 46.8704577, -1.0195812 46.8703842, -1.0195723 46.8703542)",,,,
62199326,False,Rue du Château Gaillard,residential,30,True,62.266000000000005,"LINESTRING (-1.0204362 46.8710655, -1.0202122 46.8710554, -1.0200953 46.8711231, -1.0196539 46.8711211)",,,,
4672599,True,Rue de l'Église,secondary,20,False,36.323,"LINESTRING (-1.0147541 46.871092, -1.0142769 46.8711087)",D 755,,,
440952063,False,Rue de la Voute,residential,,True,29.412,"LINESTRING (-1.0147541 46.871092, -1.0147569 46.8713565)",,,no,
1007417157,True,Rue du Clos Saint-Pierre,living_street,,False,26.541999999999998,"LINESTRING (-1.0147541 46.871092, -1.0147462 46.8710493, -1.0147242 46.8708975, -1.0147859 46.8708886)",,,,
62199338,True,Rue de l'Arceau,residential,30,False,92.803,"LINESTRING (-1.016506 46.8721364, -1.0163499 46.8721621, -1.0158476 46.872155, -1.0154584 46.8720715, -1.0153832 46.8720565, -1.0153144 46.8720429)",,1,,
171380352,True,Rue Gate Bourse,residential,30,False,137.89,"LINESTRING (-1.016506 46.8721364, -1.0164642 46.8722374, -1.0162848 46.8726317, -1.0161628 46.8729778, -1.0160261 46.873257, -1.0159817 46.873322)",,1,,
684005238,False,Rue de Clisson,tertiary,30,False,57.086,"LINESTRING (-1.0198502 46.8745614, -1.0201895 46.8750194)",,,,
660207441,False,Rue de la Chesnaie,residential,30,False,68.653,"LINESTRING (-1.0198502 46.8745614, -1.0197944 46.8745792, -1.0194049 46.8746337, -1.0191041 46.8746756, -1.0189737 46.8747044)",,,,
684005238,False,Rue de Clisson,tertiary,30,True,58.108,"LINESTRING (-1.0198502 46.8745614, -1.0196098 46.8742406, -1.0195037 46.8740956)",,,,
62199314,False,Rue Albert Deman,residential,30,True,57.034,"LINESTRING (-1.0190315 46.8690591, -1.0187912 46.8685732)",,,,
62199314,False,Rue Albert Deman,residential,30,False,66.905,"LINESTRING (-1.0190315 46.8690591, -1.0186862 46.8691594, -1.0186444 46.8691793, -1.0186259 46.8692023, -1.0186228 46.8692307, -1.0186969 46.8694196, -1.0187035 46.8694795)",,,,
93262521,False,,residential,30,False,32.043,"LINESTRING (-1.0190315 46.8690591, -1.0190802 46.8690594, -1.0191835 46.8690613, -1.0192327 46.8690703, -1.0192602 46.8690836, -1.0192763 46.8691024, -1.0193346 46.8691991)",,,,
62199314,False,Rue Albert Deman,residential,30,False,57.034,"LINESTRING (-1.0187912 46.8685732, -1.0190315 46.8690591)",,,,
377724568,False,Rue Guichet,residential,30,True,138.512,"LINESTRING (-1.0187912 46.8685732, -1.0185795 46.8686189, -1.0183608 46.8686355, -1.0172515 46.8685647, -1.0169886 46.8685377)",,,,
62199314,False,Rue Albert Deman,residential,30,True,66.905,"LINESTRING (-1.0187035 46.8694795, -1.0186969 46.8694196, -1.0186228 46.8692307, -1.0186259 46.8692023, -1.0186444 46.8691793, -1.0186862 46.8691594, -1.0190315 46.8690591)",,,,
62199325,False,Rue Bleriot,residential,30,False,182.368,"LINESTRING (-1.0155993 46.8741117, -1.0165808 46.8743355, -1.0166209 46.8743457, -1.0169015 46.8744715, -1.0171663 46.8745841, -1.0176758 46.8747973, -1.017751 46.8748084)",,,,
377727351,False,Rue Gate Bourse,residential,30,True,92.524,"LINESTRING (-1.0155993 46.8741117, -1.0159389 46.873392, -1.0159817 46.873322)",,,,
684005238,False,Rue de Clisson,tertiary,30,False,58.108,"LINESTRING (-1.0195037 46.8740956, -1.0196098 46.8742406, -1.0198502 46.8745614)",,,,
684005238,False,Rue de Clisson,tertiary,30,True,20.116,"LINESTRING (-1.0195037 46.8740956, -1.0194469 46.8740139, -1.0193901 46.8739322)",,,,
62199344,True,Rue Saint-Jacques,residential,30,False,148.115,"LINESTRING (-1.0165492 46.8708442, -1.0165672 46.8708864, -1.0167431 46.8712987, -1.0167493 46.8714378, -1.0167395 46.871515, -1.0167299 46.8715618, -1.0165813 46.8719499, -1.0165386 46.8720613, -1.016506 46.8721364)",,1,,
441120291,False,Rue du Brandon,secondary,30,False,72.965,"LINESTRING (-1.0165492 46.8708442, -1.0165078 46.8708522, -1.0157748 46.8709802, -1.0156611 46.871, -1.0156196 46.8710076)",,,,
441120292,False,Rue du Brandon,secondary,30,True,34.518,"LINESTRING (-1.0165492 46.8708442, -1.0169068 46.8707907, -1.0169628 46.8707808, -1.016992 46.8707756)",,,,
"[173526073, 124108234]",False,Rue Saint-Exupéry,residential,30,False,121.76400000000001,"LINESTRING (-1.0172942 46.8738635, -1.0172727 46.873855, -1.0172442 46.8738529, -1.0171889 46.8738592, -1.0171393 46.8738583, -1.017091 46.8738456, -1.0169359 46.8737655, -1.0168707 46.8737318, -1.0168532 46.8736994, -1.0168422 46.8736521, -1.0168245 46.8736289, -1.016757 46.8735987, -1.0165303 46.8735077, -1.0161273 46.8733661, -1.0159817 46.873322)",,,,
124108234,False,Rue Saint-Exupéry,residential,30,True,88.73899999999999,"LINESTRING (-1.0172942 46.8738635, -1.0174048 46.8739143, -1.0176964 46.8740654, -1.0179256 46.8741938, -1.0181908 46.8743272, -1.0182287 46.8743406)",,,,
660207101,False,Rue Guynemer,residential,30,False,69.642,"LINESTRING (-1.0172942 46.8738635, -1.0173408 46.8738175, -1.0173774 46.8738005, -1.0179914 46.8735836, -1.0180832 46.8735584)",,,,
62199350,True,Rue Jean Huteau,living_street,,False,44.412,"LINESTRING (-1.0153144 46.8720429, -1.0152001 46.8720202, -1.0147558 46.8719259)",,,,
171379548,False,Grande Rue,secondary,30,False,111.25500000000001,"LINESTRING (-1.0153144 46.8720429, -1.0153696 46.8719751, -1.0153713 46.8716957, -1.0153723 46.871543, -1.0153688 46.8713904, -1.0153633 46.8711453, -1.0153627 46.8710522)",,,,
295728614,False,Rue de Saumur,secondary,30,True,160.857,"LINESTRING (-1.0153144 46.8720429, -1.015289 46.8721051, -1.0151702 46.8725706, -1.0150933 46.8728374, -1.0149754 46.8731788, -1.0149313 46.8732687, -1.014884 46.8733615, -1.0148003 46.8734357)",,,,
62199351,False,Rue Jean Mermoz,residential,30,False,99.28699999999999,"LINESTRING (-1.0193901 46.8739322, -1.019332 46.8739522, -1.019213 46.8739931, -1.019006 46.8740643, -1.0183787 46.8742834, -1.0182287 46.8743406)",,,,
684005238,False,Rue de Clisson,tertiary,30,False,20.116,"LINESTRING (-1.0193901 46.8739322, -1.0194469 46.8740139, -1.0195037 46.8740956)",,,,
684005238,False,Rue de Clisson,tertiary,30,True,147.476,"LINESTRING (-1.0193901 46.8739322, -1.0191737 46.8736288, -1.0188337 46.8731726, -1.0185578 46.8728211, -1.018504 46.8727525)",,,,
441120291,False,Rue du Brandon,secondary,30,False,20.149,"LINESTRING (-1.0156196 46.8710076, -1.0153627 46.8710522)",,,,
441120291,False,Rue du Brandon,secondary,30,True,72.96499999999999,"LINESTRING (-1.0156196 46.8710076, -1.0156611 46.871, -1.0157748 46.8709802, -1.0165078 46.8708522, -1.0165492 46.8708442)",,,,
1128319269,True,Rue du Pont de la Ville,residential,30,False,25.782,"LINESTRING (-1.0156196 46.8710076, -1.0156099 46.8709627, -1.0155793 46.8707774)",,,,
171379544,False,Rue de la Voute,living_street,,True,44.49,"LINESTRING (-1.0147515 46.8715258, -1.0147558 46.8719259)",,,,
62199328,False,Rue du Château Gaillard,residential,30,True,98.117,"LINESTRING (-1.018986 46.8724667, -1.0189986 46.8724229, -1.019135 46.8718617, -1.0191911 46.8715956)",,,,
94347875,False,Rue de Beaurepaire,tertiary,30,False,219.66899999999998,"LINESTRING (-1.018986 46.8724667, -1.019348 46.8725578, -1.0196805 46.8726632, -1.0198179 46.8727207, -1.0199979 46.8727961, -1.0205277 46.8730179, -1.020729 46.873091, -1.0214384 46.8733552, -1.0215336 46.8733905)",,,,
94347875,False,Rue de Beaurepaire,tertiary,30,True,68.36800000000001,"LINESTRING (-1.018986 46.8724667, -1.018491 46.8723625, -1.0183999 46.8723457, -1.0183219 46.8723283, -1.018244 46.8723272, -1.0181366 46.8722807)",,,,
94347875,False,Rue de Beaurepaire,tertiary,30,True,219.669,"LINESTRING (-1.0215336 46.8733905, -1.0214384 46.8733552, -1.020729 46.873091, -1.0205277 46.8730179, -1.0199979 46.8727961, -1.0198179 46.8727207, -1.0196805 46.8726632, -1.019348 46.8725578, -1.018986 46.8724667)",,,,
"[1128319266, 171379542]",True,Rue de la Bienfaisance,living_street,,False,95.174,"LINESTRING (-1.0130616 46.8718468, -1.0132886 46.8718626, -1.0135172 46.8718595, -1.0138789 46.8718161, -1.0139668 46.8718099, -1.0141902 46.8717941, -1.0143007 46.8718159)",,,,
171379547,True,Grande Rue Saint-Blaise,secondary,30,False,85.02600000000001,"LINESTRING (-1.0130616 46.8718468, -1.0130058 46.8721496, -1.0129136 46.872341, -1.0128103 46.8725891)",,,,
4672599,True,Rue de l'Église,secondary,20,False,82.597,"LINESTRING (-1.0142769 46.8711087, -1.013399 46.8711579, -1.0133337 46.8711575, -1.0131933 46.8711567)",D 755,,,
62199316,True,Rue du Marché,living_street,,False,78.69200000000001,"LINESTRING (-1.0142769 46.8711087, -1.0143056 46.871514, -1.0143007 46.8718159)",,,,
94347875,False,Rue de Beaurepaire,tertiary,30,False,68.368,"LINESTRING (-1.0181366 46.8722807, -1.018244 46.8723272, -1.0183219 46.8723283, -1.0183999 46.8723457, -1.018491 46.8723625, -1.018986 46.8724667)",,,,
377727350,True,Rue de l'Arceau,residential,30,False,125.501,"LINESTRING (-1.0181366 46.8722807, -1.0180524 46.8722829, -1.0179661 46.8722757, -1.0170462 46.8721594, -1.0166591 46.8721317, -1.016634 46.8721306, -1.0165567 46.8721272, -1.016506 46.8721364)",,1,,
441120293,False,Rue de Clisson,tertiary,30,True,182.715,"LINESTRING (-1.0181366 46.8722807, -1.0175919 46.8715307, -1.0175635 46.8714951, -1.01741 46.8712863, -1.0173745 46.871238, -1.0171253 46.8708991, -1.017082 46.8708366, -1.0170639 46.8708103)",,,,
684005238,False,Rue de Clisson,tertiary,30,False,59.449,"LINESTRING (-1.0181366 46.8722807, -1.0181857 46.8723359, -1.0182408 46.8724116, -1.0183459 46.8725473, -1.018504 46.8727525)",,,,
"[173526073, 124108234]",False,Rue Saint-Exupéry,residential,30,True,121.76400000000001,"LINESTRING (-1.0159817 46.873322, -1.0161273 46.8733661, -1.0165303 46.8735077, -1.016757 46.8735987, -1.0168245 46.8736289, -1.0168422 46.8736521, -1.0168532 46.8736994, -1.0168707 46.8737318, -1.0169359 46.8737655, -1.017091 46.8738456, -1.0171393 46.8738583, -1.0171889 46.8738592, -1.0172442 46.8738529, -1.0172727 46.873855, -1.0172942 46.8738635)",,,,
377727351,False,Rue Gate Bourse,residential,30,False,92.524,"LINESTRING (-1.0159817 46.873322, -1.0159389 46.873392, -1.0155993 46.8741117)",,,,
62199328,False,Rue du Château Gaillard,residential,30,False,85.78999999999999,"LINESTRING (-1.0195723 46.8703542, -1.0195812 46.8703842, -1.0196043 46.8704577, -1.0196303 46.8705311, -1.0196442 46.8708781, -1.0196539 46.8711211)",,,,
171385282,False,Rue du Brandon,secondary,30,False,192.59300000000002,"LINESTRING (-1.0195723 46.8703542, -1.0192678 46.8703885, -1.0187697 46.8704706, -1.0186829 46.8704863, -1.0186188 46.8705106, -1.0181793 46.8705786, -1.0173204 46.8707114, -1.0172843 46.8707173, -1.0171563 46.870747, -1.017113 46.8707575)",,,,
171385282,False,Rue du Brandon,secondary,30,True,50.778,"LINESTRING (-1.0195723 46.8703542, -1.019617 46.8703477, -1.0197796 46.8703237, -1.0200866 46.8702801, -1.020226 46.8702603)",,,,
552062661,False,Rue de la Fontaine du Jeu,residential,30,False,12.911,"LINESTRING (-1.011343 46.8740198, -1.0113106 46.8740388, -1.0112742 46.8740525, -1.0112411 46.874056, -1.011189 46.8740565)",,,,
181649978,False,Rue Saint-Étienne,residential,30,False,61.264,"LINESTRING (-1.011189 46.8740565, -1.01117 46.8741458, -1.0111434 46.8742033, -1.0110993 46.8742734, -1.0109192 46.8744895, -1.0108643 46.8745549)",,,,
552062661,False,Rue de la Fontaine du Jeu,residential,30,True,12.911000000000001,"LINESTRING (-1.011189 46.8740565, -1.0112411 46.874056, -1.0112742 46.8740525, -1.0113106 46.8740388, -1.011343 46.8740198)",,,,
"[1126340776, 818055308, 377708301, 660207406, 660207410, 660207413]",False,Rue Saint-Étienne,residential,30,True,228.046,"LINESTRING (-1.011189 46.8740565, -1.0111888 46.8740055, -1.0111796 46.8739253, -1.011162 46.8738584, -1.0111394 46.8738091, -1.0110945 46.8737382, -1.0110446 46.8736867, -1.0110158 46.873657, -1.0109744 46.8736263, -1.0109561 46.8736127, -1.0108691 46.8735618, -1.010783 46.8735236, -1.0105051 46.8734045, -1.0104805 46.8733925, -1.010357 46.873344, -1.0102537 46.8732943, -1.0102032 46.8732569, -1.0101156 46.8731681, -1.0100608 46.873059, -1.0100629 46.8729379, -1.0100655 46.872874, -1.0100733 46.8728158, -1.0100811 46.8727574, -1.0101061 46.8725361, -1.0101156 46.8724279, -1.0101026 46.8723464)",,,,
62199325,False,Rue Bleriot,residential,30,True,182.368,"LINESTRING (-1.017751 46.8748084, -1.0176758 46.8747973, -1.0171663 46.8745841, -1.0169015 46.8744715, -1.0166209 46.8743457, -1.0165808 46.8743355, -1.0155993 46.8741117)",,,,
62199351,False,Rue Jean Mermoz,residential,30,False,89.21700000000001,"LINESTRING (-1.017751 46.8748084, -1.0177489 46.8748387, -1.0177468 46.8748762, -1.017181 46.8755006)",,,,
62199351,False,Rue Jean Mermoz,residential,30,True,64.027,"LINESTRING (-1.017751 46.8748084, -1.0178371 46.874768, -1.0181659 46.8744163, -1.0182287 46.8743406)",,,,
92920518,False,,residential,30,False,73.178,"LINESTRING (-1.01557 46.8696, -1.0155334 46.8696119, -1.0151816 46.8698481, -1.0150541 46.8699094, -1.0148878 46.8699754, -1.0148575 46.8699935, -1.0148418 46.8700191)",,,,
"[1128319272, 377708914]",False,Rue du Pont de la Ville,residential,30,False,31.387999999999998,"LINESTRING (-1.01557 46.8696, -1.0155351 46.8695553, -1.0155229 46.8695376, -1.0153764 46.8693507)",,,,
1128319272,False,Rue du Pont de la Ville,residential,30,True,60.385000000000005,"LINESTRING (-1.01557 46.8696, -1.0157444 46.8698202, -1.015791 46.8698884, -1.0158164 46.8700029, -1.0158078 46.8701043)",,,,
"[1128319289, 1007171565]",False,Rue du Tourniquet,tertiary,30,False,85.45599999999999,"LINESTRING (-1.0131817 46.8703919, -1.0132046 46.8704718, -1.0132286 46.8705808, -1.0132328 46.8706531, -1.0132269 46.8708136, -1.0132058 46.8710825, -1.0131933 46.8711567)",,,,
1128319283,False,Rue du Tourniquet,tertiary,30,True,77.684,"LINESTRING (-1.0131817 46.8703919, -1.0131384 46.8702709, -1.0130607 46.8700159, -1.0130002 46.8697913, -1.012976 46.8697077)",,,,
92920518,False,,residential,30,True,73.17800000000001,"LINESTRING (-1.0148418 46.8700191, -1.0148575 46.8699935, -1.0148878 46.8699754, -1.0150541 46.8699094, -1.0151816 46.8698481, -1.0155334 46.8696119, -1.01557 46.8696)",,,,
171382639,False,Rue de Newtown,residential,30,False,42.467,"LINESTRING (-1.0148418 46.8700191, -1.0147196 46.870017, -1.0146309 46.8700257, -1.0145591 46.8700432, -1.0145284 46.8700754, -1.0145154 46.8701167, -1.0145061 46.8702208)",,,,
171382233,True,Rue Basse des Halles,living_street,,False,61.567,"LINESTRING (-1.0147859 46.8708886, -1.0155793 46.8707774)",,,,
92920909,True,Rue du Clos Saint-Pierre,residential,30,False,103.66100000000003,"LINESTRING (-1.0147859 46.8708886, -1.0146587 46.8704363, -1.0146571 46.8704138, -1.0146707 46.8703597, -1.014682 46.8703424, -1.0147771 46.870276, -1.0148133 46.8702522, -1.014838 46.870236, -1.0148641 46.8702118, -1.01487 46.8701882, -1.0148693 46.8701743, -1.0148665 46.8701149, -1.0148418 46.8700191)",,1,,
"[62199354, 1128319268]",True,Rue du Pont de la Ville,residential,30,False,78.879,"LINESTRING (-1.0155793 46.8707774, -1.0155708 46.8706813, -1.0155674 46.8706441, -1.0155731 46.8704675, -1.0156263 46.8703605, -1.0156834 46.8702671, -1.015786 46.8701538, -1.0158078 46.8701043)",,,,
123959104,False,Rue des Bains Douches,residential,30,True,74.626,"LINESTRING (-1.0119979 46.8697649, -1.012496 46.8697358, -1.0128115 46.8697173, -1.0129342 46.8697101, -1.012976 46.8697077)",,,,
660207326,True,Rue des Bains Douches,residential,30,False,58.57699999999999,"LINESTRING (-1.0119979 46.8697649, -1.011888 46.8697652, -1.0114564 46.8697826, -1.0114111 46.8697922, -1.011355 46.8698088, -1.0112667 46.8698641)",,,,
"[660207329, 1128319284]",True,Rue des Bains Douches,residential,30,False,57.11200000000001,"LINESTRING (-1.0112667 46.8698641, -1.0113303 46.8698556, -1.011405 46.8698538, -1.0116393 46.8698428, -1.0117762 46.869806, -1.0119151 46.8697824, -1.0119979 46.8697649)",,,,
660207331,False,Rue des Bains Douches,residential,30,False,41.308,"LINESTRING (-1.0112667 46.8698641, -1.011204 46.8699046, -1.0110327 46.8700117, -1.0109965 46.8700344, -1.0109619 46.8700449, -1.0108646 46.8700452, -1.010824 46.8700431)",,,,
660207331,False,Rue des Bains Douches,residential,30,True,41.308,"LINESTRING (-1.010824 46.8700431, -1.0108646 46.8700452, -1.0109619 46.8700449, -1.0109965 46.8700344, -1.0110327 46.8700117, -1.011204 46.8699046, -1.0112667 46.8698641)",,,,
1007171564,False,Rue de la Prise d'Eau,residential,30,True,43.985,"LINESTRING (-1.010824 46.8700431, -1.0107882 46.8701132, -1.0106503 46.8703261, -1.0106152 46.8703801, -1.0105979 46.870407)",,,,
627538287,True,Rue du 8 Mai 1945,residential,30,False,11.7,"LINESTRING (-1.0136258 46.867118, -1.0137227 46.8671546, -1.0137605 46.8671689)",,,,
