osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,tunnel,access
26155583,False,,,residential,,False,140.63400000000001,"LINESTRING (3.011159 42.7015181, 3.0116026 42.7014936, 3.0120103 42.701502, 3.0121217 42.7014713, 3.0122792 42.7013477, 3.0123882 42.7011726, 3.0124749 42.7009949)",Rue del Granger,,,
26155576,False,,,residential,,False,30.245,"LINESTRING (3.0104323 42.7015111, 3.0104623 42.7017822)",Impasse del Carreter,,,
26155575,False,,,residential,,False,59.638999999999996,"LINESTRING (3.0104323 42.7015111, 3.0109141 42.7014925, 3.011159 42.7015181)",Rue de la Mossenya,,,
26155575,False,,,residential,,True,64.244,"LINESTRING (3.0104323 42.7015111, 3.0101099 42.7015298, 3.009932 42.7015161, 3.0097228 42.7014904, 3.0096552 42.7014726)",Rue de la Mossenya,,,
26155576,False,,,residential,,True,30.245,"LINESTRING (3.0104623 42.7017822, 3.0104323 42.7015111)",Impasse del Carreter,,,
26155588,False,,,residential,,True,127.927,"LINESTRING (3.0113795 42.7009011, 3.0113804 42.7008555, 3.0114129 42.7006719, 3.0113741 42.7005854, 3.0107521 42.700024, 3.0106867 42.699931)",Rue de la Colla,,,
481859604,False,,,residential,,False,90.455,"LINESTRING (3.0113795 42.7009011, 3.0117634 42.7009094, 3.0121037 42.7009308, 3.0124749 42.7009949)",Avenue des Hauts de Canet,,,
481859604,False,,,residential,,True,120.18299999999999,"LINESTRING (3.0113795 42.7009011, 3.0113508 42.7009039, 3.0112999 42.7009089, 3.0112677 42.7009125, 3.0109486 42.7009484, 3.0105738 42.7010205, 3.0101955 42.7010688, 3.009932 42.7010745)",Avenue des Hauts de Canet,,,
481859604,False,,,residential,,False,23.674,"LINESTRING (3.0128243 42.7010703, 3.013092 42.7011517)",Avenue des Hauts de Canet,,,
481859604,False,,,residential,,True,29.758,"LINESTRING (3.0128243 42.7010703, 3.0124749 42.7009949)",Avenue des Hauts de Canet,,,
481859608,False,,,residential,,True,49.41,"LINESTRING (3.0128243 42.7010703, 3.0128422 42.7010174, 3.012963 42.7006378)",Rue del Espigolaire,,,
26155579,True,1,,residential,,False,31.707,"LINESTRING (3.0153077 42.7020415, 3.0154306 42.702185, 3.0155436 42.7022654)",Avenue des Hauts de Canet,,,
"[481859604, 1168243591]",False,,,residential,,True,146.289,"LINESTRING (3.0153077 42.7020415, 3.0152826 42.7019957, 3.0152627 42.7019585, 3.0151844 42.7018645, 3.0151296 42.7018152, 3.0149907 42.7017565, 3.0147166 42.7016617, 3.0146205 42.7016284, 3.0143127 42.7015285, 3.0141542 42.7014771, 3.0138314 42.7013723)",Avenue des Hauts de Canet,,,
26140399,True,2,,primary,50,False,27.750999999999998,"LINESTRING (3.0155436 42.7022654, 3.0156563 42.702273, 3.0157657 42.7022946, 3.0158684 42.7023295)",Rond-Point Charles de Gaulle,roundabout,,
26140399,True,2,,primary,50,False,30.619,"LINESTRING (3.0151876 42.7023401, 3.0152991 42.7022987, 3.0154192 42.7022735, 3.0155436 42.7022654)",Rond-Point Charles de Gaulle,roundabout,,
26155577,True,1,,residential,50,False,35.528,"LINESTRING (3.0151876 42.7023401, 3.0152713 42.702244, 3.0153018 42.7021567, 3.0153077 42.7020415)",Avenue des Hauts de Canet,,,
26155580,False,,,residential,,False,28.073,"LINESTRING (3.0109582 42.7021934, 3.0109888 42.7020837, 3.0110286 42.7019463)",Rue du Vailet,,,
26155580,False,,,residential,,False,48.792,"LINESTRING (3.0110286 42.7019463, 3.011159 42.7015181)",Rue du Vailet,,,
26155580,False,,,residential,,True,28.073,"LINESTRING (3.0110286 42.7019463, 3.0109888 42.7020837, 3.0109582 42.7021934)",Rue du Vailet,,,
26155581,False,,,residential,,False,88.029,"LINESTRING (3.0110286 42.7019463, 3.0119456 42.7020922, 3.0120058 42.7021218, 3.0120299 42.7021674)",Impasse del Trempe,,,
26155581,False,,,residential,,True,88.029,"LINESTRING (3.0120299 42.7021674, 3.0120058 42.7021218, 3.0119456 42.7020922, 3.0110286 42.7019463)",Impasse del Trempe,,,
481859604,False,,,residential,,False,29.758,"LINESTRING (3.0124749 42.7009949, 3.0128243 42.7010703)",Avenue des Hauts de Canet,,,
26155583,False,,,residential,,True,140.63400000000001,"LINESTRING (3.0124749 42.7009949, 3.0123882 42.7011726, 3.0122792 42.7013477, 3.0121217 42.7014713, 3.0120103 42.701502, 3.0116026 42.7014936, 3.011159 42.7015181)",Rue del Granger,,,
481859604,False,,,residential,,True,90.455,"LINESTRING (3.0124749 42.7009949, 3.0121037 42.7009308, 3.0117634 42.7009094, 3.0113795 42.7009011)",Avenue des Hauts de Canet,,,
26155584,False,,,residential,,False,101.10999999999999,"LINESTRING (3.0124132 42.7018788, 3.0125471 42.7018389, 3.0128486 42.7015565, 3.0129922 42.7013645, 3.013092 42.7011517)",Impasse del Bouyer,,,
481859604,False,,,residential,,True,23.674,"LINESTRING (3.013092 42.7011517, 3.0128243 42.7010703)",Avenue des Hauts de Canet,,,
26155584,False,,,residential,,True,101.11,"LINESTRING (3.013092 42.7011517, 3.0129922 42.7013645, 3.0128486 42.7015565, 3.0125471 42.7018389, 3.0124132 42.7018788)",Impasse del Bouyer,,,
481859604,False,,,residential,,False,65.215,"LINESTRING (3.013092 42.7011517, 3.0132285 42.7011933, 3.0137614 42.7013532, 3.0138314 42.7013723)",Avenue des Hauts de Canet,,,
26155585,False,,,residential,,True,68.55799999999999,"LINESTRING (3.0138314 42.7013723, 3.013848 42.7013249, 3.013899 42.7012046, 3.0139518 42.7009383, 3.0139856 42.7007676)",Boulevard de la Llobere,,,
"[481859604, 1168243591]",False,,,residential,,False,146.28900000000002,"LINESTRING (3.0138314 42.7013723, 3.0141542 42.7014771, 3.0143127 42.7015285, 3.0146205 42.7016284, 3.0147166 42.7016617, 3.0149907 42.7017565, 3.0151296 42.7018152, 3.0151844 42.7018645, 3.0152627 42.7019585, 3.0152826 42.7019957, 3.0153077 42.7020415)",Avenue des Hauts de Canet,,,
481859604,False,,,residential,,True,65.215,"LINESTRING (3.0138314 42.7013723, 3.0137614 42.7013532, 3.0132285 42.7011933, 3.013092 42.7011517)",Avenue des Hauts de Canet,,,
26155586,False,,,residential,,False,84.83600000000001,"LINESTRING (3.012963 42.7006378, 3.0134457 42.7007099, 3.0139856 42.7007676)",Rue del Espigolaire,,,
26155586,False,,,residential,,True,155.47000000000003,"LINESTRING (3.012963 42.7006378, 3.0129361 42.7006316, 3.0124489 42.7005197, 3.0121157 42.7004801, 3.0119927 42.7004449, 3.0118909 42.7003881, 3.0114314 42.6999372)",Rue del Espigolaire,,,
481859608,False,,,residential,,False,49.41,"LINESTRING (3.012963 42.7006378, 3.0128422 42.7010174, 3.0128243 42.7010703)",Rue del Espigolaire,,,
26155585,False,,,residential,,False,68.55799999999999,"LINESTRING (3.0139856 42.7007676, 3.0139518 42.7009383, 3.013899 42.7012046, 3.013848 42.7013249, 3.0138314 42.7013723)",Boulevard de la Llobere,,,
26155585,False,,,residential,,True,66.143,"LINESTRING (3.0139856 42.7007676, 3.0140623 42.700417, 3.014114 42.7001803)",Boulevard de la Llobere,,,
26155586,False,,,residential,,True,84.83600000000001,"LINESTRING (3.0139856 42.7007676, 3.0134457 42.7007099, 3.012963 42.7006378)",Rue del Espigolaire,,,
26155586,False,,,residential,,False,155.47,"LINESTRING (3.0114314 42.6999372, 3.0118909 42.7003881, 3.0119927 42.7004449, 3.0121157 42.7004801, 3.0124489 42.7005197, 3.0129361 42.7006316, 3.012963 42.7006378)",Rue del Espigolaire,,,
26155587,False,,,residential,,False,67.235,"LINESTRING (3.0114314 42.6999372, 3.011628 42.6998263, 3.0117054 42.6998211, 3.0121878 42.6999096)",Rue del Podaire,,,
26155587,False,,,residential,,True,46.583,"LINESTRING (3.0127453 42.699997, 3.0121878 42.6999096)",Rue del Podaire,,,
481859607,False,,,residential,,False,62.539,"LINESTRING (3.0127453 42.699997, 3.0127403 42.7000751, 3.0126974 42.7000929, 3.0122816 42.7000259, 3.0121878 42.6999096)",Rue del Podaire,,,
26155589,False,,,residential,,False,49.587,"LINESTRING (3.0106867 42.699931, 3.01058 42.70037)",Impasse del Semal,,,
26155588,False,,,residential,,False,127.927,"LINESTRING (3.0106867 42.699931, 3.0107521 42.700024, 3.0113741 42.7005854, 3.0114129 42.7006719, 3.0113804 42.7008555, 3.0113795 42.7009011)",Rue de la Colla,,,
26155585,False,,,residential,,False,66.143,"LINESTRING (3.014114 42.7001803, 3.0140623 42.700417, 3.0139856 42.7007676)",Boulevard de la Llobere,,,
26155590,False,,,residential,,True,55.517,"LINESTRING (3.014114 42.7001803, 3.0135494 42.7000929, 3.0134484 42.7001052)",Impasse de la Calc,,,
163213593,False,2,,tertiary,50,True,45.589,"LINESTRING (3.012787 42.7060627, 3.0124787 42.7060853, 3.0124126 42.7060833, 3.0122308 42.7060781)",Boulevard de las Bigues,,,
196816505,False,,,residential,,True,19.997,"LINESTRING (3.012787 42.7060627, 3.0127953 42.706095, 3.0127985 42.7061072, 3.0128402 42.7062382)",Boulevard Carrère Vieille,,,
963664670,False,2,,tertiary,50,False,226.836,"LINESTRING (3.012787 42.7060627, 3.0129019 42.7060456, 3.0130048 42.7060303, 3.0136822 42.7059312, 3.0139942 42.7058963, 3.0149037 42.7058101, 3.0153327 42.705768, 3.0155287 42.7057488)",Boulevard de las Bigues,,,
26156211,False,,,secondary,,False,35.998999999999995,"LINESTRING (3.0153105 42.7034096, 3.0152591 42.7035375, 3.0152016 42.7035901, 3.0150813 42.7036755)",Avenue Joseph Sauvy,,,
491618435,True,1,,secondary,,False,25.528,"LINESTRING (3.0153105 42.7034096, 3.0152991 42.7032999, 3.0152452 42.7031871)",Avenue Joseph Sauvy,,,
26163978,True,1,D 11c,secondary,,False,10.032,"LINESTRING (3.0104492 42.705257, 3.0103536 42.7053136)",Avenue du Corps de Garde,,,
303829787,True,,D 11c,secondary,,False,11.100999999999999,"LINESTRING (3.010369 42.7051769, 3.0104296 42.7052306, 3.0104492 42.705257)",Avenue Joseph Sauvy,,,
303829792,True,,,secondary,,False,32.369,"LINESTRING (3.010369 42.7051769, 3.0105575 42.7051345, 3.0107515 42.7051019)",Avenue Joseph Sauvy,,,
26156214,False,,,residential,,False,95.527,"LINESTRING (3.0155287 42.7057488, 3.0155457 42.7057932, 3.0155521 42.7058053, 3.0155624 42.7058293, 3.0155883 42.7058836, 3.0156401 42.7059489, 3.0158335 42.7061581, 3.0161308 42.7064797)",Rue de la Close,,,
963664670,False,2,,tertiary,50,True,226.83600000000004,"LINESTRING (3.0155287 42.7057488, 3.0153327 42.705768, 3.0149037 42.7058101, 3.0139942 42.7058963, 3.0136822 42.7059312, 3.0130048 42.7060303, 3.0129019 42.7060456, 3.012787 42.7060627)",Boulevard de las Bigues,,,
26156211,False,,,secondary,,False,227.417,"LINESTRING (3.0150813 42.7036755, 3.0148586 42.7038013, 3.0146291 42.7039109, 3.0144515 42.7039957, 3.0142772 42.7040529, 3.0141759 42.7041152, 3.0139687 42.704181, 3.0131248 42.7044032, 3.0130047 42.704434, 3.0128466 42.7044746, 3.0125851 42.7045415)",Avenue Joseph Sauvy,,,
26156211,False,,,secondary,,True,35.998999999999995,"LINESTRING (3.0150813 42.7036755, 3.0152016 42.7035901, 3.0152591 42.7035375, 3.0153105 42.7034096)",Avenue Joseph Sauvy,,,
26156215,False,,,residential,,False,60.816,"LINESTRING (3.0150813 42.7036755, 3.0151081 42.7036995, 3.0152079 42.7037888, 3.015513 42.7040669, 3.0155298 42.7041082)",Rue des Coteaux Levant,,,
26156215,False,,,residential,,False,269.462,"LINESTRING (3.0155298 42.7041082, 3.015494 42.7041459, 3.0149561 42.7044683, 3.0146153 42.7045986, 3.0145834 42.7046589, 3.0145738 42.7047779, 3.0146864 42.7049682, 3.0148099 42.7049981, 3.0153255 42.7049536, 3.0154844 42.7049046, 3.0160206 42.7045634, 3.0160607 42.7045014)",Rue des Coteaux Levant,,,
26156217,False,,,residential,,True,72.41799999999999,"LINESTRING (3.0155298 42.7041082, 3.0156372 42.7040719, 3.0157187 42.7040714, 3.0157898 42.7041178, 3.0159402 42.7043091, 3.016034 42.7044254, 3.0160607 42.7045014)",Rue des Coteaux Levant,,,
26156215,False,,,residential,,True,60.816,"LINESTRING (3.0155298 42.7041082, 3.015513 42.7040669, 3.0152079 42.7037888, 3.0151081 42.7036995, 3.0150813 42.7036755)",Rue des Coteaux Levant,,,
26156215,False,,,residential,,True,269.462,"LINESTRING (3.0160607 42.7045014, 3.0160206 42.7045634, 3.0154844 42.7049046, 3.0153255 42.7049536, 3.0148099 42.7049981, 3.0146864 42.7049682, 3.0145738 42.7047779, 3.0145834 42.7046589, 3.0146153 42.7045986, 3.0149561 42.7044683, 3.015494 42.7041459, 3.0155298 42.7041082)",Rue des Coteaux Levant,,,
26156217,False,,,residential,,False,72.41799999999999,"LINESTRING (3.0160607 42.7045014, 3.016034 42.7044254, 3.0159402 42.7043091, 3.0157898 42.7041178, 3.0157187 42.7040714, 3.0156372 42.7040719, 3.0155298 42.7041082)",Rue des Coteaux Levant,,,
26156217,False,,,residential,,True,34.69,"LINESTRING (3.0160607 42.7045014, 3.0161466 42.7045319, 3.0163249 42.7047352)",Rue des Coteaux Levant,,,
26156217,False,,,residential,,False,34.69,"LINESTRING (3.0163249 42.7047352, 3.0161466 42.7045319, 3.0160607 42.7045014)",Rue des Coteaux Levant,,,
163213579,False,,D 11,secondary,,False,3.054,"LINESTRING (3.0048139 42.7045811, 3.0048375 42.7046024)",Avenue de Saint-Nazaire,,,
163213579,False,,D 11,secondary,,True,44.013999999999996,"LINESTRING (3.0048139 42.7045811, 3.0045609 42.704349, 3.0044766 42.7042725)",Avenue de Saint-Nazaire,,,
163213579,False,,D 11,secondary,,False,44.013999999999996,"LINESTRING (3.0044766 42.7042725, 3.0045609 42.704349, 3.0048139 42.7045811)",Avenue de Saint-Nazaire,,,
163213579,False,,D 11,secondary,,False,39.237,"LINESTRING (3.0050881 42.7048565, 3.0052985 42.705033, 3.0054153 42.7051143)",Avenue de Saint-Nazaire,,,
163213579,False,,D 11,secondary,,True,34.896,"LINESTRING (3.0050881 42.7048565, 3.0049766 42.7047432, 3.0048989 42.7046664, 3.0048375 42.7046024)",Avenue de Saint-Nazaire,,,
26163777,False,,,residential,,True,67.051,"LINESTRING (3.0061175 42.705369, 3.0061158 42.7055067, 3.0060931 42.705531, 3.0055004 42.7055467)",Rue de la Paix,,,
26163777,False,,,residential,,True,73.379,"LINESTRING (3.0055004 42.7055467, 3.0046032 42.7055749)",Rue de la Paix,,,
26163778,False,,,residential,,True,52.575,"LINESTRING (3.0055004 42.7055467, 3.0055405 42.7060186)",Rue de l'Avenir,,,
26163777,False,,,residential,,False,67.051,"LINESTRING (3.0055004 42.7055467, 3.0060931 42.705531, 3.0061158 42.7055067, 3.0061175 42.705369)",Rue de la Paix,,,
26163778,False,,,residential,,False,36.472,"LINESTRING (3.0055004 42.7055467, 3.0054755 42.7052656, 3.0054765 42.7052193)",Rue de l'Avenir,,,
26163778,False,,,residential,,False,52.575,"LINESTRING (3.0055405 42.7060186, 3.0055004 42.7055467)",Rue de l'Avenir,,,
26163778,False,,,residential,,True,62.272000000000006,"LINESTRING (3.0055405 42.7060186, 3.0055421 42.7060479, 3.0055701 42.7065782)",Rue de l'Avenir,,,
"[26163779, 32393109]",False,,,residential,,False,120.04599999999999,"LINESTRING (3.0055405 42.7060186, 3.0048206 42.7060602, 3.0047664 42.7060538, 3.0045204 42.7055784)","['Rue des Écoles', 'Rue du Stade']",,,
26163779,False,,,residential,,True,75.369,"LINESTRING (3.0055405 42.7060186, 3.0055992 42.7060131, 3.0064554 42.7059324)",Rue des Écoles,,,
26163777,False,,,residential,,False,6.777,"LINESTRING (3.0045204 42.7055784, 3.0046032 42.7055749)",Rue de la Paix,,,
"[26163779, 32393109]",False,,,residential,,True,120.04599999999999,"LINESTRING (3.0045204 42.7055784, 3.0047664 42.7060538, 3.0048206 42.7060602, 3.0055405 42.7060186)","['Rue du Stade', 'Rue des Écoles']",,,
26163777,False,,,residential,,False,73.379,"LINESTRING (3.0046032 42.7055749, 3.0055004 42.7055467)",Rue de la Paix,,,
26163777,False,,,residential,,True,6.777,"LINESTRING (3.0046032 42.7055749, 3.0045204 42.7055784)",Rue de la Paix,,,
26163780,False,,,residential,,False,33.813,"LINESTRING (3.0046032 42.7055749, 3.0045854 42.7053155, 3.0045824 42.7052712)",Rue du Stade,,,
26163772,False,,,tertiary,,False,67.41,"LINESTRING (3.0045824 42.7052712, 3.0053209 42.7052262, 3.0053961 42.7051988)",Avenue de Perpignan,,,
26163780,False,,,residential,,True,33.813,"LINESTRING (3.0045824 42.7052712, 3.0045854 42.7053155, 3.0046032 42.7055749)",Rue du Stade,,,
163213579,False,,D 11,secondary,,True,3.054,"LINESTRING (3.0048375 42.7046024, 3.0048139 42.7045811)",Avenue de Saint-Nazaire,,,
26163781,False,,,residential,30,False,91.62800000000001,"LINESTRING (3.0048375 42.7046024, 3.004929 42.7045933, 3.0050204 42.7045841, 3.0057404 42.7045925, 3.005957 42.7045961)",Rue Joseph Lafon,,,
163213579,False,,D 11,secondary,,False,34.896,"LINESTRING (3.0048375 42.7046024, 3.0048989 42.7046664, 3.0049766 42.7047432, 3.0050881 42.7048565)",Avenue de Saint-Nazaire,,,
26163789,False,,,residential,,True,7.249,"LINESTRING (3.0093533 42.7046255, 3.0093687 42.7046897)",Rue des Salins,,,
26163781,False,,,residential,30,True,277.62399999999997,"LINESTRING (3.0093533 42.7046255, 3.0092744 42.704624, 3.0083116 42.7045947, 3.0079744 42.7045845, 3.0079356 42.7045848, 3.0060653 42.7045978, 3.005957 42.7045961)",Rue Joseph Lafon,,,
26163789,False,,,residential,,False,76.104,"LINESTRING (3.0093533 42.7046255, 3.0093548 42.7045668, 3.009399 42.7040451, 3.0094077 42.7039423)",Rue des Salins,,,
26163781,False,,,residential,30,False,277.624,"LINESTRING (3.005957 42.7045961, 3.0060653 42.7045978, 3.0079356 42.7045848, 3.0079744 42.7045845, 3.0083116 42.7045947, 3.0092744 42.704624, 3.0093533 42.7046255)",Rue Joseph Lafon,,,
26163781,False,,,residential,30,True,91.628,"LINESTRING (3.005957 42.7045961, 3.0057404 42.7045925, 3.0050204 42.7045841, 3.004929 42.7045933, 3.0048375 42.7046024)",Rue Joseph Lafon,,,
26163783,False,,,residential,,False,97.884,"LINESTRING (3.005957 42.7045961, 3.0059583 42.7045619, 3.0059583 42.7045461, 3.0059769 42.7042298, 3.0060072 42.7037166)",Rue de l'Aire,,,
26163783,False,,,residential,,True,51.787000000000006,"LINESTRING (3.005957 42.7045961, 3.005953 42.7046348, 3.0059525 42.7046536, 3.0059475 42.7048463, 3.0059616 42.7049004, 3.0060599 42.7050435)",Rue de l'Aire,,,
26163783,False,,,residential,,False,29.924,"LINESTRING (3.0060072 42.7037166, 3.0060176 42.7034476)",Rue de l'Aire,,,
807742839,False,,,residential,,False,148.774,"LINESTRING (3.0060072 42.7037166, 3.0078204 42.7038377)",Impasse Basile Darbon,,,
26163783,False,,,residential,,True,97.88400000000001,"LINESTRING (3.0060072 42.7037166, 3.0059769 42.7042298, 3.0059583 42.7045461, 3.0059583 42.7045619, 3.005957 42.7045961)",Rue de l'Aire,,,
26163784,False,,,residential,,False,54.415,"LINESTRING (3.0075296 42.70287, 3.0068641 42.7028873)",Rue Gabriel Henric,,,
26163787,False,,,residential,,True,31.024,"LINESTRING (3.0075296 42.70287, 3.0075193 42.7031489)",Impasse François Alles,,,
