osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,junction
"[360284816, 72232921]",,"[""Rue des Anciens Combattants de l'Afrique du Nord et d'Outre-Mer"", 'Avenue du Parc Municipal']",residential,,True,False,203.61400000000003,"LINESTRING (-1.0975223 44.7433994, -1.0978417 44.7436542, -1.0978927 44.7436949, -1.0978717 44.7437328, -1.0972304 44.7441328, -1.0968894 44.7443014, -1.0966196 44.7444463, -1.0963615 44.744621)",,,
72232919,,Avenue des Libellules,residential,,True,False,144.887,"LINESTRING (-1.0960652 44.7442093, -1.0972714 44.7433831, -1.0973864 44.7433053)",,,
79099656,,Rue Jacques Hazera,residential,,False,False,37.393,"LINESTRING (-1.0960652 44.7442093, -1.0958639 44.7439893, -1.0958086 44.7439267)",,,
79099656,,Rue Jacques Hazera,residential,,False,True,44.033,"LINESTRING (-1.0960652 44.7442093, -1.0962596 44.744443, -1.0962878 44.7444887, -1.09632 44.7445291, -1.0963321 44.744556)",,,
904142459,,Rue des Anciens Combattants de l'Afrique du Nord et d'Outre-Mer,residential,,True,False,14.989,"LINESTRING (-1.0973864 44.7433053, -1.0975223 44.7433994)",,,
79099656,,Rue Jacques Hazera,residential,,False,False,7.591,"LINESTRING (-1.0963615 44.744621, -1.0963321 44.744556)",,,
79099656,,Rue Jacques Hazera,residential,,False,True,84.582,"LINESTRING (-1.0963615 44.744621, -1.0963732 44.7446651, -1.0963933 44.7448024, -1.0963943 44.7449289, -1.096412 44.7453011, -1.0964158 44.7453799)",,,
660617379,,Rue des Marins,residential,,False,True,5.122,"LINESTRING (-1.0958086 44.7439267, -1.095775 44.7438873)",,,
79099656,,Rue Jacques Hazera,residential,,False,True,37.393,"LINESTRING (-1.0958086 44.7439267, -1.0958639 44.7439893, -1.0960652 44.7442093)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,True,13.776,"LINESTRING (-1.0967513 44.7492585, -1.0966455 44.749357)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,False,119.366,"LINESTRING (-1.0967513 44.7492585, -1.09683 44.7491791, -1.0974806 44.7485355, -1.097634 44.7483871)",,,
78055443,,Rue des Papillons,residential,,False,False,199.634,"LINESTRING (-1.0967513 44.7492585, -1.0967831 44.7492767, -1.0977526 44.7498308, -1.0983162 44.7501558, -1.0987213 44.7503836)",,,
78055443,,Rue des Papillons,residential,,False,True,199.634,"LINESTRING (-1.0987213 44.7503836, -1.0983162 44.7501558, -1.0977526 44.7498308, -1.0967831 44.7492767, -1.0967513 44.7492585)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,False,15.776,"LINESTRING (-1.0952542 44.7507282, -1.0953304 44.7506533, -1.0953712 44.7506132)",,,
"[655078248, 55700527]",D 215e1,Avenue Jean Marcel Despagne,tertiary,"['50', '30']",False,True,85.327,"LINESTRING (-1.0952542 44.7507282, -1.0948885 44.7510859, -1.0946978 44.7512671, -1.0946176 44.7513482)",,,
35108306,,Avenue des Champs,residential,,False,False,126.41499999999999,"LINESTRING (-1.092061 44.7501803, -1.0915277 44.7494555, -1.0913151 44.7491744)",,,
78055466,,Avenue de Taluque,residential,,False,False,94.483,"LINESTRING (-1.092061 44.7501803, -1.0920985 44.7501608, -1.0921357 44.7501462, -1.0926392 44.7498379, -1.0929834 44.7496402)",,,
99862202,,Avenue de Taluque,residential,,False,True,157.563,"LINESTRING (-1.092061 44.7501803, -1.0918199 44.7503341, -1.0906975 44.751004, -1.0905119 44.7510659)",,,
78055466,,Avenue de Taluque,residential,,False,False,183.529,"LINESTRING (-1.0954077 44.7480801, -1.0968996 44.7468146)",,,
221100211,,Rue de la Carreyre,residential,,True,False,29.593,"LINESTRING (-1.0954077 44.7480801, -1.0951629 44.7478786)",,,
78055466,,Avenue de Taluque,residential,,False,True,258.356,"LINESTRING (-1.0954077 44.7480801, -1.094308 44.7487951, -1.0942855 44.7488095, -1.0942601 44.7488257, -1.0929834 44.7496402)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,True,103.123,"LINESTRING (-1.0985371 44.7477178, -1.0984245 44.7477994, -1.0981767 44.747979, -1.0980015 44.748102, -1.0978167 44.7482358, -1.097634 44.7483871)",,,
79099656,,Rue Jacques Hazera,residential,,False,False,163.739,"LINESTRING (-1.0985371 44.7477178, -1.0984922 44.7476936, -1.0981684 44.7475177, -1.0980126 44.7474331, -1.0971019 44.746926, -1.0968996 44.7468146)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,False,13.776,"LINESTRING (-1.0966455 44.749357, -1.0967513 44.7492585)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,True,46.8,"LINESTRING (-1.0966455 44.749357, -1.0962995 44.7496987)",,,
221100211,,Rue de la Carreyre,residential,,True,False,174.40699999999998,"LINESTRING (-1.0966455 44.749357, -1.096609 44.749333, -1.0963441 44.7491838, -1.0961453 44.7489658, -1.0959717 44.7486788, -1.0957343 44.7484, -1.0954077 44.7480801)",,,
79099656,,Rue Jacques Hazera,residential,,False,False,132.163,"LINESTRING (-1.0965177 44.7465588, -1.0964839 44.7464764, -1.0964561 44.7463959, -1.0964197 44.7462696, -1.0964059 44.7461255, -1.0963962 44.7459733, -1.096426 44.7456296, -1.0964158 44.7453799)",,,
79099656,,Rue Jacques Hazera,residential,,False,True,41.838,"LINESTRING (-1.0965177 44.7465588, -1.0965687 44.7466159, -1.0966311 44.7466649, -1.0966874 44.7467006, -1.0968996 44.7468146)",,,
99753534,,Rue du Tennis,residential,,False,True,181.746,"LINESTRING (-1.0965177 44.7465588, -1.096431 44.7466199, -1.0960967 44.7469543, -1.0951629 44.7478786)",,,
82281433,,Avenue des Capucines,residential,,True,False,131.698,"LINESTRING (-1.0912689 44.7434886, -1.0919288 44.7445763)",,,
100163224,,Avenue de la Renaissance,residential,,False,False,58.801,"LINESTRING (-1.0912689 44.7434886, -1.0906059 44.7437292)",,,
59175373,,Avenue du Bois,residential,,False,False,97.848,"LINESTRING (-1.0888413 44.7431987, -1.0877637 44.7436329)",,,
82281118,,Avenue des Tulipes,residential,,False,False,119.778,"LINESTRING (-1.0888413 44.7431987, -1.0896506 44.7441097)",,,
82281118,,Avenue des Tulipes,residential,,False,True,6.139,"LINESTRING (-1.0914282 44.7463905, -1.0913903 44.7463423)",,,
554480074,D 215,Avenue de Bordeaux,secondary,30,True,False,139.54800000000003,"LINESTRING (-1.0914282 44.7463905, -1.0915841 44.746333, -1.0918625 44.7462239, -1.0918999 44.7462093, -1.0921245 44.7461125, -1.0922937 44.7460357, -1.0924665 44.7459548, -1.092589 44.7458939, -1.0926961 44.7458331, -1.0927386 44.7457997, -1.0927893 44.7457547, -1.092822 44.7457343, -1.0928492 44.7457233, -1.0928929 44.7457005)",1,,
100163288,,Avenue de la Fraternité,residential,,True,False,134.874,"LINESTRING (-1.0913522 44.7448202, -1.0906059 44.7437292)",,,
"[100163284, 1167532509]",,"['Avenue de la Fraternité', 'Allée du Stade']",residential,,False,True,55.408,"LINESTRING (-1.0913522 44.7448202, -1.0914783 44.7448298, -1.0919288 44.7445763)",,,
100163224,,Avenue de la Renaissance,residential,,False,False,86.501,"LINESTRING (-1.0906059 44.7437292, -1.0896506 44.7441097)",,,
100163224,,Avenue de la Renaissance,residential,,False,True,58.801,"LINESTRING (-1.0906059 44.7437292, -1.0912689 44.7434886)",,,
100163284,,Allée du Stade,residential,,False,True,48.124,"LINESTRING (-1.0919288 44.7445763, -1.0924244 44.7443245)",,,
"[100163284, 1167532509]",,"['Avenue de la Fraternité', 'Allée du Stade']",residential,,False,False,55.408,"LINESTRING (-1.0919288 44.7445763, -1.0914783 44.7448298, -1.0913522 44.7448202)",,,
100163284,,Allée du Stade,residential,,False,False,39.858000000000004,"LINESTRING (-1.0935374 44.7437463, -1.0934748 44.7437758, -1.0934043 44.743809, -1.0931168 44.7439444)",,,
100163284,,Allée du Stade,residential,,False,True,72.136,"LINESTRING (-1.0935374 44.7437463, -1.0937644 44.7436747, -1.0939609 44.7434319, -1.0942046 44.7435156)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,False,46.8,"LINESTRING (-1.0962995 44.7496987, -1.0966455 44.749357)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,True,81.256,"LINESTRING (-1.0962995 44.7496987, -1.095699 44.7502921)",,,
99750745,,Rue des Écureuils,residential,,False,False,125.68,"LINESTRING (-1.0962995 44.7496987, -1.0963303 44.7497174, -1.09751 44.7504325)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,False,81.256,"LINESTRING (-1.095699 44.7502921, -1.0962995 44.7496987)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,True,44.101,"LINESTRING (-1.095699 44.7502921, -1.0953712 44.7506132)",,,
99750743,,,residential,,False,False,73.245,"LINESTRING (-1.095699 44.7502921, -1.0959223 44.7504195, -1.0963934 44.7507283)",,,
99750745,,Rue des Écureuils,residential,,False,False,36.363,"LINESTRING (-1.09751 44.7504325, -1.0978659 44.75064)",,,
99750747,,Rue des Écureuils,residential,,False,False,23.858,"LINESTRING (-1.09751 44.7504325, -1.0973874 44.7506286)",,,
99750745,,Rue des Écureuils,residential,,False,True,125.68,"LINESTRING (-1.09751 44.7504325, -1.0963303 44.7497174, -1.0962995 44.7496987)",,,
99750745,,Rue des Écureuils,residential,,False,True,36.363,"LINESTRING (-1.0978659 44.75064, -1.09751 44.7504325)",,,
99750743,,,residential,,False,True,73.245,"LINESTRING (-1.0963934 44.7507283, -1.0959223 44.7504195, -1.095699 44.7502921)",,,
99750747,,Rue des Écureuils,residential,,False,True,23.858,"LINESTRING (-1.0973874 44.7506286, -1.09751 44.7504325)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,False,44.101,"LINESTRING (-1.0953712 44.7506132, -1.095699 44.7502921)",,,
55700527,D 215e1,Avenue Jean Marcel Despagne,tertiary,50,False,True,15.776,"LINESTRING (-1.0953712 44.7506132, -1.0953304 44.7506533, -1.0952542 44.7507282)",,,
99750739,,,residential,,False,False,83.96000000000001,"LINESTRING (-1.0953712 44.7506132, -1.0953229 44.7505894, -1.0952328 44.7504931, -1.0951668 44.750409, -1.0951122 44.750325, -1.0951054 44.7502423, -1.0950998 44.7500682, -1.0951024 44.7500186, -1.0951464 44.7499212)",,,
99750739,,,residential,,False,True,83.96,"LINESTRING (-1.0951464 44.7499212, -1.0951024 44.7500186, -1.0950998 44.7500682, -1.0951054 44.7502423, -1.0951122 44.750325, -1.0951668 44.750409, -1.0952328 44.7504931, -1.0953229 44.7505894, -1.0953712 44.7506132)",,,
99753535,,Allée du Broustic,residential,,False,True,177.174,"LINESTRING (-1.0949528 44.7465523, -1.0951185 44.746515, -1.0962498 44.745455, -1.0964158 44.7453799)",,,
99753534,,Rue du Tennis,residential,,False,False,181.74599999999998,"LINESTRING (-1.0951629 44.7478786, -1.0960967 44.7469543, -1.096431 44.7466199, -1.0965177 44.7465588)",,,
221100211,,Rue de la Carreyre,residential,,True,False,299.23400000000004,"LINESTRING (-1.0951629 44.7478786, -1.0942818 44.7470921, -1.093054 44.7457547, -1.0930082 44.7457048, -1.0929852 44.7456798)",,,
791122881,,Rue du 11 Novembre,residential,,False,True,79.837,"LINESTRING (-1.0945764 44.7440211, -1.0946229 44.7439599, -1.0952913 44.7435182)",,destination,
78055466,,Avenue de Taluque,residential,,False,True,183.529,"LINESTRING (-1.0968996 44.7468146, -1.0954077 44.7480801)",,,
79099656,,Rue Jacques Hazera,residential,,False,False,41.838,"LINESTRING (-1.0968996 44.7468146, -1.0966874 44.7467006, -1.0966311 44.7466649, -1.0965687 44.7466159, -1.0965177 44.7465588)",,,
79099656,,Rue Jacques Hazera,residential,,False,True,163.739,"LINESTRING (-1.0968996 44.7468146, -1.0971019 44.746926, -1.0980126 44.7474331, -1.0981684 44.7475177, -1.0984922 44.7476936, -1.0985371 44.7477178)",,,
79099656,,Rue Jacques Hazera,residential,,False,False,84.582,"LINESTRING (-1.0964158 44.7453799, -1.096412 44.7453011, -1.0963943 44.7449289, -1.0963933 44.7448024, -1.0963732 44.7446651, -1.0963615 44.744621)",,,
79099656,,Rue Jacques Hazera,residential,,False,True,132.163,"LINESTRING (-1.0964158 44.7453799, -1.096426 44.7456296, -1.0963962 44.7459733, -1.0964059 44.7461255, -1.0964197 44.7462696, -1.0964561 44.7463959, -1.0964839 44.7464764, -1.0965177 44.7465588)",,,
99753535,,Allée du Broustic,residential,,False,False,177.174,"LINESTRING (-1.0964158 44.7453799, -1.0962498 44.745455, -1.0951185 44.746515, -1.0949528 44.7465523)",,,
99753533,,Rue Louis Lumière,residential,,True,False,282.73699999999997,"LINESTRING (-1.093873 44.7451669, -1.094492 44.7457428, -1.0945647 44.7457715, -1.0946658 44.7457542, -1.095375 44.7452681, -1.0958947 44.7448918, -1.0962094 44.7446658, -1.0962903 44.7445971, -1.0963321 44.744556)",,,
"[1068542400, 221100209, 1068542399]",D 215,Avenue de Bordeaux,secondary,50,True,False,206.27100000000002,"LINESTRING (-1.093873 44.7451669, -1.0939724 44.7451038, -1.0943491 44.7448799, -1.094606 44.7447469, -1.0946871 44.7447005, -1.0950065 44.7445061, -1.0951135 44.7444334, -1.0952277 44.744343, -1.0956869 44.7440235, -1.0958086 44.7439267)",2,,
78055466,,Avenue de Taluque,residential,,False,False,258.356,"LINESTRING (-1.0929834 44.7496402, -1.0942601 44.7488257, -1.0942855 44.7488095, -1.094308 44.7487951, -1.0954077 44.7480801)",,,
78055466,,Avenue de Taluque,residential,,False,True,94.48299999999999,"LINESTRING (-1.0929834 44.7496402, -1.0926392 44.7498379, -1.0921357 44.7501462, -1.0920985 44.7501608, -1.092061 44.7501803)",,,
99758398,,Rue des Jonquilles,residential,,False,True,235.65599999999998,"LINESTRING (-1.0929834 44.7496402, -1.0944564 44.7514396, -1.0944723 44.7514479, -1.0944994 44.7514621)",,,
99758398,,Rue des Jonquilles,residential,,False,False,235.656,"LINESTRING (-1.0944994 44.7514621, -1.0944723 44.7514479, -1.0944564 44.7514396, -1.0929834 44.7496402)",,,
1068666183,D 215e1,Avenue Jean Marcel Despagne,tertiary,30,False,False,15.733,"LINESTRING (-1.0944994 44.7514621, -1.0945611 44.7514022, -1.0946176 44.7513482)",,,
"[1068666184, 655078249, 1068666183]",D 215e1,Avenue Jean Marcel Despagne,tertiary,30,False,True,97.578,"LINESTRING (-1.0944994 44.7514621, -1.0944116 44.7515393, -1.0943556 44.7515884, -1.0943024 44.7516352, -1.0941005 44.7518126, -1.0937341 44.752151)",2,,
"[1068666184, 655078249, 1068666183]",D 215e1,Avenue Jean Marcel Despagne,tertiary,30,False,False,97.578,"LINESTRING (-1.0937341 44.752151, -1.0941005 44.7518126, -1.0943024 44.7516352, -1.0943556 44.7515884, -1.0944116 44.7515393, -1.0944994 44.7514621)",2,,
669681415,,Avenue Serge Gainsbourg,residential,,False,False,134.454,"LINESTRING (-1.0882209 44.7499711, -1.0879479 44.749752, -1.0877169 44.7496024, -1.0873872 44.7494577, -1.0872181 44.7492864, -1.0870419 44.7491176)",,,
669681415,,Avenue Serge Gainsbourg,residential,,False,True,37.825,"LINESTRING (-1.0882209 44.7499711, -1.088262 44.7500195, -1.0882986 44.7500714, -1.0883272 44.7501346, -1.0883451 44.7502029, -1.0883634 44.7502917)",,,
1167561352,,Avenue Serge Gainsbourg,residential,,False,False,34.824,"LINESTRING (-1.0882209 44.7499711, -1.0884021 44.7498497, -1.0884879 44.7498287, -1.0885889 44.7498322)",,,
99862210,,Rue Alexander Fleming,residential,,False,False,47.22,"LINESTRING (-1.0885889 44.7498322, -1.0890846 44.7495947)",,,
99862203,,Avenue Serge Gainsbourg,residential,,False,True,75.386,"LINESTRING (-1.0885889 44.7498322, -1.0887578 44.7500079, -1.0887821 44.7500544, -1.0887837 44.7500939, -1.0887569 44.7501347, -1.0887212 44.7501667, -1.0885228 44.7502707, -1.0883634 44.7502917)",,,
1167561352,,Avenue Serge Gainsbourg,residential,,False,True,34.824,"LINESTRING (-1.0885889 44.7498322, -1.0884879 44.7498287, -1.0884021 44.7498497, -1.0882209 44.7499711)",,,
99862210,,Rue Alexander Fleming,residential,,False,True,47.22,"LINESTRING (-1.0890846 44.7495947, -1.0885889 44.7498322)",,,
99862210,,Rue Alexander Fleming,residential,,False,False,218.682,"LINESTRING (-1.0890846 44.7495947, -1.0893564 44.7494985, -1.0894797 44.7494642, -1.0895495 44.7494642, -1.0896085 44.749487, -1.0897694 44.749708, -1.0898445 44.7497575, -1.0899947 44.7497728, -1.0900859 44.7497385, -1.0901396 44.7496623, -1.09022 44.7495975, -1.0903488 44.7495518, -1.0912843 44.7491875, -1.0913151 44.7491744)",,,
312861588,,Chemins des Bouviers,residential,,False,True,126.3,"LINESTRING (-1.0890846 44.7495947, -1.0887819 44.7492689, -1.0885997 44.7490729, -1.0884169 44.7488807, -1.0881973 44.7486497)",,,
78055444,,Rue Jacques Brel,residential,,False,False,102.023,"LINESTRING (-1.0876458 44.7515192, -1.0864959 44.751313, -1.086401 44.7512795)",,,
78055444,,Rue Jacques Brel,residential,,False,True,118.542,"LINESTRING (-1.0876458 44.7515192, -1.0883213 44.7516448, -1.0888795 44.7517475, -1.0890856 44.7518138)",,,
669681415,,Avenue Serge Gainsbourg,residential,,False,False,94.963,"LINESTRING (-1.0876458 44.7515192, -1.0880413 44.7507996, -1.0880864 44.7507246)",,,
99862202,,Avenue de Taluque,residential,,False,False,157.563,"LINESTRING (-1.0905119 44.7510659, -1.0906975 44.751004, -1.0918199 44.7503341, -1.092061 44.7501803)",,,
99862203,,Avenue Serge Gainsbourg,residential,,False,False,75.386,"LINESTRING (-1.0883634 44.7502917, -1.0885228 44.7502707, -1.0887212 44.7501667, -1.0887569 44.7501347, -1.0887837 44.7500939, -1.0887821 44.7500544, -1.0887578 44.7500079, -1.0885889 44.7498322)",,,
669681415,,Avenue Serge Gainsbourg,residential,,False,False,37.825,"LINESTRING (-1.0883634 44.7502917, -1.0883451 44.7502029, -1.0883272 44.7501346, -1.0882986 44.7500714, -1.088262 44.7500195, -1.0882209 44.7499711)",,,
669681415,,Avenue Serge Gainsbourg,residential,,False,True,53.301,"LINESTRING (-1.0883634 44.7502917, -1.0883329 44.7503875, -1.0882681 44.7505083, -1.0880864 44.7507246)",,,
82281118,,Avenue des Tulipes,residential,,False,False,129.095,"LINESTRING (-1.0896506 44.7441097, -1.0905122 44.7450963)",,,
82281118,,Avenue des Tulipes,residential,,False,True,119.778,"LINESTRING (-1.0896506 44.7441097, -1.0888413 44.7431987)",,,
100163224,,Avenue de la Renaissance,residential,,False,True,86.501,"LINESTRING (-1.0896506 44.7441097, -1.0906059 44.7437292)",,,
100163224,,Avenue de la Renaissance,residential,,False,False,94.277,"LINESTRING (-1.0896506 44.7441097, -1.0893882 44.7442183, -1.0885991 44.7445107)",,,
82281118,,Avenue des Tulipes,residential,,False,True,129.095,"LINESTRING (-1.0905122 44.7450963, -1.0896506 44.7441097)",,,
82281118,,Avenue des Tulipes,residential,,False,False,62.465999999999994,"LINESTRING (-1.0905122 44.7450963, -1.0906279 44.7452318, -1.0907275 44.7453558, -1.0908777 44.7455935)",,,
"[100163251, 100163244]",,"['Allée des Primevères', 'Allée des Violettes']",residential,,False,True,252.632,"LINESTRING (-1.0905122 44.7450963, -1.089422 44.7455615, -1.0894023 44.7456592, -1.0905198 44.7466506)",,,
100163284,,Allée du Stade,residential,,False,False,72.136,"LINESTRING (-1.0942046 44.7435156, -1.0939609 44.7434319, -1.0937644 44.7436747, -1.0935374 44.7437463)",,,
100163284,,Allée du Stade,residential,,False,False,3.506,"LINESTRING (-1.0924586 44.7443044, -1.0924244 44.7443245)",,,
100163284,,Allée du Stade,residential,,False,True,65.61,"LINESTRING (-1.0924586 44.7443044, -1.0931168 44.7439444)",,,
100163266,,Rue Bertin Lallande,residential,,False,False,140.30400000000003,"LINESTRING (-1.0924586 44.7443044, -1.0929726 44.7446484, -1.0930862 44.7447239, -1.093172 44.7447803, -1.0932082 44.7448069, -1.0932508 44.7448354, -1.0936491 44.7451094, -1.0937163 44.7451512, -1.0937489 44.7451715)",,,
100163289,,Allée des Pervenches,residential,,False,False,77.985,"LINESTRING (-1.0890534 44.7449876, -1.0893944 44.7448637, -1.0894023 44.7449614, -1.0890958 44.7450703, -1.0890534 44.7449876)",,,
100163289,,Allée des Pervenches,residential,,False,True,77.985,"LINESTRING (-1.0890534 44.7449876, -1.0890958 44.7450703, -1.0894023 44.7449614, -1.0893944 44.7448637, -1.0890534 44.7449876)",,,
100163289,,Allée des Pervenches,residential,,False,True,64.035,"LINESTRING (-1.0890534 44.7449876, -1.0890133 44.7449503, -1.0885991 44.7445107)",,,
100163251,,Allée des Violettes,residential,,False,False,6.471,"LINESTRING (-1.090559 44.7467017, -1.0905198 44.7466506)",,,
554480074,D 215,Avenue de Bordeaux,secondary,30,True,False,36.632,"LINESTRING (-1.090559 44.7467017, -1.0906463 44.7466704, -1.0909732 44.7465534)",1,,
35145791,,Avenue Jean Sacchetti,residential,30,False,False,107.885,"LINESTRING (-1.0876527 44.7448613, -1.0878979 44.7451163, -1.0879173 44.7451365, -1.0879388 44.7451612, -1.088242 44.7454764, -1.0883244 44.7455624, -1.0884212 44.7456634)",2,,
35145791,,Avenue Jean Sacchetti,residential,30,False,True,134.073,"LINESTRING (-1.0876527 44.7448613, -1.0875814 44.7447862, -1.0871015 44.7442768, -1.0868131 44.7439686, -1.0867396 44.7438926, -1.0867049 44.7438611)",2,,
100163224,,Avenue de la Renaissance,residential,,False,True,84.29899999999999,"LINESTRING (-1.0876527 44.7448613, -1.0876932 44.7448463, -1.0877337 44.7448313, -1.0885991 44.7445107)",,,
100163289,,Allée des Pervenches,residential,,False,True,117.814,"LINESTRING (-1.0885991 44.7445107, -1.0877637 44.7436329)",,,
100163224,,Avenue de la Renaissance,residential,,False,False,84.29899999999999,"LINESTRING (-1.0885991 44.7445107, -1.0877337 44.7448313, -1.0876932 44.7448463, -1.0876527 44.7448613)",,,
100163224,,Avenue de la Renaissance,residential,,False,True,94.277,"LINESTRING (-1.0885991 44.7445107, -1.0893882 44.7442183, -1.0896506 44.7441097)",,,
100163289,,Allée des Pervenches,residential,,False,False,64.035,"LINESTRING (-1.0885991 44.7445107, -1.0890133 44.7449503, -1.0890534 44.7449876)",,,
313442853,,,secondary,30,False,False,5.3870000000000005,"LINESTRING (-1.0929852 44.7456798, -1.0930055 44.7456682, -1.0930264 44.7456422)",,,
313442853,,,secondary,30,False,True,7.83,"LINESTRING (-1.0929852 44.7456798, -1.0929348 44.745699, -1.0928929 44.7457005)",,,
35145791,,Avenue Jean Sacchetti,residential,30,False,False,134.073,"LINESTRING (-1.0867049 44.7438611, -1.0867396 44.7438926, -1.0868131 44.7439686, -1.0871015 44.7442768, -1.0875814 44.7447862, -1.0876527 44.7448613)",2,,
