osmid,oneway,name,highway,reversed,length,geometry,maxspeed,ref,lanes,tunnel,width,junction
51265903,False,Avenue Roger Cohé,tertiary,False,118.56599999999999,"LINESTRING (-0.6328436 44.8091023, -0.6327864 44.8089242, -0.6327763 44.808895, -0.6327706 44.8088787, -0.6327601 44.8088497, -0.6327424 44.8087995, -0.6326623 44.8086208, -0.6325788 44.8084551, -0.6323928 44.8080864)",,,,,,
"[285579905, 738260060]",False,Avenue du Docteur Nancel Pénard,secondary,False,178.903,"LINESTRING (-0.6328436 44.8091023, -0.6327228 44.8090826, -0.6326939 44.8090774, -0.6326503 44.8090697, -0.632399 44.8090248, -0.632205 44.8089558, -0.6320504 44.8088737, -0.6318929 44.8087773, -0.63164 44.8086359, -0.6315382 44.808575, -0.6314017 44.8085264, -0.631248 44.8085046, -0.6311968 44.8085064, -0.6311087 44.8085095, -0.6309219 44.808553, -0.6308353 44.8085731)",,,,,,
286027127,False,Avenue du Docteur Nancel Pénard,secondary,True,149.25300000000001,"LINESTRING (-0.6328436 44.8091023, -0.6330046 44.8091253, -0.6331156 44.8091232, -0.6331689 44.8091221, -0.6333107 44.8091194, -0.6333689 44.809118, -0.633706 44.8091097, -0.6337763 44.8091056, -0.6338791 44.8090941, -0.6339819 44.8090825, -0.6343262 44.8090282, -0.6347068 44.8089544)",,,,,,
24859909,True,Rue Faust,residential,False,101.72,"LINESTRING (-0.6323928 44.8080864, -0.6324655 44.808073, -0.6336408 44.8078565)",30,,,,,
51265903,False,Avenue Roger Cohé,tertiary,False,25.740000000000002,"LINESTRING (-0.6323928 44.8080864, -0.6323688 44.8080366, -0.6322871 44.8078674)",,,,,,
51265903,False,Avenue Roger Cohé,tertiary,True,118.566,"LINESTRING (-0.6323928 44.8080864, -0.6325788 44.8084551, -0.6326623 44.8086208, -0.6327424 44.8087995, -0.6327601 44.8088497, -0.6327706 44.8088787, -0.6327763 44.808895, -0.6327864 44.8089242, -0.6328436 44.8091023)",,,,,,
285578767,False,Avenue du Docteur Nancel Pénard,secondary,False,50.089999999999996,"LINESTRING (-0.6300283 44.8089222, -0.6298118 44.8089622, -0.6296734 44.8089776, -0.6295059 44.8089849, -0.6294026 44.8089861)",,,,,,
738260059,False,Avenue du Docteur Nancel Pénard,secondary,True,74.73,"LINESTRING (-0.6300283 44.8089222, -0.6303207 44.8088206, -0.6304708 44.8087484, -0.6305628 44.8087042, -0.6308353 44.8085731)",,,,,,
283784774,False,Avenue du Docteur Nancel Pénard,secondary,True,154.575,"LINESTRING (-0.6267859 44.8094389, -0.6268819 44.8094166, -0.627705 44.8092252, -0.6281544 44.8091207, -0.6285345 44.8090323, -0.6286488 44.8090081)",,,,,,
24551388,True,Avenue du Poujeau,residential,False,104.874,"LINESTRING (-0.6281433 44.8086044, -0.6280856 44.8085844, -0.6280304 44.8085665, -0.6279877 44.8085485, -0.6279758 44.8085435, -0.6277541 44.8084161, -0.6270453 44.808076)",,,,,,
24551810,False,Avenue du Poujeau,residential,True,57.168000000000006,"LINESTRING (-0.6281433 44.8086044, -0.6283008 44.8086749, -0.628627 44.8088517, -0.628718 44.8089155)",,,,,,
24552497,False,Avenue François Copée,residential,True,50.583,"LINESTRING (-0.6281433 44.8086044, -0.6281591 44.8085803, -0.6281709 44.8085622, -0.6282057 44.8085188, -0.6282591 44.8084916, -0.62866 44.8083638)",30,,,,,
24551388,True,Avenue du Poujeau,residential,False,6.591,"LINESTRING (-0.6263318 44.8077257, -0.6262786 44.80768)",,,,,,
638186779,True,Avenue Jean Jaurès,primary,False,16.171,"LINESTRING (-0.6263318 44.8077257, -0.6264361 44.8076646, -0.6264713 44.8076219)",,D 1250,,,,
24568978,False,Rue André Pujol,residential,True,63.943,"LINESTRING (-0.6324566 44.8059342, -0.6324471 44.8058932, -0.6323501 44.8054739, -0.6323202 44.8053674)",,,,,,
285745917,False,Avenue Pasteur,primary,True,73.044,"LINESTRING (-0.6324566 44.8059342, -0.6325617 44.8059287, -0.6333104 44.8058921, -0.6333799 44.8058861)",,D 1250,,,,
515093586,False,Rue André Pujol,tertiary,False,84.884,"LINESTRING (-0.6324566 44.8059342, -0.6324669 44.8059845, -0.6325841 44.806522, -0.6326029 44.8066084, -0.6325929 44.8066502, -0.6325727 44.8066863)",,,2,,,
"[515093587, 460744918]",False,Avenue Pasteur,primary,False,103.46700000000001,"LINESTRING (-0.6324566 44.8059342, -0.6323443 44.8059504, -0.6317777 44.8060321, -0.6314492 44.8060794, -0.6313073 44.8061026, -0.6312559 44.8061109, -0.6312315 44.8061149, -0.6311729 44.8061245)",30,D 1250,,,,
596585747,False,Avenue Jean Jaurès,primary,True,8.01,"LINESTRING (-0.629423 44.8064796, -0.6295169 44.8064522)",,D 1250,,,,
24551881,True,Rue Curie,residential,False,81.143,"LINESTRING (-0.629423 44.8064796, -0.6294638 44.8065366, -0.6296503 44.8067969, -0.6298515 44.8070777, -0.6298891 44.8071301)",,,,,,
285751216,False,Avenue Jean Jaurès,primary,False,34.589999999999996,"LINESTRING (-0.629423 44.8064796, -0.6293045 44.8065132, -0.6290159 44.8065951)",,D 1250,2,,,
"[1205515964, 24552102]",True,Rue Herman Lemoine,residential,False,46.687000000000005,"LINESTRING (-0.6306339 44.8081783, -0.6306806 44.8082699, -0.6308029 44.8085096, -0.6308138 44.8085309, -0.6308353 44.8085731)",,,,,,
24552133,True,Rue Herman Lemoine,residential,False,71.099,"LINESTRING (-0.6306102 44.8062175, -0.6306293 44.8062663, -0.6306328 44.8063236, -0.6306719 44.8064343, -0.6306808 44.8065348, -0.6306908 44.8066851, -0.6307338 44.8068484)",,,,,,
"[596585747, 25845374]",False,Avenue Jean Jaurès,primary,False,90.22200000000001,"LINESTRING (-0.6306102 44.8062175, -0.6300505 44.8063169, -0.6297333 44.8063979, -0.6295169 44.8064522)",30,D 1250,,,,
"[460744921, 460744918]",False,Avenue Pasteur,primary,True,45.582,"LINESTRING (-0.6306102 44.8062175, -0.6306273 44.8062146, -0.6307669 44.806191, -0.6308317 44.8061801, -0.6309122 44.806167, -0.630993 44.8061538, -0.6310123 44.8061506, -0.6310955 44.8061371, -0.6311729 44.8061245)",30,D 1250,,,,
24552404,True,Avenue François Copée,residential,False,61.391999999999996,"LINESTRING (-0.6310741 44.8075748, -0.630438 44.8077808, -0.6303662 44.8078041)",,,,,,
351437466,True,Rue Herman Lemoine,residential,False,85.11800000000001,"LINESTRING (-0.6310741 44.8075748, -0.6308954 44.8071876, -0.6308074 44.8070025, -0.6307338 44.8068484)",,,,,,
638186779,True,Avenue Jean Jaurès,primary,False,21.939,"LINESTRING (-0.6257999 44.8079769, -0.6260231 44.8078592)",,D 1250,,,,
596585750,True,Rue du Pin Vert,tertiary,False,180.424,"LINESTRING (-0.6257999 44.8079769, -0.6258151 44.808002, -0.6264006 44.8088464, -0.6267642 44.8093708, -0.6267859 44.8094389)",,,,,,
24552393,True,Rue Rosa Bonheur,residential,False,73.63400000000001,"LINESTRING (-0.6307338 44.8068484, -0.6304845 44.8069316, -0.6299867 44.8070977, -0.6298891 44.8071301)",,,,,,
352232298,True,Rue Curie,residential,False,83.866,"LINESTRING (-0.6298891 44.8071301, -0.6299291 44.8071867, -0.6301269 44.8074662, -0.6303662 44.8078041)",,,,,,
352232299,False,Rue Rosa Bonheur,residential,False,88.101,"LINESTRING (-0.6298891 44.8071301, -0.6297814 44.8071674, -0.6288855 44.8074776)",30,,,,,
24553115,True,Rue Goya,residential,False,52.044,"LINESTRING (-0.6288855 44.8074776, -0.6287639 44.8072966, -0.6284259 44.8074152)",30,,,,,
352232299,False,Rue Rosa Bonheur,residential,True,88.101,"LINESTRING (-0.6288855 44.8074776, -0.6297814 44.8071674, -0.6298891 44.8071301)",30,,,,,
24552497,False,Avenue François Copée,residential,False,89.649,"LINESTRING (-0.6303662 44.8078041, -0.6302826 44.8078313, -0.6293334 44.8081404)",30,,,,,
352232298,True,Rue Curie,residential,False,46.662000000000006,"LINESTRING (-0.6303662 44.8078041, -0.6303997 44.8078509, -0.6306339 44.8081783)",,,,,,
492557402,True,Rue Étienne Marcel,residential,False,53.626,"LINESTRING (-0.6325727 44.8066863, -0.6327893 44.8066972, -0.6332418 44.806629)",30,,,,,
492557403,False,Rue Étienne Marcel,tertiary,True,64.991,"LINESTRING (-0.6325727 44.8066863, -0.6324993 44.8067254, -0.6324055 44.8067529, -0.6321155 44.8068201, -0.6320635 44.8068306, -0.6319311 44.8068674, -0.6318818 44.806899, -0.6318447 44.8069349)",,,2,,,
515093586,False,Rue André Pujol,tertiary,True,84.884,"LINESTRING (-0.6325727 44.8066863, -0.6325929 44.8066502, -0.6326029 44.8066084, -0.6325841 44.806522, -0.6324669 44.8059845, -0.6324566 44.8059342)",,,2,,,
24568978,False,Rue André Pujol,residential,False,25.558,"LINESTRING (-0.6322223 44.8051483, -0.6322631 44.8052391, -0.6323202 44.8053674)",,,,,,
"[507630906, 25605260, 44793959]",False,"['Rue André Pujol', 'Avenue Roger Chaumet']","['residential', 'tertiary']",True,165.60500000000002,"LINESTRING (-0.6322223 44.8051483, -0.632038 44.804738, -0.6317351 44.8042673, -0.6315436 44.804013, -0.6315133 44.8039666, -0.6315536 44.8038455, -0.6315959 44.8037742)",30,,2,yes,,
152335535,True,Rue des Poilus,residential,False,106.88499999999999,"LINESTRING (-0.6322223 44.8051483, -0.6319311 44.8052246, -0.6310021 44.8054556, -0.6309436 44.805465)",30,,,,4,
24552497,False,Avenue François Copée,residential,False,58.647999999999996,"LINESTRING (-0.6293334 44.8081404, -0.6290338 44.8082428, -0.62866 44.8083638)",30,,,,,
24552497,False,Avenue François Copée,residential,True,89.649,"LINESTRING (-0.6293334 44.8081404, -0.6302826 44.8078313, -0.6303662 44.8078041)",30,,,,,
24553115,True,Rue Goya,residential,False,81.733,"LINESTRING (-0.6293334 44.8081404, -0.6293061 44.8081, -0.6288855 44.8074776)",30,,,,,
24552497,False,Avenue François Copée,residential,False,50.583,"LINESTRING (-0.62866 44.8083638, -0.6282591 44.8084916, -0.6282057 44.8085188, -0.6281709 44.8085622, -0.6281591 44.8085803, -0.6281433 44.8086044)",30,,,,,
24552497,False,Avenue François Copée,residential,True,58.647999999999996,"LINESTRING (-0.62866 44.8083638, -0.6290338 44.8082428, -0.6293334 44.8081404)",30,,,,,
24553127,True,Rue Causserouge,residential,False,100.046,"LINESTRING (-0.6281876 44.8076852, -0.6270453 44.808076)",30,,,,,
24553115,True,Rue Goya,residential,False,84.158,"LINESTRING (-0.6281876 44.8076852, -0.6286278 44.8083176, -0.62866 44.8083638)",30,,,,,
24551388,True,Avenue du Poujeau,residential,False,68.67500000000001,"LINESTRING (-0.6270453 44.808076, -0.6263768 44.8077616, -0.6263512 44.8077466, -0.6263318 44.8077257)",,,,,,
24929804,True,Rue Saint-Jacques,residential,False,119.99100000000003,"LINESTRING (-0.6340434 44.8046457, -0.6338488 44.804389, -0.6338377 44.8043531, -0.6338765 44.8043202, -0.6340541 44.8042351, -0.6341384 44.8041877, -0.6341769 44.8041661, -0.6342034 44.8041512, -0.6343121 44.8040439, -0.6343751 44.8039038, -0.6343638 44.8038559, -0.6343163 44.8037692)",30,,,,,
31960619,False,Rue Gambetta,residential,True,25.963,"LINESTRING (-0.6328733 44.8049736, -0.6330261 44.8051804)",30,,,,,
24553253,True,Rue des Poilus,residential,False,99.254,"LINESTRING (-0.6328733 44.8049736, -0.6336576 44.8047548, -0.6339974 44.8046587, -0.6340434 44.8046457)",30,,,,,
31960619,False,Rue Gambetta,residential,False,66.23,"LINESTRING (-0.6328733 44.8049736, -0.6325357 44.8045137, -0.6324848 44.8044456)",30,,,,,
24553778,True,Place de la Ve République,unclassified,False,41.365,"LINESTRING (-0.6309436 44.805465, -0.6309066 44.8053627, -0.630849 44.8052036, -0.6308085 44.8051056)",30,,,,,
24553115,True,Rue Goya,residential,False,48.552,"LINESTRING (-0.6284259 44.8074152, -0.6280848 44.8075358, -0.6281876 44.8076852)",30,,,,,
24553550,False,Avenue Alexandre Jaubert,residential,False,66.851,"LINESTRING (-0.6284259 44.8074152, -0.628115 44.8069379, -0.628049 44.8068788)",30,,,,,
24553550,False,Avenue Alexandre Jaubert,residential,True,66.851,"LINESTRING (-0.628049 44.8068788, -0.628115 44.8069379, -0.6284259 44.8074152)",30,,,,,
31543220,True,Rue Châteaubriand,secondary,False,52.009,"LINESTRING (-0.628049 44.8068788, -0.6280417 44.8068122, -0.6280176 44.8067808, -0.6279769 44.8067421, -0.6276982 44.8065409, -0.6276691 44.8065129)",,,1,,,
"[753007633, 753007634, 638186783]",False,Avenue Jean Jaurès,primary,False,149.45600000000002,"LINESTRING (-0.628049 44.8068788, -0.6279594 44.8069176, -0.6277055 44.8070273, -0.6272397 44.8072509, -0.6270687 44.8073275, -0.6270524 44.8073382, -0.6268133 44.8074563, -0.6266484 44.807536, -0.6266099 44.8075547, -0.6265747 44.8075717, -0.6264957 44.8076099, -0.6264713 44.8076219)",,D 1250,2,,,
"[285751216, 1205515966]",False,Avenue Jean Jaurès,primary,True,82.56,"LINESTRING (-0.628049 44.8068788, -0.6282212 44.8068225, -0.6283025 44.8067992, -0.6290159 44.8065951)",,D 1250,2,,,
251006429,False,Rue Nelson Mandela,residential,False,37.324999999999996,"LINESTRING (-0.6290204 44.8055487, -0.6290487 44.8056026, -0.629201 44.8058589)",30,,,,,
"[980868441, 460744923]",True,Avenue Louis Laugaa,residential,False,146.80900000000003,"LINESTRING (-0.6290204 44.8055487, -0.6288117 44.8056293, -0.6285305 44.8057397, -0.6284638 44.8057669, -0.6283643 44.8058075, -0.628256 44.8058564, -0.62817 44.80591, -0.6280915 44.8059601, -0.6280077 44.8060213, -0.6279283 44.8060863, -0.627898 44.8061138, -0.6278414 44.8061721, -0.627771 44.8062497, -0.6276767 44.8063196, -0.6276243 44.806384)",,,1,,,
"[24553587, 596585748]",True,Avenue Louis Laugaa,residential,False,149.685,"LINESTRING (-0.6308085 44.8051056, -0.6306893 44.8051342, -0.6305452 44.8051688, -0.6301531 44.8052706, -0.6299473 44.8053237, -0.6297362 44.8053597, -0.6296365 44.8053785, -0.629501 44.8054076, -0.6293381 44.8054459, -0.6292073 44.8054837, -0.6290204 44.8055487)",30,,,,4,
24553778,True,Place de la Ve République,unclassified,False,75.531,"LINESTRING (-0.6311729 44.8061245, -0.6309436 44.805465)",30,,,,,
