osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,tunnel
"[9227864, 685518846, 685518847]",Rue de l'Église,tertiary,30,True,False,43.979,"LINESTRING (-1.6834169 48.15156, -1.6833083 48.1516545, -1.683255 48.1518817, -1.6832912 48.1519214)",1,,
23938661,Rue de la Duchesse Anne,tertiary,30,False,True,47.286,"LINESTRING (-1.6834169 48.15156, -1.6835274 48.1515933, -1.6836104 48.151619, -1.6836624 48.1516351, -1.683877 48.1517014, -1.683998 48.1517346)",2,,
144431998,Rue de la Duchesse Anne,tertiary,30,False,False,99.09500000000001,"LINESTRING (-1.6834169 48.15156, -1.6831299 48.1514576, -1.6831066 48.151449, -1.6830543 48.1514296, -1.6828067 48.1513377, -1.6825605 48.1512692, -1.6823387 48.151187, -1.6822936 48.1511567, -1.6822654 48.1511244)",,,
225553738,,residential,,True,False,67.559,"LINESTRING (-1.6834169 48.15156, -1.6835199 48.1514257, -1.6835971 48.151098, -1.6835968 48.151038, -1.6835563 48.1509789)",,,
9251487,,residential,,True,False,67.738,"LINESTRING (-1.6835563 48.1509789, -1.6834976 48.151032, -1.6834613 48.1510775, -1.6833878 48.1513341, -1.6833788 48.1513718, -1.6833685 48.1514083, -1.6834169 48.15156)",,,
37044498,Rue des Melliers,residential,,False,True,112.30799999999999,"LINESTRING (-1.6835563 48.1509789, -1.6837444 48.1509652, -1.6838496 48.1509425, -1.6841444 48.1508758, -1.6846727 48.1506463, -1.6847547 48.1506042, -1.684773 48.1505871, -1.6848531 48.1505126)",,,
37044499,Rue du Pressoir Godier,residential,,False,True,22.977999999999998,"LINESTRING (-1.6835563 48.1509789, -1.6834259 48.1509449, -1.6833589 48.1509204, -1.6832783 48.150889)",,,
"[28267432, 28267433, 25282869]",Rue du Blavet,residential,,False,False,186.77300000000002,"LINESTRING (-1.6848531 48.1505126, -1.6849901 48.150497, -1.685029 48.1504925, -1.6855243 48.1504361, -1.6858155 48.1504192, -1.6859988 48.1503995, -1.686166 48.1503763, -1.6862815 48.1503437, -1.6864036 48.150301, -1.6865737 48.1502148, -1.6867028 48.1501246, -1.6868274 48.1500587, -1.6870249 48.1500051, -1.6871656 48.1499669)",,,yes
37044498,Rue des Melliers,residential,,False,False,112.308,"LINESTRING (-1.6848531 48.1505126, -1.684773 48.1505871, -1.6847547 48.1506042, -1.6846727 48.1506463, -1.6841444 48.1508758, -1.6838496 48.1509425, -1.6837444 48.1509652, -1.6835563 48.1509789)",,,
37044498,Rue des Melliers,residential,,False,True,98.029,"LINESTRING (-1.6848531 48.1505126, -1.6847972 48.1504302, -1.684769 48.1503886, -1.6847324 48.1503233, -1.6847065 48.1501918, -1.6846839 48.1499907, -1.684708 48.1496496)",,,
25223490,Rue du Clos de l'Ille,residential,30,True,False,188.65200000000002,"LINESTRING (-1.6816234 48.1526179, -1.6815924 48.1524566, -1.6815246 48.1520208, -1.6815237 48.1519228, -1.6815626 48.1517726, -1.6816045 48.1516478, -1.6816509 48.1515148, -1.6816923 48.1514491, -1.6817386 48.1513964, -1.6818207 48.1513393, -1.6819227 48.1512809, -1.6821295 48.1511927, -1.6822258 48.1511589, -1.6822654 48.1511244)",,,
146463625,Rue de l'Abbé Robert Filaux,tertiary,30,False,False,174.575,"LINESTRING (-1.6816234 48.1526179, -1.6813335 48.1525834, -1.6812983 48.1525792, -1.6811048 48.1525673, -1.6809074 48.1525717, -1.6803736 48.1526389, -1.6801992 48.1526878, -1.6800647 48.1527408, -1.6799516 48.1527973, -1.6796932 48.1529267, -1.6795759 48.1529722, -1.6794403 48.1530015)",2,,
"[146463625, 9251999]",Rue de l'Abbé Robert Filaux,tertiary,30,False,True,110.95299999999999,"LINESTRING (-1.6816234 48.1526179, -1.681917 48.1527046, -1.6821635 48.1527819, -1.6822683 48.1527964, -1.6823508 48.152792, -1.6824689 48.1527749, -1.6825361 48.1527614, -1.6826771 48.1527309, -1.6829484 48.1526634, -1.6830259 48.1526425)",2,,
"[146463625, 368955755]",Rue de l'Abbé Robert Filaux,tertiary,30,False,False,55.373000000000005,"LINESTRING (-1.6794403 48.1530015, -1.6792721 48.1530128, -1.6790958 48.1530159, -1.6788214 48.1530871, -1.6787251 48.1531176)",2,,
146463625,Rue de l'Abbé Robert Filaux,tertiary,30,False,True,174.575,"LINESTRING (-1.6794403 48.1530015, -1.6795759 48.1529722, -1.6796932 48.1529267, -1.6799516 48.1527973, -1.6800647 48.1527408, -1.6801992 48.1526878, -1.6803736 48.1526389, -1.6809074 48.1525717, -1.6811048 48.1525673, -1.6812983 48.1525792, -1.6813335 48.1525834, -1.6816234 48.1526179)",2,,
"[37045339, 705941964]",Rue Jean Discalceat,tertiary,30,False,False,114.82399999999998,"LINESTRING (-1.6794403 48.1530015, -1.6794429 48.1530534, -1.6794596 48.1531743, -1.679482 48.1532145, -1.6795402 48.1532547, -1.6804 48.153658, -1.6804738 48.1536911)",,,
"[146463625, 9251999]",Rue de l'Abbé Robert Filaux,tertiary,30,False,False,110.953,"LINESTRING (-1.6830259 48.1526425, -1.6829484 48.1526634, -1.6826771 48.1527309, -1.6825361 48.1527614, -1.6824689 48.1527749, -1.6823508 48.152792, -1.6822683 48.1527964, -1.6821635 48.1527819, -1.681917 48.1527046, -1.6816234 48.1526179)",2,,
190586361,Rue de l'Église,tertiary,30,False,True,85.101,"LINESTRING (-1.6830259 48.1526425, -1.6831237 48.1525725, -1.6831787 48.1524991, -1.683204 48.1523804, -1.6831995 48.1521373, -1.6832627 48.1520032, -1.6832912 48.1519214)",,,
9251484,Rue Jean Discalceat,tertiary,30,False,True,58.431,"LINESTRING (-1.6867646 48.155211, -1.6866839 48.1552059, -1.6865687 48.1551977, -1.6860872 48.155169, -1.6859802 48.1551631)",,,
199954689,Rue du Général de Gaulle,secondary,50,False,True,32.931,"LINESTRING (-1.6867646 48.155211, -1.6867687 48.1551278, -1.6868102 48.1550428, -1.6868183 48.1549194)",2,,
62190266,Rue de Bellevue,residential,30,True,False,12.725,"LINESTRING (-1.6845568 48.1561556, -1.6847212 48.1561229)",,,
210468572,Rue de Bellevue,residential,30,False,True,19.106,"LINESTRING (-1.6845568 48.1561556, -1.6845436 48.1563272)",,,
9251484,Rue Jean Discalceat,tertiary,30,False,False,87.658,"LINESTRING (-1.6848013 48.1551089, -1.6851957 48.1551281, -1.6859802 48.1551631)",,,
26679545,Rue Jean Discalceat,tertiary,30,False,False,88.38300000000001,"LINESTRING (-1.6848013 48.1551089, -1.6846175 48.1551001, -1.6841472 48.1550765, -1.6840839 48.1550738, -1.6839005 48.1550658, -1.6838446 48.1550633, -1.6836161 48.1550353)",,,
37045028,Rue Joseph Grandmoulin,residential,30,False,False,40.728,"LINESTRING (-1.6848013 48.1551089, -1.6848062 48.1550617, -1.6848392 48.1547435)",,,
62190264,Rue de Bellevue,residential,30,False,False,58.568000000000005,"LINESTRING (-1.6848013 48.1551089, -1.6847635 48.1554646, -1.6847599 48.1554987, -1.6847528 48.1555653, -1.6847454 48.1556343)",,,
9227876,Rue de Cézembre,residential,30,False,False,13.13,"LINESTRING (-1.6859802 48.1551631, -1.6860005 48.1552804)",,,
9251484,Rue Jean Discalceat,tertiary,30,False,False,58.431,"LINESTRING (-1.6859802 48.1551631, -1.6860872 48.155169, -1.6865687 48.1551977, -1.6866839 48.1552059, -1.6867646 48.155211)",,,
9251484,Rue Jean Discalceat,tertiary,30,False,True,87.658,"LINESTRING (-1.6859802 48.1551631, -1.6851957 48.1551281, -1.6848013 48.1551089)",,,
9227876,Rue de Cézembre,residential,30,False,False,25.801,"LINESTRING (-1.6860241 48.1555113, -1.6859397 48.1557364)",,,
9227876,Rue de Cézembre,residential,30,False,True,25.735,"LINESTRING (-1.6860241 48.1555113, -1.6860005 48.1552804)",,,
9227876,Rue de Cézembre,residential,30,False,True,50.283,"LINESTRING (-1.6860241 48.1555113, -1.6864261 48.1558754)",,,
9227876,Rue de Cézembre,residential,30,False,False,70.051,"LINESTRING (-1.6859397 48.1557364, -1.6861733 48.1563468)",,,
9227876,Rue de Cézembre,residential,30,False,True,25.801,"LINESTRING (-1.6859397 48.1557364, -1.6860241 48.1555113)",,,
64270652,Rue de Bréhat,residential,30,False,False,49.376000000000005,"LINESTRING (-1.6859397 48.1557364, -1.685809 48.1557696, -1.6855399 48.1556922, -1.6853222 48.1556373)",,,
9227876,Rue de Cézembre,residential,30,False,True,70.051,"LINESTRING (-1.6861733 48.1563468, -1.6859397 48.1557364)",,,
9227876,Rue de Cézembre,residential,30,False,False,93.553,"LINESTRING (-1.6861733 48.1563468, -1.6862868 48.1563853, -1.6864984 48.1563611, -1.6865822 48.156353, -1.6865582 48.1562025, -1.6866359 48.1561955, -1.6866333 48.1561836, -1.6866094 48.156103, -1.6865136 48.1559675, -1.6864261 48.1558754)",,,
64270654,Rue de Bréhat,residential,30,False,True,107.70899999999999,"LINESTRING (-1.6861733 48.1563468, -1.6860558 48.1563067, -1.6858754 48.1562412, -1.685701 48.1561779, -1.6856034 48.1561297, -1.685508 48.1560233, -1.6854456 48.1559175, -1.6853681 48.155769, -1.6853222 48.1556373)",,,
9227876,Rue de Cézembre,residential,30,False,False,50.283,"LINESTRING (-1.6864261 48.1558754, -1.6860241 48.1555113)",,,
9227876,Rue de Cézembre,residential,30,False,True,93.553,"LINESTRING (-1.6864261 48.1558754, -1.6865136 48.1559675, -1.6866094 48.156103, -1.6866333 48.1561836, -1.6866359 48.1561955, -1.6865582 48.1562025, -1.6865822 48.156353, -1.6864984 48.1563611, -1.6862868 48.1563853, -1.6861733 48.1563468)",,,
64270651,Rue des Minquiers,residential,30,False,False,106.279,"LINESTRING (-1.6864261 48.1558754, -1.6866146 48.155797, -1.686683 48.1557272, -1.6866602 48.1556156, -1.686358 48.1553075, -1.6863008 48.1552879, -1.6860005 48.1552804)",,,
9227911,Rue de l'Odet,tertiary,,False,False,108.338,"LINESTRING (-1.6912621 48.1494738, -1.6912168 48.1494574, -1.6911309 48.1494243, -1.6910216 48.1493728, -1.6909051 48.1493146, -1.6907787 48.1492388, -1.6906885 48.1491763, -1.690403 48.1489742, -1.6901928 48.1488186)",,,
9227912,Rue de Daoulas,residential,,False,True,45.212,"LINESTRING (-1.6908337 48.1481217, -1.6907865 48.1482072, -1.6907131 48.1483238, -1.6906523 48.1484102, -1.6905845 48.1484921)",,,
9227911,Rue de l'Odet,tertiary,,False,False,98.616,"LINESTRING (-1.6901928 48.1488186, -1.6900532 48.1487277, -1.6898892 48.148637, -1.6897137 48.1485508, -1.6895588 48.1484785, -1.6894206 48.148418, -1.6891242 48.1482952)",,,
9227911,Rue de l'Odet,tertiary,,False,True,108.338,"LINESTRING (-1.6901928 48.1488186, -1.690403 48.1489742, -1.6906885 48.1491763, -1.6907787 48.1492388, -1.6909051 48.1493146, -1.6910216 48.1493728, -1.6911309 48.1494243, -1.6912168 48.1494574, -1.6912621 48.1494738)",,,
9227912,Rue de Daoulas,residential,,False,False,33.401,"LINESTRING (-1.6901928 48.1488186, -1.690228 48.1487992, -1.6902717 48.1487736, -1.6903801 48.1487007, -1.690489 48.1485948)",,,
28264154,Rue de l'Oust,residential,,True,False,56.83,"LINESTRING (-1.6901928 48.1488186, -1.6901282 48.1488592, -1.6900384 48.1489139, -1.6898637 48.1489924, -1.6895647 48.1491073)",,,
353599025,Rue du Général de Gaulle,secondary,30,False,False,14.241,"LINESTRING (-1.6859991 48.1518565, -1.6860422 48.1519813)",,,
23938660,Rue de la Duchesse Anne,tertiary,30,True,False,90.867,"LINESTRING (-1.6859991 48.1518565, -1.6859169 48.1518591, -1.6856793 48.1518544, -1.685144 48.1518548, -1.6849586 48.1518585, -1.6847745 48.1518583)",2,,
"[225666253, 84929821]",Rue du Général de Gaulle,secondary,30,False,True,43.173,"LINESTRING (-1.6859991 48.1518565, -1.6859752 48.1517846, -1.6859536 48.1516596, -1.6859087 48.1514732)",3,,
5010952,Rue de la Duchesse Anne,tertiary,30,True,False,62.273,"LINESTRING (-1.683998 48.1517346, -1.6841072 48.1517766, -1.6844493 48.1518701, -1.6845222 48.1519072, -1.6845876 48.1519264, -1.6847608 48.1519604)",2,,
23938661,Rue de la Duchesse Anne,tertiary,30,False,False,47.285999999999994,"LINESTRING (-1.683998 48.1517346, -1.683877 48.1517014, -1.6836624 48.1516351, -1.6836104 48.151619, -1.6835274 48.1515933, -1.6834169 48.15156)",2,,
37044505,Les Hautes Ruelles,residential,,False,False,78.024,"LINESTRING (-1.6822654 48.1511244, -1.6823009 48.1510712, -1.6823302 48.1509529, -1.6823411 48.1507485, -1.6823658 48.1505647, -1.6824016 48.1504918, -1.6824515 48.1504446)",,,
58699251,Chemin du Moulin,residential,30,False,True,112.37400000000001,"LINESTRING (-1.6822654 48.1511244, -1.6820859 48.151091, -1.68183 48.1510111, -1.6817225 48.1509888, -1.681653 48.1509743, -1.6814422 48.1509436, -1.6809925 48.1509206, -1.680905 48.1509275, -1.680806 48.150952)",1,,
144431998,Rue de la Duchesse Anne,tertiary,30,False,True,99.09499999999998,"LINESTRING (-1.6822654 48.1511244, -1.6822936 48.1511567, -1.6823387 48.151187, -1.6825605 48.1512692, -1.6828067 48.1513377, -1.6830543 48.1514296, -1.6831066 48.151449, -1.6831299 48.1514576, -1.6834169 48.15156)",,,
705941959,Rue de la Chapellerie,residential,30,False,True,17.794,"LINESTRING (-1.6834934 48.1562701, -1.6832539 48.1562611)",,,
204167982,Rue de la Chapellerie,residential,30,False,False,78.178,"LINESTRING (-1.6834934 48.1562701, -1.6836563 48.1562757, -1.6840817 48.1562956, -1.6844785 48.1563213, -1.6845436 48.1563272)",,,
28264155,Allée du Champ Poirier,residential,,False,True,95.58699999999999,"LINESTRING (-1.6871656 48.1499669, -1.6871967 48.1500386, -1.6873081 48.1502947, -1.6868269 48.1504579, -1.6867469 48.1506068)",,,
28264254,Rue des Omblées,residential,,False,True,27.902,"LINESTRING (-1.6871656 48.1499669, -1.6871414 48.1498949, -1.6871084 48.1498071, -1.6870693 48.1497245)",,,
28267432,Rue du Blavet,residential,,False,False,94.549,"LINESTRING (-1.6871656 48.1499669, -1.6872733 48.14995, -1.6875102 48.149929, -1.6880096 48.1499167, -1.6884346 48.1499104)",,,
"[28267432, 28267433, 25282869]",Rue du Blavet,residential,,False,True,186.77300000000002,"LINESTRING (-1.6871656 48.1499669, -1.6870249 48.1500051, -1.6868274 48.1500587, -1.6867028 48.1501246, -1.6865737 48.1502148, -1.6864036 48.150301, -1.6862815 48.1503437, -1.686166 48.1503763, -1.6859988 48.1503995, -1.6858155 48.1504192, -1.6855243 48.1504361, -1.685029 48.1504925, -1.6849901 48.150497, -1.6848531 48.1505126)",,,yes
25283648,Rue de la Peupleraie,residential,,False,False,32.298,"LINESTRING (-1.6868183 48.1549194, -1.6869285 48.1549155, -1.6872535 48.1549189)",,,
199954689,Rue du Général de Gaulle,secondary,50,False,False,32.931,"LINESTRING (-1.6868183 48.1549194, -1.6868102 48.1550428, -1.6867687 48.1551278, -1.6867646 48.155211)",2,,
199954689,Rue du Général de Gaulle,secondary,50,False,True,91.107,"LINESTRING (-1.6868183 48.1549194, -1.6867635 48.1548417, -1.6867187 48.1546702, -1.6866185 48.1542855, -1.6865934 48.1541174)",2,,
25283648,Rue de la Peupleraie,residential,,False,False,98.971,"LINESTRING (-1.6872535 48.1549189, -1.6873886 48.1549483, -1.6881019 48.1555855)",,,
25283648,Rue de la Peupleraie,residential,,False,True,32.298,"LINESTRING (-1.6872535 48.1549189, -1.6869285 48.1549155, -1.6868183 48.1549194)",,,
25283651,Rue de la Peupleraie,residential,,False,False,88.9,"LINESTRING (-1.6872535 48.1549189, -1.6873855 48.1548491, -1.6875115 48.1543856, -1.6874989 48.1541697)",,,
25283652,Rue de la Peupleraie,residential,,False,False,40.904,"LINESTRING (-1.6892567 48.1557985, -1.6897194 48.1555984)",,,
25283648,Rue de la Peupleraie,residential,,False,False,112.906,"LINESTRING (-1.6892567 48.1557985, -1.6898076 48.1561016, -1.6901468 48.1562823, -1.6905005 48.1563632)",,,
25283648,Rue de la Peupleraie,residential,,False,True,100.49100000000001,"LINESTRING (-1.6892567 48.1557985, -1.6887599 48.1558953, -1.688291 48.1557655, -1.6881019 48.1555855)",,,
25283648,Rue de la Peupleraie,residential,,False,True,112.906,"LINESTRING (-1.6905005 48.1563632, -1.6901468 48.1562823, -1.6898076 48.1561016, -1.6892567 48.1557985)",,,
25283648,Rue de la Peupleraie,residential,,False,False,100.49100000000001,"LINESTRING (-1.6881019 48.1555855, -1.688291 48.1557655, -1.6887599 48.1558953, -1.6892567 48.1557985)",,,
25283648,Rue de la Peupleraie,residential,,False,True,98.971,"LINESTRING (-1.6881019 48.1555855, -1.6873886 48.1549483, -1.6872535 48.1549189)",,,
25283649,Rue de la Peupleraie,residential,,False,False,53.452,"LINESTRING (-1.6881019 48.1555855, -1.6877766 48.1557831, -1.6877899 48.1559701)",,,
25283649,Rue de la Peupleraie,residential,,False,True,53.452,"LINESTRING (-1.6877899 48.1559701, -1.6877766 48.1557831, -1.6881019 48.1555855)",,,
25283651,Rue de la Peupleraie,residential,,False,True,88.9,"LINESTRING (-1.6874989 48.1541697, -1.6875115 48.1543856, -1.6873855 48.1548491, -1.6872535 48.1549189)",,,
25283652,Rue de la Peupleraie,residential,,False,True,40.904,"LINESTRING (-1.6897194 48.1555984, -1.6892567 48.1557985)",,,
25462244,Allée du Pré Carré,residential,,False,False,55.827,"LINESTRING (-1.6906585 48.1545968, -1.6908003 48.1541619, -1.6908184 48.1541062)",,,
458513262,Boulevard Robert Schuman,tertiary,30,False,False,72.835,"LINESTRING (-1.6908184 48.1541062, -1.6898823 48.1539086)",,,
25462244,Allée du Pré Carré,residential,,False,True,55.827,"LINESTRING (-1.6908184 48.1541062, -1.6908003 48.1541619, -1.6906585 48.1545968)",,,
"[49501246, 458513262]",Boulevard Robert Schuman,tertiary,30,False,True,88.26499999999999,"LINESTRING (-1.6908184 48.1541062, -1.6910045 48.1541422, -1.6917267 48.1542817, -1.6917913 48.1542945, -1.6919613 48.154327)",,,
458513262,Boulevard Robert Schuman,tertiary,30,False,False,26.668,"LINESTRING (-1.6898823 48.1539086, -1.6895376 48.1538405)",,,
458513262,Boulevard Robert Schuman,tertiary,30,False,True,72.835,"LINESTRING (-1.6898823 48.1539086, -1.6908184 48.1541062)",,,
25462264,Rue du Grand Clos,residential,,False,False,41.489,"LINESTRING (-1.6898823 48.1539086, -1.6898677 48.1539418, -1.6898595 48.1539605, -1.6898545 48.1539879, -1.6898409 48.1542792)",,,
25462264,Rue du Grand Clos,residential,,False,True,147.576,"LINESTRING (-1.688737 48.1550596, -1.6888182 48.1550666, -1.6891987 48.1550816, -1.6893092 48.1550772, -1.6893874 48.1550636, -1.6894652 48.1550416, -1.6895363 48.1550088, -1.6895955 48.1549724, -1.689638 48.1549349, -1.6896829 48.1548832, -1.6897135 48.1548271, -1.6898143 48.154528, -1.689837 48.1544039, -1.6898409 48.1542792)",,,
467035667,Rue du Grand Clos,residential,,True,False,36.867999999999995,"LINESTRING (-1.688737 48.1550596, -1.6887361 48.1550458, -1.6887299 48.1550326, -1.6887188 48.155021, -1.6887035 48.1550116, -1.6886852 48.1550052, -1.688665 48.1550022, -1.6886443 48.1550028, -1.6886245 48.155007, -1.688607 48.1550144, -1.688593 48.1550246, -1.6885835 48.1550368, -1.688579 48.1550503, -1.6885798 48.1550641, -1.6885861 48.1550773, -1.6885972 48.1550889, -1.6886124 48.1550983, -1.6886308 48.1551047, -1.688651 48.1551077, -1.6886717 48.1551071, -1.6886914 48.1551029, -1.6887089 48.1550955, -1.6887229 48.1550853, -1.6887325 48.1550731, -1.688737 48.1550596)",,roundabout,
25462264,Rue du Grand Clos,residential,,False,False,147.57600000000002,"LINESTRING (-1.6898409 48.1542792, -1.689837 48.1544039, -1.6898143 48.154528, -1.6897135 48.1548271, -1.6896829 48.1548832, -1.689638 48.1549349, -1.6895955 48.1549724, -1.6895363 48.1550088, -1.6894652 48.1550416, -1.6893874 48.1550636, -1.6893092 48.1550772, -1.6891987 48.1550816, -1.6888182 48.1550666, -1.688737 48.1550596)",,,
25462264,Rue du Grand Clos,residential,,False,True,41.489,"LINESTRING (-1.6898409 48.1542792, -1.6898545 48.1539879, -1.6898595 48.1539605, -1.6898677 48.1539418, -1.6898823 48.1539086)",,,
467035669,Rue du Domaine,residential,,False,False,81.415,"LINESTRING (-1.6898409 48.1542792, -1.6888751 48.1541401, -1.6887673 48.1541274)",,,
25462328,Rue du Champ Sévigné,residential,,False,True,6.592,"LINESTRING (-1.6858679 48.1512012, -1.6857798 48.1512089)",,,
25462328,Rue du Champ Sévigné,residential,,False,False,149.326,"LINESTRING (-1.6858679 48.1512012, -1.6859374 48.1511935, -1.6862577 48.1511494, -1.6877388 48.1509718, -1.6878467 48.1509558)",,,
225035573,Rue du Général de Gaulle,secondary,30,True,False,66.253,"LINESTRING (-1.6858679 48.1512012, -1.6858477 48.1510935, -1.6857302 48.1506593, -1.6856903 48.1506217)",1,,
25462328,Rue du Champ Sévigné,residential,,False,False,289.33,"LINESTRING (-1.6878467 48.1509558, -1.6878934 48.1509316, -1.6879765 48.1509059, -1.6880588 48.1508919, -1.6904925 48.1507925, -1.6906188 48.1508057, -1.6907087 48.1508387, -1.6907705 48.1508752, -1.6908139 48.1509173, -1.6908519 48.1509765, -1.6908676 48.1510365, -1.6908138 48.1513305, -1.6908097 48.1514336, -1.6908136 48.151467)",,,
25462328,Rue du Champ Sévigné,residential,,False,True,149.326,"LINESTRING (-1.6878467 48.1509558, -1.6877388 48.1509718, -1.6862577 48.1511494, -1.6859374 48.1511935, -1.6858679 48.1512012)",,,
25462329,Rue de la Forge,residential,,False,True,93.36,"LINESTRING (-1.6878467 48.1509558, -1.6878451 48.151022, -1.6880188 48.1516806, -1.688046 48.1517837)",,,
25462329,Rue de la Forge,residential,,False,False,93.36,"LINESTRING (-1.688046 48.1517837, -1.6880188 48.1516806, -1.6878451 48.151022, -1.6878467 48.1509558)",,,
482646940,Boulevard de la Belle Épine,tertiary,,False,False,150.322,"LINESTRING (-1.688046 48.1517837, -1.6876952 48.1518187, -1.6862502 48.1519703, -1.6861836 48.1519768, -1.6860422 48.1519813)",,,
482646940,Boulevard de la Belle Épine,tertiary,,False,True,26.418999999999997,"LINESTRING (-1.688046 48.1517837, -1.6882014 48.1517685, -1.6883976 48.1517461)",,,
482646940,Boulevard de la Belle Épine,tertiary,,False,False,50.262,"LINESTRING (-1.6908136 48.151467, -1.6901498 48.1515575)",,,
25462328,Rue du Champ Sévigné,residential,,False,True,289.33,"LINESTRING (-1.6908136 48.151467, -1.6908097 48.1514336, -1.6908138 48.1513305, -1.6908676 48.1510365, -1.6908519 48.1509765, -1.6908139 48.1509173, -1.6907705 48.1508752, -1.6907087 48.1508387, -1.6906188 48.1508057, -1.6904925 48.1507925, -1.6880588 48.1508919, -1.6879765 48.1509059, -1.6878934 48.1509316, -1.6878467 48.1509558)",,,
482646940,Boulevard de la Belle Épine,tertiary,,False,True,44.547,"LINESTRING (-1.6908136 48.151467, -1.6910327 48.1514455, -1.6912156 48.1514287, -1.6914093 48.1514177)",,,
458513262,Boulevard Robert Schuman,tertiary,30,False,True,26.668,"LINESTRING (-1.6895376 48.1538405, -1.6898823 48.1539086)",,,
25462348,Rue des Goulets,residential,,True,False,158.191,"LINESTRING (-1.6895376 48.1538405, -1.6895541 48.1538017, -1.6895825 48.1537347, -1.6900475 48.1524592)",,,
25884333,Boulevard Robert Schuman,tertiary,30,False,False,66.33,"LINESTRING (-1.6895376 48.1538405, -1.6892727 48.1537877, -1.6889742 48.1537295, -1.6887988 48.1537024, -1.6886731 48.1536921)",,,
