osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,tunnel
72455143,Allée de la Fougarette,residential,30,False,False,102.74799999999999,"LINESTRING (-2.4307281 47.3240749, -2.4314561 47.3240478, -2.431918 47.3241814, -2.4320489 47.3241923)",,,,
407706983,Rue Jean-Baptiste Legeay,residential,30,False,False,115.72800000000001,"LINESTRING (-2.4307281 47.3240749, -2.4307846 47.324366, -2.4308358 47.3247525, -2.4308357 47.3251116)",,,,
407706983,Rue Jean-Baptiste Legeay,residential,30,False,True,115.03800000000001,"LINESTRING (-2.4307382 47.3261385, -2.4307528 47.3260998, -2.4307704 47.3260387, -2.4308145 47.3258747, -2.4308381 47.3257587, -2.4308676 47.3254732, -2.4308461 47.325172, -2.4308357 47.3251116)",,,,
544378070,Boulevard du Midi,tertiary,30,True,False,77.087,"LINESTRING (-2.4307382 47.3261385, -2.4305687 47.3261221, -2.4303808 47.3261038, -2.4302614 47.3260951, -2.4301433 47.32609, -2.4299362 47.326091, -2.4298293 47.3260942, -2.429721 47.3261036)",1,,,
33288166,Boulevard du Midi,tertiary,30,True,False,91.305,"LINESTRING (-2.4318731 47.3264227, -2.4311988 47.3262342, -2.4310178 47.3261924, -2.430809 47.3261496, -2.4307382 47.3261385)",1,,,
72455137,Chemin de la Tonnelle,residential,30,False,False,112.134,"LINESTRING (-2.4318731 47.3264227, -2.431905 47.3263754, -2.4319425 47.3263168, -2.4320469 47.326124, -2.4321974 47.3259023, -2.4323203 47.3257869, -2.432526 47.3256416, -2.432646 47.3255844)",,,,
158704179,Boulevard de l'Abreuvoir,tertiary,30,True,False,26.454,"LINESTRING (-2.4328541 47.3272695, -2.432891 47.3272004, -2.4328874 47.327133, -2.4328755 47.3270689, -2.4328608 47.3270381)",2,,,
237640721,Boulevard de l'Abreuvoir,tertiary_link,,True,False,28.148999999999997,"LINESTRING (-2.4328541 47.3272695, -2.432817 47.3271789, -2.4327869 47.3271413, -2.4327106 47.3270939, -2.432651 47.3270715)",1,D 99,,
144233194,Rue du Bouton d'Or,unclassified,30,False,False,38.426,"LINESTRING (-2.4323657 47.3284727, -2.4324178 47.3284889, -2.4324698 47.328505, -2.4327699 47.3285506, -2.4328573 47.3285563)",,,,
158704179,Boulevard de l'Abreuvoir,tertiary,30,True,False,104.357,"LINESTRING (-2.4323657 47.3284727, -2.4324321 47.3283553, -2.4326806 47.3278587, -2.4327308 47.3277136, -2.4327949 47.3275812)",2,,,
144233577,Rue Aristide Briand,residential,30,True,False,135.948,"LINESTRING (-2.4294428 47.3297833, -2.4295102 47.3298318, -2.4296217 47.3298969, -2.4299898 47.3302807, -2.4300671 47.3303613, -2.430471 47.3307825)",,,,
"[493945283, 144237902]",Boulevard de l'Abreuvoir,tertiary,30,True,False,160.82199999999997,"LINESTRING (-2.4294428 47.3297833, -2.4296969 47.3297919, -2.4302214 47.3297976, -2.4306066 47.3298138, -2.4306627 47.3298111, -2.4307262 47.329808, -2.4307709 47.3298059, -2.4308548 47.3297875, -2.43097 47.3297579, -2.4310914 47.3297131, -2.4312346 47.3296363, -2.4313792 47.3295456, -2.4314343 47.3295111)",1,,,
144237917,Faubourg Sainte-Anne,tertiary,30,False,True,96.745,"LINESTRING (-2.4294428 47.3297833, -2.429319 47.3298606, -2.4292928 47.3299314, -2.4292798 47.3299886, -2.4292603 47.3301129, -2.4292164 47.3303415, -2.4291751 47.3305582, -2.4291673 47.330609)",2,,,
457881982,Rue Vannetaise,residential,30,True,False,21.804000000000002,"LINESTRING (-2.4294428 47.3297833, -2.429443 47.329711, -2.4294068 47.3296429, -2.4293715 47.3295974)",,,,
"[33288168, 144257403]","['Rue des Peupliers', 'Boulevard du Nord']",tertiary,30,True,False,165.502,"LINESTRING (-2.4261556 47.3288624, -2.4262139 47.3288498, -2.4270089 47.3287267, -2.4271095 47.3287166, -2.427428 47.3292002, -2.4275769 47.3294174, -2.4276225 47.3294643)",1,,,
1001333400,Place du 18 juin 1940,tertiary,30,True,False,14.201,"LINESTRING (-2.4261556 47.3288624, -2.4261468 47.3288375, -2.4261273 47.3288157, -2.4260988 47.328799, -2.4260641 47.328789, -2.4260266 47.3287867)",,,roundabout,
144254211,Chemin du Guesny,residential,30,True,False,175.262,"LINESTRING (-2.4262678 47.3279143, -2.4257154 47.3277829, -2.4255828 47.3277462, -2.4255347 47.3277329, -2.4250024 47.3275687, -2.4247662 47.3274959, -2.4241217 47.3273099)",,,,
809386338,Rue du Pavé de Beaulieu,tertiary,30,True,False,98.81099999999999,"LINESTRING (-2.4262678 47.3279143, -2.4262364 47.3279903, -2.4260659 47.3286984, -2.4260266 47.3287867)",,,,
"[809386339, 179173567]",Rue du Pavé de Beaulieu,tertiary,30,True,False,68.46000000000001,"LINESTRING (-2.4267044 47.3273746, -2.4266699 47.3274159, -2.4265456 47.3275819, -2.4263794 47.3277763, -2.4263303 47.3278383, -2.4262678 47.3279143)","['1', '2']",,,
144233576,Rue du Bouton d'Or,residential,30,False,False,28.367,"LINESTRING (-2.4350463 47.3287162, -2.4349868 47.3289681)",,,,
383774577,Rue du Bouton d'Or,unclassified,30,False,True,133.833,"LINESTRING (-2.4350463 47.3287162, -2.4348566 47.3287009, -2.4340044 47.3286412, -2.4337789 47.3286321, -2.4332798 47.3285951)",,,,
144262775,,tertiary,30,False,False,26.651,"LINESTRING (-2.4293093 47.3262368, -2.4293399 47.3261908, -2.429354 47.3261615, -2.4293624 47.326132, -2.42937 47.3260869, -2.4293841 47.3260045)",,,,
"[179173568, 458364083, 458364084]",Boulevard de Dinkelsbuhl,tertiary,30,True,False,184.66299999999998,"LINESTRING (-2.4293093 47.3262368, -2.4292413 47.3262523, -2.4291388 47.3262693, -2.4290268 47.3262847, -2.4289767 47.3262926, -2.4286578 47.3263518, -2.4282858 47.3264364, -2.4281097 47.3264855, -2.4279269 47.3265536, -2.4277383 47.3266375, -2.4275164 47.326743, -2.4274068 47.3268079, -2.427304 47.3268717, -2.4271563 47.3269666)",1,,,
43683122,,tertiary,30,True,False,28.933999999999997,"LINESTRING (-2.429721 47.3261036, -2.4295691 47.3260924, -2.4295461 47.3260871, -2.4295231 47.3260782, -2.4294834 47.3260565, -2.4294653 47.3260413, -2.4294325 47.326017, -2.4294067 47.326009, -2.4293841 47.3260045)",1,,,
544378070,Boulevard du Midi,tertiary,30,True,False,34.495,"LINESTRING (-2.429721 47.3261036, -2.4295747 47.3261457, -2.4294837 47.3261836, -2.4294137 47.3262084, -2.429367 47.3262248, -2.4293093 47.3262368)",1,,,
25961827,Place du 11 Novembre 1918,secondary,30,True,False,16.087,"LINESTRING (-2.428989 47.3315384, -2.4289361 47.3315335, -2.4288833 47.3315386, -2.4288347 47.3315535, -2.4287941 47.331577)",2,,roundabout,
144237917,Faubourg Sainte-Anne,tertiary,30,False,False,104.218,"LINESTRING (-2.428989 47.3315384, -2.4290171 47.3313801, -2.4291418 47.3307573, -2.4291673 47.330609)",2,,,
279256512,Avenue Anne de Bretagne,secondary,30,True,False,16.679,"LINESTRING (-2.4287941 47.331577, -2.428574 47.3315613)",,,,
25961827,Place du 11 Novembre 1918,secondary,30,True,False,11.866,"LINESTRING (-2.4287941 47.331577, -2.4287651 47.3316067, -2.4287492 47.3316405, -2.4287475 47.3316761)",2,,roundabout,
25961827,Place du 11 Novembre 1918,secondary,30,True,False,18.906,"LINESTRING (-2.4287475 47.3316761, -2.4287655 47.3317187, -2.4288038 47.3317547, -2.4288577 47.3317797, -2.4289102 47.3317901)",2,,roundabout,
25961827,Place du 11 Novembre 1918,secondary,30,True,False,17.371000000000002,"LINESTRING (-2.4289102 47.3317901, -2.4289678 47.3317896, -2.4290226 47.3317775, -2.4290695 47.3317547, -2.4291042 47.3317236)",2,,roundabout,
144237914,Boulevard du 19 Mars 1962,secondary,30,False,True,45.126999999999995,"LINESTRING (-2.4289102 47.3317901, -2.4289005 47.331871, -2.4288714 47.3320774, -2.4288549 47.3321942)",2,D 1774,,
25961827,Place du 11 Novembre 1918,secondary,30,True,False,10.861,"LINESTRING (-2.4291042 47.3317236, -2.4291214 47.3316932, -2.4291269 47.3316608, -2.4291203 47.3316286)",2,,roundabout,
144237909,Boulevard du Général de Gaulle,secondary,30,True,False,145.445,"LINESTRING (-2.4291042 47.3317236, -2.4292082 47.3317096, -2.4294741 47.3317417, -2.4295634 47.3317525, -2.4300544 47.331799, -2.4302979 47.3318044, -2.43049 47.3318087, -2.4308502 47.3318086, -2.431013 47.3317725)",,D 99,,
25961827,Place du 11 Novembre 1918,secondary,30,True,False,14.655000000000001,"LINESTRING (-2.4291203 47.3316286, -2.4290929 47.3315888, -2.4290473 47.3315575, -2.428989 47.3315384)",2,,roundabout,
144229437,Route de Mesquer,tertiary,30,False,True,84.402,"LINESTRING (-2.431013 47.3317725, -2.4310687 47.3318482, -2.4315127 47.3324518)",,D 252,,
175582953,Boulevard du Général de Gaulle,secondary,30,True,False,144.99300000000002,"LINESTRING (-2.431013 47.3317725, -2.4308499 47.3317269, -2.430072 47.3317396, -2.4298559 47.3317247, -2.4294973 47.3316964, -2.4292252 47.3316567, -2.4291203 47.3316286)",,D 99,,
489613212,Boulevard du Général de Gaulle,secondary,30,False,True,52.463,"LINESTRING (-2.431013 47.3317725, -2.4311787 47.3317481, -2.4314298 47.3317238, -2.4316957 47.3316821)",,D 99,,
26327740,Rue Vannetaise,residential,30,False,True,46.206,"LINESTRING (-2.4295449 47.3282735, -2.4295664 47.3283394, -2.4295352 47.3286868)",,,,
144257397,Rue des Lauriers,residential,30,False,False,74.225,"LINESTRING (-2.4295449 47.3282735, -2.4295013 47.3282653, -2.429467 47.3282677, -2.4294236 47.3282708, -2.4291842 47.3283212, -2.4291391 47.3283228, -2.4290843 47.3283248, -2.4290159 47.328317, -2.4287027 47.3282811, -2.4285807 47.3282671)",,,,
526424195,Rue Vannetaise,residential,30,False,False,57.321,"LINESTRING (-2.4295449 47.3282735, -2.4295697 47.328218, -2.4295662 47.3281458, -2.4295604 47.3280285, -2.4295456 47.3279782, -2.4295419 47.3277616)",,,,
830593049,Rue du Château-Gaillard,residential,30,False,True,40.818,"LINESTRING (-2.4295352 47.3286868, -2.4300002 47.328875)",,,,
26327740,Rue Vannetaise,residential,30,False,False,46.206,"LINESTRING (-2.4295352 47.3286868, -2.4295664 47.3283394, -2.4295449 47.3282735)",,,,
"[809386340, 809381437, 26327740, 457881981]",Rue Vannetaise,residential,30,False,True,102.156,"LINESTRING (-2.4295352 47.3286868, -2.429373 47.3294317, -2.4293743 47.3294617, -2.4293713 47.329522, -2.4293715 47.3295974)",,,,building_passage
144257397,Rue des Lauriers,residential,30,False,True,74.22500000000001,"LINESTRING (-2.4285807 47.3282671, -2.4287027 47.3282811, -2.4290159 47.328317, -2.4290843 47.3283248, -2.4291391 47.3283228, -2.4291842 47.3283212, -2.4294236 47.3282708, -2.429467 47.3282677, -2.4295013 47.3282653, -2.4295449 47.3282735)",,,,
830593049,Rue du Château-Gaillard,residential,30,False,False,40.818,"LINESTRING (-2.4300002 47.328875, -2.4295352 47.3286868)",,,,
830593044,Place du Pilori,residential,30,False,True,8.071,"LINESTRING (-2.4300906 47.3275178, -2.4301946 47.3275005)",,,,
26328613,Rue de Pellan,residential,30,True,False,40.409,"LINESTRING (-2.4300906 47.3275178, -2.4299156 47.327544, -2.429807 47.3275456, -2.4295589 47.3275526)",,,,
144257394,Rue de Saillé,residential,30,False,False,23.275,"LINESTRING (-2.4295419 47.3277616, -2.4295589 47.3275526)",,,,
26328674,Rue du Pilori,residential,30,True,False,50.835,"LINESTRING (-2.4295419 47.3277616, -2.4296141 47.3277337, -2.4298238 47.3276528, -2.4299715 47.3276098, -2.430059 47.3275713, -2.4300906 47.3275178)",,,,
526424195,Rue Vannetaise,residential,30,False,True,57.321,"LINESTRING (-2.4295419 47.3277616, -2.4295456 47.3279782, -2.4295604 47.3280285, -2.4295662 47.3281458, -2.4295697 47.328218, -2.4295449 47.3282735)",,,,
144257394,Rue de Saillé,residential,30,False,True,23.275,"LINESTRING (-2.4295589 47.3275526, -2.4295419 47.3277616)",,,,
144257394,Rue de Saillé,residential,30,False,False,129.851,"LINESTRING (-2.4295589 47.3275526, -2.4295603 47.327496, -2.4295605 47.3273772, -2.4295156 47.3272151, -2.4294592 47.3270325, -2.4294108 47.3268327, -2.4293893 47.326716, -2.4293248 47.3263982)",,,,
457881984,Rue de Bizienne,residential,30,True,False,16.243,"LINESTRING (-2.4328608 47.3270381, -2.432651 47.3270715)",,,,
33288166,Boulevard du Midi,tertiary,30,True,False,106.36600000000001,"LINESTRING (-2.4328608 47.3270381, -2.4328347 47.3269681, -2.4327859 47.3268783, -2.4326937 47.3267816, -2.4325707 47.3266897, -2.4323193 47.3265467, -2.4320005 47.3264536, -2.4318731 47.3264227)",1,,,
26328130,Rue de Bizienne,residential,30,True,False,15.767,"LINESTRING (-2.4302824 47.3273718, -2.4301946 47.3275005)",,,,
26328158,Rue du Tricot,residential,30,False,False,100.88,"LINESTRING (-2.4302824 47.3273718, -2.4303937 47.3269565, -2.4304824 47.3264751)",,,,
26328158,Rue du Tricot,residential,30,False,True,100.88,"LINESTRING (-2.4304824 47.3264751, -2.4303937 47.3269565, -2.4302824 47.3273718)",,,,
26328765,Impasse de la Prévoté,residential,30,False,False,30.692,"LINESTRING (-2.431786 47.327146, -2.4318887 47.3274131)",,,,
26328130,Rue de Bizienne,residential,30,True,False,116.369,"LINESTRING (-2.431786 47.327146, -2.4311252 47.3272344, -2.4309681 47.3272556, -2.4309298 47.3272608, -2.4307436 47.3272717, -2.430626 47.3272956, -2.4305866 47.3273043, -2.4302824 47.3273718)",,,,
26328765,Impasse de la Prévoté,residential,30,False,True,30.692,"LINESTRING (-2.4318887 47.3274131, -2.431786 47.327146)",,,,
144249350,Place de l'Europe,secondary,30,True,False,19.444,"LINESTRING (-2.4245434 47.3301102, -2.4244978 47.3300938, -2.4244469 47.3300878, -2.4243959 47.3300927, -2.4243495 47.330108, -2.4243124 47.3301323)",2,,roundabout,
"[234014413, 176252855]",Avenue de la Brière,tertiary,30,False,True,149.49399999999997,"LINESTRING (-2.4245434 47.3301102, -2.4246523 47.3299864, -2.4247959 47.3298198, -2.4251597 47.3294048, -2.4252892 47.3292818, -2.4256584 47.3290045)",2,,,
830593044,Place du Pilori,residential,30,False,False,8.071,"LINESTRING (-2.4301946 47.3275005, -2.4300906 47.3275178)",,,,
144233195,Chemin de Grenouillet,residential,30,False,False,92.90299999999999,"LINESTRING (-2.4314343 47.3295111, -2.4314837 47.3295416, -2.4315793 47.3295873, -2.432335 47.3299449, -2.4324396 47.329994)",,,,
356935341,Boulevard de l'Abreuvoir,tertiary,30,True,False,82.443,"LINESTRING (-2.4314343 47.3295111, -2.4316069 47.3293889, -2.4317721 47.3292392, -2.432011 47.3289511, -2.4320509 47.3289034)",1,,,
144233194,Rue du Bouton d'Or,unclassified,30,False,True,32.134,"LINESTRING (-2.4332798 47.3285951, -2.4328573 47.3285563)",,,,
383774576,Allée des Charpentiers,living_street,,False,False,155.7,"LINESTRING (-2.4332798 47.3285951, -2.4332897 47.3283863, -2.4329426 47.3282911, -2.4331882 47.3276502, -2.4327949 47.3275812)",,,,
383774577,Rue du Bouton d'Or,unclassified,30,False,False,133.833,"LINESTRING (-2.4332798 47.3285951, -2.4337789 47.3286321, -2.4340044 47.3286412, -2.4348566 47.3287009, -2.4350463 47.3287162)",,,,
144262775,,tertiary,30,False,True,26.651,"LINESTRING (-2.4293841 47.3260045, -2.42937 47.3260869, -2.4293624 47.326132, -2.429354 47.3261615, -2.4293399 47.3261908, -2.4293093 47.3262368)",,,,
158704180,Rue Faubourg Saint-Armel,tertiary,30,False,False,106.08500000000001,"LINESTRING (-2.4293841 47.3260045, -2.429389 47.3259486, -2.4294085 47.3257278, -2.4294143 47.3256169, -2.4294182 47.3255577, -2.4294207 47.3255009, -2.4294151 47.3252961, -2.4294117 47.3252442, -2.4293751 47.3250528)",2,,,
489613213,Boulevard du Général de Gaulle,secondary,30,False,True,11.812,"LINESTRING (-2.4340134 47.330738, -2.4341448 47.3306801)",2,D 99,,
144233195,Chemin de Grenouillet,residential,30,False,True,81.15299999999999,"LINESTRING (-2.4340134 47.330738, -2.4339805 47.3307048, -2.4339547 47.3306862, -2.4338853 47.3306481, -2.4331397 47.3303177)",,,,
489613212,Boulevard du Général de Gaulle,secondary,30,False,False,204.337,"LINESTRING (-2.4340134 47.330738, -2.4338297 47.330822, -2.4327872 47.33129, -2.4325862 47.3313832, -2.4321478 47.3315534, -2.4318604 47.3316398, -2.4316957 47.3316821)",,D 99,,
292156170,Rue de la Maisonneuve,residential,30,False,False,96.812,"LINESTRING (-2.4345867 47.3308595, -2.4349264 47.3309618, -2.4351909 47.3310397, -2.4353397 47.3310768, -2.4354869 47.3311052, -2.4356391 47.3311265, -2.4357937 47.3311468)",,,,
292156170,Rue de la Maisonneuve,residential,30,False,True,39.786,"LINESTRING (-2.4345867 47.3308595, -2.4342905 47.3307733, -2.4342179 47.3307466, -2.4341753 47.3307148, -2.4341448 47.3306801)",,,,
1148290034,Impasse des Crocus,residential,30,False,False,42.559000000000005,"LINESTRING (-2.4345867 47.3308595, -2.4345699 47.3308851, -2.4345559 47.3309066, -2.4343595 47.3312099)",,,,
292156170,Rue de la Maisonneuve,residential,30,False,True,48.036,"LINESTRING (-2.4364112 47.331252, -2.4362896 47.331225, -2.4360971 47.3311889, -2.4357937 47.3311468)",,,,
