osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,geometry,junction,width,tunnel
51832819,False,,Avenue Gambetta,residential,50,True,104.962,2,"LINESTRING (-1.1683767 44.6601531, -1.1683505 44.6600623, -1.1683465 44.6600258, -1.1682999 44.6594496, -1.1682911 44.6593061, -1.1682816 44.6592125)",,,
32745964,True,,Place Franklin Roosevelt,tertiary,50,False,8.325,2,"LINESTRING (-1.1682747 44.6601774, -1.1682506 44.6601955, -1.1682331 44.6602171, -1.1682232 44.6602411)",roundabout,,
718828070,True,,Boulevard du Général Leclerc,tertiary,50,False,79.862,1,"LINESTRING (-1.1682747 44.6601774, -1.1681476 44.6601704, -1.1678003 44.6601465, -1.1676769 44.6601351, -1.1673886 44.6601017, -1.1672731 44.6600894)",,,
32745964,True,,Place Franklin Roosevelt,tertiary,50,False,22.402,2,"LINESTRING (-1.1682232 44.6602411, -1.1682228 44.6602746, -1.1682372 44.6603066, -1.168265 44.6603338, -1.1683033 44.6603534, -1.1683484 44.6603634, -1.1683956 44.6603629)",roundabout,,
32746071,True,,Place des Compagnons de la Libération,secondary,,False,43.266999999999996,,"LINESTRING (-1.1653616 44.6594487, -1.1653802 44.6594159, -1.1653843 44.6593807, -1.1653733 44.6593462, -1.1653483 44.6593157, -1.1653117 44.6592919, -1.1652669 44.659277, -1.1652178 44.6592723, -1.1651647 44.6592793, -1.1651177 44.6592981, -1.1650863 44.6593219, -1.1650655 44.659351)",roundabout,,
385566167,False,,Boulevard du Général Leclerc,tertiary,50,True,109.33100000000002,3,"LINESTRING (-1.1653616 44.6594487, -1.1654439 44.6595081, -1.1655041 44.6595272, -1.1656083 44.6595602, -1.1661179 44.6597185, -1.1666027 44.6598691)",,,
32746071,True,,Place des Compagnons de la Libération,secondary,,False,18.518,,"LINESTRING (-1.165157 44.6594966, -1.1652023 44.659505, -1.1652491 44.6595039, -1.1652936 44.6594935, -1.1653321 44.6594746, -1.1653616 44.6594487)",roundabout,,
40875294,False,,Avenue du Général de Gaulle,secondary,50,False,127.48400000000001,2,"LINESTRING (-1.165157 44.6594966, -1.1651447 44.6595702, -1.1649827 44.6605552, -1.1649695 44.6606353)",,,
124704873,False,,Cours Desbiey,tertiary,50,True,86.46700000000001,2,"LINESTRING (-1.1694135 44.6591147, -1.1697249 44.6592167, -1.1700273 44.6592775, -1.1703757 44.6593315, -1.1704538 44.6593423)",,,
565937185,False,,Cours Desbiey,tertiary,,False,125.771,,"LINESTRING (-1.1694135 44.6591147, -1.1692857 44.6590526, -1.1691334 44.6589628, -1.168735 44.658686, -1.1682879 44.658413, -1.1682153 44.6583735)",,,
"[565937184, 1058400710, 1058400711]",True,,"['Avenue Régnauld', 'Avenue Régnault']",residential,30,False,270.18800000000005,,"LINESTRING (-1.1694135 44.6591147, -1.1694606 44.6590634, -1.1695886 44.6589711, -1.1697639 44.6588934, -1.1700825 44.6588695, -1.1704365 44.6589248, -1.1705152 44.6589371, -1.170593 44.6589509, -1.1706541 44.6589618, -1.1724367 44.6592706, -1.1725028 44.659282, -1.1726316 44.659302)",,,
32746251,False,,Avenue Gambetta,residential,,True,132.459,,"LINESTRING (-1.1682153 44.6583735, -1.1681912 44.6581849, -1.1681436 44.6576863, -1.1680732 44.6571867)",,,
51832819,False,,Avenue Gambetta,residential,50,False,93.44200000000001,2,"LINESTRING (-1.1682153 44.6583735, -1.1682244 44.6585272, -1.1682816 44.6592125)",,,
51832820,False,,Cours Desbiey,tertiary,,False,58.834,,"LINESTRING (-1.1682153 44.6583735, -1.1681691 44.6583464, -1.1681167 44.6583143, -1.1679969 44.6582529, -1.1678083 44.6581766, -1.1676314 44.6581189, -1.167582 44.6581008)",,,
565937185,False,,Cours Desbiey,tertiary,,True,125.771,,"LINESTRING (-1.1682153 44.6583735, -1.1682879 44.658413, -1.168735 44.658686, -1.1691334 44.6589628, -1.1692857 44.6590526, -1.1694135 44.6591147)",,,
32745814,False,,Cours Desbiey,residential,30,True,71.376,2,"LINESTRING (-1.1745577 44.6599294, -1.1746747 44.6599469, -1.1748301 44.6599691, -1.1748949 44.6600478, -1.1751666 44.6603431)",,,
116524369,False,,Place Jean Moulin,residential,50,True,50.48400000000001,2,"LINESTRING (-1.1745577 44.6599294, -1.1745795 44.6598755, -1.1745945 44.6598383, -1.1745836 44.6597652, -1.1745682 44.6596958, -1.174525 44.6596221, -1.1744253 44.6595453, -1.1743905 44.6595265)",,,
718321318,False,,Rue François Legallais,tertiary,50,False,33.916,2,"LINESTRING (-1.1745577 44.6599294, -1.174546 44.6600056, -1.174511 44.6602326)",,,
718321321,False,,Cours Desbiey,tertiary,50,False,67.11699999999999,2,"LINESTRING (-1.1745577 44.6599294, -1.1744932 44.6599203, -1.1738102 44.6598227, -1.1737257 44.6598106)",,,
"[718321332, 52072988]",False,,Cours Lamarque de Plaisance,tertiary,50,False,128.053,2,"LINESTRING (-1.1743666 44.6613878, -1.1744447 44.661395, -1.1744897 44.661399, -1.1758782 44.6615059, -1.1759757 44.6615151)",,,
52072989,False,,Rue François Legallais,tertiary,50,False,36.914,2,"LINESTRING (-1.1743666 44.6613878, -1.1743576 44.6614508, -1.1743583 44.6614715, -1.1743278 44.6617185)",,,
124705025,False,,Rue François Legallais,tertiary,50,True,37.869,3,"LINESTRING (-1.1743666 44.6613878, -1.1743698 44.6613356, -1.1743744 44.6613074, -1.1744034 44.6610483)",,,
51397739,True,,Rue François de Sourdis,residential,50,False,127.87,1,"LINESTRING (-1.1743278 44.6617185, -1.1744097 44.6617324, -1.1759104 44.6619536)",,,
52072989,False,,Rue François Legallais,tertiary,50,False,39.024,2,"LINESTRING (-1.1743278 44.6617185, -1.174302 44.6619675, -1.1742925 44.6620135, -1.1742835 44.6620679)",,,
52072989,False,,Rue François Legallais,tertiary,50,True,36.914,2,"LINESTRING (-1.1743278 44.6617185, -1.1743583 44.6614715, -1.1743576 44.6614508, -1.1743666 44.6613878)",,,
124705025,False,,Rue François Legallais,tertiary,50,False,41.804,3,"LINESTRING (-1.1744595 44.6606745, -1.174449 44.6607427, -1.1744455 44.6607608, -1.1744215 44.6609385, -1.1744034 44.6610483)",,,
718321329,True,,Cours Tartas,tertiary,50,False,65.333,1,"LINESTRING (-1.1744595 44.6606745, -1.1743654 44.6606642, -1.1740706 44.6606395, -1.1737043 44.66061, -1.1736391 44.6606067)",,,
718321330,False,,Rue François Legallais,tertiary,50,True,49.31,2,"LINESTRING (-1.1744595 44.6606745, -1.1744655 44.6606065, -1.1744696 44.6605786, -1.1745024 44.6602882, -1.174511 44.6602326)",,,
"[40875275, 40875303]",True,,"['Boulevard Marcel Gounouilhou', 'Rue du Commandant Jean Sensevin']",residential,30,False,271.316,1,"LINESTRING (-1.174194 44.6626044, -1.1741929 44.6626513, -1.1741709 44.6636098, -1.1740978 44.6636743, -1.1740518 44.6637063, -1.1740168 44.6637128, -1.1739421 44.6637216, -1.1737811 44.6636993, -1.1729928 44.6635901, -1.1724745 44.6635183, -1.1724377 44.6635132, -1.1722498 44.6634871)",,,
51517155,True,D 650,Boulevard de la Plage,secondary,50,False,130.881,1,"LINESTRING (-1.174194 44.6626044, -1.1742832 44.6626108, -1.1745516 44.6626299, -1.1751871 44.6626753, -1.1753122 44.6626859, -1.1758393 44.6627304)",,,
52072989,False,,Rue François Legallais,tertiary,50,True,60.084999999999994,2,"LINESTRING (-1.174194 44.6626044, -1.1742009 44.662549, -1.1742081 44.6624864, -1.1742673 44.6621498, -1.1742724 44.6621211, -1.1742835 44.6620679)",,,
718828051,True,,Cours Héricart de Thury,residential,50,False,83.371,2,"LINESTRING (-1.1639215 44.6605546, -1.1648598 44.6606269, -1.1649695 44.6606353)",,,
40875294,False,,Avenue du Général de Gaulle,secondary,50,True,127.48400000000001,2,"LINESTRING (-1.1649695 44.6606353, -1.1649827 44.6605552, -1.1651447 44.6595702, -1.165157 44.6594966)",,,
51835985,False,,Avenue du Général de Gaulle,secondary,50,False,83.699,2,"LINESTRING (-1.1649695 44.6606353, -1.1649538 44.6607153, -1.1648686 44.6611515, -1.1648213 44.6613806)",,,
51835986,True,,Cours Héricart de Thury,residential,50,False,84.31099999999999,1,"LINESTRING (-1.1649695 44.6606353, -1.1650553 44.6606422, -1.1660288 44.6607202)",,,
51832820,False,,Cours Desbiey,tertiary,,True,58.833999999999996,,"LINESTRING (-1.167582 44.6581008, -1.1676314 44.6581189, -1.1678083 44.6581766, -1.1679969 44.6582529, -1.1681167 44.6583143, -1.1681691 44.6583464, -1.1682153 44.6583735)",,,
32745814,False,,Cours Desbiey,residential,30,False,63.832,2,"LINESTRING (-1.1757462 44.6607371, -1.17565 44.6606855, -1.1753574 44.6605154, -1.1753341 44.6604994, -1.1751666 44.6603431)",,,
717495769,True,,Cours Desbiey,residential,30,False,16.817,1,"LINESTRING (-1.1757462 44.6607371, -1.1757825 44.6607952, -1.175749 44.6608343, -1.175699 44.6608564)",,,
717495768,True,,Cours Tartas,tertiary,50,False,27.937,1,"LINESTRING (-1.1760449 44.6609073, -1.175699 44.6608564)",,,
717495770,True,,Cours Desbiey,residential,30,False,30.27,1,"LINESTRING (-1.1760449 44.6609073, -1.1757462 44.6607371)",,,
40875273,True,,Rue Léo Neveu,residential,50,False,35.643,1,"LINESTRING (-1.1760449 44.6609073, -1.1760375 44.6609512, -1.1759916 44.6612256)",,,
51832819,False,,Avenue Gambetta,residential,50,False,104.962,2,"LINESTRING (-1.1682816 44.6592125, -1.1682911 44.6593061, -1.1682999 44.6594496, -1.1683465 44.6600258, -1.1683505 44.6600623, -1.1683767 44.6601531)",,,
51832819,False,,Avenue Gambetta,residential,50,True,93.44200000000001,2,"LINESTRING (-1.1682816 44.6592125, -1.1682244 44.6585272, -1.1682153 44.6583735)",,,
40779248,True,,Allée Turenne,residential,,False,189.725,,"LINESTRING (-1.1726316 44.659302, -1.172446 44.6592221, -1.1723372 44.6591753, -1.1713273 44.6587277, -1.1711833 44.6586212, -1.1711514 44.6585623, -1.1711312 44.658405, -1.1711282 44.6583675, -1.1711306 44.6583483, -1.1711554 44.6581597)",,,
51817645,True,,Avenue Régnauld,residential,,False,24.524,,"LINESTRING (-1.1726316 44.659302, -1.1727707 44.6593228, -1.1729168 44.6593448, -1.172935 44.6593475)",,,
40781672,False,,Allée Marie-Christine,residential,,False,75.384,,"LINESTRING (-1.1751722 44.6576664, -1.1751003 44.657923, -1.1751168 44.6580737, -1.1751623 44.6581683, -1.1752859 44.6583081)",,,
32745684,False,,Allée Faust,residential,,True,77.647,,"LINESTRING (-1.1752859 44.6583081, -1.1750858 44.6583955, -1.1745092 44.6586118, -1.1744142 44.6586133)",,,
40781672,False,,Allée Marie-Christine,residential,,True,75.384,,"LINESTRING (-1.1752859 44.6583081, -1.1751623 44.6581683, -1.1751168 44.6580737, -1.1751003 44.657923, -1.1751722 44.6576664)",,,
"[141976763, 718321331]",True,,Cours Lamarque de Plaisance,tertiary,50,False,64.548,"['1', '2']","LINESTRING (-1.173557 44.6613153, -1.1740458 44.6613637, -1.1742282 44.6613789, -1.1742906 44.6613827, -1.1743666 44.6613878)",,3.75,
718321328,False,,Cours Tartas,tertiary,50,False,84.434,1,"LINESTRING (-1.1726738 44.6605129, -1.1726166 44.6605085, -1.1716123 44.6604321)",,,
40875273,True,,Rue Léo Neveu,residential,50,False,32.214999999999996,1,"LINESTRING (-1.1759916 44.6612256, -1.1759792 44.6614508, -1.1759757 44.6615151)",,,
40875274,True,,Rue du Docteur Da Cruz Texeira,residential,50,False,127.149,1,"LINESTRING (-1.1744034 44.6610483, -1.1759916 44.6612256)",,,
124705025,False,,Rue François Legallais,tertiary,50,False,37.869,3,"LINESTRING (-1.1744034 44.6610483, -1.1743744 44.6613074, -1.1743698 44.6613356, -1.1743666 44.6613878)",,,
124705025,False,,Rue François Legallais,tertiary,50,True,41.803999999999995,3,"LINESTRING (-1.1744034 44.6610483, -1.1744215 44.6609385, -1.1744455 44.6607608, -1.174449 44.6607427, -1.1744595 44.6606745)",,,
32745671,False,,Place Carnot,residential,30,False,113.11800000000001,,"LINESTRING (-1.1722498 44.6634871, -1.1722589 44.6634134, -1.1722606 44.6633998, -1.1722681 44.6633383, -1.1723637 44.6625631, -1.1723693 44.6625177, -1.1723748 44.6624737)",,,
40875303,True,,Boulevard Marcel Gounouilhou,residential,30,False,200.84900000000002,1,"LINESTRING (-1.1722498 44.6634871, -1.1721263 44.6634692, -1.1710083 44.6633072, -1.1699091 44.6631519, -1.1698331 44.6631412, -1.1697769 44.6631065)",,,
52072989,False,,Rue François Legallais,tertiary,50,False,60.085,2,"LINESTRING (-1.1742835 44.6620679, -1.1742724 44.6621211, -1.1742673 44.6621498, -1.1742081 44.6624864, -1.1742009 44.662549, -1.174194 44.6626044)",,,
52072989,False,,Rue François Legallais,tertiary,50,True,39.024,2,"LINESTRING (-1.1742835 44.6620679, -1.1742925 44.6620135, -1.174302 44.6619675, -1.1743278 44.6617185)",,,
40875277,False,,Rue Lucien Pinneberg,residential,50,False,55.879,2,"LINESTRING (-1.1704538 44.6593423, -1.1704457 44.6593923, -1.1703691 44.6598412)",,,
124704873,False,,Cours Desbiey,tertiary,50,False,86.467,2,"LINESTRING (-1.1704538 44.6593423, -1.1703757 44.6593315, -1.1700273 44.6592775, -1.1697249 44.6592167, -1.1694135 44.6591147)",,,
124704873,False,,Cours Desbiey,tertiary,50,True,113.83300000000001,2,"LINESTRING (-1.1704538 44.6593423, -1.1705097 44.6593512, -1.1717679 44.6595309, -1.1718646 44.6595447)",,,
40875277,False,,Rue Lucien Pinneberg,residential,50,True,44.974,2,"LINESTRING (-1.1702879 44.660323, -1.1703068 44.6602495, -1.1703583 44.6599218)",,,
51535743,False,,Rue Lucien Pinneberg,residential,50,False,14.039000000000001,2,"LINESTRING (-1.1702879 44.660323, -1.170284 44.6604012, -1.170283 44.6604492)",,,
"[141971801, 51817617]",False,,Cours Tartas,tertiary,50,False,141.221,2,"LINESTRING (-1.1702879 44.660323, -1.1702193 44.6603201, -1.1701271 44.6603125, -1.1697484 44.660278, -1.1694966 44.6602606, -1.1694177 44.6602542, -1.1691878 44.6602452, -1.168672 44.6602171, -1.1686373 44.6602165, -1.1685102 44.660224)",,,
"[51354817, 718321311]",False,,Cours Tartas,tertiary,"['30', '50']",True,90.689,2,"LINESTRING (-1.1702879 44.660323, -1.1703739 44.6603297, -1.1704423 44.6603344, -1.1709653 44.6603793, -1.1714267 44.660418)",,,
40875277,False,,Rue Lucien Pinneberg,residential,50,False,9.003,2,"LINESTRING (-1.1703691 44.6598412, -1.1703583 44.6599218)",,,
40875277,False,,Rue Lucien Pinneberg,residential,50,True,55.879,2,"LINESTRING (-1.1703691 44.6598412, -1.1704457 44.6593923, -1.1704538 44.6593423)",,,
718321308,True,D 650,Boulevard de la Plage,secondary,50,False,98.71099999999998,2,"LINESTRING (-1.1697489 44.6624272, -1.1698196 44.6624232, -1.1707839 44.6623749, -1.1709944 44.6623756)",,,
51397981,True,,Rue Roger Expert,residential,30,False,75.623,1,"LINESTRING (-1.1697769 44.6631065, -1.1697653 44.663057, -1.1697509 44.6624779, -1.1697489 44.6624272)",,,
"[40875299, 40875300, 116697512, 116697513, 484173711]",True,,"['Boulevard Marcel Gounouilhou', 'Boulevard Veyrier-Montagnères']",residential,10,False,215.64100000000002,1,"LINESTRING (-1.1697769 44.6631065, -1.1696594 44.6631173, -1.1694968 44.6631295, -1.1688469 44.6631781, -1.1683895 44.6632073, -1.1677097 44.6631992, -1.1670596 44.6632348)",,,yes
40875284,True,,Rue Sully Melendes,tertiary,50,False,80.379,2,"LINESTRING (-1.1714267 44.660418, -1.1714178 44.6604671, -1.1713041 44.6610929, -1.1712965 44.6611349)",,,
"[51354817, 718321311]",False,,Cours Tartas,tertiary,"['50', '30']",False,90.68900000000001,2,"LINESTRING (-1.1714267 44.660418, -1.1709653 44.6603793, -1.1704423 44.6603344, -1.1703739 44.6603297, -1.1702879 44.660323)",,,
718321328,False,,Cours Tartas,tertiary,50,True,14.763,1,"LINESTRING (-1.1714267 44.660418, -1.1715254 44.6604255, -1.1716123 44.6604321)",,,
141976763,True,,Cours Lamarque de Plaisance,tertiary,50,False,179.909,1,"LINESTRING (-1.1712965 44.6611349, -1.1713683 44.6611408, -1.1725128 44.6612356, -1.1725599 44.6612395, -1.1726184 44.6612443, -1.1728947 44.6612672, -1.1735116 44.6613116, -1.173557 44.6613153)",,3.75,
"[51817616, 113213108]",True,,Avenue Gambetta,residential,50,False,120.971,1,"LINESTRING (-1.1684594 44.6613945, -1.1684655 44.6614858, -1.168497 44.6618529, -1.1685018 44.6619201, -1.1685466 44.6623991, -1.1685542 44.6624803)",,,
141957416,True,,Avenue de Lamartine,residential,50,False,110.114,1,"LINESTRING (-1.1684594 44.6613945, -1.1684168 44.6613923, -1.1680218 44.6613945, -1.1676576 44.661393, -1.1670673 44.6613893)",,,
51835985,False,,Avenue du Général de Gaulle,secondary,50,True,83.699,2,"LINESTRING (-1.1648213 44.6613806, -1.1648686 44.6611515, -1.1649538 44.6607153, -1.1649695 44.6606353)",,,
718828062,False,,Avenue du Général de Gaulle,secondary,50,False,128.793,2,"LINESTRING (-1.1648213 44.6613806, -1.1646907 44.6620033, -1.164589 44.6624885, -1.1645811 44.6625262)",,,
40875286,False,,Rue Grenier,residential,50,False,76.209,2,"LINESTRING (-1.1669887 44.6625513, -1.1669941 44.6626029, -1.1670596 44.6632348)",,,
51355087,True,D 650,Boulevard de la Plage,secondary,50,False,124.067,1,"LINESTRING (-1.1669887 44.6625513, -1.1671073 44.6625469, -1.1671541 44.6625451, -1.1675587 44.6625259, -1.167972 44.6625063, -1.1683778 44.662487, -1.1684452 44.6624844, -1.1685542 44.6624803)",,,
40875286,False,,Rue Grenier,residential,50,True,76.209,2,"LINESTRING (-1.1670596 44.6632348, -1.1669941 44.6626029, -1.1669887 44.6625513)",,,
56001458,True,,Boulevard Veyrier Montagnères,residential,10,False,258.992,1,"LINESTRING (-1.1670596 44.6632348, -1.1668894 44.6632429, -1.1656184 44.6633909, -1.1650072 44.6634707, -1.1648784 44.6635341, -1.1642786 44.6636166, -1.163909 44.6636676, -1.1638665 44.6636874)",,,
54931605,False,,Rue Mauvezin,residential,50,True,87.31299999999999,2,"LINESTRING (-1.1670673 44.6613893, -1.167068 44.6614381, -1.1671251 44.6621734)",,,
141957416,True,,Avenue de Lamartine,residential,50,False,63.304,1,"LINESTRING (-1.1670673 44.6613893, -1.1668602 44.6613904, -1.1662669 44.6613891)",,,
40875290,True,,Rue Léon Cigarroa,residential,50,False,132.104,1,"LINESTRING (-1.1663622 44.6625752, -1.1662669 44.6613891)",,,
51355087,True,D 650,Boulevard de la Plage,secondary,50,False,49.621,1,"LINESTRING (-1.1663622 44.6625752, -1.1668932 44.6625549, -1.1669887 44.6625513)",,,
141957416,True,,Avenue de Lamartine,residential,50,False,53.071999999999996,1,"LINESTRING (-1.1662669 44.6613891, -1.1656799 44.6613852, -1.1655959 44.6613842)",,,
51355087,True,D 650,Boulevard de la Plage,secondary,50,False,54.784,1,"LINESTRING (-1.1656705 44.6626015, -1.1663622 44.6625752)",,,
51516496,True,,Rue Claude Bouscau,residential,50,False,65.02,1,"LINESTRING (-1.165624 44.6620177, -1.1656676 44.6625645, -1.1656705 44.6626015)",,,
54931606,True,,Rue Claude Bouscau,residential,50,False,49.39699999999999,1,"LINESTRING (-1.165624 44.6620177, -1.1657223 44.661997, -1.1657081 44.6617081, -1.1655979 44.6616832)",,,
54931606,True,,Rue Claude Bouscau,residential,50,False,46.71300000000001,1,"LINESTRING (-1.1655979 44.6616832, -1.1655113 44.6617224, -1.1655309 44.6620008, -1.165624 44.6620177)",,,
384714210,False,,Rue Claude Bouscau,residential,50,True,33.473,2,"LINESTRING (-1.1655979 44.6616832, -1.1655781 44.6614324, -1.1655959 44.6613842)",,,
141957416,True,,Avenue de Lamartine,residential,50,False,61.267,1,"LINESTRING (-1.1655959 44.6613842, -1.1649463 44.6613814, -1.1648673 44.6613799, -1.1648213 44.6613806)",,,
384714210,False,,Rue Claude Bouscau,residential,50,False,33.473,2,"LINESTRING (-1.1655959 44.6613842, -1.1655781 44.6614324, -1.1655979 44.6616832)",,,
"[51535843, 51817615]",True,,"['Rue Lucien Pinneberg', 'Cours Lamarque de Plaisance']",residential,50,False,207.81699999999998,1,"LINESTRING (-1.1684293 44.6609098, -1.1685018 44.6609062, -1.1688531 44.6609326, -1.1701254 44.6610427, -1.1701773 44.6610361, -1.1702147 44.6610135, -1.1702478 44.660965, -1.1702673 44.660902, -1.1702943 44.6607291, -1.1703021 44.660694, -1.1703332 44.6605535, -1.1703257 44.6605098, -1.170283 44.6604492)",,,
51817616,True,,Avenue Gambetta,residential,50,False,53.962,1,"LINESTRING (-1.1684293 44.6609098, -1.1684282 44.6609701, -1.1684544 44.6613347, -1.1684594 44.6613945)",,,
40875293,True,,Rue Molière,residential,50,False,104.96200000000002,1,"LINESTRING (-1.1666027 44.6598691, -1.1665607 44.6599313, -1.1660676 44.6606626, -1.1660468 44.6606941, -1.1660288 44.6607202)",,,
385566167,False,,Boulevard du Général Leclerc,tertiary,50,False,109.331,3,"LINESTRING (-1.1666027 44.6598691, -1.1661179 44.6597185, -1.1656083 44.6595602, -1.1655041 44.6595272, -1.1654439 44.6595081, -1.1653616 44.6594487)",,,
718828071,False,,Boulevard du Général Leclerc,tertiary,50,True,58.419,3,"LINESTRING (-1.1666027 44.6598691, -1.1666542 44.6598841, -1.1667068 44.6598995, -1.1672731 44.6600894)",,,
40875293,True,,Rue Molière,residential,50,False,81.40700000000001,1,"LINESTRING (-1.1660288 44.6607202, -1.1660026 44.6607585, -1.165636 44.6613331, -1.1655959 44.6613842)",,,
"[718401624, 51835986]",True,,Cours Héricart de Thury,residential,50,False,191.02700000000002,"['1', '2']","LINESTRING (-1.1660288 44.6607202, -1.1661157 44.6607267, -1.1680376 44.6608753, -1.1683726 44.6609047, -1.1684293 44.6609098)",,,
128240544,True,,Avenue du Général de Gaulle,secondary,50,False,8.145999999999999,1,"LINESTRING (-1.1645441 44.6626557, -1.1645736 44.6626211, -1.1645772 44.6625884)",,,
718828056,True,D 650,Boulevard de la Plage,secondary,50,False,89.28800000000001,1,"LINESTRING (-1.1645441 44.6626557, -1.1646099 44.6626525, -1.1646592 44.6626502, -1.1656705 44.6626015)",,,
51835318,False,D 650,Boulevard de la Plage,secondary,50,False,13.787,2,"LINESTRING (-1.1638283 44.66269, -1.1640021 44.6626804)",,,
40875297,False,,Rue du Professeur Jolyet,residential,50,False,106.44399999999999,2,"LINESTRING (-1.1638283 44.66269, -1.1638266 44.66272, -1.1638236 44.6627743, -1.1637966 44.6632533, -1.1637745 44.6636465)",,,
40875297,False,,Rue du Professeur Jolyet,residential,50,True,106.444,2,"LINESTRING (-1.1637745 44.6636465, -1.1637966 44.6632533, -1.1638236 44.6627743, -1.1638266 44.66272, -1.1638283 44.66269)",,,
