osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,lanes
171553795,,Rue Jules Massenet,residential,30,False,False,138.877,"LINESTRING (-0.6768682 44.8753642, -0.6768037 44.8753649, -0.6767495 44.8753697, -0.6765078 44.8753914, -0.6762627 44.8754133, -0.6756619 44.8754498, -0.675116 44.8754952)",,,
772920824,,Rue de Los Heros,tertiary,30,False,False,71.187,"LINESTRING (-0.6768682 44.8753642, -0.6769145 44.875467, -0.6769833 44.8756505, -0.6770555 44.8758935, -0.6770859 44.8759851)",,,2
772920824,,Rue de Los Heros,tertiary,30,False,True,47.077,"LINESTRING (-0.6768682 44.8753642, -0.6767946 44.8752535, -0.6766721 44.8750784, -0.676606 44.8749838)",,,2
"[602166285, 1118667741]",,Avenue de la République,tertiary,,False,False,223.63099999999997,"LINESTRING (-0.6814624 44.8728276, -0.6812892 44.8727539, -0.6811734 44.8727047, -0.6807955 44.8725439, -0.6807807 44.8725391, -0.6804834 44.8724396, -0.6798719 44.872263, -0.6790285 44.8720635, -0.678984 44.8720495, -0.6788751 44.8720195)",,,
26299490,D 6,Avenue Pasteur,secondary,50,False,True,229.438,"LINESTRING (-0.6793116 44.8750662, -0.679275 44.8749531, -0.67924 44.8748493, -0.6792073 44.8747513, -0.6791377 44.8746209, -0.6790044 44.8744461, -0.6789497 44.8743783, -0.6785764 44.873916, -0.6781207 44.8733178, -0.6780461 44.8732199)",,,2
49810540,,Rue du Stade,residential,,True,False,195.94600000000003,"LINESTRING (-0.6793116 44.8750662, -0.6782412 44.8752389, -0.6773338 44.8753596, -0.6769614 44.8753633, -0.6769225 44.8753637, -0.6768682 44.8753642)",,,
4650508,,Rue de la Morandière,tertiary,,False,False,105.67000000000002,"LINESTRING (-0.6786593 44.868787, -0.6786325 44.8689385, -0.6785489 44.8694266, -0.6784968 44.8697303)",,,
26309797,,Avenue Condorcet,residential,30,False,False,336.605,"LINESTRING (-0.6786593 44.868787, -0.6785643 44.8687785, -0.6774212 44.8686768, -0.677286 44.8686305, -0.6771402 44.8685718, -0.676897 44.8685559, -0.6768297 44.8685646, -0.6767808 44.8685822, -0.67677 44.8686478, -0.6766769 44.8690469, -0.6766898 44.8690801, -0.6767512 44.8690889, -0.6770031 44.8691071, -0.6770355 44.8691335, -0.6769618 44.8695922, -0.6769322 44.8696409, -0.6768549 44.8696591, -0.6767949 44.8699771)",,,
26309797,,Avenue Condorcet,residential,30,False,False,88.022,"LINESTRING (-0.6767949 44.8699771, -0.6756853 44.8698864)",,,
26309800,,Avenue Condorcet,residential,30,False,False,28.625,"LINESTRING (-0.6767949 44.8699771, -0.6767528 44.8702328)",,,
26309797,,Avenue Condorcet,residential,30,False,True,336.60499999999996,"LINESTRING (-0.6767949 44.8699771, -0.6768549 44.8696591, -0.6769322 44.8696409, -0.6769618 44.8695922, -0.6770355 44.8691335, -0.6770031 44.8691071, -0.6767512 44.8690889, -0.6766898 44.8690801, -0.6766769 44.8690469, -0.67677 44.8686478, -0.6767808 44.8685822, -0.6768297 44.8685646, -0.676897 44.8685559, -0.6771402 44.8685718, -0.677286 44.8686305, -0.6774212 44.8686768, -0.6785643 44.8687785, -0.6786593 44.868787)",,,
26309640,,Rue de Tanays,residential,,False,False,58.886,"LINESTRING (-0.6752678 44.8698546, -0.6751461 44.8693321)",,,
26309797,,Avenue Condorcet,residential,30,False,True,33.091,"LINESTRING (-0.6752678 44.8698546, -0.6756853 44.8698864)",,,
26309640,,Rue de Tanays,residential,,False,True,102.06500000000001,"LINESTRING (-0.6752678 44.8698546, -0.6753453 44.8701071, -0.6753938 44.870309, -0.6754463 44.8705597, -0.6754415 44.8706785, -0.6753795 44.8707482)",,,
26309640,,Rue de Tanays,residential,,False,True,58.886,"LINESTRING (-0.6751461 44.8693321, -0.6752678 44.8698546)",,,
26309805,,Allée Montesquieu,residential,,False,False,28.513,"LINESTRING (-0.6751461 44.8693321, -0.6755074 44.8693185)",,,
26309640,,Rue de Tanays,residential,,False,False,104.059,"LINESTRING (-0.6751461 44.8693321, -0.6749884 44.8684616, -0.6749779 44.8684039)",,,
26309640,,Rue de Tanays,residential,,False,True,104.059,"LINESTRING (-0.6749779 44.8684039, -0.6749884 44.8684616, -0.6751461 44.8693321)",,,
26309809,,Allée Montaigne,residential,,False,False,75.869,"LINESTRING (-0.6749779 44.8684039, -0.6750438 44.8684366, -0.6752702 44.8685491, -0.6753218 44.8685747, -0.6753822 44.8685836, -0.6755331 44.8685703, -0.6758507 44.8685094)",,,
26309800,,Avenue Condorcet,residential,30,False,True,28.625,"LINESTRING (-0.6767528 44.8702328, -0.6767949 44.8699771)",,,
26309805,,Allée Montesquieu,residential,,False,True,28.513,"LINESTRING (-0.6755074 44.8693185, -0.6751461 44.8693321)",,,
26309805,,Allée Montesquieu,residential,,False,False,86.264,"LINESTRING (-0.6755074 44.8693185, -0.6757868 44.8693405, -0.6758566 44.8692768, -0.6758615 44.8691889, -0.6757627 44.8691148, -0.6755991 44.8691437, -0.6755074 44.8693185)",,,
26309805,,Allée Montesquieu,residential,,False,True,86.264,"LINESTRING (-0.6755074 44.8693185, -0.6755991 44.8691437, -0.6757627 44.8691148, -0.6758615 44.8691889, -0.6758566 44.8692768, -0.6757868 44.8693405, -0.6755074 44.8693185)",,,
26309809,,Allée Montaigne,residential,,False,False,75.88,"LINESTRING (-0.6758507 44.8685094, -0.6759671 44.8684209, -0.67602 44.8683816, -0.6760481 44.8683452, -0.6760594 44.8682956, -0.6760465 44.8682559, -0.6760025 44.8682407, -0.6759564 44.8682366, -0.6759083 44.8682471, -0.6758879 44.8682664, -0.6758855 44.8683042, -0.6758883 44.8683461, -0.6758895 44.8684199, -0.6758507 44.8685094)",,,
26309809,,Allée Montaigne,residential,,False,True,75.88,"LINESTRING (-0.6758507 44.8685094, -0.6758895 44.8684199, -0.6758883 44.8683461, -0.6758855 44.8683042, -0.6758879 44.8682664, -0.6759083 44.8682471, -0.6759564 44.8682366, -0.6760025 44.8682407, -0.6760465 44.8682559, -0.6760594 44.8682956, -0.6760481 44.8683452, -0.67602 44.8683816, -0.6759671 44.8684209, -0.6758507 44.8685094)",,,
26309809,,Allée Montaigne,residential,,False,True,75.869,"LINESTRING (-0.6758507 44.8685094, -0.6755331 44.8685703, -0.6753822 44.8685836, -0.6753218 44.8685747, -0.6752702 44.8685491, -0.6750438 44.8684366, -0.6749779 44.8684039)",,,
171553795,,Rue Jules Massenet,residential,30,False,True,138.877,"LINESTRING (-0.675116 44.8754952, -0.6756619 44.8754498, -0.6762627 44.8754133, -0.6765078 44.8753914, -0.6767495 44.8753697, -0.6768037 44.8753649, -0.6768682 44.8753642)",,,
49810499,,Rue Georges Clemenceau,residential,,False,False,52.63,"LINESTRING (-0.6777218 44.8735931, -0.6774022 44.8740087)",,,
28120614,,Place Henri Bos,living_street,20,False,False,91.97000000000001,"LINESTRING (-0.6777218 44.8735931, -0.6774748 44.8735114, -0.6774585 44.8735327, -0.6771931 44.873881, -0.6771785 44.8739001, -0.6774022 44.8740087)",,5,
49810499,,Rue Georges Clemenceau,residential,,False,True,49.207,"LINESTRING (-0.6777218 44.8735931, -0.6779384 44.8732943, -0.67799 44.8732599, -0.6780461 44.8732199)",,,
49810499,,Rue Georges Clemenceau,residential,,False,True,52.63,"LINESTRING (-0.6774022 44.8740087, -0.6777218 44.8735931)",,,
28120614,,Place Henri Bos,living_street,20,False,True,91.97,"LINESTRING (-0.6774022 44.8740087, -0.6771785 44.8739001, -0.6771931 44.873881, -0.6774585 44.8735327, -0.6774748 44.8735114, -0.6777218 44.8735931)",,5,
49810499,,Rue Georges Clemenceau,residential,,False,False,125.85799999999999,"LINESTRING (-0.6774022 44.8740087, -0.6773659 44.8740535, -0.6773464 44.8740775, -0.6772473 44.8742052, -0.6770656 44.8744472, -0.6767205 44.8749069, -0.6766755 44.8749405, -0.6766643 44.8749488, -0.6766358 44.8749659, -0.676606 44.8749838)",,,
26299402,,Rue de Los Heros,tertiary,,False,False,94.482,"LINESTRING (-0.6722854 44.8697365, -0.6723844 44.8698355, -0.6724571 44.8699081, -0.6727924 44.8701581, -0.6730646 44.8703805)",,,
26299402,,Rue de Los Heros,tertiary,,False,True,72.281,"LINESTRING (-0.6722854 44.8697365, -0.6720179 44.869418, -0.6719486 44.8693238, -0.6718682 44.8691603)",,,
28120846,,Allée de Bel Air,residential,,False,False,314.091,"LINESTRING (-0.6722854 44.8697365, -0.6722385 44.8697579, -0.672197 44.8697758, -0.6721409 44.8697933, -0.6720537 44.8697941, -0.6719879 44.8697746, -0.6719283 44.8697208, -0.6719275 44.8696066, -0.6719022 44.8695113, -0.6718004 44.8693523, -0.6717515 44.869276, -0.6717356 44.8692511, -0.671629 44.8689725, -0.6715672 44.8688549, -0.6714552 44.8687562, -0.6712998 44.8686734, -0.6708383 44.8684275, -0.6703835 44.8681852, -0.6702793 44.8681631, -0.6701724 44.868171, -0.670086 44.8681483, -0.6700128 44.8680821, -0.6700214 44.867995, -0.6700909 44.8679299, -0.6701479 44.8678765)",,,
28120846,,Allée de Bel Air,residential,,False,True,314.091,"LINESTRING (-0.6701479 44.8678765, -0.6700909 44.8679299, -0.6700214 44.867995, -0.6700128 44.8680821, -0.670086 44.8681483, -0.6701724 44.868171, -0.6702793 44.8681631, -0.6703835 44.8681852, -0.6708383 44.8684275, -0.6712998 44.8686734, -0.6714552 44.8687562, -0.6715672 44.8688549, -0.671629 44.8689725, -0.6717356 44.8692511, -0.6717515 44.869276, -0.6718004 44.8693523, -0.6719022 44.8695113, -0.6719275 44.8696066, -0.6719283 44.8697208, -0.6719879 44.8697746, -0.6720537 44.8697941, -0.6721409 44.8697933, -0.672197 44.8697758, -0.6722385 44.8697579, -0.6722854 44.8697365)",,,
"[771102553, 753947086, 753947087]",D 6,Avenue Pasteur,secondary,50,False,True,166.67,"LINESTRING (-0.6701479 44.8678765, -0.6702936 44.8679568, -0.6704136 44.868023, -0.6707959 44.8682338, -0.6710338 44.868365, -0.671299 44.8685112, -0.67166 44.8687093, -0.6718168 44.8687972)",,,
50492319,,Allée Magdeleine Jarousse de Sillac,residential,,True,False,125.68299999999999,"LINESTRING (-0.6729296 44.8730596, -0.6741136 44.872481, -0.6741762 44.8724547, -0.6742467 44.8724224)",,,
50492323,,Allée Magdeleine Jarousse de Sillac,residential,,True,False,5.621,"LINESTRING (-0.6729296 44.8730596, -0.6729208 44.8730351, -0.6729016 44.8730138)",roundabout,,
50492323,,Allée Magdeleine Jarousse de Sillac,residential,,True,False,49.566,"LINESTRING (-0.6729016 44.8730138, -0.6728751 44.8729984, -0.6728433 44.8729894, -0.6728092 44.8729876, -0.6727759 44.8729932, -0.6727459 44.8730061, -0.6727229 44.873025, -0.6727094 44.8730479, -0.6727066 44.8730727, -0.6727147 44.873097, -0.672733 44.8731182, -0.6727598 44.8731344, -0.6727923 44.8731438, -0.6728273 44.8731457, -0.6728615 44.8731398, -0.6728914 44.8731267, -0.672914 44.8731076, -0.6729272 44.8730845, -0.6729296 44.8730596)",roundabout,,
26299420,,,tertiary,,True,False,21.593,"LINESTRING (-0.6742467 44.8724224, -0.674278 44.8724391, -0.6743149 44.8724484, -0.674354 44.8724495, -0.6743918 44.8724423, -0.6744249 44.8724275, -0.6744503 44.8724064, -0.6744657 44.8723809)",roundabout,8,
"[30883684, 738223262]",D 6,Avenue Pasteur,secondary,50,False,False,56.444,"LINESTRING (-0.6759343 44.8710692, -0.6757224 44.8709429, -0.6755186 44.8708272, -0.6753795 44.8707482)",,,
30883684,D 6,Avenue Pasteur,secondary,50,False,True,83.37799999999999,"LINESTRING (-0.6759343 44.8710692, -0.6760268 44.871124, -0.6761985 44.8712204, -0.6763401 44.8712983, -0.6765163 44.8713906, -0.6766746 44.8714737, -0.6767796 44.8715192)",,,
50415648,,Square Condorcet,residential,30,False,False,151.79399999999998,"LINESTRING (-0.6759343 44.8710692, -0.6760003 44.8710116, -0.6760662 44.870954, -0.6757075 44.8707732, -0.6756129 44.8706432, -0.6756853 44.8698864)",,,
26309797,,Avenue Condorcet,residential,30,False,False,33.091,"LINESTRING (-0.6756853 44.8698864, -0.6752678 44.8698546)",,,
26309797,,Avenue Condorcet,residential,30,False,True,88.022,"LINESTRING (-0.6756853 44.8698864, -0.6767949 44.8699771)",,,
50415648,,Square Condorcet,residential,30,False,True,151.794,"LINESTRING (-0.6756853 44.8698864, -0.6756129 44.8706432, -0.6757075 44.8707732, -0.6760662 44.870954, -0.6760003 44.8710116, -0.6759343 44.8710692)",,,
26299420,,,tertiary,,True,False,24.685999999999996,"LINESTRING (-0.6744657 44.8723809, -0.6744693 44.8723493, -0.6744576 44.8723187, -0.6744319 44.8722927, -0.6743954 44.8722744, -0.6743522 44.872266, -0.6743076 44.8722684, -0.6742667 44.8722813)",roundabout,8,
"[171557476, 816549180, 816549181]",,Rue de Los Heros,tertiary,30,False,False,340.154,"LINESTRING (-0.6744657 44.8723809, -0.6745262 44.8724221, -0.6746726 44.8724791, -0.6750113 44.8727384, -0.675246 44.8729447, -0.6754002 44.8731186, -0.6754398 44.8731716, -0.6754954 44.873248, -0.6756216 44.8734462, -0.6756719 44.8735924, -0.6757435 44.8737487, -0.67583 44.8738988, -0.6758703 44.8739611, -0.6761628 44.8744008, -0.6762166 44.8744825, -0.6763583 44.8746771, -0.6765313 44.8748914, -0.676606 44.8749838)",,5,
28120626,,Impasse Bel Air,residential,,False,True,133.83800000000002,"LINESTRING (-0.6715436 44.8707734, -0.6715758 44.8708266, -0.6717868 44.8707643, -0.672952 44.8704204, -0.6730008 44.8704031, -0.6730646 44.8703805)",,,
70930417,,Chemin de Meycat,residential,,False,False,21.228,"LINESTRING (-0.6796117 44.8696407, -0.6796422 44.8696463, -0.6796119 44.8698135)",,,
4650508,,Rue de la Morandière,tertiary,,False,False,60.727,"LINESTRING (-0.6784968 44.8697303, -0.6784816 44.8698253, -0.6784261 44.8701722, -0.678426 44.8702736)",,,
4650508,,Rue de la Morandière,tertiary,,False,True,105.67000000000002,"LINESTRING (-0.6784968 44.8697303, -0.6785489 44.8694266, -0.6786325 44.8689385, -0.6786593 44.868787)",,,
907849882,,Rue des Mûriers,residential,,False,False,88.361,"LINESTRING (-0.6784968 44.8697303, -0.6785559 44.8697347, -0.6785869 44.869737, -0.679032 44.8697702, -0.6796119 44.8698135)",,,
70930410,,Chemin de Meycat,residential,,False,False,132.034,"LINESTRING (-0.6796119 44.8698135, -0.6795425 44.8701447, -0.6793792 44.8705408, -0.6792992 44.870686, -0.6791736 44.870895, -0.6791589 44.8709509)",,,
70930417,,Chemin de Meycat,residential,,False,True,21.228,"LINESTRING (-0.6796119 44.8698135, -0.6796422 44.8696463, -0.6796117 44.8696407)",,,
907849882,,Rue des Mûriers,residential,,False,True,88.36100000000002,"LINESTRING (-0.6796119 44.8698135, -0.679032 44.8697702, -0.6785869 44.869737, -0.6785559 44.8697347, -0.6784968 44.8697303)",,,
70930410,,Chemin de Meycat,residential,,False,True,132.034,"LINESTRING (-0.6791589 44.8709509, -0.6791736 44.870895, -0.6792992 44.870686, -0.6793792 44.8705408, -0.6795425 44.8701447, -0.6796119 44.8698135)",,,
108153697,,,residential,,True,False,16.934,"LINESTRING (-0.6791589 44.8709509, -0.6791264 44.8709531, -0.6790968 44.8709629, -0.6790735 44.8709791, -0.6790592 44.8709999, -0.6790554 44.8710228, -0.6790628 44.8710454, -0.6790702 44.8710578)",roundabout,,
71962409,,Chemin de Meycat,residential,,False,False,65.587,"LINESTRING (-0.6786978 44.8715472, -0.678731 44.8715368, -0.6788043 44.8714899, -0.6788383 44.8714575, -0.678883 44.8712652, -0.6789804 44.8710939, -0.6790109 44.8710748, -0.6790702 44.8710578)",,,
602166268,,Rue de la Morandière,tertiary,,False,False,54.536,"LINESTRING (-0.6786978 44.8715472, -0.6787273 44.8716143, -0.6787849 44.8717316, -0.6788339 44.8718357, -0.6788495 44.8718849, -0.6788751 44.8720195)",,,
"[602166268, 4650508]",,Rue de la Morandière,tertiary,,False,True,144.701,"LINESTRING (-0.6786978 44.8715472, -0.6786507 44.8714705, -0.6785231 44.8712401, -0.678487 44.8711134, -0.6784413 44.8704772, -0.678426 44.8702736)",,,
171860260,,,secondary,50,True,False,24.864000000000004,"LINESTRING (-0.6770318 44.8715786, -0.6770109 44.8715444, -0.6769753 44.871517, -0.6769289 44.8714995, -0.6768769 44.8714938, -0.6768252 44.8715006, -0.6767796 44.8715192)",roundabout,,
602166285,,Avenue de la République,tertiary,,False,True,154.311,"LINESTRING (-0.6770318 44.8715786, -0.6771168 44.8715732, -0.6772064 44.8715739, -0.6772909 44.8715949, -0.6786941 44.8719696, -0.6788751 44.8720195)",,,
171860260,,,secondary,50,True,False,19.336,"LINESTRING (-0.6769167 44.871713, -0.6769619 44.8716996, -0.6769991 44.8716769, -0.6770246 44.8716471, -0.6770358 44.8716133, -0.6770318 44.8715786)",roundabout,,
"[26299490, 440617220]",D 6,Avenue Pasteur,secondary,50,False,False,189.95600000000002,"LINESTRING (-0.6769167 44.871713, -0.6769454 44.8717764, -0.6770246 44.8718945, -0.6771112 44.8720137, -0.6771679 44.8720745, -0.6773073 44.8722672, -0.6773372 44.872304, -0.6775262 44.8725622, -0.6775975 44.8726596, -0.6776575 44.8727457, -0.6776872 44.8727819, -0.6779448 44.8730963, -0.6780461 44.8732199)",,,2
26309623,,Rue Jean Jaurès,residential,,False,False,149.217,"LINESTRING (-0.6788751 44.8720195, -0.6788529 44.8721103, -0.6787026 44.8723617, -0.6783158 44.8728777, -0.6782425 44.8729886, -0.6781277 44.8731187, -0.6780461 44.8732199)",,,
602166268,,Rue de la Morandière,tertiary,,False,True,54.536,"LINESTRING (-0.6788751 44.8720195, -0.6788495 44.8718849, -0.6788339 44.8718357, -0.6787849 44.8717316, -0.6787273 44.8716143, -0.6786978 44.8715472)",,,
602166285,,Avenue de la République,tertiary,,False,False,154.311,"LINESTRING (-0.6788751 44.8720195, -0.6786941 44.8719696, -0.6772909 44.8715949, -0.6772064 44.8715739, -0.6771168 44.8715732, -0.6770318 44.8715786)",,,
"[1118667741, 602166285]",,Avenue de la République,tertiary,,False,True,223.63099999999994,"LINESTRING (-0.6788751 44.8720195, -0.678984 44.8720495, -0.6790285 44.8720635, -0.6798719 44.872263, -0.6804834 44.8724396, -0.6807807 44.8725391, -0.6807955 44.8725439, -0.6811734 44.8727047, -0.6812892 44.8727539, -0.6814624 44.8728276)",,,
26299490,D 6,Avenue Pasteur,secondary,50,False,False,229.438,"LINESTRING (-0.6780461 44.8732199, -0.6781207 44.8733178, -0.6785764 44.873916, -0.6789497 44.8743783, -0.6790044 44.8744461, -0.6791377 44.8746209, -0.6792073 44.8747513, -0.67924 44.8748493, -0.679275 44.8749531, -0.6793116 44.8750662)",,,2
"[26299490, 440617220]",D 6,Avenue Pasteur,secondary,50,False,True,189.95599999999996,"LINESTRING (-0.6780461 44.8732199, -0.6779448 44.8730963, -0.6776872 44.8727819, -0.6776575 44.8727457, -0.6775975 44.8726596, -0.6775262 44.8725622, -0.6773372 44.872304, -0.6773073 44.8722672, -0.6771679 44.8720745, -0.6771112 44.8720137, -0.6770246 44.8718945, -0.6769454 44.8717764, -0.6769167 44.871713)",,,2
26309623,,Rue Jean Jaurès,residential,,False,True,149.21699999999998,"LINESTRING (-0.6780461 44.8732199, -0.6781277 44.8731187, -0.6782425 44.8729886, -0.6783158 44.8728777, -0.6787026 44.8723617, -0.6788529 44.8721103, -0.6788751 44.8720195)",,,
49810499,,Rue Georges Clemenceau,residential,,False,False,49.207,"LINESTRING (-0.6780461 44.8732199, -0.67799 44.8732599, -0.6779384 44.8732943, -0.6777218 44.8735931)",,,
49810499,,Rue Georges Clemenceau,residential,,False,True,125.858,"LINESTRING (-0.676606 44.8749838, -0.6766358 44.8749659, -0.6766643 44.8749488, -0.6766755 44.8749405, -0.6767205 44.8749069, -0.6770656 44.8744472, -0.6772473 44.8742052, -0.6773464 44.8740775, -0.6773659 44.8740535, -0.6774022 44.8740087)",,,
"[171557476, 816549181, 816549180]",,Rue de Los Heros,tertiary,30,False,True,340.15400000000005,"LINESTRING (-0.676606 44.8749838, -0.6765313 44.8748914, -0.6763583 44.8746771, -0.6762166 44.8744825, -0.6761628 44.8744008, -0.6758703 44.8739611, -0.67583 44.8738988, -0.6757435 44.8737487, -0.6756719 44.8735924, -0.6756216 44.8734462, -0.6754954 44.873248, -0.6754398 44.8731716, -0.6754002 44.8731186, -0.675246 44.8729447, -0.6750113 44.8727384, -0.6746726 44.8724791, -0.6745262 44.8724221, -0.6744657 44.8723809)",,5,
772920824,,Rue de Los Heros,tertiary,30,False,False,47.077,"LINESTRING (-0.676606 44.8749838, -0.6766721 44.8750784, -0.6767946 44.8752535, -0.6768682 44.8753642)",,,2
71962409,,Chemin de Meycat,residential,,False,True,65.587,"LINESTRING (-0.6790702 44.8710578, -0.6790109 44.8710748, -0.6789804 44.8710939, -0.678883 44.8712652, -0.6788383 44.8714575, -0.6788043 44.8714899, -0.678731 44.8715368, -0.6786978 44.8715472)",,,
108153697,,,residential,,True,False,30.69,"LINESTRING (-0.6790702 44.8710578, -0.679087 44.8710721, -0.679106 44.8710792, -0.6791357 44.8710864, -0.679167 44.8710865, -0.6791968 44.8710794, -0.6792218 44.8710659, -0.6792393 44.8710475, -0.6792474 44.8710267, -0.6792461 44.8710051, -0.6792352 44.8709849, -0.6792161 44.8709682, -0.6791905 44.8709565, -0.6791589 44.8709509)",roundabout,,
"[738223262, 738223263]",D 6,Avenue Pasteur,secondary,50,False,True,319.83799999999997,"LINESTRING (-0.6721657 44.8689918, -0.6729016 44.8693925, -0.6739713 44.8699748, -0.6741041 44.8700522, -0.675194 44.8706531, -0.6753795 44.8707482)",,,
753947088,D 6,Avenue Pasteur,secondary,50,False,False,34.989,"LINESTRING (-0.6721657 44.8689918, -0.6719957 44.8688969, -0.6718168 44.8687972)",,,
"[602166268, 4650508]",,Rue de la Morandière,tertiary,,False,False,144.701,"LINESTRING (-0.678426 44.8702736, -0.6784413 44.8704772, -0.678487 44.8711134, -0.6785231 44.8712401, -0.6786507 44.8714705, -0.6786978 44.8715472)",,,
4650508,,Rue de la Morandière,tertiary,,False,True,60.727,"LINESTRING (-0.678426 44.8702736, -0.6784261 44.8701722, -0.6784816 44.8698253, -0.6784968 44.8697303)",,,
908022436,,Place du Figean,residential,,False,False,70.607,"LINESTRING (-0.678426 44.8702736, -0.6779525 44.870248, -0.6777205 44.870269, -0.677534 44.8702574)",,,
908022436,,Place du Figean,residential,,False,True,70.607,"LINESTRING (-0.677534 44.8702574, -0.6777205 44.870269, -0.6779525 44.870248, -0.678426 44.8702736)",,,
